"time","step-size","csv.i.onOffController.reference","source.i.TRes"
2.0409999999998862,0.001,25.170833333332826,298.3586044659083
2.041999999999886,0.001,25.174999999999528,298.35808365764456
2.042999999999886,0.001,25.179166666666223,298.35756290145645
2.043999999999886,0.001,25.183333333332826,298.3570421973387
2.044999999999886,0.001,25.187499999999524,298.3565215452862
2.0459999999998857,0.001,25.191666666666222,298.3560009452937
2.0469999999998856,0.001,25.195833333332825,298.355480397356
2.0479999999998855,0.001,25.199999999999523,298.3549599014679
2.0489999999998854,0.001,25.204166666666225,298.35443945762415
2.0499999999998852,0.001,25.208333333332824,298.3539190658196
2.050999999999885,0.001,25.21249999999952,298.35339872604897
2.051999999999885,0.001,25.21666666666622,298.3528784383072
2.052999999999885,0.001,25.22083333333282,298.3523582025889
2.053999999999885,0.001,25.224999999999522,298.35183801888905
2.0549999999998847,0.001,25.22916666666622,298.35131788720236
2.0559999999998846,0.001,25.23333333333282,298.35079780752363
2.0569999999998845,0.001,25.23749999999952,298.35027777984766
2.0579999999998844,0.001,25.24166666666622,298.34975780416926
2.0589999999998843,0.001,25.24583333333282,298.3492378804832
2.059999999999884,0.001,25.249999999999517,298.3487180087843
2.060999999999884,0.001,25.254166666666215,298.34819818906743
2.061999999999884,0.001,25.258333333332818,298.3476784213273
2.062999999999884,0.001,25.262499999999516,298.3471587055588
2.0639999999998837,0.001,25.266666666666218,298.34663904175665
2.0649999999998836,0.001,25.270833333332817,298.3461194299157
2.0659999999998835,0.001,25.274999999999515,298.3455998700307
2.0669999999998834,0.001,25.279166666666214,298.3450803620965
2.0679999999998833,0.001,25.283333333332813,298.3445609061079
2.068999999999883,0.001,25.287499999999515,298.3440415020597
2.069999999999883,0.001,25.291666666666213,298.34352214994675
2.070999999999883,0.001,25.29583333333281,298.3430028497638
2.071999999999883,0.001,25.299999999999514,298.34248360150565
2.0729999999998827,0.001,25.304166666666212,298.3419644051672
2.0739999999998826,0.001,25.30833333333281,298.34144526074317
2.0749999999998825,0.001,25.31249999999951,298.34092616822835
2.0759999999998824,0.001,25.316666666666208,298.3404071276176
2.0769999999998823,0.001,25.32083333333281,298.33988813890574
2.077999999999882,0.001,25.32499999999951,298.33936920208754
2.078999999999882,0.001,25.329166666666207,298.33885031715783
2.079999999999882,0.001,25.333333333332806,298.33833148411145
2.080999999999882,0.001,25.337499999999505,298.33781270294315
2.0819999999998817,0.001,25.341666666666207,298.3372939736478
2.0829999999998816,0.001,25.345833333332806,298.33677529622014
2.0839999999998815,0.001,25.349999999999508,298.3362566706551
2.0849999999998814,0.001,25.354166666666206,298.3357380969474
2.0859999999998813,0.001,25.358333333332805,298.3352195750919
2.086999999999881,0.001,25.362499999999503,298.3347011050834
2.087999999999881,0.001,25.3666666666662,298.33418268691673
2.088999999999881,0.001,25.370833333332804,298.3336643205867
2.089999999999881,0.001,25.374999999999503,298.33314600608816
2.0909999999998807,0.001,25.3791666666662,298.3326277434158
2.0919999999998806,0.001,25.383333333332804,298.3321095325645
2.0929999999998805,0.001,25.387499999999502,298.3315913735292
2.0939999999998804,0.001,25.391666666666204,298.3310732663046
2.0949999999998803,0.001,25.3958333333328,298.33055521088556
2.09599999999988,0.001,25.399999999999498,298.33003720726686
2.09699999999988,0.001,25.4041666666662,298.3295192554433
2.09799999999988,0.001,25.4083333333328,298.32900135540973
2.09899999999988,0.001,25.4124999999995,298.328483507161
2.0999999999998797,0.001,25.4166666666662,298.32796571069196
2.1009999999998796,0.001,25.420833333332798,298.32744796599735
2.1019999999998795,0.001,25.4249999999995,298.32693027307204
2.1029999999998794,0.001,25.429166666666195,298.32641263191084
2.1039999999998793,0.001,25.433333333332797,298.3258950425086
2.104999999999879,0.001,25.437499999999496,298.3253775048601
2.105999999999879,0.001,25.441666666666194,298.32486001896024
2.106999999999879,0.001,25.445833333332796,298.3243425848038
2.107999999999879,0.001,25.449999999999495,298.3238252023856
2.1089999999998787,0.001,25.454166666666197,298.3233078717004
2.1099999999998786,0.001,25.458333333332796,298.32279059274316
2.1109999999998785,0.001,25.46249999999949,298.32227336550864
2.1119999999998784,0.001,25.466666666666192,298.3217561899917
2.1129999999998783,0.001,25.47083333333279,298.32123906618705
2.113999999999878,0.001,25.474999999999493,298.32072199408964
2.114999999999878,0.001,25.479166666666192,298.3202049736943
2.115999999999878,0.001,25.48333333333279,298.3196880049958
2.116999999999878,0.001,25.487499999999493,298.319171087989
2.1179999999998778,0.001,25.49166666666619,298.3186542226687
2.1189999999998776,0.001,25.49583333333279,298.3181374090298
2.1199999999998775,0.001,25.49999999999949,298.3176206470671
2.1209999999998774,0.001,25.504166666666187,298.31710393677537
2.1219999999998773,0.001,25.50833333333279,298.31658727814954
2.122999999999877,0.001,25.512499999999488,298.31607067118443
2.123999999999877,0.001,25.51666666666619,298.3155541158749
2.124999999999877,0.001,25.52083333333279,298.3150376122157
2.125999999999877,0.001,25.524999999999487,298.31452116020165
2.1269999999998768,0.001,25.52916666666619,298.31400475982764
2.1279999999998767,0.001,25.533333333332784,298.31348841108854
2.1289999999998765,0.001,25.537499999999486,298.31297211397913
2.1299999999998764,0.001,25.541666666666185,298.3124558684943
2.1309999999998763,0.001,25.545833333332784,298.31193967462883
2.131999999999876,0.001,25.549999999999486,298.3114235323776
2.132999999999876,0.001,25.554166666666184,298.3109074417354
2.133999999999876,0.001,25.558333333332786,298.3103914026971
2.134999999999876,0.001,25.562499999999485,298.30987541525764
2.1359999999998758,0.001,25.56666666666618,298.3093594794117
2.1369999999998757,0.001,25.570833333332782,298.30884359515414
2.1379999999998756,0.001,25.57499999999948,298.30832776247985
2.1389999999998754,0.001,25.579166666666183,298.30781198138374
2.1399999999998753,0.001,25.58333333333278,298.3072962518606
2.1409999999998752,0.001,25.58749999999948,298.3067805739052
2.141999999999875,0.001,25.591666666666182,298.3062649475125
2.142999999999875,0.001,25.59583333333278,298.3057493726772
2.143999999999875,0.001,25.59999999999948,298.30523384939426
2.144999999999875,0.001,25.604166666666178,298.30471837765845
2.1459999999998747,0.001,25.608333333332777,298.3042029574647
2.1469999999998746,0.001,25.61249999999948,298.30368758880786
2.1479999999998745,0.001,25.616666666666177,298.3031722716827
2.1489999999998743,0.001,25.62083333333278,298.3026570060841
2.1499999999998742,0.001,25.624999999999478,298.30214179200686
2.150999999999874,0.001,25.629166666666176,298.30162662944593
2.151999999999874,0.001,25.633333333332775,298.3011115183961
2.152999999999874,0.001,25.637499999999473,298.3005964588522
2.153999999999874,0.001,25.641666666666175,298.30008145080916
2.1549999999998737,0.001,25.645833333332774,298.29956649426174
2.1559999999998736,0.001,25.649999999999473,298.29905158920485
2.1569999999998735,0.001,25.654166666666175,298.29853673563326
2.1579999999998734,0.001,25.658333333332774,298.29802193354186
2.1589999999998732,0.001,25.662499999999476,298.2975071829256
2.159999999999873,0.001,25.66666666666617,298.2969924837792
2.160999999999873,0.001,25.67083333333277,298.2964778360976
2.161999999999873,0.001,25.67499999999947,298.2959632398756
2.162999999999873,0.001,25.67916666666617,298.2954486951081
2.1639999999998727,0.001,25.683333333332772,298.29493420178994
2.1649999999998726,0.001,25.68749999999947,298.29441975991597
2.1659999999998725,0.001,25.69166666666617,298.293905369481
2.1669999999998724,0.001,25.69583333333277,298.29339103048
2.1679999999998723,0.001,25.699999999999466,298.2928767429077
2.168999999999872,0.001,25.70416666666617,298.29236250675905
2.169999999999872,0.001,25.708333333332767,298.29184832202884
2.170999999999872,0.001,25.712499999999466,298.29133418871197
2.171999999999872,0.001,25.716666666666164,298.29082010680327
2.1729999999998717,0.001,25.720833333332763,298.2903060762976
2.1739999999998716,0.001,25.724999999999465,298.2897920971899
2.1749999999998715,0.001,25.729166666666163,298.2892781694749
2.1759999999998714,0.001,25.733333333332762,298.2887642931476
2.1769999999998713,0.001,25.737499999999464,298.28825046820276
2.177999999999871,0.001,25.741666666666163,298.28773669463527
2.178999999999871,0.001,25.745833333332765,298.28722297244
2.179999999999871,0.001,25.74999999999946,298.28670930161184
2.180999999999871,0.001,25.75416666666616,298.2861956821456
2.1819999999998707,0.001,25.75833333333276,298.2856821140362
2.1829999999998706,0.001,25.76249999999946,298.28516859727847
2.1839999999998705,0.001,25.76666666666616,298.2846551318673
2.1849999999998704,0.001,25.77083333333276,298.2841417177975
2.1859999999998703,0.001,25.77499999999946,298.28362835506397
2.18699999999987,0.001,25.77916666666616,298.2831150436616
2.18799999999987,0.001,25.783333333332756,298.2826017835853
2.18899999999987,0.001,25.787499999999458,298.28208857482974
2.18999999999987,0.001,25.791666666666156,298.28157541739
2.1909999999998697,0.001,25.795833333332755,298.2810623112609
2.1919999999998696,0.001,25.799999999999457,298.28054925643727
2.1929999999998695,0.001,25.804166666666156,298.28003625291393
2.1939999999998694,0.001,25.808333333332758,298.27952330068587
2.1949999999998693,0.001,25.812499999999456,298.2790103997479
2.195999999999869,0.001,25.81666666666615,298.2784975500949
2.196999999999869,0.001,25.820833333332754,298.2779847517217
2.197999999999869,0.001,25.824999999999452,298.27747200462323
2.198999999999869,0.001,25.829166666666154,298.27695930879435
2.1999999999998687,0.001,25.833333333332753,298.2764466642299
2.2009999999998686,0.001,25.83749999999945,298.27593407092485
2.2019999999998685,0.001,25.841666666666153,298.275421528874
2.2029999999998684,0.001,25.845833333332752,298.27490903807217
2.2039999999998683,0.001,25.84999999999945,298.2743965985143
2.204999999999868,0.001,25.85416666666615,298.27388421019526
2.205999999999868,0.001,25.858333333332748,298.27337187310997
2.206999999999868,0.001,25.86249999999945,298.27285958725327
2.207999999999868,0.001,25.86666666666615,298.27234735262
2.2089999999998677,0.001,25.87083333333275,298.2718351692051
2.2099999999998676,0.001,25.87499999999945,298.27132303700336
2.2109999999998675,0.001,25.879166666666148,298.2708109560097
2.2119999999998674,0.001,25.883333333332747,298.2702989262191
2.2129999999998673,0.001,25.887499999999445,298.2697869476263
2.213999999999867,0.001,25.891666666666147,298.26927502022625
2.214999999999867,0.001,25.895833333332746,298.2687631440138
2.215999999999867,0.001,25.899999999999444,298.26825131898386
2.216999999999867,0.001,25.904166666666146,298.26773954513135
2.2179999999998667,0.001,25.908333333332745,298.2672278224511
2.2189999999998666,0.001,25.912499999999447,298.266716150938
2.2199999999998665,0.001,25.916666666666142,298.26620453058695
2.2209999999998664,0.001,25.92083333333274,298.2656929613928
2.2219999999998663,0.001,25.924999999999443,298.26518144335046
2.222999999999866,0.001,25.92916666666614,298.2646699764548
2.223999999999866,0.001,25.933333333332744,298.2641585607007
2.224999999999866,0.001,25.937499999999442,298.26364719608307
2.225999999999866,0.001,25.94166666666614,298.26313588259677
2.2269999999998658,0.001,25.945833333332743,298.2626246202367
2.2279999999998656,0.001,25.949999999999438,298.2621134089978
2.2289999999998655,0.001,25.95416666666614,298.26160224887485
2.2299999999998654,0.001,25.95833333333274,298.2610911398628
2.2309999999998653,0.001,25.962499999999437,298.2605800819566
2.231999999999865,0.001,25.96666666666614,298.2600690751511
2.232999999999865,0.001,25.970833333332738,298.2595581194411
2.233999999999865,0.001,25.97499999999944,298.25904721482163
2.234999999999865,0.001,25.97916666666614,298.2585363612875
2.2359999999998648,0.001,25.983333333332734,298.2580255588336
2.2369999999998647,0.001,25.987499999999436,298.2575148074548
2.2379999999998645,0.001,25.991666666666134,298.25700410714603
2.2389999999998644,0.001,25.995833333332737,298.25649345790225
2.2399999999998643,0.001,25.999999999999435,298.25598285971824
2.240999999999864,0.001,26.004166666666134,298.25547231258895
2.241999999999864,0.001,26.008333333332736,298.25496181650925
2.242999999999864,0.001,26.012499999999434,298.2544513714741
2.243999999999864,0.001,26.016666666666133,298.25394097747835
2.2449999999998638,0.001,26.02083333333273,298.2534306345169
2.2459999999998637,0.001,26.02499999999943,298.2529203425846
2.2469999999998636,0.001,26.029166666666132,298.2524101016764
2.2479999999998634,0.001,26.03333333333273,298.25189991178723
2.2489999999998633,0.001,26.037499999999433,298.2513897729119
2.249999999999863,0.001,26.04166666666613,298.2508796850454
2.250999999999863,0.001,26.04583333333273,298.2503696481825
2.251999999999863,0.001,26.049999999999432,298.2498596623183
2.252999999999863,0.001,26.054166666666127,298.2493497274475
2.253999999999863,0.001,26.05833333333273,298.2488398435651
2.2549999999998627,0.001,26.062499999999428,298.24833001066605
2.2559999999998626,0.001,26.066666666666126,298.2478202287452
2.2569999999998624,0.001,26.07083333333273,298.2473104977974
2.2579999999998623,0.001,26.074999999999427,298.2468008178176
2.2589999999998622,0.001,26.07916666666613,298.2462911888007
2.259999999999862,0.001,26.083333333332728,298.2457816107416
2.260999999999862,0.001,26.087499999999423,298.2452720836352
2.261999999999862,0.001,26.091666666666125,298.24476260747645
2.262999999999862,0.001,26.095833333332724,298.2442531822602
2.2639999999998617,0.001,26.099999999999426,298.25354659626504
2.2649999999998616,0.001,26.104166666666124,298.2628387308324
2.2659999999998615,0.001,26.108333333332723,298.27212958616303
2.2669999999998613,0.001,26.11249999999942,298.2814191624594
2.2679999999998612,0.001,26.11666666666612,298.29070745992215
2.268999999999861,0.001,26.120833333332723,298.2999944787539
2.269999999999861,0.001,26.12499999999942,298.3092802191517
2.270999999999861,0.001,26.12916666666612,298.3185646813179
2.271999999999861,0.001,26.133333333332722,298.32784786545335
2.2729999999998607,0.001,26.137499999999417,298.3371297717621
2.2739999999998606,0.001,26.14166666666612,298.3464104004393
2.2749999999998605,0.001,26.145833333332718,298.3556897516892
2.2759999999998604,0.001,26.149999999999416,298.36496782571413
2.2769999999998602,0.001,26.154166666666118,298.3742446227128
2.27799999999986,0.001,26.158333333332717,298.38352014288574
2.27899999999986,0.001,26.16249999999942,298.3927943864334
2.27999999999986,0.001,26.166666666666117,298.40206735355457
2.28099999999986,0.001,26.170833333332713,298.41133904445496
2.2819999999998597,0.001,26.174999999999415,298.4206094593297
2.2829999999998596,0.001,26.179166666666113,298.429878598381
2.2839999999998595,0.001,26.183333333332715,298.439146461811
2.2849999999998594,0.001,26.187499999999414,298.4484130498183
2.2859999999998593,0.001,26.191666666666112,298.45767836260507
2.286999999999859,0.001,26.195833333332715,298.4669424003698
2.287999999999859,0.001,26.199999999999413,298.4762051633128
2.288999999999859,0.001,26.20416666666611,298.48546665163616
2.289999999999859,0.001,26.20833333333271,298.4947268655384
2.2909999999998587,0.001,26.21249999999941,298.503985805218
2.2919999999998586,0.001,26.21666666666611,298.51324347087876
2.2929999999998585,0.001,26.22083333333271,298.52249986271903
2.2939999999998584,0.001,26.22499999999941,298.53175498093907
2.2949999999998583,0.001,26.22916666666611,298.541008825739
2.295999999999858,0.001,26.23333333333271,298.5502613973173
2.296999999999858,0.001,26.237499999999407,298.559512695874
2.297999999999858,0.001,26.241666666666106,298.5687627216128
2.298999999999858,0.001,26.24583333333271,298.57801147473026
2.2999999999998577,0.001,26.249999999999407,298.58725895542466
2.3009999999998576,0.001,26.254166666666105,298.5965051638978
2.3019999999998575,0.001,26.258333333332708,298.6057501003497
2.3029999999998574,0.001,26.262499999999406,298.6149937649805
2.3039999999998573,0.001,26.266666666666108,298.6242361579883
2.304999999999857,0.001,26.270833333332703,298.6334772795731
2.305999999999857,0.001,26.2749999999994,298.6427171299331
2.306999999999857,0.001,26.279166666666104,298.65195570926994
2.307999999999857,0.001,26.283333333332703,298.66119301778184
2.3089999999998567,0.001,26.287499999999405,298.67042905566865
2.3099999999998566,0.001,26.291666666666103,298.67966382313205
2.3109999999998565,0.001,26.295833333332702,298.68889732036655
2.3119999999998564,0.001,26.299999999999404,298.6981295475755
2.3129999999998563,0.001,26.3041666666661,298.70736050495697
2.313999999999856,0.001,26.3083333333327,298.71659019270896
2.314999999999856,0.001,26.3124999999994,298.72581861103305
2.315999999999856,0.001,26.316666666666098,298.7350457601254
2.316999999999856,0.001,26.3208333333327,298.7442716401875
2.3179999999998557,0.001,26.3249999999994,298.75349625141735
2.3189999999998556,0.001,26.3291666666661,298.7627195940128
2.3199999999998555,0.001,26.3333333333327,298.7719416681754
2.3209999999998554,0.001,26.337499999999395,298.7811624741029
2.3219999999998553,0.001,26.341666666666097,298.79038201199506
2.322999999999855,0.001,26.345833333332696,298.79960028204795
2.323999999999855,0.001,26.349999999999397,298.808817284465
2.324999999999855,0.001,26.354166666666096,298.8180330194402
2.325999999999855,0.001,26.358333333332695,298.8272474871747
2.3269999999998547,0.001,26.362499999999397,298.83646068786635
2.3279999999998546,0.001,26.366666666666095,298.8456726217147
2.3289999999998545,0.001,26.370833333332694,298.8548832889192
2.3299999999998544,0.001,26.374999999999392,298.8640926896776
2.3309999999998543,0.001,26.37916666666609,298.8733008241875
2.331999999999854,0.001,26.383333333332693,298.8825076926466
2.332999999999854,0.001,26.38749999999939,298.89171329525607
2.333999999999854,0.001,26.391666666666094,298.90091763221176
2.334999999999854,0.001,26.395833333332693,298.91012070371306
2.3359999999998537,0.001,26.39999999999939,298.91932250995757
2.3369999999998536,0.001,26.40416666666609,298.9285230511464
2.3379999999998535,0.001,26.40833333333269,298.9377223274753
2.3389999999998534,0.001,26.41249999999939,298.9469203391417
2.3399999999998533,0.001,26.41666666666609,298.95611708634675
2.340999999999853,0.001,26.420833333332688,298.96531256928614
2.341999999999853,0.001,26.42499999999939,298.9745067881574
2.342999999999853,0.001,26.429166666666088,298.98369974315966
2.343999999999853,0.001,26.43333333333269,298.99289143449215
2.3449999999998528,0.001,26.437499999999385,299.00208186235403
2.3459999999998526,0.001,26.441666666666084,299.0112710269409
2.3469999999998525,0.001,26.445833333332686,299.0204589284501
2.3479999999998524,0.001,26.449999999999385,299.0296455670808
2.3489999999998523,0.001,26.454166666666087,299.0388309430303
2.349999999999852,0.001,26.458333333332686,299.0480150564959
2.350999999999852,0.001,26.462499999999384,299.0571979076749
2.351999999999852,0.001,26.466666666666086,299.06637949676633
2.352999999999852,0.001,26.47083333333268,299.07555982396747
2.3539999999998518,0.001,26.474999999999383,299.0847388894772
2.3549999999998517,0.001,26.47916666666608,299.0939166934893
2.3559999999998515,0.001,26.48333333333268,299.1030932362045
2.3569999999998514,0.001,26.487499999999383,299.1122685178198
2.3579999999998513,0.001,26.49166666666608,299.1214425385325
2.358999999999851,0.001,26.495833333332683,299.13061529853974
2.359999999999851,0.001,26.499999999999382,299.13978679804035
2.360999999999851,0.001,26.504166666666077,299.1489570372314
2.361999999999851,0.001,26.50833333333268,299.15812601630824
2.3629999999998508,0.001,26.512499999999378,299.1672937354678
2.3639999999998507,0.001,26.51666666666608,299.17646019490894
2.3649999999998506,0.001,26.520833333332675,299.1856253948305
2.3659999999998504,0.001,26.524999999999373,299.19478933542763
2.3669999999998503,0.001,26.529166666666075,299.2039520168955
2.3679999999998502,0.001,26.533333333332674,299.2131134394329
2.36899999999985,0.001,26.537499999999376,299.2222736032368
2.36999999999985,0.001,26.541666666666075,299.2314325085057
2.37099999999985,0.001,26.545833333332673,299.2405901554367
2.37199999999985,0.001,26.549999999999375,299.24974654422294
2.3729999999998497,0.001,26.55416666666607,299.25890167506316
2.3739999999998496,0.001,26.558333333332673,299.2680555481559
2.3749999999998495,0.001,26.56249999999937,299.27720816369805
2.3759999999998493,0.001,26.56666666666607,299.28635952188455
2.3769999999998492,0.001,26.570833333332672,299.29550962291216
2.377999999999849,0.001,26.57499999999937,299.3046584669777
2.378999999999849,0.001,26.579166666666072,299.31380605427785
2.379999999999849,0.001,26.58333333333267,299.3229523850093
2.380999999999849,0.001,26.58749999999937,299.3320974593687
2.3819999999998487,0.001,26.591666666666068,299.34124127755285
2.3829999999998486,0.001,26.595833333332667,299.35038383975836
2.3839999999998485,0.001,26.59999999999937,299.35952514618
2.3849999999998484,0.001,26.604166666666067,299.36866519701795
2.3859999999998482,0.001,26.608333333332666,299.37780399246356
2.386999999999848,0.001,26.61249999999937,299.38694153271695
2.387999999999848,0.001,26.616666666666067,299.3960778179711
2.388999999999848,0.001,26.62083333333267,299.4052128484261
2.389999999999848,0.001,26.624999999999364,299.4143466242767
2.3909999999998477,0.001,26.629166666666062,299.4234791457193
2.3919999999998476,0.001,26.633333333332665,299.43261041294875
2.3929999999998475,0.001,26.637499999999363,299.4417404261614
2.3939999999998474,0.001,26.641666666666065,299.4508691855537
2.3949999999998473,0.001,26.645833333332664,299.4599966913185
2.395999999999847,0.001,26.649999999999363,299.4691229436576
2.396999999999847,0.001,26.654166666666065,299.4782479427638
2.397999999999847,0.001,26.65833333333266,299.4873716888316
2.398999999999847,0.001,26.662499999999362,299.4964941820593
2.3999999999998467,0.001,26.66666666666606,299.505615422643
2.4009999999998466,0.001,26.67083333333266,299.5147354107756
2.4019999999998465,0.001,26.67499999999936,299.523854146655
2.4029999999998464,0.001,26.67916666666606,299.5329716304777
2.4039999999998463,0.001,26.683333333332662,299.5420878624362
2.404999999999846,0.001,26.68749999999936,299.5512028427285
2.405999999999846,0.001,26.691666666666055,299.5603165715509
2.406999999999846,0.001,26.695833333332658,299.5694290490978
2.407999999999846,0.001,26.699999999999356,299.5785402755652
2.4089999999998457,0.001,26.704166666666058,299.58765025114764
2.4099999999998456,0.001,26.708333333332657,299.59675897604114
2.4109999999998455,0.001,26.712499999999356,299.6058664504401
2.4119999999998454,0.001,26.716666666666057,299.6149726745405
2.4129999999998453,0.001,26.720833333332656,299.6240776485386
2.413999999999845,0.001,26.724999999999355,299.6331813726285
2.414999999999845,0.001,26.729166666666053,299.64228384700453
2.415999999999845,0.001,26.733333333332652,299.6513850718644
2.416999999999845,0.001,26.737499999999354,299.66048504740235
2.4179999999998447,0.001,26.741666666666053,299.6695837738126
2.4189999999998446,0.001,26.745833333332655,299.67868125129104
2.4199999999998445,0.001,26.749999999999353,299.68777748003185
2.4209999999998444,0.001,26.754166666666052,299.69687246023096
2.4219999999998443,0.001,26.75833333333265,299.7059661920825
2.422999999999844,0.001,26.76249999999935,299.7150586757823
2.423999999999844,0.001,26.76666666666605,299.72414991152266
2.424999999999844,0.001,26.77083333333265,299.7332398995012
2.425999999999844,0.001,26.77499999999935,299.74232863991193
2.4269999999998437,0.001,26.77916666666605,299.7514161329507
2.4279999999998436,0.001,26.78333333333265,299.76050237880963
2.4289999999998435,0.001,26.78749999999935,299.76958737768456
2.4299999999998434,0.001,26.791666666666046,299.77867112977117
2.4309999999998433,0.001,26.795833333332645,299.7877536352634
2.431999999999843,0.001,26.799999999999347,299.796834894357
2.432999999999843,0.001,26.804166666666045,299.80591490724225
2.433999999999843,0.001,26.808333333332648,299.8149936741184
2.434999999999843,0.001,26.812499999999346,299.8240711951775
2.4359999999998427,0.001,26.816666666666045,299.8331474706152
2.4369999999998426,0.001,26.820833333332647,299.8422225006253
2.4379999999998425,0.001,26.824999999999342,299.85129628540165
2.4389999999998424,0.001,26.829166666666044,299.86036882513974
2.4399999999998423,0.001,26.833333333332643,299.8694401200316
2.440999999999842,0.001,26.83749999999934,299.8785101702727
2.441999999999842,0.001,26.841666666666043,299.88757897605683
2.442999999999842,0.001,26.845833333332642,299.8966465375812
2.443999999999842,0.001,26.849999999999344,299.90571285503586
2.4449999999998417,0.001,26.854166666666043,299.91477792861633
2.4459999999998416,0.001,26.858333333332638,299.9238417585163
2.4469999999998415,0.001,26.86249999999934,299.93290434492934
2.4479999999998414,0.001,26.86666666666604,299.94196568805086
2.4489999999998413,0.001,26.87083333333264,299.9510257880727
2.449999999999841,0.001,26.87499999999934,299.9600846451919
2.450999999999841,0.001,26.879166666666038,299.96914225960035
2.451999999999841,0.001,26.88333333333264,299.9781986314915
2.452999999999841,0.001,26.88749999999934,299.98725376105887
2.4539999999998408,0.001,26.891666666666037,299.9963076484977
2.4549999999998406,0.001,26.895833333332636,300.0053602939998
2.4559999999998405,0.001,26.899999999999334,300.01441169776024
2.4569999999998404,0.001,26.904166666666036,300.0234618599708
2.4579999999998403,0.001,26.908333333332635,300.03251078082656
2.45899999999984,0.001,26.912499999999334,300.041558460521
2.45999999999984,0.001,26.916666666666032,300.0506048992475
2.46099999999984,0.001,26.92083333333263,300.05965009720114
2.46199999999984,0.001,26.924999999999333,300.0686940545717
2.4629999999998398,0.001,26.92916666666603,300.0777367715543
2.4639999999998397,0.001,26.933333333332634,300.0867782483423
2.4649999999998395,0.001,26.937499999999332,300.09581848512886
2.4659999999998394,0.001,26.941666666666027,300.1048574821073
2.4669999999998393,0.001,26.94583333333263,300.11389523947264
2.467999999999839,0.001,26.949999999999328,300.1229317574145
2.468999999999839,0.001,26.95416666666603,300.1319670361279
2.469999999999839,0.001,26.95833333333263,300.141001075806
2.470999999999839,0.001,26.962499999999327,300.15003387664376
2.4719999999998388,0.001,26.96666666666603,300.15906543883074
2.4729999999998387,0.001,26.970833333332628,300.16809576256014
2.4739999999998386,0.001,26.974999999999326,300.1771248480267
2.4749999999998384,0.001,26.979166666666025,300.1861526954219
2.4759999999998383,0.001,26.983333333332624,300.19517930494044
2.476999999999838,0.001,26.987499999999326,300.20420467677366
2.477999999999838,0.001,26.991666666666024,300.2132288111128
2.478999999999838,0.001,26.995833333332627,300.22225170815443
2.479999999999838,0.001,26.999999999999325,300.2312733680898
2.480999999999838,0.001,27.004166666666023,300.2402937911117
2.4819999999998377,0.001,27.008333333332622,300.2493129774097
2.4829999999998376,0.001,27.01249999999932,300.2583309271803
2.4839999999998374,0.001,27.016666666666023,300.2673476406145
2.4849999999998373,0.001,27.02083333333262,300.2763631179053
2.4859999999998372,0.001,27.02499999999932,300.2853773592438
2.486999999999837,0.001,27.029166666666022,300.2943903648263
2.487999999999837,0.001,27.03333333333262,300.3034021348422
2.488999999999837,0.001,27.037499999999323,300.31241266948246
2.489999999999837,0.001,27.041666666666018,300.3214219689399
2.4909999999998367,0.001,27.045833333332617,300.33043003341083
2.4919999999998366,0.001,27.04999999999932,300.3394368630827
2.4929999999998365,0.001,27.054166666666017,300.3484424581518
2.4939999999998363,0.001,27.05833333333262,300.35744681880556
2.4949999999998362,0.001,27.062499999999318,300.3664499452402
2.495999999999836,0.001,27.066666666666016,300.3754518376466
2.496999999999836,0.001,27.07083333333262,300.38445249621566
2.497999999999836,0.001,27.074999999999314,300.39345192114
2.498999999999836,0.001,27.079166666666016,300.4024501126105
2.4999999999998357,0.001,27.083333333332615,300.41144707082157
2.5009999999998356,0.001,27.087499999999313,300.420442795964
2.5019999999998355,0.001,27.091666666666015,300.4294372882285
2.5029999999998354,0.001,27.095833333332614,300.4384305478095
2.5039999999998352,0.001,27.099999999999316,300.44742257489486
2.504999999999835,0.001,27.104166666666014,300.4564133696799
2.505999999999835,0.001,27.108333333332613,300.4654029323554
2.506999999999835,0.001,27.11249999999931,300.4743912631138
2.507999999999835,0.001,27.11666666666601,300.4833783621439
2.5089999999998347,0.001,27.120833333332612,300.4923642296401
2.5099999999998346,0.001,27.12499999999931,300.50134886579286
2.5109999999998345,0.001,27.12916666666601,300.5103322707929
2.5119999999998344,0.001,27.13333333333261,300.51931444483256
2.5129999999998343,0.001,27.13749999999931,300.5282953881042
2.513999999999834,0.001,27.141666666666012,300.53727510079835
2.514999999999834,0.001,27.145833333332607,300.5462535831056
2.515999999999834,0.001,27.149999999999306,300.55523083521825
2.516999999999834,0.001,27.154166666666008,300.56420685732854
2.5179999999998337,0.001,27.158333333332607,300.573181649627
2.5189999999998336,0.001,27.16249999999931,300.58215521230403
2.5199999999998335,0.001,27.166666666666007,300.59112754555014
2.5209999999998334,0.001,27.170833333332606,300.60009864955924
2.5219999999998333,0.001,27.174999999999308,300.60906852452
2.522999999999833,0.001,27.179166666666003,300.6180371706246
2.523999999999833,0.001,27.183333333332605,300.6270045880633
2.524999999999833,0.001,27.187499999999304,300.6359707770284
2.525999999999833,0.001,27.191666666666002,300.6449357377101
2.5269999999998327,0.001,27.195833333332605,300.6538994702988
2.5279999999998326,0.001,27.199999999999303,300.6628619749847
2.5289999999998325,0.001,27.204166666666005,300.67182325196165
2.5299999999998324,0.001,27.208333333332604,300.6807833014199
