time,load/LOAD1/p_mw,load/LOAD2/p_mw,load/LOAD3/p_mw,load/LOAD4/p_mw,load/LOAD5/p_mw,load/LOAD6/p_mw,load/LOAD7/p_mw,load/LOAD8/p_mw,load/LOAD9/p_mw,load/LOAD10/p_mw,load/LOAD11/p_mw,load/LOAD12/p_mw,load/LOAD13/p_mw,load/LOAD14/p_mw,load/LOAD15/p_mw,load/LOAD16/p_mw,load/LOAD17/p_mw,load/LOAD18/p_mw,load/LOAD19/p_mw,load/LOAD20/p_mw,load/LOAD21/p_mw,load/LOAD22/p_mw,load/LOAD23/p_mw,load/LOAD24/p_mw,load/LOAD25/p_mw,load/LOAD26/p_mw,load/LOAD27/p_mw,load/LOAD28/p_mw,load/LOAD29/p_mw,load/LOAD30/p_mw,load/LOAD31/p_mw,load/LOAD32/p_mw,load/LOAD33/p_mw,load/LOAD34/p_mw,load/LOAD35/p_mw,load/LOAD36/p_mw,load/LOAD37/p_mw,load/LOAD38/p_mw,load/LOAD39/p_mw,load/LOAD40/p_mw,load/LOAD41/p_mw,load/LOAD42/p_mw,load/LOAD43/p_mw,load/LOAD44/p_mw,load/LOAD45/p_mw,load/LOAD46/p_mw,load/LOAD47/p_mw,load/LOAD48/p_mw,load/LOAD49/p_mw,load/LOAD50/p_mw,load/LOAD51/p_mw,load/LOAD52/p_mw,load/LOAD53/p_mw,load/LOAD54/p_mw,load/LOAD55/p_mw
65735,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.004275,0.00676,0.000169,0.006709,0.006467,0.006835,0.000266,0.006223,0.006801,0.004215,0.006439,0.006297,0.009828,0.00629,0.004365,0.006483,0.006582,0.004309,0.000208,0.004613,0.006242,0.006423,0.004754,0.004448,0.006056,0.006817,0.006364,0.006043,0.006797,0.006045,0.00669,0.000633,0.006257,0.006311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.001979,0.008965,0.006333,0.006487,0.004364,0.006048,0.008726
65736,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.004275,0.00676,0.000169,0.006709,0.006467,0.006835,0.002266,0.006223,0.006801,0.004215,0.006439,0.006297,0.009828,0.00629,0.004365,0.006483,0.006582,0.002309,0.000208,0.004613,0.006242,0.006423,0.004754,0.006448,0.006056,0.006817,0.006364,0.006043,0.006797,0.006045,0.00669,0.000633,0.006257,0.006311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.003979,0.008965,0.006333,0.006487,0.004364,0.006048,0.008726
65737,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.004275,0.00676,0.000169,0.006709,0.006467,0.006835,0.002266,0.006223,0.006801,0.004215,0.006439,0.006297,0.009828,0.00629,0.004365,0.006483,0.006582,0.002309,0.000208,0.004613,0.006242,0.006423,0.004754,0.006448,0.006056,0.006817,0.006364,0.006043,0.006797,0.006045,0.00669,0.000633,0.006257,0.004311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.003979,0.008965,0.006333,0.006487,0.004364,0.006048,0.008726
65738,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.004275,0.00676,0.000169,0.006709,0.006467,0.006835,0.002266,0.006223,0.006801,0.002215,0.006439,0.006297,0.009828,0.00629,0.004365,0.006483,0.006582,0.002309,0.000208,0.004613,0.006242,0.006423,0.004754,0.006448,0.006056,0.006817,0.006364,0.006043,0.006797,0.006045,0.00669,0.000633,0.006257,0.004311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.003979,0.008965,0.006333,0.006487,0.006364,0.006048,0.008726
65739,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.004275,0.00676,0.000169,0.006709,0.006467,0.006835,0.002266,0.006223,0.006801,0.002215,0.006439,0.006297,0.009828,0.00629,0.004365,0.006483,0.006582,0.002309,0.000208,0.002613,0.006242,0.006423,0.004754,0.006448,0.006056,0.006817,0.006364,0.006043,0.004797,0.006045,0.00669,0.000633,0.006257,0.004311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.003979,0.008965,0.006333,0.006487,0.006364,0.006048,0.008726
65741,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.004275,0.00676,0.000169,0.006709,0.006467,0.006835,0.002266,0.006223,0.006801,0.002215,0.006439,0.006297,0.009828,0.00629,0.002365,0.006483,0.006582,0.002309,0.000208,0.002613,0.006242,0.006423,0.004754,0.006448,0.006056,0.006817,0.006364,0.006043,0.004797,0.006045,0.00669,0.000633,0.006257,0.004311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.003979,0.008965,0.006333,0.006487,0.006364,0.006048,0.008726
65742,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.004275,0.00676,0.000169,0.006709,0.006467,0.006835,0.002266,0.006223,0.006801,0.002215,0.006439,0.006297,0.009828,0.00629,0.002365,0.006483,0.006582,0.002309,0.000208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.004797,0.006045,0.00669,0.000633,0.006257,0.002311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.003979,0.008965,0.006333,0.006487,0.006364,0.006048,0.008726
65743,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.004275,0.00676,0.000169,0.006709,0.006467,0.006835,0.002266,0.006223,0.006801,0.002215,0.006439,0.006297,0.009828,0.00629,0.002365,0.006483,0.006582,0.002309,0.000208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.002797,0.006045,0.00669,0.000633,0.006257,0.000311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.003979,0.008965,0.006333,0.006487,0.006364,0.006048,0.008726
65745,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.004275,0.00676,0.000169,0.004709,0.006467,0.006835,0.002266,0.006223,0.006801,0.002215,0.006439,0.006297,0.009828,0.00629,0.002365,0.006483,0.006582,0.002309,0.002208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.002797,0.006045,0.00669,0.000633,0.006257,0.000311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.003979,0.008965,0.006333,0.006487,0.006364,0.006048,0.008726
65746,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.006275,0.00676,0.000169,0.004709,0.006467,0.006835,0.002266,0.006223,0.006801,0.002215,0.006439,0.006297,0.009828,0.00629,0.002365,0.006483,0.006582,0.002309,0.004208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.002797,0.006045,0.00669,0.000633,0.006257,0.000311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.003979,0.008965,0.006333,0.006487,0.006364,0.006048,0.008726
65748,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.006275,0.00676,0.000169,0.004709,0.006467,0.006835,0.004266,0.006223,0.006801,0.000215,0.006439,0.006297,0.009828,0.00629,0.002365,0.006483,0.006582,0.002309,0.004208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.002797,0.006045,0.00669,0.000633,0.006257,0.000311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.005979,0.008965,0.006333,0.006487,0.006364,0.006048,0.008726
65749,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.006275,0.00676,0.000169,0.004709,0.006467,0.006835,0.004266,0.006223,0.006801,0.000215,0.006439,0.006297,0.009828,0.00629,0.002365,0.006483,0.006582,0.002309,0.004208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.002797,0.006045,0.00669,0.000633,0.006257,0.000311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.005979,0.006965,0.006333,0.006487,0.006364,0.006048,0.008726
65750,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.006275,0.00676,0.000169,0.002709,0.004467,0.006835,0.004266,0.006223,0.006801,0.000215,0.006439,0.006297,0.009828,0.00429,0.000365,0.006483,0.006582,0.002309,0.004208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.002797,0.006045,0.00669,0.000633,0.006257,0.000311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.005979,0.006965,0.006333,0.006487,0.006364,0.006048,0.008726
65752,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.006275,0.00676,0.000169,0.002709,0.004467,0.006835,0.004266,0.006223,0.006801,0.000215,0.006439,0.006297,0.009828,0.00429,0.000365,0.006483,0.006582,0.000309,0.004208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.002797,0.006045,0.00669,0.000633,0.006257,0.000311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.005979,0.006965,0.006333,0.006487,0.006364,0.006048,0.008726
65754,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.006275,0.00676,0.000169,0.002709,0.004467,0.006835,0.006266,0.006223,0.006801,0.000215,0.006439,0.006297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.002797,0.006045,0.00669,0.000633,0.006257,0.000311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.005979,0.006965,0.006333,0.006487,0.006364,0.006048,0.008726
65756,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.006275,0.00676,0.000169,0.002709,0.004467,0.006835,0.006266,0.006223,0.006801,0.000215,0.006439,0.004297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.002797,0.006045,0.00669,0.000633,0.006257,0.000311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.005979,0.006965,0.006333,0.006487,0.006364,0.006048,0.008726
65757,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.006275,0.00676,0.000169,0.002709,0.004467,0.006835,0.006266,0.006223,0.006801,0.000215,0.006439,0.004297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.000797,0.006045,0.00669,0.000633,0.006257,0.000311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.005979,0.006965,0.006333,0.006487,0.006364,0.006048,0.008726
65758,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.006275,0.00676,0.000169,0.002709,0.002467,0.006835,0.006266,0.006223,0.006801,0.000215,0.006439,0.004297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.000797,0.006045,0.00669,0.000633,0.006257,0.000311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.005979,0.006965,0.006333,0.006487,0.006364,0.006048,0.008726
65759,0.007305,0.009419,0.006616,0.006178,0.006416,0.006598,0.000489,0.006275,0.00676,0.002169,0.002709,0.000467,0.006835,0.006266,0.006223,0.006801,0.000215,0.006439,0.004297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006208,0.000613,0.006242,0.006423,0.006754,0.006448,0.006056,0.006817,0.006364,0.006043,0.000797,0.006045,0.00669,0.000633,0.006257,0.000311,0.006446,0.00624,0.006029,0.009336,0.006764,0.006152,0.008355,0.005979,0.006965,0.006333,0.006487,0.006364,0.006048,0.008726
65760,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.000489,0.006335,0.00676,0.002169,0.002709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.002297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006034,0.000613,0.006242,0.006423,0.006734,0.006448,0.006056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00669,0.001692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.005979,0.006815,0.00632,0.006487,0.006364,0.006048,0.006498
65761,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.000489,0.006335,0.00676,0.002169,0.002709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.002297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006034,0.000613,0.006242,0.006423,0.006734,0.006448,0.006056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00669,0.001692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.005979,0.006815,0.00632,0.004487,0.006364,0.006048,0.006498
65762,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.000489,0.006335,0.00676,0.002169,0.002709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.002297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006034,0.000613,0.006242,0.006423,0.006734,0.006448,0.006056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00669,0.001692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.007979,0.006815,0.00632,0.004487,0.006364,0.006048,0.006498
65764,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.000489,0.006335,0.00676,0.002169,0.002709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.002297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006034,0.000613,0.006242,0.006423,0.006734,0.006448,0.006056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00469,0.001692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.007979,0.006815,0.00632,0.004487,0.006364,0.006048,0.006498
65765,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.000489,0.006335,0.00676,0.002169,0.002709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.000297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006034,0.000613,0.006242,0.006423,0.006734,0.006448,0.006056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00469,0.001692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.007979,0.006815,0.00632,0.004487,0.006364,0.006048,0.006498
65766,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.000489,0.006335,0.00676,0.002169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.000297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006034,0.000613,0.006242,0.006423,0.006734,0.006448,0.006056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00469,0.003692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.007979,0.004815,0.00632,0.004487,0.006364,0.006048,0.006498
65767,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.002489,0.006335,0.00676,0.002169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.000297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006034,0.000613,0.006242,0.006423,0.006734,0.006448,0.004056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00469,0.003692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.007979,0.004815,0.00632,0.004487,0.006364,0.006048,0.004498
65768,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.002489,0.006335,0.00676,0.002169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.000297,0.009828,0.00229,0.000365,0.006483,0.006582,0.000309,0.006034,0.002613,0.006242,0.006423,0.006734,0.006448,0.004056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00269,0.003692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.007979,0.004815,0.00632,0.004487,0.006364,0.006048,0.004498
65769,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.002489,0.006335,0.00676,0.004169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.000297,0.009828,0.00029,0.000365,0.006483,0.006582,0.000309,0.006034,0.002613,0.006242,0.006423,0.006734,0.006448,0.004056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00269,0.003692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.007979,0.002815,0.00632,0.004487,0.006364,0.006048,0.004498
65770,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.004489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.000297,0.009828,0.00029,0.000365,0.006483,0.006582,0.000309,0.006034,0.002613,0.006242,0.006423,0.006734,0.006448,0.004056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00269,0.005692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.007979,0.002815,0.00632,0.004487,0.006364,0.006048,0.004498
65771,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.004489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.000297,0.009828,0.00029,0.000365,0.006483,0.006582,0.000309,0.006034,0.002613,0.006242,0.006423,0.006734,0.006448,0.002056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00269,0.007692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.007979,0.002815,0.00632,0.002487,0.006364,0.006048,0.002498
65773,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.004489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.000297,0.009828,0.00029,0.000365,0.006483,0.006582,0.000309,0.006034,0.002613,0.006242,0.004423,0.006734,0.006448,0.002056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00269,0.007692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.007979,0.002815,0.00632,0.002487,0.006364,0.006048,0.002498
65774,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.000297,0.009828,0.00029,0.000365,0.006483,0.006582,0.002309,0.006034,0.002613,0.006242,0.004423,0.006734,0.006448,0.002056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00269,0.007692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.006152,0.008247,0.007979,0.002815,0.00632,0.000487,0.006364,0.006048,0.002498
65775,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.000297,0.009828,0.00029,0.000365,0.006483,0.006582,0.002309,0.006034,0.002613,0.006242,0.004423,0.006734,0.006448,0.002056,0.006817,0.006465,0.006043,0.000797,0.006045,0.00269,0.007692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.004152,0.008247,0.007979,0.002815,0.00632,0.000487,0.006364,0.006048,0.002498
65779,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.000297,0.009828,0.00029,0.000365,0.006483,0.006582,0.002309,0.006034,0.002613,0.006242,0.004423,0.006734,0.006448,0.002056,0.006817,0.006465,0.006043,0.000797,0.004045,0.00269,0.007692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.002152,0.008247,0.007979,0.002815,0.00432,0.000487,0.006364,0.002048,0.000498
65781,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.000215,0.006399,0.000297,0.009828,0.00029,0.000365,0.006483,0.006582,0.002309,0.006034,0.002613,0.006242,0.004423,0.006734,0.006448,0.002056,0.006817,0.006465,0.006043,0.000797,0.004045,0.00269,0.007692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.002152,0.008247,0.007979,0.002815,0.00232,0.000487,0.006364,0.002048,0.000498
65782,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.002215,0.006399,0.000297,0.009828,0.00029,0.002365,0.006483,0.006582,0.002309,0.006034,0.002613,0.006242,0.004423,0.006734,0.006448,0.002056,0.006817,0.006465,0.006043,0.000797,0.004045,0.00269,0.007692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.002152,0.008247,0.007979,0.002815,0.00232,0.000487,0.006364,0.002048,0.000498
65783,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.002215,0.006399,0.000297,0.009828,0.00029,0.002365,0.006483,0.006582,0.002309,0.006034,0.002613,0.006242,0.002423,0.006734,0.006448,0.002056,0.006817,0.006465,0.006043,0.000797,0.002045,0.00269,0.007692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.002152,0.008247,0.007979,0.002815,0.00232,0.000487,0.006364,0.002048,0.000498
65784,0.007305,0.009319,0.006616,0.006178,0.006304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.002215,0.006399,0.000297,0.009828,0.00029,0.002365,0.006483,0.006582,0.002309,0.006034,0.002613,0.006242,0.002423,0.006734,0.006448,0.002056,0.006817,0.006465,0.006043,0.000797,0.002045,0.00269,0.007692,0.006257,0.000311,0.006446,0.00624,0.006029,0.009296,0.00664,0.002152,0.008247,0.007979,0.002815,0.00032,0.000487,0.006364,0.002048,0.000498
65785,0.007305,0.009319,0.006616,0.006178,0.004304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.002215,0.006399,0.000297,0.009828,0.00029,0.002365,0.006483,0.006582,0.002309,0.006034,0.002613,0.006242,0.002423,0.006734,0.006448,0.002056,0.006817,0.006465,0.004043,0.000797,4.5e-05,0.00269,0.007692,0.006257,0.002311,0.006446,0.00624,0.006029,0.009296,0.00664,0.002152,0.008247,0.007979,0.002815,0.00032,0.000487,0.006364,0.002048,0.000498
65786,0.007305,0.009319,0.006616,0.006178,0.004304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.002215,0.006399,0.000297,0.009828,0.00029,0.002365,0.006483,0.006582,0.004309,0.006034,0.002613,0.006242,0.002423,0.006734,0.006448,0.002056,0.006817,0.006465,0.004043,0.000797,4.5e-05,0.00069,0.007692,0.006257,0.002311,0.006446,0.00624,0.006029,0.009296,0.00664,0.002152,0.008247,0.007979,0.002815,0.00032,0.000487,0.006364,0.002048,0.000498
65787,0.007305,0.009319,0.006616,0.006178,0.002304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.002215,0.006399,0.000297,0.009828,0.00029,0.002365,0.006483,0.006582,0.004309,0.006034,0.004613,0.006242,0.002423,0.006734,0.006448,0.002056,0.006817,0.006465,0.004043,0.002797,4.5e-05,0.00069,0.007692,0.006257,0.002311,0.006446,0.00624,0.006029,0.009296,0.00664,0.002152,0.008247,0.007979,0.002815,0.00032,0.000487,0.006364,0.002048,0.000498
65788,0.007305,0.009319,0.006616,0.006178,0.000304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.004215,0.006399,0.000297,0.009828,0.00029,0.002365,0.006483,0.006582,0.004309,0.006034,0.004613,0.006242,0.002423,0.006734,0.006448,0.002056,0.006817,0.006465,0.004043,0.002797,4.5e-05,0.00069,0.007692,0.006257,0.002311,0.006446,0.00624,0.006029,0.009296,0.00664,0.002152,0.008247,0.007979,0.002815,0.00032,0.000487,0.006364,0.002048,0.000498
65789,0.007305,0.009319,0.006616,0.006178,0.000304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.004215,0.006399,0.000297,0.009828,0.00029,0.002365,0.006483,0.006582,0.004309,0.006034,0.004613,0.004242,0.002423,0.006734,0.006448,0.002056,0.006817,0.004465,0.004043,0.002797,4.5e-05,0.00069,0.007692,0.006257,0.002311,0.006446,0.00624,0.006029,0.009296,0.00664,0.000152,0.008247,0.007979,0.002815,0.00032,0.000487,0.006364,0.002048,0.000498
65790,0.007305,0.009319,0.006616,0.006178,0.000304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.004215,0.006399,0.000297,0.009828,0.00029,0.004365,0.006483,0.006582,0.004309,0.006034,0.006613,0.004242,0.002423,0.006734,0.006448,5.6e-05,0.006817,0.004465,0.004043,0.002797,4.5e-05,0.00069,0.007692,0.006257,0.004311,0.006446,0.00624,0.006029,0.009296,0.00664,0.000152,0.008247,0.007979,0.002815,0.00032,0.000487,0.006364,0.002048,0.000498
65791,0.007305,0.007319,0.006616,0.006178,0.000304,0.006598,0.006489,0.006335,0.00676,0.006169,0.000709,0.000467,0.006895,0.006266,0.006223,0.006801,0.004215,0.004399,0.000297,0.009828,0.00029,0.004365,0.004483,0.006582,0.004309,0.006034,0.006613,0.004242,0.000423,0.006734,0.006448,5.6e-05,0.006817,0.004465,0.004043,0.004797,4.5e-05,0.00069,0.007692,0.006257,0.006311,0.006446,0.00624,0.006029,0.009296,0.00664,0.000152,0.008247,0.007979,0.002815,0.00032,0.000487,0.006364,0.002048,0.000498
65793,0.007305,0.007319,0.006616,0.006178,0.000304,0.006598,0.006489,0.006335,0.00676,0.006169,0.002709,0.000467,0.006895,0.006266,0.006223,0.006801,0.004215,0.004399,0.000297,0.009828,0.00029,0.004365,0.004483,0.006582,0.004309,0.006034,0.006613,0.004242,0.000423,0.006734,0.006448,5.6e-05,0.006817,0.004465,0.004043,0.004797,4.5e-05,0.00069,0.007692,0.006257,0.006311,0.006446,0.00624,0.006029,0.009296,0.00664,0.000152,0.008247,0.007979,0.002815,0.00032,0.000487,0.006364,0.002048,0.000498
65794,0.007305,0.007319,0.006616,0.006178,0.000304,0.006598,0.006489,0.006335,0.00676,0.006169,0.002709,0.000467,0.006895,0.006266,0.006223,0.006801,0.004215,0.004399,0.000297,0.009828,0.00029,0.004365,0.002483,0.006582,0.004309,0.006034,0.006613,0.004242,0.000423,0.006734,0.006448,5.6e-05,0.006817,0.002465,0.004043,0.004797,4.5e-05,0.00069,0.007692,0.006257,0.006311,0.006446,0.00424,0.006029,0.009296,0.00664,0.000152,0.008247,0.007979,0.002815,0.00032,0.000487,0.006364,0.002048,0.000498
