"time","freqHz","T2","clutch1_phi_0rel","clutch1_w_0rel","clutch2_phi_0rel","clutch2_w_0rel","clutch3_phi_0rel","clutch3_w_0rel","J1_phi","J1_w"
1.194,0.2,0.4,-3.23281,-0.157445,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.5832,2.61979
1.197,0.2,0.4,-3.23327,-0.150405,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.59105,2.61344
1.19818,0.2,0.4,-3.23345,-0.148447,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.59414,2.61175
1.19818,0.2,0.4,-3.23345,-0.148447,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.59414,2.61175
1.1984,0.2,0.4,-3.23348,-0.148141,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.59471,2.61149
1.1984,0.2,0.4,-3.23348,-0.148141,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.59471,2.61149
1.2,0.2,0.4,-3.23371,-0.146359,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.59889,2.61005
1.20238,0.2,0.4,-3.23406,-0.145277,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.6051,2.60946
1.20238,0.2,0.4,-3.23406,-0.145277,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.6051,2.60946
1.20256,0.2,0.4,-3.23409,-0.145271,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.60558,2.60949
1.20256,0.2,0.4,-3.23409,-0.145271,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.60558,2.60949
1.203,0.2,0.4,-3.23415,-0.145303,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.60672,2.60961
1.206,0.2,0.4,-3.23459,-0.147208,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.61455,2.6121
1.209,0.2,0.4,-3.23504,-0.152023,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.62239,2.61745
1.212,0.2,0.4,-3.23551,-0.159685,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.63026,2.62562
1.215,0.2,0.4,-3.23601,-0.170116,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.63816,2.63652
1.218,0.2,0.4,-3.23654,-0.183207,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.64609,2.65004
1.221,0.2,0.4,-3.23712,-0.198837,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.65407,2.66606
1.224,0.2,0.4,-3.23774,-0.21687,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.66209,2.68444
1.227,0.2,0.4,-3.23842,-0.237111,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.67018,2.705
1.23,0.2,0.4,-3.23917,-0.259374,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.67833,2.72754
1.233,0.2,0.4,-3.23998,-0.28345,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.68654,2.75186
1.236,0.2,0.4,-3.24087,-0.309125,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.69484,2.77773
1.239,0.2,0.4,-3.24183,-0.336154,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.70321,2.80493
1.242,0.2,0.4,-3.24288,-0.364293,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.71167,2.8332
1.245,0.2,0.4,-3.24402,-0.393292,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.72021,2.86228
1.248,0.2,0.4,-3.24524,-0.422881,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.72884,2.89192
1.25063,0.2,0.4,-3.24639,-0.449143,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.73649,2.9182
1.25063,0.2,0.4,-3.24639,-0.449143,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.73649,2.9182
1.251,0.2,0.4,-3.24656,-0.452805,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.73756,2.92186
1.254,0.2,0.4,-3.24796,-0.482686,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.74637,2.95174
1.257,0.2,0.4,-3.24945,-0.512162,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.75527,2.98122
1.26,0.2,0.4,-3.25103,-0.54101,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.76425,3.01007
1.263,0.2,0.4,-3.25269,-0.568981,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.77333,3.03804
1.266,0.2,0.4,-3.25444,-0.595837,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.78248,3.06489
1.269,0.2,0.4,-3.25627,-0.621358,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.79171,3.09042
1.272,0.2,0.4,-3.25817,-0.645334,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.80102,3.11439
1.275,0.2,0.4,-3.26013,-0.66753,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.81039,3.13659
1.278,0.2,0.4,-3.26217,-0.687729,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.81983,3.15679
1.281,0.2,0.4,-3.26426,-0.705774,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.82933,3.17483
1.284,0.2,0.4,-3.2664,-0.72146,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.83888,3.19052
1.287,0.2,0.4,-3.26858,-0.734695,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.84847,3.20375
1.29,0.2,0.4,-3.2708,-0.74531,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.8581,3.21437
1.293,0.2,0.4,-3.27305,-0.753264,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.86775,3.22232
1.296,0.2,0.4,-3.27532,-0.758431,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.87743,3.22749
1.29792,0.2,0.4,-3.27678,-0.760277,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.88362,3.22934
1.29792,0.2,0.4,-3.27678,-0.760277,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.88362,3.22934
1.2981,0.2,0.4,-3.27691,-0.760391,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.88421,3.22945
1.2981,0.2,0.4,-3.27691,-0.760391,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.88421,3.22945
1.299,0.2,0.4,-3.2776,-0.7608,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.88712,3.22986
1.302,0.2,0.4,-3.27988,-0.76033,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.8968,3.22939
1.30206,0.2,0.4,-3.27992,-0.760293,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.89699,3.22935
1.30206,0.2,0.4,-3.27992,-0.760293,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.89699,3.22935
1.30227,0.2,0.4,-3.28009,-0.760147,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.89768,3.22921
1.30227,0.2,0.4,-3.28009,-0.760147,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.89768,3.22921
1.305,0.2,0.4,-3.28216,-0.75704,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.90649,3.2261
1.308,0.2,0.4,-3.28442,-0.750969,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.91616,3.22003
1.311,0.2,0.4,-3.28665,-0.742218,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.9258,3.21128
1.314,0.2,0.4,-3.28885,-0.730811,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.93541,3.19987
1.317,0.2,0.4,-3.29102,-0.716919,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.94498,3.18598
1.32,0.2,0.4,-3.29314,-0.700567,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.9545,3.16963
1.323,0.2,0.4,-3.2952,-0.682005,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.96398,3.15106
1.326,0.2,0.4,-3.29721,-0.661289,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.97339,3.13035
1.329,0.2,0.4,-3.29915,-0.638649,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.98274,3.10771
1.332,0.2,0.4,-3.30103,-0.614294,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.99203,3.08335
1.335,0.2,0.4,-3.30283,-0.588376,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.00124,3.05743
1.338,0.2,0.4,-3.30455,-0.56122,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.01036,3.03028
1.341,0.2,0.4,-3.30619,-0.533013,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.01941,3.00207
1.344,0.2,0.4,-3.30775,-0.503979,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.02837,2.97304
1.347,0.2,0.4,-3.30921,-0.474405,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.03724,2.94346
1.35,0.2,0.4,-3.31059,-0.444579,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.04603,2.91364
1.353,0.2,0.4,-3.31188,-0.414741,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.05473,2.8838
1.356,0.2,0.4,-3.31306,-0.385151,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.06332,2.85421
1.359,0.2,0.4,-3.31414,-0.356237,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.0718,2.82529
1.362,0.2,0.4,-3.31516,-0.328043,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.08023,2.7971
1.365,0.2,0.4,-3.3161,-0.300843,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.08857,2.7699
1.368,0.2,0.4,-3.31696,-0.274895,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.09684,2.74395
1.371,0.2,0.4,-3.31775,-0.250446,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.10504,2.7195
1.374,0.2,0.4,-3.31847,-0.227722,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.11317,2.69678
1.377,0.2,0.4,-3.31912,-0.206926,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.12123,2.67598
1.38,0.2,0.4,-3.31972,-0.188248,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.12923,2.65731
1.383,0.2,0.4,-3.32026,-0.171814,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.13718,2.64087
1.386,0.2,0.4,-3.32075,-0.15777,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.14508,2.62683
1.389,0.2,0.4,-3.32121,-0.146251,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.15294,2.61531
1.392,0.2,0.4,-3.32164,-0.137395,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.16078,2.60645
1.3937,0.2,0.4,-3.32187,-0.133591,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.1652,2.60265
1.3937,0.2,0.4,-3.32187,-0.133591,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.1652,2.60265
1.39426,0.2,0.4,-3.32194,-0.132543,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.16665,2.6016
1.39426,0.2,0.4,-3.32194,-0.132543,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.16665,2.6016
1.395,0.2,0.4,-3.32204,-0.131292,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.16859,2.60035
1.398,0.2,0.4,-3.32243,-0.128003,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.17638,2.59706
1.401,0.2,0.4,-3.32281,-0.127533,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.18418,2.59659
1.404,0.2,0.4,-3.32321,-0.12987,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.19198,2.59893
1.40622,0.2,0.4,-3.32351,-0.133414,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.19776,2.60247
1.40622,0.2,0.4,-3.32351,-0.133414,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.19776,2.60247
1.40688,0.2,0.4,-3.32359,-0.134765,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.19948,2.60382
1.40688,0.2,0.4,-3.32359,-0.134765,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.19948,2.60382
1.407,0.2,0.4,-3.32361,-0.135015,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.19979,2.60407
1.41,0.2,0.4,-3.32403,-0.142924,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.20761,2.61198
1.413,0.2,0.4,-3.32447,-0.153494,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.21546,2.62255
1.416,0.2,0.4,-3.32496,-0.166635,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.22335,2.63569
1.419,0.2,0.4,-3.32548,-0.182248,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.23129,2.65131
1.422,0.2,0.4,-3.32606,-0.200189,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.23927,2.66925
1.425,0.2,0.4,-3.32669,-0.220271,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.24731,2.68933
1.428,0.2,0.4,-3.32739,-0.242398,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.25541,2.71146
1.431,0.2,0.4,-3.32815,-0.266349,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.26358,2.73541
1.434,0.2,0.4,-3.32899,-0.291887,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.27183,2.76095
1.437,0.2,0.4,-3.3299,-0.318791,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.28015,2.78785
1.44,0.2,0.4,-3.3309,-0.34683,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.28856,2.81589
1.443,0.2,0.4,-3.33198,-0.37574,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.29705,2.8448
1.446,0.2,0.4,-3.33315,-0.405274,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.30562,2.87433
1.449,0.2,0.4,-3.33441,-0.435161,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.31429,2.90422
1.452,0.2,0.4,-3.33576,-0.465143,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.32305,2.9342
1.455,0.2,0.4,-3.3372,-0.494948,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.33189,2.96401
1.458,0.2,0.4,-3.33873,-0.524321,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.34083,2.99338
1.461,0.2,0.4,-3.34034,-0.553003,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.34984,3.02206
1.464,0.2,0.4,-3.34204,-0.580732,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.35895,3.04979
1.467,0.2,0.4,-3.34381,-0.607267,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.36813,3.07633
1.47,0.2,0.4,-3.34566,-0.632415,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.37739,3.10147
1.473,0.2,0.4,-3.34759,-0.655908,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.38672,3.12497
1.476,0.2,0.4,-3.34958,-0.677502,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.39612,3.14656
1.479,0.2,0.4,-3.35164,-0.697106,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.40559,3.16616
1.482,0.2,0.4,-3.35375,-0.714495,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.41511,3.18355
1.485,0.2,0.4,-3.35591,-0.729437,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.42467,3.19849
1.488,0.2,0.4,-3.35812,-0.741894,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.43429,3.21095
1.48946,0.2,0.4,-3.3592,-0.747024,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.43897,3.21608
1.48946,0.2,0.4,-3.3592,-0.747024,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.43897,3.21608
1.49041,0.2,0.4,-3.35991,-0.749985,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.44203,3.21904
1.49041,0.2,0.4,-3.35991,-0.749985,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.44203,3.21904
1.491,0.2,0.4,-3.36036,-0.751686,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.44393,3.22074
1.494,0.2,0.4,-3.36262,-0.758682,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.45361,3.22774
1.497,0.2,0.4,-3.3649,-0.762893,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.46329,3.23195
1.5,0.2,0.4,-3.36719,-0.764291,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.47299,3.23335
1.5,0.2,0.4,-3.36719,-0.764291,-1.3972,5.30265e-012,-1.52046,1.39215e-011,7.47299,3.23335
