Time,_dummy,_derdummy,SineVoltage1_phase,SineVoltage2_phase,SineVoltage3_phase,Capacitor1_v,IdealDiode3_off,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_StartTime,fmi_StopTime,fmi_NumberOfSteps,fmi_CommunicationStepSize,fmi_forceShutDownAtStopTime
0.0334,1,0,0,0,0,-2.24009,0,0,1,0,0.1,500,0.0002,0
0.0336,1,0,0,0,0,-2.24009,0,0,1,0,0.1,500,0.0002,0
0.0336,1,0,0,0,0,-2.23998,0,0,1,0,0.1,500,0.0002,0
0.0338,1,0,0,0,0,-2.23998,0,0,1,0,0.1,500,0.0002,0
0.0338,1,0,0,0,0,-2.23988,0,0,1,0,0.1,500,0.0002,0
0.034,1,0,0,0,0,-2.23988,0,0,1,0,0.1,500,0.0002,0
0.034,1,0,0,0,0,-2.23977,0,0,1,0,0.1,500,0.0002,0
0.0342,1,0,0,0,0,-2.23977,0,0,1,0,0.1,500,0.0002,0
0.0342,1,0,0,0,0,-2.23967,0,0,1,0,0.1,500,0.0002,0
0.0344,1,0,0,0,0,-2.23967,0,0,1,0,0.1,500,0.0002,0
0.0344,1,0,0,0,0,-2.23956,0,0,1,0,0.1,500,0.0002,0
0.0346,1,0,0,0,0,-2.23956,0,0,1,0,0.1,500,0.0002,0
0.0346,1,0,0,0,0,-2.23946,0,0,1,0,0.1,500,0.0002,0
0.0348,1,0,0,0,0,-2.23946,0,0,1,0,0.1,500,0.0002,0
0.0348,1,0,0,0,0,-2.23936,0,0,1,0,0.1,500,0.0002,0
0.035,1,0,0,0,0,-2.23936,0,0,1,0,0.1,500,0.0002,0
0.035,1,0,0,0,0,-2.23925,0,0,1,0,0.1,500,0.0002,0
0.0352,1,0,0,0,0,-2.23925,0,0,1,0,0.1,500,0.0002,0
0.0352,1,0,0,0,0,-2.23915,0,0,1,0,0.1,500,0.0002,0
0.0354,1,0,0,0,0,-2.23915,0,0,1,0,0.1,500,0.0002,0
0.0354,1,0,0,0,0,-2.23905,0,0,1,0,0.1,500,0.0002,0
0.0356,1,0,0,0,0,-2.23905,0,0,1,0,0.1,500,0.0002,0
0.0356,1,0,0,0,0,-2.23894,0,0,1,0,0.1,500,0.0002,0
0.0358,1,0,0,0,0,-2.23894,0,0,1,0,0.1,500,0.0002,0
0.0358,1,0,0,0,0,-2.23884,0,0,1,0,0.1,500,0.0002,0
0.036,1,0,0,0,0,-2.23884,0,0,1,0,0.1,500,0.0002,0
0.036,1,0,0,0,0,-2.23874,0,0,1,0,0.1,500,0.0002,0
0.0362,1,0,0,0,0,-2.23874,0,0,1,0,0.1,500,0.0002,0
0.0362,1,0,0,0,0,-2.23864,0,0,1,0,0.1,500,0.0002,0
0.0364,1,0,0,0,0,-2.23864,0,0,1,0,0.1,500,0.0002,0
0.0364,1,0,0,0,0,-2.23854,0,0,1,0,0.1,500,0.0002,0
0.0366,1,0,0,0,0,-2.23854,0,0,1,0,0.1,500,0.0002,0
0.0366,1,0,0,0,0,-2.23844,0,0,1,0,0.1,500,0.0002,0
0.0368,1,0,0,0,0,-2.23844,0,0,1,0,0.1,500,0.0002,0
0.0368,1,0,0,0,0,-2.23834,0,0,1,0,0.1,500,0.0002,0
0.037,1,0,0,0,0,-2.23834,0,0,1,0,0.1,500,0.0002,0
0.037,1,0,0,0,0,-2.23824,0,0,1,0,0.1,500,0.0002,0
0.0372,1,0,0,0,0,-2.23824,0,0,1,0,0.1,500,0.0002,0
0.0372,1,0,0,0,0,-2.23814,0,0,1,0,0.1,500,0.0002,0
0.0374,1,0,0,0,0,-2.23814,0,0,1,0,0.1,500,0.0002,0
0.0374,1,0,0,0,0,-2.23804,0,0,1,0,0.1,500,0.0002,0
0.0376,1,0,0,0,0,-2.23804,0,0,1,0,0.1,500,0.0002,0
0.0376,1,0,0,0,0,-2.23794,0,0,1,0,0.1,500,0.0002,0
0.0378,1,0,0,0,0,-2.23794,0,0,1,0,0.1,500,0.0002,0
0.0378,1,0,0,0,0,-2.23784,0,0,1,0,0.1,500,0.0002,0
0.038,1,0,0,0,0,-2.23784,0,0,1,0,0.1,500,0.0002,0
0.038,1,0,0,0,0,-2.23774,0,0,1,0,0.1,500,0.0002,0
0.0382,1,0,0,0,0,-2.23774,0,0,1,0,0.1,500,0.0002,0
0.0382,1,0,0,0,0,-2.23765,0,0,1,0,0.1,500,0.0002,0
0.0384,1,0,0,0,0,-2.23765,0,0,1,0,0.1,500,0.0002,0
0.0384,1,0,0,0,0,-2.23755,0,0,1,0,0.1,500,0.0002,0
0.0386,1,0,0,0,0,-2.23755,0,0,1,0,0.1,500,0.0002,0
0.0386,1,0,0,0,0,-2.23745,0,0,1,0,0.1,500,0.0002,0
0.0388,1,0,0,0,0,-2.23745,0,0,1,0,0.1,500,0.0002,0
0.0388,1,0,0,0,0,-2.23735,0,0,1,0,0.1,500,0.0002,0
0.039,1,0,0,0,0,-2.23735,0,0,1,0,0.1,500,0.0002,0
0.039,1,0,0,0,0,-2.23726,0,0,1,0,0.1,500,0.0002,0
0.0392,1,0,0,0,0,-2.23726,0,0,1,0,0.1,500,0.0002,0
0.0392,1,0,0,0,0,-2.23716,0,0,1,0,0.1,500,0.0002,0
0.0394,1,0,0,0,0,-2.23716,0,0,1,0,0.1,500,0.0002,0
0.0394,1,0,0,0,0,-2.23707,0,0,1,0,0.1,500,0.0002,0
0.0396,1,0,0,0,0,-2.23707,0,0,1,0,0.1,500,0.0002,0
0.0396,1,0,0,0,0,-2.23697,0,0,1,0,0.1,500,0.0002,0
0.0398,1,0,0,0,0,-2.23697,0,0,1,0,0.1,500,0.0002,0
0.0398,1,0,0,0,0,-2.23687,0,0,1,0,0.1,500,0.0002,0
0.04,1,0,0,0,0,-2.23687,0,0,1,0,0.1,500,0.0002,0
0.04,1,0,0,0,0,-2.23678,0,0,1,0,0.1,500,0.0002,0
0.0402,1,0,0,0,0,-2.23678,0,0,1,0,0.1,500,0.0002,0
0.0402,1,0,0,0,0,-2.23668,0,0,1,0,0.1,500,0.0002,0
0.0404,1,0,0,0,0,-2.23668,0,0,1,0,0.1,500,0.0002,0
0.0404,1,0,0,0,0,-2.23659,0,0,1,0,0.1,500,0.0002,0
0.0406,1,0,0,0,0,-2.23659,0,0,1,0,0.1,500,0.0002,0
0.0406,1,0,0,0,0,-2.2365,0,0,1,0,0.1,500,0.0002,0
0.0408,1,0,0,0,0,-2.2365,0,0,1,0,0.1,500,0.0002,0
0.0408,1,0,0,0,0,-2.2364,0,0,1,0,0.1,500,0.0002,0
0.041,1,0,0,0,0,-2.2364,0,0,1,0,0.1,500,0.0002,0
0.041,1,0,0,0,0,-2.23631,0,0,1,0,0.1,500,0.0002,0
0.0412,1,0,0,0,0,-2.23631,0,0,1,0,0.1,500,0.0002,0
0.0412,1,0,0,0,0,-2.23622,0,0,1,0,0.1,500,0.0002,0
0.0414,1,0,0,0,0,-2.23622,0,0,1,0,0.1,500,0.0002,0
0.0414,1,0,0,0,0,-2.23612,0,0,1,0,0.1,500,0.0002,0
0.0416,1,0,0,0,0,-2.23612,0,0,1,0,0.1,500,0.0002,0
0.0416,1,0,0,0,0,-2.23603,0,0,1,0,0.1,500,0.0002,0
0.0418,1,0,0,0,0,-2.23603,0,0,1,0,0.1,500,0.0002,0
0.0418,1,0,0,0,0,-2.23594,0,0,1,0,0.1,500,0.0002,0
0.042,1,0,0,0,0,-2.23594,0,0,1,0,0.1,500,0.0002,0
0.042,1,0,0,0,0,-2.23585,0,0,1,0,0.1,500,0.0002,0
0.0422,1,0,0,0,0,-2.23585,0,0,1,0,0.1,500,0.0002,0
0.0422,1,0,0,0,0,-2.23576,0,0,1,0,0.1,500,0.0002,0
0.0424,1,0,0,0,0,-2.23576,0,0,1,0,0.1,500,0.0002,0
0.0424,1,0,0,0,0,-2.23566,0,0,1,0,0.1,500,0.0002,0
0.0426,1,0,0,0,0,-2.23566,0,0,1,0,0.1,500,0.0002,0
0.0426,1,0,0,0,0,-2.23557,0,0,1,0,0.1,500,0.0002,0
0.0428,1,0,0,0,0,-2.23557,0,0,1,0,0.1,500,0.0002,0
0.0428,1,0,0,0,0,-2.23548,0,0,1,0,0.1,500,0.0002,0
0.043,1,0,0,0,0,-2.23548,0,0,1,0,0.1,500,0.0002,0
0.043,1,0,0,0,0,-2.23539,0,0,1,0,0.1,500,0.0002,0
0.0432,1,0,0,0,0,-2.23539,0,0,1,0,0.1,500,0.0002,0
0.0432,1,0,0,0,0,-2.2353,0,0,1,0,0.1,500,0.0002,0
0.0434,1,0,0,0,0,-2.2353,0,0,1,0,0.1,500,0.0002,0
0.0434,1,0,0,0,0,-2.23521,0,0,1,0,0.1,500,0.0002,0
0.0436,1,0,0,0,0,-2.23521,0,0,1,0,0.1,500,0.0002,0
0.0436,1,0,0,0,0,-2.23512,0,0,1,0,0.1,500,0.0002,0
0.0438,1,0,0,0,0,-2.23512,0,0,1,0,0.1,500,0.0002,0
0.0438,1,0,0,0,0,-2.23503,0,0,1,0,0.1,500,0.0002,0
0.044,1,0,0,0,0,-2.23503,0,0,1,0,0.1,500,0.0002,0
0.044,1,0,0,0,0,-2.23494,0,0,1,0,0.1,500,0.0002,0
0.0442,1,0,0,0,0,-2.23494,0,0,1,0,0.1,500,0.0002,0
0.0442,1,0,0,0,0,-2.23486,0,0,1,0,0.1,500,0.0002,0
0.0444,1,0,0,0,0,-2.23486,0,0,1,0,0.1,500,0.0002,0
0.0444,1,0,0,0,0,-2.23477,0,0,1,0,0.1,500,0.0002,0
0.0446,1,0,0,0,0,-2.23477,0,0,1,0,0.1,500,0.0002,0
0.0446,1,0,0,0,0,-2.23468,0,0,1,0,0.1,500,0.0002,0
0.0448,1,0,0,0,0,-2.23468,0,0,1,0,0.1,500,0.0002,0
0.0448,1,0,0,0,0,-2.23459,0,0,1,0,0.1,500,0.0002,0
0.045,1,0,0,0,0,-2.23459,0,0,1,0,0.1,500,0.0002,0
0.045,1,0,0,0,0,-2.2345,0,0,1,0,0.1,500,0.0002,0
0.0452,1,0,0,0,0,-2.2345,0,0,1,0,0.1,500,0.0002,0
0.0452,1,0,0,0,0,-2.23442,0,0,1,0,0.1,500,0.0002,0
0.0454,1,0,0,0,0,-2.23442,0,0,1,0,0.1,500,0.0002,0
0.0454,1,0,0,0,0,-2.23433,0,0,1,0,0.1,500,0.0002,0
0.0456,1,0,0,0,0,-2.23433,0,0,1,0,0.1,500,0.0002,0
0.0456,1,0,0,0,0,-2.23424,0,0,1,0,0.1,500,0.0002,0
0.0458,1,0,0,0,0,-2.23424,0,0,1,0,0.1,500,0.0002,0
0.0458,1,0,0,0,0,-2.23416,0,0,1,0,0.1,500,0.0002,0
0.046,1,0,0,0,0,-2.23416,0,0,1,0,0.1,500,0.0002,0
0.046,1,0,0,0,0,-2.23407,0,0,1,0,0.1,500,0.0002,0
0.0462,1,0,0,0,0,-2.23407,0,0,1,0,0.1,500,0.0002,0
0.0462,1,0,0,0,0,-2.23399,0,0,1,0,0.1,500,0.0002,0
0.0464,1,0,0,0,0,-2.23399,0,0,1,0,0.1,500,0.0002,0
0.0464,1,0,0,0,0,-2.2339,0,0,1,0,0.1,500,0.0002,0
0.0466,1,0,0,0,0,-2.2339,0,0,1,0,0.1,500,0.0002,0
0.0466,1,0,0,0,0,-2.23382,0,0,1,0,0.1,500,0.0002,0
0.0468,1,0,0,0,0,-2.23382,0,0,1,0,0.1,500,0.0002,0
0.0468,1,0,0,0,0,-2.23373,0,0,1,0,0.1,500,0.0002,0
0.047,1,0,0,0,0,-2.23373,0,0,1,0,0.1,500,0.0002,0
0.047,1,0,0,0,0,-2.23365,0,0,1,0,0.1,500,0.0002,0
0.0472,1,0,0,0,0,-2.23365,0,0,1,0,0.1,500,0.0002,0
0.0472,1,0,0,0,0,-2.23356,0,0,1,0,0.1,500,0.0002,0
0.0474,1,0,0,0,0,-2.23356,0,0,1,0,0.1,500,0.0002,0
0.0474,1,0,0,0,0,-2.23348,0,0,1,0,0.1,500,0.0002,0
0.0476,1,0,0,0,0,-2.23348,0,0,1,0,0.1,500,0.0002,0
0.0476,1,0,0,0,0,-2.23339,0,0,1,0,0.1,500,0.0002,0
0.0478,1,0,0,0,0,-2.23339,0,0,1,0,0.1,500,0.0002,0
0.0478,1,0,0,0,0,-2.23331,0,0,1,0,0.1,500,0.0002,0
0.048,1,0,0,0,0,-2.23331,0,0,1,0,0.1,500,0.0002,0
0.048,1,0,0,0,0,-2.23323,0,0,1,0,0.1,500,0.0002,0
0.0482,1,0,0,0,0,-2.23323,0,0,1,0,0.1,500,0.0002,0
0.0482,1,0,0,0,0,-2.23315,0,0,1,0,0.1,500,0.0002,0
0.0484,1,0,0,0,0,-2.23315,0,0,1,0,0.1,500,0.0002,0
0.0484,1,0,0,0,0,-2.23306,0,0,1,0,0.1,500,0.0002,0
0.0486,1,0,0,0,0,-2.23306,0,0,1,0,0.1,500,0.0002,0
0.0486,1,0,0,0,0,-2.23298,0,0,1,0,0.1,500,0.0002,0
0.0488,1,0,0,0,0,-2.23298,0,0,1,0,0.1,500,0.0002,0
0.0488,1,0,0,0,0,-2.2329,0,0,1,0,0.1,500,0.0002,0
0.049,1,0,0,0,0,-2.2329,0,0,1,0,0.1,500,0.0002,0
0.049,1,0,0,0,0,-2.23282,0,0,1,0,0.1,500,0.0002,0
0.0492,1,0,0,0,0,-2.23282,0,0,1,0,0.1,500,0.0002,0
0.0492,1,0,0,0,0,-2.23274,0,0,1,0,0.1,500,0.0002,0
0.0494,1,0,0,0,0,-2.23274,0,0,1,0,0.1,500,0.0002,0
0.0494,1,0,0,0,0,-2.23265,0,0,1,0,0.1,500,0.0002,0
0.0496,1,0,0,0,0,-2.23265,0,0,1,0,0.1,500,0.0002,0
0.0496,1,0,0,0,0,-2.23257,0,0,1,0,0.1,500,0.0002,0
0.0498,1,0,0,0,0,-2.23257,0,0,1,0,0.1,500,0.0002,0
0.0498,1,0,0,0,0,-2.23249,0,0,1,0,0.1,500,0.0002,0
0.05,1,0,0,0,0,-2.23249,0,0,1,0,0.1,500,0.0002,0
0.05,1,0,0,0,0,-2.23241,0,0,1,0,0.1,500,0.0002,0
0.0502,1,0,0,0,0,-2.23241,0,0,1,0,0.1,500,0.0002,0
0.0502,1,0,0,0,0,-2.23233,0,0,1,0,0.1,500,0.0002,0
0.0504,1,0,0,0,0,-2.23233,0,0,1,0,0.1,500,0.0002,0
0.0504,1,0,0,0,0,-2.23225,0,0,1,0,0.1,500,0.0002,0
0.0506,1,0,0,0,0,-2.23225,0,0,1,0,0.1,500,0.0002,0
0.0506,1,0,0,0,0,-2.23217,0,0,1,0,0.1,500,0.0002,0
0.0508,1,0,0,0,0,-2.23217,0,0,1,0,0.1,500,0.0002,0
0.0508,1,0,0,0,0,-2.23209,0,0,1,0,0.1,500,0.0002,0
0.051,1,0,0,0,0,-2.23209,0,0,1,0,0.1,500,0.0002,0
0.051,1,0,0,0,0,-2.23201,0,0,1,0,0.1,500,0.0002,0
0.0512,1,0,0,0,0,-2.23201,0,0,1,0,0.1,500,0.0002,0
0.0512,1,0,0,0,0,-2.23194,0,0,1,0,0.1,500,0.0002,0
0.0514,1,0,0,0,0,-2.23194,0,0,1,0,0.1,500,0.0002,0
0.0514,1,0,0,0,0,-2.23186,0,0,1,0,0.1,500,0.0002,0
0.0516,1,0,0,0,0,-2.23186,0,0,1,0,0.1,500,0.0002,0
0.0516,1,0,0,0,0,-2.23178,0,0,1,0,0.1,500,0.0002,0
0.0518,1,0,0,0,0,-2.23178,0,0,1,0,0.1,500,0.0002,0
0.0518,1,0,0,0,0,-2.2317,0,0,1,0,0.1,500,0.0002,0
0.052,1,0,0,0,0,-2.2317,0,0,1,0,0.1,500,0.0002,0
0.052,1,0,0,0,0,-2.23162,0,0,1,0,0.1,500,0.0002,0
0.0522,1,0,0,0,0,-2.23162,0,0,1,0,0.1,500,0.0002,0
0.0522,1,0,0,0,0,-2.23154,0,0,1,0,0.1,500,0.0002,0
0.0524,1,0,0,0,0,-2.23154,0,0,1,0,0.1,500,0.0002,0
0.0524,1,0,0,0,0,-2.23147,0,0,1,0,0.1,500,0.0002,0
0.0526,1,0,0,0,0,-2.23147,0,0,1,0,0.1,500,0.0002,0
0.0526,1,0,0,0,0,-2.23139,0,0,1,0,0.1,500,0.0002,0
0.0528,1,0,0,0,0,-2.23139,0,0,1,0,0.1,500,0.0002,0
0.0528,1,0,0,0,0,-2.23131,0,0,1,0,0.1,500,0.0002,0
0.053,1,0,0,0,0,-2.23131,0,0,1,0,0.1,500,0.0002,0
0.053,1,0,0,0,0,-2.23124,0,0,1,0,0.1,500,0.0002,0
0.0532,1,0,0,0,0,-2.23124,0,0,1,0,0.1,500,0.0002,0
0.0532,1,0,0,0,0,-2.23116,0,0,1,0,0.1,500,0.0002,0
0.0534,1,0,0,0,0,-2.23116,0,0,1,0,0.1,500,0.0002,0
0.0534,1,0,0,0,0,-2.23109,0,0,1,0,0.1,500,0.0002,0
0.0536,1,0,0,0,0,-2.23109,0,0,1,0,0.1,500,0.0002,0
0.0536,1,0,0,0,0,-2.23101,0,0,1,0,0.1,500,0.0002,0
0.0538,1,0,0,0,0,-2.23101,0,0,1,0,0.1,500,0.0002,0
0.0538,1,0,0,0,0,-2.23093,0,0,1,0,0.1,500,0.0002,0
0.054,1,0,0,0,0,-2.23093,0,0,1,0,0.1,500,0.0002,0
0.054,1,0,0,0,0,-2.23086,0,0,1,0,0.1,500,0.0002,0
0.0542,1,0,0,0,0,-2.23086,0,0,1,0,0.1,500,0.0002,0
0.0542,1,0,0,0,0,-2.23078,0,0,1,0,0.1,500,0.0002,0
0.0544,1,0,0,0,0,-2.23078,0,0,1,0,0.1,500,0.0002,0
0.0544,1,0,0,0,0,-2.23071,0,0,1,0,0.1,500,0.0002,0
0.0546,1,0,0,0,0,-2.23071,0,0,1,0,0.1,500,0.0002,0
0.0546,1,0,0,0,0,-2.23063,0,0,1,0,0.1,500,0.0002,0
0.0548,1,0,0,0,0,-2.23063,0,0,1,0,0.1,500,0.0002,0
0.0548,1,0,0,0,0,-2.23056,0,0,1,0,0.1,500,0.0002,0
0.055,1,0,0,0,0,-2.23056,0,0,1,0,0.1,500,0.0002,0
0.055,1,0,0,0,0,-2.23049,0,0,1,0,0.1,500,0.0002,0
0.0552,1,0,0,0,0,-2.23049,0,0,1,0,0.1,500,0.0002,0
0.0552,1,0,0,0,0,-2.23041,0,0,1,0,0.1,500,0.0002,0
0.0554,1,0,0,0,0,-2.23041,0,0,1,0,0.1,500,0.0002,0
0.0554,1,0,0,0,0,-2.23034,0,0,1,0,0.1,500,0.0002,0
0.0556,1,0,0,0,0,-2.23034,0,0,1,0,0.1,500,0.0002,0
0.0556,1,0,0,0,0,-2.23027,0,0,1,0,0.1,500,0.0002,0
0.0558,1,0,0,0,0,-2.23027,0,0,1,0,0.1,500,0.0002,0
0.0558,1,0,0,0,0,-2.23019,0,0,1,0,0.1,500,0.0002,0
0.056,1,0,0,0,0,-2.23019,0,0,1,0,0.1,500,0.0002,0
0.056,1,0,0,0,0,-2.23012,0,0,1,0,0.1,500,0.0002,0
0.0562,1,0,0,0,0,-2.23012,0,0,1,0,0.1,500,0.0002,0
0.0562,1,0,0,0,0,-2.23005,0,0,1,0,0.1,500,0.0002,0
0.0564,1,0,0,0,0,-2.23005,0,0,1,0,0.1,500,0.0002,0
0.0564,1,0,0,0,0,-2.22998,0,0,1,0,0.1,500,0.0002,0
0.0566,1,0,0,0,0,-2.22998,0,0,1,0,0.1,500,0.0002,0
0.0566,1,0,0,0,0,-2.2299,0,0,1,0,0.1,500,0.0002,0
0.0568,1,0,0,0,0,-2.2299,0,0,1,0,0.1,500,0.0002,0
0.0568,1,0,0,0,0,-2.22983,0,0,1,0,0.1,500,0.0002,0
0.057,1,0,0,0,0,-2.22983,0,0,1,0,0.1,500,0.0002,0
0.057,1,0,0,0,0,-2.22976,0,0,1,0,0.1,500,0.0002,0
0.0572,1,0,0,0,0,-2.22976,0,0,1,0,0.1,500,0.0002,0
0.0572,1,0,0,0,0,-2.22969,0,0,1,0,0.1,500,0.0002,0
0.0574,1,0,0,0,0,-2.22969,0,0,1,0,0.1,500,0.0002,0
0.0574,1,0,0,0,0,-2.22962,0,0,1,0,0.1,500,0.0002,0
0.0576,1,0,0,0,0,-2.22962,0,0,1,0,0.1,500,0.0002,0
0.0576,1,0,0,0,0,-2.22955,0,0,1,0,0.1,500,0.0002,0
0.0578,1,0,0,0,0,-2.22955,0,0,1,0,0.1,500,0.0002,0
0.0578,1,0,0,0,0,-2.22948,0,0,1,0,0.1,500,0.0002,0
0.058,1,0,0,0,0,-2.22948,0,0,1,0,0.1,500,0.0002,0
0.058,1,0,0,0,0,-2.22941,0,0,1,0,0.1,500,0.0002,0
0.0582,1,0,0,0,0,-2.22941,0,0,1,0,0.1,500,0.0002,0
0.0582,1,0,0,0,0,-2.22934,0,0,1,0,0.1,500,0.0002,0
0.0584,1,0,0,0,0,-2.22934,0,0,1,0,0.1,500,0.0002,0
0.0584,1,0,0,0,0,-2.22927,0,0,1,0,0.1,500,0.0002,0
0.0586,1,0,0,0,0,-2.22927,0,0,1,0,0.1,500,0.0002,0
0.0586,1,0,0,0,0,-2.2292,0,0,1,0,0.1,500,0.0002,0
0.0588,1,0,0,0,0,-2.2292,0,0,1,0,0.1,500,0.0002,0
0.0588,1,0,0,0,0,-2.22913,0,0,1,0,0.1,500,0.0002,0
0.059,1,0,0,0,0,-2.22913,0,0,1,0,0.1,500,0.0002,0
0.059,1,0,0,0,0,-2.22906,0,0,1,0,0.1,500,0.0002,0
0.0592,1,0,0,0,0,-2.22906,0,0,1,0,0.1,500,0.0002,0
0.0592,1,0,0,0,0,-2.22899,0,0,1,0,0.1,500,0.0002,0
0.0594,1,0,0,0,0,-2.22899,0,0,1,0,0.1,500,0.0002,0
0.0594,1,0,0,0,0,-2.22892,0,0,1,0,0.1,500,0.0002,0
0.0596,1,0,0,0,0,-2.22892,0,0,1,0,0.1,500,0.0002,0
0.0596,1,0,0,0,0,-2.22885,0,0,1,0,0.1,500,0.0002,0
0.0598,1,0,0,0,0,-2.22885,0,0,1,0,0.1,500,0.0002,0
0.0598,1,0,0,0,0,-2.22878,0,0,1,0,0.1,500,0.0002,0
0.06,1,0,0,0,0,-2.22878,0,0,1,0,0.1,500,0.0002,0
0.06,1,0,0,0,0,-2.22871,0,0,1,0,0.1,500,0.0002,0
0.0602,1,0,0,0,0,-2.22871,0,0,1,0,0.1,500,0.0002,0
0.0602,1,0,0,0,0,-2.22865,0,0,1,0,0.1,500,0.0002,0
0.0604,1,0,0,0,0,-2.22865,0,0,1,0,0.1,500,0.0002,0
0.0604,1,0,0,0,0,-2.22858,0,0,1,0,0.1,500,0.0002,0
0.0606,1,0,0,0,0,-2.22858,0,0,1,0,0.1,500,0.0002,0
0.0606,1,0,0,0,0,-2.22851,0,0,1,0,0.1,500,0.0002,0
0.0608,1,0,0,0,0,-2.22851,0,0,1,0,0.1,500,0.0002,0
0.0608,1,0,0,0,0,-2.22845,0,0,1,0,0.1,500,0.0002,0
0.061,1,0,0,0,0,-2.22845,0,0,1,0,0.1,500,0.0002,0
0.061,1,0,0,0,0,-2.22838,0,0,1,0,0.1,500,0.0002,0
0.0612,1,0,0,0,0,-2.22838,0,0,1,0,0.1,500,0.0002,0
0.0612,1,0,0,0,0,-2.22831,0,0,1,0,0.1,500,0.0002,0
0.0614,1,0,0,0,0,-2.22831,0,0,1,0,0.1,500,0.0002,0
0.0614,1,0,0,0,0,-2.22824,0,0,1,0,0.1,500,0.0002,0
0.0616,1,0,0,0,0,-2.22824,0,0,1,0,0.1,500,0.0002,0
0.0616,1,0,0,0,0,-2.22818,0,0,1,0,0.1,500,0.0002,0
0.0618,1,0,0,0,0,-2.22818,0,0,1,0,0.1,500,0.0002,0
0.0618,1,0,0,0,0,-2.22811,0,0,1,0,0.1,500,0.0002,0
0.062,1,0,0,0,0,-2.22811,0,0,1,0,0.1,500,0.0002,0
0.062,1,0,0,0,0,-2.22805,0,0,1,0,0.1,500,0.0002,0
0.0622,1,0,0,0,0,-2.22805,0,0,1,0,0.1,500,0.0002,0
0.0622,1,0,0,0,0,-2.22798,0,0,1,0,0.1,500,0.0002,0
0.0624,1,0,0,0,0,-2.22798,0,0,1,0,0.1,500,0.0002,0
0.0624,1,0,0,0,0,-2.22792,0,0,1,0,0.1,500,0.0002,0
0.0626,1,0,0,0,0,-2.22792,0,0,1,0,0.1,500,0.0002,0
0.0626,1,0,0,0,0,-2.22785,0,0,1,0,0.1,500,0.0002,0
0.0628,1,0,0,0,0,-2.22785,0,0,1,0,0.1,500,0.0002,0
0.0628,1,0,0,0,0,-2.22779,0,0,1,0,0.1,500,0.0002,0
0.063,1,0,0,0,0,-2.22779,0,0,1,0,0.1,500,0.0002,0
0.063,1,0,0,0,0,-2.22772,0,0,1,0,0.1,500,0.0002,0
0.0632,1,0,0,0,0,-2.22772,0,0,1,0,0.1,500,0.0002,0
0.0632,1,0,0,0,0,-2.22766,0,0,1,0,0.1,500,0.0002,0
0.0634,1,0,0,0,0,-2.22766,0,0,1,0,0.1,500,0.0002,0
0.0634,1,0,0,0,0,-2.22759,0,0,1,0,0.1,500,0.0002,0
0.0636,1,0,0,0,0,-2.22759,0,0,1,0,0.1,500,0.0002,0
0.0636,1,0,0,0,0,-2.22753,0,0,1,0,0.1,500,0.0002,0
0.0638,1,0,0,0,0,-2.22753,0,0,1,0,0.1,500,0.0002,0
0.0638,1,0,0,0,0,-2.22746,0,0,1,0,0.1,500,0.0002,0
0.064,1,0,0,0,0,-2.22746,0,0,1,0,0.1,500,0.0002,0
0.064,1,0,0,0,0,-2.2274,0,0,1,0,0.1,500,0.0002,0
0.0642,1,0,0,0,0,-2.2274,0,0,1,0,0.1,500,0.0002,0
0.0642,1,0,0,0,0,-2.22734,0,0,1,0,0.1,500,0.0002,0
0.0644,1,0,0,0,0,-2.22734,0,0,1,0,0.1,500,0.0002,0
0.0644,1,0,0,0,0,-2.22727,0,0,1,0,0.1,500,0.0002,0
0.0646,1,0,0,0,0,-2.22727,0,0,1,0,0.1,500,0.0002,0
0.0646,1,0,0,0,0,-2.22721,0,0,1,0,0.1,500,0.0002,0
0.0648,1,0,0,0,0,-2.22721,0,0,1,0,0.1,500,0.0002,0
0.0648,1,0,0,0,0,-2.22715,0,0,1,0,0.1,500,0.0002,0
0.065,1,0,0,0,0,-2.22715,0,0,1,0,0.1,500,0.0002,0
0.065,1,0,0,0,0,-2.22709,0,0,1,0,0.1,500,0.0002,0
0.0652,1,0,0,0,0,-2.22709,0,0,1,0,0.1,500,0.0002,0
0.0652,1,0,0,0,0,-2.22702,0,0,1,0,0.1,500,0.0002,0
0.0654,1,0,0,0,0,-2.22702,0,0,1,0,0.1,500,0.0002,0
0.0654,1,0,0,0,0,-2.22696,0,0,1,0,0.1,500,0.0002,0
0.0656,1,0,0,0,0,-2.22696,0,0,1,0,0.1,500,0.0002,0
0.0656,1,0,0,0,0,-2.2269,0,0,1,0,0.1,500,0.0002,0
0.0658,1,0,0,0,0,-2.2269,0,0,1,0,0.1,500,0.0002,0
0.0658,1,0,0,0,0,-2.22684,0,0,1,0,0.1,500,0.0002,0
0.066,1,0,0,0,0,-2.22684,0,0,1,0,0.1,500,0.0002,0
0.066,1,0,0,0,0,-2.22678,0,0,1,0,0.1,500,0.0002,0
0.0662,1,0,0,0,0,-2.22678,0,0,1,0,0.1,500,0.0002,0
0.0662,1,0,0,0,0,-2.22671,0,0,1,0,0.1,500,0.0002,0
0.0664,1,0,0,0,0,-2.22671,0,0,1,0,0.1,500,0.0002,0
0.0664,1,0,0,0,0,-2.22665,0,0,1,0,0.1,500,0.0002,0
