"Time","temperatureSensor.port.T"
3.494,293.15
3.495,293.15
3.496,293.15
3.497,293.15
3.498,293.15
3.499,293.15
3.5,293.15
3.501,293.15
3.502,293.15
3.503,293.15
3.504,293.15
3.505,293.15
3.506,293.15
3.507,293.15
3.508,293.15
3.509,293.15
3.51,293.15
3.511,293.15
3.512,293.15
3.513,293.15
3.514,293.15
3.515,293.15
3.516,293.15
3.517,293.15
3.518,293.15
3.519,293.15
3.52,293.15
3.521,293.15
3.522,293.15
3.523,293.15
3.524,293.15
3.525,293.15
3.526,293.15
3.527,293.15
3.528,293.15
3.529,293.15
3.53,293.15
3.531,293.15
3.532,293.15
3.533,293.15
3.534,293.15
3.535,293.15
3.536,293.15
3.537,293.15
3.538,293.15
3.539,293.15
3.54,293.15
3.541,293.15
3.542,293.15
3.543,293.15
3.544,293.15
3.545,293.15
3.546,293.15
3.547,293.15
3.548,293.15
3.549,293.15
3.55,293.15
3.551,293.15
3.552,293.15
3.553,293.15
3.554,293.15
3.555,293.15
3.556,293.15
3.557,293.15
3.558,293.15
3.559,293.15
3.56,293.15
3.561,293.15
3.562,293.15
3.563,293.15
3.564,293.15
3.565,293.15
3.566,293.15
3.567,293.15
3.568,293.15
3.569,293.15
3.57,293.15
3.571,293.15
3.572,293.15
3.573,293.15
3.574,293.15
3.575,293.15
3.576,293.15
3.577,293.15
3.578,293.15
3.579,293.15
3.58,293.15
3.581,293.15
3.582,293.15
3.583,293.15
3.584,293.15
3.585,293.15
3.586,293.15
3.587,293.15
3.588,293.15
3.589,293.15
3.59,293.15
3.591,293.15
3.592,293.15
3.593,293.15
3.594,293.15
3.595,293.15
3.596,293.15
3.597,293.15
3.598,293.15
3.599,293.15
3.6,293.15
3.601,293.15
3.602,293.15
3.603,293.15
3.604,293.15
3.605,293.15
3.606,293.15
3.607,293.15
3.608,293.15
3.609,293.15
3.61,293.15
3.611,293.15
3.612,293.15
3.613,293.15
3.614,293.15
3.615,293.15
3.616,293.15
3.617,293.15
3.618,293.15
3.619,293.15
3.62,293.15
3.621,293.15
3.622,293.15
3.623,293.15
3.624,293.15
3.625,293.15
3.626,293.15
3.627,293.15
3.628,293.15
3.629,293.15
3.63,293.15
3.631,293.15
3.632,293.15
3.633,293.15
3.634,293.15
3.635,293.15
3.636,293.15
3.637,293.15
3.638,293.15
3.639,293.15
3.64,293.15
3.641,293.15
3.642,293.15
3.643,293.15
3.644,293.15
3.645,293.15
3.646,293.15
3.647,293.15
3.648,293.15
3.649,293.15
3.65,293.15
3.651,293.15
3.652,293.15
3.653,293.15
3.654,293.15
3.655,293.15
3.656,293.15
3.657,293.15
3.658,293.15
3.659,293.15
3.66,293.15
3.661,293.15
3.662,293.15
3.663,293.15
3.664,293.15
3.665,293.15
3.666,293.15
3.667,293.15
3.668,293.15
3.669,293.15
3.67,293.15
3.671,293.15
3.672,293.15
3.673,293.15
3.674,293.15
3.675,293.15
3.676,293.15
3.677,293.15
3.678,293.15
3.679,293.15
3.68,293.15
3.681,293.15
3.682,293.15
3.683,293.15
3.684,293.15
3.685,293.15
3.686,293.15
3.687,293.15
3.688,293.15
3.689,293.15
3.69,293.15
3.691,293.15
3.692,293.15
3.693,293.15
3.694,293.15
3.695,293.15
3.696,293.15
3.697,293.15
3.698,293.15
3.699,293.15
3.7,293.15
3.701,293.15
3.702,293.15
3.703,293.15
3.704,293.15
3.705,293.15
3.706,293.15
3.707,293.15
3.708,293.15
3.709,293.15
3.71,293.15
3.711,293.15
3.712,293.15
3.713,293.15
3.714,293.15
3.715,293.15
3.716,293.15
3.717,293.15
3.718,293.15
3.719,293.15
3.72,293.15
3.721,293.15
3.722,293.15
3.723,293.15
3.724,293.15
3.725,293.15
3.726,293.15
3.727,293.15
3.728,293.15
3.729,293.15
3.73,293.15
3.731,293.15
3.732,293.15
3.733,293.15
3.734,293.15
3.735,293.15
3.736,293.15
3.737,293.15
3.738,293.15
3.739,293.15
3.74,293.15
3.741,293.15
3.742,293.15
3.743,293.15
3.744,293.15
3.745,293.15
3.746,293.15
3.747,293.15
3.748,293.15
3.749,293.15
3.75,293.15
3.751,293.15
3.752,293.15
3.753,293.15
3.754,293.15
3.755,293.15
3.756,293.15
3.757,293.15
3.758,293.15
3.759,293.15
3.76,293.15
3.761,293.15
3.762,293.15
3.763,293.15
3.764,293.15
3.765,293.15
3.766,293.15
3.767,293.15
3.768,293.15
3.769,293.15
3.77,293.15
3.771,293.15
3.772,293.15
3.773,293.15
3.774,293.15
3.775,293.15
3.776,293.15
3.777,293.15
3.778,293.15
3.779,293.15
3.78,293.15
3.781,293.15
3.782,293.15
3.783,293.15
3.784,293.15
3.785,293.15
3.786,293.15
3.787,293.15
3.788,293.15
3.789,293.15
3.79,293.15
3.791,293.15
3.792,293.15
3.793,293.15
3.794,293.15
3.795,293.15
3.796,293.15
3.797,293.15
3.798,293.15
3.799,293.15
3.8,293.15
3.801,293.15
3.802,293.15
3.803,293.15
3.804,293.15
3.805,293.15
3.806,293.15
3.807,293.15
3.808,293.15
3.809,293.15
3.81,293.15
3.811,293.15
3.812,293.15
3.813,293.15
3.814,293.15
3.815,293.15
3.816,293.15
3.817,293.15
3.818,293.15
3.819,293.15
3.82,293.15
3.821,293.15
3.822,293.15
3.823,293.15
3.824,293.15
3.825,293.15
3.826,293.15
3.827,293.15
3.828,293.15
3.829,293.15
3.83,293.15
3.831,293.15
3.832,293.15
3.833,293.15
3.834,293.15
3.835,293.15
3.836,293.15
3.837,293.15
3.838,293.15
3.839,293.15
3.84,293.15
3.841,293.15
3.842,293.15
3.843,293.15
3.844,293.15
3.845,293.15
3.846,293.15
3.847,293.15
3.848,293.15
3.849,293.15
3.85,293.15
3.851,293.15
3.852,293.15
3.853,293.15
3.854,293.15
3.855,293.15
3.856,293.15
3.857,293.15
3.858,293.15
3.859,293.15
3.86,293.15
3.861,293.15
3.862,293.15
3.863,293.15
3.864,293.15
3.865,293.15
3.866,293.15
3.867,293.15
3.868,293.15
3.869,293.15
3.87,293.15
3.871,293.15
3.872,293.15
3.873,293.15
3.874,293.15
3.875,293.15
3.876,293.15
3.877,293.15
3.878,293.15
3.879,293.15
3.88,293.15
3.881,293.15
3.882,293.15
3.883,293.15
3.884,293.15
3.885,293.15
3.886,293.15
3.887,293.15
3.888,293.15
3.889,293.15
3.89,293.15
3.891,293.15
3.892,293.15
3.893,293.15
3.894,293.15
3.895,293.15
3.896,293.15
3.897,293.15
3.898,293.15
3.899,293.15
3.9,293.15
3.901,293.15
3.902,293.15
3.903,293.15
3.904,293.15
3.905,293.15
3.906,293.15
3.907,293.15
3.908,293.15
3.909,293.15
3.91,293.15
3.911,293.15
3.912,293.15
3.913,293.15
3.914,293.15
3.915,293.15
3.916,293.15
3.917,293.15
3.918,293.15
3.919,293.15
3.92,293.15
3.921,293.15
3.922,293.15
3.923,293.15
3.924,293.15
3.925,293.15
3.926,293.15
3.927,293.15
3.928,293.15
3.929,293.15
3.93,293.15
3.931,293.15
3.932,293.15
3.933,293.15
3.934,293.15
3.935,293.15
3.936,293.15
3.937,293.15
3.938,293.15
3.939,293.15
3.94,293.15
3.941,293.15
3.942,293.15
3.943,293.15
3.944,293.15
3.945,293.15
3.946,293.15
3.947,293.15
3.948,293.15
3.949,293.15
3.95,293.15
3.951,293.15
3.952,293.15
3.953,293.15
3.954,293.15
3.955,293.15
3.956,293.15
3.957,293.15
3.958,293.15
3.959,293.15
3.96,293.15
3.961,293.15
3.962,293.15
3.963,293.15
3.964,293.15
3.965,293.15
3.966,293.15
3.967,293.15
3.968,293.15
3.969,293.15
3.97,293.15
3.971,293.15
3.972,293.15
3.973,293.15
3.974,293.15
3.975,293.15
3.976,293.15
3.977,293.15
3.978,293.15
3.979,293.15
3.98,293.15
3.981,293.15
3.982,293.15
3.983,293.15
3.984,293.15
3.985,293.15
3.986,293.15
3.987,293.15
3.988,293.15
3.989,293.15
3.99,293.15
3.991,293.15
3.992,293.15
3.993,293.15
3.994,293.15
3.995,293.15
3.996,293.15
3.997,293.15
3.998,293.15
3.999,293.15
4,293.15
4.001,293.15
4.002,293.15
4.003,293.15
4.004,293.15
4.005,293.15
4.006,293.15
4.007,293.15
4.008,293.15
4.009,293.15
4.01,293.15
4.011,293.15
4.012,293.15
4.013,293.15
4.014,293.15
4.015,293.15
4.016,293.15
4.017,293.15
4.018,293.15
4.019,293.15
4.02,293.15
4.021,293.15
4.022,293.15
4.023,293.15
4.024,293.15
4.025,293.15
4.026,293.15
4.027,293.15
4.028,293.15
4.029,293.15
4.03,293.15
4.031,293.15
4.032,293.15
4.033,293.15
4.034,293.15
4.035,293.15
4.036,293.15
4.037,293.15
4.038,293.15
4.039,293.15
4.04,293.15
4.041,293.15
4.042,293.15
4.043,293.15
4.044,293.15
4.045,293.15
4.046,293.15
4.047,293.15
4.048,293.15
4.049,293.15
4.05,293.15
4.051,293.15
4.052,293.15
4.053,293.15
4.054,293.15
4.055,293.15
4.056,293.15
4.057,293.15
4.058,293.15
4.059,293.15
4.06,293.15
4.061,293.15
4.062,293.15
4.063,293.15
4.064,293.15
4.065,293.15
4.066,293.15
4.067,293.15
4.068,293.15
4.069,293.15
4.07,293.15
4.071,293.15
4.072,293.15
4.073,293.15
4.074,293.15
4.075,293.15
4.076,293.15
4.077,293.15
4.078,293.15
4.079,293.15
4.08,293.15
4.081,293.15
4.082,293.15
4.083,293.15
4.084,293.15
4.085,293.15
4.086,293.15
4.087,293.15
4.088,293.15
4.089,293.15
4.09,293.15
4.091,293.15
4.092,293.15
4.093,293.15
4.094,293.15
4.095,293.15
4.096,293.15
4.097,293.15
4.098,293.15
4.099,293.15
4.1,293.15
4.101,293.15
4.102,293.15
4.103,293.15
4.104,293.15
4.105,293.15
4.106,293.15
4.107,293.15
4.108,293.15
4.109,293.15
4.11,293.15
4.111,293.15
4.112,293.15
4.113,293.15
4.114,293.15
4.115,293.15
4.116,293.15
4.117,293.15
4.118,293.15
4.119,293.15
4.12,293.15
4.121,293.15
4.122,293.15
4.123,293.15
4.124,293.15
4.125,293.15
4.126,293.15
4.127,293.15
4.128,293.15
4.129,293.15
4.13,293.15
4.131,293.15
4.132,293.15
4.133,293.15
4.134,293.15
4.135,293.15
4.136,293.15
4.137,293.15
4.138,293.15
4.139,293.15
4.14,293.15
4.141,293.15
4.142,293.15
4.143,293.15
4.144,293.15
4.145,293.15
4.146,293.15
4.147,293.15
4.148,293.15
4.149,293.15
4.15,293.15
4.151,293.15
4.152,293.15
4.153,293.15
4.154,293.15
4.155,293.15
4.156,293.15
4.157,293.15
4.158,293.15
4.159,293.15
4.16,293.15
4.161,293.15
4.162,293.15
4.163,293.15
4.164,293.15
4.165,293.15
4.166,293.15
4.167,293.15
4.168,293.15
4.169,293.15
4.17,293.15
4.171,293.15
4.172,293.15
4.173,293.15
4.174,293.15
4.175,293.15
4.176,293.15
4.177,293.15
4.178,293.15
4.179,293.15
4.18,293.15
4.181,293.15
4.182,293.15
4.183,293.15
4.184,293.15
4.185,293.15
4.186,293.15
4.187,293.15
4.188,293.15
4.189,293.15
4.19,293.15
4.191,293.15
4.192,293.15
4.193,293.15
4.194,293.15
4.195,293.15
4.196,293.15
4.197,293.15
4.198,293.15
4.199,293.15
4.2,293.15
4.201,293.15
4.202,293.15
4.203,293.15
4.204,293.15
4.205,293.15
4.206,293.15
4.207,293.15
4.208,293.15
4.209,293.15
4.21,293.15
4.211,293.15
4.212,293.15
4.213,293.15
4.214,293.15
4.215,293.15
4.216,293.15
4.217,293.15
4.218,293.15
4.219,293.15
4.22,293.15
4.221,293.15
4.222,293.15
4.223,293.15
4.224,293.15
4.225,293.15
4.226,293.15
4.227,293.15
4.228,293.15
4.229,293.15
4.23,293.15
4.231,293.15
4.232,293.15
4.233,293.15
4.234,293.15
4.235,293.15
4.236,293.15
4.237,293.15
4.238,293.15
4.239,293.15
4.24,293.15
4.241,293.15
4.242,293.15
4.243,293.15
4.244,293.15
4.245,293.15
4.246,293.15
4.247,293.15
4.248,293.15
4.249,293.15
4.25,293.15
4.251,293.15
4.252,293.15
4.253,293.15
4.254,293.15
4.255,293.15
4.256,293.15
4.257,293.15
4.258,293.15
4.259,293.15
4.26,293.15
4.261,293.15
4.262,293.15
4.263,293.15
4.264,293.15
4.265,293.15
4.266,293.15
4.267,293.15
4.268,293.15
4.269,293.15
4.27,293.15
4.271,293.15
4.272,293.15
4.273,293.15
4.274,293.15
4.275,293.15
4.276,293.15
4.277,293.15
4.278,293.15
4.279,293.15
4.28,293.15
4.281,293.15
4.282,293.15
4.283,293.15
4.284,293.15
4.285,293.15
4.286,293.15
4.287,293.15
4.288,293.15
4.289,293.15
4.29,293.15
4.291,293.15
4.292,293.15
4.293,293.15
4.294,293.15
4.295,293.15
4.296,293.15
4.297,293.15
4.298,293.15
4.299,293.15
4.3,293.15
4.301,293.15
4.302,293.15
4.303,293.15
4.304,293.15
4.305,293.15
4.306,293.15
4.307,293.15
4.308,293.15
4.309,293.15
4.31,293.15
4.311,293.15
4.312,293.15
4.313,293.15
4.314,293.15
4.315,293.15
4.316,293.15
4.317,293.15
4.318,293.15
4.319,293.15
4.32,293.15
4.321,293.15
4.322,293.15
4.323,293.15
4.324,293.15
4.325,293.15
4.326,293.15
4.327,293.15
4.328,293.15
4.329,293.15
4.33,293.15
4.331,293.15
4.332,293.15
4.333,293.15
4.334,293.15
4.335,293.15
4.336,293.15
4.337,293.15
4.338,293.15
4.339,293.15
4.34,293.15
4.341,293.15
4.342,293.15
4.343,293.15
4.344,293.15
4.345,293.15
4.346,293.15
4.347,293.15
4.348,293.15
4.349,293.15
4.35,293.15
4.351,293.15
4.352,293.15
4.353,293.15
4.354,293.15
4.355,293.15
4.356,293.15
4.357,293.15
4.358,293.15
4.359,293.15
4.36,293.15
4.361,293.15
4.362,293.15
4.363,293.15
4.364,293.15
4.365,293.15
4.366,293.15
4.367,293.15
4.368,293.15
4.369,293.15
4.37,293.15
4.371,293.15
4.372,293.15
4.373,293.15
4.374,293.15
4.375,293.15
4.376,293.15
4.377,293.15
4.378,293.15
4.379,293.15
4.38,293.15
4.381,293.15
4.382,293.15
4.383,293.15
4.384,293.15
4.385,293.15
4.386,293.15
4.387,293.15
4.388,293.15
4.389,293.15
4.39,293.15
4.391,293.15
4.392,293.15
4.393,293.15
4.394,293.15
4.395,293.15
4.396,293.15
4.397,293.15
4.398,293.15
4.399,293.15
4.4,293.15
4.401,293.15
4.402,293.15
4.403,293.15
4.404,293.15
4.405,293.15
4.406,293.15
4.407,293.15
4.408,293.15
4.409,293.15
4.41,293.15
4.411,293.15
4.412,293.15
4.413,293.15
4.414,293.15
4.415,293.15
4.416,293.15
4.417,293.15
4.418,293.15
4.419,293.15
4.42,293.15
4.421,293.15
4.422,293.15
4.423,293.15
4.424,293.15
4.425,293.15
4.426,293.15
4.427,293.15
4.428,293.15
4.429,293.15
4.43,293.15
4.431,293.15
4.432,293.15
4.433,293.15
4.434,293.15
4.435,293.15
4.436,293.15
4.437,293.15
4.438,293.15
4.439,293.15
4.44,293.15
4.441,293.15
4.442,293.15
4.443,293.15
4.444,293.15
4.445,293.15
4.446,293.15
4.447,293.15
4.448,293.15
4.449,293.15
4.45,293.15
4.451,293.15
4.452,293.15
4.453,293.15
4.454,293.15
4.455,293.15
4.456,293.15
4.457,293.15
4.458,293.15
4.459,293.15
4.46,293.15
4.461,293.15
4.462,293.15
4.463,293.15
4.464,293.15
4.465,293.15
4.466,293.15
4.467,293.15
4.468,293.15
4.469,293.15
4.47,293.15
4.471,293.15
4.472,293.15
4.473,293.15
4.474,293.15
4.475,293.15
4.476,293.15
4.477,293.15
4.478,293.15
4.479,293.15
4.48,293.15
4.481,293.15
4.482,293.15
4.483,293.15
4.484,293.15
4.485,293.15
4.486,293.15
4.487,293.15
4.488,293.15
4.489,293.15
4.49,293.15
4.491,293.15
4.492,293.15
4.493,293.15
4.494,293.15
4.495,293.15
4.496,293.15
4.497,293.15
4.498,293.15
4.499,293.15
4.5,293.15
4.501,293.15
4.502,293.15
4.503,293.15
4.504,293.15
4.505,293.15
4.506,293.15
4.507,293.15
4.508,293.15
4.509,293.15
4.51,293.15
4.511,293.15
4.512,293.15
4.513,293.15
4.514,293.15
4.515,293.15
4.516,293.15
4.517,293.15
4.518,293.15
4.519,293.15
4.52,293.15
4.521,293.15
4.522,293.15
4.523,293.15
4.524,293.15
4.525,293.15
4.526,293.15
4.527,293.15
4.528,293.15
4.529,293.15
4.53,293.15
4.531,293.15
4.532,293.15
4.533,293.15
4.534,293.15
4.535,293.15
4.536,293.15
4.537,293.15
4.538,293.15
4.539,293.15
4.54,293.15
4.541,293.15
4.542,293.15
4.543,293.15
4.544,293.15
4.545,293.15
4.546,293.15
4.547,293.15
4.548,293.15
4.549,293.15
4.55,293.15
4.551,293.15
4.552,293.15
4.553,293.15
4.554,293.15
4.555,293.15
4.556,293.15
4.557,293.15
4.558,293.15
4.559,293.15
4.56,293.15
4.561,293.15
4.562,293.15
4.563,293.15
4.564,293.15
4.565,293.15
4.566,293.15
4.567,293.15
4.568,293.15
4.569,293.15
4.57,293.15
4.571,293.15
4.572,293.15
4.573,293.15
4.574,293.15
4.575,293.15
4.576,293.15
4.577,293.15
4.578,293.15
4.579,293.15
4.58,293.15
4.581,293.15
4.582,293.15
4.583,293.15
4.584,293.15
4.585,293.15
4.586,293.15
4.587,293.15
4.588,293.15
4.589,293.15
4.59,293.15
4.591,293.15
4.592,293.15
4.593,293.15
4.594,293.15
4.595,293.15
4.596,293.15
4.597,293.15
4.598,293.15
4.599,293.15
4.6,293.15
4.601,293.15
4.602,293.15
4.603,293.15
4.604,293.15
4.605,293.15
4.606,293.15
4.607,293.15
4.608,293.15
4.609,293.15
4.61,293.15
4.611,293.15
4.612,293.15
4.613,293.15
4.614,293.15
4.615,293.15
4.616,293.15
4.617,293.15
4.618,293.15
4.619,293.15
4.62,293.15
4.621,293.15
4.622,293.15
4.623,293.15
4.624,293.15
4.625,293.15
4.626,293.15
4.627,293.15
4.628,293.15
4.629,293.15
4.63,293.15
4.631,293.15
4.632,293.15
4.633,293.15
4.634,293.15
4.635,293.15
4.636,293.15
4.637,293.15
4.638,293.15
4.639,293.15
4.64,293.15
4.641,293.15
4.642,293.15
4.643,293.15
4.644,293.15
4.645,293.15
4.646,293.15
4.647,293.15
4.648,293.15
4.649,293.15
4.65,293.15
4.651,293.15
4.652,293.15
4.653,293.15
4.654,293.15
4.655,293.15
4.656,293.15
4.657,293.15
4.658,293.15
4.659,293.15
4.66,293.15
4.661,293.15
4.662,293.15
4.663,293.15
4.664,293.15
4.665,293.15
4.666,293.15
4.667,293.15
4.668,293.15
4.669,293.15
4.67,293.15
4.671,293.15
4.672,293.15
4.673,293.15
4.674,293.15
4.675,293.15
4.676,293.15
4.677,293.15
4.678,293.15
4.679,293.15
4.68,293.15
4.681,293.15
4.682,293.15
4.683,293.15
4.684,293.15
4.685,293.15
4.686,293.15
4.687,293.15
4.688,293.15
4.689,293.15
4.69,293.15
4.691,293.15
4.692,293.15
4.693,293.15
4.694,293.15
4.695,293.15
4.696,293.15
4.697,293.15
4.698,293.15
4.699,293.15
4.7,293.15
4.701,293.15
4.702,293.15
4.703,293.15
4.704,293.15
4.705,293.15
4.706,293.15
4.707,293.15
4.708,293.15
4.709,293.15
4.71,293.15
4.711,293.15
4.712,293.15
4.713,293.15
4.714,293.15
4.715,293.15
4.716,293.15
4.717,293.15
4.718,293.15
4.719,293.15
4.72,293.15
4.721,293.15
4.722,293.15
4.723,293.15
4.724,293.15
4.725,293.15
4.726,293.15
4.727,293.15
4.728,293.15
4.729,293.15
4.73,293.15
4.731,293.15
4.732,293.15
4.733,293.15
4.734,293.15
4.735,293.15
4.736,293.15
4.737,293.15
4.738,293.15
4.739,293.15
4.74,293.15
4.741,293.15
4.742,293.15
4.743,293.15
4.744,293.15
4.745,293.15
4.746,293.15
4.747,293.15
4.748,293.15
4.749,293.15
4.75,293.15
4.751,293.15
4.752,293.15
4.753,293.15
4.754,293.15
4.755,293.15
4.756,293.15
4.757,293.15
4.758,293.15
4.759,293.15
4.76,293.15
4.761,293.15
4.762,293.15
4.763,293.15
4.764,293.15
4.765,293.15
4.766,293.15
4.767,293.15
4.768,293.15
4.769,293.15
4.77,293.15
4.771,293.15
4.772,293.15
4.773,293.15
4.774,293.15
4.775,293.15
4.776,293.15
4.777,293.15
4.778,293.15
4.779,293.15
4.78,293.15
4.781,293.15
4.782,293.15
4.783,293.15
4.784,293.15
4.785,293.15
4.786,293.15
4.787,293.15
4.788,293.15
4.789,293.15
4.79,293.15
4.791,293.15
4.792,293.15
4.793,293.15
4.794,293.15
4.795,293.15
4.796,293.15
4.797,293.15
4.798,293.15
4.799,293.15
4.8,293.15
4.801,293.15
4.802,293.15
4.803,293.15
4.804,293.15
4.805,293.15
4.806,293.15
4.807,293.15
4.808,293.15
4.809,293.15
4.81,293.15
4.811,293.15
4.812,293.15
4.813,293.15
4.814,293.15
4.815,293.15
4.816,293.15
4.817,293.15
4.818,293.15
4.819,293.15
4.82,293.15
4.821,293.15
4.822,293.15
4.823,293.15
4.824,293.15
4.825,293.15
4.826,293.15
4.827,293.15
4.828,293.15
4.829,293.15
4.83,293.15
4.831,293.15
4.832,293.15
4.833,293.15
4.834,293.15
4.835,293.15
4.836,293.15
4.837,293.15
4.838,293.15
4.839,293.15
4.84,293.15
4.841,293.15
4.842,293.15
4.843,293.15
4.844,293.15
4.845,293.15
4.846,293.15
4.847,293.15
4.848,293.15
4.849,293.15
4.85,293.15
4.851,293.15
4.852,293.15
4.853,293.15
4.854,293.15
4.855,293.15
4.856,293.15
4.857,293.15
4.858,293.15
4.859,293.15
4.86,293.15
4.861,293.15
4.862,293.15
4.863,293.15
4.864,293.15
4.865,293.15
4.866,293.15
4.867,293.15
4.868,293.15
4.869,293.15
4.87,293.15
4.871,293.15
4.872,293.15
4.873,293.15
4.874,293.15
4.875,293.15
4.876,293.15
4.877,293.15
4.878,293.15
4.879,293.15
4.88,293.15
4.881,293.15
4.882,293.15
4.883,293.15
4.884,293.15
4.885,293.15
4.886,293.15
4.887,293.15
4.888,293.15
4.889,293.15
4.89,293.15
4.891,293.15
4.892,293.15
4.893,293.15
4.894,293.15
4.895,293.15
4.896,293.15
4.897,293.15
4.898,293.15
4.899,293.15
4.9,293.15
4.901,293.15
4.902,293.15
4.903,293.15
4.904,293.15
4.905,293.15
4.906,293.15
4.907,293.15
4.908,293.15
4.909,293.15
4.91,293.15
4.911,293.15
4.912,293.15
4.913,293.15
4.914,293.15
4.915,293.15
4.916,293.15
4.917,293.15
4.918,293.15
4.919,293.15
4.92,293.15
4.921,293.15
4.922,293.15
4.923,293.15
4.924,293.15
4.925,293.15
4.926,293.15
4.927,293.15
4.928,293.15
4.929,293.15
4.93,293.15
4.931,293.15
4.932,293.15
4.933,293.15
4.934,293.15
4.935,293.15
4.936,293.15
4.937,293.15
4.938,293.15
4.939,293.15
4.94,293.15
4.941,293.15
4.942,293.15
4.943,293.15
4.944,293.15
4.945,293.15
4.946,293.15
4.947,293.15
4.948,293.15
4.949,293.15
4.95,293.15
4.951,293.15
4.952,293.15
4.953,293.15
4.954,293.15
4.955,293.15
4.956,293.15
4.957,293.15
4.958,293.15
4.959,293.15
4.96,293.15
4.961,293.15
4.962,293.15
4.963,293.15
4.964,293.15
4.965,293.15
4.966,293.15
4.967,293.15
4.968,293.15
4.969,293.15
4.97,293.15
4.971,293.15
4.972,293.15
4.973,293.15
4.974,293.15
4.975,293.15
4.976,293.15
4.977,293.15
4.978,293.15
4.979,293.15
4.98,293.15
4.981,293.15
4.982,293.15
4.983,293.15
4.984,293.15
4.985,293.15
4.986,293.15
4.987,293.15
4.988,293.15
4.989,293.15
4.99,293.15
4.991,293.15
4.992,293.15
4.993,293.15
4.994,293.15
4.995,293.15
4.996,293.15
4.997,293.15
4.998,293.15
4.999,293.15
5,293.15
5.001,293.15
5.002,293.15
5.003,293.15
5.004,293.15
5.005,293.15
5.006,293.15
5.007,293.15
5.008,293.15
5.009,293.15
5.01,293.15
5.011,293.15
5.012,293.15
5.013,293.15
5.014,293.15
5.015,293.15
5.016,293.15
5.017,293.15
5.018,293.15
5.019,293.15
5.02,293.15
5.021,293.15
5.022,293.15
5.023,293.15
5.024,293.15
5.025,293.15
5.026,293.15
5.027,293.15
5.028,293.15
5.029,293.15
5.03,293.15
5.031,293.15
5.032,293.15
5.033,293.15
5.034,293.15
5.035,293.15
5.036,293.15
5.037,293.15
5.038,293.15
5.039,293.15
5.04,293.15
5.041,293.15
5.042,293.15
5.043,293.15
5.044,293.15
5.045,293.15
5.046,293.15
5.047,293.15
5.048,293.15
5.049,293.15
5.05,293.15
5.051,293.15
5.052,293.15
5.053,293.15
5.054,293.15
5.055,293.15
5.056,293.15
5.057,293.15
5.058,293.15
5.059,293.15
5.06,293.15
5.061,293.15
5.062,293.15
5.063,293.15
5.064,293.15
5.065,293.15
5.066,293.15
5.067,293.15
5.068,293.15
5.069,293.15
5.07,293.15
5.071,293.15
5.072,293.15
5.073,293.15
5.074,293.15
5.075,293.15
5.076,293.15
5.077,293.15
5.078,293.15
5.079,293.15
5.08,293.15
5.081,293.15
5.082,293.15
5.083,293.15
5.084,293.15
5.085,293.15
5.086,293.15
5.087,293.15
5.088,293.15
5.089,293.15
5.09,293.15
5.091,293.15
5.092,293.15
5.093,293.15
5.094,293.15
5.095,293.15
5.096,293.15
5.097,293.15
5.098,293.15
5.099,293.15
5.1,293.15
5.101,293.15
5.102,293.15
5.103,293.15
5.104,293.15
5.105,293.15
5.106,293.15
5.107,293.15
5.108,293.15
5.109,293.15
5.11,293.15
5.111,293.15
5.112,293.15
5.113,293.15
5.114,293.15
5.115,293.15
5.116,293.15
5.117,293.15
5.118,293.15
5.119,293.15
5.12,293.15
5.121,293.15
5.122,293.15
5.123,293.15
5.124,293.15
5.125,293.15
5.126,293.15
5.127,293.15
5.128,293.15
5.129,293.15
5.13,293.15
5.131,293.15
5.132,293.15
5.133,293.15
5.134,293.15
5.135,293.15
5.136,293.15
5.137,293.15
5.138,293.15
5.139,293.15
5.14,293.15
5.141,293.15
5.142,293.15
5.143,293.15
5.144,293.15
5.145,293.15
5.146,293.15
5.147,293.15
5.148,293.15
5.149,293.15
5.15,293.15
5.151,293.15
5.152,293.15
5.153,293.15
5.154,293.15
5.155,293.15
5.156,293.15
5.157,293.15
5.158,293.15
5.159,293.15
5.16,293.15
5.161,293.15
5.162,293.15
5.163,293.15
5.164,293.15
5.165,293.15
5.166,293.15
5.167,293.15
5.168,293.15
5.169,293.15
5.17,293.15
5.171,293.15
5.172,293.15
5.173,293.15
5.174,293.15
5.175,293.15
5.176,293.15
5.177,293.15
5.178,293.15
5.179,293.15
5.18,293.15
5.181,293.15
5.182,293.15
5.183,293.15
5.184,293.15
5.185,293.15
5.186,293.15
5.187,293.15
5.188,293.15
5.189,293.15
5.19,293.15
5.191,293.15
5.192,293.15
5.193,293.15
5.194,293.15
5.195,293.15
5.196,293.15
5.197,293.15
5.198,293.15
5.199,293.15
5.2,293.15
5.201,293.15
5.202,293.15
5.203,293.15
5.204,293.15
5.205,293.15
5.206,293.15
5.207,293.15
5.208,293.15
5.209,293.15
5.21,293.15
5.211,293.15
5.212,293.15
5.213,293.15
5.214,293.15
5.215,293.15
5.216,293.15
5.217,293.15
5.218,293.15
5.219,293.15
5.22,293.15
5.221,293.15
5.222,293.15
5.223,293.15
5.224,293.15
5.225,293.15
5.226,293.15
5.227,293.15
5.228,293.15
5.229,293.15
5.23,293.15
5.231,293.15
5.232,293.15
5.233,293.15
5.234,293.15
5.235,293.15
5.236,293.15
5.237,293.15
5.238,293.15
5.239,293.15
5.24,293.15
5.241,293.15
