"time","T2","freqHz","J1.phi","J1.w","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel"
1.10000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.11000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.12000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.13000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.14000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.15000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.16000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.17000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.18000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.19000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.20000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.21000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.22000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.23000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.24000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.25000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.26000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.27000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.28000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.29000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.30000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.31000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.32000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.33000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.34000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.35000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.36000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.37000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.38000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.39000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.40000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.41000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.42000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.43000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.44000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.45000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.46000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.47000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.48000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.49000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
1.50000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,3.34395330269609E+00,6.16565232783972E+00,-2.56054821813540E+00,-2.33119779235022E+00,-7.83405084560690E-01,-3.83445453548949E+00,0.00000000000000E+00,0.00000000000000E+00
