Time,tShiftStart,egsTargetGear,egsGear,egsState,egsCarSpeed,valves_eds5,valves_eds4,valves_eds3,valves_eds2,valves_eds1,valves_eds,valves_mv3,valves_mv2,valves_mv1
16.8,10.8,4.0,4.0,1.0,148.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.8,10.8,4.0,4.0,1.0,148.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.8,10.8,4.0,4.0,1.0,148.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.8,10.8,4.0,4.0,1.0,148.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.8,10.8,4.0,4.0,1.0,148.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.8,10.8,4.0,4.0,1.0,148.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.8,10.8,4.0,4.0,1.0,148.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.8,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.8,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.8,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.9,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.9,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.9,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.9,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.9,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.9,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.9,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.9,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.9,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.9,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,10.8,4.0,4.0,1.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.1,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.1,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.1,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.1,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.1,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.1,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.1,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.1,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.1,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.1,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.2,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.2,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.2,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.2,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.2,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.2,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.2,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.2,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.2,10.8,4.0,4.0,1.0,150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.2,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.3,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.3,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.3,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.3,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.3,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.3,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.3,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.3,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.3,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.3,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.4,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.4,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.4,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.4,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.4,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.4,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.4,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.4,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.4,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.4,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.5,10.8,4.0,4.0,1.0,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.5,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.5,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.5,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.5,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.5,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.5,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.5,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.5,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.5,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.6,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.6,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.6,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.6,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.6,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.6,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.6,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.6,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.6,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.6,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.7,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.7,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.7,10.8,4.0,4.0,1.0,152.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.7,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.7,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.7,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.7,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.7,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.7,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.7,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.8,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.8,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.8,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.8,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.8,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.8,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.8,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.8,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.8,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.8,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.9,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.9,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.9,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.9,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.9,10.8,4.0,4.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.9,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.9,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.9,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.9,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.9,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.1,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.1,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.1,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.1,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.1,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.1,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.1,10.8,4.0,4.0,1.0,154.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.1,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.1,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.1,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.2,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.2,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.2,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.2,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.2,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.2,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.2,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.2,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.2,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.2,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.3,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.3,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.3,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.3,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.3,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.3,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.3,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.3,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.3,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.3,10.8,4.0,4.0,1.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.4,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.4,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.4,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.4,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.4,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.4,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.4,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.4,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.4,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.4,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.5,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.5,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.5,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.5,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.5,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.5,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.5,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.5,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.5,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.5,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.6,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.6,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.6,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.6,10.8,4.0,4.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.6,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.6,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.6,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.6,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.6,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.6,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.7,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.7,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.7,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.7,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.7,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.7,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.7,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.7,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.7,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.7,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.8,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.8,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.8,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.8,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.8,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.8,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.8,10.8,4.0,4.0,1.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.8,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.8,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.8,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.9,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.9,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.9,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.9,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.9,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.9,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.9,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.9,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.9,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.9,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.1,10.8,4.0,4.0,1.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
