"time","J1.der(w)","clutch1.der(phi_rel)","clutch1.der(w_rel)","J2.der(phi)","clutch2.der(phi_rel)","clutch2.der(w_rel)","J1.w","J1.der(phi)","clutch1.phi_rel","clutch1.w_rel","clutch1.w_relfric","J2.phi","clutch2.phi_rel","clutch2.w_rel","clutch2.w_relfric","J1.phi","J1.flange_b.phi","clutch1.flange_a.phi","J1.flange_a.phi","torque.flange.phi","J1.a","clutch1.a_rel","clutch1.a_relfric","clutch1.fn","clutch1.f_normalized","sin2.y","clutch1.flange_b.tau","clutch1.tau0","clutch1.tau0_max","clutch1.sa","clutch1.lossPower","J2.w","J2.a","J2.der(w)","J2.der(phi,2)","clutch2.a_rel","clutch2.a_relfric","clutch2.fn","step1.y","clutch2.flange_b.tau","J3.flange_a.tau","clutch2.tau0","clutch2.tau0_max","clutch2.sa","clutch2.lossPower","J3.phi","J3.w","J3.a","J3.der(w)","clutch3.a_rel","clutch3.a_relfric","clutch3.fn","clutch3.flange_b.tau","clutch3.tau","clutch3.flange_a.tau","J4.flange_a.tau","J3.flange_b.tau","clutch3.tau0","clutch3.tau0_max","clutch3.sa","clutch3.lossPower","J4.phi","J4.w","J4.der(phi)","fixed.flange.tau","torque.tau","J1.der(phi,2)","clutch1.der(phi_rel,2)","clutch2.der(phi_rel,2)","clutch3.der(phi_rel,2)","clutch2.mode","clutch2.free"
0.702,-6.988906397,-1.362842508,3.3499076,3.126586174,-0.1065861738,13.6389988,4.489428682,4.489428682,-3.082384391,-1.362842508,-1.362842508,1.852849505,-1.396829373,-0.1065861738,-0.1065861738,4.935233896,4.935233896,4.935233896,4.935233896,4.935233896,-6.988906397,3.3499076,3.3499076,12.7220024,0.6361001202,0.6361001202,-6.361001202,6.361001202,6.997101322,-3.647193723,8.669042835,3.126586174,-3.638998798,-3.638998798,-3.638998798,13.6389988,13.6389988,20,1,-10,10,10,11,2.638998798,1.065861738,0.4560201316,3.02,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-3.219646771e-015,-4.440892099e-016,-4.440892099e-016,0.6279051953,-0.6279051953,-6.988906397,3.3499076,13.6389988,-10,-1,0
0.705,-7.896211839,-1.351473693,4.228079027,3.115625499,-0.06562549901,13.66813281,4.467099192,4.467099192,-3.086456525,-1.351473693,-1.351473693,1.862212844,-1.397087713,-0.06562549901,-0.06562549901,4.94866937,4.94866937,4.94866937,4.94866937,4.94866937,-7.896211839,4.228079027,4.228079027,12.66373438,0.6331867188,0.6331867188,-6.331867188,6.331867188,6.965053907,-2.73697488,8.557351935,3.115625499,-3.668132812,-3.668132812,-3.668132812,13.66813281,13.66813281,20,1,-10,10,10,11,2.668132812,0.6562549901,0.4651251316,3.05,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-3.219646771e-015,4.440892099e-016,4.440892099e-016,1.56434465,-1.56434465,-7.896211839,4.228079027,13.66813281,-10,-1,0
0.708,-8.789542056,-1.337489162,5.092185241,3.104577287,-0.02457728704,13.69735682,4.442066449,4.442066449,-3.09049062,-1.337489162,-1.337489162,1.87154317,-1.397223039,-0.02457728704,-0.02457728704,4.962033791,4.962033791,4.962033791,4.962033791,4.962033791,-8.789542056,5.092185241,5.092185241,12.60528637,0.6302643184,0.6302643184,-6.302643184,6.302643184,6.932907503,-1.840722262,8.42971695,3.104577287,-3.697356816,-3.697356816,-3.697356816,13.69735682,13.69735682,20,1,-10,10,10,11,2.697356816,0.2457728704,0.4743201316,3.08,10,10,-10,-10,0,0,0,-0,-0,0,0,0,-10,-0,-3.219646771e-015,1.33226763e-015,1.33226763e-015,2.486898872,-2.486898872,-8.789542056,5.092185241,13.69735682,-10,-1,0
0.711,-9.660708809,-1.312663707,12.79737361,3.101720618,6.765421556e-017,0,4.414384325,4.414384325,-3.094473842,-1.312663707,-1.312663707,1.880845225,-1.397245079,6.765421556e-017,6.765421556e-017,4.975319067,4.975319067,4.975319067,4.975319067,4.975319067,-9.660708809,12.79737361,12.79737361,12.54665921,0.6273329606,0.6273329606,-6.273329606,6.273329606,6.900662567,5.896711045,8.234772097,3.101720618,3.136664803,3.136664803,3.136664803,0,0,20,1,-3.136664803,3.136664803,10,11,-3.136664803,-2.122085967e-016,0.4836001462,3.101720618,3.136664803,3.136664803,-3.136664803,-3.136664803,0,0,0,-0,-0,0,0,0,-3.136664803,-0,-3.330669074e-015,8.881784197e-016,8.881784197e-016,3.387379202,-3.387379202,-9.660708809,12.79737361,0,-3.136664803,0,0
0.714,-10.50171979,-1.273024384,13.62368322,3.111108551,6.765421556e-017,0,4.384132935,4.384132935,-3.098352815,-1.273024384,-1.273024384,1.890164489,-1.397245079,6.765421556e-017,6.765421556e-017,4.988517304,4.988517304,4.988517304,4.988517304,4.988517304,-10.50171979,13.62368322,13.62368322,12.48785374,0.624392687,0.624392687,-6.24392687,6.24392687,6.868319557,6.755363664,7.948671156,3.111108551,3.121963435,3.121963435,3.121963435,0,0,20,1,-3.121963435,3.121963435,10,11,-3.121963435,-2.112139872e-016,0.49291941,3.111108551,3.121963435,3.121963435,-3.121963435,-3.121963435,0,0,0,-0,-0,0,0,0,-3.121963435,-0,-2.664535259e-015,3.108624469e-015,3.108624469e-015,4.257792916,-4.257792916,-10.50171979,13.62368322,0,-3.121963435,0,0
0.717,-11.30484955,-1.230961029,14.41206725,3.120452315,6.765421556e-017,0,4.351413344,4.351413344,-3.102109243,-1.230961029,-1.230961029,1.89951185,-1.397245079,6.765421556e-017,6.765421556e-017,5.001621093,5.001621093,5.001621093,5.001621093,5.001621093,-11.30484955,14.41206725,14.41206725,12.42887079,0.6214435394,0.6214435394,-6.214435394,6.214435394,6.835878933,7.576188315,7.649727787,3.120452315,3.107217697,3.107217697,3.107217697,0,0,20,1,-3.107217697,3.107217697,10,11,-3.107217697,-2.102163759e-016,0.5022667716,3.120452315,3.107217697,3.107217697,-3.107217697,-3.107217697,0,0,0,-0,-0,0,0,0,-3.107217697,-0,-2.664535259e-015,1.33226763e-015,1.33226763e-015,5.090414158,-5.090414158,-11.30484955,14.41206725,0,-3.107217697,0,0
0.72,-12.06270812,-1.186599825,15.15513592,3.129751792,6.765421556e-017,0,4.316351618,4.316351618,-3.105736053,-1.186599825,-1.186599825,1.908887166,-1.397245079,6.765421556e-017,6.765421556e-017,5.014623219,5.014623219,5.014623219,5.014623219,5.014623219,-12.06270812,15.15513592,15.15513592,12.36971119,0.6184855597,0.6184855597,-6.184855597,6.184855597,6.803341156,8.351794762,7.33894857,3.129751792,3.092427798,3.092427798,3.092427798,0,0,20,1,-3.092427798,3.092427798,10,11,-3.092427798,-2.092157769e-016,0.5116420872,3.129751792,3.092427798,3.092427798,-3.092427798,-3.092427798,0,0,0,-0,-0,0,0,0,-3.092427798,-0,-2.664535259e-015,1.776356839e-015,1.776356839e-015,5.877852523,-5.877852523,-12.06270812,15.15513592,0,-3.092427798,0,0
0.723,-12.76830655,-1.140084708,15.8459005,3.139006836,6.765421556e-017,0,4.279091544,4.279091544,-3.109226589,-1.140084708,-1.140084708,1.918290315,-1.397245079,6.765421556e-017,6.765421556e-017,5.027516904,5.027516904,5.027516904,5.027516904,5.027516904,-12.76830655,15.8459005,15.8459005,12.3103758,0.6155187899,0.6155187899,-6.155187899,6.155187899,6.770706689,9.075193813,7.017435599,3.139006836,3.07759395,3.07759395,3.07759395,0,0,20,1,-3.07759395,3.07759395,10,11,-3.07759395,-2.082122045e-016,0.521045236,3.139006836,3.07759395,3.07759395,-3.07759395,-3.07759395,0,0,0,-0,-0,0,0,0,-3.07759395,-0,-2.553512957e-015,2.220446049e-015,2.220446049e-015,6.613118653,-6.613118653,-12.76830655,15.8459005,0,-3.07759395,0,0
0.726,-13.415119,-1.091583933,16.47783536,3.148217312,6.765421556e-017,0,4.239801246,4.239801246,-3.11257458,-1.091583933,-1.091583933,1.927721162,-1.397245079,6.765421556e-017,6.765421556e-017,5.040295742,5.040295742,5.040295742,5.040295742,5.040295742,-13.415119,16.47783536,16.47783536,12.25086545,0.6125432723,0.6125432723,-6.125432723,6.125432723,6.737975995,9.739859363,6.686423944,3.148217312,3.062716361,3.062716361,3.062716361,0,0,20,1,-3.062716361,3.062716361,10,11,-3.062716361,-2.072056729e-016,0.5304760834,3.148217312,3.062716361,3.062716361,-3.062716361,-3.062716361,0,0,0,-0,-0,0,0,0,-3.062716361,-0,-2.442490654e-015,2.664535259e-015,2.664535259e-015,7.289686274,-7.289686274,-13.415119,16.47783536,0,-3.062716361,0,0
0.729,-13.99714061,-1.041283322,17.04493586,3.157383091,6.765421556e-017,0,4.198666412,4.198666412,-3.115774322,-1.041283322,-1.041283322,1.937179574,-1.397245079,6.765421556e-017,6.765421556e-017,5.052953896,5.052953896,5.052953896,5.052953896,5.052953896,-13.99714061,17.04493586,17.04493586,12.19118098,0.609559049,0.609559049,-6.09559049,6.09559049,6.705149539,10.33978632,6.347236713,3.157383091,3.047795245,3.047795245,3.047795245,0,0,20,1,-3.047795245,3.047795245,10,11,-3.047795245,-2.061961965e-016,0.5399344952,3.157383091,3.047795245,3.047795245,-3.047795245,-3.047795245,0,0,0,-0,-0,0,0,0,-3.047795245,-0,-2.442490654e-015,2.664535259e-015,2.664535259e-015,7.901550124,-7.901550124,-13.99714061,17.04493586,0,-3.047795245,0,0
0.732,-14.50894088,-0.9893856956,17.54177169,3.16650404,6.765421556e-017,0,4.155889736,4.155889736,-3.118820724,-0.9893856956,-0.9893856956,1.946665416,-1.397245079,6.765421556e-017,6.765421556e-017,5.06548614,5.06548614,5.06548614,5.06548614,5.06548614,-14.50894088,17.54177169,17.54177169,12.13132325,0.6065661626,0.6065661626,-6.065661626,6.065661626,6.672227789,10.86954391,6.001278847,3.16650404,3.032830813,3.032830813,3.032830813,0,0,20,1,-3.032830813,3.032830813,10,11,-3.032830813,-2.051837896e-016,0.5494203371,3.16650404,3.032830813,3.032830813,-3.032830813,-3.032830813,0,0,0,-0,-0,0,0,0,-3.032830813,-0,-1.998401444e-015,3.108624469e-015,3.108624469e-015,8.443279255,-8.443279255,-14.50894088,17.54177169,0,-3.032830813,0,0
0.735,-14.9457118,-0.9361090307,17.96353508,3.175580032,6.765421556e-017,0,4.111689063,4.111689063,-3.121709313,-0.9361090307,-0.9361090307,1.956178553,-1.397245079,6.765421556e-017,6.765421556e-017,5.077887867,5.077887867,5.077887867,5.077887867,5.077887867,-14.9457118,17.96353508,17.96353508,12.07129311,0.6035646555,0.6035646555,-6.035646555,6.035646555,6.639211211,11.32432386,5.650023247,3.175580032,3.017823278,3.017823278,3.017823278,0,0,20,1,-3.017823278,3.017823278,10,11,-3.017823278,-2.041684666e-016,0.5589334745,3.175580032,3.017823278,3.017823278,-3.017823278,-3.017823278,0,0,0,-0,-0,0,0,0,-3.017823278,-0,-2.109423747e-015,1.776356839e-015,1.776356839e-015,8.910065242,-8.910065242,-14.9457118,17.96353508,0,-3.017823278,0,0
0.738,-15.30331056,-0.8816844876,18.30608342,3.184610937,6.765421556e-017,0,4.066295425,4.066295425,-3.124436277,-0.8816844876,-0.8816844876,1.965718851,-1.397245079,6.765421556e-017,6.765421556e-017,5.090155128,5.090155128,5.090155128,5.090155128,5.090155128,-15.30331056,18.30608342,18.30608342,12.01109141,0.6005545705,0.6005545705,-6.005545705,6.005545705,6.606100275,11.69998314,5.294996487,3.184610937,3.002772852,3.002772852,3.002772852,0,0,20,1,-3.002772852,3.002772852,10,11,-3.002772852,-2.031502418e-016,0.5684737722,3.184610937,3.002772852,3.002772852,-3.002772852,-3.002772852,0,0,0,-0,-0,0,0,0,-3.002772852,-0,-1.887379142e-015,1.776356839e-015,1.776356839e-015,9.297764859,-9.297764859,-15.30331056,18.30608342,0,-3.002772852,0,0
0.741,-15.57829636,-0.8263550498,18.56597611,3.193596627,6.765421556e-017,0,4.019951677,4.019951677,-3.126998533,-0.8263550498,-0.8263550498,1.975286174,-1.397245079,6.765421556e-017,6.765421556e-017,5.102284707,5.102284707,5.102284707,5.102284707,5.102284707,-15.57829636,18.56597611,18.56597611,11.950719,0.5975359502,0.5975359502,-5.975359502,5.975359502,6.572895452,11.99308066,4.937768499,3.193596627,2.987679751,2.987679751,2.987679751,0,0,20,1,-2.987679751,2.987679751,10,11,-2.987679751,-2.021291299e-016,0.5780410949,3.193596627,2.987679751,2.987679751,-2.987679751,-2.987679751,0,0,0,-0,-0,0,0,0,-2.987679751,-0,-1.998401444e-015,1.33226763e-015,1.33226763e-015,9.602936857,-9.602936857,-15.57829636,18.56597611,0,-2.987679751,0,0
0.744,-15.76796088,-0.7703731841,18.74050507,3.202536973,6.765421556e-017,0,3.972910157,3.972910157,-3.129393757,-0.7703731841,-0.7703731841,1.984880385,-1.397245079,6.765421556e-017,6.765421556e-017,5.114274142,5.114274142,5.114274142,5.114274142,5.114274142,-15.76796088,18.74050507,18.74050507,11.89017675,0.5945088376,0.5945088376,-5.945088376,5.945088376,6.539597214,12.20090786,4.579936662,3.202536973,2.972544188,2.972544188,2.972544188,0,0,20,1,-2.972544188,2.972544188,10,11,-2.972544188,-2.011051453e-016,0.5876353066,3.202536973,2.972544188,2.972544188,-2.972544188,-2.972544188,0,0,0,-0,-0,0,0,0,-2.972544188,-0,-2.220446049e-015,1.776356839e-015,1.776356839e-015,9.822872507,-9.822872507,-15.76796088,18.74050507,0,-2.972544188,0,0
0.747,-15.8703524,-0.7139983057,18.82771878,3.21143185,6.765421556e-017,0,3.925430155,3.925430155,-3.131620383,-0.7139983057,-0.7139983057,1.99450135,-1.397245079,6.765421556e-017,6.765421556e-017,5.126121733,5.126121733,5.126121733,5.126121733,5.126121733,-15.8703524,18.82771878,18.82771878,11.82946552,0.5914732758,0.5914732758,-5.914732758,5.914732758,6.506206034,12.32151275,4.223109167,3.21143185,2.957366379,2.957366379,2.957366379,0,0,20,1,-2.957366379,2.957366379,10,11,-2.957366379,-2.000783025e-016,0.5972562712,3.21143185,2.957366379,2.957366379,-2.957366379,-2.957366379,0,0,0,-0,-0,0,0,0,-2.957366379,-0,-2.109423747e-015,1.33226763e-015,1.33226763e-015,9.955619646,-9.955619646,-15.8703524,18.82771878,0,-2.957366379,0,0
0.75,-15.88429308,-0.6574943909,18.82643962,3.22028113,6.765421556e-017,0,3.877775521,3.877775521,-3.133677625,-0.6574943909,-0.6574943909,2.004148931,-1.397245079,6.765421556e-017,6.765421556e-017,5.137826556,5.137826556,5.137826556,5.137826556,5.137826556,-15.88429308,18.82643962,18.82643962,11.76858616,0.5884293078,0.5884293078,-5.884293078,5.884293078,6.472722385,12.35371723,3.868889693,3.22028113,2.942146539,2.942146539,2.942146539,0,0,20,1,-2.942146539,2.942146539,10,11,-2.942146539,-1.990486162e-016,0.6069038521,3.22028113,2.942146539,2.942146539,-2.942146539,-2.942146539,0,0,0,-0,-0,0,0,0,-2.942146539,-0,-1.887379142e-015,8.881784197e-016,8.881784197e-016,10,-10,-15.88429308,18.82643962,0,-2.942146539,0,0
0.753,-15.80938941,-0.6011276765,18.7362743,3.229084687,6.765421556e-017,0,3.830212364,3.830212364,-3.135565492,-0.6011276765,-0.6011276765,2.013822991,-1.397245079,6.765421556e-017,6.765421556e-017,5.149388484,5.149388484,5.149388484,5.149388484,5.149388484,-15.80938941,18.7362743,18.7362743,11.70753954,0.5853769769,0.5853769769,-5.853769769,5.853769769,6.439146746,12.29712755,3.51886302,3.229084687,2.926884884,2.926884884,2.926884884,0,0,20,1,-2.926884884,2.926884884,10,11,-2.926884884,-1.980161009e-016,0.6165779123,3.229084687,2.926884884,2.926884884,-2.926884884,-2.926884884,0,0,0,-0,-0,0,0,0,-2.926884884,-0,-2.220446049e-015,8.881784197e-016,8.881784197e-016,9.955619646,-9.955619646,-15.80938941,18.7362743,0,-2.926884884,0,0
0.756,-15.64603577,-0.54516439,18.5576174,3.237842397,6.765421556e-017,0,3.783006787,3.783006787,-3.137284797,-0.54516439,-0.54516439,2.023523393,-1.397245079,6.765421556e-017,6.765421556e-017,5.16080819,5.16080819,5.16080819,5.16080819,5.16080819,-15.64603577,18.5576174,18.5576174,11.64632653,0.5823163265,0.5823163265,-5.823163265,5.823163265,6.405479591,12.15213781,3.174581249,3.237842397,2.911581632,2.911581632,2.911581632,0,0,20,1,-2.911581632,2.911581632,10,11,-2.911581632,-1.969807714e-016,0.6262783144,3.237842397,2.911581632,2.911581632,-2.911581632,-2.911581632,0,0,0,-0,-0,0,0,0,-2.911581632,-0,-2.553512957e-015,4.440892099e-016,4.440892099e-016,9.822872507,-9.822872507,-15.64603577,18.5576174,0,-2.911581632,0,0
0.759,-15.39541086,-0.4898684253,18.29164786,3.246554136,6.765421556e-017,0,3.736422561,3.736422561,-3.138837145,-0.4898684253,-0.4898684253,2.03325,-1.397245079,6.765421556e-017,6.765421556e-017,5.172087145,5.172087145,5.172087145,5.172087145,5.172087145,-15.39541086,18.29164786,18.29164786,11.584948,0.5792474001,0.5792474001,-5.792474001,5.792474001,6.371721401,11.91992646,2.837550117,3.246554136,2.896237,2.896237,2.896237,0,0,20,1,-2.896237,2.896237,10,11,-2.896237,-1.959426423e-016,0.6360049207,3.246554136,2.896237,2.896237,-2.896237,-2.896237,0,0,0,-0,-0,0,0,0,-2.896237,-0,-2.331468352e-015,1.33226763e-015,1.33226763e-015,9.602936857,-9.602936857,-15.39541086,18.29164786,0,-2.896237,0,0
0.762,-15.05946727,-0.4354989929,17.94031848,3.255219778,6.765421556e-017,0,3.690718771,3.690718771,-3.14022493,-0.4354989929,-0.4354989929,2.043002672,-1.397245079,6.765421556e-017,6.765421556e-017,5.183227602,5.183227602,5.183227602,5.183227602,5.183227602,-15.05946727,17.94031848,17.94031848,11.52340483,0.5761702413,0.5761702413,-5.761702413,5.761702413,6.337872654,11.60244582,2.509215598,3.255219778,2.880851207,2.880851207,2.880851207,0,0,20,1,-2.880851207,2.880851207,10,11,-2.880851207,-1.949017285e-016,0.6457575931,3.255219778,2.880851207,2.880851207,-2.880851207,-2.880851207,0,0,0,-0,-0,0,0,0,-2.880851207,-0,-2.220446049e-015,1.33226763e-015,1.33226763e-015,9.297764859,-9.297764859,-15.05946727,17.94031848,0,-2.880851207,0,0
0.765,-14.64091418,-0.3823083053,17.50633865,3.263839202,6.765421556e-017,0,3.646147507,3.646147507,-3.141451312,-0.3823083053,-0.3823083053,2.052781272,-1.397245079,6.765421556e-017,6.765421556e-017,5.194232584,5.194232584,5.194232584,5.194232584,5.194232584,-14.64091418,17.50633865,17.50633865,11.46169788,0.5730848939,0.5730848939,-5.730848939,5.730848939,6.303933832,11.20240482,2.190951145,3.263839202,2.865424469,2.865424469,2.865424469,0,0,20,1,-2.865424469,2.865424469,10,11,-2.865424469,-1.938580447e-016,0.6555361932,3.263839202,2.865424469,2.865424469,-2.865424469,-2.865424469,0,0,0,-0,-0,0,0,0,-2.865424469,-0,-2.331468352e-015,8.881784197e-016,8.881784197e-016,8.910065242,-8.910065242,-14.64091418,17.50633865,0,-2.865424469,0,0
0.768,-14.14319327,-0.3305393358,16.99315028,3.272412284,6.765421556e-017,0,3.60295162,3.60295162,-3.142520193,-0.3305393358,-0.3305393358,2.062585661,-1.397245079,6.765421556e-017,6.765421556e-017,5.205105854,5.205105854,5.205105854,5.205105854,5.205105854,-14.14319327,16.99315028,16.99315028,11.39982803,0.5699914016,0.5699914016,-5.699914016,5.699914016,6.269905418,10.72324486,1.884045793,3.272412284,2.849957008,2.849957008,2.849957008,0,0,20,1,-2.849957008,2.849957008,10,11,-2.849957008,-1.928116058e-016,0.665340582,3.272412284,2.849957008,2.849957008,-2.849957008,-2.849957008,0,0,0,-0,-0,0,0,0,-2.849957008,-0,-2.442490654e-015,1.33226763e-015,1.33226763e-015,8.443279255,-8.443279255,-14.14319327,16.99315028,0,-2.849957008,0,0
0.771,-13.57044821,-0.2804236679,16.40489725,3.280938903,6.765421556e-017,0,3.561362571,3.561362571,-3.14343619,-0.2804236679,-0.2804236679,2.072415699,-1.397245079,6.765421556e-017,6.765421556e-017,5.215851889,5.215851889,5.215851889,5.215851889,5.215851889,-13.57044821,16.40489725,16.40489725,11.33779617,0.5668898085,0.5668898085,-5.668898085,5.668898085,6.235787894,10.16910936,1.589693194,3.280938903,2.834449043,2.834449043,2.834449043,0,0,20,1,-2.834449043,2.834449043,10,11,-2.834449043,-1.917624265e-016,0.6751706204,3.280938903,2.834449043,2.834449043,-2.834449043,-2.834449043,0,0,0,-0,-0,0,0,0,-2.834449043,-0,-2.220446049e-015,8.881784197e-016,8.881784197e-016,7.901550124,-7.901550124,-13.57044821,16.40489725,0,-2.834449043,0,0
0.774,-12.92748786,-0.2321794456,15.74638865,3.289418938,6.765421556e-017,0,3.521598384,3.521598384,-3.144204593,-0.2321794456,-0.2321794456,2.082271248,-1.397245079,6.765421556e-017,6.765421556e-017,5.226475841,5.226475841,5.226475841,5.226475841,5.226475841,-12.92748786,15.74638865,15.74638865,11.27560317,0.5637801587,0.5637801587,-5.637801587,5.637801587,6.201581746,9.544806909,1.308981647,3.289418938,2.818900793,2.818900793,2.818900793,0,0,20,1,-2.818900793,2.818900793,10,11,-2.818900793,-1.907105219e-016,0.6850261688,3.289418938,2.818900793,2.818900793,-2.818900793,-2.818900793,0,0,0,-0,-0,0,0,0,-2.818900793,-0,-2.775557562e-015,1.33226763e-015,1.33226763e-015,7.289686274,-7.289686274,-12.92748786,15.74638865,0,-2.818900793,0,0
0.777,-12.21974362,-0.1860094411,15.0230561,3.297852268,6.765421556e-017,0,3.483861709,3.483861709,-3.144831325,-0.1860094411,-0.1860094411,2.092152166,-1.397245079,6.765421556e-017,6.765421556e-017,5.236983492,5.236983492,5.236983492,5.236983492,5.236983492,-12.21974362,15.0230561,15.0230561,11.21324993,0.5606624963,0.5606624963,-5.606624963,5.606624963,6.167287459,8.855768638,1.042885176,3.297852268,2.803312481,2.803312481,2.803312481,0,0,20,1,-2.803312481,2.803312481,10,11,-2.803312481,-1.896559069e-016,0.6949070873,3.297852268,2.803312481,2.803312481,-2.803312481,-2.803312481,0,0,0,-0,-0,0,0,0,-2.803312481,-0,-2.886579864e-015,1.33226763e-015,1.33226763e-015,6.613118653,-6.613118653,-12.21974362,15.0230561,0,-2.803312481,0,0
0.78,-11.45322118,-0.1420992581,14.24090551,3.306238773,6.765421556e-017,0,3.448338031,3.448338031,-3.145322892,-0.1420992581,-0.1420992581,2.102058314,-1.397245079,6.765421556e-017,6.765421556e-017,5.247381207,5.247381207,5.247381207,5.247381207,5.247381207,-11.45322118,14.24090551,14.24090551,11.15073731,0.5575368656,0.5575368656,-5.575368656,5.575368656,6.132905522,8.107999985,0.7922557499,3.306238773,2.787684328,2.787684328,2.787684328,0,0,20,1,-2.787684328,2.787684328,10,11,-2.787684328,-1.885985965e-016,0.7048132356,3.306238773,2.787684328,2.787684328,-2.787684328,-2.787684328,0,0,0,-0,-0,0,0,0,-2.787684328,-0,-2.664535259e-015,2.220446049e-015,2.220446049e-015,5.877852523,-5.877852523,-11.45322118,14.24090551,0,-2.787684328,0,0
0.783,-10.63444727,-0.1006156866,13.40646382,3.314578334,6.765421556e-017,0,3.415194021,3.415194021,-3.145686328,-0.1006156866,-0.1006156866,2.111989552,-1.397245079,6.765421556e-017,6.765421556e-017,5.25767588,5.25767588,5.25767588,5.25767588,5.25767588,-10.63444727,13.40646382,13.40646382,11.08806622,0.5544033111,0.5544033111,-5.544033111,5.544033111,6.098436422,7.308027402,0.5578166978,3.314578334,2.772016556,2.772016556,2.772016556,0,0,20,1,-2.772016556,2.772016556,10,11,-2.772016556,-1.875386056e-016,0.714744473,3.314578334,2.772016556,2.772016556,-2.772016556,-2.772016556,0,0,0,-0,-0,0,0,0,-2.772016556,-0,-2.775557562e-015,2.220446049e-015,2.220446049e-015,5.090414158,-5.090414158,-10.63444727,13.40646382,0,-2.772016556,0,0
0.786,-9.770411689,-0.0617052255,12.52672108,3.322870833,6.765421556e-017,0,3.384576059,3.384576059,-3.145929138,-0.0617052255,-0.0617052255,2.121945737,-1.397245079,6.765421556e-017,6.765421556e-017,5.267874875,5.267874875,5.267874875,5.267874875,5.267874875,-9.770411689,12.52672108,12.52672108,11.02523755,0.5512618773,0.5512618773,-5.512618773,5.512618773,6.063880651,6.462840425,0.3401573845,3.322870833,2.756309387,2.756309387,2.756309387,0,0,20,1,-2.756309387,2.756309387,10,11,-2.756309387,-1.864759494e-016,0.7247006586,3.322870833,2.756309387,2.756309387,-2.756309387,-2.756309387,0,0,0,-0,-0,0,0,0,-2.756309387,-0,-2.997602166e-015,1.776356839e-015,1.776356839e-015,4.257792916,-4.257792916,-9.770411689,12.52672108,0,-2.756309387,0,0
0.789,-8.868505291,-0.02549347475,11.60906834,3.331116144,6.765421556e-017,0,3.356609619,3.356609619,-3.146059236,-0.02549347475,-0.02549347475,2.131926733,-1.397245079,6.765421556e-017,6.765421556e-017,5.277985969,5.277985969,5.277985969,5.277985969,5.277985969,-8.868505291,11.60906834,11.60906834,10.96225218,0.5481126089,0.5481126089,-5.481126089,5.481126089,6.029238698,5.579829638,0.1397329496,3.331116144,2.740563044,2.740563044,2.740563044,0,0,20,1,-2.740563044,2.740563044,10,11,-2.740563044,-1.85410643e-016,0.7346816546,3.331116144,2.740563044,2.740563044,-2.740563044,-2.740563044,0,0,0,-0,-0,0,0,0,-2.740563044,-0,-3.996802889e-015,1.33226763e-015,1.33226763e-015,3.387379202,-3.387379202,-8.868505291,11.60906834,0,-2.740563044,0,0
0.792,-0.8289662905,5.577656392e-014,0,3.336675745,6.765421556e-017,0,3.336675745,3.336675745,-3.146087827,5.577656392e-014,5.577656392e-014,2.141931415,-1.397245079,6.765421556e-017,6.765421556e-017,5.288019242,5.288019242,5.288019242,5.288019242,5.288019242,-0.8289662905,0,0,10.89911101,0.5449555506,0.5449555506,1.657932581,5.449555506,5.994511056,1.657932581,9.247378259e-014,3.336675745,-0.8289662905,-0.8289662905,-0.8289662905,0,0,20,1,0.8289662905,-0.8289662905,10,11,0.8289662905,5.608306412e-017,0.7446863357,3.336675745,-0.8289662905,-0.8289662905,0.8289662905,0.8289662905,0,0,0,-0,-0,0,0,0,0.8289662905,-0,-5.551115123e-015,2.220446049e-015,2.220446049e-015,2.486898872,-2.486898872,-0.8289662905,0,0,0.8289662905,0,0
0.795,-0.5214482168,5.577656392e-014,0,3.334648899,6.765421556e-017,0,3.334648899,3.334648899,-3.146087827,5.577656392e-014,5.577656392e-014,2.151938205,-1.397245079,6.765421556e-017,6.765421556e-017,5.298026032,5.298026032,5.298026032,5.298026032,5.298026032,-0.5214482168,0,0,10.83581494,0.5417907472,0.5417907472,1.042896434,5.417907472,5.959698219,1.042896434,5.816917959e-014,3.334648899,-0.5214482168,-0.5214482168,-0.5214482168,0,0,20,1,0.5214482168,-0.5214482168,10,11,0.5214482168,3.527817006e-017,0.7546931259,3.334648899,-0.5214482168,-0.5214482168,0.5214482168,0.5214482168,0,0,0,-0,-0,0,0,0,0.5214482168,-0,-4.996003611e-015,2.220446049e-015,2.220446049e-015,1.56434465,-1.56434465,-0.5214482168,0,0,0.5214482168,0,0
