Time,IdealDiode3.off,Capacitor1.v
0.0107,1.0,253.0
0.0108,1.0,253.0
0.0108,1.0,253.0
0.0108,1.0,254.0
0.0108,1.0,254.0
0.0108,1.0,254.0
0.0108,1.0,254.0
0.0108,1.0,254.0
0.0108,1.0,254.0
0.0108,1.0,254.0
0.0108,1.0,254.0
0.0109,1.0,254.0
0.0109,1.0,254.0
0.0109,1.0,255.0
0.0109,1.0,255.0
0.0109,1.0,255.0
0.0109,1.0,255.0
0.0109,1.0,255.0
0.0109,1.0,255.0
0.0109,1.0,255.0
0.0109,1.0,255.0
0.011,1.0,255.0
0.011,1.0,256.0
0.011,1.0,256.0
0.011,1.0,256.0
0.011,1.0,256.0
0.011,1.0,256.0
0.011,1.0,256.0
0.011,1.0,256.0
0.011,1.0,256.0
0.011,1.0,256.0
0.0111,1.0,257.0
0.0111,1.0,257.0
0.0111,1.0,257.0
0.0111,1.0,257.0
0.0111,1.0,257.0
0.0111,1.0,257.0
0.0111,1.0,257.0
0.0111,1.0,257.0
0.0111,1.0,257.0
0.0111,1.0,258.0
0.0112,1.0,258.0
0.0112,1.0,258.0
0.0112,1.0,258.0
0.0112,1.0,258.0
0.0112,1.0,258.0
0.0112,1.0,258.0
0.0112,1.0,258.0
0.0112,1.0,259.0
0.0112,1.0,259.0
0.0112,1.0,259.0
0.0113,1.0,259.0
0.0113,1.0,259.0
0.0113,1.0,259.0
0.0113,1.0,259.0
0.0113,1.0,259.0
0.0113,1.0,259.0
0.0113,1.0,260.0
0.0113,1.0,260.0
0.0113,1.0,260.0
0.0113,1.0,260.0
0.0114,1.0,260.0
0.0114,1.0,260.0
0.0114,1.0,260.0
0.0114,1.0,260.0
0.0114,1.0,261.0
0.0114,1.0,261.0
0.0114,1.0,261.0
0.0114,1.0,261.0
0.0114,1.0,261.0
0.0114,1.0,261.0
0.0115,1.0,261.0
0.0115,1.0,261.0
0.0115,1.0,261.0
0.0115,1.0,262.0
0.0115,1.0,262.0
0.0115,1.0,262.0
0.0115,1.0,262.0
0.0115,1.0,262.0
0.0115,1.0,262.0
0.0115,1.0,262.0
0.0116,1.0,262.0
0.0116,1.0,262.0
0.0116,1.0,263.0
0.0116,1.0,263.0
0.0116,1.0,263.0
0.0116,1.0,263.0
0.0116,1.0,263.0
0.0116,1.0,263.0
0.0116,1.0,263.0
0.0116,1.0,263.0
0.0117,1.0,263.0
0.0117,1.0,263.0
0.0117,1.0,264.0
0.0117,1.0,264.0
0.0117,1.0,264.0
0.0117,1.0,264.0
0.0117,1.0,264.0
0.0117,1.0,264.0
0.0117,1.0,264.0
0.0117,1.0,264.0
0.0118,1.0,264.0
0.0118,1.0,264.0
0.0118,1.0,264.0
0.0118,1.0,264.0
0.0118,1.0,265.0
0.0118,1.0,265.0
0.0118,1.0,265.0
0.0118,1.0,265.0
0.0118,1.0,265.0
0.0118,1.0,265.0
0.0119,1.0,265.0
0.0119,1.0,265.0
0.0119,1.0,265.0
0.0119,1.0,265.0
0.0119,1.0,265.0
0.0119,1.0,265.0
0.0119,1.0,265.0
0.0119,1.0,265.0
0.0119,1.0,265.0
0.0119,1.0,266.0
0.012,1.0,266.0
0.012,1.0,266.0
0.012,1.0,266.0
0.012,1.0,266.0
0.012,1.0,266.0
0.012,1.0,266.0
0.012,1.0,266.0
0.012,1.0,266.0
0.012,1.0,266.0
0.012,1.0,266.0
0.0121,1.0,266.0
0.0121,1.0,266.0
0.0121,1.0,266.0
0.0121,1.0,266.0
0.0121,1.0,266.0
0.0121,1.0,266.0
0.0121,1.0,266.0
0.0121,1.0,266.0
0.0121,1.0,266.0
0.0121,1.0,266.0
0.0122,1.0,266.0
0.0122,1.0,266.0
0.0122,1.0,266.0
0.0122,1.0,266.0
0.0122,1.0,266.0
0.0122,1.0,266.0
0.0122,1.0,266.0
0.0122,1.0,266.0
0.0122,1.0,266.0
0.0122,1.0,266.0
0.0123,1.0,266.0
0.0123,1.0,266.0
0.0123,1.0,266.0
0.0123,1.0,266.0
0.0123,1.0,266.0
0.0123,1.0,266.0
0.0123,1.0,266.0
0.0123,1.0,266.0
0.0123,1.0,266.0
0.0123,1.0,266.0
0.0124,1.0,266.0
0.0124,1.0,266.0
0.0124,1.0,266.0
0.0124,1.0,266.0
0.0124,1.0,266.0
0.0124,1.0,266.0
0.0124,1.0,266.0
0.0124,1.0,266.0
0.0124,1.0,266.0
0.0124,1.0,266.0
0.0125,1.0,266.0
0.0125,1.0,266.0
0.0125,1.0,266.0
0.0125,1.0,265.0
0.0125,1.0,265.0
0.0125,1.0,265.0
0.0125,1.0,265.0
0.0125,1.0,265.0
0.0125,1.0,265.0
0.0125,1.0,265.0
0.0126,1.0,265.0
0.0126,1.0,265.0
0.0126,1.0,265.0
0.0126,1.0,265.0
0.0126,1.0,265.0
0.0126,1.0,265.0
0.0126,1.0,265.0
0.0126,1.0,265.0
0.0126,1.0,265.0
0.0126,1.0,264.0
0.0127,1.0,264.0
0.0127,1.0,264.0
0.0127,1.0,264.0
0.0127,1.0,264.0
0.0127,1.0,264.0
0.0127,1.0,264.0
0.0127,1.0,264.0
0.0127,1.0,264.0
0.0127,1.0,264.0
0.0127,1.0,264.0
0.0128,1.0,264.0
0.0128,1.0,264.0
0.0128,1.0,264.0
0.0128,1.0,264.0
0.0128,1.0,264.0
0.0128,1.0,264.0
0.0128,1.0,264.0
0.0128,1.0,264.0
0.0128,1.0,263.0
0.0128,1.0,263.0
0.0129,1.0,263.0
0.0129,1.0,263.0
0.0129,1.0,263.0
0.0129,1.0,263.0
0.0129,1.0,263.0
0.0129,1.0,263.0
0.0129,1.0,263.0
0.0129,1.0,263.0
0.0129,1.0,263.0
0.0129,1.0,263.0
0.013,1.0,263.0
0.013,1.0,263.0
0.013,1.0,263.0
0.013,1.0,263.0
0.013,1.0,263.0
0.013,1.0,263.0
0.013,1.0,263.0
0.013,1.0,263.0
0.013,1.0,263.0
0.013,1.0,263.0
0.0131,1.0,263.0
0.0131,1.0,263.0
0.0131,1.0,263.0
0.0131,1.0,263.0
0.0131,1.0,263.0
0.0131,1.0,262.0
0.0131,1.0,262.0
0.0131,1.0,262.0
0.0131,1.0,262.0
0.0131,1.0,262.0
0.0132,1.0,262.0
0.0132,1.0,262.0
0.0132,1.0,262.0
0.0132,1.0,262.0
0.0132,1.0,262.0
0.0132,1.0,262.0
0.0132,1.0,262.0
0.0132,1.0,262.0
0.0132,1.0,262.0
0.0132,1.0,262.0
0.0133,1.0,262.0
0.0133,1.0,262.0
0.0133,1.0,262.0
0.0133,1.0,262.0
0.0133,1.0,262.0
0.0133,1.0,262.0
0.0133,1.0,262.0
0.0133,1.0,262.0
0.0133,1.0,262.0
0.0133,1.0,262.0
0.0134,1.0,262.0
0.0134,1.0,262.0
0.0134,1.0,262.0
0.0134,1.0,262.0
0.0134,1.0,262.0
0.0134,1.0,262.0
0.0134,1.0,262.0
0.0134,1.0,262.0
0.0134,1.0,262.0
0.0134,1.0,262.0
0.0135,1.0,262.0
0.0135,1.0,262.0
0.0135,1.0,262.0
0.0135,1.0,262.0
0.0135,1.0,262.0
0.0135,1.0,262.0
0.0135,1.0,262.0
0.0135,1.0,262.0
0.0135,1.0,262.0
0.0135,1.0,262.0
0.0136,1.0,262.0
0.0136,1.0,262.0
0.0136,1.0,262.0
0.0136,1.0,262.0
0.0136,1.0,263.0
0.0136,1.0,263.0
0.0136,1.0,263.0
0.0136,1.0,263.0
0.0136,1.0,263.0
0.0136,1.0,263.0
0.0137,1.0,263.0
0.0137,1.0,263.0
0.0137,1.0,263.0
0.0137,1.0,263.0
0.0137,1.0,263.0
0.0137,1.0,263.0
0.0137,1.0,263.0
0.0137,1.0,263.0
0.0137,1.0,263.0
0.0137,1.0,263.0
0.0138,1.0,263.0
0.0138,1.0,263.0
0.0138,1.0,263.0
0.0138,1.0,263.0
0.0138,1.0,263.0
0.0138,1.0,263.0
0.0138,1.0,263.0
0.0138,1.0,263.0
0.0138,1.0,263.0
0.0138,1.0,263.0
0.0139,1.0,263.0
0.0139,1.0,263.0
0.0139,1.0,264.0
0.0139,1.0,264.0
0.0139,1.0,264.0
0.0139,1.0,264.0
0.0139,1.0,264.0
0.0139,1.0,264.0
0.0139,1.0,264.0
0.0139,1.0,264.0
0.014,1.0,264.0
0.014,1.0,264.0
0.014,1.0,264.0
0.014,1.0,264.0
0.014,1.0,264.0
0.014,1.0,264.0
0.014,1.0,264.0
0.014,1.0,264.0
0.014,1.0,264.0
0.014,1.0,264.0
0.0141,1.0,264.0
0.0141,1.0,265.0
0.0141,1.0,265.0
0.0141,1.0,265.0
0.0141,1.0,265.0
0.0141,1.0,265.0
0.0141,1.0,265.0
0.0141,1.0,265.0
0.0141,1.0,265.0
0.0141,1.0,265.0
0.0142,1.0,265.0
0.0142,1.0,265.0
0.0142,1.0,265.0
0.0142,1.0,265.0
0.0142,1.0,265.0
0.0142,1.0,265.0
0.0142,1.0,265.0
0.0142,1.0,266.0
0.0142,1.0,266.0
0.0142,1.0,266.0
0.0143,1.0,266.0
0.0143,1.0,266.0
0.0143,1.0,266.0
0.0143,1.0,266.0
0.0143,1.0,266.0
0.0143,1.0,266.0
0.0143,1.0,266.0
0.0143,1.0,266.0
0.0143,1.0,266.0
0.0143,1.0,266.0
0.0144,1.0,266.0
0.0144,1.0,266.0
0.0144,1.0,267.0
0.0144,1.0,267.0
0.0144,1.0,267.0
0.0144,1.0,267.0
0.0144,1.0,267.0
0.0144,1.0,267.0
0.0144,1.0,267.0
0.0144,1.0,267.0
0.0145,1.0,267.0
0.0145,1.0,267.0
0.0145,1.0,267.0
0.0145,1.0,267.0
0.0145,1.0,267.0
0.0145,1.0,267.0
0.0145,1.0,267.0
0.0145,1.0,267.0
0.0145,1.0,268.0
0.0145,1.0,268.0
0.0146,1.0,268.0
0.0146,1.0,268.0
0.0146,1.0,268.0
0.0146,1.0,268.0
0.0146,1.0,268.0
0.0146,1.0,268.0
0.0146,1.0,268.0
0.0146,1.0,268.0
0.0146,1.0,268.0
0.0146,1.0,268.0
0.0147,1.0,268.0
0.0147,1.0,268.0
0.0147,1.0,268.0
0.0147,1.0,268.0
0.0147,1.0,268.0
0.0147,1.0,269.0
0.0147,1.0,269.0
0.0147,1.0,269.0
0.0147,1.0,269.0
0.0147,1.0,269.0
0.0148,1.0,269.0
0.0148,1.0,269.0
0.0148,1.0,269.0
0.0148,1.0,269.0
0.0148,1.0,269.0
0.0148,1.0,269.0
0.0148,1.0,269.0
0.0148,1.0,269.0
0.0148,1.0,269.0
0.0148,1.0,269.0
0.0149,1.0,269.0
0.0149,1.0,269.0
0.0149,1.0,269.0
0.0149,1.0,269.0
0.0149,1.0,269.0
0.0149,1.0,269.0
0.0149,1.0,269.0
0.0149,1.0,269.0
0.0149,1.0,269.0
0.0149,1.0,269.0
0.015,1.0,270.0
0.015,1.0,270.0
0.015,1.0,270.0
0.015,1.0,270.0
0.015,1.0,270.0
0.015,1.0,270.0
0.015,1.0,270.0
0.015,1.0,270.0
0.015,1.0,270.0
0.015,1.0,270.0
0.0151,1.0,270.0
0.0151,1.0,270.0
0.0151,1.0,270.0
0.0151,1.0,270.0
0.0151,1.0,270.0
0.0151,1.0,270.0
0.0151,1.0,270.0
0.0151,1.0,270.0
0.0151,1.0,270.0
0.0151,1.0,270.0
0.0152,1.0,270.0
0.0152,1.0,270.0
0.0152,1.0,270.0
0.0152,1.0,270.0
0.0152,1.0,270.0
0.0152,1.0,270.0
0.0152,0.0,270.0
0.0152,0.0,270.0
0.0152,0.0,270.0
0.0152,0.0,270.0
0.0153,0.0,270.0
0.0153,0.0,269.0
0.0153,0.0,269.0
0.0153,0.0,269.0
0.0153,0.0,269.0
0.0153,0.0,269.0
0.0153,0.0,269.0
0.0153,0.0,269.0
0.0153,0.0,269.0
0.0153,0.0,269.0
0.0154,0.0,269.0
0.0154,0.0,269.0
0.0154,0.0,269.0
0.0154,0.0,269.0
0.0154,0.0,269.0
0.0154,0.0,269.0
0.0154,0.0,269.0
0.0154,0.0,269.0
0.0154,0.0,269.0
0.0154,0.0,269.0
0.0155,0.0,269.0
0.0155,0.0,268.0
0.0155,0.0,268.0
0.0155,0.0,268.0
0.0155,0.0,268.0
0.0155,0.0,268.0
0.0155,0.0,268.0
0.0155,0.0,268.0
0.0155,0.0,268.0
0.0155,0.0,268.0
0.0156,0.0,268.0
0.0156,0.0,268.0
0.0156,0.0,268.0
0.0156,0.0,267.0
0.0156,0.0,267.0
0.0156,0.0,267.0
0.0156,0.0,267.0
0.0156,0.0,267.0
0.0156,0.0,267.0
0.0156,0.0,267.0
0.0157,0.0,267.0
0.0157,0.0,267.0
0.0157,0.0,266.0
0.0157,0.0,266.0
0.0157,0.0,266.0
0.0157,0.0,266.0
0.0157,0.0,266.0
0.0157,0.0,266.0
0.0157,0.0,266.0
0.0157,0.0,266.0
0.0158,0.0,266.0
0.0158,0.0,265.0
0.0158,0.0,265.0
0.0158,0.0,265.0
0.0158,0.0,265.0
0.0158,0.0,265.0
0.0158,0.0,265.0
0.0158,0.0,265.0
0.0158,0.0,265.0
0.0158,0.0,265.0
0.0159,0.0,264.0
0.0159,0.0,264.0
0.0159,0.0,264.0
0.0159,0.0,264.0
0.0159,0.0,264.0
0.0159,0.0,264.0
0.0159,0.0,264.0
0.0159,0.0,264.0
0.0159,0.0,264.0
0.0159,0.0,263.0
0.016,0.0,263.0
0.016,0.0,263.0
0.016,0.0,263.0
0.016,0.0,263.0
0.016,0.0,263.0
0.016,0.0,263.0
0.016,0.0,263.0
0.016,0.0,263.0
0.016,0.0,262.0
0.016,0.0,262.0
0.0161,0.0,262.0
0.0161,0.0,262.0
0.0161,0.0,262.0
0.0161,0.0,262.0
0.0161,0.0,262.0
0.0161,0.0,262.0
0.0161,0.0,262.0
0.0161,0.0,262.0
0.0161,0.0,262.0
0.0161,0.0,261.0
0.0162,0.0,261.0
0.0162,0.0,261.0
0.0162,0.0,261.0
0.0162,0.0,261.0
0.0162,0.0,261.0
0.0162,0.0,261.0
0.0162,0.0,261.0
0.0162,0.0,261.0
0.0162,0.0,261.0
0.0162,0.0,261.0
0.0163,0.0,260.0
0.0163,0.0,260.0
0.0163,0.0,260.0
0.0163,0.0,260.0
0.0163,0.0,260.0
0.0163,0.0,260.0
0.0163,0.0,260.0
0.0163,0.0,260.0
0.0163,0.0,260.0
0.0163,0.0,260.0
0.0164,0.0,260.0
0.0164,0.0,260.0
0.0164,0.0,260.0
0.0164,0.0,259.0
0.0164,0.0,259.0
0.0164,0.0,259.0
0.0164,0.0,259.0
0.0164,0.0,259.0
0.0164,0.0,259.0
0.0164,0.0,259.0
0.0165,0.0,259.0
0.0165,0.0,259.0
0.0165,0.0,259.0
0.0165,0.0,259.0
0.0165,0.0,259.0
0.0165,0.0,259.0
0.0165,0.0,259.0
0.0165,0.0,259.0
0.0165,0.0,259.0
0.0165,0.0,258.0
0.0166,0.0,258.0
0.0166,0.0,258.0
0.0166,0.0,258.0
0.0166,0.0,258.0
0.0166,0.0,258.0
0.0166,0.0,258.0
0.0166,0.0,258.0
0.0166,0.0,258.0
0.0166,0.0,258.0
0.0166,0.0,258.0
0.0167,0.0,258.0
0.0167,0.0,258.0
0.0167,0.0,258.0
0.0167,0.0,258.0
0.0167,0.0,258.0
0.0167,0.0,258.0
0.0167,0.0,258.0
0.0167,0.0,258.0
0.0167,0.0,258.0
0.0167,0.0,258.0
0.0168,0.0,258.0
0.0168,0.0,258.0
0.0168,0.0,258.0
0.0168,0.0,258.0
0.0168,0.0,258.0
0.0168,0.0,258.0
0.0168,0.0,258.0
0.0168,0.0,258.0
0.0168,0.0,258.0
0.0168,0.0,258.0
0.0169,0.0,257.0
0.0169,0.0,257.0
0.0169,0.0,257.0
0.0169,0.0,257.0
0.0169,0.0,257.0
0.0169,0.0,257.0
0.0169,0.0,257.0
0.0169,0.0,257.0
0.0169,0.0,257.0
0.0169,0.0,257.0
0.017,0.0,257.0
0.017,0.0,257.0
0.017,0.0,257.0
0.017,0.0,257.0
0.017,0.0,257.0
0.017,0.0,257.0
0.017,0.0,257.0
0.017,0.0,257.0
0.017,0.0,257.0
0.017,0.0,257.0
0.0171,0.0,257.0
0.0171,0.0,258.0
0.0171,0.0,258.0
0.0171,0.0,258.0
0.0171,0.0,258.0
0.0171,0.0,258.0
0.0171,0.0,258.0
0.0171,0.0,258.0
0.0171,0.0,258.0
0.0171,0.0,258.0
0.0172,0.0,258.0
0.0172,0.0,258.0
0.0172,0.0,258.0
0.0172,0.0,258.0
0.0172,0.0,258.0
0.0172,0.0,258.0
0.0172,0.0,258.0
0.0172,0.0,258.0
0.0172,0.0,258.0
0.0172,0.0,258.0
0.0173,0.0,258.0
0.0173,0.0,258.0
0.0173,0.0,258.0
0.0173,0.0,258.0
0.0173,0.0,258.0
0.0173,0.0,258.0
0.0173,0.0,258.0
0.0173,0.0,258.0
0.0173,0.0,258.0
0.0173,0.0,258.0
0.0174,0.0,258.0
0.0174,0.0,258.0
0.0174,0.0,258.0
0.0174,0.0,258.0
0.0174,0.0,258.0
0.0174,0.0,259.0
0.0174,0.0,259.0
0.0174,0.0,259.0
0.0174,0.0,259.0
0.0174,0.0,259.0
0.0175,0.0,259.0
0.0175,0.0,259.0
0.0175,0.0,259.0
0.0175,0.0,259.0
0.0175,0.0,259.0
0.0175,0.0,259.0
0.0175,0.0,259.0
0.0175,0.0,259.0
0.0175,0.0,259.0
0.0175,0.0,259.0
0.0176,0.0,259.0
0.0176,0.0,259.0
0.0176,0.0,259.0
0.0176,0.0,259.0
0.0176,0.0,260.0
0.0176,0.0,260.0
0.0176,0.0,260.0
0.0176,0.0,260.0
0.0176,0.0,260.0
0.0176,0.0,260.0
0.0177,0.0,260.0
0.0177,0.0,260.0
0.0177,0.0,260.0
0.0177,0.0,260.0
0.0177,0.0,260.0
0.0177,0.0,260.0
0.0177,0.0,260.0
0.0177,0.0,260.0
0.0177,0.0,260.0
0.0177,0.0,260.0
0.0178,0.0,261.0
0.0178,0.0,261.0
0.0178,0.0,261.0
0.0178,0.0,261.0
0.0178,0.0,261.0
0.0178,0.0,261.0
0.0178,0.0,261.0
0.0178,0.0,261.0
0.0178,0.0,261.0
0.0178,0.0,261.0
0.0179,0.0,261.0
0.0179,0.0,261.0
0.0179,0.0,261.0
0.0179,0.0,261.0
0.0179,0.0,261.0
0.0179,0.0,262.0
0.0179,0.0,262.0
0.0179,0.0,262.0
0.0179,0.0,262.0
0.0179,0.0,262.0
0.018,0.0,262.0
0.018,0.0,262.0
0.018,0.0,262.0
0.018,0.0,262.0
0.018,0.0,262.0
0.018,0.0,262.0
0.018,0.0,262.0
0.018,0.0,262.0
0.018,0.0,262.0
0.018,0.0,262.0
0.0181,0.0,262.0
0.0181,0.0,263.0
0.0181,0.0,263.0
0.0181,0.0,263.0
0.0181,0.0,263.0
0.0181,0.0,263.0
0.0181,0.0,263.0
0.0181,0.0,263.0
0.0181,0.0,263.0
0.0181,0.0,263.0
0.0182,0.0,263.0
0.0182,0.0,263.0
0.0182,0.0,263.0
0.0182,0.0,263.0
0.0182,0.0,263.0
0.0182,0.0,263.0
0.0182,0.0,263.0
0.0182,0.0,263.0
0.0182,0.0,263.0
0.0182,0.0,263.0
0.0183,0.0,264.0
0.0183,0.0,264.0
0.0183,0.0,264.0
0.0183,0.0,264.0
0.0183,0.0,264.0
0.0183,0.0,264.0
0.0183,0.0,264.0
0.0183,0.0,264.0
0.0183,0.0,264.0
0.0183,0.0,264.0
0.0184,0.0,264.0
0.0184,0.0,264.0
0.0184,0.0,264.0
0.0184,0.0,264.0
0.0184,0.0,264.0
0.0184,0.0,264.0
0.0184,0.0,264.0
0.0184,0.0,264.0
0.0184,0.0,264.0
0.0184,0.0,264.0
0.0185,0.0,264.0
0.0185,0.0,264.0
0.0185,0.0,264.0
0.0185,0.0,264.0
0.0185,0.0,264.0
0.0185,0.0,264.0
0.0185,0.0,264.0
0.0185,0.0,264.0
0.0185,0.0,264.0
0.0185,0.0,264.0
0.0186,0.0,264.0
0.0186,0.0,264.0
0.0186,0.0,264.0
0.0186,0.0,264.0
0.0186,0.0,264.0
0.0186,0.0,264.0
0.0186,0.0,264.0
0.0186,0.0,264.0
0.0186,0.0,264.0
0.0186,0.0,264.0
0.0187,0.0,264.0
0.0187,0.0,264.0
0.0187,0.0,264.0
0.0187,0.0,264.0
0.0187,0.0,264.0
0.0187,0.0,264.0
0.0187,0.0,264.0
0.0187,0.0,264.0
0.0187,0.0,264.0
0.0187,0.0,264.0
0.0188,0.0,264.0
0.0188,0.0,264.0
0.0188,0.0,264.0
0.0188,0.0,264.0
0.0188,0.0,264.0
0.0188,0.0,264.0
0.0188,0.0,264.0
0.0188,0.0,264.0
0.0188,0.0,264.0
0.0188,0.0,264.0
0.0189,0.0,264.0
0.0189,0.0,264.0
0.0189,0.0,264.0
0.0189,0.0,264.0
0.0189,0.0,264.0
0.0189,0.0,263.0
0.0189,0.0,263.0
0.0189,0.0,263.0
0.0189,0.0,263.0
0.0189,0.0,263.0
0.019,0.0,263.0
0.019,0.0,263.0
0.019,0.0,263.0
0.019,0.0,263.0
0.019,0.0,263.0
0.019,0.0,263.0
0.019,0.0,263.0
0.019,0.0,263.0
0.019,0.0,263.0
0.019,0.0,262.0
0.0191,0.0,262.0
0.0191,0.0,262.0
0.0191,0.0,262.0
0.0191,0.0,262.0
0.0191,0.0,262.0
0.0191,0.0,262.0
0.0191,0.0,262.0
0.0191,0.0,262.0
0.0191,0.0,262.0
0.0191,0.0,262.0
0.0192,0.0,262.0
0.0192,0.0,261.0
0.0192,0.0,261.0
0.0192,0.0,261.0
0.0192,0.0,261.0
0.0192,0.0,261.0
0.0192,0.0,261.0
0.0192,0.0,261.0
0.0192,0.0,261.0
0.0192,0.0,261.0
0.0193,0.0,261.0
0.0193,0.0,261.0
0.0193,0.0,261.0
0.0193,0.0,260.0
0.0193,0.0,260.0
0.0193,0.0,260.0
0.0193,0.0,260.0
0.0193,0.0,260.0
0.0193,0.0,260.0
0.0193,0.0,260.0
0.0194,0.0,260.0
0.0194,0.0,260.0
0.0194,0.0,260.0
0.0194,0.0,260.0
0.0194,0.0,260.0
0.0194,0.0,260.0
0.0194,0.0,260.0
0.0194,0.0,259.0
0.0194,0.0,259.0
0.0194,0.0,259.0
0.0195,0.0,259.0
0.0195,0.0,259.0
0.0195,0.0,259.0
0.0195,0.0,259.0
0.0195,0.0,259.0
0.0195,0.0,259.0
0.0195,0.0,259.0
0.0195,0.0,259.0
0.0195,0.0,259.0
0.0195,0.0,259.0
0.0196,0.0,259.0
0.0196,0.0,259.0
0.0196,0.0,259.0
0.0196,0.0,259.0
0.0196,0.0,258.0
0.0196,0.0,258.0
0.0196,0.0,258.0
0.0196,0.0,258.0
0.0196,0.0,258.0
0.0196,0.0,258.0
0.0197,0.0,258.0
0.0197,0.0,258.0
0.0197,0.0,258.0
0.0197,0.0,258.0
0.0197,0.0,258.0
0.0197,0.0,258.0
0.0197,0.0,258.0
0.0197,0.0,258.0
0.0197,0.0,258.0
0.0197,0.0,258.0
0.0198,0.0,258.0
0.0198,0.0,258.0
0.0198,0.0,258.0
0.0198,0.0,258.0
0.0198,0.0,258.0
0.0198,0.0,258.0
0.0198,0.0,258.0
0.0198,0.0,258.0
0.0198,0.0,258.0
0.0198,0.0,258.0
0.0199,0.0,258.0
0.0199,0.0,258.0
0.0199,0.0,258.0
0.0199,0.0,258.0
0.0199,0.0,258.0
0.0199,0.0,258.0
0.0199,0.0,257.0
0.0199,0.0,257.0
0.0199,0.0,257.0
0.0199,0.0,257.0
0.02,0.0,257.0
0.02,0.0,257.0
0.02,0.0,257.0
0.02,0.0,257.0
0.02,0.0,257.0
0.02,0.0,257.0
0.02,0.0,257.0
0.02,0.0,257.0
0.02,0.0,257.0
0.02,0.0,257.0
0.0201,0.0,257.0
0.0201,0.0,257.0
0.0201,0.0,257.0
0.0201,0.0,257.0
0.0201,0.0,258.0
0.0201,0.0,258.0
0.0201,0.0,258.0
0.0201,0.0,258.0
0.0201,0.0,258.0
0.0201,0.0,258.0
0.0202,0.0,258.0
0.0202,0.0,258.0
0.0202,0.0,258.0
0.0202,0.0,258.0
0.0202,0.0,258.0
0.0202,0.0,258.0
0.0202,0.0,258.0
0.0202,0.0,258.0
0.0202,0.0,258.0
0.0202,0.0,258.0
0.0203,0.0,258.0
0.0203,0.0,258.0
0.0203,0.0,258.0
0.0203,0.0,258.0
0.0203,0.0,258.0
0.0203,0.0,258.0
0.0203,0.0,258.0
0.0203,0.0,258.0
0.0203,0.0,258.0
0.0203,0.0,258.0
0.0204,0.0,258.0
0.0204,0.0,258.0
0.0204,0.0,258.0
0.0204,0.0,258.0
0.0204,0.0,258.0
0.0204,0.0,258.0
0.0204,0.0,259.0
0.0204,0.0,259.0
0.0204,0.0,259.0
0.0204,0.0,259.0
0.0205,0.0,259.0
0.0205,0.0,259.0
0.0205,0.0,259.0
0.0205,0.0,259.0
0.0205,0.0,259.0
0.0205,0.0,259.0
0.0205,0.0,259.0
0.0205,0.0,259.0
0.0205,0.0,259.0
0.0205,0.0,259.0
0.0206,0.0,259.0
0.0206,0.0,259.0
0.0206,0.0,259.0
0.0206,0.0,260.0
0.0206,0.0,260.0
0.0206,0.0,260.0
0.0206,0.0,260.0
0.0206,0.0,260.0
0.0206,0.0,260.0
0.0206,0.0,260.0
0.0207,0.0,260.0
0.0207,0.0,260.0
0.0207,0.0,260.0
0.0207,0.0,260.0
0.0207,0.0,260.0
0.0207,0.0,260.0
0.0207,0.0,260.0
0.0207,0.0,261.0
0.0207,0.0,261.0
0.0207,0.0,261.0
0.0208,0.0,261.0
0.0208,0.0,261.0
0.0208,0.0,261.0
0.0208,0.0,261.0
0.0208,0.0,261.0
0.0208,0.0,261.0
0.0208,0.0,261.0
0.0208,0.0,261.0
0.0208,0.0,261.0
0.0208,0.0,262.0
0.0209,0.0,262.0
0.0209,0.0,262.0
0.0209,0.0,262.0
0.0209,0.0,262.0
0.0209,0.0,262.0
0.0209,0.0,262.0
0.0209,0.0,262.0
0.0209,0.0,262.0
0.0209,0.0,262.0
0.0209,0.0,262.0
0.021,0.0,262.0
0.021,0.0,263.0
0.021,0.0,263.0
0.021,0.0,263.0
0.021,0.0,263.0
0.021,0.0,263.0
0.021,0.0,263.0
0.021,0.0,263.0
0.021,0.0,263.0
0.021,0.0,263.0
0.0211,0.0,263.0
0.0211,0.0,263.0
0.0211,0.0,264.0
0.0211,0.0,264.0
0.0211,0.0,264.0
0.0211,0.0,264.0
0.0211,0.0,264.0
0.0211,0.0,264.0
0.0211,0.0,264.0
0.0211,0.0,264.0
0.0212,0.0,264.0
0.0212,0.0,264.0
0.0212,0.0,264.0
0.0212,0.0,265.0
0.0212,0.0,265.0
0.0212,0.0,265.0
0.0212,0.0,265.0
0.0212,0.0,265.0
0.0212,0.0,265.0
0.0212,0.0,265.0
0.0213,0.0,265.0
0.0213,0.0,265.0
0.0213,0.0,265.0
0.0213,0.0,265.0
0.0213,0.0,266.0
0.0213,0.0,266.0
0.0213,0.0,266.0
0.0213,0.0,266.0
0.0213,0.0,266.0
0.0213,0.0,266.0
0.0214,0.0,266.0
0.0214,0.0,266.0
0.0214,0.0,266.0
0.0214,0.0,266.0
0.0214,0.0,266.0
0.0214,0.0,266.0
0.0214,0.0,267.0
0.0214,0.0,267.0
0.0214,0.0,267.0
0.0214,0.0,267.0
0.0215,0.0,267.0
0.0215,0.0,267.0
0.0215,0.0,267.0
0.0215,0.0,267.0
0.0215,0.0,267.0
0.0215,0.0,267.0
0.0215,0.0,267.0
0.0215,0.0,267.0
0.0215,0.0,267.0
0.0215,0.0,267.0
0.0216,0.0,268.0
0.0216,0.0,268.0
