"time","CC_r(0)","CC_r(1)","CC_r(2)","CC_r(3)","CC_r(4)","CC_r(5)","CC_r(6)","CC_r(7)","CC_r(8)","CC_r(9)","CC_r(10)","CC_r(11)","CC_r(12)","CC_r(13)","CC_r(14)","CC_r(15)","CC_r(16)","CC_r(17)","CC_r(18)","CC_r(19)","CC_r(20)","CC_r(21)","CC_r(22)","CC_r(23)","CC_r(24)","CC_r(25)","CC_r(26)","CC_r(27)","CC_r(28)","CC_r(29)","CC_r(30)","CC_r(31)","CC_r(32)","CC_r(33)","CC_r(34)","CC_r(35)","CC_r(36)","CC_r(37)","CC_r(38)","CC_r(39)","CC_r(40)","CC_r(41)","CC_r(42)","CC_r(43)","CC_r(44)","CC_r(45)","CC_r(46)","CC_r(47)","CC_r(48)","CC_r(49)","CC_r(50)","CC_r(51)","CC_r(52)","CC_r(53)","CC_r(54)","CC_r(55)","CC_r(56)","CC_r(57)","CC_r(58)","CC_r(59)","CC_r(60)","CC_r(61)","CC_r(62)","CC_r(63)","CC_r(64)","CC_r(65)","CC_r(66)","CC_r(67)","CC_r(68)","CC_r(69)","CC_r(70)","CC_r(71)","CC_r(72)","CC_r(73)","CC_r(74)","CC_r(75)","CC_r(76)","CC_r(77)","CC_r(78)","CC_r(79)","CC_r(80)","CC_r(81)","CC_r(82)","CC_r(83)","CC_r(84)","CC_r(85)","CC_r(86)","CC_r(87)","CC_r(88)","CC_r(89)","CC_r(90)","CC_r(91)","CC_r(92)","CC_r(93)","CC_r(94)","CC_r(95)","CC_r(96)","CC_r(97)","CC_r(98)","CC_r(99)","CC_r(100)","CC_r(101)","CC_r(102)","CC_r(103)","CC_r(104)","CC_r(105)","CC_r(106)","CC_r(107)","CC_r(108)","CC_r(109)","CC_r(110)","CC_r(111)","CC_r(112)","CC_r(113)","CC_r(114)","CC_r(115)","CC_r(116)","CC_r(117)","CC_r(118)","CC_r(119)","CC_r(120)","CC_r(121)","CC_r(122)","CC_r(123)","CC_r(124)","CC_r(125)","CC_r(126)","CC_r(127)","CC_r(128)","CC_r(129)","CC_r(130)","CC_r(131)","CC_r(132)","CC_r(133)","CC_r(134)","CC_r(135)","CC_r(136)","CC_r(137)","CC_r(138)","CC_r(139)","CC_r(140)","CC_r(141)","CC_r(142)","CC_r(143)","CC_r(144)","CC_r(145)","CC_r(146)"
0.75,0.75,5.137805368,3.877727539,3.877727539,-15.88429308,2.005521018,3.252528279,3.252528279,2.942146539,0.6055314903,3.188034377,3.188034377,2.942146539,0,0,0,-0,-6.470839741,-2.942146539,11,-0.0002942146539,0,18.82643962,0,-2.942146539,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.877727539,-15.88429308,3.252528279,2.942146539,3.188034377,2.942146539,0,-0,5.137805368,3.877727539,2.005521018,3.252528279,0.6055314903,3.188034377,0,0,-6.470839741,-2.942146539,11,-0.0002942146539,0,18.82643962,0,-2.942146539,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-11.76858616,-11,-0.6251992596,-0.0644939021,-3.188034377,-1,-1,-1,-0.35,0.15,-12.35513282,-12.94356213,-12.94214654,-0.0002942146539,-0.9999999999,-1,-0.9999999997
0.76,0.76,5.175794212,3.721029863,3.721029863,-15.29279109,2.03819256,3.28169496,3.28169496,2.891112965,0.6375580927,3.217201058,3.217201058,2.891112965,0,0,0,-0,-6.358630133,-2.891112965,11,-0.0002891112965,0,18.18390406,0,-2.891112965,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.721029863,-15.29279109,3.28169496,2.891112965,3.217201058,2.891112965,0,-0,5.175794212,3.721029863,2.03819256,3.28169496,0.6375580927,3.217201058,0,0,-6.358630133,-2.891112965,11,-0.0002891112965,0,18.18390406,0,-2.891112965,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-11.56445186,-11,-0.4393349022,-0.0644939021,-3.217201058,-1,-1,-1,-0.36,0.14,-12.14085606,-12.71907866,-12.89111297,-0.0002891112965,-1,-1,-0.9999999997
0.77,0.77,5.212261579,3.574987018,3.574987018,-13.76941565,2.071153208,3.310349016,3.310349016,2.839622851,0.6698738027,3.245855114,3.245855114,2.839622851,0,0,0,-0,-6.245509369,-2.839622851,11,-0.0002839622851,0,16.6090385,0,-2.839622851,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.574987018,-13.76941565,3.310349016,2.839622851,3.245855114,2.839622851,0,-0,5.212261579,3.574987018,2.071153208,3.310349016,0.6698738027,3.245855114,0,0,-6.245509369,-2.839622851,11,-0.0002839622851,0,16.6090385,0,-2.839622851,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-11.35849141,-11,-0.2646380016,-0.0644939021,-3.245855114,-1,-1,-1,-0.37,0.13,-11.92475507,-12.49267964,-12.83962285,-0.0002839622851,-1,-1,-0.9999999997
0.78,0.78,5.247358638,3.448293248,3.448293248,-11.45322118,2.104397816,3.338485923,3.338485923,2.787684328,0.7024734712,3.273992021,3.273992021,2.787684328,0,0,0,-0,-6.131481431,-2.787684328,11,-0.0002787684328,0,14.24090551,0,-2.787684328,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.448293248,-11.45322118,3.338485923,2.787684328,3.273992021,2.787684328,0,-0,5.247358638,3.448293248,2.104397816,3.338485923,0.7024734712,3.273992021,0,0,-6.131481431,-2.787684328,11,-0.0002787684328,0,14.24090551,0,-2.787684328,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-11.15073731,-11,-0.1098073253,-0.0644939021,-3.273992021,-1,-1,-1,-0.38,0.12,-11.70685009,-12.26438695,-12.78768433,-0.0002787684328,-1,-1,-0.9999999997
0.79,0.79,5.281344792,3.369214566,3.369214566,-1.030056648,2.137906438,3.355419474,3.355419474,-1.030056648,0.7353371544,3.290925572,3.290925572,-1.030056648,0,0,0,-0,2.060113296,1.030056648,11,0.0001030056648,0,0,0,1.030056648,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.369214566,-1.030056648,3.355419474,-1.030056648,3.290925572,-1.030056648,0,-0,5.281344792,3.369214566,2.137906438,3.355419474,0.7353371544,3.290925572,0,0,2.060113296,1.030056648,11,0.0001030056648,0,0,0,1.030056648,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0,-10.94122239,-11,-0.01379509282,-0.0644939021,-3.290925572,-1,-1,-1,-0.39,0.11,-3.410497899,-3.957559018,-8.969943352,0.0001030056648,-1,-1,-0.9999999997
0.8,0.8,5.315002426,3.364020378,3.364020378,-3.265724798e-015,2.171426122,3.350225298,3.350225298,-3.265724798e-015,0.768211899,3.285731396,3.285731396,-3.265724798e-015,0,0,0,-0,6.531449595e-015,3.265724798e-015,11,3.265724798e-019,0,0,0,3.265724798e-015,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.364020378,-3.265724798e-015,3.350225298,-3.265724798e-015,3.285731396,-3.265724798e-015,0,-0,5.315002426,3.364020378,2.171426122,3.350225298,0.768211899,3.285731396,0,0,6.531449595e-015,3.265724798e-015,11,3.265724798e-019,0,0,0,3.265724798e-015,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0,-10.72997972,-11,-0.01379507996,-0.0644939021,-3.285731396,-1,-1,-1,-0.4,0.1,-5.36498986,-5.901488846,-10,3.265724798e-019,-1,-1,-0.9999999997
0.81,0.81,5.34865998,3.369213135,3.369213135,1.030056648,2.204945724,3.355418055,3.355418055,1.030056648,0.8010865624,3.290924153,3.290924153,1.030056648,0,0,0,-0,-2.060113296,-1.030056648,11,-0.0001030056648,0,0,0,-1.030056648,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.369213135,1.030056648,3.355418055,1.030056648,3.290924153,1.030056648,0,-0,5.34865998,3.369213135,2.204945724,3.355418055,0.8010865624,3.290924153,0,0,-2.060113296,-1.030056648,11,-0.0001030056648,0,0,0,-1.030056648,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0,-10.51704266,-11,-0.0137950798,-0.0644939021,-3.290924153,-1,-1,-1,-0.41,0.09,-7.318634627,-7.84448676,-11.03005665,-0.0001030056648,-1,-1,-0.9999999997
0.82,0.82,5.382419626,3.384285336,3.384285336,1.959284174,2.238567419,3.370490258,3.370490258,1.959284174,0.8340633185,3.305996356,3.305996356,1.959284174,0,0,0,-0,-3.918568349,-1.959284174,11,-0.0001959284174,0,0,0,-1.959284174,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.384285336,1.959284174,3.370490258,1.959284174,3.305996356,1.959284174,0,-0,5.382419626,3.384285336,2.238567419,3.370490258,0.8340633185,3.305996356,0,0,-3.918568349,-1.959284174,11,-0.0001959284174,0,0,0,-1.959284174,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0,-10.30244484,-11,-0.01379507768,-0.0644939021,-3.305996356,-1,-1,-1,-0.42,0.08,-9.069790769,-9.584913011,-11.95928417,-0.0001959284174,-1,-1,-0.9999999997
0.83,0.83,5.416373623,3.407760568,3.407760568,3.047059871,2.272383466,3.393964776,3.393964776,2.521555036,0.867234426,3.329470874,3.329470874,2.521555036,0,0,0,-0,-5.54747363,-2.521555036,11,-0.0002521555036,0,-0.5255048351,0,-2.521555036,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3.407760568,3.047059871,3.393964776,2.521555036,3.329470874,2.521555036,0,-0,5.416373623,3.407760568,2.272383466,3.393964776,0.867234426,3.329470874,0,0,-5.54747363,-2.521555036,11,-0.0002521555036,0,-0.5255048351,0,-2.521555036,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-0,-10.08622014,-11,-0.01379579123,-0.0644939021,-3.329470874,-1,-1,-1,-0.43,0.07,-10.5905837,-11.09489471,-12.52155504,-0.0002521555036,-1,-1,-0.9999999997
0.84,0.84,5.450632391,3.446578483,3.446578483,4.576363804,2.306448439,3.418923139,3.418923139,2.467100679,0.9006544605,3.354429237,3.354429237,2.467100679,0,0,0,-0,-5.427832421,-2.467100679,11,-0.0002467100679,0,-2.109263125,0,-2.467100679,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3.446578483,4.576363804,3.418923139,2.467100679,3.354429237,2.467100679,0,-0,5.450632391,3.446578483,2.306448439,3.418923139,0.9006544605,3.354429237,0,0,-5.427832421,-2.467100679,11,-0.0002467100679,0,-2.109263125,0,-2.467100679,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-0,-9.868402718,-11,-0.02765534455,-0.0644939021,-3.354429237,-1,-1,-1,-0.44,0.06,-10.36203378,-10.85545392,-12.46710068,-0.0002467100679,-1,-1,-0.9999999997
0.85,0.85,5.485341021,3.496148026,3.496148026,5.175486522,2.340760112,3.443320316,3.443320316,2.412256739,0.9343211944,3.378826414,3.378826414,2.412256739,0,0,0,-0,-5.307241148,-2.412256739,11,-0.0002412256739,0,-2.763229783,0,-2.412256739,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3.496148026,5.175486522,3.443320316,2.412256739,3.378826414,2.412256739,0,-0,5.485341021,3.496148026,2.340760112,3.443320316,0.9343211944,3.378826414,0,0,-5.307241148,-2.412256739,11,-0.0002412256739,0,-2.763229783,0,-2.412256739,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-0,-9.649026955,-11,-0.05282770985,-0.0644939021,-3.378826414,-1,-1,-1,-0.45,0.05,-10.13175463,-10.61420597,-12.41225674,-0.0002412256739,-1,-1,-0.9999999997
0.86,0.86,5.520559022,3.546821435,3.546821435,4.796501413,2.375313012,3.467167596,3.467167596,2.357031875,0.9682291547,3.402673694,3.402673694,2.357031875,0,0,0,-0,-5.185714072,-2.357031875,11,-0.0002357031875,0,-2.439469538,0,-2.357031875,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3.546821435,4.796501413,3.467167596,2.357031875,3.402673694,2.357031875,0,-0,5.520559022,3.546821435,2.375313012,3.467167596,0.9682291547,3.402673694,0,0,-5.185714072,-2.357031875,11,-0.0002357031875,0,-2.439469538,0,-2.357031875,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-0,-9.4281275,-11,-0.07965383886,-0.0644939021,-3.402673694,-1,-1,-1,-0.46,0.04,-9.899777822,-10.3711842,-12.35703187,-0.0002357031875,-1,-1,-0.9999999997
0.87,0.87,5.55624897,3.588974937,3.588974937,3.487300327,2.410101614,3.490460204,3.490460204,2.301434808,1.002372818,3.425966301,3.425966301,2.301434808,0,0,0,-0,-5.063275165,-2.301434808,11,-0.0002301434808,0,-1.185865519,0,-2.301434808,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3.588974937,3.487300327,3.490460204,2.301434808,3.425966301,2.301434808,0,-0,5.55624897,3.588974937,2.410101614,3.490460204,1.002372818,3.425966301,0,0,-5.063275165,-2.301434808,11,-0.0002301434808,0,-1.185865519,0,-2.301434808,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-0,-9.205739234,-11,-0.09851473311,-0.0644939021,-3.425966301,-1,-1,-1,-0.47,0.03,-9.666144782,-10.12643174,-12.30143481,-0.0002301434808,-1,-1,-0.9999999997
0.88,0.88,5.592281097,3.613928911,3.613928911,1.386903886,2.445120357,3.513195057,3.513195057,2.245474319,1.036746622,3.448701155,3.448701155,2.245474319,0,0,0,-0,-4.939957644,-2.245474319,11,-0.0002245474319,0,0.8585704329,0,-2.245474319,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.613928911,1.386903886,3.513195057,2.245474319,3.448701155,2.245474319,0,-0,5.592281097,3.613928911,2.445120357,3.513195057,1.036746622,3.448701155,0,0,-4.939957644,-2.245474319,11,-0.0002245474319,0,0.8585704329,0,-2.245474319,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-8.981897274,-11,-0.100733854,-0.0644939021,-3.448701155,-1,-1,-1,-0.48,0.02,-9.430906281,-9.880001145,-12.24547432,-0.0002245474319,-1,-1,-0.9999999997
0.89,0.89,5.628447156,3.614797013,3.614797013,-1.288148541,2.480363644,3.535368516,3.535368516,2.189159242,1.07134497,3.470874614,3.470874614,2.189159242,0,0,0,-0,-4.815802603,-2.189159242,11,-0.0002189159242,0,3.477307783,0,-2.189159242,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.614797013,-1.288148541,3.535368516,2.189159242,3.470874614,2.189159242,0,-0,5.628447156,3.614797013,2.480363644,3.535368516,1.07134497,3.470874614,0,0,-4.815802603,-2.189159242,11,-0.0002189159242,0,3.477307783,0,-2.189159242,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-8.75663697,-11,-0.07942849642,-0.0644939021,-3.470874614,-1,-1,-1,-0.49,0.01,-9.194121087,-9.631952936,-12.18915924,-0.0002189159242,-1,-1,-0.9999999997
0.9,0.9,5.664481879,3.587160192,3.587160192,-4.264996945,2.515825844,3.556976995,3.556976995,-2.867501527,1.106162231,3.492483093,3.492483093,-2.867501527,2.162421427e-014,1.885519378e-007,1.885519378e-007,10,-4.69135689,-7.132498473,11,-10.99871325,11,1.397495418,0,12.86750153,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.587160192,-4.264996945,3.556976995,-2.867501527,3.492483093,-2.867501527,1.885519378e-007,10,5.664481879,3.587160192,2.515825844,3.556976995,1.106162231,3.492483093,2.162421427e-014,1.885519378e-007,-4.69135689,-7.132498473,11,-10.99871325,11,1.397495418,0,12.86750153,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-11,-8.52999389,-11,-0.03018319706,-0.0644939021,-3.492482904,-1,-1,-1,-0.5,0,-8.956353835,-9.38285353,-17.13249847,-20.99871325,-1,-1,-0.9999999997
0.91,0.91,5.700088709,3.52990367,3.52990367,-4.363389981,2.551251238,3.527817975,3.527817975,-4.363389981,1.140942686,3.463324073,3.463324073,-4.363389981,0.0005000502563,0.09999988489,0.09999988489,10,-1.273220038,-5.636610019,11,-10.99856366,11,0,0,14.36338998,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.52990367,-4.363389981,3.527817975,-4.363389981,3.463324073,-4.363389981,0.09999988489,10,5.700088709,3.52990367,2.551251238,3.527817975,1.140942686,3.463324073,0.0005000502563,0.09999988489,-1.273220038,-5.636610019,11,-10.99856366,11,0,0,14.36338998,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-8.302003826,-11,-0.002085695181,-0.0644939021,-3.363324188,-1,-1,-1,-0.51,-0.01,-5.424221951,-5.839322142,-15.63661002,-20.99856366,-1,-1,-0.9999999997
0.92,0.92,5.735153403,3.481501133,3.481501133,-5.292617508,2.586295072,3.479415156,3.479415156,-5.292617508,1.175341581,3.414921254,3.414921254,-5.292617508,0.002000049105,0.1999998849,0.1999998849,10,0.5852350153,-4.707382492,11,-10.99847074,11,0,0,15.29261751,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.481501133,-5.292617508,3.479415156,-5.292617508,3.414921254,-5.292617508,0.1999998849,10,5.735153403,3.481501133,2.586295072,3.479415156,1.175341581,3.414921254,0.002000049105,0.1999998849,0.5852350153,-4.707382492,11,-10.99847074,11,0,0,15.29261751,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-8.072702779,-11,-0.002085977192,-0.0644939021,-3.214921369,-1,-1,-1,-0.52,-0.02,-3.451116374,-3.854751513,-14.70738249,-20.99847074,-1,-1,-0.9999999997
0.93,0.93,5.76969061,3.424696508,3.424696508,-6.030056648,2.620811419,3.42261053,3.42261053,-6.030056648,1.209212989,3.358116628,3.358116628,-6.030056648,0.004500047954,0.2999998849,0.2999998849,10,2.060113296,-3.969943352,11,-10.99839699,11,0,0,16.03005665,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.424696508,-6.030056648,3.42261053,-6.030056648,3.358116628,-6.030056648,0.2999998849,10,5.76969061,3.424696508,2.620811419,3.42261053,1.209212989,3.358116628,0.004500047954,0.2999998849,2.060113296,-3.969943352,11,-10.99839699,11,0,0,16.03005665,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-7.842126959,-11,-0.002085977706,-0.0644939021,-3.058116743,-1,-1,-1,-0.53,-0.03,-1.860950184,-2.253056532,-13.96994335,-20.99839699,-1,-1,-0.9999999997
0.94,0.94,5.803626981,3.361784561,3.361784561,-6.503521721,2.65472693,3.359698583,3.359698583,-6.503521721,1.242483561,3.295204681,3.295204681,-6.503521721,0.008000046803,0.3999998849,0.3999998849,10,3.007043442,-3.496478279,11,-10.99834965,11,0,0,16.50352172,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.361784561,-6.503521721,3.359698583,-6.503521721,3.295204681,-6.503521721,0.3999998849,10,5.803626981,3.361784561,2.65472693,3.359698583,1.242483561,3.295204681,0.008000046803,0.3999998849,3.007043442,-3.496478279,11,-10.99834965,11,0,0,16.50352172,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-7.610312776,-11,-0.002085977668,-0.0644939021,-2.895204796,-1,-1,-1,-0.54,-0.04,-0.798112946,-1.178628585,-13.49647828,-20.99834965,-1,-1,-0.9999999997
0.95,0.95,5.836915588,3.295662717,3.295662717,-6.666666667,2.687994677,3.29357674,3.29357674,-6.666666667,1.275106369,3.229082838,3.229082838,-6.666666667,0.01250004565,0.4999998849,0.4999998849,10,3.333333333,-3.333333333,11,-10.99833333,11,0,0,16.66666667,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.295662717,-6.666666667,3.29357674,-6.666666667,3.229082838,-6.666666667,0.4999998849,10,5.836915588,3.295662717,2.687994677,3.29357674,1.275106369,3.229082838,0.01250004565,0.4999998849,3.333333333,-3.333333333,11,-10.99833333,11,0,0,16.66666667,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-7.377296836,-11,-0.002085977676,-0.0644939021,-2.729082953,-1,-1,-1,-0.55,-0.05,-0.3553150848,-0.7241799266,-13.33333333,-20.99833333,-1,-1,-0.9999999997
0.96,0.96,5.869540242,3.229538764,3.229538764,-6.503521721,2.720598471,3.227452787,3.227452787,-6.503521721,1.307065224,3.162958885,3.162958885,-6.503521721,0.0180000445,0.5999998849,0.5999998849,10,3.007043442,-3.496478279,11,-10.99834965,11,0,0,16.50352172,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.229538764,-6.503521721,3.227452787,-6.503521721,3.162958885,-6.503521721,0.5999998849,10,5.869540242,3.229538764,2.720598471,3.227452787,1.307065224,3.162958885,0.0180000445,0.5999998849,3.007043442,-3.496478279,11,-10.99834965,11,0,0,16.50352172,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-7.143115936,-11,-0.002085977668,-0.0644939021,-2.562959,-1,-1,-1,-0.56,-0.06,-0.564514526,-0.9216703228,-13.49647828,-20.99834965,-1,-1,-0.9999999997
0.97,0.97,5.901517114,3.166627924,3.166627924,-6.030056648,2.752554484,3.164541946,3.164541946,-6.030056648,1.338376297,3.100048044,3.100048044,-6.030056648,0.02450004335,0.6999998849,0.6999998849,10,2.060113296,-3.969943352,11,-10.99839699,11,0,0,16.03005665,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.166627924,-6.030056648,3.164541946,-6.030056648,3.100048044,-6.030056648,0.6999998849,10,5.901517114,3.166627924,2.752554484,3.164541946,1.338376297,3.100048044,0.02450004335,0.6999998849,2.060113296,-3.969943352,11,-10.99839699,11,0,0,16.03005665,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-6.907807055,-11,-0.002085977671,-0.0644939021,-2.400048159,-1,-1,-1,-0.57,-0.07,-1.393790232,-1.739180584,-13.96994335,-20.99839699,-1,-1,-0.9999999998
0.98,0.98,5.9328932,3.10982095,3.10982095,-5.292617508,2.78390971,3.107734972,3.107734972,-5.292617508,1.369086585,3.04324107,3.04324107,-5.292617508,0.0320000422,0.7999998849,0.7999998849,10,0.5852350153,-4.707382492,11,-10.99847074,11,0,0,15.29261751,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.10982095,-5.292617508,3.107734972,-5.292617508,3.04324107,-5.292617508,0.7999998849,10,5.9328932,3.10982095,2.78390971,3.107734972,1.369086585,3.04324107,0.0320000422,0.7999998849,0.5852350153,-4.707382492,11,-10.99847074,11,0,0,15.29261751,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-6.671407351,-11,-0.002085977669,-0.0644939021,-2.243241185,-1,-1,-1,-0.58,-0.08,-2.75046866,-3.084039028,-14.70738249,-20.99847074,-1,-1,-0.9999999998
