"Time","light_intensity","light_switch","headlight","light_switch_old","off_counter","on_counter"
1.800000000000000E+00,9.956918238993700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.410000000000000E+02,0.000000000000000E+00
1.810000000000000E+00,9.956603773584899E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.420000000000000E+02,0.000000000000000E+00
1.820000000000000E+00,9.956289308176100E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.430000000000000E+02,0.000000000000000E+00
1.830000000000000E+00,9.955974842767300E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.440000000000000E+02,0.000000000000000E+00
1.840000000000000E+00,9.955660377358500E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.450000000000000E+02,0.000000000000000E+00
1.850000000000000E+00,9.955345911949701E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.460000000000000E+02,0.000000000000000E+00
1.860000000000000E+00,9.955031446540900E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.470000000000000E+02,0.000000000000000E+00
1.870000000000000E+00,9.954716981132100E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.480000000000000E+02,0.000000000000000E+00
1.880000000000000E+00,9.954402515723299E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.490000000000000E+02,0.000000000000000E+00
1.890000000000000E+00,9.954088050314500E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.500000000000000E+02,0.000000000000000E+00
1.900000000000000E+00,9.953773584905700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.510000000000000E+02,0.000000000000000E+00
1.910000000000000E+00,9.953459119496900E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.520000000000000E+02,0.000000000000000E+00
1.920000000000000E+00,9.953144654088101E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.530000000000000E+02,0.000000000000000E+00
1.930000000000000E+00,9.952830188679199E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.540000000000000E+02,0.000000000000000E+00
1.940000000000000E+00,9.952515723270400E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.550000000000000E+02,0.000000000000000E+00
1.950000000000000E+00,9.952201257861600E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.560000000000000E+02,0.000000000000000E+00
1.960000000000000E+00,9.951886792452800E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.570000000000000E+02,0.000000000000000E+00
1.970000000000000E+00,9.951572327044001E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.580000000000000E+02,0.000000000000000E+00
1.980000000000000E+00,9.951257861635200E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.590000000000000E+02,0.000000000000000E+00
1.990000000000000E+00,9.950943396226400E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.600000000000000E+02,0.000000000000000E+00
2.000000000000000E+00,9.950628930817599E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.610000000000000E+02,0.000000000000000E+00
2.010000000000000E+00,9.950314465408800E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.620000000000000E+02,0.000000000000000E+00
2.020000000000000E+00,9.950000000000000E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.630000000000000E+02,0.000000000000000E+00
2.030000000000000E+00,9.949685534591200E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.640000000000000E+02,0.000000000000000E+00
2.040000000000000E+00,9.949371069182401E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.650000000000000E+02,0.000000000000000E+00
2.050000000000000E+00,9.949056603773600E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.660000000000000E+02,0.000000000000000E+00
2.060000000000000E+00,9.948742138364800E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.670000000000000E+02,0.000000000000000E+00
2.070000000000000E+00,9.948427672955999E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.680000000000000E+02,0.000000000000000E+00
2.080000000000000E+00,9.948113207547200E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.690000000000000E+02,0.000000000000000E+00
2.090000000000000E+00,9.947798742138400E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.700000000000000E+02,0.000000000000000E+00
2.100000000000000E+00,9.947484276729600E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.710000000000000E+02,0.000000000000000E+00
2.110000000000000E+00,9.947169811320801E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.720000000000000E+02,0.000000000000000E+00
2.120000000000000E+00,9.946855345912000E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.730000000000000E+02,0.000000000000000E+00
2.130000000000000E+00,9.946540880503100E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.740000000000000E+02,0.000000000000000E+00
2.140000000000000E+00,9.946226415094300E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.750000000000000E+02,0.000000000000000E+00
2.150000000000000E+00,9.945911949685500E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.760000000000000E+02,0.000000000000000E+00
2.160000000000000E+00,9.945597484276701E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.770000000000000E+02,0.000000000000000E+00
2.170000000000000E+00,9.945283018867900E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.780000000000000E+02,0.000000000000000E+00
2.180000000000000E+00,9.944968553459100E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.790000000000000E+02,0.000000000000000E+00
2.190000000000000E+00,9.944654088050299E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.800000000000000E+02,0.000000000000000E+00
2.200000000000000E+00,9.944339622641500E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.810000000000000E+02,0.000000000000000E+00
2.210000000000000E+00,9.944025157232700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.820000000000000E+02,0.000000000000000E+00
2.220000000000000E+00,9.943710691823900E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.830000000000000E+02,0.000000000000000E+00
2.230000000000000E+00,9.943396226415101E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.840000000000000E+02,0.000000000000000E+00
2.240000000000000E+00,9.943081761006300E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.850000000000000E+02,0.000000000000000E+00
2.250000000000000E+00,9.942767295597500E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.860000000000000E+02,0.000000000000000E+00
2.260000000000000E+00,9.942452830188699E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.870000000000000E+02,0.000000000000000E+00
2.270000000000000E+00,9.942138364779900E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.880000000000000E+02,0.000000000000000E+00
2.280000000000000E+00,9.941823899371100E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.890000000000000E+02,0.000000000000000E+00
2.290000000000000E+00,9.941509433962300E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.900000000000000E+02,0.000000000000000E+00
2.300000000000000E+00,9.941194968553501E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.910000000000000E+02,0.000000000000000E+00
2.310000000000000E+00,9.940880503144700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.920000000000000E+02,0.000000000000000E+00
2.320000000000000E+00,9.940566037735800E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.930000000000000E+02,0.000000000000000E+00
2.330000000000000E+00,9.940251572327000E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.940000000000000E+02,0.000000000000000E+00
2.340000000000000E+00,9.939937106918200E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.950000000000000E+02,0.000000000000000E+00
2.350000000000000E+00,9.939622641509401E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.960000000000000E+02,0.000000000000000E+00
2.360000000000000E+00,9.939308176100600E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.970000000000000E+02,0.000000000000000E+00
2.370000000000000E+00,9.938993710691800E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.980000000000000E+02,0.000000000000000E+00
2.380000000000000E+00,9.938679245282999E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,1.990000000000000E+02,0.000000000000000E+00
2.390000000000000E+00,9.938364779874200E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.000000000000000E+02,0.000000000000000E+00
2.400000000000000E+00,9.938050314465400E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.010000000000000E+02,0.000000000000000E+00
2.410000000000000E+00,9.937735849056600E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.020000000000000E+02,0.000000000000000E+00
2.420000000000000E+00,9.937421383647801E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.030000000000000E+02,0.000000000000000E+00
2.430000000000000E+00,9.937106918239000E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.040000000000000E+02,0.000000000000000E+00
2.440000000000000E+00,9.936792452830200E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.050000000000000E+02,0.000000000000000E+00
2.450000000000000E+00,9.936477987421399E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.060000000000000E+02,0.000000000000000E+00
2.460000000000000E+00,9.936163522012600E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.070000000000000E+02,0.000000000000000E+00
2.470000000000000E+00,9.935849056603800E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.080000000000000E+02,0.000000000000000E+00
2.480000000000000E+00,9.935534591195000E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.090000000000000E+02,0.000000000000000E+00
2.490000000000000E+00,9.935220125786201E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.100000000000000E+02,0.000000000000000E+00
2.500000000000000E+00,9.934905660377400E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.110000000000000E+02,0.000000000000000E+00
2.510000000000000E+00,9.934591194968600E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.120000000000000E+02,0.000000000000000E+00
2.520000000000000E+00,9.934276729559700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.130000000000000E+02,0.000000000000000E+00
2.530000000000000E+00,9.933962264150900E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.140000000000000E+02,0.000000000000000E+00
2.540000000000000E+00,9.933647798742101E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.150000000000000E+02,0.000000000000000E+00
2.550000000000000E+00,9.933333333333300E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.160000000000000E+02,0.000000000000000E+00
2.560000000000000E+00,9.933018867924500E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.170000000000000E+02,0.000000000000000E+00
2.570000000000000E+00,9.932704402515699E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.180000000000000E+02,0.000000000000000E+00
2.580000000000000E+00,9.932389937106900E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.190000000000000E+02,0.000000000000000E+00
2.590000000000000E+00,9.932075471698100E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.200000000000000E+02,0.000000000000000E+00
2.600000000000000E+00,9.931761006289300E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.210000000000000E+02,0.000000000000000E+00
2.610000000000000E+00,9.931446540880501E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.220000000000000E+02,0.000000000000000E+00
2.620000000000000E+00,9.931132075471700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.230000000000000E+02,0.000000000000000E+00
2.630000000000000E+00,9.930817610062900E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.240000000000000E+02,0.000000000000000E+00
2.640000000000000E+00,9.930503144654099E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.250000000000000E+02,0.000000000000000E+00
2.650000000000000E+00,9.930188679245300E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.260000000000000E+02,0.000000000000000E+00
2.660000000000000E+00,9.929874213836500E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.270000000000000E+02,0.000000000000000E+00
2.670000000000000E+00,9.929559748427700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.280000000000000E+02,0.000000000000000E+00
2.680000000000000E+00,9.929245283018901E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.290000000000000E+02,0.000000000000000E+00
2.690000000000000E+00,9.928930817610100E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.300000000000000E+02,0.000000000000000E+00
2.700000000000000E+00,9.928616352201300E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.310000000000000E+02,0.000000000000000E+00
2.710000000000000E+00,9.928301886792499E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.320000000000000E+02,0.000000000000000E+00
2.720000000000000E+00,9.927987421383600E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.330000000000000E+02,0.000000000000000E+00
2.730000000000000E+00,9.927672955974801E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.340000000000000E+02,0.000000000000000E+00
2.740000000000000E+00,9.927358490566000E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.350000000000000E+02,0.000000000000000E+00
2.750000000000000E+00,9.927044025157200E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.360000000000000E+02,0.000000000000000E+00
2.760000000000000E+00,9.926729559748399E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.370000000000000E+02,0.000000000000000E+00
2.770000000000000E+00,9.926415094339600E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.380000000000000E+02,0.000000000000000E+00
2.780000000000000E+00,9.926100628930800E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.390000000000000E+02,0.000000000000000E+00
2.790000000000000E+00,9.925786163522000E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.400000000000000E+02,0.000000000000000E+00
2.800000000000000E+00,9.925471698113201E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.410000000000000E+02,0.000000000000000E+00
2.810000000000000E+00,9.925157232704400E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.420000000000000E+02,0.000000000000000E+00
2.820000000000000E+00,9.924842767295600E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.430000000000000E+02,0.000000000000000E+00
2.830000000000000E+00,9.924528301886799E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.440000000000000E+02,0.000000000000000E+00
2.840000000000000E+00,9.924213836478000E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.450000000000000E+02,0.000000000000000E+00
2.850000000000000E+00,9.923899371069200E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.460000000000000E+02,0.000000000000000E+00
2.860000000000000E+00,9.923584905660400E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.470000000000000E+02,0.000000000000000E+00
2.870000000000000E+00,9.923270440251601E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.480000000000000E+02,0.000000000000000E+00
2.880000000000000E+00,9.922955974842800E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.490000000000000E+02,0.000000000000000E+00
2.890000000000000E+00,9.922641509434000E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.500000000000000E+02,0.000000000000000E+00
2.900000000000000E+00,9.922327044025199E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.510000000000000E+02,0.000000000000000E+00
2.910000000000000E+00,9.922012578616400E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.520000000000000E+02,0.000000000000000E+00
2.920000000000000E+00,9.921698113207501E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.530000000000000E+02,0.000000000000000E+00
2.930000000000000E+00,9.921383647798700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.540000000000000E+02,0.000000000000000E+00
2.940000000000000E+00,9.921069182389900E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.550000000000000E+02,0.000000000000000E+00
2.950000000000000E+00,9.920754716981099E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.560000000000000E+02,0.000000000000000E+00
2.960000000000000E+00,9.920440251572300E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.570000000000000E+02,0.000000000000000E+00
2.970000000000000E+00,9.920125786163500E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.580000000000000E+02,0.000000000000000E+00
2.980000000000000E+00,9.919811320754700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.590000000000000E+02,0.000000000000000E+00
2.990000000000000E+00,9.919496855345901E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.600000000000000E+02,0.000000000000000E+00
3.000000000000000E+00,9.919182389937100E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.610000000000000E+02,0.000000000000000E+00
3.010000000000000E+00,9.918867924528300E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.620000000000000E+02,0.000000000000000E+00
3.020000000000000E+00,9.918553459119499E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.630000000000000E+02,0.000000000000000E+00
3.030000000000000E+00,9.918238993710700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.640000000000000E+02,0.000000000000000E+00
3.040000000000000E+00,9.917924528301900E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.650000000000000E+02,0.000000000000000E+00
3.050000000000000E+00,9.917610062893100E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.660000000000000E+02,0.000000000000000E+00
3.060000000000000E+00,9.917295597484301E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.670000000000000E+02,0.000000000000000E+00
3.070000000000000E+00,9.916981132075500E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.680000000000000E+02,0.000000000000000E+00
3.080000000000000E+00,9.916666666666700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.690000000000000E+02,0.000000000000000E+00
3.090000000000000E+00,9.916352201257899E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.700000000000000E+02,0.000000000000000E+00
3.100000000000000E+00,9.916037735849100E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.710000000000000E+02,0.000000000000000E+00
3.110000000000000E+00,9.915723270440300E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.720000000000000E+02,0.000000000000000E+00
3.120000000000000E+00,9.915408805031400E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.730000000000000E+02,0.000000000000000E+00
3.130000000000000E+00,9.915094339622600E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.740000000000000E+02,0.000000000000000E+00
3.140000000000000E+00,9.914779874213799E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.750000000000000E+02,0.000000000000000E+00
3.150000000000000E+00,9.914465408805000E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.760000000000000E+02,0.000000000000000E+00
3.160000000000000E+00,9.914150943396200E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.770000000000000E+02,0.000000000000000E+00
3.170000000000000E+00,9.913836477987400E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.780000000000000E+02,0.000000000000000E+00
3.180000000000000E+00,9.913522012578601E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.790000000000000E+02,0.000000000000000E+00
3.190000000000000E+00,9.913207547169800E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.800000000000000E+02,0.000000000000000E+00
3.200000000000000E+00,9.912893081761000E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.810000000000000E+02,0.000000000000000E+00
3.210000000000000E+00,9.912578616352199E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.820000000000000E+02,0.000000000000000E+00
3.220000000000000E+00,9.912264150943400E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.830000000000000E+02,0.000000000000000E+00
3.230000000000000E+00,9.911949685534600E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.840000000000000E+02,0.000000000000000E+00
3.240000000000000E+00,9.911635220125800E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.850000000000000E+02,0.000000000000000E+00
3.250000000000000E+00,9.911320754717001E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.860000000000000E+02,0.000000000000000E+00
3.260000000000000E+00,9.911006289308200E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.870000000000000E+02,0.000000000000000E+00
3.270000000000000E+00,9.910691823899400E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.880000000000000E+02,0.000000000000000E+00
3.280000000000000E+00,9.910377358490599E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.890000000000000E+02,0.000000000000000E+00
3.290000000000000E+00,9.910062893081800E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.900000000000000E+02,0.000000000000000E+00
3.300000000000000E+00,9.909748427673000E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.910000000000000E+02,0.000000000000000E+00
3.310000000000000E+00,9.909433962264200E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.920000000000000E+02,0.000000000000000E+00
3.320000000000000E+00,9.909119496855300E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.930000000000000E+02,0.000000000000000E+00
3.330000000000000E+00,9.908805031446499E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.940000000000000E+02,0.000000000000000E+00
3.340000000000000E+00,9.908490566037700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.950000000000000E+02,0.000000000000000E+00
3.350000000000000E+00,9.908176100628900E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.960000000000000E+02,0.000000000000000E+00
3.360000000000000E+00,9.907861635220100E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.970000000000000E+02,0.000000000000000E+00
3.370000000000000E+00,9.907547169811301E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.980000000000000E+02,0.000000000000000E+00
3.380000000000000E+00,9.907232704402500E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,2.990000000000000E+02,0.000000000000000E+00
3.390000000000000E+00,9.906918238993700E+01,2.000000000000000E+00,1.000000000000000E+00,2.000000000000000E+00,3.000000000000000E+02,0.000000000000000E+00
3.400000000000000E+00,9.906603773584899E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.410000000000000E+00,9.906289308176100E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.420000000000000E+00,9.905974842767300E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.430000000000000E+00,9.905660377358500E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.440000000000000E+00,9.905345911949701E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.450000000000000E+00,9.905031446540900E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.460000000000000E+00,9.904716981132100E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.470000000000000E+00,9.904402515723299E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.480000000000000E+00,9.904088050314500E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.490000000000000E+00,9.903773584905700E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.500000000000000E+00,9.903459119496900E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.510000000000000E+00,9.903144654088101E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.520000000000000E+00,9.902830188679199E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.530000000000000E+00,9.902515723270400E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.540000000000000E+00,9.902201257861600E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.550000000000000E+00,9.901886792452800E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.560000000000000E+00,9.901572327044001E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.570000000000000E+00,9.901257861635200E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.580000000000000E+00,9.900943396226400E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.590000000000000E+00,9.900628930817599E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.600000000000000E+00,9.900314465408800E+01,2.000000000000000E+00,0.000000000000000E+00,2.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
