"time","step-size","csv.i.In1","source.i.Out1"
4.649999999999945,0.01,-0.9980539999999966,1.0673299500000464
4.659999999999945,0.01,-0.9986279999999971,1.0573494100000465
4.669999999999945,0.01,-0.9991019999999977,1.0473631300000465
4.679999999999945,0.01,-0.9994759999999983,1.0373721100000466
4.689999999999944,0.01,-0.9997489999999987,1.0273773500000467
4.699999999999944,0.01,-0.9999229999999992,1.0173798600000468
4.709999999999944,0.01,-0.9999969999999998,1.0073806300000467
4.719999999999944,0.01,-0.9999710000000005,0.9973806600000468
4.729999999999944,0.01,-0.999845000000001,0.9873809500000468
4.739999999999943,0.01,-0.9996190000000016,0.9773825000000468
4.749999999999943,0.01,-0.9992930000000021,0.9673863100000468
4.759999999999943,0.01,-0.9988670000000026,0.9573933800000468
4.769999999999943,0.01,-0.9983410000000033,0.9474047100000468
4.7799999999999425,0.01,-0.9977150000000039,0.9374213000000468
4.789999999999942,0.01,-0.9969900000000045,0.9274441500000468
4.799999999999942,0.01,-0.996165000000005,0.9174742500000467
4.809999999999942,0.01,-0.9952400000000056,0.9075126000000466
4.819999999999942,0.01,-0.9942160000000062,0.8975602000000465
4.8299999999999415,0.01,-0.9930920000000069,0.8876180400000465
4.839999999999941,0.01,-0.9918690000000074,0.8776871200000465
4.849999999999941,0.01,-0.990547000000008,0.8677684300000463
4.859999999999941,0.01,-0.9891250000000088,0.8578629600000462
4.869999999999941,0.01,-0.9876050000000093,0.8479717100000461
4.87999999999994,0.01,-0.9859860000000099,0.838095660000046
4.88999999999994,0.01,-0.9842690000000104,0.8282358000000459
4.89999999999994,0.01,-0.9824530000000112,0.8183931100000458
4.90999999999994,0.01,-0.9805380000000119,0.8085685800000456
4.9199999999999395,0.01,-0.9785260000000124,0.7987632000000455
4.929999999999939,0.01,-0.9764160000000129,0.7889779400000454
4.939999999999939,0.01,-0.9742080000000137,0.7792137800000453
4.949999999999939,0.01,-0.9719030000000144,0.7694717000000452
4.959999999999939,0.01,-0.9695010000000149,0.759752670000045
4.9699999999999385,0.01,-0.9670010000000157,0.7500576600000448
4.979999999999938,0.01,-0.9644050000000164,0.7403876500000447
4.989999999999938,0.01,-0.961713000000017,0.7307436000000446
4.999999999999938,0.01,-0.9589240000000175,0.7211264700000444
5.009999999999938,0.01,-0.9560400000000182,0.7115372300000442
5.019999999999937,0.01,-0.9530600000000188,0.7019768300000441
5.029999999999937,0.01,-0.9499840000000197,0.6924462300000439
5.039999999999937,0.01,-0.9468140000000203,0.6829463900000438
5.049999999999937,0.01,-0.9435490000000207,0.6734782500000436
5.0599999999999365,0.01,-0.9401890000000215,0.6640427600000434
5.069999999999936,0.01,-0.9367360000000223,0.6546408700000431
5.079999999999936,0.01,-0.9331890000000229,0.6452735100000428
5.089999999999936,0.01,-0.9295480000000236,0.6359416200000426
5.099999999999936,0.01,-0.9258150000000241,0.6266461400000424
5.1099999999999355,0.01,-0.9219890000000249,0.6173879900000422
5.119999999999935,0.01,-0.9180700000000257,0.608168100000042
5.129999999999935,0.01,-0.9140600000000263,0.5989874000000417
5.139999999999935,0.01,-0.9099590000000268,0.5898468000000414
5.149999999999935,0.01,-0.9057670000000277,0.5807472100000411
5.159999999999934,0.01,-0.9014840000000284,0.5716895400000409
5.169999999999934,0.01,-0.897111000000029,0.5626747000000406
5.179999999999934,0.01,-0.8926480000000295,0.5537035900000403
5.189999999999934,0.01,-0.8880960000000305,0.54477711000004
5.199999999999934,0.01,-0.8834550000000312,0.5358961500000398
5.209999999999933,0.01,-0.8787250000000317,0.5270616000000394
5.219999999999933,0.01,-0.8739080000000324,0.5182743500000391
5.229999999999933,0.01,-0.8690040000000333,0.5095352700000387
5.239999999999933,0.01,-0.864012000000034,0.5008452300000384
5.2499999999999325,0.01,-0.8589340000000345,0.4922051100000381
5.259999999999932,0.01,-0.853771000000035,0.48361577000003775
5.269999999999932,0.01,-0.8485220000000356,0.4750780600000374
5.279999999999932,0.01,-0.8431880000000368,0.46659284000003703
5.289999999999932,0.01,-0.8377690000000373,0.45816096000003664
5.299999999999931,0.01,-0.8322670000000378,0.44978327000003626
5.309999999999931,0.01,-0.8266820000000384,0.4414606000000359
5.319999999999931,0.01,-0.8210140000000395,0.4331937800000355
5.329999999999931,0.01,-0.8152640000000401,0.4249836400000351
5.339999999999931,0.01,-0.8094330000000406,0.4168310000000347
5.34999999999993,0.01,-0.8035200000000412,0.4087366700000343
5.35999999999993,0.01,-0.7975270000000423,0.40070147000003387
5.36999999999993,0.01,-0.7914550000000429,0.39272620000003344
5.37999999999993,0.01,-0.7853030000000434,0.38481165000003303
5.3899999999999295,0.01,-0.779073000000044,0.3769586200000326
5.399999999999929,0.01,-0.7727640000000451,0.36916789000003214
5.409999999999929,0.01,-0.7663790000000457,0.3614402500000317
5.419999999999929,0.01,-0.7599170000000461,0.35377646000003127
5.429999999999929,0.01,-0.7533790000000467,0.3461772900000308
5.4399999999999284,0.01,-0.7467650000000479,0.3386435000000303
5.449999999999928,0.01,-0.7400770000000483,0.3311758500000298
5.459999999999928,0.01,-0.733315000000049,0.3237750800000293
5.469999999999928,0.01,-0.7264800000000494,0.3164419300000288
5.479999999999928,0.01,-0.7195720000000505,0.3091771300000283
5.489999999999927,0.01,-0.7125920000000511,0.30198141000002776
5.499999999999927,0.01,-0.7055400000000516,0.29485549000002725
5.509999999999927,0.01,-0.6984180000000522,0.28780009000002676
5.519999999999927,0.01,-0.6912270000000527,0.28081591000002626
5.5299999999999265,0.01,-0.6839660000000537,0.2739036400000257
5.539999999999926,0.01,-0.6766370000000543,0.2670639800000252
5.549999999999926,0.01,-0.6692400000000547,0.26029761000002466
5.559999999999926,0.01,-0.6617760000000552,0.2536052100000241
5.569999999999926,0.01,-0.6542460000000564,0.24698745000002356
5.5799999999999255,0.01,-0.6466510000000568,0.240444990000023
5.589999999999925,0.01,-0.6389910000000573,0.23397848000002244
5.599999999999925,0.01,-0.6312670000000579,0.22758857000002186
5.609999999999925,0.01,-0.623480000000059,0.22127590000002129
5.619999999999925,0.01,-0.6156300000000595,0.2150411000000207
5.629999999999924,0.01,-0.60771900000006,0.2088848000000201
5.639999999999924,0.01,-0.5997470000000604,0.2028076100000195
5.649999999999924,0.01,-0.5917160000000615,0.1968101400000189
5.659999999999924,0.01,-0.5836250000000619,0.19089298000001828
5.6699999999999235,0.01,-0.5754750000000625,0.18505673000001766
5.679999999999923,0.01,-0.5672690000000629,0.17930198000001704
5.689999999999923,0.01,-0.559005000000064,0.17362929000001642
5.699999999999923,0.01,-0.5506860000000644,0.16803924000001577
5.709999999999923,0.01,-0.5423110000000649,0.16253238000001513
5.7199999999999225,0.01,-0.5338820000000654,0.15710927000001448
5.729999999999922,0.01,-0.5254000000000665,0.15177045000001382
5.739999999999922,0.01,-0.516865000000067,0.14651645000001315
5.749999999999922,0.01,-0.5082790000000673,0.14134780000001249
5.759999999999922,0.01,-0.49964200000006764,0.13626501000001182
5.769999999999921,0.01,-0.49095500000006803,0.13126859000001115
5.779999999999921,0.01,-0.4822180000000692,0.12635904000001047
5.789999999999921,0.01,-0.4734340000000697,0.12153686000000978
5.799999999999921,0.01,-0.46460200000006996,0.11680252000000908
5.809999999999921,0.01,-0.45572400000007035,0.11215650000000839
5.81999999999992,0.01,-0.4468000000000714,0.10759926000000769
5.82999999999992,0.01,-0.4378320000000718,0.10313126000000697
5.83999999999992,0.01,-0.42881900000007217,0.09875294000000626
5.84999999999992,0.01,-0.4197640000000725,0.09446475000000554
5.8599999999999195,0.01,-0.4106670000000736,0.09026711000000481
5.869999999999919,0.01,-0.40152900000007397,0.08616044000000407
5.879999999999919,0.01,-0.39235000000007436,0.08214515000000333
5.889999999999919,0.01,-0.3831330000000746,0.07822165000000258
5.899999999999919,0.01,-0.3738770000000758,0.07439032000000184
5.909999999999918,0.01,-0.36458300000007604,0.07065155000000109
5.919999999999918,0.01,-0.35525400000007634,0.06700572000000032
5.929999999999918,0.01,-0.34588800000007663,0.06345317999999955
5.939999999999918,0.01,-0.33648800000007784,0.059994299999998786
5.949999999999918,0.01,-0.32705500000007803,0.05662941999999801
5.959999999999917,0.01,-0.31758900000007834,0.05335886999999723
5.969999999999917,0.01,-0.30809100000007855,0.05018297999999644
5.979999999999917,0.01,-0.29856200000007965,0.04710206999999566
5.989999999999917,0.01,-0.2890030000000799,0.04411644999999486
5.9999999999999165,0.01,-0.27941500000008024,0.04122641999999406
6.009999999999916,0.01,-0.26980000000008036,0.03843226999999326
6.019999999999916,0.01,-0.2601570000000807,0.035734269999992456
6.029999999999916,0.01,-0.2504890000000817,0.03313269999999165
6.039999999999916,0.01,-0.24079500000008194,0.03062780999999083
6.0499999999999154,0.01,-0.2310780000000821,0.028219859999990007
6.059999999999915,0.01,-0.22133700000008227,0.025909079999989187
6.069999999999915,0.01,-0.2115740000000833,0.023695709999988365
6.079999999999915,0.01,-0.20179000000008346,0.02157996999998753
6.089999999999915,0.01,-0.19198600000008365,0.019562069999986696
6.099999999999914,0.01,-0.1821630000000838,0.01764220999998586
6.109999999999914,0.01,-0.17232100000008485,0.015820579999985023
6.119999999999914,0.01,-0.16246200000008504,0.014097369999984174
6.129999999999914,0.01,-0.15258700000008513,0.012472749999983324
6.1399999999999135,0.01,-0.1426970000000852,0.010946879999982471
6.149999999999913,0.01,-0.13279200000008626,0.00951990999998162
6.159999999999913,0.01,-0.12287400000008634,0.008191989999980758
6.169999999999913,0.01,-0.11294400000008643,0.006963249999979895
6.179999999999913,0.01,-0.10300200000008661,0.005833809999979031
6.1899999999999125,0.01,-0.09305100000008748,0.004803789999978165
6.199999999999912,0.01,-0.08308900000008766,0.00387327999997729
6.209999999999912,0.01,-0.07312000000008767,0.0030423899999764137
6.219999999999912,0.01,-0.06314300000008775,0.0023111899999755372
6.229999999999912,0.01,-0.05316000000008873,0.0016797599999746598
6.239999999999911,0.01,-0.04317200000008873,0.0011481599999737726
6.249999999999911,0.01,-0.03317900000008882,7.164399999728852E-4
6.259999999999911,0.01,-0.023183000000088817,3.8464999997199706E-4
6.269999999999911,0.01,-0.013185000000088818,1.5281999997110888E-4
6.2799999999999105,0.01,-0.003185000000089706,2.096999997022069E-5
6.28999999999991,0.01,0.006814999999910294,-1.0880000030676366E-5
6.29999999999991,0.01,0.016813999999910293,5.726999996842657E-5
6.30999999999991,0.01,0.026810999999910386,2.254099999675295E-4
6.31999999999991,0.01,0.036805999999909494,4.935199999666334E-4
6.3299999999999095,0.01,0.046797999999909495,8.615799999657283E-4
6.339999999999909,0.01,0.05678399999990959,0.0013295599999648233
6.349999999999909,0.01,0.06676499999990959,0.001897399999963919
6.359999999999909,0.01,0.0767389999999088,0.002565049999963015
6.369999999999909,0.01,0.0867059999999088,0.003332439999962103
6.379999999999908,0.01,0.09666399999990888,0.004199499999961191
6.389999999999908,0.01,0.10661199999990897,0.00516613999996028
6.399999999999908,0.01,0.11654899999990828,0.006232259999959369
6.409999999999908,0.01,0.12647499999990838,0.0073977499999584515
6.419999999999908,0.01,0.13638799999990855,0.008662499999957536
6.429999999999907,0.01,0.14628799999990866,0.010026379999956621
6.439999999999907,0.01,0.15617299999990786,0.011489259999955707
6.449999999999907,0.01,0.16604199999990804,0.013050989999954785
6.459999999999907,0.01,0.17589499999990812,0.014711409999953864
6.4699999999999065,0.01,0.18572999999990833,0.016470359999952944
6.479999999999906,0.01,0.19554699999990763,0.018327659999952027
6.489999999999906,0.01,0.20534399999990782,0.020283129999951105
6.499999999999906,0.01,0.21511999999990802,0.022336569999950182
6.509999999999906,0.01,0.2248749999999082,0.024487769999949262
6.519999999999905,0.01,0.2346069999999085,0.026736519999948343
6.529999999999905,0.01,0.2443159999999079,0.02908258999994743
6.539999999999905,0.01,0.25400099999990805,0.031525749999946506
6.549999999999905,0.01,0.2636599999999083,0.034065759999945586
6.559999999999905,0.01,0.2732929999999086,0.036702359999944666
6.569999999999904,0.01,0.282897999999908,0.03943528999994375
6.579999999999904,0.01,0.2924759999999082,0.04226426999994283
6.589999999999904,0.01,0.3020239999999085,0.04518902999994191
6.599999999999904,0.01,0.31154099999990886,0.048209269999941
6.6099999999999035,0.01,0.3210279999999083,0.05132467999994009
6.619999999999903,0.01,0.3304819999999086,0.05453495999993917
6.629999999999903,0.01,0.3399039999999089,0.05783977999993825
6.639999999999903,0.01,0.3492909999999093,0.06123881999993734
6.649999999999903,0.01,0.35864399999990876,0.06473172999993643
6.659999999999902,0.01,0.367960999999909,0.06831816999993551
6.669999999999902,0.01,0.37723999999990954,0.07199777999993459
6.679999999999902,0.01,0.38648299999990987,0.07577017999993368
6.689999999999902,0.01,0.3956859999999094,0.07963500999993278
6.699999999999902,0.01,0.4048499999999098,0.08359186999993187
6.709999999999901,0.01,0.4139729999999103,0.08764036999993097
6.719999999999901,0.01,0.4230549999999107,0.09178009999993007
6.729999999999901,0.01,0.4320949999999103,0.09601064999992918
6.739999999999901,0.01,0.44109199999991067,0.10033159999992829
6.7499999999999005,0.01,0.4500439999999112,0.1047425199999274
6.7599999999999,0.01,0.4589509999999117,0.1092429599999265
6.7699999999999,0.01,0.46781299999991205,0.11383246999992562
6.7799999999999,0.01,0.4766279999999117,0.11851059999992475
6.7899999999999,0.01,0.4853949999999122,0.12327687999992387
6.7999999999998995,0.01,0.4941129999999128,0.12813082999992298
6.809999999999899,0.01,0.5027819999999132,0.1330719599999221
6.819999999999899,0.01,0.5114009999999131,0.13809977999992123
6.829999999999899,0.01,0.5199689999999135,0.14321378999992038
6.839999999999899,0.01,0.528484999999914,0.14841347999991952
6.849999999999898,0.01,0.5369479999999145,0.15369832999991867
6.859999999999898,0.01,0.5453569999999143,0.15906780999991782
6.869999999999898,0.01,0.5537109999999149,0.16452137999991695
6.879999999999898,0.01,0.5620109999999154,0.1700584899999161
6.8899999999998975,0.01,0.5702539999999161,0.17567859999991525
6.899999999999897,0.01,0.5784399999999159,0.18138113999991443
6.909999999999897,0.01,0.5865679999999165,0.1871655399999136
6.919999999999897,0.01,0.5946369999999171,0.19303121999991274
6.929999999999897,0.01,0.6026479999999177,0.1989775899999119
6.9399999999998965,0.01,0.6105969999999177,0.20500406999991108
6.949999999999896,0.01,0.6184859999999183,0.21111003999991027
6.959999999999896,0.01,0.626312999999919,0.21729489999990945
6.969999999999896,0.01,0.6340769999999196,0.22355802999990865
6.979999999999896,0.01,0.6417779999999196,0.22989879999990784
6.989999999999895,0.01,0.6494149999999203,0.23631657999990704
6.999999999999895,0.01,0.6569869999999208,0.24281072999990624
7.009999999999895,0.01,0.6644929999999216,0.24938059999990544
7.019999999999895,0.01,0.6719319999999223,0.2560255299999047
7.0299999999998946,0.01,0.6793049999999223,0.2627448499999039
7.039999999999894,0.01,0.6866089999999232,0.26953789999990313
7.049999999999894,0.01,0.6938449999999239,0.27640398999990234
7.059999999999894,0.01,0.7010109999999247,0.2833424399999016
7.069999999999894,0.01,0.7081079999999246,0.29035254999990084
7.0799999999998935,0.01,0.7151329999999255,0.2974336299999001
7.089999999999893,0.01,0.7220869999999263,0.3045849599998993
7.099999999999893,0.01,0.7289689999999269,0.3118058299998986
7.109999999999893,0.01,0.7357779999999272,0.3190955199998979
7.119999999999893,0.01,0.7425129999999279,0.32645329999989714
7.129999999999892,0.01,0.7491739999999288,0.3338784299998964
7.139999999999892,0.01,0.7557609999999295,0.3413701699998957
7.149999999999892,0.01,0.7622709999999299,0.348927779999895
7.159999999999892,0.01,0.7687049999999306,0.3565504899998943
7.169999999999892,0.01,0.7750629999999314,0.3642375399998936
7.179999999999891,0.01,0.7813429999999323,0.3719881699998929
7.189999999999891,0.01,0.7875449999999327,0.37980159999989227
7.199999999999891,0.01,0.7936679999999335,0.3876770499998916
7.209999999999891,0.01,0.7997119999999344,0.395613729999891
7.2199999999998905,0.01,0.8056749999999353,0.40361084999989033
7.22999999999989,0.01,0.8115589999999356,0.41166759999988967
7.23999999999989,0.01,0.8173609999999365,0.419783189999889
7.24999999999989,0.01,0.8230809999999374,0.4279567999998884
7.25999999999989,0.01,0.8287189999999383,0.43618760999988776
7.269999999999889,0.01,0.8342739999999391,0.44447479999988715
7.279999999999889,0.01,0.8397459999999396,0.45281753999988655
7.289999999999889,0.01,0.8451329999999406,0.46121499999988597
7.299999999999889,0.01,0.8504369999999415,0.4696663299998854
7.309999999999889,0.01,0.8556549999999425,0.4781706999998848
7.319999999999888,0.01,0.860786999999943,0.48672724999988426
7.329999999999888,0.01,0.8658339999999439,0.49533511999988367
7.339999999999888,0.01,0.8707939999999449,0.5039934599998831
7.349999999999888,0.01,0.8756669999999458,0.5127013999998825
7.3599999999998875,0.01,0.8804519999999464,0.521458069999882
7.369999999999887,0.01,0.8851489999999476,0.5302625899998814
7.379999999999887,0.01,0.8897579999999485,0.5391140799998809
7.389999999999887,0.01,0.8942779999999495,0.5480116599998804
7.399999999999887,0.01,0.89870799999995,0.5569544399998799
7.4099999999998865,0.01,0.9030489999999511,0.5659415199998794
7.419999999999886,0.01,0.9072989999999521,0.574972009999879
7.429999999999886,0.01,0.9114579999999531,0.5840449999998785
7.439999999999886,0.01,0.9155259999999539,0.593159579999878
7.449999999999886,0.01,0.9195029999999549,0.6023148399998776
7.459999999999885,0.01,0.923387999999956,0.6115098699998771
7.469999999999885,0.01,0.927179999999957,0.6207437499998767
7.479999999999885,0.01,0.9308799999999577,0.6300155499998763
7.489999999999885,0.01,0.9344869999999588,0.6393243499998759
7.4999999999998845,0.01,0.9379999999999599,0.6486692199998755
7.509999999999884,0.01,0.9414189999999611,0.6580492199998751
7.519999999999884,0.01,0.944744999999962,0.6674634099998747
7.529999999999884,0.01,0.947974999999963,0.6769108599998743
7.539999999999884,0.01,0.9511109999999641,0.686390609999874
7.5499999999998835,0.01,0.9541519999999651,0.6959017199998736
7.559999999999883,0.01,0.9570979999999661,0.7054432399998732
7.569999999999883,0.01,0.9599469999999671,0.7150142199998729
7.579999999999883,0.01,0.9627009999999683,0.7246136899998726
7.589999999999883,0.01,0.9653589999999692,0.7342406999998723
7.599999999999882,0.01,0.9679199999999705,0.743894289999872
7.609999999999882,0.01,0.9703839999999715,0.7535734899998716
7.619999999999882,0.01,0.9727509999999726,0.7632773299998713
7.629999999999882,0.01,0.9750209999999737,0.773004839999871
7.6399999999998816,0.01,0.9771929999999748,0.7827550499998708
7.649999999999881,0.01,0.9792679999999758,0.7925269799998705
7.659999999999881,0.01,0.981243999999977,0.8023196599998703
7.669999999999881,0.01,0.9831229999999782,0.8121320999998701
7.679999999999881,0.01,0.9849029999999794,0.8219633299998699
7.6899999999998805,0.01,0.9865849999999804,0.8318123599998697
7.69999999999988,0.01,0.9881679999999816,0.8416782099998695
7.70999999999988,0.01,0.9896529999999827,0.8515598899998693
7.71999999999988,0.01,0.9910379999999839,0.8614564199998691
7.72999999999988,0.01,0.992323999999985,0.871366799999869
7.739999999999879,0.01,0.9935109999999863,0.8812900399998689
7.749999999999879,0.01,0.9945989999999874,0.8912251499998688
7.759999999999879,0.01,0.9955869999999887,0.9011711399998686
7.769999999999879,0.01,0.9964759999999898,0.9111270099998685
7.779999999999879,0.01,0.9972649999999909,0.9210917699998684
7.789999999999878,0.01,0.9979539999999921,0.9310644199998683
7.799999999999878,0.01,0.9985429999999934,0.9410439599998682
7.809999999999878,0.01,0.9990329999999945,0.9510293899998682
7.819999999999878,0.01,0.9994229999999956,0.9610197199998681
7.8299999999998775,0.01,0.9997119999999972,0.9710139499998681
7.839999999999877,0.01,0.9999019999999983,0.9810110699998681
7.849999999999877,0.01,0.9999919999999995,0.9910100899998681
7.859999999999877,0.01,0.9999820000000007,1.001010009999868
7.869999999999877,0.01,0.9998720000000019,1.011009829999868
7.879999999999876,0.01,0.9996620000000032,1.021008549999868
7.889999999999876,0.01,0.9993510000000044,1.0310051699998681
7.899999999999876,0.01,0.9989410000000057,1.0409986799998683
7.909999999999876,0.01,0.998431000000007,1.0509880899998683
7.919999999999876,0.01,0.9978220000000081,1.0609723999998684
7.929999999999875,0.01,0.9971120000000093,1.0709506199998684
7.939999999999875,0.01,0.9963030000000107,1.0809217399998685
7.949999999999875,0.01,0.9953940000000119,1.0908847699998687
7.959999999999875,0.01,0.9943850000000133,1.1008387099998689
7.9699999999998745,0.01,0.9932770000000145,1.110782559999869
7.979999999999874,0.01,0.9920700000000158,1.1207153299998693
7.989999999999874,0.01,0.990764000000017,1.1306360299998695
7.999999999999874,0.01,0.9893580000000183,1.1405436699998697
8.009999999999874,0.01,0.9878540000000195,1.1504372499998698
8.019999999999873,0.01,0.9862510000000206,1.16031578999987
8.029999999999873,0.01,0.984549000000022,1.1701782999998702
8.039999999999873,0.01,0.9827480000000233,1.1800237899998705
8.049999999999873,0.01,0.9808500000000248,1.1898512699998707
8.059999999999873,0.01,0.9788530000000261,1.199659769999871
8.069999999999872,0.01,0.9767590000000272,1.2094482999998712
8.079999999999872,0.01,0.9745660000000287,1.2192158899998715
8.089999999999872,0.01,0.9722770000000297,1.2289615499998718
8.099999999999872,0.01,0.9698900000000311,1.238684319999872
8.109999999999872,0.01,0.9674060000000323,1.2483832199998723
8.119999999999871,0.01,0.9648250000000337,1.2580572799998726
8.129999999999871,0.01,0.9621480000000353,1.267705529999873
8.139999999999871,0.01,0.9593750000000364,1.2773270099998733
8.14999999999987,0.01,0.9565060000000377,1.2869207599998735
8.15999999999987,0.01,0.9535410000000388,1.296485819999874
8.16999999999987,0.01,0.9504800000000403,1.3060212299998744
8.17999999999987,0.01,0.9473250000000415,1.3155260299998748
8.18999999999987,0.01,0.9440750000000426,1.324999279999875
8.19999999999987,0.01,0.9407310000000438,1.3344400299998755
8.20999999999987,0.01,0.9372920000000458,1.343847339999876
8.21999999999987,0.01,0.933760000000047,1.3532202599998766
8.229999999999869,0.01,0.9301340000000483,1.362557859999877
8.239999999999869,0.01,0.9264150000000495,1.3718591999998775
8.249999999999869,0.01,0.9226040000000506,1.381123349999878
8.259999999999868,0.01,0.9187010000000517,1.3903493899998787
8.269999999999868,0.01,0.9147050000000531,1.399536399999879
8.279999999999868,0.01,0.9106180000000543,1.4086834499998797
8.289999999999868,0.01,0.9064400000000555,1.4177896299998802
8.299999999999867,0.01,0.9021720000000574,1.4268540299998809
8.309999999999867,0.01,0.8978130000000586,1.4358757499998815
8.319999999999867,0.01,0.8933640000000599,1.4448538799998822
8.329999999999867,0.01,0.8888270000000609,1.4537875199998829
8.339999999999867,0.01,0.884200000000062,1.4626757899998835
8.349999999999866,0.01,0.8794840000000634,1.4715177899998841
8.359999999999866,0.01,0.8746810000000647,1.4803126299998848
8.369999999999866,0.01,0.8697910000000657,1.4890594399998853
8.379999999999866,0.01,0.8648130000000678,1.497757349999886
8.389999999999866,0.01,0.8597490000000688,1.5064054799998867
8.399999999999865,0.01,0.85459900000007,1.5150029699998875
8.409999999999865,0.01,0.8493630000000713,1.5235489599998882
8.419999999999865,0.01,0.8440430000000724,1.5320425899998888
8.429999999999865,0.01,0.8386380000000735,1.5404830199998896
8.439999999999864,0.01,0.8331490000000746,1.5488693999998904
8.449999999999864,0.01,0.8275770000000757,1.557200889999891
8.459999999999864,0.01,0.821922000000078,1.5654766599998917
8.469999999999864,0.01,0.8161850000000791,1.5736958799998926
8.479999999999864,0.01,0.81036700000008,1.5818577299998933
8.489999999999863,0.01,0.8044670000000813,1.589961399999894
8.499999999999863,0.01,0.7984870000000823,1.5980060699998948
8.509999999999863,0.01,0.7924270000000835,1.6059909399998957
8.519999999999863,0.01,0.7862880000000844,1.6139152099998966
8.529999999999863,0.01,0.7800700000000855,1.6217780899998975
8.539999999999862,0.01,0.7737740000000866,1.6295787899998984
8.549999999999862,0.01,0.7674010000000888,1.6373165299998993
8.559999999999862,0.01,0.76095100000009,1.6449905399999
8.569999999999862,0.01,0.7544250000000909,1.652600049999901
8.579999999999862,0.01,0.7478240000000919,1.6601442999999019
8.589999999999861,0.01,0.7411470000000929,1.6676225399999027
8.599999999999861,0.01,0.7343970000000939,1.6750340099999037
8.60999999999986,0.01,0.7275730000000951,1.6823779799999046
8.61999999999986,0.01,0.720677000000096,1.6896537099999056
8.62999999999986,0.01,0.7137080000000983,1.6968604799999065
8.63999999999986,0.01,0.7066680000000992,1.7039975599999075
8.64999999999986,0.01,0.6995570000001003,1.7110642399999085
8.65999999999986,0.01,0.6923770000001012,1.7180598099999096
8.66999999999986,0.01,0.6851270000001022,1.7249835799999107
8.67999999999986,0.01,0.677809000000103,1.7318348499999117
8.68999999999986,0.01,0.6704220000001041,1.7386129399999126
8.699999999999859,0.01,0.6629690000001052,1.7453171599999138
8.709999999999859,0.01,0.6554500000001072,1.751946849999915
8.719999999999859,0.01,0.6478650000001082,1.758501349999916
8.729999999999858,0.01,0.6402150000001091,1.7649799999999172
8.739999999999858,0.01,0.63250100000011,1.7713821499999183
8.749999999999858,0.01,0.6247240000001107,1.7777071599999195
8.759999999999858,0.01,0.6168840000001118,1.7839543999999206
8.769999999999857,0.01,0.6089830000001127,1.7901232399999216
8.779999999999857,0.01,0.6010210000001136,1.7962130699999228
8.789999999999857,0.01,0.5929990000001144,1.802223279999924
8.799999999999857,0.01,0.5849170000001167,1.8081532699999252
8.809999999999857,0.01,0.5767770000001176,1.8140024399999264
8.819999999999856,0.01,0.5685790000001184,1.8197702099999276
8.829999999999856,0.01,0.5603250000001191,1.8254559999999287
8.839999999999856,0.01,0.55201400000012,1.8310592499999299
8.849999999999856,0.01,0.5436480000001207,1.836579389999931
8.859999999999856,0.01,0.5352280000001216,1.8420158699999323
8.869999999999855,0.01,0.5267550000001221,1.8473681499999335
8.879999999999855,0.01,0.5182280000001246,1.8526356999999347
8.889999999999855,0.01,0.5096500000001253,1.857817979999936
8.899999999999855,0.01,0.5010210000001261,1.862914479999937
8.909999999999854,0.01,0.49234200000012673,1.8679246899999384
8.919999999999854,0.01,0.48361300000012747,1.8728481099999397
8.929999999999854,0.01,0.47483600000012816,1.877684239999941
8.939999999999854,0.01,0.46601200000012877,1.8824325999999423
8.949999999999854,0.01,0.4571410000001295,1.8870927199999437
8.959999999999853,0.01,0.4482240000001318,1.891664129999945
8.969999999999853,0.01,0.4392630000001324,1.8961463699999463
8.979999999999853,0.01,0.4302570000001331,1.9005389999999476
8.989999999999853,0.01,0.4212090000001337,1.9048415699999488
8.999999999999853,0.01,0.4121180000001343,1.9090536599999501
9.009999999999852,0.01,0.4029870000001349,1.9131748399999515
9.019999999999852,0.01,0.39381500000013553,1.917204709999953
9.029999999999852,0.01,0.38460300000013603,1.9211428599999543
9.039999999999852,0.01,0.37535300000013666,1.9249888899999557
9.049999999999851,0.01,0.3660660000001388,1.928742419999957
9.059999999999851,0.01,0.3567420000001394,1.9324030799999583
9.069999999999851,0.01,0.34738200000013997,1.9359704999999596
9.07999999999985,0.01,0.3379880000001404,1.939444319999961
9.08999999999985,0.01,0.328559000000141,1.9428241999999623
9.09999999999985,0.01,0.31909800000014144,1.9461097899999638
9.10999999999985,0.01,0.3096050000001419,1.9493007699999652
9.11999999999985,0.01,0.3000810000001423,1.9523968199999666
9.12999999999985,0.01,0.2905270000001445,1.955397629999968
9.13999999999985,0.01,0.28094400000014497,1.9583028999999694
9.14999999999985,0.01,0.2713330000001454,1.9611123399999708
9.15999999999985,0.01,0.2616950000001457,1.9638256699999723
9.169999999999849,0.01,0.252031000000146,1.9664426199999738
9.179999999999849,0.01,0.24234100000014647,1.9689629299999754
9.189999999999849,0.01,0.23262700000014677,1.971386339999977
9.199999999999848,0.01,0.22289000000014722,1.9737126099999784
9.209999999999848,0.01,0.21313000000014923,1.97594150999998
9.219999999999848,0.01,0.20335000000014955,1.9780728099999814
9.229999999999848,0.01,0.19354900000014985,1.980106309999983
9.239999999999847,0.01,0.18372800000015016,1.9820417999999844
9.249999999999847,0.01,0.17388900000015045,1.983879079999986
