"time","outChar","outDateAndTime2"
4.23000000000000E+01,7.80000000000000E+01,3.57435000000000E+07
4.24000000000000E+01,8.00000000000000E+01,3.59128000000000E+07
4.25000000000000E+01,8.20000000000000E+01,3.60825000000000E+07
4.26000000000000E+01,8.40000000000000E+01,3.62526000000000E+07
4.27000000000000E+01,8.60000000000000E+01,3.64231000000000E+07
4.28000000000000E+01,8.80000000000000E+01,3.65940000000000E+07
4.29000000000000E+01,9.00000000000000E+01,3.67653000000000E+07
4.30000000000000E+01,9.20000000000000E+01,3.69370000000000E+07
4.31000000000000E+01,9.40000000000000E+01,3.71091000000000E+07
4.32000000000000E+01,9.60000000000000E+01,3.72816000000000E+07
4.33000000000000E+01,9.80000000000000E+01,3.74545000000000E+07
4.34000000000000E+01,1.00000000000000E+02,3.76278000000000E+07
4.35000000000000E+01,1.02000000000000E+02,3.78015000000000E+07
4.36000000000000E+01,1.04000000000000E+02,3.79756000000000E+07
4.37000000000000E+01,1.06000000000000E+02,3.81501000000000E+07
4.38000000000000E+01,1.08000000000000E+02,3.83250000000000E+07
4.39000000000000E+01,1.10000000000000E+02,3.85003000000000E+07
4.40000000000000E+01,1.12000000000000E+02,3.86760000000000E+07
4.41000000000000E+01,1.14000000000000E+02,3.88521000000000E+07
4.42000000000000E+01,1.16000000000000E+02,3.90286000000000E+07
4.43000000000000E+01,1.18000000000000E+02,3.92055000000000E+07
4.44000000000000E+01,1.20000000000000E+02,3.93828000000000E+07
4.45000000000000E+01,1.22000000000000E+02,3.95605000000000E+07
4.46000000000000E+01,1.24000000000000E+02,3.97386000000000E+07
4.47000000000000E+01,1.26000000000000E+02,3.99171000000000E+07
4.48000000000000E+01,1.28000000000000E+02,4.00960000000000E+07
4.49000000000000E+01,1.30000000000000E+02,4.02753000000000E+07
4.50000000000000E+01,1.32000000000000E+02,4.04550000000000E+07
4.51000000000000E+01,1.34000000000000E+02,4.06351000000000E+07
4.52000000000000E+01,1.36000000000000E+02,4.08156000000000E+07
4.53000000000000E+01,1.38000000000000E+02,4.09965000000000E+07
4.54000000000000E+01,1.40000000000000E+02,4.11778000000000E+07
4.55000000000000E+01,1.42000000000000E+02,4.13595000000000E+07
4.56000000000000E+01,1.44000000000000E+02,4.15416000000000E+07
4.57000000000000E+01,1.46000000000000E+02,4.17241000000000E+07
4.58000000000000E+01,1.48000000000000E+02,4.19070000000000E+07
4.59000000000000E+01,1.50000000000000E+02,4.20903000000000E+07
4.60000000000000E+01,1.52000000000000E+02,4.22740000000000E+07
4.61000000000000E+01,1.54000000000000E+02,4.24581000000000E+07
4.62000000000000E+01,1.56000000000000E+02,4.26426000000000E+07
4.63000000000000E+01,1.58000000000000E+02,4.28275000000000E+07
4.64000000000000E+01,1.60000000000000E+02,4.30128000000000E+07
4.65000000000000E+01,1.62000000000000E+02,4.31985000000000E+07
4.66000000000000E+01,1.64000000000000E+02,4.33846000000000E+07
4.67000000000000E+01,1.66000000000000E+02,4.35711000000000E+07
4.68000000000000E+01,1.68000000000000E+02,4.37580000000000E+07
4.69000000000000E+01,1.70000000000000E+02,4.39453000000000E+07
4.70000000000000E+01,1.72000000000000E+02,4.41330000000000E+07
4.71000000000000E+01,1.74000000000000E+02,4.43211000000000E+07
4.72000000000000E+01,1.76000000000000E+02,4.45096000000000E+07
4.73000000000000E+01,1.78000000000000E+02,4.46985000000000E+07
4.74000000000000E+01,1.80000000000000E+02,4.48878000000000E+07
4.75000000000000E+01,1.82000000000000E+02,4.50775000000000E+07
4.76000000000000E+01,1.84000000000000E+02,4.52676000000000E+07
4.77000000000000E+01,1.86000000000000E+02,4.54581000000000E+07
4.78000000000000E+01,1.88000000000000E+02,4.56490000000000E+07
4.79000000000000E+01,1.90000000000000E+02,4.58403000000000E+07
4.80000000000000E+01,1.92000000000000E+02,4.60320000000000E+07
4.81000000000000E+01,1.94000000000000E+02,4.62241000000000E+07
4.82000000000000E+01,1.96000000000000E+02,4.64166000000000E+07
4.83000000000000E+01,1.98000000000000E+02,4.66095000000000E+07
4.84000000000000E+01,2.00000000000000E+02,4.68028000000000E+07
4.85000000000000E+01,2.02000000000000E+02,4.69965000000000E+07
4.86000000000000E+01,2.04000000000000E+02,4.71906000000000E+07
4.87000000000000E+01,2.06000000000000E+02,4.73851000000000E+07
4.88000000000000E+01,2.08000000000000E+02,4.75800000000000E+07
4.89000000000000E+01,2.10000000000000E+02,4.77753000000000E+07
4.90000000000000E+01,2.12000000000000E+02,4.79710000000000E+07
4.91000000000000E+01,2.14000000000000E+02,4.81671000000000E+07
4.92000000000000E+01,2.16000000000000E+02,4.83636000000000E+07
4.93000000000000E+01,2.18000000000000E+02,4.85605000000000E+07
4.94000000000000E+01,2.20000000000000E+02,4.87578000000000E+07
4.95000000000000E+01,2.22000000000000E+02,4.89555000000000E+07
4.96000000000000E+01,2.24000000000000E+02,4.91536000000000E+07
4.97000000000000E+01,2.26000000000000E+02,4.93521000000000E+07
4.98000000000000E+01,2.28000000000000E+02,4.95510000000000E+07
4.99000000000000E+01,2.30000000000000E+02,4.97503000000000E+07
5.00000000000000E+01,2.32000000000000E+02,4.99500000000000E+07
5.01000000000000E+01,2.34000000000000E+02,5.01501000000000E+07
5.02000000000000E+01,2.36000000000000E+02,5.03506000000000E+07
5.03000000000000E+01,2.38000000000000E+02,5.05515000000000E+07
5.04000000000000E+01,2.40000000000000E+02,5.07528000000000E+07
5.05000000000000E+01,2.42000000000000E+02,5.09545000000000E+07
5.06000000000000E+01,2.44000000000000E+02,5.11566000000000E+07
5.07000000000000E+01,2.46000000000000E+02,5.13591000000000E+07
5.08000000000000E+01,2.48000000000000E+02,5.15620000000000E+07
5.09000000000000E+01,2.50000000000000E+02,5.17653000000000E+07
5.10000000000000E+01,2.52000000000000E+02,5.19690000000000E+07
5.11000000000000E+01,2.54000000000000E+02,5.21731000000000E+07
5.12000000000000E+01,0.00000000000000E+00,5.23776000000000E+07
5.13000000000000E+01,2.00000000000000E+00,5.25825000000000E+07
5.14000000000000E+01,4.00000000000000E+00,5.27878000000000E+07
5.15000000000000E+01,6.00000000000000E+00,5.29935000000000E+07
5.16000000000000E+01,8.00000000000000E+00,5.31996000000000E+07
5.17000000000000E+01,1.00000000000000E+01,5.34061000000000E+07
5.18000000000000E+01,1.20000000000000E+01,5.36130000000000E+07
5.19000000000000E+01,1.40000000000000E+01,5.38203000000000E+07
5.20000000000000E+01,1.60000000000000E+01,5.40280000000000E+07
5.21000000000000E+01,1.80000000000000E+01,5.42361000000000E+07
5.22000000000000E+01,2.00000000000000E+01,5.44446000000000E+07
5.23000000000000E+01,2.20000000000000E+01,5.46535000000000E+07
5.24000000000000E+01,2.40000000000000E+01,5.48628000000000E+07
5.25000000000000E+01,2.60000000000000E+01,5.50725000000000E+07
5.26000000000000E+01,2.80000000000000E+01,5.52826000000000E+07
5.27000000000000E+01,3.00000000000000E+01,5.54931000000000E+07
5.28000000000000E+01,3.20000000000000E+01,5.57040000000000E+07
5.29000000000000E+01,3.40000000000000E+01,5.59153000000000E+07
5.30000000000000E+01,3.60000000000000E+01,5.61270000000000E+07
5.31000000000000E+01,3.80000000000000E+01,5.63391000000000E+07
5.32000000000000E+01,4.00000000000000E+01,5.65516000000000E+07
5.33000000000000E+01,4.20000000000000E+01,5.67645000000000E+07
5.34000000000000E+01,4.40000000000000E+01,5.69778000000000E+07
5.35000000000000E+01,4.60000000000000E+01,5.71915000000000E+07
5.36000000000000E+01,4.80000000000000E+01,5.74056000000000E+07
5.37000000000000E+01,5.00000000000000E+01,5.76201000000000E+07
5.38000000000000E+01,5.20000000000000E+01,5.78350000000000E+07
5.39000000000000E+01,5.40000000000000E+01,5.80503000000000E+07
5.40000000000000E+01,5.60000000000000E+01,5.82660000000000E+07
5.41000000000000E+01,5.80000000000000E+01,5.84821000000000E+07
5.42000000000000E+01,6.00000000000000E+01,5.86986000000000E+07
5.43000000000000E+01,6.20000000000000E+01,5.89155000000000E+07
5.44000000000000E+01,6.40000000000000E+01,5.91328000000000E+07
5.45000000000000E+01,6.60000000000000E+01,5.93505000000000E+07
5.46000000000000E+01,6.80000000000000E+01,5.95686000000000E+07
5.47000000000000E+01,7.00000000000000E+01,5.97871000000000E+07
5.48000000000000E+01,7.20000000000000E+01,6.00060000000000E+07
5.49000000000000E+01,7.40000000000000E+01,6.02253000000000E+07
5.50000000000000E+01,7.60000000000000E+01,6.04450000000000E+07
5.51000000000000E+01,7.80000000000000E+01,6.06651000000000E+07
5.52000000000000E+01,8.00000000000000E+01,6.08856000000000E+07
5.53000000000000E+01,8.20000000000000E+01,6.11065000000000E+07
5.54000000000000E+01,8.40000000000000E+01,6.13278000000000E+07
5.55000000000000E+01,8.60000000000000E+01,6.15495000000000E+07
5.56000000000000E+01,8.80000000000000E+01,6.17716000000000E+07
5.57000000000000E+01,9.00000000000000E+01,6.19941000000000E+07
5.58000000000000E+01,9.20000000000000E+01,6.22170000000000E+07
5.59000000000000E+01,9.40000000000000E+01,6.24403000000000E+07
5.60000000000000E+01,9.60000000000000E+01,6.26640000000000E+07
5.61000000000000E+01,9.80000000000000E+01,6.28881000000000E+07
5.62000000000000E+01,1.00000000000000E+02,6.31126000000000E+07
5.63000000000000E+01,1.02000000000000E+02,6.33375000000000E+07
5.64000000000000E+01,1.04000000000000E+02,6.35628000000000E+07
5.65000000000000E+01,1.06000000000000E+02,6.37885000000000E+07
5.66000000000000E+01,1.08000000000000E+02,6.40146000000000E+07
5.67000000000000E+01,1.10000000000000E+02,6.42411000000000E+07
5.68000000000000E+01,1.12000000000000E+02,6.44680000000000E+07
5.69000000000000E+01,1.14000000000000E+02,6.46953000000000E+07
5.70000000000000E+01,1.16000000000000E+02,6.49230000000000E+07
5.71000000000000E+01,1.18000000000000E+02,6.51511000000000E+07
5.72000000000000E+01,1.20000000000000E+02,6.53796000000000E+07
5.73000000000000E+01,1.22000000000000E+02,6.56085000000000E+07
5.74000000000000E+01,1.24000000000000E+02,6.58378000000000E+07
5.75000000000000E+01,1.26000000000000E+02,6.60675000000000E+07
5.76000000000000E+01,1.28000000000000E+02,6.62976000000000E+07
5.77000000000000E+01,1.30000000000000E+02,6.65281000000000E+07
5.78000000000000E+01,1.32000000000000E+02,6.67590000000000E+07
5.79000000000000E+01,1.34000000000000E+02,6.69903000000000E+07
5.80000000000000E+01,1.36000000000000E+02,6.72220000000000E+07
5.81000000000000E+01,1.38000000000000E+02,6.74541000000000E+07
5.82000000000000E+01,1.40000000000000E+02,6.76866000000000E+07
5.83000000000000E+01,1.42000000000000E+02,6.79195000000000E+07
5.84000000000000E+01,1.44000000000000E+02,6.81528000000000E+07
5.85000000000000E+01,1.46000000000000E+02,6.83865000000000E+07
5.86000000000000E+01,1.48000000000000E+02,6.86206000000000E+07
5.87000000000000E+01,1.50000000000000E+02,6.88551000000000E+07
5.88000000000000E+01,1.52000000000000E+02,6.90900000000000E+07
5.89000000000000E+01,1.54000000000000E+02,6.93253000000000E+07
5.90000000000000E+01,1.56000000000000E+02,6.95610000000000E+07
5.91000000000000E+01,1.58000000000000E+02,6.97971000000000E+07
5.92000000000000E+01,1.60000000000000E+02,7.00336000000000E+07
5.93000000000000E+01,1.62000000000000E+02,7.02705000000000E+07
5.94000000000000E+01,1.64000000000000E+02,7.05078000000000E+07
5.95000000000000E+01,1.66000000000000E+02,7.07455000000000E+07
5.96000000000000E+01,1.68000000000000E+02,7.09836000000000E+07
5.97000000000000E+01,1.70000000000000E+02,7.12221000000000E+07
5.98000000000000E+01,1.72000000000000E+02,7.14610000000000E+07
5.99000000000000E+01,1.74000000000000E+02,7.17003000000000E+07
6.00000000000000E+01,1.76000000000000E+02,7.19400000000000E+07
