"time","Out1[1]","Out1[2]","Out2","Out3","Out5","Out6","Out7","Out8","Out9","EventIndicator[0]","EventIndicator[1]","EventIndicator[2]","EventIndicator[3]","EventIndicator[4]","EventIndicator[5]","EventIndicator[6]","EventIndicator[7]","EventIndicator[8]","EventIndicator[9]","EventIndicator[10]","SineWave1_Amp","SineWave1_Bias","SineWave1_Freq","SineWave1_Phase","Gain1_Gain[0]","Gain1_Gain[1]","Gain_Gain","SineWave2_Amp","SineWave2_Bias","SineWave2_Freq","SineWave2_Phase","DeadZone_Start","DeadZone_End","SineWave5_Amp","SineWave5_Bias","SineWave5_Freq","SineWave5_Phase","SineWave3_Amp","SineWave3_Bias","SineWave3_Freq","SineWave3_Phase","SineWave4_Amp","SineWave4_Bias","SineWave4_Freq","SineWave4_Phase","Step_Time","Step_Y0","Step_YFinal","HitCrossing_Offset","SineWave6_Amp","SineWave6_Bias","SineWave6_Freq","SineWave6_Phase","Quantizer_Interval","SineWave7_Amp","SineWave7_Bias","SineWave7_Freq","SineWave7_Phase","Relay_OnVal","Relay_OffVal","Relay_YOn","Relay_YOff","SineWave10_Amp","SineWave10_Bias","SineWave10_Freq","SineWave10_Phase","Saturation_UpperSat","Saturation_LowerSat","Step2_Time","Step2_Y0","Step2_YFinal","SineWave11_Amp","SineWave11_Bias","SineWave11_Freq","SineWave11_Phase","Step3_Time","Step3_Y0","Step3_YFinal","Constant_Value","SineWave12_Amp","SineWave12_Bias","SineWave12_Freq","SineWave12_Phase","FixPtSwitch_Threshold","Out4","indicators.z[0]","indicators.z[1]","indicators.z[2]","indicators.z[3]","indicators.z[4]","indicators.z[5]","indicators.z[6]","indicators.z[7]","indicators.z[8]","indicators.z[9]","indicators.z[10]","indicators.z[11]","solver.numSteps","solver.minStepSize","solver.maxStepSize","solver.minOrder","solver.maxOrder","solver.numStateEvents","solver.numTimeEvents","Out1[1]_ref","Out1[2]_ref","Out2_ref","Out3_ref","Out4_ref","Out5_ref","Out6_ref","Out7_ref","Out8_ref","Out9_ref","EventIndicator[0]_ref","EventIndicator[1]_ref","EventIndicator[2]_ref","EventIndicator[3]_ref","EventIndicator[4]_ref","EventIndicator[5]_ref","EventIndicator[6]_ref","EventIndicator[7]_ref","EventIndicator[8]_ref","EventIndicator[9]_ref","EventIndicator[10]_ref","SineWave1_Amp_ref","SineWave1_Bias_ref","SineWave1_Freq_ref","SineWave1_Phase_ref","Gain1_Gain[0]_ref","Gain1_Gain[1]_ref","Gain_Gain_ref","SineWave2_Amp_ref","SineWave2_Bias_ref","SineWave2_Freq_ref","SineWave2_Phase_ref","DeadZone_Start_ref","DeadZone_End_ref","SineWave5_Amp_ref","SineWave5_Bias_ref","SineWave5_Freq_ref","SineWave5_Phase_ref","SineWave3_Amp_ref","SineWave3_Bias_ref","SineWave3_Freq_ref","SineWave3_Phase_ref","SineWave4_Amp_ref","SineWave4_Bias_ref","SineWave4_Freq_ref","SineWave4_Phase_ref","Step_Time_ref","Step_Y0_ref","Step_YFinal_ref","HitCrossing_Offset_ref","SineWave6_Amp_ref","SineWave6_Bias_ref","SineWave6_Freq_ref","SineWave6_Phase_ref","Quantizer_Interval_ref","SineWave7_Amp_ref","SineWave7_Bias_ref","SineWave7_Freq_ref","SineWave7_Phase_ref","Relay_OnVal_ref","Relay_OffVal_ref","Relay_YOn_ref","Relay_YOff_ref","SineWave10_Amp_ref","SineWave10_Bias_ref","SineWave10_Freq_ref","SineWave10_Phase_ref","Saturation_UpperSat_ref","Saturation_LowerSat_ref","Step2_Time_ref","Step2_Y0_ref","Step2_YFinal_ref","SineWave11_Amp_ref","SineWave11_Bias_ref","SineWave11_Freq_ref","SineWave11_Phase_ref","Step3_Time_ref","Step3_Y0_ref","Step3_YFinal_ref","Constant_Value_ref","SineWave12_Amp_ref","SineWave12_Bias_ref","SineWave12_Freq_ref","SineWave12_Phase_ref","FixPtSwitch_Threshold_ref","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.real_time","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
       7.5,     2.876,     4.876,     1.376,    1.5946,         4,        12,       0.5,      -0.3,        -4,     1.876,     2.376,     1.376,       6.5,         0, 4.2519999, 3.2519999, 4.2519999,       2.5,      -4.3,       2.5,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1,     1.876,     2.376,     1.376,       6.5,         0, 4.2519999, 3.2519999, 4.2519999,       2.5,      -4.3,       2.5,      -3.7,       451,0.0028887327,0.046219722,         1,         1,        30,         0,     2.876,     4.876,     1.376,    1.5946,         0,         4,        12,       0.5,      -0.3,        -4,     1.876,     2.376,     1.376,       6.5,         0,     4.252,     3.252,     4.252,       2.5,      -4.3,       2.5,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.6, 2.9358393, 4.9358393, 1.4358393, 1.6454634,         4,        12,       0.5,      -0.3,-3.8042261, 1.9358393, 2.4358393, 1.4358393,       6.6,         0, 4.3716787, 3.3716787, 4.3716787,       2.6,-4.1042261,       2.6,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.9358393, 2.4358393, 1.4358393,       6.6,         0, 4.3716787, 3.3716787, 4.3716787,       2.6,-4.1042261,       2.6,-3.5042261,       454,0.01333802,0.053352082,         1,         1,        30,         0,   2.93584,   4.93584,   1.43584,   1.64546,         0,         4,        12,       0.5,      -0.3,  -3.80423,   1.93584,   2.43584,   1.43584,       6.6,         0,   4.37168,   3.37168,   4.37168,       2.6,  -4.10423,       2.6,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.7, 2.9763365, 4.9763365, 1.4763365,  1.679886,         4,        12,       0.5,      -0.3, -3.236068, 1.9763365, 2.4763365, 1.4763365,       6.7,         0, 4.4526729, 3.4526729, 4.4526729,       2.7, -3.536068,       2.7,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.9763365, 2.4763365, 1.4763365,       6.7,         0, 4.4526729, 3.4526729, 4.4526729,       2.7, -3.536068,       2.7, -2.936068,       456,0.019971877,0.039943755,         1,         1,        30,         0,   2.97634,   4.97634,   1.47634,   1.67989,         0,         4,        12,       0.5,      -0.3,  -3.23607,   1.97634,   2.47634,   1.47634,       6.7,         0,   4.45267,   3.45267,   4.45267,       2.7,  -3.53607,       2.7,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.8, 2.9970867, 4.9970867, 1.4970867, 1.6975237,         4,        12,       0.5,      -0.3, -2.351141, 1.9970867, 2.4970867, 1.4970867,       6.8,         0, 4.4941734, 3.4941734, 4.4941734,       2.8, -2.651141,       2.8,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.9970867, 2.4970867, 1.4970867,       6.8,         0, 4.4941734, 3.4941734, 4.4941734,       2.8, -2.651141,       2.8, -2.051141,       457,0.060056245,0.060056245,         1,         1,        30,         0,   2.99709,   4.99709,   1.49709,   1.69752,         0,         4,        12,       0.5,      -0.3,  -2.35114,   1.99709,   2.49709,   1.49709,       6.8,         0,   4.49417,   3.49417,   4.49417,       2.8,  -2.65114,       2.8,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.9, 2.9978827, 4.9978827, 1.4978827, 1.6982003,         4,        12,       0.5,      -0.3, -1.236068, 1.9978827, 2.4978827, 1.4978827,       6.9,         0, 4.4957654, 3.4957654, 4.4957654,       2.9, -1.536068,       2.9,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.9978827, 2.4978827, 1.4978827,       6.9,         0, 4.4957654, 3.4957654, 4.4957654,       2.9, -1.536068,       2.9,-0.93606798,       458,       0.1,       0.1,         1,         1,        30,         0,   2.99788,   4.99788,   1.49788,    1.6982,         0,         4,        12,       0.5,      -0.3,  -1.23607,   1.99788,   2.49788,   1.49788,       6.9,         0,   4.49577,   3.49577,   4.49577,       2.9,  -1.53607,       2.9,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
         8, 2.9787165, 4.9787165, 1.4787165,  1.681909,         4,        12,       0.5,-3.9188698e-015,-3.9188698e-015, 1.9787165, 2.4787165, 1.4787165,         7,         0,  4.457433,  3.457433,  4.457433,         3,      -0.3,         3,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.9787165, 2.4787165, 1.4787165,         7,         0,  4.457433,  3.457433,  4.457433,         3,      -0.3,         3,       0.3,       470,    1e-005,       0.1,         0,         2,        31,         0,   2.97872,   4.97872,   1.47872,   1.68191,         0,         4,        12,       0.5,-1.6026069e-013,-1.603162e-013,   1.97872,   2.47872,   1.47872,         7,         0,   4.45743,   3.45743,   4.45743,         3,      -0.3,         3,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.1, 2.9397796, 4.9397796, 1.4397796, 1.6488127,         4,        12,       0.5,       0.3,  1.236068, 1.9397796, 2.4397796, 1.4397796,       7.1,         0, 4.3795592, 3.3795592, 4.3795592,       3.1,0.93606798,       3.1,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.9397796, 2.4397796, 1.4397796,       7.1,         0, 4.3795592, 3.3795592, 4.3795592,       3.1,0.93606798,       3.1,  1.536068,       483,    1e-005,0.023322183,         0,         2,        32,         0,   2.93978,   4.93978,   1.43978,   1.64881,         0,         4,        12,       0.5,       0.3,   1.23607,   1.93978,   2.43978,   1.43978,       7.1,         0,   4.37956,   3.37956,   4.37956,       3.1,  0.936068,       3.1,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.2, 2.8814611, 4.8814611, 1.3814611, 1.5992419,         4,        12,       0.5,       0.3,  2.351141, 1.8814611, 2.3814611, 1.3814611,       7.2,         0, 4.2629222, 3.2629222, 4.2629222,       3.2,  2.051141,       3.2,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.8814611, 2.3814611, 1.3814611,       7.2,         0, 4.2629222, 3.2629222, 4.2629222,       3.2,  2.051141,       3.2,  2.651141,       485,0.037138908,0.074277817,         1,         1,        32,         0,   2.88146,   4.88146,   1.38146,   1.59924,         0,         4,        12,       0.5,       0.3,   2.35114,   1.88146,   2.38146,   1.38146,       7.2,         0,   4.26292,   3.26292,   4.26292,       3.2,   2.05114,       3.2,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.3, 2.8043437, 4.8043437, 1.3043437, 1.5336921,       3.5,        12,       0.5,       0.3,         0, 1.8043437, 2.3043437, 1.3043437,       7.3,         0, 4.1086873, 3.1086873, 4.1086873,       3.3,  2.936068,       3.3,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.8043437, 2.3043437, 1.3043437,       7.3,         0, 4.1086873, 3.1086873, 4.1086873,       3.3,  2.936068,       3.3,  3.536068,       487,0.025722183,0.051444366,         1,         1,        32,         0,   2.80434,   4.80434,   1.30434,   1.53369,         0,       3.5,        12,       0.5,       0.3,         0,   1.80434,   2.30434,   1.30434,       7.3,         0,   4.10869,   3.10869,   4.10869,       3.3,   2.93607,       3.3,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.4, 2.7091978, 4.7091978, 1.2091978, 1.4528181,       3.5,        12,       0.5,       0.3,         0, 1.7091978, 2.2091978, 1.2091978,       7.4,         0, 3.9183956, 2.9183956, 3.9183956,       3.4, 3.5042261,       3.4,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.7091978, 2.2091978, 1.2091978,       7.4,         0, 3.9183956, 2.9183956, 3.9183956,       3.4, 3.5042261,       3.4, 4.1042261,       489,0.048555634,0.097111267,         1,         1,        32,         0,    2.7092,    4.7092,    1.2092,   1.45282,         0,       3.5,        12,       0.5,       0.3,         0,    1.7092,    2.2092,    1.2092,       7.4,         0,    3.9184,    2.9184,    3.9184,       3.4,   3.50423,       3.4,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.5, 2.5969742, 4.5969742, 1.0969742, 1.3574281,         3,        12,       0.5,       0.3,         0, 1.5969742, 2.0969742, 1.0969742,       7.5,         0, 3.6939485, 2.6939485, 3.6939485,       3.5,       3.7,       3.5,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.5969742, 2.0969742, 1.0969742,       7.5,         0, 3.6939485, 2.6939485, 3.6939485,       3.5,       3.7,       3.5,       4.3,       494,0.0028887327,0.046219722,         1,         1,        32,         0,   2.59697,   4.59697,   1.09697,   1.35743,         0,         3,        12,       0.5,       0.3,         0,   1.59697,   2.09697,   1.09697,       7.5,         0,   3.69395,   2.69395,   3.69395,       3.5,       3.7,       3.5,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.6, 2.4687942, 4.4687942, 0.9687942, 1.2484751,         3,        12,       0.5,       0.3,         0, 1.4687942, 1.9687942, 0.9687942,       7.6,         0, 3.4375884, 2.4375884, 3.4375884,       3.6, 3.5042261,       3.6,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.4687942, 1.9687942, 0.9687942,       7.6,         0, 3.4375884, 2.4375884, 3.4375884,       3.6, 3.5042261,       3.6, 4.1042261,       497,0.01333802,0.053352082,         1,         1,        32,         0,   2.46879,   4.46879,  0.968794,   1.24848,         0,         3,        12,       0.5,       0.3,         0,   1.46879,   1.96879,  0.968794,       7.6,         0,   3.43759,   2.43759,   3.43759,       3.6,   3.50423,       3.6,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.7, 2.3259385, 4.3259385,0.82593846, 1.1270477,       2.5,        12,       0.5,       0.3,         0, 1.3259385, 1.8259385,0.82593846,       7.7,         0, 3.1518769, 2.1518769, 3.1518769,       3.7,  2.936068,       3.7,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.3259385, 1.8259385,0.82593846,       7.7,         0, 3.1518769, 2.1518769, 3.1518769,       3.7,  2.936068,       3.7,  3.536068,       499,0.019971877,0.039943755,         1,         1,        32,         0,   2.32594,   4.32594,  0.825938,   1.12705,         0,       2.5,        12,       0.5,       0.3,         0,   1.32594,   1.82594,  0.825938,       7.7,         0,   3.15188,   2.15188,   3.15188,       3.7,   2.93607,       3.7,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.8, 2.1698344, 4.1698344,0.66983439,0.99435923,       2.5,        12,       0.5,       0.3,  2.351141, 1.1698344, 1.6698344,0.66983439,       7.8,         0, 2.8396688, 1.8396688, 2.8396688,       3.8,  2.051141,       3.8,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0, 3.1415927,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0, 3.1415927,         0,         5,      -0.1,      -0.3,         0,         4,         0, 3.1415927,         0,         3,         1, 1.1698344, 1.6698344,0.66983439,       7.8,         0, 2.8396688, 1.8396688, 2.8396688,       3.8,  2.051141,       3.8,  2.651141,       500,0.060056245,0.060056245,         1,         1,        32,         0,   2.16983,   4.16983,  0.669834,  0.994359,         0,       2.5,        12,       0.5,       0.3,   2.35114,   1.16983,   1.66983,  0.669834,       7.8,         0,   2.83967,   1.83967,   2.83967,       3.8,   2.05114,       3.8,         2,         0,         1,         0,         1,         3,         1,         2,         0,         1,         0,      -0.5,       0.5,         2,         0,         1,         0,       0.3,         0,         1,         0,       0.7,         0,   3.14159,         0,         1,         0,         4,         4,         4,         0,         1,         0,       0.5,         4,         0,         1,         0,       0.5,      -0.5,        12,       -12,         4,         0,         1,         0,       0.5,      -0.5,         5,       0.1,       0.3,         4,         0,   3.14159,         0,         5,      -0.1,      -0.3,         0,         4,         0,   3.14159,         0,         3,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
