"time","Out10","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8[1]","Out8[2]","Out9"
5.699999813401968,-0.11013710851952714,1,-0.55068554259763758,-7,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.77276448755598504,-0.55068554259763758,1,-0.63126663787232107
5.799999875601312,-0.092920435882751062,1,-0.46460217941375659,-6,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.55068554259763569,-0.46460217941375659,1,-0.63126663787232107
5.899999937800656,-0.074775332966046895,1,-0.37387666483023602,-5,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.55068554259763569,-0.37387666483023602,1,-0.46460217941375692
6,-0.055883099639784842,1,-0.27941549819892586,-4,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.55068554259763569,-0.27941549819892586,1,-0.46460217941375692
6.0999997512026241,-0.036432500854418813,1,-0.18216250427209502,-3,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.27941549819892419,-0.18216250427209502,1,-0.27941549819892553
6.199999813401968,-0.016617880563499058,1,-0.083089402817496397,-1,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.27941549819892419,-0.083089402817496397,1,-0.27941549819892553
6.299999875601312,0.0033627800968701856,1,0.016813900484350601,0,0,12,12,1,0.10000000000000001,0,0,1,0,-0.27941549819892419,0.016813900484350601,1,-0.083089402817496216
6.399999937800656,0.023309840970098812,1,0.11654920485049364,1,0,12,12,1,0.10000000000000001,0,0,1,0,0.016813900484350927,0.11654920485049364,1,-0.083089402817496216
6.5,0.043023997617563203,1,0.21511998808781552,2,0,12,12,1,0.10000000000000001,0,0,1,0,0.016813900484350927,0.21511998808781552,1,0.11654920485049365
6.5999997512026241,0.062308272702675672,1,0.31154136351337869,3,0,12,12,1,0.10000000000000001,0,0,1,0,0.016813900484350927,0.31154136351337869,1,0.11654920485049365
6.699999813401968,0.080969984123319613,1,0.4048499206165983,4,0,12,12,1,0.10000000000000001,0,0,1,0,0.31154136351337836,0.4048499206165983,1,0.31154136351337847
6.799999875601312,0.098822670227721565,1,0.49411335113860894,5,0,12,12,1,0.10000000000000001,0,0,1,0,0.31154136351337836,0.49411335113860894,1,0.31154136351337847
6.899999937800656,0.1156879528776398,1,0.57843976438820011,6,0,12,12,1,0.10000000000000001,0,0,1,0,0.31154136351337836,0.57843976438820011,1,0.4941133511386086
7,0.13139731974375757,1,0.65698659871878906,7,0,12,12,1,0.10000000000000001,0,0,1,0,0.578439764388199,0.65698659871878906,1,0.4941133511386086
7.0999997512026241,0.14579380802517494,1,0.72896904012587649,8,0,12,12,1,0.10000000000000001,0,0,1,0,0.578439764388199,0.72896904012587649,1,0.65698659871878928
7.199999813401968,0.15873357276983024,1,0.79366786384915311,9,0,12,12,1,0.10000000000000001,0,0,1,0,0.578439764388199,0.79366786384915311,1,0.65698659871878928
7.299999875601312,0.17008732412571242,1,0.85043662062856484,10,0,12,12,1,0.10000000000000001,0,0,1,0,0.79366786384915111,0.85043662062856484,1,0.79366786384915311
7.399999937800656,0.17974161916232484,1,0.89870809581162692,10,0,12,12,1,0.10000000000000001,0,0,1,0,0.79366786384915111,0.89870809581162692,1,0.79366786384915311
7.5,0.1875999953549472,1,0.9379999767747389,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.79366786384915111,0.9379999767747389,1,0.89870809581162669
7.5999997512026241,0.1935839344062967,1,0.96791967203148654,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.93799997677473601,0.96791967203148654,1,0.89870809581162669
7.699999813401968,0.19763364677539941,1,0.98816823387700037,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.93799997677473601,0.98816823387700037,1,0.96791967203148643
7.799999875601312,0.1997086690749203,1,0.99854334537460498,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.93799997677473601,0.99854334537460498,1,0.96791967203148643
7.899999937800656,0.19978826836795363,1,0.99894134183977201,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.99854334537460143,0.99894134183977201,1,0.99854334537460476
8,0.19787164932467557,1,0.98935824662338179,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.99854334537460143,0.98935824662338179,1,0.99854334537460476
8.0999997512026241,0.19397796216901644,1,0.9698898108450863,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.99854334537460143,0.9698898108450863,1,0.98935824662338168
8.199999813401968,0.18814611133595377,1,0.94073055667977257,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.96988981084508219,0.94073055667977257,1,0.98935824662338168
8.299999875601312,0.1804343667512579,1,0.90217183375629328,10,0,12,12,1,0.10000000000000001,0,0,1,0,0.96988981084508219,0.90217183375629328,1,0.94073055667977246
8.399999937800656,0.17091978161765536,1,0.85459890808828043,10,0,12,12,1,0.10000000000000001,0,0,1,0,0.96988981084508219,0.85459890808828043,1,0.94073055667977246
8.5,0.15969742252469732,1,0.79848711262349026,9,0,12,12,1,0.10000000000000001,0,0,1,0,0.85459890808827677,0.79848711262349026,1,0.85459890808828032
8.5999997512026241,0.14687941957482187,1,0.73439709787411334,8,0,12,12,1,0.10000000000000001,0,0,1,0,0.85459890808827677,0.73439709787411334,1,0.85459890808828032
8.699999813401968,0.13259384601643587,1,0.662969230082182,7,0,12,12,1,0.10000000000000001,0,0,1,0,0.85459890808827677,0.662969230082182,1,0.73439709787411278
8.799999875601312,0.11698343857835175,1,0.58491719289176169,7,0,12,12,1,0.10000000000000001,0,0,1,0,0.66296923008217934,0.58491719289176169,1,0.73439709787411278
8.899999937800656,0.10020417129157635,1,0.50102085645788463,6,0,12,12,1,0.10000000000000001,0,0,1,0,0.66296923008217934,0.50102085645788463,1,0.58491719289176181
9,0.082423697048350758,1,0.41211848524175659,4,0,12,12,1,0.10000000000000001,0,0,1,0,0.66296923008217934,0.41211848524175659,1,0.58491719289176181
9.0999997512026241,0.063819672469869859,1,0.31909836234935213,3,0,12,12,1,0.10000000000000001,0,0,1,0,0.41211848524175376,0.31909836234935213,1,0.41211848524175609
9.199999813401968,0.044577982820048975,1,0.22288991410024592,2,0,12,12,1,0.10000000000000001,0,0,1,0,0.41211848524175376,0.22288991410024592,1,0.41211848524175609
9.299999875601312,0.024890884701412139,1,0.12445442350706171,1,0,12,12,1,0.10000000000000001,0,0,1,0,0.41211848524175376,0.12445442350706171,1,0.2228899141002465
9.399999937800656,0.0049550850906713659,1,0.024775425453357765,0,0,12,12,1,0.10000000000000001,0,0,1,0,0.12445442350706069,0.024775425453357765,1,0.2228899141002465
9.5,-0.015030224092362033,1,-0.075151120461809301,-1,-1,12,12,1,0.10000000000000001,0,0,1,0,0.12445442350706069,-0.075151120461809301,1,0.024775425453357702
9.5999997512026241,-0.034865356244596073,1,-0.1743267812229814,-3,-1,12,12,1,0.10000000000000001,0,0,1,0,0.12445442350706069,-0.1743267812229814,1,0.024775425453357702
9.699999813401968,-0.054352125282188593,1,-0.27176062641094417,-4,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.17432678122298034,-0.27176062641094417,1,-0.17432678122298034
9.799999875601312,-0.073295825850385438,1,-0.36647912925192844,-5,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.17432678122298034,-0.36647912925192844,1,-0.17432678122298034
9.899999937800656,-0.091507178755064006,1,-0.45753589377532133,-6,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.17432678122298034,-0.45753589377532133,1,-0.36647912925192805
10,-0.10880422217787362,1,-0.54402111088936977,-7,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.45753589377532,-0.54402111088936977,1,-0.36647912925192805
