"time","part5_displacement_output"
2.297,140.54640000
2.298,140.89550000
2.299,141.24450000
2.300,141.59330000
2.301,141.94190000
2.302,142.29040000
2.303,142.63880000
2.304,142.98690000
2.305,143.33490000
2.306,143.68280000
2.307,144.03050000
2.308,144.37800000
2.309,144.72540000
2.310,145.07260000
2.311,145.41970000
2.312,145.76660000
2.313,146.11330000
2.314,146.45990000
2.315,146.80630000
2.316,147.15260000
2.317,147.49870000
2.318,147.84460000
2.319,148.19040000
2.320,148.53600000
2.321,148.88140000
2.322,149.22670000
2.323,149.57180000
2.324,149.91670000
2.325,150.26150000
2.326,150.60610000
2.327,150.95050000
2.328,151.29480000
2.329,151.63890000
2.330,151.98290000
2.331,152.32660000
2.332,152.67020000
2.333,153.01370000
2.334,153.35690000
2.335,153.70010000
2.336,154.04300000
2.337,154.38570000
2.338,154.72830000
2.339,155.07080000
2.340,155.41300000
2.341,155.75510000
2.342,156.09700000
2.343,156.43870000
2.344,156.78030000
2.345,157.12170000
2.346,157.46290000
2.347,157.80400000
2.348,158.14490000
2.349,158.48560000
2.350,158.82610000
2.351,159.16640000
2.352,159.50660000
2.353,159.84660000
2.354,160.18650000
2.355,160.52610000
2.356,160.86560000
2.357,161.20490000
2.358,161.54400000
2.359,161.88300000
2.360,162.22170000
2.361,162.56030000
2.362,162.89880000
2.363,163.23700000
2.364,163.57510000
2.365,163.91290000
2.366,164.25070000
2.367,164.58820000
2.368,164.92550000
2.369,165.26270000
2.370,165.59970000
2.371,165.93650000
2.372,166.27310000
2.373,166.60950000
2.374,166.94580000
2.375,167.28190000
2.376,167.61780000
2.377,167.95350000
2.378,168.28900000
2.379,168.62440000
2.380,168.95950000
2.381,169.29450000
2.382,169.62930000
2.383,169.96390000
2.384,170.29840000
2.385,170.63260000
2.386,170.96670000
2.387,171.30060000
2.388,171.63420000
2.389,171.96780000
2.390,172.30110000
2.391,172.63420000
2.392,172.96710000
2.393,173.29990000
2.394,173.63250000
2.395,173.96480000
2.396,174.29700000
2.397,174.62900000
2.398,174.96090000
2.399,175.29250000
2.400,175.62390000
2.401,175.95520000
2.402,176.28620000
2.403,176.61710000
2.404,176.94780000
2.405,177.27830000
2.406,177.60860000
2.407,177.93870000
2.408,178.26860000
2.409,178.59830000
2.410,178.92780000
2.411,179.25720000
2.412,179.58630000
2.413,179.91530000
2.414,180.24400000
2.415,180.57260000
2.416,180.90100000
2.417,181.22910000
2.418,181.55710000
2.419,181.88490000
2.420,182.21250000
2.421,182.53990000
2.422,182.86710000
2.423,183.19410000
2.424,183.52090000
2.425,183.84750000
2.426,184.17390000
2.427,184.50010000
2.428,184.82620000
2.429,185.15200000
2.430,185.47760000
2.431,185.80310000
2.432,186.12830000
2.433,186.45330000
2.434,186.77810000
2.435,187.10280000
2.436,187.42720000
2.437,187.75140000
2.438,188.07550000
2.439,188.39930000
2.440,188.72290000
2.441,189.04640000
2.442,189.36960000
2.443,189.69260000
2.444,190.01550000
2.445,190.33810000
2.446,190.66050000
2.447,190.98270000
2.448,191.30480000
2.449,191.62660000
2.450,191.94820000
2.451,192.26960000
2.452,192.59080000
2.453,192.91180000
2.454,193.23260000
2.455,193.55320000
2.456,193.87360000
2.457,194.19380000
2.458,194.51380000
2.459,194.83350000
2.460,195.15310000
2.461,195.47250000
2.462,195.79160000
2.463,196.11060000
2.464,196.42930000
2.465,196.74780000
2.466,197.06620000
2.467,197.38430000
2.468,197.70220000
2.469,198.01990000
2.470,198.33740000
2.471,198.65470000
2.472,198.97180000
2.473,199.28860000
2.474,199.60530000
2.475,199.92170000
2.476,200.23800000
2.477,200.55400000
2.478,200.86980000
2.479,201.18540000
2.480,201.50080000
2.481,201.81600000
2.482,202.13100000
2.483,202.44570000
2.484,202.76030000
2.485,203.07460000
2.486,203.38880000
2.487,203.70270000
2.488,204.01640000
2.489,204.32990000
2.490,204.64310000
2.491,204.95620000
2.492,205.26910000
2.493,205.58170000
2.494,205.89410000
2.495,206.20630000
2.496,206.51830000
2.497,206.83010000
2.498,207.14160000
2.499,207.45300000
2.500,207.76410000
2.501,208.07500000
2.502,208.38570000
2.503,208.69620000
2.504,209.00650000
2.505,209.31650000
2.506,209.62640000
2.507,209.93600000
2.508,210.24540000
2.509,210.55450000
2.510,210.86350000
2.511,211.17220000
2.512,211.48080000
2.513,211.78910000
2.514,212.09720000
2.515,212.40500000
2.516,212.71270000
2.517,213.02010000
2.518,213.32730000
2.519,213.63430000
2.520,213.94110000
2.521,214.24760000
2.522,214.55390000
2.523,214.86000000
2.524,215.16590000
2.525,215.47160000
2.526,215.77700000
2.527,216.08220000
2.528,216.38720000
2.529,216.69200000
2.530,216.99660000
2.531,217.30090000
2.532,217.60500000
2.533,217.90890000
2.534,218.21250000
2.535,218.51600000
2.536,218.81920000
2.537,219.12220000
2.538,219.42490000
2.539,219.72750000
2.540,220.02980000
2.541,220.33190000
2.542,220.63370000
2.543,220.93540000
2.544,221.23680000
2.545,221.53800000
2.546,221.83890000
2.547,222.13970000
2.548,222.44020000
2.549,222.74040000
2.550,223.04050000
2.551,223.34030000
2.552,223.63990000
2.553,223.93930000
2.554,224.23840000
2.555,224.53740000
2.556,224.83610000
2.557,225.13450000
2.558,225.43270000
2.559,225.73070000
2.560,226.02850000
2.561,226.32610000
2.562,226.62340000
2.563,226.92050000
2.564,227.21730000
2.565,227.51400000
2.566,227.81040000
2.567,228.10650000
2.568,228.40250000
2.569,228.69820000
2.570,228.99360000
2.571,229.28890000
2.572,229.58390000
2.573,229.87870000
2.574,230.17320000
2.575,230.46750000
2.576,230.76160000
2.577,231.05550000
2.578,231.34910000
2.579,231.64250000
2.580,231.93560000
2.581,232.22850000
2.582,232.52120000
2.583,232.81370000
2.584,233.10590000
2.585,233.39790000
2.586,233.68960000
2.587,233.98110000
2.588,234.27240000
2.589,234.56350000
2.590,234.85430000
2.591,235.14490000
2.592,235.43520000
2.593,235.72530000
2.594,236.01520000
2.595,236.30480000
2.596,236.59420000
2.597,236.88340000
2.598,237.17230000
2.599,237.46100000
2.600,237.74950000
2.601,238.03770000
2.602,238.32570000
2.603,238.61340000
2.604,238.90090000
2.605,239.18820000
2.606,239.47520000
2.607,239.76200000
2.608,240.04850000
2.609,240.33480000
2.610,240.62090000
2.611,240.90680000
2.612,241.19240000
2.613,241.47770000
2.614,241.76280000
2.615,242.04770000
2.616,242.33240000
2.617,242.61680000
2.618,242.90090000
2.619,243.18480000
2.620,243.46850000
2.621,243.75200000
2.622,244.03520000
2.623,244.31810000
2.624,244.60080000
2.625,244.88330000
2.626,245.16550000
2.627,245.44750000
2.628,245.72930000
2.629,246.01080000
2.630,246.29200000
2.631,246.57310000
2.632,246.85390000
2.633,247.13440000
2.634,247.41470000
2.635,247.69470000
2.636,247.97450000
2.637,248.25410000
2.638,248.53340000
2.639,248.81250000
2.640,249.09140000
2.641,249.36990000
2.642,249.64830000
2.643,249.92640000
2.644,250.20430000
2.645,250.48190000
2.646,250.75920000
2.647,251.03640000
2.648,251.31320000
2.649,251.58990000
2.650,251.86630000
2.651,252.14240000
2.652,252.41830000
2.653,252.69390000
2.654,252.96930000
2.655,253.24450000
2.656,253.51940000
2.657,253.79410000
2.658,254.06850000
2.659,254.34270000
2.660,254.61660000
2.661,254.89030000
2.662,255.16370000
2.663,255.43690000
2.664,255.70980000
2.665,255.98250000
2.666,256.25490000
2.667,256.52710000
2.668,256.79910000
2.669,257.07080000
2.670,257.34220000
2.671,257.61340000
2.672,257.88440000
2.673,258.15510000
2.674,258.42550000
2.675,258.69570000
2.676,258.96570000
2.677,259.23540000
2.678,259.50480000
2.679,259.77400000
2.680,260.04300000
2.681,260.31170000
2.682,260.58010000
2.683,260.84830000
2.684,261.11630000
2.685,261.38400000
2.686,261.65140000
2.687,261.91860000
2.688,262.18560000
2.689,262.45230000
2.690,262.71870000
2.691,262.98490000
2.692,263.25080000
2.693,263.51650000
2.694,263.78190000
2.695,264.04710000
2.696,264.31210000
2.697,264.57670000
2.698,264.84120000
2.699,265.10530000
2.700,265.36920000
2.701,265.63290000
2.702,265.89630000
2.703,266.15950000
2.704,266.42240000
2.705,266.68500000
2.706,266.94740000
2.707,267.20960000
2.708,267.47150000
2.709,267.73310000
2.710,267.99450000
2.711,268.25560000
2.712,268.51650000
2.713,268.77710000
2.714,269.03750000
2.715,269.29760000
2.716,269.55740000
2.717,269.81700000
2.718,270.07640000
2.719,270.33550000
2.720,270.59430000
2.721,270.85290000
2.722,271.11120000
2.723,271.36930000
2.724,271.62710000
2.725,271.88460000
2.726,272.14190000
2.727,272.39900000
2.728,272.65570000
2.729,272.91230000
2.730,273.16850000
2.731,273.42450000
2.732,273.68030000
2.733,273.93580000
2.734,274.19100000
2.735,274.44600000
2.736,274.70070000
2.737,274.95520000
2.738,275.20940000
2.739,275.46340000
2.740,275.71710000
2.741,275.97050000
2.742,276.22370000
2.743,276.47660000
2.744,276.72930000
2.745,276.98170000
2.746,277.23380000
2.747,277.48570000
2.748,277.73730000
2.749,277.98870000
2.750,278.23980000
2.751,278.49060000
2.752,278.74120000
2.753,278.99150000
2.754,279.24160000
2.755,279.49140000
2.756,279.74100000
2.757,279.99030000
2.758,280.23930000
2.759,280.48810000
2.760,280.73660000
2.761,280.98480000
2.762,281.23280000
2.763,281.48050000
2.764,281.72800000
2.765,281.97520000
2.766,282.22210000
2.767,282.46880000
2.768,282.71520000
2.769,282.96140000
2.770,283.20730000
2.771,283.45290000
2.772,283.69830000
2.773,283.94340000
2.774,284.18830000
2.775,284.43290000
2.776,284.67720000
2.777,284.92130000
2.778,285.16510000
2.779,285.40860000
2.780,285.65190000
2.781,285.89490000
2.782,286.13760000
2.783,286.38010000
2.784,286.62240000
2.785,286.86430000
2.786,287.10600000
2.787,287.34750000
2.788,287.58860000
2.789,287.82960000
2.790,288.07020000
2.791,288.31060000
2.792,288.55070000
2.793,288.79060000
2.794,289.03020000
2.795,289.26950000
2.796,289.50860000
2.797,289.74740000
2.798,289.98590000
2.799,290.22420000
2.800,290.46220000
2.801,290.69990000
2.802,290.93740000
2.803,291.17460000
2.804,291.41160000
2.805,291.64830000
2.806,291.88470000
2.807,292.12080000
2.808,292.35670000
2.809,292.59240000
2.810,292.82770000
2.811,293.06280000
2.812,293.29760000
2.813,293.53220000
2.814,293.76650000
2.815,294.00050000
2.816,294.23430000
2.817,294.46780000
2.818,294.70100000
2.819,294.93400000
2.820,295.16670000
2.821,295.39920000
2.822,295.63130000
2.823,295.86320000
2.824,296.09490000
2.825,296.32620000
2.826,296.55730000
2.827,296.78820000
2.828,297.01880000
2.829,297.24910000
2.830,297.47910000
2.831,297.70890000
2.832,297.93840000
2.833,298.16760000
2.834,298.39660000
2.835,298.62530000
2.836,298.85370000
2.837,299.08190000
2.838,299.30980000
2.839,299.53740000
2.840,299.76480000
2.841,299.99190000
2.842,300.21870000
2.843,300.44530000
2.844,300.67160000
2.845,300.89760000
2.846,301.12340000
2.847,301.34890000
2.848,301.57410000
2.849,301.79900000
2.850,302.02370000
2.851,302.24810000
2.852,302.47230000
2.853,302.69620000
2.854,302.91980000
2.855,303.14310000
2.856,303.36620000
2.857,303.58900000
2.858,303.81160000
2.859,304.03380000
2.860,304.25580000
2.861,304.47760000
2.862,304.69900000
2.863,304.92020000
2.864,305.14110000
2.865,305.36180000
2.866,305.58220000
2.867,305.80230000
2.868,306.02210000
2.869,306.24170000
2.870,306.46100000
2.871,306.68010000
2.872,306.89880000
2.873,307.11730000
2.874,307.33560000
2.875,307.55350000
2.876,307.77120000
2.877,307.98860000
2.878,308.20580000
2.879,308.42270000
2.880,308.63930000
2.881,308.85560000
2.882,309.07170000
2.883,309.28750000
2.884,309.50300000
2.885,309.71830000
2.886,309.93330000
2.887,310.14800000
2.888,310.36240000
2.889,310.57660000
2.890,310.79050000
2.891,311.00420000
2.892,311.21750000
2.893,311.43060000
2.894,311.64340000
2.895,311.85600000
2.896,312.06830000
2.897,312.28030000
2.898,312.49200000
2.899,312.70350000
2.900,312.91470000
2.901,313.12560000
2.902,313.33630000
2.903,313.54670000
2.904,313.75680000
2.905,313.96660000
2.906,314.17620000
2.907,314.38550000
2.908,314.59450000
2.909,314.80330000
2.910,315.01180000
2.911,315.22000000
2.912,315.42790000
2.913,315.63560000
2.914,315.84300000
2.915,316.05010000
2.916,316.25700000
2.917,316.46360000
2.918,316.66990000
2.919,316.87590000
2.920,317.08170000
2.921,317.28720000
2.922,317.49240000
2.923,317.69740000
2.924,317.90210000
2.925,318.10650000
2.926,318.31060000
2.927,318.51450000
2.928,318.71810000
2.929,318.92140000
2.930,319.12450000
2.931,319.32730000
2.932,319.52980000
2.933,319.73200000
2.934,319.93400000
2.935,320.13570000
2.936,320.33710000
2.937,320.53820000
2.938,320.73910000
2.939,320.93970000
2.940,321.14000000
2.941,321.34010000
2.942,321.53990000
2.943,321.73940000
2.944,321.93860000
2.945,322.13760000
2.946,322.33630000
2.947,322.53470000
2.948,322.73290000
2.949,322.93080000
2.950,323.12840000
2.951,323.32570000
2.952,323.52280000
2.953,323.71950000
2.954,323.91610000
2.955,324.11230000
2.956,324.30830000
2.957,324.50400000
2.958,324.69940000
2.959,324.89460000
2.960,325.08940000
2.961,325.28400000
2.962,325.47840000
2.963,325.67240000
2.964,325.86620000
2.965,326.05980000
2.966,326.25300000
2.967,326.44600000
2.968,326.63870000
2.969,326.83110000
2.970,327.02330000
2.971,327.21510000
2.972,327.40670000
2.973,327.59810000
2.974,327.78910000
2.975,327.97990000
2.976,328.17050000
2.977,328.36070000
2.978,328.55070000
2.979,328.74040000
2.980,328.92980000
2.981,329.11900000
2.982,329.30780000
2.983,329.49640000
2.984,329.68480000
2.985,329.87280000
2.986,330.06060000
2.987,330.24810000
2.988,330.43540000
2.989,330.62240000
2.990,330.80910000
2.991,330.99550000
2.992,331.18160000
2.993,331.36750000
2.994,331.55310000
2.995,331.73850000
2.996,331.92350000
2.997,332.10830000
2.998,332.29280000
2.999,332.47710000
3.000,332.66110000
3.001,332.84480000
3.002,333.02820000
3.003,333.21130000
3.004,333.39420000
3.005,333.57680000
3.006,333.75920000
3.007,333.94120000
3.008,334.12300000
3.009,334.30450000
3.010,334.48580000
3.011,334.66670000
3.012,334.84740000
3.013,335.02790000
3.014,335.20800000
3.015,335.38790000
3.016,335.56750000
3.017,335.74690000
3.018,335.92590000
3.019,336.10470000
3.020,336.28320000
3.021,336.46150000
3.022,336.63950000
3.023,336.81720000
3.024,336.99460000
3.025,337.17170000
3.026,337.34860000
3.027,337.52520000
3.028,337.70160000
3.029,337.87770000
3.030,338.05340000
3.031,338.22900000
3.032,338.40420000
3.033,338.57920000
3.034,338.75390000
3.035,338.92830000
3.036,339.10250000
3.037,339.27640000
3.038,339.45000000
3.039,339.62340000
3.040,339.79640000
3.041,339.96920000
3.042,340.14180000
3.043,340.31400000
3.044,340.48600000
3.045,340.65770000
3.046,340.82920000
3.047,341.00030000
3.048,341.17120000
3.049,341.34190000
3.050,341.51220000
3.051,341.68230000
3.052,341.85210000
3.053,342.02170000
3.054,342.19090000
3.055,342.35990000
3.056,342.52870000
3.057,342.69710000
3.058,342.86530000
3.059,343.03320000
3.060,343.20090000
3.061,343.36820000
3.062,343.53530000
3.063,343.70220000
3.064,343.86870000
3.065,344.03500000
3.066,344.20100000
3.067,344.36680000
3.068,344.53220000
3.069,344.69740000
3.070,344.86240000
3.071,345.02700000
3.072,345.19140000
3.073,345.35550000
3.074,345.51940000
3.075,345.68300000
3.076,345.84630000
3.077,346.00930000
3.078,346.17210000
3.079,346.33460000
3.080,346.49680000
3.081,346.65870000
3.082,346.82040000
3.083,346.98180000
3.084,347.14300000
3.085,347.30380000
3.086,347.46440000
3.087,347.62480000
3.088,347.78480000
3.089,347.94460000
3.090,348.10420000
3.091,348.26340000
3.092,348.42240000
3.093,348.58110000
3.094,348.73950000
3.095,348.89770000
3.096,349.05560000
3.097,349.21330000
3.098,349.37060000
3.099,349.52770000
3.100,349.68450000
3.101,349.84110000
3.102,349.99740000
3.103,350.15340000
3.104,350.30920000
3.105,350.46460000
3.106,350.61980000
3.107,350.77480000
3.108,350.92950000
3.109,351.08390000
3.110,351.23800000
3.111,351.39190000
3.112,351.54550000
3.113,351.69880000
3.114,351.85190000
3.115,352.00470000
3.116,352.15720000
3.117,352.30940000
3.118,352.46140000
3.119,352.61310000
3.120,352.76460000
3.121,352.91580000
3.122,353.06670000
3.123,353.21730000
3.124,353.36770000
3.125,353.51780000
3.126,353.66770000
3.127,353.81730000
3.128,353.96660000
3.129,354.11560000
3.130,354.26440000
3.131,354.41290000
3.132,354.56110000
3.133,354.70910000
3.134,354.85680000
3.135,355.00430000
3.136,355.15140000
3.137,355.29830000
3.138,355.44500000
3.139,355.59140000
3.140,355.73750000
3.141,355.88330000
3.142,356.02890000
3.143,356.17420000
3.144,356.31920000
3.145,356.46400000
3.146,356.60850000
3.147,356.75280000
3.148,356.89670000
3.149,357.04050000
3.150,357.18390000
3.151,357.32710000
3.152,357.47000000
3.153,357.61270000
3.154,357.75500000
3.155,357.89720000
3.156,358.03900000
3.157,358.18060000
3.158,358.32190000
3.159,358.46300000
3.160,358.60380000
3.161,358.74430000
3.162,358.88460000
3.163,359.02460000
3.164,359.16430000
3.165,359.30380000
3.166,359.44300000
3.167,359.58190000
3.168,359.72060000
3.169,359.85900000
3.170,359.99720000
3.171,360.13510000
3.172,360.27270000
3.173,360.41010000
3.174,360.54720000
3.175,360.68400000
3.176,360.82060000
3.177,360.95690000
3.178,361.09290000
3.179,361.22870000
3.180,361.36420000
3.181,361.49950000
3.182,361.63450000
3.183,361.76920000
3.184,361.90370000
3.185,362.03790000
3.186,362.17190000
3.187,362.30550000
3.188,362.43900000
3.189,362.57210000
3.190,362.70500000
3.191,362.83770000
3.192,362.97000000
3.193,363.10210000
3.194,363.23400000
3.195,363.36560000
3.196,363.49690000
3.197,363.62800000
3.198,363.75880000
3.199,363.88930000
3.200,364.01960000
3.201,364.14970000
3.202,364.27940000
3.203,364.40890000
3.204,364.53820000
3.205,364.66720000
3.206,364.79590000
3.207,364.92440000
3.208,365.05260000
3.209,365.18050000
3.210,365.30820000
3.211,365.43560000
3.212,365.56280000
3.213,365.68970000
3.214,365.81640000
3.215,365.94280000
3.216,366.06890000
3.217,366.19480000
3.218,366.32040000
3.219,366.44580000
3.220,366.57090000
3.221,366.69570000
3.222,366.82030000
3.223,366.94460000
3.224,367.06870000
3.225,367.19250000
3.226,367.31610000
3.227,367.43940000
3.228,367.56240000
3.229,367.68520000
3.230,367.80770000
3.231,367.93000000
3.232,368.05200000
3.233,368.17380000
3.234,368.29530000
3.235,368.41650000
3.236,368.53750000
3.237,368.65820000
3.238,368.77870000
3.239,368.89890000
3.240,369.01890000
3.241,369.13860000
3.242,369.25810000
3.243,369.37730000
3.244,369.49620000
3.245,369.61490000
3.246,369.73330000
3.247,369.85150000
3.248,369.96950000
3.249,370.08710000
3.250,370.20450000
3.251,370.32170000
3.252,370.43860000
3.253,370.55530000
3.254,370.67170000
3.255,370.78780000
3.256,370.90370000
3.257,371.01940000
3.258,371.13480000
3.259,371.24990000
3.260,371.36480000
3.261,371.47940000
3.262,371.59380000
3.263,371.70800000
3.264,371.82180000
3.265,371.93550000
3.266,372.04880000
3.267,372.16200000
3.268,372.27480000
3.269,372.38750000
3.270,372.49980000
3.271,372.61200000
3.272,372.72380000
3.273,372.83540000
3.274,372.94680000
3.275,373.05790000
3.276,373.16880000
3.277,373.27940000
3.278,373.38980000
3.279,373.49990000
3.280,373.60980000
3.281,373.71940000
3.282,373.82880000
3.283,373.93790000
3.284,374.04680000
3.285,374.15540000
3.286,374.26380000
3.287,374.37190000
3.288,374.47980000
3.289,374.58740000
3.290,374.69480000
3.291,374.80200000
3.292,374.90880000
3.293,375.01550000
3.294,375.12190000
3.295,375.22800000
3.296,375.33390000
3.297,375.43960000
3.298,375.54500000
3.299,375.65020000
3.300,375.75510000
3.301,375.85980000
3.302,375.96420000
3.303,376.06840000
3.304,376.17230000
3.305,376.27600000
3.306,376.37940000
3.307,376.48260000
3.308,376.58560000
3.309,376.68830000
3.310,376.79080000
3.311,376.89300000
3.312,376.99500000
3.313,377.09670000
3.314,377.19820000
3.315,377.29950000
3.316,377.40050000
3.317,377.50120000
3.318,377.60180000
3.319,377.70200000
3.320,377.80210000
3.321,377.90190000
3.322,378.00140000
3.323,378.10070000
3.324,378.19980000
3.325,378.29860000
3.326,378.39720000
3.327,378.49560000
3.328,378.59370000
3.329,378.69150000
3.330,378.78920000
3.331,378.88660000
3.332,378.98370000
3.333,379.08060000
3.334,379.17730000
3.335,379.27370000
3.336,379.36990000
3.337,379.46580000
3.338,379.56150000
3.339,379.65700000
3.340,379.75220000
3.341,379.84720000
3.342,379.94200000
3.343,380.03650000
3.344,380.13080000
3.345,380.22480000
3.346,380.31860000
3.347,380.41220000
3.348,380.50550000
3.349,380.59860000
3.350,380.69150000
3.351,380.78410000
3.352,380.87650000
3.353,380.96870000
3.354,381.06060000
3.355,381.15230000
3.356,381.24370000
3.357,381.33490000
3.358,381.42590000
3.359,381.51660000
3.360,381.60710000
3.361,381.69740000
3.362,381.78750000
3.363,381.87730000
3.364,381.96680000
3.365,382.05620000
3.366,382.14530000
3.367,382.23420000
3.368,382.32280000
3.369,382.41120000
3.370,382.49940000
3.371,382.58730000
3.372,382.67500000
3.373,382.76250000
3.374,382.84980000
3.375,382.93680000
3.376,383.02360000
3.377,383.11020000
3.378,383.19650000
3.379,383.28260000
3.380,383.36850000
3.381,383.45410000
3.382,383.53950000
3.383,383.62470000
3.384,383.70960000
3.385,383.79440000
3.386,383.87890000
3.387,383.96310000
3.388,384.04720000
3.389,384.13100000
3.390,384.21460000
3.391,384.29790000
3.392,384.38110000
3.393,384.46400000
3.394,384.54670000
3.395,384.62910000
3.396,384.71130000
3.397,384.79330000
3.398,384.87510000
3.399,384.95670000
3.400,385.03800000
3.401,385.11910000
3.402,385.20000000
3.403,385.28060000
3.404,385.36100000
3.405,385.44120000
3.406,385.52120000
3.407,385.60100000
3.408,385.68050000
3.409,385.75980000
3.410,385.83890000
3.411,385.91780000
3.412,385.99640000
3.413,386.07480000
3.414,386.15300000
3.415,386.23100000
3.416,386.30880000
3.417,386.38630000
3.418,386.46360000
3.419,386.54070000
3.420,386.61760000
3.421,386.69430000
3.422,386.77070000
3.423,386.84690000
3.424,386.92290000
3.425,386.99870000
3.426,387.07430000
3.427,387.14960000
3.428,387.22470000
3.429,387.29960000
3.430,387.37430000
3.431,387.44880000
3.432,387.52310000
3.433,387.59710000
3.434,387.67090000
3.435,387.74450000
3.436,387.81790000
3.437,387.89110000
3.438,387.96410000
3.439,388.03680000
3.440,388.10930000
3.441,388.18170000
3.442,388.25380000
3.443,388.32570000
3.444,388.39730000
3.445,388.46880000
3.446,388.54000000
3.447,388.61110000
3.448,388.68190000
3.449,388.75250000
3.450,388.82290000
3.451,388.89310000
3.452,388.96310000
3.453,389.03280000
3.454,389.10240000
3.455,389.17170000
3.456,389.24090000
3.457,389.30980000
3.458,389.37850000
3.459,389.44700000
3.460,389.51530000
3.461,389.58340000
3.462,389.65130000
3.463,389.71890000
3.464,389.78640000
3.465,389.85370000
3.466,389.92070000
3.467,389.98760000
3.468,390.05420000
3.469,390.12060000
3.470,390.18680000
3.471,390.25280000
3.472,390.31870000
3.473,390.38430000
3.474,390.44970000
3.475,390.51490000
3.476,390.57980000
3.477,390.64460000
3.478,390.70920000
3.479,390.77360000
3.480,390.83780000
3.481,390.90170000
3.482,390.96550000
3.483,391.02910000
3.484,391.09240000
3.485,391.15560000
3.486,391.21860000
3.487,391.28130000
3.488,391.34390000
3.489,391.40620000
3.490,391.46840000
3.491,391.53040000
3.492,391.59210000
3.493,391.65370000
3.494,391.71500000
3.495,391.77620000
3.496,391.83720000
3.497,391.89790000
3.498,391.95850000
3.499,392.01890000
3.500,392.07900000
3.501,392.13900000
3.502,392.19880000
3.503,392.25840000
3.504,392.31780000
3.505,392.37700000
3.506,392.43600000
3.507,392.49480000
3.508,392.55340000
3.509,392.61180000
3.510,392.67000000
3.511,392.72800000
3.512,392.78590000
3.513,392.84350000
3.514,392.90100000
3.515,392.95820000
3.516,393.01530000
3.517,393.07220000
3.518,393.12880000
3.519,393.18530000
3.520,393.24160000
3.521,393.29770000
3.522,393.35370000
3.523,393.40940000
3.524,393.46490000
3.525,393.52030000
3.526,393.57550000
3.527,393.63040000
3.528,393.68520000
3.529,393.73980000
3.530,393.79420000
3.531,393.84850000
3.532,393.90250000
3.533,393.95640000
3.534,394.01000000
3.535,394.06350000
3.536,394.11680000
3.537,394.16990000
3.538,394.22290000
3.539,394.27560000
3.540,394.32820000
3.541,394.38050000
3.542,394.43270000
3.543,394.48480000
3.544,394.53660000
3.545,394.58820000
3.546,394.63970000
3.547,394.69100000
3.548,394.74210000
3.549,394.79300000
3.550,394.84380000
3.551,394.89430000
3.552,394.94470000
3.553,394.99490000
3.554,395.04490000
3.555,395.09480000
3.556,395.14450000
3.557,395.19390000
3.558,395.24330000
3.559,395.29240000
3.560,395.34140000
3.561,395.39010000
3.562,395.43880000
3.563,395.48720000
3.564,395.53550000
3.565,395.58350000
3.566,395.63140000
3.567,395.67920000
3.568,395.72670000
3.569,395.77410000
3.570,395.82140000
3.571,395.86840000
3.572,395.91530000
3.573,395.96200000
3.574,396.00850000
3.575,396.05490000
3.576,396.10100000
3.577,396.14710000
3.578,396.19290000
3.579,396.23860000
3.580,396.28410000
3.581,396.32940000
3.582,396.37460000
3.583,396.41960000
3.584,396.46440000
3.585,396.50910000
3.586,396.55360000
3.587,396.59800000
3.588,396.64210000
3.589,396.68610000
3.590,396.73000000
3.591,396.77360000
3.592,396.81720000
3.593,396.86050000
3.594,396.90370000
3.595,396.94670000
3.596,396.98960000
3.597,397.03230000
3.598,397.07480000
3.599,397.11720000
3.600,397.15940000
3.601,397.20140000
3.602,397.24330000
3.603,397.28500000
3.604,397.32660000
3.605,397.36800000
3.606,397.40930000
3.607,397.45040000
3.608,397.49130000
3.609,397.53210000
3.610,397.57270000
3.611,397.61320000
3.612,397.65350000
3.613,397.69360000
3.614,397.73360000
3.615,397.77350000
3.616,397.81310000
3.617,397.85270000
3.618,397.89200000
3.619,397.93130000
3.620,397.97030000
3.621,398.00930000
3.622,398.04800000
3.623,398.08660000
3.624,398.12510000
3.625,398.16340000
3.626,398.20160000
3.627,398.23960000
3.628,398.27750000
3.629,398.31520000
3.630,398.35270000
3.631,398.39020000
3.632,398.42740000
3.633,398.46450000
3.634,398.50150000
3.635,398.53830000
3.636,398.57500000
3.637,398.61160000
3.638,398.64790000
3.639,398.68420000
3.640,398.72030000
3.641,398.75630000
3.642,398.79210000
3.643,398.82770000
3.644,398.86330000
3.645,398.89860000
3.646,398.93390000
3.647,398.96900000
3.648,399.00400000
3.649,399.03880000
3.650,399.07350000
3.651,399.10800000
3.652,399.14240000
3.653,399.17670000
3.654,399.21080000
3.655,399.24480000
3.656,399.27860000
3.657,399.31230000
3.658,399.34590000
3.659,399.37940000
3.660,399.41270000
3.661,399.44580000
3.662,399.47890000
3.663,399.51180000
3.664,399.54450000
3.665,399.57720000
3.666,399.60970000
3.667,399.64200000
3.668,399.67430000
3.669,399.70640000
3.670,399.73840000
3.671,399.77020000
3.672,399.80190000
3.673,399.83350000
3.674,399.86500000
3.675,399.89630000
3.676,399.92750000
3.677,399.95860000
3.678,399.98950000
3.679,400.02030000
3.680,400.05100000
3.681,400.08160000
3.682,400.11200000
3.683,400.14240000
3.684,400.17260000
3.685,400.20260000
3.686,400.23260000
3.687,400.26240000
3.688,400.29210000
3.689,400.32170000
3.690,400.35110000
3.691,400.38050000
3.692,400.40970000
3.693,400.43880000
3.694,400.46780000
