"time","FMU_Interface_OUT0_BatteryCharge","FMU_Interface_OUT1_Current","FMU_Interface_OUT2_NetVoltage","FMU_Interface_OUT3_Power"
84.71,88.538,-110.93,19.744,-2.1902
84.72,88.538,-110.93,19.744,-2.1902
84.73,88.538,-110.93,19.744,-2.1902
84.74,88.537,-110.93,19.744,-2.1902
84.75,88.537,-110.93,19.744,-2.1902
84.76,88.537,-110.93,19.744,-2.1902
84.77,88.536,-110.93,19.744,-2.1902
84.78,88.536,-110.93,19.744,-2.1902
84.79,88.536,-110.92,19.744,-2.1902
84.8,88.536,-110.92,19.744,-2.1902
84.81,88.535,-110.92,19.745,-2.1901
84.82,88.535,-110.92,19.745,-2.1901
84.83,88.535,-110.92,19.745,-2.1901
84.84,88.534,-110.92,19.745,-2.1901
84.85,88.534,-110.92,19.745,-2.1901
84.86,88.534,-110.92,19.745,-2.1901
84.87,88.533,-110.92,19.745,-2.1901
84.88,88.533,-110.92,19.745,-2.1901
84.89,88.533,-110.92,19.745,-2.1901
84.9,88.532,-110.92,19.745,-2.1901
84.91,88.532,-110.92,19.745,-2.1901
84.92,88.532,-110.92,19.745,-2.1901
84.93,88.532,-110.92,19.745,-2.19
84.94,88.531,-110.92,19.745,-2.19
84.95,88.531,-110.92,19.745,-2.19
84.96,88.531,-110.92,19.745,-2.19
84.97,88.53,-110.92,19.745,-2.19
84.98,88.53,-110.91,19.745,-2.19
84.99,88.53,-110.91,19.745,-2.19
85,88.529,-110.91,19.745,-2.19
85.01,88.529,-110.91,19.745,-2.19
85.02,88.529,-110.91,19.745,-2.19
85.03,88.528,-110.91,19.745,-2.19
85.04,88.528,-110.91,19.745,-2.19
85.05,88.528,-110.91,19.745,-2.19
85.06,88.528,-110.91,19.745,-2.1899
85.07,88.527,-110.91,19.745,-2.1899
85.08,88.527,-110.91,19.745,-2.1899
85.09,88.527,-110.91,19.745,-2.1899
85.1,88.526,-110.91,19.745,-2.1899
85.11,88.526,-110.91,19.745,-2.1899
85.12,88.526,-110.91,19.745,-2.1899
85.13,88.525,-110.91,19.745,-2.1899
85.14,88.525,-110.91,19.745,-2.1899
85.15,88.525,-110.91,19.745,-2.1899
85.16,88.524,-110.91,19.745,-2.1899
85.17,88.524,-110.91,19.745,-2.1899
85.18,88.524,-110.9,19.745,-2.1898
85.19,88.523,-110.9,19.745,-2.1898
85.2,88.523,-110.9,19.745,-2.1898
85.21,88.523,-110.9,19.745,-2.1898
85.22,88.523,-110.9,19.745,-2.1898
85.23,88.522,-110.9,19.745,-2.1898
85.24,88.522,-110.9,19.745,-2.1898
85.25,88.522,-110.9,19.745,-2.1898
85.26,88.521,-110.9,19.745,-2.1898
85.27,88.521,-110.9,19.745,-2.1898
85.28,88.521,-110.9,19.745,-2.1898
85.29,88.52,-110.9,19.745,-2.1898
85.3,88.52,-110.9,19.745,-2.1898
85.31,88.52,-110.9,19.745,-2.1897
85.32,88.519,-110.9,19.746,-2.1897
85.33,88.519,-110.9,19.746,-2.1897
85.34,88.519,-110.9,19.746,-2.1897
85.35,88.519,-110.9,19.746,-2.1897
85.36,88.518,-110.9,19.746,-2.1897
85.37,88.518,-110.89,19.746,-2.1897
85.38,88.518,-110.89,19.746,-2.1897
85.39,88.517,-110.89,19.746,-2.1897
85.4,88.517,-110.89,19.746,-2.1897
85.41,88.517,-110.89,19.746,-2.1897
85.42,88.516,-110.89,19.746,-2.1897
85.43,88.516,-110.89,19.746,-2.1896
85.44,88.516,-110.89,19.746,-2.1896
85.45,88.515,-110.89,19.746,-2.1896
85.46,88.515,-110.89,19.746,-2.1896
85.47,88.515,-110.89,19.746,-2.1896
85.48,88.515,-110.89,19.746,-2.1896
85.49,88.514,-110.89,19.746,-2.1896
85.5,88.514,-110.89,19.746,-2.1896
85.51,88.514,-110.89,19.746,-2.1896
85.52,88.513,-110.89,19.746,-2.1896
85.53,88.513,-110.89,19.746,-2.1896
85.54,88.513,-110.89,19.746,-2.1896
85.55,88.512,-110.89,19.746,-2.1896
85.56,88.512,-110.89,19.746,-2.1895
85.57,88.512,-110.88,19.746,-2.1895
85.58,88.511,-110.88,19.746,-2.1895
85.59,88.511,-110.88,19.746,-2.1895
85.6,88.511,-110.88,19.746,-2.1895
85.61,88.511,-110.88,19.746,-2.1895
85.62,88.51,-110.88,19.746,-2.1895
85.63,88.51,-110.88,19.746,-2.1895
85.64,88.51,-110.88,19.746,-2.1895
85.65,88.509,-110.88,19.746,-2.1895
85.66,88.509,-110.88,19.746,-2.1895
85.67,88.509,-110.88,19.746,-2.1895
85.68,88.508,-110.88,19.746,-2.1894
85.69,88.508,-110.88,19.746,-2.1894
85.7,88.508,-110.88,19.746,-2.1894
85.71,88.507,-110.88,19.746,-2.1894
85.72,88.507,-110.88,19.746,-2.1894
85.73,88.507,-110.88,19.746,-2.1894
85.74,88.507,-110.88,19.746,-2.1894
85.75,88.506,-110.88,19.746,-2.1894
85.76,88.506,-110.87,19.746,-2.1894
85.77,88.506,-110.87,19.746,-2.1894
85.78,88.505,-110.87,19.746,-2.1894
85.79,88.505,-110.87,19.746,-2.1894
85.8,88.505,-110.87,19.746,-2.1894
85.81,88.504,-110.87,19.746,-2.1893
85.82,88.504,-110.87,19.747,-2.1893
85.83,88.504,-110.87,19.747,-2.1893
85.84,88.503,-110.87,19.747,-2.1893
85.85,88.503,-110.87,19.747,-2.1893
85.86,88.503,-110.87,19.747,-2.1893
85.87,88.503,-110.87,19.747,-2.1893
85.88,88.502,-110.87,19.747,-2.1893
85.89,88.502,-110.87,19.747,-2.1893
85.9,88.502,-110.87,19.747,-2.1893
85.91,88.501,-110.87,19.747,-2.1893
85.92,88.501,-110.87,19.747,-2.1893
85.93,88.501,-110.87,19.747,-2.1892
85.94,88.5,-110.87,19.747,-2.1892
85.95,88.5,-110.86,19.747,-2.1892
85.96,88.5,-110.86,19.747,-2.1892
85.97,88.499,-110.86,19.747,-2.1892
85.98,88.499,-110.86,19.747,-2.1892
85.99,88.499,-110.86,19.747,-2.1892
86,88.499,-110.86,19.747,-2.1892
86.01,88.498,-110.86,19.747,-2.1892
86.02,88.498,-110.86,19.747,-2.1892
86.03,88.498,-110.86,19.747,-2.1892
86.04,88.497,-110.86,19.747,-2.1892
86.05,88.497,-110.86,19.747,-2.1891
86.06,88.497,-110.86,19.747,-2.1891
86.07,88.496,-110.86,19.747,-2.1891
86.08,88.496,-110.86,19.747,-2.1891
86.09,88.496,-110.86,19.747,-2.1891
86.1,88.495,-110.86,19.747,-2.1891
86.11,88.495,-110.86,19.747,-2.1891
86.12,88.495,-110.86,19.747,-2.1891
86.13,88.495,-110.86,19.747,-2.1891
86.14,88.494,-110.86,19.747,-2.1891
86.15,88.494,-110.85,19.747,-2.1891
86.16,88.494,-110.85,19.747,-2.1891
86.17,88.493,-110.85,19.747,-2.1891
86.18,88.493,-110.85,19.747,-2.189
86.19,88.493,-110.85,19.747,-2.189
86.2,88.492,-110.85,19.747,-2.189
86.21,88.492,-110.85,19.747,-2.189
86.22,88.492,-110.85,19.747,-2.189
86.23,88.491,-110.85,19.747,-2.189
86.24,88.491,-110.85,19.747,-2.189
86.25,88.491,-110.85,19.747,-2.189
86.26,88.491,-110.85,19.747,-2.189
86.27,88.49,-110.85,19.747,-2.189
86.28,88.49,-110.85,19.747,-2.189
86.29,88.49,-110.85,19.747,-2.189
86.3,88.489,-110.85,19.747,-2.1889
86.31,88.489,-110.85,19.747,-2.1889
86.32,88.489,-110.85,19.747,-2.1889
86.33,88.488,-110.85,19.748,-2.1889
86.34,88.488,-110.84,19.748,-2.1889
86.35,88.488,-110.84,19.748,-2.1889
86.36,88.487,-110.84,19.748,-2.1889
86.37,88.487,-110.84,19.748,-2.1889
86.38,88.487,-110.84,19.748,-2.1889
86.39,88.487,-110.84,19.748,-2.1889
86.4,88.486,-110.84,19.748,-2.1889
86.41,88.486,-110.84,19.748,-2.1889
86.42,88.486,-110.84,19.748,-2.1889
86.43,88.485,-110.84,19.748,-2.1888
86.44,88.485,-110.84,19.748,-2.1888
86.45,88.485,-110.84,19.748,-2.1888
86.46,88.484,-110.84,19.748,-2.1888
86.47,88.484,-110.84,19.748,-2.1888
86.48,88.484,-110.84,19.748,-2.1888
86.49,88.483,-110.84,19.748,-2.1888
86.5,88.483,-110.84,19.748,-2.1888
86.51,88.483,-110.84,19.748,-2.1888
86.52,88.483,-110.84,19.748,-2.1888
86.53,88.482,-110.83,19.748,-2.1888
86.54,88.482,-110.83,19.748,-2.1888
86.55,88.482,-110.83,19.748,-2.1887
86.56,88.481,-110.83,19.748,-2.1887
86.57,88.481,-110.83,19.748,-2.1887
86.58,88.481,-110.83,19.748,-2.1887
86.59,88.48,-110.83,19.748,-2.1887
86.6,88.48,-110.83,19.748,-2.1887
86.61,88.48,-110.83,19.748,-2.1887
86.62,88.479,-110.83,19.748,-2.1887
86.63,88.479,-110.83,19.748,-2.1887
86.64,88.479,-110.83,19.748,-2.1887
86.65,88.479,-110.83,19.748,-2.1887
86.66,88.478,-110.83,19.748,-2.1887
86.67,88.478,-110.83,19.748,-2.1887
86.68,88.478,-110.83,19.748,-2.1886
86.69,88.477,-110.83,19.748,-2.1886
86.7,88.477,-110.83,19.748,-2.1886
86.71,88.477,-110.83,19.748,-2.1886
86.72,88.476,-110.83,19.748,-2.1886
86.73,88.476,-110.82,19.748,-2.1886
86.74,88.476,-110.82,19.748,-2.1886
86.75,88.475,-110.82,19.748,-2.1886
86.76,88.475,-110.82,19.748,-2.1886
86.77,88.475,-110.82,19.748,-2.1886
86.78,88.475,-110.82,19.748,-2.1886
86.79,88.474,-110.82,19.748,-2.1886
86.8,88.474,-110.82,19.748,-2.1885
86.81,88.474,-110.82,19.748,-2.1885
86.82,88.473,-110.82,19.748,-2.1885
86.83,88.473,-110.82,19.748,-2.1885
86.84,88.473,-110.82,19.749,-2.1885
86.85,88.472,-110.82,19.749,-2.1885
86.86,88.472,-110.82,19.749,-2.1885
86.87,88.472,-110.82,19.749,-2.1885
86.88,88.471,-110.82,19.749,-2.1885
86.89,88.471,-110.82,19.749,-2.1885
86.9,88.471,-110.82,19.749,-2.1885
86.91,88.471,-110.82,19.749,-2.1885
86.92,88.47,-110.81,19.749,-2.1885
86.93,88.47,-110.81,19.749,-2.1884
86.94,88.47,-110.81,19.749,-2.1884
86.95,88.469,-110.81,19.749,-2.1884
86.96,88.469,-110.81,19.749,-2.1884
86.97,88.469,-110.81,19.749,-2.1884
86.98,88.468,-110.81,19.749,-2.1884
86.99,88.468,-110.81,19.749,-2.1884
87,88.468,-110.81,19.749,-2.1884
87.01,88.467,-110.81,19.749,-2.1884
87.02,88.467,-110.81,19.749,-2.1884
87.03,88.467,-110.81,19.749,-2.1884
87.04,88.467,-110.81,19.749,-2.1884
87.05,88.466,-110.81,19.749,-2.1883
87.06,88.466,-110.81,19.749,-2.1883
87.07,88.466,-110.81,19.749,-2.1883
87.08,88.465,-110.81,19.749,-2.1883
87.09,88.465,-110.81,19.749,-2.1883
87.1,88.465,-110.81,19.749,-2.1883
87.11,88.464,-110.8,19.749,-2.1883
87.12,88.464,-110.8,19.749,-2.1883
87.13,88.464,-110.8,19.749,-2.1883
87.14,88.463,-110.8,19.749,-2.1883
87.15,88.463,-110.8,19.749,-2.1883
87.16,88.463,-110.8,19.749,-2.1883
87.17,88.463,-110.8,19.749,-2.1883
87.18,88.462,-110.8,19.749,-2.1882
87.19,88.462,-110.8,19.749,-2.1882
87.2,88.462,-110.8,19.749,-2.1882
87.21,88.461,-110.8,19.749,-2.1882
87.22,88.461,-110.8,19.749,-2.1882
87.23,88.461,-110.8,19.749,-2.1882
87.24,88.46,-110.8,19.749,-2.1882
87.25,88.46,-110.8,19.749,-2.1882
87.26,88.46,-110.8,19.749,-2.1882
87.27,88.459,-110.8,19.749,-2.1882
87.28,88.459,-110.8,19.749,-2.1882
87.29,88.459,-110.8,19.749,-2.1882
87.3,88.459,-110.8,19.749,-2.1881
87.31,88.458,-110.79,19.749,-2.1881
87.32,88.458,-110.79,19.749,-2.1881
87.33,88.458,-110.79,19.749,-2.1881
87.34,88.457,-110.79,19.749,-2.1881
87.35,88.457,-110.79,19.75,-2.1881
87.36,88.457,-110.79,19.75,-2.1881
87.37,88.456,-110.79,19.75,-2.1881
87.38,88.456,-110.79,19.75,-2.1881
87.39,88.456,-110.79,19.75,-2.1881
87.4,88.455,-110.79,19.75,-2.1881
87.41,88.455,-110.79,19.75,-2.1881
87.42,88.455,-110.79,19.75,-2.1881
87.43,88.455,-110.79,19.75,-2.188
87.44,88.454,-110.79,19.75,-2.188
87.45,88.454,-110.79,19.75,-2.188
87.46,88.454,-110.79,19.75,-2.188
87.47,88.453,-110.79,19.75,-2.188
87.48,88.453,-110.79,19.75,-2.188
87.49,88.453,-110.79,19.75,-2.188
87.5,88.452,-110.78,19.75,-2.188
87.51,88.452,-110.78,19.75,-2.188
87.52,88.452,-110.78,19.75,-2.188
87.53,88.451,-110.78,19.75,-2.188
87.54,88.451,-110.78,19.75,-2.188
87.55,88.451,-110.78,19.75,-2.1879
87.56,88.451,-110.78,19.75,-2.1879
87.57,88.45,-110.78,19.75,-2.1879
87.58,88.45,-110.78,19.75,-2.1879
87.59,88.45,-110.78,19.75,-2.1879
87.6,88.449,-110.78,19.75,-2.1879
87.61,88.449,-110.78,19.75,-2.1879
87.62,88.449,-110.78,19.75,-2.1879
87.63,88.448,-110.78,19.75,-2.1879
87.64,88.448,-110.78,19.75,-2.1879
87.65,88.448,-110.78,19.75,-2.1879
87.66,88.447,-110.78,19.75,-2.1879
87.67,88.447,-110.78,19.75,-2.1878
87.68,88.447,-110.78,19.75,-2.1878
87.69,88.447,-110.77,19.75,-2.1878
87.7,88.446,-110.77,19.75,-2.1878
87.71,88.446,-110.77,19.75,-2.1878
87.72,88.446,-110.77,19.75,-2.1878
87.73,88.445,-110.77,19.75,-2.1878
87.74,88.445,-110.77,19.75,-2.1878
87.75,88.445,-110.77,19.75,-2.1878
87.76,88.444,-110.77,19.75,-2.1878
87.77,88.444,-110.77,19.75,-2.1878
87.78,88.444,-110.77,19.75,-2.1878
87.79,88.443,-110.77,19.75,-2.1878
87.8,88.443,-110.77,19.75,-2.1877
87.81,88.443,-110.77,19.75,-2.1877
87.82,88.443,-110.77,19.75,-2.1877
87.83,88.442,-110.77,19.75,-2.1877
87.84,88.442,-110.77,19.75,-2.1877
87.85,88.442,-110.77,19.75,-2.1877
87.86,88.441,-110.77,19.751,-2.1877
87.87,88.441,-110.77,19.751,-2.1877
87.88,88.441,-110.77,19.751,-2.1877
87.89,88.44,-110.76,19.751,-2.1877
87.9,88.44,-110.76,19.751,-2.1877
87.91,88.44,-110.76,19.751,-2.1877
87.92,88.439,-110.76,19.751,-2.1876
87.93,88.439,-110.76,19.751,-2.1876
87.94,88.439,-110.76,19.751,-2.1876
87.95,88.439,-110.76,19.751,-2.1876
87.96,88.438,-110.76,19.751,-2.1876
87.97,88.438,-110.76,19.751,-2.1876
87.98,88.438,-110.76,19.751,-2.1876
87.99,88.437,-110.76,19.751,-2.1876
88,88.437,-110.76,19.751,-2.1876
88.01,88.437,-110.76,19.751,-2.1876
88.02,88.436,-110.76,19.751,-2.1876
88.03,88.436,-110.76,19.751,-2.1876
88.04,88.436,-110.76,19.751,-2.1876
88.05,88.435,-110.76,19.751,-2.1875
88.06,88.435,-110.76,19.751,-2.1875
88.07,88.435,-110.76,19.751,-2.1875
88.08,88.435,-110.75,19.751,-2.1875
88.09,88.434,-110.75,19.751,-2.1875
88.1,88.434,-110.75,19.751,-2.1875
88.11,88.434,-110.75,19.751,-2.1875
88.12,88.433,-110.75,19.751,-2.1875
88.13,88.433,-110.75,19.751,-2.1875
88.14,88.433,-110.75,19.751,-2.1875
88.15,88.432,-110.75,19.751,-2.1875
88.16,88.432,-110.75,19.751,-2.1875
88.17,88.432,-110.75,19.751,-2.1874
88.18,88.431,-110.75,19.751,-2.1874
88.19,88.431,-110.75,19.751,-2.1874
88.2,88.431,-110.75,19.751,-2.1874
88.21,88.431,-110.75,19.751,-2.1874
88.22,88.43,-110.75,19.751,-2.1874
88.23,88.43,-110.75,19.751,-2.1874
88.24,88.43,-110.75,19.751,-2.1874
88.25,88.429,-110.75,19.751,-2.1874
88.26,88.429,-110.75,19.751,-2.1874
88.27,88.429,-110.75,19.751,-2.1874
88.28,88.428,-110.74,19.751,-2.1874
88.29,88.428,-110.74,19.751,-2.1874
88.3,88.428,-110.74,19.751,-2.1873
88.31,88.427,-110.74,19.751,-2.1873
88.32,88.427,-110.74,19.751,-2.1873
88.33,88.427,-110.74,19.751,-2.1873
88.34,88.427,-110.74,19.751,-2.1873
88.35,88.426,-110.74,19.751,-2.1873
88.36,88.426,-110.74,19.751,-2.1873
88.37,88.426,-110.74,19.752,-2.1873
88.38,88.425,-110.74,19.752,-2.1873
88.39,88.425,-110.74,19.752,-2.1873
88.4,88.425,-110.74,19.752,-2.1873
88.41,88.424,-110.74,19.752,-2.1873
88.42,88.424,-110.74,19.752,-2.1872
88.43,88.424,-110.74,19.752,-2.1872
88.44,88.423,-110.74,19.752,-2.1872
88.45,88.423,-110.74,19.752,-2.1872
88.46,88.423,-110.74,19.752,-2.1872
88.47,88.423,-110.73,19.752,-2.1872
88.48,88.422,-110.73,19.752,-2.1872
88.49,88.422,-110.73,19.752,-2.1872
88.5,88.422,-110.73,19.752,-2.1872
88.51,88.421,-110.73,19.752,-2.1872
88.52,88.421,-110.73,19.752,-2.1872
88.53,88.421,-110.73,19.752,-2.1872
88.54,88.42,-110.73,19.752,-2.1872
88.55,88.42,-110.73,19.752,-2.1871
88.56,88.42,-110.73,19.752,-2.1871
88.57,88.419,-110.73,19.752,-2.1871
88.58,88.419,-110.73,19.752,-2.1871
88.59,88.419,-110.73,19.752,-2.1871
88.6,88.419,-110.73,19.752,-2.1871
88.61,88.418,-110.73,19.752,-2.1871
88.62,88.418,-110.73,19.752,-2.1871
88.63,88.418,-110.73,19.752,-2.1871
88.64,88.417,-110.73,19.752,-2.1871
88.65,88.417,-110.73,19.752,-2.1871
88.66,88.417,-110.72,19.752,-2.1871
88.67,88.416,-110.72,19.752,-2.187
88.68,88.416,-110.72,19.752,-2.187
88.69,88.416,-110.72,19.752,-2.187
88.7,88.415,-110.72,19.752,-2.187
88.71,88.415,-110.72,19.752,-2.187
88.72,88.415,-110.72,19.752,-2.187
88.73,88.415,-110.72,19.752,-2.187
88.74,88.414,-110.72,19.752,-2.187
88.75,88.414,-110.72,19.752,-2.187
88.76,88.414,-110.72,19.752,-2.187
88.77,88.413,-110.72,19.752,-2.187
88.78,88.413,-110.72,19.752,-2.187
88.79,88.413,-110.72,19.752,-2.187
88.8,88.412,-110.72,19.752,-2.1869
88.81,88.412,-110.72,19.752,-2.1869
88.82,88.412,-110.72,19.752,-2.1869
88.83,88.411,-110.72,19.752,-2.1869
88.84,88.411,-110.72,19.752,-2.1869
88.85,88.411,-110.72,19.752,-2.1869
88.86,88.411,-110.71,19.752,-2.1869
88.87,88.41,-110.71,19.753,-2.1869
88.88,88.41,-110.71,19.753,-2.1869
88.89,88.41,-110.71,19.753,-2.1869
88.9,88.409,-110.71,19.753,-2.1869
88.91,88.409,-110.71,19.753,-2.1869
88.92,88.409,-110.71,19.753,-2.1868
88.93,88.408,-110.71,19.753,-2.1868
88.94,88.408,-110.71,19.753,-2.1868
88.95,88.408,-110.71,19.753,-2.1868
88.96,88.407,-110.71,19.753,-2.1868
88.97,88.407,-110.71,19.753,-2.1868
88.98,88.407,-110.71,19.753,-2.1868
88.99,88.407,-110.71,19.753,-2.1868
89,88.406,-110.71,19.753,-2.1868
89.01,88.406,-110.71,19.753,-2.1868
89.02,88.406,-110.71,19.753,-2.1868
89.03,88.405,-110.71,19.753,-2.1868
89.04,88.405,-110.71,19.753,-2.1868
89.05,88.405,-110.7,19.753,-2.1867
89.06,88.404,-110.7,19.753,-2.1867
89.07,88.404,-110.7,19.753,-2.1867
89.08,88.404,-110.7,19.753,-2.1867
89.09,88.403,-110.7,19.753,-2.1867
89.1,88.403,-110.7,19.753,-2.1867
89.11,88.403,-110.7,19.753,-2.1867
89.12,88.403,-110.7,19.753,-2.1867
89.13,88.402,-110.7,19.753,-2.1867
89.14,88.402,-110.7,19.753,-2.1867
89.15,88.402,-110.7,19.753,-2.1867
89.16,88.401,-110.7,19.753,-2.1867
89.17,88.401,-110.7,19.753,-2.1866
89.18,88.401,-110.7,19.753,-2.1866
89.19,88.4,-110.7,19.753,-2.1866
89.2,88.4,-110.7,19.753,-2.1866
89.21,88.4,-110.7,19.753,-2.1866
89.22,88.399,-110.7,19.753,-2.1866
89.23,88.399,-110.7,19.753,-2.1866
89.24,88.399,-110.69,19.753,-2.1866
89.25,88.399,-110.69,19.753,-2.1866
89.26,88.398,-110.69,19.753,-2.1866
89.27,88.398,-110.69,19.753,-2.1866
89.28,88.398,-110.69,19.753,-2.1866
89.29,88.397,-110.69,19.753,-2.1866
89.3,88.397,-110.69,19.753,-2.1865
89.31,88.397,-110.69,19.753,-2.1865
89.32,88.396,-110.69,19.753,-2.1865
89.33,88.396,-110.69,19.753,-2.1865
89.34,88.396,-110.69,19.753,-2.1865
89.35,88.395,-110.69,19.753,-2.1865
89.36,88.395,-110.69,19.753,-2.1865
89.37,88.395,-110.69,19.753,-2.1865
89.38,88.395,-110.69,19.754,-2.1865
89.39,88.394,-110.69,19.754,-2.1865
89.4,88.394,-110.69,19.754,-2.1865
89.41,88.394,-110.69,19.754,-2.1865
89.42,88.393,-110.69,19.754,-2.1864
89.43,88.393,-110.69,19.754,-2.1864
89.44,88.393,-110.68,19.754,-2.1864
89.45,88.392,-110.68,19.754,-2.1864
89.46,88.392,-110.68,19.754,-2.1864
89.47,88.392,-110.68,19.754,-2.1864
89.48,88.391,-110.68,19.754,-2.1864
89.49,88.391,-110.68,19.754,-2.1864
89.5,88.391,-110.68,19.754,-2.1864
89.51,88.391,-110.68,19.754,-2.1864
89.52,88.39,-110.68,19.754,-2.1864
89.53,88.39,-110.68,19.754,-2.1864
89.54,88.39,-110.68,19.754,-2.1863
89.55,88.389,-110.68,19.754,-2.1863
89.56,88.389,-110.68,19.754,-2.1863
89.57,88.389,-110.68,19.754,-2.1863
89.58,88.388,-110.68,19.754,-2.1863
89.59,88.388,-110.68,19.754,-2.1863
89.6,88.388,-110.68,19.754,-2.1863
89.61,88.387,-110.68,19.754,-2.1863
89.62,88.387,-110.68,19.754,-2.1863
89.63,88.387,-110.67,19.754,-2.1863
89.64,88.387,-110.67,19.754,-2.1863
89.65,88.386,-110.67,19.754,-2.1863
89.66,88.386,-110.67,19.754,-2.1863
89.67,88.386,-110.67,19.754,-2.1862
89.68,88.385,-110.67,19.754,-2.1862
89.69,88.385,-110.67,19.754,-2.1862
89.7,88.385,-110.67,19.754,-2.1862
89.71,88.384,-110.67,19.754,-2.1862
89.72,88.384,-110.67,19.754,-2.1862
89.73,88.384,-110.67,19.754,-2.1862
89.74,88.383,-110.67,19.754,-2.1862
89.75,88.383,-110.67,19.754,-2.1862
89.76,88.383,-110.67,19.754,-2.1862
89.77,88.383,-110.67,19.754,-2.1862
89.78,88.382,-110.67,19.754,-2.1862
89.79,88.382,-110.67,19.754,-2.1861
89.8,88.382,-110.67,19.754,-2.1861
89.81,88.381,-110.67,19.754,-2.1861
89.82,88.381,-110.66,19.754,-2.1861
89.83,88.381,-110.66,19.754,-2.1861
89.84,88.38,-110.66,19.754,-2.1861
89.85,88.38,-110.66,19.754,-2.1861
89.86,88.38,-110.66,19.754,-2.1861
89.87,88.379,-110.66,19.754,-2.1861
89.88,88.379,-110.66,19.754,-2.1861
89.89,88.379,-110.66,19.755,-2.1861
89.9,88.379,-110.66,19.755,-2.1861
89.91,88.378,-110.66,19.755,-2.1861
89.92,88.378,-110.66,19.755,-2.186
89.93,88.378,-110.66,19.755,-2.186
89.94,88.377,-110.66,19.755,-2.186
89.95,88.377,-110.66,19.755,-2.186
89.96,88.377,-110.66,19.755,-2.186
89.97,88.376,-110.66,19.755,-2.186
89.98,88.376,-110.66,19.755,-2.186
89.99,88.376,-110.66,19.755,-2.186
90,88.375,-110.66,19.755,-2.186
90.01,88.375,-110.66,19.755,-2.186
90.02,88.375,-110.65,19.755,-2.186
90.03,88.375,-110.65,19.755,-2.186
90.04,88.374,-110.65,19.755,-2.1859
90.05,88.374,-110.65,19.755,-2.1859
90.06,88.374,-110.65,19.755,-2.1859
90.07,88.373,-110.65,19.755,-2.1859
90.08,88.373,-110.65,19.755,-2.1859
90.09,88.373,-110.65,19.755,-2.1859
90.1,88.372,-110.65,19.755,-2.1859
90.11,88.372,-110.65,19.755,-2.1859
90.12,88.372,-110.65,19.755,-2.1859
90.13,88.371,-110.65,19.755,-2.1859
90.14,88.371,-110.65,19.755,-2.1859
90.15,88.371,-110.65,19.755,-2.1859
90.16,88.371,-110.65,19.755,-2.1859
90.17,88.37,-110.65,19.755,-2.1858
90.18,88.37,-110.65,19.755,-2.1858
90.19,88.37,-110.65,19.755,-2.1858
90.2,88.369,-110.65,19.755,-2.1858
90.21,88.369,-110.64,19.755,-2.1858
90.22,88.369,-110.64,19.755,-2.1858
90.23,88.368,-110.64,19.755,-2.1858
90.24,88.368,-110.64,19.755,-2.1858
90.25,88.368,-110.64,19.755,-2.1858
90.26,88.367,-110.64,19.755,-2.1858
90.27,88.367,-110.64,19.755,-2.1858
90.28,88.367,-110.64,19.755,-2.1858
90.29,88.367,-110.64,19.755,-2.1857
90.3,88.366,-110.64,19.755,-2.1857
90.31,88.366,-110.64,19.755,-2.1857
90.32,88.366,-110.64,19.755,-2.1857
90.33,88.365,-110.64,19.755,-2.1857
90.34,88.365,-110.64,19.755,-2.1857
90.35,88.365,-110.64,19.755,-2.1857
90.36,88.364,-110.64,19.755,-2.1857
90.37,88.364,-110.64,19.755,-2.1857
90.38,88.364,-110.64,19.755,-2.1857
90.39,88.363,-110.64,19.755,-2.1857
90.4,88.363,-110.64,19.756,-2.1857
90.41,88.363,-110.63,19.756,-2.1857
90.42,88.363,-110.63,19.756,-2.1856
90.43,88.362,-110.63,19.756,-2.1856
90.44,88.362,-110.63,19.756,-2.1856
90.45,88.362,-110.63,19.756,-2.1856
90.46,88.361,-110.63,19.756,-2.1856
90.47,88.361,-110.63,19.756,-2.1856
90.48,88.361,-110.63,19.756,-2.1856
90.49,88.36,-110.63,19.756,-2.1856
90.5,88.36,-110.63,19.756,-2.1856
90.51,88.36,-110.63,19.756,-2.1856
90.52,88.36,-110.63,19.756,-2.1856
90.53,88.359,-110.63,19.756,-2.1856
90.54,88.359,-110.63,19.756,-2.1855
90.55,88.359,-110.63,19.756,-2.1855
90.56,88.358,-110.63,19.756,-2.1855
90.57,88.358,-110.63,19.756,-2.1855
90.58,88.358,-110.63,19.756,-2.1855
90.59,88.357,-110.63,19.756,-2.1855
90.6,88.357,-110.62,19.756,-2.1855
90.61,88.357,-110.62,19.756,-2.1855
90.62,88.356,-110.62,19.756,-2.1855
90.63,88.356,-110.62,19.756,-2.1855
90.64,88.356,-110.62,19.756,-2.1855
90.65,88.356,-110.62,19.756,-2.1855
90.66,88.355,-110.62,19.756,-2.1855
90.67,88.355,-110.62,19.756,-2.1854
90.68,88.355,-110.62,19.756,-2.1854
90.69,88.354,-110.62,19.756,-2.1854
90.7,88.354,-110.62,19.756,-2.1854
90.71,88.354,-110.62,19.756,-2.1854
90.72,88.353,-110.62,19.756,-2.1854
90.73,88.353,-110.62,19.756,-2.1854
90.74,88.353,-110.62,19.756,-2.1854
90.75,88.352,-110.62,19.756,-2.1854
90.76,88.352,-110.62,19.756,-2.1854
90.77,88.352,-110.62,19.756,-2.1854
90.78,88.352,-110.62,19.756,-2.1854
