"time","Losses","iAC[2]","iAC[3]","uAC[1]","iAC[1]","uAC[2]","uAC[3]","uDC"
4.952000E-002,2.007852E+003,2.873208E+002,-2.874742E+002,-1.862431E+002,1.533284E-001,5.258147E+002,-3.395717E+002,5.212410E+002
4.954000E-002,2.007852E+003,2.873208E+002,-2.874742E+002,-1.862431E+002,1.533284E-001,5.258147E+002,-3.395717E+002,5.212410E+002
4.956000E-002,2.007852E+003,2.873208E+002,-2.874742E+002,-1.862431E+002,1.533284E-001,5.258147E+002,-3.395717E+002,5.212410E+002
4.958000E-002,2.007852E+003,2.873208E+002,-2.874742E+002,-1.862431E+002,1.533284E-001,5.258147E+002,-3.395717E+002,5.212410E+002
4.960000E-002,2.007852E+003,2.873208E+002,-2.874742E+002,-1.862431E+002,1.533284E-001,5.258147E+002,-3.395717E+002,5.212410E+002
4.962000E-002,2.151439E+003,3.163828E+002,-3.165056E+002,-2.008428E+002,1.228558E-001,5.245416E+002,-3.236988E+002,5.199098E+002
4.964000E-002,2.151439E+003,3.163828E+002,-3.165056E+002,-2.008428E+002,1.228558E-001,5.245416E+002,-3.236988E+002,5.199098E+002
4.966000E-002,2.151439E+003,3.163828E+002,-3.165056E+002,-2.008428E+002,1.228558E-001,5.245416E+002,-3.236988E+002,5.199098E+002
4.968000E-002,2.151439E+003,3.163828E+002,-3.165056E+002,-2.008428E+002,1.228558E-001,5.245416E+002,-3.236988E+002,5.199098E+002
4.970000E-002,2.151439E+003,3.163828E+002,-3.165056E+002,-2.008428E+002,1.228558E-001,5.245416E+002,-3.236988E+002,5.199098E+002
4.972000E-002,2.315106E+003,3.482754E+002,-3.483677E+002,-2.156077E+002,9.226201E-002,5.234775E+002,-3.078698E+002,5.187819E+002
4.974000E-002,2.315106E+003,3.482754E+002,-3.483677E+002,-2.156077E+002,9.226201E-002,5.234775E+002,-3.078698E+002,5.187819E+002
4.976000E-002,2.315106E+003,3.482754E+002,-3.483677E+002,-2.156077E+002,9.226201E-002,5.234775E+002,-3.078698E+002,5.187819E+002
4.978000E-002,2.315106E+003,3.482754E+002,-3.483677E+002,-2.156077E+002,9.226201E-002,5.234775E+002,-3.078698E+002,5.187819E+002
4.980000E-002,2.315106E+003,3.482754E+002,-3.483677E+002,-2.156077E+002,9.226201E-002,5.234775E+002,-3.078698E+002,5.187819E+002
4.982000E-002,2.496431E+003,3.823556E+002,-3.824172E+002,-2.305302E+002,6.157713E-002,5.226377E+002,-2.921074E+002,5.178740E+002
4.984000E-002,2.496431E+003,3.823556E+002,-3.824172E+002,-2.305302E+002,6.157713E-002,5.226377E+002,-2.921074E+002,5.178740E+002
4.986000E-002,2.496431E+003,3.823556E+002,-3.824172E+002,-2.305302E+002,6.157713E-002,5.226377E+002,-2.921074E+002,5.178740E+002
4.988000E-002,2.496431E+003,3.823556E+002,-3.824172E+002,-2.305302E+002,6.157713E-002,5.226377E+002,-2.921074E+002,5.178740E+002
4.990000E-002,2.496431E+003,3.823556E+002,-3.824172E+002,-2.305302E+002,6.157713E-002,5.226377E+002,-2.921074E+002,5.178740E+002
4.992000E-002,2.692633E+003,4.179686E+002,-4.179994E+002,-2.456010E+002,3.083148E-002,5.220336E+002,-2.764325E+002,5.171986E+002
4.994000E-002,2.692633E+003,4.179686E+002,-4.179994E+002,-2.456010E+002,3.083148E-002,5.220336E+002,-2.764325E+002,5.171986E+002
4.996000E-002,2.692633E+003,4.179686E+002,-4.179994E+002,-2.456010E+002,3.083148E-002,5.220336E+002,-2.764325E+002,5.171986E+002
4.998000E-002,2.692633E+003,4.179686E+002,-4.179994E+002,-2.456010E+002,3.083148E-002,5.220336E+002,-2.764325E+002,5.171986E+002
5.000000E-002,2.692633E+003,4.179686E+002,-4.179994E+002,-2.456010E+002,3.083148E-002,5.220336E+002,-2.764325E+002,5.171986E+002
5.002000E-002,2.900529E+003,4.544506E+002,-4.544507E+002,-2.608083E+002,5.540557E-005,5.216720E+002,-2.608637E+002,5.167642E+002
5.004000E-002,2.900529E+003,4.544506E+002,-4.544507E+002,-2.608083E+002,5.540557E-005,5.216720E+002,-2.608637E+002,5.167642E+002
5.006000E-002,2.900529E+003,4.544506E+002,-4.544507E+002,-2.608083E+002,5.540557E-005,5.216720E+002,-2.608637E+002,5.167642E+002
5.008000E-002,2.900529E+003,4.544506E+002,-4.544507E+002,-2.608083E+002,5.540557E-005,5.216720E+002,-2.608637E+002,5.167642E+002
5.010000E-002,2.900529E+003,4.544506E+002,-4.544507E+002,-2.608083E+002,5.540557E-005,5.216720E+002,-2.608637E+002,5.167642E+002
5.012000E-002,3.116519E+003,4.911330E+002,-4.911022E+002,-2.761380E+002,-3.072072E-002,5.215553E+002,-2.454173E+002,5.165741E+002
5.014000E-002,3.116519E+003,4.911330E+002,-4.911022E+002,-2.761380E+002,-3.072072E-002,5.215553E+002,-2.454173E+002,5.165741E+002
5.016000E-002,3.116519E+003,4.911330E+002,-4.911022E+002,-2.761380E+002,-3.072072E-002,5.215553E+002,-2.454173E+002,5.165741E+002
5.018000E-002,3.116519E+003,4.911330E+002,-4.911022E+002,-2.761380E+002,-3.072072E-002,5.215553E+002,-2.454173E+002,5.165741E+002
5.020000E-002,3.116519E+003,4.911330E+002,-4.911022E+002,-2.761380E+002,-3.072072E-002,5.215553E+002,-2.454173E+002,5.165741E+002
5.022000E-002,3.336596E+003,5.273464E+002,-5.272849E+002,-2.915738E+002,-6.146654E-002,5.216810E+002,-2.301072E+002,5.166274E+002
5.024000E-002,3.336596E+003,5.273464E+002,-5.272849E+002,-2.915738E+002,-6.146654E-002,5.216810E+002,-2.301072E+002,5.166274E+002
5.026000E-002,3.336596E+003,5.273464E+002,-5.272849E+002,-2.915738E+002,-6.146654E-002,5.216810E+002,-2.301072E+002,5.166274E+002
5.028000E-002,3.336596E+003,5.273464E+002,-5.272849E+002,-2.915738E+002,-6.146654E-002,5.216810E+002,-2.301072E+002,5.166274E+002
5.030000E-002,3.336596E+003,5.273464E+002,-5.272849E+002,-2.915738E+002,-6.146654E-002,5.216810E+002,-2.301072E+002,5.166274E+002
5.032000E-002,3.556384E+003,5.624263E+002,-5.623342E+002,-3.070971E+002,-9.215169E-002,5.220423E+002,-2.149453E+002,5.169186E+002
5.034000E-002,3.556384E+003,5.624263E+002,-5.623342E+002,-3.070971E+002,-9.215169E-002,5.220423E+002,-2.149453E+002,5.169186E+002
5.036000E-002,3.556384E+003,5.624263E+002,-5.623342E+002,-3.070971E+002,-9.215169E-002,5.220423E+002,-2.149453E+002,5.169186E+002
5.038000E-002,3.556384E+003,5.624263E+002,-5.623342E+002,-3.070971E+002,-9.215169E-002,5.220423E+002,-2.149453E+002,5.169186E+002
5.040000E-002,3.556384E+003,5.624263E+002,-5.623342E+002,-3.070971E+002,-9.215169E-002,5.220423E+002,-2.149453E+002,5.169186E+002
5.042000E-002,3.771185E+003,5.957169E+002,-5.955942E+002,-3.226871E+002,-1.227459E-001,5.226282E+002,-1.999411E+002,5.174379E+002
5.044000E-002,3.771185E+003,5.957169E+002,-5.955942E+002,-3.226871E+002,-1.227459E-001,5.226282E+002,-1.999411E+002,5.174379E+002
5.046000E-002,3.771185E+003,5.957169E+002,-5.955942E+002,-3.226871E+002,-1.227459E-001,5.226282E+002,-1.999411E+002,5.174379E+002
5.048000E-002,3.771185E+003,5.957169E+002,-5.955942E+002,-3.226871E+002,-1.227459E-001,5.226282E+002,-1.999411E+002,5.174379E+002
5.050000E-002,3.771185E+003,5.957169E+002,-5.955942E+002,-3.226871E+002,-1.227459E-001,5.226282E+002,-1.999411E+002,5.174379E+002
5.052000E-002,3.976051E+003,6.265748E+002,-6.264216E+002,-3.383212E+002,-1.532190E-001,5.234233E+002,-1.851021E+002,5.181713E+002
5.054000E-002,3.976051E+003,6.265748E+002,-6.264216E+002,-3.383212E+002,-1.532190E-001,5.234233E+002,-1.851021E+002,5.181713E+002
5.056000E-002,3.976051E+003,6.265748E+002,-6.264216E+002,-3.383212E+002,-1.532190E-001,5.234233E+002,-1.851021E+002,5.181713E+002
5.058000E-002,3.976051E+003,6.265748E+002,-6.264216E+002,-3.383212E+002,-1.532190E-001,5.234233E+002,-1.851021E+002,5.181713E+002
5.060000E-002,3.976051E+003,6.265748E+002,-6.264216E+002,-3.383212E+002,-1.532190E-001,5.234233E+002,-1.851021E+002,5.181713E+002
5.062000E-002,4.165869E+003,6.543729E+002,-6.541894E+002,-3.539745E+002,-1.835408E-001,5.244080E+002,-1.704335E+002,5.191005E+002
5.064000E-002,4.165869E+003,6.543729E+002,-6.541894E+002,-3.539745E+002,-1.835408E-001,5.244080E+002,-1.704335E+002,5.191005E+002
5.066000E-002,4.165869E+003,6.543729E+002,-6.541894E+002,-3.539745E+002,-1.835408E-001,5.244080E+002,-1.704335E+002,5.191005E+002
5.068000E-002,4.165869E+003,6.543729E+002,-6.541894E+002,-3.539745E+002,-1.835408E-001,5.244080E+002,-1.704335E+002,5.191005E+002
5.070000E-002,4.165869E+003,6.543729E+002,-6.541894E+002,-3.539745E+002,-1.835408E-001,5.244080E+002,-1.704335E+002,5.191005E+002
5.072000E-002,4.335493E+003,6.785080E+002,-6.782943E+002,-3.696203E+002,-2.136816E-001,5.255588E+002,-1.559385E+002,5.202031E+002
5.074000E-002,4.335493E+003,6.785080E+002,-6.782943E+002,-3.696203E+002,-2.136816E-001,5.255588E+002,-1.559385E+002,5.202031E+002
5.076000E-002,4.335493E+003,6.785080E+002,-6.782943E+002,-3.696203E+002,-2.136816E-001,5.255588E+002,-1.559385E+002,5.202031E+002
5.078000E-002,4.335493E+003,6.785080E+002,-6.782943E+002,-3.696203E+002,-2.136816E-001,5.255588E+002,-1.559385E+002,5.202031E+002
5.080000E-002,4.335493E+003,6.785080E+002,-6.782943E+002,-3.696203E+002,-2.136816E-001,5.255588E+002,-1.559385E+002,5.202031E+002
5.082000E-002,4.479841E+003,6.984012E+002,-6.981576E+002,-3.852301E+002,-2.436115E-001,5.268484E+002,-1.416184E+002,5.214529E+002
5.084000E-002,4.479841E+003,6.984012E+002,-6.981576E+002,-3.852301E+002,-2.436115E-001,5.268484E+002,-1.416184E+002,5.214529E+002
5.086000E-002,4.479841E+003,6.984012E+002,-6.981576E+002,-3.852301E+002,-2.436115E-001,5.268484E+002,-1.416184E+002,5.214529E+002
5.088000E-002,4.479841E+003,6.984012E+002,-6.981576E+002,-3.852301E+002,-2.436115E-001,5.268484E+002,-1.416184E+002,5.214529E+002
5.090000E-002,4.479841E+003,6.984012E+002,-6.981576E+002,-3.852301E+002,-2.436115E-001,5.268484E+002,-1.416184E+002,5.214529E+002
5.092000E-002,4.593922E+003,7.134873E+002,-7.132140E+002,-4.007731E+002,-2.733009E-001,5.282451E+002,-1.274720E+002,5.228195E+002
5.094000E-002,4.593922E+003,7.134873E+002,-7.132140E+002,-4.007731E+002,-2.733009E-001,5.282451E+002,-1.274720E+002,5.228195E+002
5.096000E-002,4.593922E+003,7.134873E+002,-7.132140E+002,-4.007731E+002,-2.733009E-001,5.282451E+002,-1.274720E+002,5.228195E+002
5.098000E-002,4.593922E+003,7.134873E+002,-7.132140E+002,-4.007731E+002,-2.733009E-001,5.282451E+002,-1.274720E+002,5.228195E+002
5.100000E-002,4.593922E+003,7.134873E+002,-7.132140E+002,-4.007731E+002,-2.733009E-001,5.282451E+002,-1.274720E+002,5.228195E+002
5.102000E-002,4.673168E+003,7.232465E+002,-7.229437E+002,-4.162175E+002,-3.027206E-001,5.297142E+002,-1.134967E+002,5.242690E+002
5.104000E-002,4.673168E+003,7.232465E+002,-7.229437E+002,-4.162175E+002,-3.027206E-001,5.297142E+002,-1.134967E+002,5.242690E+002
5.106000E-002,4.673168E+003,7.232465E+002,-7.229437E+002,-4.162175E+002,-3.027206E-001,5.297142E+002,-1.134967E+002,5.242690E+002
5.108000E-002,4.673168E+003,7.232465E+002,-7.229437E+002,-4.162175E+002,-3.027206E-001,5.297142E+002,-1.134967E+002,5.242690E+002
5.110000E-002,4.673168E+003,7.232465E+002,-7.229437E+002,-4.162175E+002,-3.027206E-001,5.297142E+002,-1.134967E+002,5.242690E+002
5.112000E-002,4.713387E+003,7.271809E+002,-7.268491E+002,-4.315295E+002,-3.318416E-001,5.312171E+002,-9.968761E+001,5.257642E+002
5.114000E-002,4.713387E+003,7.271809E+002,-7.268491E+002,-4.315295E+002,-3.318416E-001,5.312171E+002,-9.968761E+001,5.257642E+002
5.116000E-002,4.713387E+003,7.271809E+002,-7.268491E+002,-4.315295E+002,-3.318416E-001,5.312171E+002,-9.968761E+001,5.257642E+002
5.118000E-002,4.713387E+003,7.271809E+002,-7.268491E+002,-4.315295E+002,-3.318416E-001,5.312171E+002,-9.968761E+001,5.257642E+002
5.120000E-002,4.713387E+003,7.271809E+002,-7.268491E+002,-4.315295E+002,-3.318416E-001,5.312171E+002,-9.968761E+001,5.257642E+002
5.122000E-002,4.711071E+003,7.248426E+002,-7.244820E+002,-4.466741E+002,-3.606351E-001,5.327128E+002,-8.603871E+001,5.272646E+002
5.124000E-002,4.711071E+003,7.248426E+002,-7.244820E+002,-4.466741E+002,-3.606351E-001,5.327128E+002,-8.603871E+001,5.272646E+002
5.126000E-002,4.711071E+003,7.248426E+002,-7.244820E+002,-4.466741E+002,-3.606351E-001,5.327128E+002,-8.603871E+001,5.272646E+002
5.128000E-002,4.711071E+003,7.248426E+002,-7.244820E+002,-4.466741E+002,-3.606351E-001,5.327128E+002,-8.603871E+001,5.272646E+002
5.130000E-002,4.711071E+003,7.248426E+002,-7.244820E+002,-4.466741E+002,-3.606351E-001,5.327128E+002,-8.603871E+001,5.272646E+002
5.132000E-002,4.663432E+003,7.158219E+002,-7.154329E+002,-4.616152E+002,-3.890726E-001,5.341573E+002,-7.254215E+001,5.287271E+002
5.134000E-002,4.663432E+003,7.158219E+002,-7.154329E+002,-4.616152E+002,-3.890726E-001,5.341573E+002,-7.254215E+001,5.287271E+002
5.136000E-002,4.663432E+003,7.158219E+002,-7.154329E+002,-4.616152E+002,-3.890726E-001,5.341573E+002,-7.254215E+001,5.287271E+002
5.138000E-002,4.663432E+003,7.158219E+002,-7.154329E+002,-4.616152E+002,-3.890726E-001,5.341573E+002,-7.254215E+001,5.287271E+002
5.140000E-002,4.663432E+003,7.158219E+002,-7.154329E+002,-4.616152E+002,-3.890726E-001,5.341573E+002,-7.254215E+001,5.287271E+002
5.142000E-002,4.568552E+003,6.997542E+002,-6.993370E+002,-4.763154E+002,-4.171263E-001,5.355042E+002,-5.918875E+001,5.301061E+002
5.144000E-002,4.568552E+003,6.997542E+002,-6.993370E+002,-4.763154E+002,-4.171263E-001,5.355042E+002,-5.918875E+001,5.301061E+002
5.146000E-002,4.568552E+003,6.997542E+002,-6.993370E+002,-4.763154E+002,-4.171263E-001,5.355042E+002,-5.918875E+001,5.301061E+002
5.148000E-002,4.568552E+003,6.997542E+002,-6.993370E+002,-4.763154E+002,-4.171263E-001,5.355042E+002,-5.918875E+001,5.301061E+002
5.150000E-002,4.568552E+003,6.997542E+002,-6.993370E+002,-4.763154E+002,-4.171263E-001,5.355042E+002,-5.918875E+001,5.301061E+002
5.152000E-002,4.425457E+003,6.763172E+002,-6.758724E+002,-4.907367E+002,-4.447682E-001,5.367047E+002,-4.596801E+001,5.313536E+002
5.154000E-002,4.425457E+003,6.763172E+002,-6.758724E+002,-4.907367E+002,-4.447682E-001,5.367047E+002,-4.596801E+001,5.313536E+002
5.156000E-002,4.425457E+003,6.763172E+002,-6.758724E+002,-4.907367E+002,-4.447682E-001,5.367047E+002,-4.596801E+001,5.313536E+002
5.158000E-002,4.425457E+003,6.763172E+002,-6.758724E+002,-4.907367E+002,-4.447682E-001,5.367047E+002,-4.596801E+001,5.313536E+002
5.160000E-002,4.425457E+003,6.763172E+002,-6.758724E+002,-4.907367E+002,-4.447682E-001,5.367047E+002,-4.596801E+001,5.313536E+002
5.162000E-002,4.234235E+003,6.452372E+002,-6.447652E+002,-5.048400E+002,-4.719712E-001,5.377082E+002,-3.286826E+001,5.324193E+002
5.164000E-002,4.234235E+003,6.452372E+002,-6.447652E+002,-5.048400E+002,-4.719712E-001,5.377082E+002,-3.286826E+001,5.324193E+002
5.166000E-002,4.234235E+003,6.452372E+002,-6.447652E+002,-5.048400E+002,-4.719712E-001,5.377082E+002,-3.286826E+001,5.324193E+002
5.168000E-002,4.234235E+003,6.452372E+002,-6.447652E+002,-5.048400E+002,-4.719712E-001,5.377082E+002,-3.286826E+001,5.324193E+002
5.170000E-002,4.234235E+003,6.452372E+002,-6.447652E+002,-5.048400E+002,-4.719712E-001,5.377082E+002,-3.286826E+001,5.324193E+002
5.172000E-002,3.996094E+003,6.062878E+002,-6.057891E+002,-5.185858E+002,-4.987085E-001,5.384627E+002,-1.987685E+001,5.332517E+002
5.174000E-002,3.996094E+003,6.062878E+002,-6.057891E+002,-5.185858E+002,-4.987085E-001,5.384627E+002,-1.987685E+001,5.332517E+002
5.176000E-002,3.996094E+003,6.062878E+002,-6.057891E+002,-5.185858E+002,-4.987085E-001,5.384627E+002,-1.987685E+001,5.332517E+002
5.178000E-002,3.996094E+003,6.062878E+002,-6.057891E+002,-5.185858E+002,-4.987085E-001,5.384627E+002,-1.987685E+001,5.332517E+002
5.180000E-002,3.996094E+003,6.062878E+002,-6.057891E+002,-5.185858E+002,-4.987085E-001,5.384627E+002,-1.987685E+001,5.332517E+002
5.182000E-002,3.713430E+003,5.592946E+002,-5.587696E+002,-5.319344E+002,-5.249536E-001,5.389147E+002,-6.980287E+000,5.337977E+002
5.184000E-002,3.713430E+003,5.592946E+002,-5.587696E+002,-5.319344E+002,-5.249536E-001,5.389147E+002,-6.980287E+000,5.337977E+002
5.186000E-002,3.713430E+003,5.592946E+002,-5.587696E+002,-5.319344E+002,-5.249536E-001,5.389147E+002,-6.980287E+000,5.337977E+002
5.188000E-002,3.713430E+003,5.592946E+002,-5.587696E+002,-5.319344E+002,-5.249536E-001,5.389147E+002,-6.980287E+000,5.337977E+002
5.190000E-002,3.713430E+003,5.592946E+002,-5.587696E+002,-5.319344E+002,-5.249536E-001,5.389147E+002,-6.980287E+000,5.337977E+002
5.192000E-002,3.386452E+003,5.050089E+002,-5.026914E+002,-5.385100E+002,-2.317508E+000,5.390103E+002,-5.003734E-001,5.340037E+002
5.194000E-002,3.386452E+003,5.050089E+002,-5.026914E+002,-5.385100E+002,-2.317508E+000,5.390103E+002,-5.003734E-001,5.340037E+002
5.196000E-002,3.386452E+003,5.050089E+002,-5.026914E+002,-5.385100E+002,-2.317508E+000,5.390103E+002,-5.003734E-001,5.340037E+002
5.198000E-002,3.386452E+003,5.050089E+002,-5.026914E+002,-5.385100E+002,-2.317508E+000,5.390103E+002,-5.003734E-001,5.340037E+002
5.200000E-002,3.386452E+003,5.050089E+002,-5.026914E+002,-5.385100E+002,-2.317508E+000,5.390103E+002,-5.003734E-001,5.340037E+002
5.202000E-002,3.041075E+003,4.486405E+002,-4.322213E+002,-5.383029E+002,-1.641916E+001,5.387187E+002,-4.158018E-001,5.338389E+002
5.204000E-002,3.041075E+003,4.486405E+002,-4.322213E+002,-5.383029E+002,-1.641916E+001,5.387187E+002,-4.158018E-001,5.338389E+002
5.206000E-002,3.041075E+003,4.486405E+002,-4.322213E+002,-5.383029E+002,-1.641916E+001,5.387187E+002,-4.158018E-001,5.338389E+002
5.208000E-002,3.041075E+003,4.486405E+002,-4.322213E+002,-5.383029E+002,-1.641916E+001,5.387187E+002,-4.158018E-001,5.338389E+002
5.210000E-002,3.041075E+003,4.486405E+002,-4.322213E+002,-5.383029E+002,-1.641916E+001,5.387187E+002,-4.158018E-001,5.338389E+002
5.212000E-002,2.695167E+003,3.909723E+002,-3.464588E+002,-5.377284E+002,-4.451352E+001,5.380303E+002,-3.019450E-001,5.332940E+002
5.214000E-002,2.695167E+003,3.909723E+002,-3.464588E+002,-5.377284E+002,-4.451352E+001,5.380303E+002,-3.019450E-001,5.332940E+002
5.216000E-002,2.695167E+003,3.909723E+002,-3.464588E+002,-5.377284E+002,-4.451352E+001,5.380303E+002,-3.019450E-001,5.332940E+002
5.218000E-002,2.695167E+003,3.909723E+002,-3.464588E+002,-5.377284E+002,-4.451352E+001,5.380303E+002,-3.019450E-001,5.332940E+002
5.220000E-002,2.695167E+003,3.909723E+002,-3.464588E+002,-5.377284E+002,-4.451352E+001,5.380303E+002,-3.019450E-001,5.332940E+002
5.222000E-002,2.358909E+003,3.319054E+002,-2.454306E+002,-5.367775E+002,-8.647481E+001,5.369365E+002,-1.589556E-001,5.323602E+002
5.224000E-002,2.358909E+003,3.319054E+002,-2.454306E+002,-5.367775E+002,-8.647481E+001,5.369365E+002,-1.589556E-001,5.323602E+002
5.226000E-002,2.358909E+003,3.319054E+002,-2.454306E+002,-5.367775E+002,-8.647481E+001,5.369365E+002,-1.589556E-001,5.323602E+002
5.228000E-002,2.358909E+003,3.319054E+002,-2.454306E+002,-5.367775E+002,-8.647481E+001,5.369365E+002,-1.589556E-001,5.323602E+002
5.230000E-002,2.358909E+003,3.319054E+002,-2.454306E+002,-5.367775E+002,-8.647481E+001,5.369365E+002,-1.589556E-001,5.323602E+002
5.232000E-002,2.045064E+003,2.713456E+002,-1.291854E+002,-5.354403E+002,-1.421602E+002,5.354273E+002,1.297474E-002,5.310279E+002
5.234000E-002,2.045064E+003,2.713456E+002,-1.291854E+002,-5.354403E+002,-1.421602E+002,5.354273E+002,1.297474E-002,5.310279E+002
5.236000E-002,2.045064E+003,2.713456E+002,-1.291854E+002,-5.354403E+002,-1.421602E+002,5.354273E+002,1.297474E-002,5.310279E+002
5.238000E-002,2.045064E+003,2.713456E+002,-1.291854E+002,-5.354403E+002,-1.421602E+002,5.354273E+002,1.297474E-002,5.310279E+002
5.240000E-002,2.045064E+003,2.713456E+002,-1.291854E+002,-5.354403E+002,-1.421602E+002,5.354273E+002,1.297474E-002,5.310279E+002
5.242000E-002,1.672331E+003,2.104597E+002,-2.832528E-001,-5.337063E+002,-2.101764E+002,4.084797E+002,1.252266E+002,5.292867E+002
5.244000E-002,1.672331E+003,2.104597E+002,-2.832528E-001,-5.337063E+002,-2.101764E+002,4.084797E+002,1.252266E+002,5.292867E+002
5.246000E-002,1.672331E+003,2.104597E+002,-2.832528E-001,-5.337063E+002,-2.101764E+002,4.084797E+002,1.252266E+002,5.292867E+002
5.248000E-002,1.672331E+003,2.104597E+002,-2.832528E-001,-5.337063E+002,-2.101764E+002,4.084797E+002,1.252266E+002,5.292867E+002
5.250000E-002,1.672331E+003,2.104597E+002,-2.832528E-001,-5.337063E+002,-2.101764E+002,4.084797E+002,1.252266E+002,5.292867E+002
5.252000E-002,1.704933E+003,2.198291E+002,-2.536431E-001,-5.318135E+002,-2.195754E+002,3.927284E+002,1.390851E+002,5.273752E+002
5.254000E-002,1.704933E+003,2.198291E+002,-2.536431E-001,-5.318135E+002,-2.195754E+002,3.927284E+002,1.390851E+002,5.273752E+002
5.256000E-002,1.704933E+003,2.198291E+002,-2.536431E-001,-5.318135E+002,-2.195754E+002,3.927284E+002,1.390851E+002,5.273752E+002
5.258000E-002,1.704933E+003,2.198291E+002,-2.536431E-001,-5.318135E+002,-2.195754E+002,3.927284E+002,1.390851E+002,5.273752E+002
5.260000E-002,1.704933E+003,2.198291E+002,-2.536431E-001,-5.318135E+002,-2.195754E+002,3.927284E+002,1.390851E+002,5.273752E+002
5.262000E-002,1.765439E+003,2.345768E+002,-2.237910E-001,-5.300120E+002,-2.343530E+002,3.769016E+002,1.531104E+002,5.255441E+002
5.264000E-002,1.765439E+003,2.345768E+002,-2.237910E-001,-5.300120E+002,-2.343530E+002,3.769016E+002,1.531104E+002,5.255441E+002
5.266000E-002,1.765439E+003,2.345768E+002,-2.237910E-001,-5.300120E+002,-2.343530E+002,3.769016E+002,1.531104E+002,5.255441E+002
5.268000E-002,1.765439E+003,2.345768E+002,-2.237910E-001,-5.300120E+002,-2.343530E+002,3.769016E+002,1.531104E+002,5.255441E+002
5.270000E-002,1.765439E+003,2.345768E+002,-2.237910E-001,-5.300120E+002,-2.343530E+002,3.769016E+002,1.531104E+002,5.255441E+002
5.272000E-002,1.852172E+003,2.541560E+002,-1.937180E-001,-5.283342E+002,-2.539623E+002,3.610262E+002,1.673080E+002,5.238271E+002
5.274000E-002,1.852172E+003,2.541560E+002,-1.937180E-001,-5.283342E+002,-2.539623E+002,3.610262E+002,1.673080E+002,5.238271E+002
5.276000E-002,1.852172E+003,2.541560E+002,-1.937180E-001,-5.283342E+002,-2.539623E+002,3.610262E+002,1.673080E+002,5.238271E+002
5.278000E-002,1.852172E+003,2.541560E+002,-1.937180E-001,-5.283342E+002,-2.539623E+002,3.610262E+002,1.673080E+002,5.238271E+002
5.280000E-002,1.852172E+003,2.541560E+002,-1.937180E-001,-5.283342E+002,-2.539623E+002,3.610262E+002,1.673080E+002,5.238271E+002
5.282000E-002,1.963443E+003,2.779947E+002,-1.634538E-001,-5.268096E+002,-2.778312E+002,3.451318E+002,1.816778E+002,5.222548E+002
5.284000E-002,1.963443E+003,2.779947E+002,-1.634538E-001,-5.268096E+002,-2.778312E+002,3.451318E+002,1.816778E+002,5.222548E+002
5.286000E-002,1.963443E+003,2.779947E+002,-1.634538E-001,-5.268096E+002,-2.778312E+002,3.451318E+002,1.816778E+002,5.222548E+002
5.288000E-002,1.963443E+003,2.779947E+002,-1.634538E-001,-5.268096E+002,-2.778312E+002,3.451318E+002,1.816778E+002,5.222548E+002
5.290000E-002,1.963443E+003,2.779947E+002,-1.634538E-001,-5.268096E+002,-2.778312E+002,3.451318E+002,1.816778E+002,5.222548E+002
5.292000E-002,2.097460E+003,3.054993E+002,-1.330283E-001,-5.254638E+002,-3.053663E+002,3.292462E+002,1.962177E+002,5.208540E+002
5.294000E-002,2.097460E+003,3.054993E+002,-1.330283E-001,-5.254638E+002,-3.053663E+002,3.292462E+002,1.962177E+002,5.208540E+002
5.296000E-002,2.097460E+003,3.054993E+002,-1.330283E-001,-5.254638E+002,-3.053663E+002,3.292462E+002,1.962177E+002,5.208540E+002
5.298000E-002,2.097460E+003,3.054993E+002,-1.330283E-001,-5.254638E+002,-3.053663E+002,3.292462E+002,1.962177E+002,5.208540E+002
5.300000E-002,2.097460E+003,3.054993E+002,-1.330283E-001,-5.254638E+002,-3.053663E+002,3.292462E+002,1.962177E+002,5.208540E+002
5.302000E-002,2.252213E+003,3.360536E+002,-1.024716E-001,-5.243182E+002,-3.359511E+002,3.133949E+002,2.109233E+002,5.196472E+002
5.304000E-002,2.252213E+003,3.360536E+002,-1.024716E-001,-5.243182E+002,-3.359511E+002,3.133949E+002,2.109233E+002,5.196472E+002
5.306000E-002,2.252213E+003,3.360536E+002,-1.024716E-001,-5.243182E+002,-3.359511E+002,3.133949E+002,2.109233E+002,5.196472E+002
5.308000E-002,2.252213E+003,3.360536E+002,-1.024716E-001,-5.243182E+002,-3.359511E+002,3.133949E+002,2.109233E+002,5.196472E+002
5.310000E-002,2.252213E+003,3.360536E+002,-1.024716E-001,-5.243182E+002,-3.359511E+002,3.133949E+002,2.109233E+002,5.196472E+002
5.312000E-002,2.425398E+003,3.690222E+002,-7.181368E-002,-5.233896E+002,-3.689504E+002,2.976017E+002,2.257879E+002,5.186527E+002
5.314000E-002,2.425398E+003,3.690222E+002,-7.181368E-002,-5.233896E+002,-3.689504E+002,2.976017E+002,2.257879E+002,5.186527E+002
5.316000E-002,2.425398E+003,3.690222E+002,-7.181368E-002,-5.233896E+002,-3.689504E+002,2.976017E+002,2.257879E+002,5.186527E+002
5.318000E-002,2.425398E+003,3.690222E+002,-7.181368E-002,-5.233896E+002,-3.689504E+002,2.976017E+002,2.257879E+002,5.186527E+002
