"Time","FMU2"
0.0003684021930760154,276.70585809829714
0.00036903869617757037,276.69533611321367
0.00036976300500139839,276.68336323402332
0.00037028317295197111,276.6747652238555
0.00037080334090254383,276.66616755286179
0.00037143448916933782,276.65573598383918
0.00037214882942637257,276.64393002847748
0.00037279918652225911,276.63318208672803
0.00037332625512547483,276.6244720288023
0.0003738159141104322,276.61638049711576
0.00037438646135504205,276.60695268344955
0.00037507791157322763,276.59552760283071
0.00037578185857948984,276.58389665694932
0.00037636435719041143,276.57427281558051
0.00037685318159980769,276.56619696068685
0.00037736937515492618,276.55766927179678
0.00037800587372064444,276.54715457286596
0.00037873016348765015,276.53519022940475
0.00037925030870678212,276.5265985084053
0.00037977045392591409,276.51800713470084
0.00038040159071773595,276.50758295138553
0.00038111592674266103,276.49578522502128
0.00038176627093414493,276.48504493792223
0.00038229331781421659,276.47634127879894
0.00038278295783228562,276.46825567905813
0.00038335349470366618,276.45883459254151
0.0003840449366211044,276.44741760694967
0.00038474886671609101,276.43579505652519
0.00038533134211444272,276.42617832535706
0.00038582014957327368,276.41810840311922
0.0003863363372638877,276.40958678791554
0.00038697283151768031,276.39907954068514
0.000387697103150624,276.3871239093483
0.00038821722681527376,276.37853859507669
0.00038873735047992351,276.36995363586948
0.00038936847636789979,276.35953699452352
0.00039008280833283462,276.3477476814229
0.0003907331402533669,276.33701520807887
0.00039126016653184614,276.32831806599728
0.00039174978857701217,276.3202385085454
0.00039232031561035852,276.31082428791188
0.00039301174961486592,276.29941556931516
0.00039371566360912576,276.28780158172634
0.0003942981169651219,276.27819209031469
0.00039478690835951586,276.27012821075567
0.00039530309050857937,276.26161279547807
0.00039593958065973106,276.25111315831833
0.00039666383502379247,276.23916640802173
0.00039718393823291975,276.23058761328201
0.00039770404144204703,276.22200918102419
0.00039833515696055885,276.21160023116573
0.00039904948502829548,276.19981950741953
0.00039969980527051699,276.18909500003531
0.00040022681199414971,276.18040448834398
0.00040071641699345226,276.17233107893799
0.00040128693468830396,276.16292385686501
0.00040197836114357196,276.15152356957111
0.00040268225979603404,276.13991830485259
0.00040326469220249418,276.13031617725909
0.000403753468358422,276.12225844571037
0.00040426964526613389,276.11374935095893
0.00040490613151043515,276.10325747504095
0.00040563036941572623,276.09131976717617
0.00040615045319449244,276.08274759994453
0.00040667053697325864,276.07417580226053
0.00040730164262193087,276.06377468662839
0.0004080159669464447,276.05200272014093
0.00040866627606447328,276.04128632398033
0.00040919326420934995,276.03260255106596
0.0004096828530265773,276.02453539081301
0.00041025336184875015,276.01513529388751
0.0004109447810958081,276.00374359451689
0.00041164866511702865,275.99214720530256
0.00041223107759402988,275.98255256001471
0.00041271983928079577,275.97450107705635
0.00041323601122579702,275.96599841776981
0.00041387249374607801,275.95551444705472
0.00041459671595102664,275.94358593542989
0.00041511678125531504,275.93502049877725
0.00041563684655960344,275.92645543838614
0.00041626794280534357,275.91606229290352
0.00041698226353237641,275.90429924338082
0.00041763256204414026,275.89359109672625
0.00041815953252001076,275.8849141659399
0.0004186491059596421,275.87685335122939
0.00041921960634340807,275.86746049990967
0.00041991101870204645,275.85607753736957
0.00042061488875688691,275.84449016884548
0.00042119728225606227,275.83490311870338
0.00042168603018992261,275.82685798010203
0.00042220219743094957,275.81836186552817
0.00042283867639824197,275.80788593674583
0.00042356288361256977,275.79596676753425
0.00042408293133333657,275.78740815955194
0.00042460297905410336,275.77884993419315
0.0004252340663331797,275.7684648879312
0.00042594838360057665,275.75671090687302
0.00042659867199022067,275.74601114098311
0.00042712562564502015,275.73734115056317
0.00042761518445619511,275.72928677299933
0.00042818567680625604,275.71990128158058
0.00042887708257617374,275.70852719704413
0.00042958093928704619,275.69694898689255
0.00043016331469651994,275.68736963900449
0.00043065204954435815,275.67933093565017
0.00043116821232139078,275.67084146932569
0.0004318046878954505,275.66037371196404
0.00043252888078366318,275.6484640236439
0.00043304891175147044,275.63991233736664
0.0004335689427192777,275.631361039723
0.0004342000214393615,275.62098421486513
0.00043491433537755651,275.60923944555549
0.00043556461409764447,275.59854818462696
0.00043609155172169963,275.58988522762689
0.00043658109660212714,275.58183737396229
0.00043715158129581339,275.57245935053794
0.00043784298075807748,275.56109427741802
0.00043854682470743309,275.54952535577439
0.00043912918285586079,275.53995381144807
0.00043961790523870301,275.53192162929486
0.00044013406377468184,275.52343890901511
0.00044077053610491642,275.51297944530364
0.00044149471528897043,275.50107936861195
0.00044201473027826409,275.49253469194542
0.00044253474526755775,275.48399040957054
0.00044316581580957623,275.47362192138013
0.00044388012654163943,275.46188649888506
0.00044453039601520842,275.45120386001707
0.00044505731834557148,275.44254802423291
0.0004455468499455071,275.43450677630091
0.00044611732733475901,275.42513632272932
0.0004468087207528021,275.41378038666102
0.00044751255248580359,275.4022208760681
0.00044809489414676722,275.39265723073635
0.00044858360464330278,275.38463165074262
0.00044909975914543554,275.37615576853921
0.00044973622837172654,275.36570471343418
0.00045046039443385517,275.35381437131838
0.00045098039416696455,275.34527678697123
0.00045150039390007393,275.33673960222188
0.00045213145662019341,275.32637955900839
0.00045284576426302299,275.31465361015529
0.00045349602488613532,275.30397970330591
0.00045402293261018065,275.29533107121483
0.0004545124515353,275.28729650588093
0.00045508292194822072,275.27793371775812
0.00045577430956930432,275.26658703657324
0.0004564781295969488,275.2550370519283
0.00045706045549310029,275.24548139507931
0.00045754915464252835,275.23746249315923
0.00045806530530306664,275.22899353528641
0.00045870177155605494,275.21855099646552
0.00045942592504183199,275.20667050403205
0.00045994591019307853,275.19814008944707
0.00046046589534432506,275.18961007941402
0.00046109695057562481,275.17925858250442
0.0004618112552391663,275.16754222589418
0.00046246150738209088,275.15687715386019
0.00046298840114158659,275.14823580255234
0.00046347790795723295,275.1402079916428
0.0004640483717002828,275.13085295826556
0.00046473975375616424,275.1195156419812
0.0004654435625567397,275.10797529051104
0.00046602587336323141,275.09842770563023
0.00046651456166873161,275.09041555259603
0.00046703070866689151,275.08195359949838
0.00046766717206906565,275.07151967734194
0.00046839131348947512,275.0596491418209
0.00046891128468848369,275.05112596911931
0.00046943125588749226,275.04260320557194
0.0004700623039417042,275.03226034928133
0.00047077660573021388,275.02055369526738
0.0004714268497398373,275.00989755364412
0.00047195373013403174,275.00126355477084
0.00047244322536756019,274.9932425650336
0.000473013682726912,274.98389536937685
0.00047370505943524985,274.97256752017165
0.00047440885745730986,274.96103690138284
0.00047499115380543439,274.95149746589249
0.00047547983173647787,274.94349212741531
0.00047599597523891133,274.9350372537196
0.00047663243590494983,274.92461204130529
0.00047735656573914999,274.9127515620043
0.00047787652357425878,274.90423569792887
0.00047839648140936758,274.89572024725794
0.00047902752257820763,274.88538611886764
0.00047974182159006318,274.87368926955889
0.00048039205779130652,274.86304214671628
0.00048091892538033366,274.85441556643303
0.00048140840952435839,274.84640145948333
0.00048197886076742548,274.83706217817445
0.00048267023233253118,274.82574389037637
0.00048337401999661744,274.81422309602686
0.00048395630247702283,274.80469188123232
0.00048444497047219615,274.79669341779555
0.0004849611106342586,274.78824569229016
0.00048559756867166059,274.77782927538237
0.00048632168736914008,274.76597894365136
0.00048684163239043804,274.75747044951584
0.000487361577411736,274.74896237268325
0.0004879926119685877,274.73863705241268
0.00048870690829697322,274.72695010166302
0.00048935713699446834,274.71631207871815
0.00048988399230206385,274.70769297763997
0.00049037346581681904,274.69968580992116
0.0004909439111936857,274.69035451321679
0.00049163527780755499,274.67904587328678
0.00049233905550849911,274.66753498734829
0.00049292132467420311,274.65801205838818
0.00049340998314330667,274.65002052525261
0.0004939261201096966,274.64158001087702
0.00049456257561918409,274.63117246792126
0.00049528668360169972,274.61933236712065
0.00049580661632402708,274.61083129876033
0.00049632654904635445,274.60233065124947
0.0004969575772474468,274.59201421223776
0.00049767187098021849,274.58033724564893
0.00049832209245953053,274.56970839644669
0.00049884893597591632,274.56109682960061
0.00049933839929202251,274.55309665233904
0.00049990883903684225,274.54377340410264
0.00050060020087994953,274.53247449062201
0.0005013039689882124,274.52097358925835
0.00050188622535712554,274.51145900506367
0.00050237487468352742,274.50347445222911
0.00050289100858948003,274.49504120605496
0.00050352746166572174,274.48464260816661
0.00050425155932934623,274.47281281363456
0.00050477148023462864,274.4643192213681
0.00050529140113991105,274.45582605314604
0.00050592242322556864,274.44551856143204
0.00050663671444605058,274.43385165634197
0.000507286928975261,274.42323204742979
0.00050781376115939243,274.41462806421805
0.00050830321467969502,274.40663492339286
0.00050887364901168648,274.39731978107898
0.00050956500625364259,274.38603066474008
0.00051026876511721126,274.37453981627732
0.00051085100917493771,274.36503362952544
0.00051133964971754287,274.35705610169896
0.00051185578068933129,274.34863017492285
0.00051249223142112101,274.33824058588561
0.00051321631913784206,274.32642116491263
0.00051373622867771976,274.3179350934995
0.00051425613821759746,274.30944944897379
0.0005148871544133004,274.29915096347969
0.00051560144320011959,274.28749418896672
0.0005162516510309889,274.27688387957681
0.0005167784723131045,274.26828752373581
0.00051726791641498726,274.26030146004183
0.00051783834553957922,274.25099447467863
0.0005185296983399553,274.23971521827269
0.0005192334482859185,274.2282344831745
0.00051981568048793149,274.21873674025471
0.00052030431258288327,274.21076627682316
0.00052082044073855087,274.20234771475583
0.00052145688920928412,274.19196719101552
0.00052218096732872961,274.18015820281795
0.00052270086592669403,274.17167969142383
0.00052322076452465845,274.16320160940893
0.000523851775042155,274.15291218192385
0.00052456606146958861,274.14126559880305
0.00052521626283851832,274.13066464083818
0.00052574307362207215,274.12207595040775
0.00052623250865933,274.11409699922558
0.00052680293276926768,274.10479821539798
0.00052749428127822585,274.09352887380697
0.00052819802261397885,274.08205830465664
0.00052878024338771478,274.07256904563661
0.00052926886735018717,274.06460568063875
0.00052978499280029396,274.05619452269423
0.0005304214390884648,274.04582311335298
0.00053114550793938523,274.03402460905056
0.00053166539599270939,274.0255536912174
0.00053218528404603356,274.0170832049036
0.00053281628908424653,274.0068028800705
0.00053353057322270828,273.99516654088853
0.0005341807683520288,273.98457497890274
0.0005347075690155526,273.9759939861969
0.00053519699531987192,273.96802217756971
0.00053576741459593119,273.95873163340963
0.00053645875895490637,273.94747225359754
0.00053716249196980809,273.93601189507348
0.00053774470171678802,273.92653115366653
0.00053823331784233356,273.91857491577207
0.00053874944069027923,273.91017119546427
0.00053938588486962546,273.89980894227983
0.00054010994476142533,273.88802096487325
0.00054062982264311123,273.8795576684883
0.00054114970052479713,273.87109480541164
0.00054178070027076201,273.8608236207142
0.00054249498218677703,273.84919756975216
0.00054314517128555072,273.83861544094037
0.0005436719621844928,273.83004217251874
0.00054416138006720724,273.82207753112544
0.00054473179467917838,273.81279525829774
0.00054542313502135744,273.80154587930525
0.00054612685998768379,273.79009576816736
0.00054670905908518665,273.78062357170694
0.00054719766765124953,273.7726744841936
0.00054771378799395646,273.76427822912729
0.00054835023013385757,273.75392516651004
0.00054907428135774264,273.74214775086466
0.00054959414941816115,273.73369209813586
0.00055011401747857966,273.72523688015303
0.00055074501210815785,273.71497486590675
0.00055145929186463404,273.70335913917938
0.00055210947512958515,273.69278647336483
0.00055263625659792803,273.68422095000824
0.00055433400344277999,273.65661844446902
0.00056162795326323038,273.53808395166681
0.00061468785051893723,272.6783905704466
0.00082844743694328695,269.25865146282223
0.001032171709669119,266.04575883941311
0.0012450907322072121,262.68536267905745
0.0014423840837888566,259.49929210989967
0.0014928729714658417,258.66251199747171
0.0014928729714658877,258.66251199747092
0.0015477108109397588,257.74749450120333
0.0015644073681278295,257.46889994778542
0.0015705957822663864,257.36564188495976
0.0015851767581836478,257.12234854892063
0.0016543254973094437,255.96856583957242
0.0018860920704419526,252.10153161362689
0.0018860920704420155,252.10153161362584
0.0020191375049362597,249.89371693720202
0.0020457465918351085,249.45840823212342
0.0021841880570316607,247.25968540604549
0.0023395549406418463,244.98886651333419
0.0025163730404492747,242.76828256099714
0.0027578904706367156,240.55459266428653
0.003047666709708621,239.41502231759648
0.0034941588572680853,241.2747427076651
0.0039483516695954374,247.43578194530409
0.004313706907237919,254.68189998936103
0.0046989227842117887,263.20523497286121
0.0050907427063355904,271.06873117289337
0.0052332959996484749,273.3355385071842
0.005233295999648631,273.33553850718641
0.0055301255367894465,276.49477369840491
0.0057818716809517404,277.27372795857565
0.0059492740196649459,276.71274923159996
0.0059492740196651229,276.71274923159888
0.0061886817451983437,275.23647829650088
0.0064280894707315645,273.8229254287362
0.0068351793935929918,271.87563509506543
0.0072388363476601552,270.64899460188406
0.0075264750185499692,270.07347133136199
0.0078838572815155428,269.31522589836152
0.0082259076039545471,267.96670258348001
0.0085083267747669278,265.86795055297443
0.0085083267747671706,265.8679505529721
0.008800309824184175,262.33956038029896
0.0088003098241844248,262.33956038029532
0.0091116336667555788,257.90879796719054
0.0093187440846350042,255.27071734429558
0.0096500894113644032,252.03925041847654
0.009999999999999858,250.38215633634366
0.01,250.3821563363434
0.010000000000000295,250.38215633634283
0.010458168727379754,251.23896574948273
0.010863288844460866,254.49183937336312
0.011237630764309619,258.72224002055776
0.011603625537398557,262.85737875620885
0.011833841131548777,264.85962282194697
0.011833841131549117,264.85962282194936
0.012181110318522807,266.22203537222049
0.012513193694891045,265.28321122750691
0.012513193694891402,265.28321122750464
0.01273243405005357,263.96764413411813
0.012951674405215738,262.95586520990366
0.013454626824005739,262.27070358002339
0.013885038846941936,263.60958233235061
0.014257847604547813,265.79004454813332
0.014650925340682752,268.25279396982438
0.015039206236244761,269.66313221830302
0.015204133117275441,269.61162598799768
0.015204133117275878,269.61162598799689
0.01556553158066723,267.58673287013028
0.015667775272738233,266.51596805371423
0.015667775272738691,266.51596805370895
0.015935296569120152,263.49445295004017
0.016202817865501613,260.85240371018733
0.016589902680429685,258.24303233677915
0.017051673524045213,257.49195250385549
0.017513444367660742,259.11687507961432
0.017858237059694929,261.23867016290046
0.018231797443507922,263.43908690707576
0.018496049674941433,264.28394217302724
0.01849604967494196,264.28394217302798
0.018854593308275405,263.6863637213329
0.019075348567576693,262.18211870565727
0.019075348567577241,262.18211870565239
0.019370575889281313,259.79167707708211
0.019665803210985384,258.12706299158367
0.019999999999999716,257.44753600075529
0.02,257.44753600075529
0.020000000000000583,257.44753600075529
0.020474472494490463,258.85649759622311
0.020921159547598357,262.20515571024674
0.021284806883000922,265.47409198186108
0.021658488577460076,268.1827436355893
0.021865392433869413,268.91835509236688
0.021865392433870038,268.91835509236796
0.022223755473777716,268.21172008803507
0.022409086275405641,266.7694196658523
0.022409086275406286,266.76941966584593
0.022633695765297262,264.62031528244893
0.022858305255188237,262.72502131314963
0.023326881412896596,260.20312055698616
0.023817596182341912,260.11150811589732
0.024234242160613234,261.781637799892
0.024612147758352458,263.8914903485807
0.024999037500850588,265.5077591249152
0.025173648399174853,265.69457500006155
0.025173648399175574,265.69457500006132
0.025547440373823654,264.33540393928956
0.02570508513676659,262.9910489368495
0.025705085136767333,262.99104893684205
0.025964826410749629,260.53072534041166
0.026224567684731925,258.55880248751225
0.026657115273390118,256.92539919978356
0.027114513052422982,257.77395699590051
0.02748741158653548,260.14744247369191
0.027859338537015773,263.30302996043105
0.028233117375024118,266.23071132982147
0.028521102530857656,267.51212072835852
0.028521102530858468,267.51212072836023
0.028869319370396402,267.07519701734964
0.029085701508006608,265.55732978438436
0.02908570150800744,265.55732978437663
0.029388689742117263,262.8992109713455
0.029691677976227085,260.86424107762406
0.029999999999999572,259.73795162000619
0.029999999999999999,259.73795162000539
0.030000000000000866,259.73795162000368
0.030486963641320124,260.12789185275784
0.030941150485950218,262.42921079993363
0.031300178279070091,264.73855697059383
0.031672421170827379,266.50835539712142
0.03184860874488641,266.77077881481972
0.031848608744887326,266.77077881481978
0.032204679869662176,265.59833493218122
0.032377418890260731,264.14846274391135
0.032377418890261661,264.14846274390192
0.032603041826358668,261.95519864188992
0.032828664762455675,260.07611139328463
0.03329222798267624,257.82203580694102
0.033783394513080656,258.27587347452754
0.034203123293822628,260.66597932081254
0.034580780086632422,263.56781764303469
0.0349684639588407,266.10887968151206
0.035182268704173396,266.80473901711599
0.035182268704174395,266.80473901711753
0.035544395908277356,266.11819103414393
0.035741171948007362,264.66045715134163
0.035741171948008389,264.66045715133197
0.036000251236858752,262.34215128256443
0.036259330525709114,260.46690087052264
0.036672029220671455,258.8818988604869
0.037123801098958881,259.41348688745489
0.037498787456269798,261.38631318866544
0.037870005187332773,264.01789875531858
0.038243403327080441,266.34366117972633
0.038518116109797752,267.12817885074605
0.038518116109798849,267.12817885074674
0.038865630518813185,266.21064550642836
0.039056734609915898,264.69136148795945
0.039056734609917022,264.69136148794831
0.039360176451695233,261.86205702932307
0.039663618293473445,259.6861618186287
0.039999999999999432,258.41472802197819
0.040000000000000001,258.41472802197717
0.040000000000001153,258.41472802197507
0.040486707064304461,258.95988751242191
0.040938167977065461,261.52296552084044
0.041297764613080774,264.1304934486281
0.041670100042076656,266.25542885056848
0.041848106639809222,266.69787028602514
0.041848106639810416,266.69787028602639
0.042204838112960892,265.8706690970576
0.042397922975635785,264.38790720310112
0.042397922975636992,264.38790720308947
0.042622632291560138,262.31241716750282
0.042847341607483283,260.54911617495014
0.043318826609242814,258.47601971510733
0.043767581649867118,258.93411547467582
0.044193373402334604,261.25048904830226
0.044570715029884425,264.03484485058868
0.044958752444868452,266.44966916729209
0.045184482695387405,267.08954229235945
0.045184482695388696,267.08954229236076
0.045560039307159211,266.1177258589795
0.045730112321128599,264.75808178133127
0.045730112321129904,264.75808178131854
0.045988744710131223,262.35757798769714
0.046247377099132542,260.39051566775731
0.046682702221637194,258.6142414346649
0.047104614125783928,259.01821438108226
0.047487851881203774,260.94863352110787
0.047856990104891958,263.54849149486364
0.048230482862600989,265.92476052967464
0.048515584633207362,266.80252502607726
0.04851558463320875,266.8025250260784
0.048874989339062799,265.89496338917763
0.049061007696026206,264.43411451296521
0.049061007696027607,264.43411451295151
0.049361747504095825,261.684756264089
0.049662487312164043,259.58742976741615
0.049999999999999295,258.38130232865024
0.050000000000000003,258.38130232864916
0.050000000000001432,258.38130232864688
0.050485295342557988,259.02601477837436
0.050936283735582247,261.6700210118247
0.051296384143180676,264.33909147825307
0.051668876249521885,266.51219791212071
0.051850242419321034,266.97527138328098
0.05185024241932322,266.97527138328326
0.052207134005332653,266.1417298139221
0.052398032916695675,264.66498404042511
0.052398032916697174,264.66498404041062
0.052622785254091163,262.57315937738929
0.052847537591485153,260.78649955960475
0.053318158713842705,258.64670756652379
0.053804969600576,259.15168994102294
0.054215935767470254,261.39905783754654
0.05459634046125534,264.13548013622125
0.054983824363396855,266.39835834609414
0.055182983861877581,266.89674867783089
0.055182983861879149,266.89674867783225
0.055557938543454179,265.89393905409253
0.05572784899881477,264.53050374154282
0.055727848998816366,264.53050374152724
0.055986595833221402,262.12923830989587
0.056245342667626437,260.16874389980973
0.056680652516030466,258.42164663712606
0.057137035332175339,258.99813769960542
0.057506633294482301,260.99907462897443
0.057878850987889294,263.70148741040509
0.058251940320283663,266.09175534437992
0.058516429593512741,266.91124762015505
0.058516429593514406,266.9112476201567
0.058875490371968466,266.05204337581245
0.05906385597154961,264.58772632206939
0.059063855971551303,264.58772632205296
0.059364941607575814,261.84583691162641
0.059666027243600324,259.75215441887389
0.059999999999999144,258.55102868514206
0.059999999999999998,258.55102868514069
0.060000000000001719,258.55102868513779
0.060485596909125638,259.15792897655433
0.060937001008657649,261.75462369440942
0.061296940613634769,264.37522716066184
0.061669396473110226,266.49539613606947
0.061849995067222718,266.93184158601719
0.061849995067224481,266.93184158601878
0.062206776735532876,266.0561558449989
0.062395518401246929,264.58133093440887
0.062395518401248705,264.58133093439159
0.062620365289010702,262.47833140890555
0.062845212176772705,260.6821081705915
0.063315011506719615,258.53295065038964
0.063802276965424495,259.03848085175542
0.064214195374271296,261.30843065925978
0.064594314484888254,264.07127462382027
0.064981826825585759,266.37392346316244
0.065182995500507351,266.89824178264115
0.065182995500509211,266.89824178264291
0.065544847377322704,266.00789868623644
0.065729661625141017,264.56093840104847
0.065729661625142904,264.56093840103011
0.065989569661303371,262.16037167720503
0.066249477697463838,260.20534716151769
0.066658713795166177,258.52452018094965
0.067112461287217748,258.97410493568879
0.067492531540032888,260.96426242508858
0.067862128422873397,263.62616958720895
0.068235619099410713,266.04306656983294
0.068516582894115982,266.93099841119096
0.068516582894117925,266.93099841119277
0.068876027581940086,266.05052340256339
0.069062792221267766,264.5902157642812
0.069062792221269736,264.59021576426198
0.069363891521337609,261.83919103922824
0.069664990821405481,259.7358839040221
0.069999999999999007,258.52299043895192
0.070000000000000007,258.52299043895027
0.070000000000002005,258.52299043894698
0.070485745618934989,259.12489061094806
0.070937122344857065,261.7205967991739
0.071297032304166244,264.34278563967518
0.071669491392943929,266.46700349197351
0.071849755264538517,266.90577637325384
0.071849755264540821,266.905776373256
0.07220653603682721,266.03903948898505
0.072395981891746342,264.56288920494382
0.072395981891748395,264.56288920492381
0.072620807195062115,262.46400835253633
0.072845632498375834,260.67247512074499
0.073315691602312882,258.53332506827047
0.073802760821052818,259.05025085002183
0.074214315894536961,261.325208996811
0.074594558796530389,264.09317777516964
0.074982074499590018,266.397688872971
0.07518317838789762,266.92177371275898
0.075183178387900701,266.92177371276188
0.075558202401550978,265.94931420199481
0.075729598620849853,264.58328505861061
0.075729598620852018,264.58328505858952
0.075988237821432283,262.19153200426251
0.076246877022012549,260.23899109387474
0.076682612582905402,258.49837211286757
0.077138761102788847,259.07483796093499
0.077507817552423003,261.06362761927039
0.077880179282647649,263.75000207762463
0.078253241303447005,266.1161388246552
0.078516449624844775,266.91382163721835
0.078516449624847023,266.91382163722045
0.078863663831247474,266.10227033941055
0.079062638081621006,264.57076548277752
0.079062638081623254,264.57076548275563
0.079346616230779765,261.96286439742039
0.079630594379936276,259.91328617938569
0.079999999999998864,258.50725910833756
0.080000000000000002,258.50725910833575
0.080000000000002278,258.50725910833199
0.080464276883256428,259.03269094125091
0.080854173730388515,261.14175123574898
0.081222742796894676,263.81194634880688
0.08159585195892631,266.15951324729122
0.08184989570456587,266.9160903246916
0.081849895704568201,266.91609032469381
0.082208630211076703,266.04099653296686
0.082396205379845142,264.57665182088675
0.082396205379847501,264.57665182086379
0.082620795379416911,262.48037705523319
0.082845385378986322,260.69035078891466
0.083315472129646295,258.54815905460106
0.083802626580421147,259.06058401737346
0.084214311654467661,261.3318871857594
0.084594517385707849,264.09523057391215
0.084982034330131531,266.39527252702544
0.085183142526675706,266.91716078322867
0.085183142526678121,266.91716078323094
0.085558162369293103,265.94105490491006
0.085729387356131712,264.57531637011016
0.085729387356134154,264.5753163700864
0.085988038193126393,262.18253895607444
0.086246689030118631,260.22921040582412
0.086655147432081983,258.53172398274427
0.087109543890447477,258.95913946548893
0.087491034965217249,260.94535063461734
0.087860219437368617,263.59961415251337
0.088233752471843521,266.01855648151201
0.088516455446707776,266.9146063024927
0.088516455446711051,266.91460630249577
0.088875938434077609,266.03453463003456
0.08906280214894878,264.57409808450905
0.089062802148951334,264.57409808448421
0.08936385598669587,261.82492054798576
0.089664909824440406,259.72394431079022
0.08999999999999872,258.51373648594034
0.089999999999999997,258.5137364859383
0.090000000000002578,258.51373648593398
0.090485674556579715,259.12082322981081
0.090937016938542531,261.72155534026354
0.091296951663091333,264.34816908047452
0.091669404778298325,266.47654017316546
0.091849804171740046,266.91732010786126
0.091849804171742655,266.9173201078637
0.092206596799450216,266.05261580217416
0.092396106075101347,264.57638159383504
0.092396106075103984,264.57638159380934
0.092620931486709565,262.47745080302917
0.092845756898315146,260.68556071731024
0.093315826912655164,258.54461916767457
0.093802903025685822,259.05837653879018
0.094214460018722801,261.32967936526251
0.094594698193767215,264.09358841727652
0.094982209876879886,266.39358245694353
0.095183126484672198,266.91509742333267
0.09518312648467557,266.91509742333579
0.09555814257479707,265.93993160837829
0.095729434501751656,264.57402325560292
0.095729434501754376,264.57402325557644
0.095988081937347078,262.18169990243842
0.096246729372939779,260.2288735957527
0.096655207127238185,258.53214531340342
0.097081192092432794,258.86500545486302
0.097475010099530371,260.84188609217591
0.097841256720537353,263.461924940291
0.098215235951945076,265.92525955150984
0.0985164709792377,266.91658812349539
0.098516470979240503,266.916588123498
0.098864748809102732,266.10143737796864
0.099062789306300664,264.57591845311396
0.099062789306303495,264.57591845308639
0.099365625736322849,261.81175017266924
0.099668462166342203,259.70555285348041
0.09999999999999859,258.5144710432694
0.10000000000000001,258.51447104326712
