"time","g","e","h","der(h)","v","der(v)"
1.76000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,9.42101504199943E-02,-7.04171609999997E-01,-7.04171609999997E-01,-9.81000000000000E+00
1.77000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,8.67269843199944E-02,-8.02271609999997E-01,-8.02271609999997E-01,-9.81000000000000E+00
1.78000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,7.82628182199944E-02,-9.00371609999997E-01,-9.00371609999997E-01,-9.81000000000000E+00
1.79000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,6.88176521199944E-02,-9.98471609999997E-01,-9.98471609999997E-01,-9.81000000000000E+00
1.80000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.83914860199945E-02,-1.09657161000000E+00,-1.09657161000000E+00,-9.81000000000000E+00
1.81000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.69843199199945E-02,-1.19467161000000E+00,-1.19467161000000E+00,-9.81000000000000E+00
1.82000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.45961538199945E-02,-1.29277161000000E+00,-1.29277161000000E+00,-9.81000000000000E+00
1.83000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.12269877199945E-02,-1.39087161000000E+00,-1.39087161000000E+00,-9.81000000000000E+00
1.84000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,6.87682161999452E-03,-1.48897161000000E+00,-1.48897161000000E+00,-9.81000000000000E+00
1.85000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.61883920499451E-03,1.02756512700000E+00,1.02756512700000E+00,-9.81000000000000E+00
1.86000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.44530404749945E-02,9.29465127000001E-01,9.29465127000001E-01,-9.81000000000000E+00
1.87000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.33062417449945E-02,8.31365127000001E-01,8.31365127000001E-01,-9.81000000000000E+00
1.88000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.11784430149945E-02,7.33265127000001E-01,7.33265127000001E-01,-9.81000000000000E+00
1.89000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.80696442849945E-02,6.35165127000001E-01,6.35165127000001E-01,-9.81000000000000E+00
1.90000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.39798455549946E-02,5.37065127000001E-01,5.37065127000001E-01,-9.81000000000000E+00
1.91000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.89090468249946E-02,4.38965127000001E-01,4.38965127000001E-01,-9.81000000000000E+00
1.92000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.28572480949946E-02,3.40865127000002E-01,3.40865127000002E-01,-9.81000000000000E+00
1.93000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.58244493649946E-02,2.42765127000002E-01,2.42765127000002E-01,-9.81000000000000E+00
1.94000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.78106506349946E-02,1.44665127000002E-01,1.44665127000002E-01,-9.81000000000000E+00
1.95000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.88158519049946E-02,4.65651270000016E-02,4.65651270000016E-02,-9.81000000000000E+00
1.96000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.88400531749946E-02,-5.15348729999984E-02,-5.15348729999984E-02,-9.81000000000000E+00
1.97000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.78832544449947E-02,-1.49634872999998E-01,-1.49634872999998E-01,-9.81000000000000E+00
1.98000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.59454557149947E-02,-2.47734872999999E-01,-2.47734872999999E-01,-9.81000000000000E+00
1.99000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.30266569849947E-02,-3.45834872999998E-01,-3.45834872999998E-01,-9.81000000000000E+00
2.00000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.91268582549947E-02,-4.43934872999998E-01,-4.43934872999998E-01,-9.81000000000000E+00
2.01000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.42460595249947E-02,-5.42034872999998E-01,-5.42034872999998E-01,-9.81000000000000E+00
2.02000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.83842607949947E-02,-6.40134872999998E-01,-6.40134872999998E-01,-9.81000000000000E+00
2.03000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.15414620649947E-02,-7.38234872999998E-01,-7.38234872999998E-01,-9.81000000000000E+00
2.04000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.37176633349948E-02,-8.36334872999998E-01,-8.36334872999998E-01,-9.81000000000000E+00
2.05000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.49128646049948E-02,-9.34434872999998E-01,-9.34434872999998E-01,-9.81000000000000E+00
2.06000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.12706587499481E-03,-1.03253487300000E+00,-1.03253487300000E+00,-9.81000000000000E+00
2.07000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.55373856549482E-03,7.08059411099999E-01,7.08059411099999E-01,-9.81000000000000E+00
2.08000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.01928826764948E-02,6.09959411099999E-01,6.09959411099999E-01,-9.81000000000000E+00
2.09000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.58510267874948E-02,5.11859411099999E-01,5.11859411099999E-01,-9.81000000000000E+00
2.10000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.05281708984948E-02,4.13759411099999E-01,4.13759411099999E-01,-9.81000000000000E+00
2.11000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.42243150094948E-02,3.15659411100000E-01,3.15659411100000E-01,-9.81000000000000E+00
2.12000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.69394591204948E-02,2.17559411100000E-01,2.17559411100000E-01,-9.81000000000000E+00
2.13000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.86736032314948E-02,1.19459411099999E-01,1.19459411099999E-01,-9.81000000000000E+00
2.14000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.94267473424948E-02,2.13594110999994E-02,2.13594110999994E-02,-9.81000000000000E+00
2.15000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.91988914534948E-02,-7.67405889000006E-02,-7.67405889000006E-02,-9.81000000000000E+00
2.16000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.79900355644948E-02,-1.74840588900001E-01,-1.74840588900001E-01,-9.81000000000000E+00
2.17000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.58001796754948E-02,-2.72940588900001E-01,-2.72940588900001E-01,-9.81000000000000E+00
2.18000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.26293237864947E-02,-3.71040588900001E-01,-3.71040588900001E-01,-9.81000000000000E+00
2.19000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.84774678974947E-02,-4.69140588900000E-01,-4.69140588900000E-01,-9.81000000000000E+00
2.20000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.33446120084947E-02,-5.67240588900000E-01,-5.67240588900000E-01,-9.81000000000000E+00
2.21000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,7.23075611949473E-03,-6.65340588900000E-01,-6.65340588900000E-01,-9.81000000000000E+00
2.22000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.35900230494733E-04,-7.63440588900000E-01,-7.63440588900000E-01,-9.81000000000000E+00
2.23000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.89077835166473E-03,4.52985412230000E-01,4.52985412230000E-01,-9.81000000000000E+00
2.24000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,7.97918247396474E-03,3.54885412230000E-01,3.54885412230000E-01,-9.81000000000000E+00
2.25000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.10865865962647E-02,2.56785412230000E-01,2.56785412230000E-01,-9.81000000000000E+00
2.26000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.32129907185647E-02,1.58685412230000E-01,1.58685412230000E-01,-9.81000000000000E+00
2.27000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.43583948408647E-02,6.05854122300002E-02,6.05854122300002E-02,-9.81000000000000E+00
2.28000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.45227989631647E-02,-3.75145877699998E-02,-3.75145877699998E-02,-9.81000000000000E+00
2.29000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.37062030854647E-02,-1.35614587770000E-01,-1.35614587770000E-01,-9.81000000000000E+00
2.30000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.19086072077647E-02,-2.33714587770000E-01,-2.33714587770000E-01,-9.81000000000000E+00
2.31000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,9.13001133006475E-03,-3.31814587770000E-01,-3.31814587770000E-01,-9.81000000000000E+00
2.32000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.37041545236475E-03,-4.29914587770000E-01,-4.29914587770000E-01,-9.81000000000000E+00
2.33000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,6.29819574664756E-04,-5.28014587770000E-01,-5.28014587770000E-01,-9.81000000000000E+00
2.34000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.35605409063675E-03,3.04864211439000E-01,3.04864211439000E-01,-9.81000000000000E+00
2.35000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.96324620502675E-03,2.06764211439000E-01,2.06764211439000E-01,-9.81000000000000E+00
2.36000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,6.58943831941675E-03,1.08664211439000E-01,1.08664211439000E-01,-9.81000000000000E+00
2.37000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,7.23463043380675E-03,1.05642114389997E-02,1.05642114389997E-02,-9.81000000000000E+00
2.38000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,6.89882254819674E-03,-8.75357885610003E-02,-8.75357885610003E-02,-9.81000000000000E+00
2.39000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.58201466258674E-03,-1.85635788561000E-01,-1.85635788561000E-01,-9.81000000000000E+00
2.40000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.28420677697674E-03,-2.83735788561000E-01,-2.83735788561000E-01,-9.81000000000000E+00
2.41000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.39889136673318E-06,-3.81835788561000E-01,-3.81835788561000E-01,-9.81000000000000E+00
2.42000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.73777157074003E-03,1.85862051992700E-01,1.85862051992700E-01,-9.81000000000000E+00
2.43000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.15494209066704E-03,8.77620519927001E-02,8.77620519927001E-02,-9.81000000000000E+00
2.44000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.59111261059404E-03,-1.03379480072999E-02,-1.03379480072999E-02,-9.81000000000000E+00
2.45000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.04628313052104E-03,-1.08437948007300E-01,-1.08437948007300E-01,-9.81000000000000E+00
2.46000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.52045365044804E-03,-2.06537948007300E-01,-2.06537948007300E-01,-9.81000000000000E+00
2.47000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.17184705212267E-04,1.63215563605110E-01,1.63215563605110E-01,-9.81000000000000E+00
2.48000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.60789034126337E-03,6.51155636051100E-02,6.51155636051100E-02,-9.81000000000000E+00
2.49000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.81759597731447E-03,-3.29844363948900E-02,-3.29844363948900E-02,-9.81000000000000E+00
2.50000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.04630161336557E-03,-1.31084436394890E-01,-1.31084436394890E-01,-9.81000000000000E+00
2.51000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.12754875030605E-04,1.10398105476423E-01,1.10398105476423E-01,-9.81000000000000E+00
2.52000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,9.75285929794835E-04,1.22981054764231E-02,1.22981054764231E-02,-9.81000000000000E+00
2.53000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,6.56816984559066E-04,-8.58018945235769E-02,-8.58018945235769E-02,-9.81000000000000E+00
2.54000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.41048922083620E-04,6.20233261665039E-02,6.20233261665039E-02,-9.81000000000000E+00
2.55000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.19832183748658E-04,-3.60766738334961E-02,-3.60766738334961E-02,-9.81000000000000E+00
2.56000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.07108136447584E-04,6.05696716834473E-02,6.05696716834473E-02,-9.81000000000000E+00
2.57000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.71354853282057E-04,-3.75303283165527E-02,-3.75303283165527E-02,-9.81000000000000E+00
2.58000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.90534360807228E-04,1.15562298215869E-02,1.15562298215869E-02,-9.81000000000000E+00
2.59000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.90593167360099E-06,4.39036391248892E-02,4.39036391248892E-02,-9.81000000000000E+00
2.60000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.31954042470937E-06,3.79374526125776E-02,3.79374526125776E-02,-9.81000000000000E+00
2.61000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.62043162596846E-05,2.54367831711957E-02,2.54367831711957E-02,-9.81000000000000E+00
2.62000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.96115537985435E-05,8.33251780163007E-04,8.33251780163007E-04,-9.81000000000000E+00
2.63000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,8.24290344251083E-06,-3.19752762461141E-02,-3.19752762461141E-02,-9.81000000000000E+00
2.64000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.03839100811640E-05,7.97421463940408E-03,7.97421463940408E-03,-9.81000000000000E+00
2.65000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.24129328467168E-05,2.58817651733080E-02,2.58817651733080E-02,-9.81000000000000E+00
2.66000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.92067157078687E-05,-1.61552356213156E-02,-1.61552356213156E-02,-9.81000000000000E+00
2.67000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.77265031658738E-05,4.05213454555536E-03,4.05213454555536E-03,-9.81000000000000E+00
2.68000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.42859237432373E-05,2.39599459273221E-02,2.39599459273221E-02,-9.81000000000000E+00
2.69000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.28710048522542E-05,2.20408735043878E-02,2.20408735043878E-02,-9.81000000000000E+00
2.70000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.33469459567241E-06,2.11005280171500E-02,2.11005280171500E-02,-9.81000000000000E+00
2.71000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.19849950592077E-05,-1.28083696120050E-02,-1.28083696120050E-02,-9.81000000000000E+00
2.72000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.64216059858538E-05,5.69209889011754E-03,5.69209889011754E-03,-9.81000000000000E+00
2.73000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.75441838870702E-05,8.08652845615760E-03,8.08652845615760E-03,-9.81000000000000E+00
2.74000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.52751218041613E-05,2.59367989435172E-02,2.59367989435172E-02,-9.81000000000000E+00
2.75000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.65206348150938E-05,-1.61937592604621E-02,-1.61937592604621E-02,-9.81000000000000E+00
2.76000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.50874211128574E-05,4.03325796237360E-03,4.03325796237360E-03,-9.81000000000000E+00
2.77000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.25169849347968E-05,2.27059640156306E-03,2.27059640156306E-03,-9.81000000000000E+00
2.78000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.91004712075470E-05,1.40689223676590E-03,1.40689223676590E-03,-9.81000000000000E+00
2.79000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.23829072398062E-05,2.26637771960153E-02,2.26637771960153E-02,-9.81000000000000E+00
2.80000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.89391797874428E-05,-1.39026440372107E-02,-1.39026440372107E-02,-9.81000000000000E+00
2.81000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.47108055128398E-05,5.15590442176676E-03,5.15590442176676E-03,-9.81000000000000E+00
2.82000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.53025508903889E-05,7.82379316666571E-03,7.82379316666571E-03,-9.81000000000000E+00
2.83000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.85355061253879E-05,9.13105865166620E-03,9.13105865166620E-03,-9.81000000000000E+00
2.84000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.44927056049454E-05,2.64486187393164E-02,2.64486187393164E-02,-9.81000000000000E+00
2.85000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.89408743608672E-05,-1.65520331175215E-02,-1.65520331175215E-02,-9.81000000000000E+00
2.86000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.79447547642434E-05,3.85770377241446E-03,3.85770377241446E-03,-9.81000000000000E+00
2.87000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.40287859902395E-05,2.38646748484831E-02,2.38646748484831E-02,-9.81000000000000E+00
2.88000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.27567737175149E-05,2.19941906757567E-02,2.19941906757567E-02,-9.81000000000000E+00
2.89000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.29048770387980E-06,2.10776534311208E-02,2.10776534311208E-02,-9.81000000000000E+00
2.90000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.19560032757067E-05,-1.27923574017846E-02,-1.27923574017846E-02,-9.81000000000000E+00
2.91000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.63730793058839E-05,5.69994487312557E-03,5.69994487312557E-03,-9.81000000000000E+00
2.92000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.75034247302782E-05,8.09037298783153E-03,8.09037298783153E-03,-9.81000000000000E+00
2.93000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.53166498672881E-05,2.59386827640374E-02,2.59386827640374E-02,-9.81000000000000E+00
2.94000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.64851349776317E-05,-1.61950779348262E-02,-1.61950779348262E-02,-9.81000000000000E+00
2.95000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.50535300581196E-05,4.03261181193515E-03,4.03261181193515E-03,-9.81000000000000E+00
2.96000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.24827837278485E-05,2.27027978784822E-03,2.27027978784822E-03,-9.81000000000000E+00
2.97000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.90661180260156E-05,1.40673709604563E-03,1.40673709604563E-03,-9.81000000000000E+00
2.98000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.24172293931935E-05,2.26637011770624E-02,2.26637011770624E-02,-9.81000000000000E+00
2.99000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.89046143734060E-05,-1.39025908239436E-02,-1.39025908239436E-02,-9.81000000000000E+00
3.00000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.46761751786173E-05,5.15593049626761E-03,5.15593049626761E-03,-9.81000000000000E+00
3.01000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.52679463699222E-05,7.82380594317113E-03,7.82380594317113E-03,-9.81000000000000E+00
3.02000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.85009142536616E-05,9.13106491215386E-03,9.13106491215386E-03,-9.81000000000000E+00
3.03000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.45272987287692E-05,2.64486218069554E-02,2.64486218069554E-02,-9.81000000000000E+00
3.04000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.89062910534881E-05,-1.65520352648688E-02,-1.65520352648688E-02,-9.81000000000000E+00
3.05000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.79101740766279E-05,3.85770272021430E-03,3.85770272021430E-03,-9.81000000000000E+00
3.06000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.40633664674149E-05,2.38646743329050E-02,2.38646743329050E-02,-9.81000000000000E+00
3.07000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.27913549680574E-05,2.19941904231235E-02,2.19941904231235E-02,-9.81000000000000E+00
3.08000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.32506933337225E-06,2.10776533073305E-02,2.10776533073305E-02,-9.81000000000000E+00
3.09000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.19214212500853E-05,-1.27923573151313E-02,-1.27923573151313E-02,-9.81000000000000E+00
3.10000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.63384971745455E-05,5.69994491558564E-03,5.69994491558564E-03,-9.81000000000000E+00
3.11000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.74688426409753E-05,8.09037300863697E-03,8.09037300863697E-03,-9.81000000000000E+00
3.12000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.53512319607521E-05,2.59386827742321E-02,2.59386827742321E-02,-9.81000000000000E+00
3.13000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.64505529167906E-05,-1.61950779419625E-02,-1.61950779419625E-02,-9.81000000000000E+00
3.14000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.50189480059849E-05,4.03261180843838E-03,4.03261180843838E-03,-9.81000000000000E+00
3.15000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.24482016740353E-05,2.27027978613481E-03,2.27027978613481E-03,-9.81000000000000E+00
3.16000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.90315359713800E-05,1.40673709520606E-03,1.40673709520606E-03,-9.81000000000000E+00
3.17000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.24518114476612E-05,2.26637011766510E-02,2.26637011766510E-02,-9.81000000000000E+00
3.18000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.88700323176218E-05,-1.39025908236557E-02,-1.39025908236557E-02,-9.81000000000000E+00
3.19000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.46415931224818E-05,5.15593049640872E-03,5.15593049640872E-03,-9.81000000000000E+00
3.20000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.52333643139264E-05,7.82380594324027E-03,7.82380594324027E-03,-9.81000000000000E+00
3.21000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.84663321977342E-05,9.13106491218773E-03,9.13106491218773E-03,-9.81000000000000E+00
3.22000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.45618807847033E-05,2.64486218069720E-02,2.64486218069720E-02,-9.81000000000000E+00
3.23000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.88717089976070E-05,-1.65520352648804E-02,-1.65520352648804E-02,-9.81000000000000E+00
3.24000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.78755920207611E-05,3.85770272020861E-03,3.85770272020861E-03,-9.81000000000000E+00
3.25000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.40979485232807E-05,2.38646743329022E-02,2.38646743329022E-02,-9.81000000000000E+00
3.26000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.28259370239274E-05,2.19941904231221E-02,2.19941904231221E-02,-9.81000000000000E+00
3.27000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.35965138924423E-06,2.10776533073298E-02,2.10776533073298E-02,-9.81000000000000E+00
3.28000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.18868391942112E-05,-1.27923573151309E-02,-1.27923573151309E-02,-9.81000000000000E+00
3.29000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.63039151186708E-05,5.69994491558587E-03,5.69994491558587E-03,-9.81000000000000E+00
3.30000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.74342605851008E-05,8.09037300863708E-03,8.09037300863708E-03,-9.81000000000000E+00
3.31000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.53858140166266E-05,2.59386827742322E-02,2.59386827742322E-02,-9.81000000000000E+00
3.32000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.64159708609164E-05,-1.61950779419625E-02,-1.61950779419625E-02,-9.81000000000000E+00
3.33000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.49843659501106E-05,4.03261180843836E-03,4.03261180843836E-03,-9.81000000000000E+00
3.34000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.24136196181610E-05,2.27027978613480E-03,2.27027978613480E-03,-9.81000000000000E+00
3.35000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.89969539155057E-05,1.40673709520605E-03,1.40673709520605E-03,-9.81000000000000E+00
3.36000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.24863935035355E-05,2.26637011766510E-02,2.26637011766510E-02,-9.81000000000000E+00
3.37000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.88354502617476E-05,-1.39025908236557E-02,-1.39025908236557E-02,-9.81000000000000E+00
3.38000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.46070110666075E-05,5.15593049640872E-03,5.15593049640872E-03,-9.81000000000000E+00
3.39000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.51987822580521E-05,7.82380594324027E-03,7.82380594324027E-03,-9.81000000000000E+00
3.40000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.84317501418599E-05,9.13106491218773E-03,9.13106491218773E-03,-9.81000000000000E+00
3.41000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.45964628405776E-05,2.64486218069720E-02,2.64486218069720E-02,-9.81000000000000E+00
3.42000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.88371269417327E-05,-1.65520352648804E-02,-1.65520352648804E-02,-9.81000000000000E+00
3.43000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.78410099648868E-05,3.85770272020861E-03,3.85770272020861E-03,-9.81000000000000E+00
3.44000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.51863072705869E-05,2.18457433290221E-03,2.18457433290221E-03,-9.81000000000000E+00
3.45000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.64526075959936E-05,2.30448414231221E-02,2.30448414231221E-02,-9.81000000000000E+00
3.46000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.60888849579971E-05,-1.41693889961855E-02,-1.41693889961855E-02,-9.81000000000000E+00
3.47000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.20075666278827E-05,-1.16518006081309E-02,-1.16518006081309E-02,-9.81000000000000E+00
3.48000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.50331633698023E-05,6.25881770201587E-03,6.25881770201587E-03,-9.81000000000000E+00
3.49000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.67167928947980E-05,8.36422067398778E-03,8.36422067398778E-03,-9.81000000000000E+00
3.50000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.61580512399995E-05,2.60728681302540E-02,2.60728681302540E-02,-9.81000000000000E+00
3.51000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.60731267768133E-05,-1.62890076911778E-02,-1.62890076911778E-02,-9.81000000000000E+00
3.52000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.03565909300493E-05,-1.76935137686771E-02,-1.76935137686771E-02,-9.81000000000000E+00
