"time","Input_motion"
2.798,17.58035249
2.799,17.58663567
2.8,17.59291886
2.801,17.59920205
2.802,17.60548523
2.803,17.61176842
2.804,17.6180516
2.805,17.62433479
2.806,17.63061797
2.807,17.63690116
2.808,17.64318434
2.809,17.64946753
2.81,17.65575071
2.811,17.6620339
2.812,17.66831708
2.813,17.67460027
2.814,17.68088345
2.815,17.68716664
2.816,17.69344983
2.817,17.69973301
2.818,17.7060162
2.819,17.71229938
2.82,17.71858257
2.821,17.72486575
2.822,17.73114894
2.823,17.73743212
2.824,17.74371531
2.825,17.74999849
2.826,17.75628168
2.827,17.76256486
2.828,17.76884805
2.829,17.77513123
2.83,17.78141442
2.831,17.7876976
2.832,17.79398079
2.833,17.80026398
2.834,17.80654716
2.835,17.81283035
2.836,17.81911353
2.837,17.82539672
2.838,17.8316799
2.839,17.83796309
2.84,17.84424627
2.841,17.85052946
2.842,17.85681264
2.843,17.86309583
2.844,17.86937901
2.845,17.8756622
2.846,17.88194538
2.847,17.88822857
2.848,17.89451175
2.849,17.90079494
2.85,17.90707813
2.851,17.91336131
2.852,17.9196445
2.853,17.92592768
2.854,17.93221087
2.855,17.93849405
2.856,17.94477724
2.857,17.95106042
2.858,17.95734361
2.859,17.96362679
2.86,17.96990998
2.861,17.97619316
2.862,17.98247635
2.863,17.98875953
2.864,17.99504272
2.865,18.00132591
2.866,18.00760909
2.867,18.01389228
2.868,18.02017546
2.869,18.02645865
2.87,18.03274183
2.871,18.03902502
2.872,18.0453082
2.873,18.05159139
2.874,18.05787457
2.875,18.06415776
2.876,18.07044094
2.877,18.07672413
2.878,18.08300731
2.879,18.0892905
2.88,18.09557368
2.881,18.10185687
2.882,18.10814006
2.883,18.11442324
2.884,18.12070643
2.885,18.12698961
2.886,18.1332728
2.887,18.13955598
2.888,18.14583917
2.889,18.15212235
2.89,18.15840554
2.891,18.16468872
2.892,18.17097191
2.893,18.17725509
2.894,18.18353828
2.895,18.18982146
2.896,18.19610465
2.897,18.20238783
2.898,18.20867102
2.899,18.21495421
2.9,18.22123739
2.901,18.22752058
2.902,18.23380376
2.903,18.24008695
2.904,18.24637013
2.905,18.25265332
2.906,18.2589365
2.907,18.26521969
2.908,18.27150287
2.909,18.27778606
2.91,18.28406924
2.911,18.29035243
2.912,18.29663561
2.913,18.3029188
2.914,18.30920199
2.915,18.31548517
2.916,18.32176836
2.917,18.32805154
2.918,18.33433473
2.919,18.34061791
2.92,18.3469011
2.921,18.35318428
2.922,18.35946747
2.923,18.36575065
2.924,18.37203384
2.925,18.37831702
2.926,18.38460021
2.927,18.39088339
2.928,18.39716658
2.929,18.40344976
2.93,18.40973295
2.931,18.41601614
2.932,18.42229932
2.933,18.42858251
2.934,18.43486569
2.935,18.44114888
2.936,18.44743206
2.937,18.45371525
2.938,18.45999843
2.939,18.46628162
2.94,18.4725648
2.941,18.47884799
2.942,18.48513117
2.943,18.49141436
2.944,18.49769754
2.945,18.50398073
2.946,18.51026391
2.947,18.5165471
2.948,18.52283029
2.949,18.52911347
2.95,18.53539666
2.951,18.54167984
2.952,18.54796303
2.953,18.55424621
2.954,18.5605294
2.955,18.56681258
2.956,18.57309577
2.957,18.57937895
2.958,18.58566214
2.959,18.59194532
2.96,18.59822851
2.961,18.60451169
2.962,18.61079488
2.963,18.61707807
2.964,18.62336125
2.965,18.62964444
2.966,18.63592762
2.967,18.64221081
2.968,18.64849399
2.969,18.65477718
2.97,18.66106036
2.971,18.66734355
2.972,18.67362673
2.973,18.67990992
2.974,18.6861931
2.975,18.69247629
2.976,18.69875947
2.977,18.70504266
2.978,18.71132584
2.979,18.71760903
2.98,18.72389222
2.981,18.7301754
2.982,18.73645859
2.983,18.74274177
2.984,18.74902496
2.985,18.75530814
2.986,18.76159133
2.987,18.76787451
2.988,18.7741577
2.989,18.78044088
2.99,18.78672407
2.991,18.79300725
2.992,18.79929044
2.993,18.80557362
2.994,18.81185681
2.995,18.81814
2.996,18.82442318
2.997,18.83070637
2.998,18.83698955
2.999,18.84327274
3,18.84955592
3.001,18.85583911
3.002,18.86212229
3.003,18.86840548
3.004,18.87468866
3.005,18.88097185
3.006,18.88725503
3.007,18.89353822
3.008,18.8998214
3.009,18.90610459
3.01,18.91238777
3.011,18.91867096
3.012,18.92495415
3.013,18.93123733
3.014,18.93752052
3.015,18.9438037
3.016,18.95008689
3.017,18.95637007
3.018,18.96265326
3.019,18.96893644
3.02,18.97521963
3.021,18.98150281
3.022,18.987786
3.023,18.99406918
3.024,19.00035237
3.025,19.00663555
3.026,19.01291874
3.027,19.01920192
3.028,19.02548511
3.029,19.0317683
3.03,19.03805148
3.031,19.04433467
3.032,19.05061785
3.033,19.05690104
3.034,19.06318422
3.035,19.06946741
3.036,19.07575059
3.037,19.08203378
3.038,19.08831696
3.039,19.09460015
3.04,19.10088333
3.041,19.10716652
3.042,19.1134497
3.043,19.11973289
3.044,19.12601608
3.045,19.13229926
3.046,19.13858245
3.047,19.14486563
3.048,19.15114882
3.049,19.157432
3.05,19.16371519
3.051,19.16999837
3.052,19.17628156
3.053,19.18256474
3.054,19.18884793
3.055,19.19513111
3.056,19.2014143
3.057,19.20769748
3.058,19.21398067
3.059,19.22026385
3.06,19.22654704
3.061,19.23283023
3.062,19.23911341
3.063,19.2453966
3.064,19.25167978
3.065,19.25796297
3.066,19.26424615
3.067,19.27052934
3.068,19.27681252
3.069,19.28309571
3.07,19.28937889
3.071,19.29566208
3.072,19.30194526
3.073,19.30822845
3.074,19.31451163
3.075,19.32079482
3.076,19.327078
3.077,19.33336119
3.078,19.33964438
3.079,19.34592756
3.08,19.35221075
3.081,19.35849393
3.082,19.36477712
3.083,19.3710603
3.084,19.37734349
3.085,19.38362667
3.086,19.38990986
3.087,19.39619304
3.088,19.40247623
3.089,19.40875941
3.09,19.4150426
3.091,19.42132578
3.092,19.42760897
3.093,19.43389216
3.094,19.44017534
3.095,19.44645853
3.096,19.45274171
3.097,19.4590249
3.098,19.46530808
3.099,19.47159127
3.1,19.47787445
3.101,19.48415764
3.102,19.49044082
3.103,19.49672401
3.104,19.50300719
3.105,19.50929038
3.106,19.51557356
3.107,19.52185675
3.108,19.52813993
3.109,19.53442312
3.11,19.54070631
3.111,19.54698949
3.112,19.55327268
3.113,19.55955586
3.114,19.56583905
3.115,19.57212223
3.116,19.57840542
3.117,19.5846886
3.118,19.59097179
3.119,19.59725497
3.12,19.60353816
3.121,19.60982134
3.122,19.61610453
3.123,19.62238771
3.124,19.6286709
3.125,19.63495408
3.126,19.64123727
3.127,19.64752046
3.128,19.65380364
3.129,19.66008683
3.13,19.66637001
3.131,19.6726532
3.132,19.67893638
3.133,19.68521957
3.134,19.69150275
3.135,19.69778594
3.136,19.70406912
3.137,19.71035231
3.138,19.71663549
3.139,19.72291868
3.14,19.72920186
3.141,19.73548505
3.142,19.74176824
3.143,19.74805142
3.144,19.75433461
3.145,19.76061779
3.146,19.76690098
3.147,19.77318416
3.148,19.77946735
3.149,19.78575053
3.15,19.79203372
3.151,19.7983169
3.152,19.80460009
3.153,19.81088327
3.154,19.81716646
3.155,19.82344964
3.156,19.82973283
3.157,19.83601601
3.158,19.8422992
3.159,19.84858239
3.16,19.85486557
3.161,19.86114876
3.162,19.86743194
3.163,19.87371513
3.164,19.87999831
3.165,19.8862815
3.166,19.89256468
3.167,19.89884787
3.168,19.90513105
3.169,19.91141424
3.17,19.91769742
3.171,19.92398061
3.172,19.93026379
3.173,19.93654698
3.174,19.94283016
3.175,19.94911335
3.176,19.95539654
3.177,19.96167972
3.178,19.96796291
3.179,19.97424609
3.18,19.98052928
3.181,19.98681246
3.182,19.99309565
3.183,19.99937883
3.184,20.00566202
3.185,20.0119452
3.186,20.01822839
3.187,20.02451157
3.188,20.03079476
3.189,20.03707794
3.19,20.04336113
3.191,20.04964432
3.192,20.0559275
3.193,20.06221069
3.194,20.06849387
3.195,20.07477706
3.196,20.08106024
3.197,20.08734343
3.198,20.09362661
3.199,20.0999098
3.2,20.10619298
3.201,20.11247617
3.202,20.11875935
3.203,20.12504254
3.204,20.13132572
3.205,20.13760891
3.206,20.14389209
3.207,20.15017528
3.208,20.15645847
3.209,20.16274165
3.21,20.16902484
3.211,20.17530802
3.212,20.18159121
3.213,20.18787439
3.214,20.19415758
3.215,20.20044076
3.216,20.20672395
3.217,20.21300713
3.218,20.21929032
3.219,20.2255735
3.22,20.23185669
3.221,20.23813987
3.222,20.24442306
3.223,20.25070625
3.224,20.25698943
3.225,20.26327262
3.226,20.2695558
3.227,20.27583899
3.228,20.28212217
3.229,20.28840536
3.23,20.29468854
3.231,20.30097173
3.232,20.30725491
3.233,20.3135381
3.234,20.31982128
3.235,20.32610447
3.236,20.33238765
3.237,20.33867084
3.238,20.34495402
3.239,20.35123721
3.24,20.3575204
3.241,20.36380358
3.242,20.37008677
3.243,20.37636995
3.244,20.38265314
3.245,20.38893632
3.246,20.39521951
3.247,20.40150269
3.248,20.40778588
3.249,20.41406906
3.25,20.42035225
3.251,20.42663543
3.252,20.43291862
3.253,20.4392018
3.254,20.44548499
3.255,20.45176817
3.256,20.45805136
3.257,20.46433455
3.258,20.47061773
3.259,20.47690092
3.26,20.4831841
3.261,20.48946729
3.262,20.49575047
3.263,20.50203366
3.264,20.50831684
3.265,20.51460003
3.266,20.52088321
3.267,20.5271664
3.268,20.53344958
3.269,20.53973277
3.27,20.54601595
3.271,20.55229914
3.272,20.55858233
3.273,20.56486551
3.274,20.5711487
3.275,20.57743188
3.276,20.58371507
3.277,20.58999825
3.278,20.59628144
3.279,20.60256462
3.28,20.60884781
3.281,20.61513099
3.282,20.62141418
3.283,20.62769736
3.284,20.63398055
3.285,20.64026373
3.286,20.64654692
3.287,20.6528301
3.288,20.65911329
3.289,20.66539648
3.29,20.67167966
3.291,20.67796285
3.292,20.68424603
3.293,20.69052922
3.294,20.6968124
3.295,20.70309559
3.296,20.70937877
3.297,20.71566196
3.298,20.72194514
3.299,20.72822833
3.3,20.73451151
3.301,20.7407947
3.302,20.74707788
3.303,20.75336107
3.304,20.75964425
3.305,20.76592744
3.306,20.77221063
3.307,20.77849381
3.308,20.784777
3.309,20.79106018
3.31,20.79734337
3.311,20.80362655
3.312,20.80990974
3.313,20.81619292
3.314,20.82247611
3.315,20.82875929
3.316,20.83504248
3.317,20.84132566
3.318,20.84760885
3.319,20.85389203
3.32,20.86017522
3.321,20.86645841
3.322,20.87274159
3.323,20.87902478
3.324,20.88530796
3.325,20.89159115
3.326,20.89787433
3.327,20.90415752
3.328,20.9104407
3.329,20.91672389
3.33,20.92300707
3.331,20.92929026
3.332,20.93557344
3.333,20.94185663
3.334,20.94813981
3.335,20.954423
3.336,20.96070618
3.337,20.96698937
3.338,20.97327256
3.339,20.97955574
3.34,20.98583893
3.341,20.99212211
3.342,20.9984053
3.343,21.00468848
3.344,21.01097167
3.345,21.01725485
3.346,21.02353804
3.347,21.02982122
3.348,21.03610441
3.349,21.04238759
3.35,21.04867078
3.351,21.05495396
3.352,21.06123715
3.353,21.06752033
3.354,21.07380352
3.355,21.08008671
3.356,21.08636989
3.357,21.09265308
3.358,21.09893626
3.359,21.10521945
3.36,21.11150263
3.361,21.11778582
3.362,21.124069
3.363,21.13035219
3.364,21.13663537
3.365,21.14291856
3.366,21.14920174
3.367,21.15548493
3.368,21.16176811
3.369,21.1680513
3.37,21.17433449
3.371,21.18061767
3.372,21.18690086
3.373,21.19318404
3.374,21.19946723
3.375,21.20575041
3.376,21.2120336
3.377,21.21831678
3.378,21.22459997
3.379,21.23088315
3.38,21.23716634
3.381,21.24344952
3.382,21.24973271
3.383,21.25601589
3.384,21.26229908
3.385,21.26858226
3.386,21.27486545
3.387,21.28114864
3.388,21.28743182
3.389,21.29371501
3.39,21.29999819
3.391,21.30628138
3.392,21.31256456
3.393,21.31884775
3.394,21.32513093
3.395,21.33141412
3.396,21.3376973
3.397,21.34398049
3.398,21.35026367
3.399,21.35654686
3.4,21.36283004
3.401,21.36911323
3.402,21.37539642
3.403,21.3816796
3.404,21.38796279
3.405,21.39424597
3.406,21.40052916
3.407,21.40681234
3.408,21.41309553
3.409,21.41937871
3.41,21.4256619
3.411,21.43194508
3.412,21.43822827
3.413,21.44451145
3.414,21.45079464
3.415,21.45707782
3.416,21.46336101
3.417,21.46964419
3.418,21.47592738
3.419,21.48221057
3.42,21.48849375
3.421,21.49477694
3.422,21.50106012
3.423,21.50734331
3.424,21.51362649
3.425,21.51990968
3.426,21.52619286
3.427,21.53247605
3.428,21.53875923
3.429,21.54504242
3.43,21.5513256
3.431,21.55760879
3.432,21.56389197
3.433,21.57017516
3.434,21.57645834
3.435,21.58274153
3.436,21.58902472
3.437,21.5953079
3.438,21.60159109
3.439,21.60787427
3.44,21.61415746
3.441,21.62044064
3.442,21.62672383
3.443,21.63300701
3.444,21.6392902
3.445,21.64557338
3.446,21.65185657
3.447,21.65813975
3.448,21.66442294
3.449,21.67070612
3.45,21.67698931
3.451,21.6832725
3.452,21.68955568
3.453,21.69583887
3.454,21.70212205
3.455,21.70840524
3.456,21.71468842
3.457,21.72097161
3.458,21.72725479
3.459,21.73353798
3.46,21.73982116
3.461,21.74610435
3.462,21.75238753
3.463,21.75867072
3.464,21.7649539
3.465,21.77123709
3.466,21.77752027
3.467,21.78380346
3.468,21.79008665
3.469,21.79636983
3.47,21.80265302
3.471,21.8089362
3.472,21.81521939
3.473,21.82150257
3.474,21.82778576
3.475,21.83406894
3.476,21.84035213
3.477,21.84663531
3.478,21.8529185
3.479,21.85920168
3.48,21.86548487
3.481,21.87176805
3.482,21.87805124
3.483,21.88433442
3.484,21.89061761
3.485,21.8969008
3.486,21.90318398
3.487,21.90946717
3.488,21.91575035
3.489,21.92203354
3.49,21.92831672
3.491,21.93459991
3.492,21.94088309
3.493,21.94716628
3.494,21.95344946
3.495,21.95973265
3.496,21.96601583
3.497,21.97229902
3.498,21.9785822
3.499,21.98486539
3.5,21.99114858
3.501,21.99743176
3.502,22.00371495
3.503,22.00999813
3.504,22.01628132
3.505,22.0225645
3.506,22.02884769
3.507,22.03513087
3.508,22.04141406
3.509,22.04769724
3.51,22.05398043
3.511,22.06026361
3.512,22.0665468
3.513,22.07282998
3.514,22.07911317
3.515,22.08539635
3.516,22.09167954
3.517,22.09796273
3.518,22.10424591
3.519,22.1105291
3.52,22.11681228
3.521,22.12309547
3.522,22.12937865
3.523,22.13566184
3.524,22.14194502
3.525,22.14822821
3.526,22.15451139
3.527,22.16079458
3.528,22.16707776
3.529,22.17336095
3.53,22.17964413
3.531,22.18592732
3.532,22.1922105
3.533,22.19849369
3.534,22.20477688
3.535,22.21106006
3.536,22.21734325
3.537,22.22362643
3.538,22.22990962
3.539,22.2361928
3.54,22.24247599
3.541,22.24875917
3.542,22.25504236
3.543,22.26132554
3.544,22.26760873
3.545,22.27389191
3.546,22.2801751
3.547,22.28645828
3.548,22.29274147
3.549,22.29902466
3.55,22.30530784
3.551,22.31159103
3.552,22.31787421
3.553,22.3241574
3.554,22.33044058
3.555,22.33672377
3.556,22.34300695
3.557,22.34929014
3.558,22.35557332
3.559,22.36185651
3.56,22.36813969
3.561,22.37442288
3.562,22.38070606
3.563,22.38698925
3.564,22.39327243
3.565,22.39955562
3.566,22.40583881
3.567,22.41212199
3.568,22.41840518
3.569,22.42468836
3.57,22.43097155
3.571,22.43725473
3.572,22.44353792
3.573,22.4498211
3.574,22.45610429
3.575,22.46238747
3.576,22.46867066
3.577,22.47495384
3.578,22.48123703
3.579,22.48752021
3.58,22.4938034
3.581,22.50008659
3.582,22.50636977
3.583,22.51265296
3.584,22.51893614
3.585,22.52521933
3.586,22.53150251
3.587,22.5377857
3.588,22.54406888
3.589,22.55035207
3.59,22.55663525
3.591,22.56291844
3.592,22.56920162
3.593,22.57548481
3.594,22.58176799
3.595,22.58805118
3.596,22.59433436
3.597,22.60061755
3.598,22.60690074
3.599,22.61318392
3.6,22.61946711
3.601,22.62575029
3.602,22.63203348
3.603,22.63831666
3.604,22.64459985
3.605,22.65088303
3.606,22.65716622
3.607,22.6634494
3.608,22.66973259
3.609,22.67601577
3.61,22.68229896
3.611,22.68858214
3.612,22.69486533
3.613,22.70114851
3.614,22.7074317
3.615,22.71371489
3.616,22.71999807
3.617,22.72628126
3.618,22.73256444
3.619,22.73884763
3.62,22.74513081
3.621,22.751414
3.622,22.75769718
3.623,22.76398037
3.624,22.77026355
3.625,22.77654674
3.626,22.78282992
3.627,22.78911311
3.628,22.79539629
3.629,22.80167948
3.63,22.80796267
3.631,22.81424585
3.632,22.82052904
3.633,22.82681222
3.634,22.83309541
3.635,22.83937859
3.636,22.84566178
3.637,22.85194496
3.638,22.85822815
3.639,22.86451133
3.64,22.87079452
3.641,22.8770777
3.642,22.88336089
3.643,22.88964407
3.644,22.89592726
3.645,22.90221044
3.646,22.90849363
3.647,22.91477682
3.648,22.92106
3.649,22.92734319
3.65,22.93362637
3.651,22.93990956
3.652,22.94619274
3.653,22.95247593
3.654,22.95875911
3.655,22.9650423
3.656,22.97132548
3.657,22.97760867
3.658,22.98389185
3.659,22.99017504
3.66,22.99645822
3.661,23.00274141
3.662,23.00902459
3.663,23.01530778
3.664,23.02159097
3.665,23.02787415
3.666,23.03415734
3.667,23.04044052
3.668,23.04672371
3.669,23.05300689
3.67,23.05929008
3.671,23.06557326
3.672,23.07185645
3.673,23.07813963
3.674,23.08442282
3.675,23.090706
3.676,23.09698919
3.677,23.10327237
3.678,23.10955556
3.679,23.11583875
3.68,23.12212193
3.681,23.12840512
3.682,23.1346883
3.683,23.14097149
3.684,23.14725467
3.685,23.15353786
3.686,23.15982104
3.687,23.16610423
3.688,23.17238741
3.689,23.1786706
3.69,23.18495378
3.691,23.19123697
3.692,23.19752015
3.693,23.20380334
3.694,23.21008652
3.695,23.21636971
3.696,23.2226529
3.697,23.22893608
3.698,23.23521927
3.699,23.24150245
3.7,23.24778564
3.701,23.25406882
3.702,23.26035201
3.703,23.26663519
3.704,23.27291838
3.705,23.27920156
3.706,23.28548475
3.707,23.29176793
3.708,23.29805112
3.709,23.3043343
3.71,23.31061749
3.711,23.31690067
3.712,23.32318386
3.713,23.32946705
3.714,23.33575023
3.715,23.34203342
3.716,23.3483166
3.717,23.35459979
3.718,23.36088297
3.719,23.36716616
3.72,23.37344934
3.721,23.37973253
3.722,23.38601571
3.723,23.3922989
3.724,23.39858208
3.725,23.40486527
3.726,23.41114845
3.727,23.41743164
3.728,23.42371483
3.729,23.42999801
3.73,23.4362812
3.731,23.44256438
3.732,23.44884757
3.733,23.45513075
3.734,23.46141394
3.735,23.46769712
3.736,23.47398031
3.737,23.48026349
3.738,23.48654668
3.739,23.49282986
3.74,23.49911305
3.741,23.50539623
3.742,23.51167942
3.743,23.5179626
3.744,23.52424579
3.745,23.53052898
3.746,23.53681216
3.747,23.54309535
3.748,23.54937853
3.749,23.55566172
3.75,23.5619449
3.751,23.56822809
3.752,23.57451127
3.753,23.58079446
3.754,23.58707764
3.755,23.59336083
3.756,23.59964401
3.757,23.6059272
3.758,23.61221038
3.759,23.61849357
3.76,23.62477675
3.761,23.63105994
3.762,23.63734313
3.763,23.64362631
3.764,23.6499095
3.765,23.65619268
3.766,23.66247587
3.767,23.66875905
3.768,23.67504224
3.769,23.68132542
3.77,23.68760861
3.771,23.69389179
3.772,23.70017498
3.773,23.70645816
3.774,23.71274135
3.775,23.71902453
3.776,23.72530772
3.777,23.73159091
3.778,23.73787409
3.779,23.74415728
3.78,23.75044046
3.781,23.75672365
3.782,23.76300683
3.783,23.76929002
3.784,23.7755732
3.785,23.78185639
3.786,23.78813957
3.787,23.79442276
3.788,23.80070594
3.789,23.80698913
3.79,23.81327231
3.791,23.8195555
3.792,23.82583868
3.793,23.83212187
3.794,23.83840506
3.795,23.84468824
3.796,23.85097143
3.797,23.85725461
3.798,23.8635378
3.799,23.86982098
3.8,23.87610417
3.801,23.88238735
3.802,23.88867054
3.803,23.89495372
3.804,23.90123691
3.805,23.90752009
3.806,23.91380328
3.807,23.92008646
3.808,23.92636965
3.809,23.93265284
3.81,23.93893602
3.811,23.94521921
3.812,23.95150239
3.813,23.95778558
3.814,23.96406876
3.815,23.97035195
3.816,23.97663513
3.817,23.98291832
3.818,23.9892015
3.819,23.99548469
3.82,24.00176787
3.821,24.00805106
3.822,24.01433424
3.823,24.02061743
3.824,24.02690061
3.825,24.0331838
3.826,24.03946699
3.827,24.04575017
3.828,24.05203336
3.829,24.05831654
3.83,24.06459973
3.831,24.07088291
3.832,24.0771661
3.833,24.08344928
3.834,24.08973247
3.835,24.09601565
3.836,24.10229884
3.837,24.10858202
3.838,24.11486521
3.839,24.12114839
3.84,24.12743158
3.841,24.13371476
3.842,24.13999795
3.843,24.14628114
3.844,24.15256432
3.845,24.15884751
3.846,24.16513069
3.847,24.17141388
3.848,24.17769706
3.849,24.18398025
3.85,24.19026343
3.851,24.19654662
3.852,24.2028298
3.853,24.20911299
3.854,24.21539617
3.855,24.22167936
3.856,24.22796254
3.857,24.23424573
3.858,24.24052892
3.859,24.2468121
3.86,24.25309529
3.861,24.25937847
3.862,24.26566166
3.863,24.27194484
3.864,24.27822803
3.865,24.28451121
3.866,24.2907944
3.867,24.29707758
3.868,24.30336077
3.869,24.30964395
3.87,24.31592714
3.871,24.32221032
3.872,24.32849351
3.873,24.33477669
3.874,24.34105988
3.875,24.34734307
3.876,24.35362625
3.877,24.35990944
3.878,24.36619262
3.879,24.37247581
3.88,24.37875899
3.881,24.38504218
3.882,24.39132536
3.883,24.39760855
3.884,24.40389173
3.885,24.41017492
3.886,24.4164581
3.887,24.42274129
3.888,24.42902447
3.889,24.43530766
3.89,24.44159084
3.891,24.44787403
3.892,24.45415722
3.893,24.4604404
3.894,24.46672359
3.895,24.47300677
3.896,24.47928996
3.897,24.48557314
3.898,24.49185633
3.899,24.49813951
3.9,24.5044227
3.901,24.51070588
3.902,24.51698907
3.903,24.52327225
3.904,24.52955544
3.905,24.53583862
3.906,24.54212181
3.907,24.548405
3.908,24.55468818
3.909,24.56097137
3.91,24.56725455
3.911,24.57353774
3.912,24.57982092
3.913,24.58610411
3.914,24.59238729
3.915,24.59867048
3.916,24.60495366
3.917,24.61123685
3.918,24.61752003
3.919,24.62380322
3.92,24.6300864
3.921,24.63636959
3.922,24.64265277
3.923,24.64893596
3.924,24.65521915
3.925,24.66150233
3.926,24.66778552
3.927,24.6740687
3.928,24.68035189
3.929,24.68663507
3.93,24.69291826
3.931,24.69920144
3.932,24.70548463
3.933,24.71176781
3.934,24.718051
3.935,24.72433418
3.936,24.73061737
3.937,24.73690055
3.938,24.74318374
3.939,24.74946692
3.94,24.75575011
3.941,24.7620333
3.942,24.76831648
3.943,24.77459967
3.944,24.78088285
3.945,24.78716604
3.946,24.79344922
3.947,24.79973241
3.948,24.80601559
3.949,24.81229878
3.95,24.81858196
3.951,24.82486515
3.952,24.83114833
3.953,24.83743152
3.954,24.8437147
3.955,24.84999789
3.956,24.85628108
3.957,24.86256426
3.958,24.86884745
3.959,24.87513063
3.96,24.88141382
3.961,24.887697
3.962,24.89398019
3.963,24.90026337
3.964,24.90654656
3.965,24.91282974
3.966,24.91911293
3.967,24.92539611
3.968,24.9316793
3.969,24.93796248
3.97,24.94424567
3.971,24.95052885
3.972,24.95681204
3.973,24.96309523
3.974,24.96937841
3.975,24.9756616
3.976,24.98194478
3.977,24.98822797
3.978,24.99451115
3.979,25.00079434
3.98,25.00707752
3.981,25.01336071
3.982,25.01964389
3.983,25.02592708
3.984,25.03221026
3.985,25.03849345
3.986,25.04477663
3.987,25.05105982
3.988,25.05734301
3.989,25.06362619
3.99,25.06990938
3.991,25.07619256
3.992,25.08247575
3.993,25.08875893
3.994,25.09504212
3.995,25.1013253
3.996,25.10760849
3.997,25.11389167
3.998,25.12017486
3.999,25.12645804
4,25.13274123
4.001,25.13902441
4.002,25.1453076
4.003,25.15159078
4.004,25.15787397
4.005,25.16415716
4.006,25.17044034
4.007,25.17672353
4.008,25.18300671
4.009,25.1892899
4.01,25.19557308
4.011,25.20185627
4.012,25.20813945
4.013,25.21442264
4.014,25.22070582
4.015,25.22698901
4.016,25.23327219
4.017,25.23955538
4.018,25.24583856
4.019,25.25212175
4.02,25.25840493
4.021,25.26468812
4.022,25.27097131
4.023,25.27725449
4.024,25.28353768
4.025,25.28982086
4.026,25.29610405
4.027,25.30238723
4.028,25.30867042
4.029,25.3149536
4.03,25.32123679
4.031,25.32751997
4.032,25.33380316
4.033,25.34008634
4.034,25.34636953
4.035,25.35265271
4.036,25.3589359
4.037,25.36521909
4.038,25.37150227
4.039,25.37778546
4.04,25.38406864
4.041,25.39035183
4.042,25.39663501
4.043,25.4029182
4.044,25.40920138
4.045,25.41548457
4.046,25.42176775
4.047,25.42805094
4.048,25.43433412
4.049,25.44061731
4.05,25.44690049
4.051,25.45318368
4.052,25.45946686
4.053,25.46575005
4.054,25.47203324
4.055,25.47831642
4.056,25.48459961
4.057,25.49088279
4.058,25.49716598
4.059,25.50344916
4.06,25.50973235
4.061,25.51601553
4.062,25.52229872
4.063,25.5285819
4.064,25.53486509
4.065,25.54114827
4.066,25.54743146
4.067,25.55371464
4.068,25.55999783
4.069,25.56628101
4.07,25.5725642
4.071,25.57884739
4.072,25.58513057
4.073,25.59141376
4.074,25.59769694
4.075,25.60398013
4.076,25.61026331
4.077,25.6165465
4.078,25.62282968
4.079,25.62911287
4.08,25.63539605
4.081,25.64167924
4.082,25.64796242
4.083,25.65424561
4.084,25.66052879
4.085,25.66681198
4.086,25.67309517
4.087,25.67937835
4.088,25.68566154
4.089,25.69194472
4.09,25.69822791
4.091,25.70451109
4.092,25.71079428
4.093,25.71707746
4.094,25.72336065
4.095,25.72964383
4.096,25.73592702
4.097,25.7422102
4.098,25.74849339
4.099,25.75477657
4.1,25.76105976
4.101,25.76734294
4.102,25.77362613
4.103,25.77990932
4.104,25.7861925
4.105,25.79247569
4.106,25.79875887
4.107,25.80504206
4.108,25.81132524
4.109,25.81760843
4.11,25.82389161
4.111,25.8301748
4.112,25.83645798
4.113,25.84274117
4.114,25.84902435
4.115,25.85530754
4.116,25.86159072
4.117,25.86787391
4.118,25.87415709
4.119,25.88044028
4.12,25.88672347
4.121,25.89300665
4.122,25.89928984
4.123,25.90557302
4.124,25.91185621
4.125,25.91813939
4.126,25.92442258
4.127,25.93070576
4.128,25.93698895
4.129,25.94327213
4.13,25.94955532
4.131,25.9558385
4.132,25.96212169
4.133,25.96840487
4.134,25.97468806
4.135,25.98097125
4.136,25.98725443
4.137,25.99353762
4.138,25.9998208
4.139,26.00610399
4.14,26.01238717
4.141,26.01867036
4.142,26.02495354
4.143,26.03123673
4.144,26.03751991
4.145,26.0438031
4.146,26.05008628
4.147,26.05636947
4.148,26.06265265
4.149,26.06893584
4.15,26.07521902
4.151,26.08150221
4.152,26.0877854
4.153,26.09406858
4.154,26.10035177
4.155,26.10663495
4.156,26.11291814
4.157,26.11920132
4.158,26.12548451
4.159,26.13176769
4.16,26.13805088
4.161,26.14433406
4.162,26.15061725
4.163,26.15690043
4.164,26.16318362
4.165,26.1694668
4.166,26.17574999
4.167,26.18203318
4.168,26.18831636
4.169,26.19459955
4.17,26.20088273
4.171,26.20716592
4.172,26.2134491
4.173,26.21973229
4.174,26.22601547
4.175,26.23229866
4.176,26.23858184
4.177,26.24486503
4.178,26.25114821
4.179,26.2574314
4.18,26.26371458
4.181,26.26999777
4.182,26.27628095
4.183,26.28256414
4.184,26.28884733
4.185,26.29513051
4.186,26.3014137
4.187,26.30769688
4.188,26.31398007
4.189,26.32026325
4.19,26.32654644
4.191,26.33282962
4.192,26.33911281
4.193,26.34539599
4.194,26.35167918
4.195,26.35796236
4.196,26.36424555
4.197,26.37052873
