Time,freqHz,T2,T3,J1_flange_0a_phi,J1_flange_0a_tau,J1_flange_0b_phi,J1_flange_0b_tau,J1_J,J1_stateSelect,_J1_phi_start,J1_phi,der_J1_phi_,_J1_w_start,J1_w,der_J1_w_,J1_a,torque_useSupport,torque_flange_phi,torque_flange_tau,torque_support_phi,torque_support_tau,torque_phi_0support,torque_tau,clutch1_phi_0rel,der_clutch1_phi_0rel_,clutch1_w_0rel,der_clutch1_w_0rel_,clutch1_a_0rel,clutch1_tau,clutch1_flange_0a_phi,clutch1_flange_0a_tau,clutch1_flange_0b_phi,clutch1_flange_0b_tau,clutch1_phi_0nominal,clutch1_stateSelect,clutch1_mue_0pos_1__1_,clutch1_mue_0pos_1__2_,clutch1_peak,clutch1_cgeo,clutch1_fn_0max,clutch1_w_0small,clutch1_w_0relfric,clutch1_a_0relfric,clutch1_tau0,clutch1_tau0_0max,clutch1_free,clutch1_sa,_clutch1_startForward_start,clutch1_startForward,_clutch1_startBackward_start,clutch1_startBackward,_clutch1_locked_start,clutch1_locked,clutch1_Unknown,clutch1_Free,clutch1_Forward,clutch1_Stuck,clutch1_Backward,_clutch1_mode_start,clutch1_mode,clutch1_unitAngularAcceleration,clutch1_unitTorque,clutch1_useHeatPort,clutch1_lossPower,clutch1_mue0,clutch1_fn,clutch1_f_0normalized,sin1_amplitude,sin1_freqHz,sin1_phase,sin1_offset,sin1_startTime,sin1_y,sin1_pi,step1_height,step1_y,step1_offset,step1_startTime,J2_flange_0a_phi,J2_flange_0a_tau,J2_flange_0b_phi,J2_flange_0b_tau,J2_J,J2_stateSelect,_J2_phi_start,J2_phi,der_J2_phi_,_J2_w_start,J2_w,der_J2_w_,J2_a,clutch2_phi_0rel,der_clutch2_phi_0rel_,clutch2_w_0rel,der_clutch2_w_0rel_,clutch2_a_0rel,clutch2_tau,clutch2_flange_0a_phi,clutch2_flange_0a_tau,clutch2_flange_0b_phi,clutch2_flange_0b_tau,clutch2_phi_0nominal,clutch2_stateSelect,clutch2_mue_0pos_1__1_,clutch2_mue_0pos_1__2_,clutch2_peak,clutch2_cgeo,clutch2_fn_0max,clutch2_w_0small,clutch2_w_0relfric,clutch2_a_0relfric,clutch2_tau0,clutch2_tau0_0max,clutch2_free,clutch2_sa,_clutch2_startForward_start,clutch2_startForward,_clutch2_startBackward_start,clutch2_startBackward,_clutch2_locked_start,clutch2_locked,clutch2_Unknown,clutch2_Free,clutch2_Forward,clutch2_Stuck,clutch2_Backward,_clutch2_mode_start,clutch2_mode,clutch2_unitAngularAcceleration,clutch2_unitTorque,clutch2_useHeatPort,clutch2_lossPower,clutch2_mue0,clutch2_fn,clutch2_f_0normalized,J3_flange_0a_phi,J3_flange_0a_tau,J3_flange_0b_phi,J3_flange_0b_tau,J3_J,J3_stateSelect,_J3_phi_start,J3_phi,der_J3_phi_,_J3_w_start,J3_w,der_J3_w_,J3_a,clutch3_phi_0rel,der_clutch3_phi_0rel_,clutch3_w_0rel,der_clutch3_w_0rel_,clutch3_a_0rel,clutch3_tau,clutch3_flange_0a_phi,clutch3_flange_0a_tau,clutch3_flange_0b_phi,clutch3_flange_0b_tau,clutch3_phi_0nominal,clutch3_stateSelect,clutch3_mue_0pos_1__1_,clutch3_mue_0pos_1__2_,clutch3_peak,clutch3_cgeo,clutch3_fn_0max,clutch3_w_0small,clutch3_w_0relfric,clutch3_a_0relfric,clutch3_tau0,clutch3_tau0_0max,clutch3_free,clutch3_sa,_clutch3_startForward_start,clutch3_startForward,_clutch3_startBackward_start,clutch3_startBackward,_clutch3_locked_start,clutch3_locked,clutch3_Unknown,clutch3_Free,clutch3_Forward,clutch3_Stuck,clutch3_Backward,_clutch3_mode_start,clutch3_mode,clutch3_unitAngularAcceleration,clutch3_unitTorque,clutch3_useHeatPort,clutch3_lossPower,clutch3_mue0,clutch3_fn,clutch3_f_0normalized,J4_flange_0a_phi,J4_flange_0a_tau,J4_flange_0b_phi,J4_flange_0b_tau,J4_J,J4_stateSelect,_J4_phi_start,J4_phi,der_J4_phi_,_J4_w_start,J4_w,der_J4_w_,J4_a,sin2_amplitude,sin2_freqHz,sin2_phase,sin2_offset,sin2_startTime,sin2_y,sin2_pi,fixed_phi0,fixed_flange_phi,fixed_flange_tau,speedSensor_flange_phi,der_speedSensor_flange_phi_,speedSensor_flange_tau,speedSensor_w,speedSensor1_flange_phi,der_speedSensor1_flange_phi_,speedSensor1_flange_tau,speedSensor1_w,speedSensor2_flange_phi,der_speedSensor2_flange_phi_,speedSensor2_flange_tau,speedSensor2_w,speedSensor3_flange_phi,der_speedSensor3_flange_phi_,speedSensor3_flange_tau,speedSensor3_w,step2,J1_0w,J2_0w,J3_0w,J4_0w,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
1.383,0.2,0.4,0.9,7.3187,-5.09041,7.3187,0,1,3,0,7.3187,3.1602,10,3.1602,-5.09041,-5.09041,1,7.3187,5.09041,0,-5.09041,0,-5.09041,-3.14716,0.275415,0.275415,5.09041,5.09041,0,7.3187,-0,4.17154,0,0.0001,4,0,0.5,1.1,1,20,1e+010,0.275415,5.09041,-1.6557,-1.82127,1,5.09041,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,-3.31141,-0.16557,10,5,0,0,0,-5.09041,3.14159,1,1,0,0.4,4.17154,-0,4.17154,6.16298e-033,1,3,0,4.17154,3.43561,0,3.43561,0,0,-1.39723,3.41386e-014,3.41386e-014,0,0,6.16298e-033,4.17154,-6.16298e-033,2.77431,6.16298e-033,0.0001,4,0,0.5,1.1,1,20,1e+010,3.41386e-014,0,10,11,0,6.16298e-033,0,0,0,0,0,1,3,2,1,0,-1,3,0,1,1,0,0,0.5,20,1,2.77431,-6.16298e-033,2.77431,0,1,3,0,2.77431,3.43561,0,3.43561,0,0,-2.77431,-3.43561,-3.43561,-2.46519e-032,-2.46519e-032,0,2.77431,-0,1.04361e-013,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.43561,-2.46519e-032,0,0,1,-2.46519e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,1.04361e-013,-0,1.04361e-013,0,1,3,0,1.04361e-013,4.06342e-013,0,4.06342e-013,-2.46519e-032,-2.46519e-032,1,0.2,1.57,0,0,-0.16557,3.14159,0,0,5.09041,7.3187,3.1602,0,3.1602,4.17154,3.43561,0,3.43561,2.77431,3.43561,0,3.43561,1.04361e-013,4.06342e-013,0,4.06342e-013,0,3.1602,3.43561,3.43561,4.06342e-013,0,1,8,54
1.386,0.2,0.4,0.9,7.32816,-4.25779,7.32816,0,1,3,0,7.32816,3.14613,10,3.14613,-4.25779,-4.25779,1,7.32816,4.25779,0,-4.25779,0,-4.25779,-3.14631,0.28948,0.28948,4.25779,4.25779,0,7.32816,-0,4.18185,0,0.0001,4,0,0.5,1.1,1,20,1e+010,0.28948,4.25779,-1.69287,-1.86216,1,4.25779,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,-3.38574,-0.169287,10,5,0,0,0,-4.25779,3.14159,1,1,0,0.4,4.18185,-0,4.18185,3.08149e-033,1,3,0,4.18185,3.43561,0,3.43561,0,0,-1.39723,3.41386e-014,3.41386e-014,0,0,3.08149e-033,4.18185,-3.08149e-033,2.78462,3.08149e-033,0.0001,4,0,0.5,1.1,1,20,1e+010,3.41386e-014,0,10,11,0,3.08149e-033,0,0,0,0,0,1,3,2,1,0,-1,3,0,1,1,0,0,0.5,20,1,2.78462,-3.08149e-033,2.78462,0,1,3,0,2.78462,3.43561,0,3.43561,0,0,-2.78462,-3.43561,-3.43561,-7.39557e-032,-7.39557e-032,0,2.78462,-0,1.06137e-013,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.43561,-7.39557e-032,0,0,1,-7.39557e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,1.06137e-013,-0,1.06137e-013,0,1,3,0,1.06137e-013,4.14779e-013,0,4.14779e-013,-7.39557e-032,-7.39557e-032,1,0.2,1.57,0,0,-0.169287,3.14159,0,0,4.25779,7.32816,3.14613,0,3.14613,4.18185,3.43561,0,3.43561,2.78462,3.43561,0,3.43561,1.06137e-013,4.14779e-013,0,4.14779e-013,0,3.14613,3.43561,3.43561,4.14779e-013,0,1,8,54
1.389,0.2,0.4,0.9,7.33758,-3.38738,7.33758,0,1,3,0,7.33758,3.13462,10,3.13462,-3.38738,-3.38738,1,7.33758,3.38738,0,-3.38738,0,-3.38738,-3.14542,0.300988,0.300988,3.38738,3.38738,0,7.33758,-0,4.19216,0,0.0001,4,0,0.5,1.1,1,20,1e+010,0.300988,3.38738,-1.73001,-1.90302,1,3.38738,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,-3.46003,-0.173001,10,5,0,0,0,-3.38738,3.14159,1,1,0,0.4,4.19216,-0,4.19216,3.08149e-033,1,3,0,4.19216,3.43561,0,3.43561,0,0,-1.39723,3.41386e-014,3.41386e-014,0,0,3.08149e-033,4.19216,-3.08149e-033,2.79492,3.08149e-033,0.0001,4,0,0.5,1.1,1,20,1e+010,3.41386e-014,0,10,11,0,3.08149e-033,0,0,0,0,0,1,3,2,1,0,-1,3,0,1,1,0,0,0.5,20,1,2.79492,-3.08149e-033,2.79492,0,1,3,0,2.79492,3.43561,0,3.43561,0,0,-2.79492,-3.43561,-3.43561,4.93038e-032,4.93038e-032,0,2.79492,-0,1.05249e-013,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.43561,4.93038e-032,0,0,1,4.93038e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,1.05249e-013,-0,1.05249e-013,0,1,3,0,1.05249e-013,4.21885e-013,0,4.21885e-013,4.93038e-032,4.93038e-032,1,0.2,1.57,0,0,-0.173001,3.14159,0,0,3.38738,7.33758,3.13462,0,3.13462,4.19216,3.43561,0,3.43561,2.79492,3.43561,0,3.43561,1.05249e-013,4.21885e-013,0,4.21885e-013,0,3.13462,3.43561,3.43561,4.21885e-013,0,1,8,54
1.392,0.2,0.4,0.9,7.34697,-2.4869,7.34697,0,1,3,0,7.34697,3.12579,10,3.12579,-2.4869,-2.4869,1,7.34697,2.4869,0,-2.4869,0,-2.4869,-3.14451,0.30982,0.30982,2.4869,2.4869,0,7.34697,-0,4.20246,0,0.0001,4,0,0.5,1.1,1,20,1e+010,0.30982,2.4869,-1.76713,-1.94385,1,2.4869,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,-3.53426,-0.176713,10,5,0,0,0,-2.4869,3.14159,1,1,0,0.4,4.20246,-0,4.20246,3.08149e-033,1,3,0,4.20246,3.43561,0,3.43561,0,0,-1.39723,3.41386e-014,3.41386e-014,0,0,3.08149e-033,4.20246,-3.08149e-033,2.80523,3.08149e-033,0.0001,4,0,0.5,1.1,1,20,1e+010,3.41386e-014,0,10,11,0,3.08149e-033,0,0,0,0,0,1,3,2,1,0,-1,3,0,1,1,0,0,0.5,20,1,2.80523,-3.08149e-033,2.80523,0,1,3,0,2.80523,3.43561,0,3.43561,0,0,-2.80523,-3.43561,-3.43561,-4.98463e-034,-4.98463e-034,0,2.80523,-0,1.08802e-013,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.43561,-4.98463e-034,0,0,1,-4.98463e-034,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,1.08802e-013,-0,1.08802e-013,0,1,3,0,1.08802e-013,4.27658e-013,0,4.27658e-013,-4.98463e-034,-4.98463e-034,1,0.2,1.57,0,0,-0.176713,3.14159,0,0,2.4869,7.34697,3.12579,0,3.12579,4.20246,3.43561,0,3.43561,2.80523,3.43561,0,3.43561,1.08802e-013,4.27658e-013,0,4.27658e-013,0,3.12579,3.43561,3.43561,4.27658e-013,0,1,8,54
1.395,0.2,0.4,0.9,7.35634,-1.56434,7.35634,0,1,3,0,7.35634,3.11969,10,3.11969,-1.56434,-1.56434,1,7.35634,1.56434,0,-1.56434,0,-1.56434,-3.14357,0.315925,0.315925,1.56434,1.56434,0,7.35634,-0,4.21277,0,0.0001,4,0,0.5,1.1,1,20,1e+010,0.315925,1.56434,-1.80423,-1.98465,1,1.56434,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,-3.60845,-0.180423,10,5,0,0,0,-1.56434,3.14159,1,1,0,0.4,4.21277,-0,4.21277,-4.93038e-032,1,3,0,4.21277,3.43561,0,3.43561,0,0,-1.39723,3.41386e-014,3.41386e-014,0,0,-4.93038e-032,4.21277,4.93038e-032,2.81554,-4.93038e-032,0.0001,4,0,0.5,1.1,1,20,1e+010,3.41386e-014,0,10,11,0,-4.93038e-032,0,0,0,0,0,1,3,2,1,0,-1,3,0,1,1,0,-1.4013e-045,0.5,20,1,2.81554,4.93038e-032,2.81554,0,1,3,0,2.81554,3.43561,0,3.43561,0,0,-2.81554,-3.43561,-3.43561,-2.46519e-032,-2.46519e-032,0,2.81554,-0,1.07914e-013,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.43561,-2.46519e-032,0,0,1,-2.46519e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,1.07914e-013,-0,1.07914e-013,0,1,3,0,1.07914e-013,4.33431e-013,0,4.33431e-013,-2.46519e-032,-2.46519e-032,1,0.2,1.57,0,0,-0.180423,3.14159,0,0,1.56434,7.35634,3.11969,0,3.11969,4.21277,3.43561,0,3.43561,2.81554,3.43561,0,3.43561,1.07914e-013,4.33431e-013,0,4.33431e-013,0,3.11969,3.43561,3.43561,4.33431e-013,0,1,8,54
1.398,0.2,0.4,0.9,7.36569,-0.627905,7.36569,0,1,3,0,7.36569,3.11637,10,3.11637,-0.627905,-0.627905,1,7.36569,0.627905,0,-0.627905,0,-0.627905,-3.14261,0.31924,0.31924,0.627905,0.627905,0,7.36569,-0,4.22308,0,0.0001,4,0,0.5,1.1,1,20,1e+010,0.31924,0.627905,-1.84129,-2.02542,1,0.627905,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,-3.68259,-0.184129,10,5,0,0,0,-0.627905,3.14159,1,1,0,0.4,4.22308,-0,4.22308,-4.62223e-033,1,3,0,4.22308,3.43561,0,3.43561,0,0,-1.39723,3.41386e-014,3.41386e-014,0,0,-4.62223e-033,4.22308,4.62223e-033,2.82584,-4.62223e-033,0.0001,4,0,0.5,1.1,1,20,1e+010,3.41386e-014,0,10,11,0,-4.62223e-033,0,0,0,0,0,1,3,2,1,0,-1,3,0,1,1,0,-0,0.5,20,1,2.82584,4.62223e-033,2.82584,0,1,3,0,2.82584,3.43561,0,3.43561,0,0,-2.82584,-3.43561,-3.43561,-2.46519e-032,-2.46519e-032,0,2.82584,-0,1.0969e-013,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.43561,-2.46519e-032,0,0,1,-2.46519e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,1.0969e-013,-0,1.0969e-013,0,1,3,0,1.0969e-013,4.38316e-013,0,4.38316e-013,-2.46519e-032,-2.46519e-032,1,0.2,1.57,0,0,-0.184129,3.14159,0,0,0.627905,7.36569,3.11637,0,3.11637,4.22308,3.43561,0,3.43561,2.82584,3.43561,0,3.43561,1.0969e-013,4.38316e-013,0,4.38316e-013,0,3.11637,3.43561,3.43561,4.38316e-013,0,1,8,54
1.401,0.2,0.4,0.9,7.37504,0.314108,7.37504,0,1,3,0,7.37504,3.11589,10,3.11589,0.314108,0.314108,1,7.37504,-0.314108,0,0.314108,0,0.314108,-3.14165,0.319723,0.319723,-0.314108,-0.314108,0,7.37504,-0,4.23339,0,0.0001,4,0,0.5,1.1,1,20,1e+010,0.319723,-0.314108,-1.87833,-2.06617,1,-0.314108,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,-3.75667,-0.187833,10,5,0,0,0,0.314108,3.14159,1,1,0,0.4,4.23339,-0,4.23339,-2.31112e-033,1,3,0,4.23339,3.43561,0,3.43561,0,0,-1.39723,3.41386e-014,3.41386e-014,0,0,-2.31112e-033,4.23339,2.31112e-033,2.83615,-2.31112e-033,0.0001,4,0,0.5,1.1,1,20,1e+010,3.41386e-014,0,10,11,0,-2.31112e-033,0,0,0,0,0,1,3,2,1,0,-1,3,0,1,1,0,-0,0.5,20,1,2.83615,2.31112e-033,2.83615,0,1,3,0,2.83615,3.43561,0,3.43561,0,0,-2.83615,-3.43561,-3.43561,-4.93038e-032,-4.93038e-032,0,2.83615,-0,1.12799e-013,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.43561,-4.93038e-032,0,0,1,-4.93038e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,1.12799e-013,-0,1.12799e-013,0,1,3,0,1.12799e-013,4.43645e-013,0,4.43645e-013,-4.93038e-032,-4.93038e-032,1,0.2,1.57,0,0,-0.187833,3.14159,0,0,-0.314108,7.37504,3.11589,0,3.11589,4.23339,3.43561,0,3.43561,2.83615,3.43561,0,3.43561,1.12799e-013,4.43645e-013,0,4.43645e-013,0,3.11589,3.43561,3.43561,4.43645e-013,0,1,8,54
1.404,0.2,0.4,0.9,7.38439,1.25333,7.38439,0,1,3,0,7.38439,3.11823,10,3.11823,1.25333,1.25333,1,7.38439,-1.25333,0,1.25333,0,1.25333,-3.14069,0.317382,0.317382,-1.25333,-1.25333,0,7.38439,-0,4.24369,0,0.0001,4,0,0.5,1.1,1,20,1e+010,0.317382,-1.25333,-1.91535,-2.10688,1,-1.25333,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,-3.8307,-0.191535,10,5,0,0,0,1.25333,3.14159,1,1,0,0.4,4.24369,-0,4.24369,-2.46519e-032,1,3,0,4.24369,3.43561,0,3.43561,0,0,-1.39723,3.41386e-014,3.41386e-014,0,0,-2.46519e-032,4.24369,2.46519e-032,2.84646,-2.46519e-032,0.0001,4,0,0.5,1.1,1,20,1e+010,3.41386e-014,0,10,11,0,-2.46519e-032,0,0,0,0,0,1,3,2,1,0,-1,3,0,1,1,0,-1.4013e-045,0.5,20,1,2.84646,2.46519e-032,2.84646,0,1,3,0,2.84646,3.43561,0,3.43561,0,0,-2.84646,-3.43561,-3.43561,-9.86076e-032,-9.86076e-032,0,2.84646,-0,1.15019e-013,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.43561,-9.86076e-032,0,0,1,-9.86076e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,1.15019e-013,-0,1.15019e-013,0,1,3,0,1.15019e-013,4.46754e-013,0,4.46754e-013,-9.86076e-032,-9.86076e-032,1,0.2,1.57,0,0,-0.191535,3.14159,0,0,-1.25333,7.38439,3.11823,0,3.11823,4.24369,3.43561,0,3.43561,2.84646,3.43561,0,3.43561,1.15019e-013,4.46754e-013,0,4.46754e-013,0,3.11823,3.43561,3.43561,4.46754e-013,0,1,8,54
1.407,0.2,0.4,0.9,7.39375,2.18143,7.39375,0,1,3,0,7.39375,3.12337,10,3.12337,2.18143,2.18143,1,7.39375,-2.18143,0,2.18143,0,2.18143,-3.13975,0.312239,0.312239,-2.18143,-2.18143,0,7.39375,-0,4.254,0,0.0001,4,0,0.5,1.1,1,20,1e+010,0.312239,-2.18143,-1.95234,-2.14757,1,-2.18143,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,-3.90467,-0.195234,10,5,0,0,0,2.18143,3.14159,1,1,0,0.4,4.254,-0,4.254,6.16298e-033,1,3,0,4.254,3.43561,0,3.43561,0,0,-1.39723,3.41386e-014,3.41386e-014,0,0,6.16298e-033,4.254,-6.16298e-033,2.85676,6.16298e-033,0.0001,4,0,0.5,1.1,1,20,1e+010,3.41386e-014,0,10,11,0,6.16298e-033,0,0,0,0,0,1,3,2,1,0,-1,3,0,1,1,0,0,0.5,20,1,2.85676,-6.16298e-033,2.85676,0,1,3,0,2.85676,3.43561,0,3.43561,0,0,-2.85676,-3.43561,-3.43561,2.46519e-032,2.46519e-032,0,2.85676,-0,1.14131e-013,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.43561,2.46519e-032,0,0,1,2.46519e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,1.14131e-013,-0,1.14131e-013,0,1,3,0,1.14131e-013,4.50306e-013,0,4.50306e-013,2.46519e-032,2.46519e-032,1,0.2,1.57,0,0,-0.195234,3.14159,0,0,-2.18143,7.39375,3.12337,0,3.12337,4.254,3.43561,0,3.43561,2.85676,3.43561,0,3.43561,1.14131e-013,4.50306e-013,0,4.50306e-013,0,3.12337,3.43561,3.43561,4.50306e-013,0,1,8,54
1.41,0.2,0.4,0.9,7.40313,3.09017,7.40313,0,1,3,0,7.40313,3.13128,10,3.13128,3.09017,3.09017,1,7.40313,-3.09017,0,3.09017,0,3.09017,-3.13882,0.304331,0.304331,-3.09017,-3.09017,0,7.40313,-0,4.26431,0,0.0001,4,0,0.5,1.1,1,20,1e+010,0.304331,-3.09017,-1.9893,-2.18823,1,-3.09017,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,-3.97859,-0.19893,10,5,0,0,0,3.09017,3.14159,1,1,0,0.4,4.26431,-0,4.26431,1.2326e-032,1,3,0,4.26431,3.43561,0,3.43561,0,0,-1.39723,3.41386e-014,3.41386e-014,0,0,1.2326e-032,4.26431,-1.2326e-032,2.86707,1.2326e-032,0.0001,4,0,0.5,1.1,1,20,1e+010,3.41386e-014,0,10,11,0,1.2326e-032,0,0,0,0,0,1,3,2,1,0,-1,3,0,1,1,0,0,0.5,20,1,2.86707,-1.2326e-032,2.86707,0,1,3,0,2.86707,3.43561,0,3.43561,0,0,-2.86707,-3.43561,-3.43561,-4.93038e-032,-4.93038e-032,0,2.86707,-0,1.15907e-013,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.43561,-4.93038e-032,0,0,1,-4.93038e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,1.15907e-013,-0,1.15907e-013,0,1,3,0,1.15907e-013,4.54303e-013,0,4.54303e-013,-4.93038e-032,-4.93038e-032,1,0.2,1.57,0,0,-0.19893,3.14159,0,0,-3.09017,7.40313,3.13128,0,3.13128,4.26431,3.43561,0,3.43561,2.86707,3.43561,0,3.43561,1.15907e-013,4.54303e-013,0,4.54303e-013,0,3.13128,3.43561,3.43561,4.54303e-013,0,1,8,54
1.413,0.2,0.4,0.9,7.41254,3.97148,7.41254,0,1,3,0,7.41254,3.14188,10,3.14188,3.97148,3.97148,1,7.41254,-3.97148,0,3.97148,0,3.97148,-3.13792,0.29373,0.29373,-3.97148,-3.97148,0,7.41254,-0,4.27461,0,0.0001,4,0,0.5,1.1,1,20,1e+010,0.29373,-3.97148,-2.02623,-2.22885,1,-3.97148,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,-4.05246,-0.202623,10,5,0,0,0,3.97148,3.14159,1,1,0,0.4,4.27461,-0,4.27461,-4.93038e-032,1,3,0,4.27461,3.43561,0,3.43561,0,0,-1.39723,3.41386e-014,3.41386e-014,0,0,-4.93038e-032,4.27461,4.93038e-032,2.87738,-4.93038e-032,0.0001,4,0,0.5,1.1,1,20,1e+010,3.41386e-014,0,10,11,0,-4.93038e-032,0,0,0,0,0,1,3,2,1,0,-1,3,0,1,1,0,-1.4013e-045,0.5,20,1,2.87738,4.93038e-032,2.87738,0,1,3,0,2.87738,3.43561,0,3.43561,0,0,-2.87738,-3.43561,-3.43561,-2.19177e-032,-2.19177e-032,0,2.87738,-0,1.19016e-013,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.43561,-2.19177e-032,0,0,1,-2.19177e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,1.19016e-013,-0,1.19016e-013,0,1,3,0,1.19016e-013,4.56524e-013,0,4.56524e-013,-2.19177e-032,-2.19177e-032,1,0.2,1.57,0,0,-0.202623,3.14159,0,0,-3.97148,7.41254,3.14188,0,3.14188,4.27461,3.43561,0,3.43561,2.87738,3.43561,0,3.43561,1.19016e-013,4.56524e-013,0,4.56524e-013,0,3.14188,3.43561,3.43561,4.56524e-013,0,1,8,54
1.416,0.2,0.4,0.9,7.42198,4.81754,7.42198,0,1,3,0,7.42198,3.15508,10,3.15508,4.81754,4.81754,1,7.42198,-4.81754,0,4.81754,0,4.81754,-3.13706,0.280534,0.280534,-4.81754,-4.81754,0,7.42198,-0,4.28492,0,0.0001,4,0,0.5,1.1,1,20,1e+010,0.280534,-4.81754,-2.06313,-2.26944,1,-4.81754,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,-4.12626,-0.206313,10,5,0,0,0,4.81754,3.14159,1,1,0,0.4,4.28492,-0,4.28492,6.16298e-033,1,3,0,4.28492,3.43561,0,3.43561,0,0,-1.39723,3.41386e-014,3.41386e-014,0,0,6.16298e-033,4.28492,-6.16298e-033,2.88768,6.16298e-033,0.0001,4,0,0.5,1.1,1,20,1e+010,3.41386e-014,0,10,11,0,6.16298e-033,0,0,0,0,0,1,3,2,1,0,-1,3,0,1,1,0,0,0.5,20,1,2.88768,-6.16298e-033,2.88768,0,1,3,0,2.88768,3.43561,0,3.43561,0,0,-2.88768,-3.43561,-3.43561,-3.69779e-032,-3.69779e-032,0,2.88768,-0,1.18128e-013,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.43561,-3.69779e-032,0,0,1,-3.69779e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,1.18128e-013,-0,1.18128e-013,0,1,3,0,1.18128e-013,4.57412e-013,0,4.57412e-013,-3.69779e-032,-3.69779e-032,1,0.2,1.57,0,0,-0.206313,3.14159,0,0,-4.81754,7.42198,3.15508,0,3.15508,4.28492,3.43561,0,3.43561,2.88768,3.43561,0,3.43561,1.18128e-013,4.57412e-013,0,4.57412e-013,0,3.15508,3.43561,3.43561,4.57412e-013,0,1,8,54
