Time,Noise,Noise_Filt,Noise_Filt_Sat,Sine,Sine_Filt,Sine_Filt_Quantized,
7.69,1.0687,0.712351,0.5,1.97317,1.58941,1.6,
7.7,-1.23239,0.522685,0.5,1.97634,1.60135,1.6,
7.71,-1.23239,0.522685,0.5,1.97931,1.61312,1.6,
7.72,-1.23239,0.522685,0.5,1.98208,1.62474,1.6,
7.73,-1.23239,0.522685,0.5,1.98465,1.6362,1.6,
7.74,-1.23239,0.522685,0.5,1.98702,1.64749,1.6,
7.75,0.398951,0.546419,0.5,1.9892,1.65861,1.6,
7.76,0.398951,0.546419,0.5,1.99117,1.66958,1.7,
7.77,0.398951,0.546419,0.5,1.99295,1.68037,1.7,
7.78,0.398951,0.546419,0.5,1.99453,1.691,1.7,
7.79,0.398951,0.546419,0.5,1.99591,1.70145,1.7,
7.8,1.626,0.722349,0.5,1.99709,1.71174,1.7,
7.81,1.626,0.722349,0.5,1.99807,1.72185,1.7,
7.82,1.626,0.722349,0.5,1.99885,1.7318,1.7,
7.83,1.626,0.722349,0.5,1.99942,1.74157,1.7,
7.84,1.626,0.722349,0.5,1.9998,1.75116,1.8,
7.85,0.602177,0.761503,0.5,1.99998,1.76058,1.8,
7.86,0.602177,0.761503,0.5,1.99996,1.76983,1.8,
7.87,0.602177,0.761503,0.5,1.99974,1.7789,1.8,
7.88,0.602177,0.761503,0.5,1.99932,1.78779,1.8,
7.89,0.602177,0.761503,0.5,1.9987,1.7965,1.8,
7.9,0.295377,0.76035,0.5,1.99788,1.80503,1.8,
7.91,0.295377,0.76035,0.5,1.99686,1.81338,1.8,
7.92,0.295377,0.76035,0.5,1.99564,1.82155,1.8,
7.93,0.295377,0.76035,0.5,1.99422,1.82954,1.8,
7.94,0.295377,0.76035,0.5,1.99261,1.83734,1.8,
7.95,-2.28461,0.436756,0.436756,1.99079,1.84496,1.8,
7.96,-2.28461,0.436756,0.436756,1.98877,1.8524,1.9,
7.97,-2.28461,0.436756,0.436756,1.98655,1.85965,1.9,
7.98,-2.28461,0.436756,0.436756,1.98414,1.86671,1.9,
7.99,-2.28461,0.436756,0.436756,1.98153,1.87359,1.9,
8,-1.59045,0.216112,0.216112,1.97872,1.88028,1.9,
8.01,-1.59045,0.216112,0.216112,1.97571,1.88679,1.9,
8.02,-1.59045,0.216112,0.216112,1.9725,1.8931,1.9,
8.03,-1.59045,0.216112,0.216112,1.9691,1.89923,1.9,
8.04,-1.59045,0.216112,0.216112,1.9655,1.90516,1.9,
8.05,-2.89446,-0.156502,-0.156502,1.9617,1.91091,1.9,
8.06,-2.89446,-0.156502,-0.156502,1.95771,1.91646,1.9,
8.07,-2.89446,-0.156502,-0.156502,1.95352,1.92182,1.9,
8.08,-2.89446,-0.156502,-0.156502,1.94913,1.92699,1.9,
8.09,-2.89446,-0.156502,-0.156502,1.94455,1.93197,1.9,
8.1,-1.41136,-0.325096,-0.325096,1.93978,1.93675,1.9,
8.11,-1.41136,-0.325096,-0.325096,1.93481,1.94134,1.9,
8.12,-1.41136,-0.325096,-0.325096,1.92965,1.94574,1.9,
8.13,-1.41136,-0.325096,-0.325096,1.9243,1.94994,1.9,
8.14,-1.41136,-0.325096,-0.325096,1.91875,1.95394,2,
8.15,0.459386,-0.251418,-0.251418,1.91301,1.95776,2,
8.16,0.459386,-0.251418,-0.251418,1.90708,1.96137,2,
8.17,0.459386,-0.251418,-0.251418,1.90096,1.96479,2,
8.18,0.459386,-0.251418,-0.251418,1.89465,1.96801,2,
8.19,0.459386,-0.251418,-0.251418,1.88815,1.97104,2,
8.2,-0.0948638,-0.250705,-0.250705,1.88146,1.97387,2,
8.21,-0.0948638,-0.250705,-0.250705,1.87458,1.9765,2,
8.22,-0.0948638,-0.250705,-0.250705,1.86752,1.97893,2,
8.23,-0.0948638,-0.250705,-0.250705,1.86027,1.98117,2,
8.24,-0.0948638,-0.250705,-0.250705,1.85283,1.98321,2,
8.25,-1.37363,-0.409874,-0.409874,1.84521,1.98505,2,
8.26,-1.37363,-0.409874,-0.409874,1.8374,1.98669,2,
8.27,-1.37363,-0.409874,-0.409874,1.82941,1.98813,2,
8.28,-1.37363,-0.409874,-0.409874,1.82124,1.98937,2,
8.29,-1.37363,-0.409874,-0.409874,1.81288,1.99042,2,
8.3,3.41913,0.0380112,0.0380112,1.80434,1.99126,2,
8.31,3.41913,0.0380112,0.0380112,1.79563,1.99191,2,
8.32,3.41913,0.0380112,0.0380112,1.78673,1.99235,2,
8.33,3.41913,0.0380112,0.0380112,1.77765,1.9926,2,
8.34,3.41913,0.0380112,0.0380112,1.7684,1.99265,2,
8.35,-0.833594,-0.0680886,-0.0680886,1.75897,1.9925,2,
8.36,-0.833594,-0.0680886,-0.0680886,1.74936,1.99215,2,
8.37,-0.833594,-0.0680886,-0.0680886,1.73958,1.9916,2,
8.38,-0.833594,-0.0680886,-0.0680886,1.72963,1.99085,2,
8.39,-0.833594,-0.0680886,-0.0680886,1.7195,1.98991,2,
8.4,0.0992518,-0.0522777,-0.0522777,1.7092,1.98876,2,
8.41,0.0992518,-0.0522777,-0.0522777,1.69873,1.98741,2,
8.42,0.0992518,-0.0522777,-0.0522777,1.68809,1.98587,2,
8.43,0.0992518,-0.0522777,-0.0522777,1.67728,1.98413,2,
8.44,0.0992518,-0.0522777,-0.0522777,1.6663,1.98219,2,
8.45,0.00415759,-0.0491441,-0.0491441,1.65515,1.98005,2,
8.46,0.00415759,-0.0491441,-0.0491441,1.64384,1.97771,2,
8.47,0.00415759,-0.0491441,-0.0491441,1.63237,1.97518,2,
8.48,0.00415759,-0.0491441,-0.0491441,1.62073,1.97244,2,
8.49,0.00415759,-0.0491441,-0.0491441,1.60893,1.96951,2,
8.5,0.249348,-0.0155184,-0.0155184,1.59697,1.96639,2,
8.51,0.249348,-0.0155184,-0.0155184,1.58485,1.96306,2,
8.52,0.249348,-0.0155184,-0.0155184,1.57258,1.95954,2,
8.53,0.249348,-0.0155184,-0.0155184,1.56014,1.95583,2,
8.54,0.249348,-0.0155184,-0.0155184,1.54755,1.95192,2,
8.55,1.2329,0.13937,0.13937,1.5348,1.94781,2,
8.56,1.2329,0.13937,0.13937,1.5219,1.94351,1.9,
8.57,1.2329,0.13937,0.13937,1.50885,1.93901,1.9,
8.58,1.2329,0.13937,0.13937,1.49565,1.93432,1.9,
8.59,1.2329,0.13937,0.13937,1.48229,1.92944,1.9,
8.6,-3.21258,-0.269172,-0.269172,1.46879,1.92437,1.9,
8.61,-3.21258,-0.269172,-0.269172,1.45515,1.9191,1.9,
8.62,-3.21258,-0.269172,-0.269172,1.44135,1.91364,1.9,
8.63,-3.21258,-0.269172,-0.269172,1.42742,1.90799,1.9,
8.64,-3.21258,-0.269172,-0.269172,1.41334,1.90214,1.9,
8.65,-2.17619,-0.527736,-0.5,1.39911,1.89611,1.9,
8.66,-2.17619,-0.527736,-0.5,1.38475,1.88989,1.9,
8.67,-2.17619,-0.527736,-0.5,1.37025,1.88348,1.9,
8.68,-2.17619,-0.527736,-0.5,1.35562,1.87688,1.9,
8.69,-2.17619,-0.527736,-0.5,1.34084,1.87009,1.9,
8.7,-2.39299,-0.800473,-0.5,1.32594,1.86312,1.9,
8.71,-2.39299,-0.800473,-0.5,1.3109,1.85596,1.9,
8.72,-2.39299,-0.800473,-0.5,1.29573,1.84861,1.8,
8.73,-2.39299,-0.800473,-0.5,1.28043,1.84108,1.8,
8.74,-2.39299,-0.800473,-0.5,1.265,1.83337,1.8,
8.75,0.54715,-0.692056,-0.5,1.24945,1.82547,1.8,
8.76,0.54715,-0.692056,-0.5,1.23377,1.81739,1.8,
8.77,0.54715,-0.692056,-0.5,1.21797,1.80912,1.8,
8.78,0.54715,-0.692056,-0.5,1.20204,1.80068,1.8,
8.79,0.54715,-0.692056,-0.5,1.186,1.79206,1.8,
8.8,-0.0205779,-0.660025,-0.5,1.16983,1.78325,1.8,
8.81,-0.0205779,-0.660025,-0.5,1.15355,1.77427,1.8,
8.82,-0.0205779,-0.660025,-0.5,1.13716,1.76511,1.8,
8.83,-0.0205779,-0.660025,-0.5,1.12065,1.75578,1.8,
8.84,-0.0205779,-0.660025,-0.5,1.10403,1.74627,1.7,
8.85,-0.0261474,-0.630292,-0.5,1.0873,1.73658,1.7,
8.86,-0.0261474,-0.630292,-0.5,1.07046,1.72672,1.7,
8.87,-0.0261474,-0.630292,-0.5,1.05351,1.71669,1.7,
8.88,-0.0261474,-0.630292,-0.5,1.03646,1.70649,1.7,
8.89,-0.0261474,-0.630292,-0.5,1.0193,1.69612,1.7,
8.9,0.090083,-0.587517,-0.5,1.00204,1.68557,1.7,
8.91,0.090083,-0.587517,-0.5,0.984683,1.67486,1.7,
8.92,0.090083,-0.587517,-0.5,0.967226,1.66398,1.7,
8.93,0.090083,-0.587517,-0.5,0.949673,1.65294,1.7,
8.94,0.090083,-0.587517,-0.5,0.932024,1.64172,1.6,
8.95,1.58934,-0.359474,-0.359474,0.914282,1.63035,1.6,
8.96,1.58934,-0.359474,-0.359474,0.896449,1.61881,1.6,
8.97,1.58934,-0.359474,-0.359474,0.878526,1.60711,1.6,
8.98,1.58934,-0.359474,-0.359474,0.860515,1.59525,1.6,
8.99,1.58934,-0.359474,-0.359474,0.842418,1.58323,1.6,
9,-0.533243,-0.408156,-0.408156,0.824237,1.57105,1.6,
9.01,-0.533243,-0.408156,-0.408156,0.805973,1.55871,1.6,
9.02,-0.533243,-0.408156,-0.408156,0.787629,1.54622,1.5,
9.03,-0.533243,-0.408156,-0.408156,0.769206,1.53358,1.5,
9.04,-0.533243,-0.408156,-0.408156,0.750707,1.52078,1.5,
9.05,-2.31339,-0.676922,-0.5,0.732132,1.50782,1.5,
9.06,-2.31339,-0.676922,-0.5,0.713484,1.49472,1.5,
9.07,-2.31339,-0.676922,-0.5,0.694764,1.48147,1.5,
9.08,-2.31339,-0.676922,-0.5,0.675975,1.46807,1.5,
9.09,-2.31339,-0.676922,-0.5,0.657119,1.45452,1.5,
9.1,-1.49224,-0.829606,-0.5,0.638197,1.44083,1.4,
9.11,-1.49224,-0.829606,-0.5,0.619211,1.42699,1.4,
9.12,-1.49224,-0.829606,-0.5,0.600163,1.41301,1.4,
9.13,-1.49224,-0.829606,-0.5,0.581055,1.39889,1.4,
9.14,-1.49224,-0.829606,-0.5,0.561889,1.38463,1.4,
9.15,-1.62601,-0.991377,-0.5,0.542666,1.37023,1.4,
9.16,-1.62601,-0.991377,-0.5,0.52339,1.3557,1.4,
9.17,-1.62601,-0.991377,-0.5,0.504061,1.34103,1.4,
9.18,-1.62601,-0.991377,-0.5,0.484682,1.32622,1.3,
9.19,-1.62601,-0.991377,-0.5,0.465254,1.31128,1.3,
9.2,-1.90234,-1.1796,-0.5,0.44578,1.29621,1.3,
9.21,-1.90234,-1.1796,-0.5,0.426261,1.28101,1.3,
9.22,-1.90234,-1.1796,-0.5,0.4067,1.26569,1.3,
9.23,-1.90234,-1.1796,-0.5,0.387097,1.25023,1.3,
9.24,-1.90234,-1.1796,-0.5,0.367457,1.23465,1.2,
9.25,0.106005,-1.10737,-0.5,0.347779,1.21895,1.2,
9.26,0.106005,-1.10737,-0.5,0.328067,1.20313,1.2,
9.27,0.106005,-1.10737,-0.5,0.308321,1.18718,1.2,
9.28,0.106005,-1.10737,-0.5,0.288545,1.17112,1.2,
9.29,0.106005,-1.10737,-0.5,0.268741,1.15494,1.2,
9.3,-2.2173,-1.32916,-0.5,0.248909,1.13864,1.1,
9.31,-2.2173,-1.32916,-0.5,0.229052,1.12223,1.1,
9.32,-2.2173,-1.32916,-0.5,0.209173,1.10571,1.1,
9.33,-2.2173,-1.32916,-0.5,0.189272,1.08908,1.1,
9.34,-2.2173,-1.32916,-0.5,0.169353,1.07234,1.1,
9.35,-0.389402,-1.31138,-0.5,0.149417,1.05549,1.1,
9.36,-0.389402,-1.31138,-0.5,0.129465,1.03854,1,
9.37,-0.389402,-1.31138,-0.5,0.109501,1.02148,1,
9.38,-0.389402,-1.31138,-0.5,0.089526,1.00432,1,
9.39,-0.389402,-1.31138,-0.5,0.0695419,0.987058,1,
9.4,1.91524,-1.00641,-0.5,0.0495509,0.969699,1,
9.41,1.91524,-1.00641,-0.5,0.0295548,0.952243,1,
9.42,1.91524,-1.00641,-0.5,0.00955589,0.934692,0.9,
9.43,1.91524,-1.00641,-0.5,-0.010444,0.917047,0.9,
9.44,1.91524,-1.00641,-0.5,-0.0304429,0.89931,0.9,
9.45,-1.77102,-1.17747,-0.5,-0.0504387,0.881484,0.9,
9.46,-1.77102,-1.17747,-0.5,-0.0704295,0.863569,0.9,
9.47,-1.77102,-1.17747,-0.5,-0.0904133,0.845568,0.9,
9.48,-1.77102,-1.17747,-0.5,-0.110388,0.827483,0.8,
9.49,-1.77102,-1.17747,-0.5,-0.130352,0.809314,0.8,
9.5,-0.546044,-1.18685,-0.5,-0.150302,0.791065,0.8,
9.51,-0.546044,-1.18685,-0.5,-0.170238,0.772737,0.8,
9.52,-0.546044,-1.18685,-0.5,-0.190156,0.754331,0.8,
9.53,-0.546044,-1.18685,-0.5,-0.210056,0.73585,0.8,
9.54,-0.546044,-1.18685,-0.5,-0.229935,0.717295,0.7,
9.55,-1.41334,-1.30417,-0.5,-0.24979,0.698669,0.7,
9.56,-1.41334,-1.30417,-0.5,-0.269621,0.679973,0.7,
9.57,-1.41334,-1.30417,-0.5,-0.289424,0.661209,0.7,
9.58,-1.41334,-1.30417,-0.5,-0.309199,0.642378,0.6,
9.59,-1.41334,-1.30417,-0.5,-0.328943,0.623484,0.6,
9.6,-1.62351,-1.4419,-0.5,-0.348654,0.604527,0.6,
9.61,-1.62351,-1.4419,-0.5,-0.36833,0.58551,0.6,
9.62,-1.62351,-1.4419,-0.5,-0.387969,0.566434,0.6,
9.63,-1.62351,-1.4419,-0.5,-0.407569,0.547301,0.6,
9.64,-1.62351,-1.4419,-0.5,-0.427129,0.528114,0.5,
9.65,2.00268,-1.11947,-0.5,-0.446646,0.508874,0.5,
9.66,2.00268,-1.11947,-0.5,-0.466118,0.489583,0.5,
9.67,2.00268,-1.11947,-0.5,-0.485543,0.470243,0.5,
9.68,2.00268,-1.11947,-0.5,-0.504921,0.450856,0.5,
9.69,2.00268,-1.11947,-0.5,-0.524247,0.431424,0.5,
9.7,-0.951665,-1.18246,-0.5,-0.543521,0.411949,0.4,
9.71,-0.951665,-1.18246,-0.5,-0.562741,0.392432,0.4,
9.72,-0.951665,-1.18246,-0.5,-0.581905,0.372877,0.4,
9.73,-0.951665,-1.18246,-0.5,-0.60101,0.353284,0.4,
9.74,-0.951665,-1.18246,-0.5,-0.620055,0.333655,0.3,
9.75,-1.75152,-1.34227,-0.5,-0.639038,0.313994,0.3,
9.76,-1.75152,-1.34227,-0.5,-0.657958,0.294301,0.3,
9.77,-1.75152,-1.34227,-0.5,-0.676811,0.274578,0.3,
9.78,-1.75152,-1.34227,-0.5,-0.695597,0.254829,0.3,
9.79,-1.75152,-1.34227,-0.5,-0.714313,0.235053,0.3,
9.8,-1.65242,-1.48171,-0.5,-0.732958,0.215254,0.2,
9.81,-1.65242,-1.48171,-0.5,-0.75153,0.195434,0.2,
9.82,-1.65242,-1.48171,-0.5,-0.770026,0.175594,0.2,
9.83,-1.65242,-1.48171,-0.5,-0.788446,0.155736,0.2,
9.84,-1.65242,-1.48171,-0.5,-0.806786,0.135863,0.1,
9.85,-1.09711,-1.54477,-0.5,-0.825046,0.115977,0.1,
9.86,-1.09711,-1.54477,-0.5,-0.843224,0.0960784,0.1,
9.87,-1.09711,-1.54477,-0.5,-0.861317,0.0761705,0.1,
9.88,-1.09711,-1.54477,-0.5,-0.879324,0.056255,0.1,
9.89,-1.09711,-1.54477,-0.5,-0.897243,0.0363339,0.1,
9.9,0.258571,-1.43521,-0.5,-0.915072,0.0164092,0,
9.91,0.258571,-1.43521,-0.5,-0.93281,-0.00351722,0,
9.92,0.258571,-1.43521,-0.5,-0.950454,-0.0234433,-0,
9.93,0.258571,-1.43521,-0.5,-0.968004,-0.043367,-0,
9.94,0.258571,-1.43521,-0.5,-0.985456,-0.0632863,-0.1,
9.95,-1.23924,-1.51835,-0.5,-1.00281,-0.0831993,-0.1,
9.96,-1.23924,-1.51835,-0
