"time","T2","freqHz","J1.phi","J1.w","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel"
4.04846013662821E-01,4.00000000000000E-01,2.00000000000000E-01,3.37242035833560E+00,6.12454334473663E+00,-2.57027264301500E+00,-2.29624525955320E+00,-8.02030263834998E-01,-3.77983794855522E+00,-1.17451485608303E-04,-4.84601366282115E-02
4.08697634920071E-01,4.00000000000000E-01,2.00000000000000E-01,3.39596347339728E+00,6.09903954653899E+00,-2.57908011158929E+00,-2.27565000924886E+00,-8.16505084042313E-01,-3.73641318808942E+00,-3.78277765680217E-04,-8.69763492007087E-02
4.16097184728965E-01,4.00000000000000E-01,2.00000000000000E-01,3.44097709363124E+00,6.06246806544947E+00,-2.59583860117691E+00,-2.24876686452585E+00,-8.43842860628259E-01,-3.65272935363397E+00,-1.29563182607917E-03,-1.60971847289654E-01
4.22093967380583E-01,4.00000000000000E-01,2.00000000000000E-01,3.47730402585716E+00,6.04386981686425E+00,-2.60932050562815E+00,-2.23827226211415E+00,-8.65542767714231E-01,-3.58465788094426E+00,-2.44075251478530E-03,-2.20939673805832E-01
4.22093967380583E-01,4.00000000000000E-01,2.00000000000000E-01,3.47730402585716E+00,6.04386981686425E+00,-2.60932050562815E+00,-2.23827226211415E+00,-8.65542767714231E-01,-3.58465788094426E+00,-2.44075251478530E-03,-2.20939673805832E-01
4.22283504682370E-01,4.00000000000000E-01,2.00000000000000E-01,3.47844948609807E+00,6.04345545761035E+00,-2.60974471243728E+00,-2.23811780125168E+00,-8.66221785592487E-01,-3.58250260953497E+00,-2.48298806830380E-03,-2.22835046823700E-01
4.22473041984157E-01,4.00000000000000E-01,2.00000000000000E-01,3.47959486947758E+00,6.04304993644658E+00,-2.61016889168871E+00,-2.23797240668905E+00,-8.66900394923160E-01,-3.58034710991596E+00,-2.52558286570998E-03,-2.24730419841568E-01
4.22995969793078E-01,4.00000000000000E-01,2.00000000000000E-01,3.48275457378859E+00,6.04197554876534E+00,-2.61133906574545E+00,-2.23761685956597E+00,-8.68770584368092E-01,-3.57439899126859E+00,-2.64492367504466E-03,-2.29959697930782E-01
4.23518897601999E-01,4.00000000000000E-01,2.00000000000000E-01,3.48591379913487E+00,6.04095978455655E+00,-2.61250909551149E+00,-2.23732148249421E+00,-8.70638008441279E-01,-3.56844932604234E+00,-2.76669518209794E-03,-2.35188976019995E-01
4.24041825410921E-01,4.00000000000000E-01,2.00000000000000E-01,3.48907253257779E+00,6.04000674158218E+00,-2.61367899665716E+00,-2.23709050373971E+00,-8.72502435975621E-01,-3.56249798373327E+00,-2.89109994501304E-03,-2.40418254109208E-01
4.24564753219842E-01,4.00000000000000E-01,2.00000000000000E-01,3.49223079192206E+00,6.03911714209817E+00,-2.61484879712375E+00,-2.23692469035699E+00,-8.74363789315140E-01,-3.55654491954276E+00,-3.01820548317104E-03,-2.45647532198421E-01
4.25652842379085E-01,4.00000000000000E-01,2.00000000000000E-01,3.49880103682577E+00,6.03746602507655E+00,-2.61728274487103E+00,-2.23678519394735E+00,-8.78226855314279E-01,-3.54415240733835E+00,-3.29143664046324E-03,-2.56528423790854E-01
4.25652842379085E-01,4.00000000000000E-01,2.00000000000000E-01,3.49880103682577E+00,6.03746602507655E+00,-2.61728274487103E+00,-2.23678519394735E+00,-8.78226855314279E-01,-3.54415240733835E+00,-3.29143664046324E-03,-2.56528423790854E-01
4.25871812501266E-01,4.00000000000000E-01,2.00000000000000E-01,3.50012299706476E+00,6.03717176491073E+00,-2.61777253640840E+00,-2.23679620075036E+00,-8.79002372476451E-01,-3.54165743914771E+00,-3.34808817990756E-03,-2.58718125012658E-01
4.26090782623446E-01,4.00000000000000E-01,2.00000000000000E-01,3.50144489519610E+00,6.03688812964019E+00,-2.61826233274968E+00,-2.23681813938854E+00,-8.79777343247922E-01,-3.53916216401719E+00,-3.40521919849595E-03,-2.60907826234462E-01
4.26694947633113E-01,4.00000000000000E-01,2.00000000000000E-01,3.50509187799216E+00,6.03615874494337E+00,-2.61961378643851E+00,-2.23693342913778E+00,-8.81912807540069E-01,-3.53227583947446E+00,-3.56528401358113E-03,-2.66949476331132E-01
4.27299112642780E-01,4.00000000000000E-01,2.00000000000000E-01,3.50873849721874E+00,6.03549921544573E+00,-2.62096533101619E+00,-2.23712065492455E+00,-8.84044572792918E-01,-3.52538743409337E+00,-3.72859340963436E-03,-2.72991126427803E-01
4.27903277652447E-01,4.00000000000000E-01,2.00000000000000E-01,3.51238475954346E+00,6.03491399775422E+00,-2.62231701214036E+00,-2.23738444925406E+00,-8.86172329634703E-01,-3.51849677197569E+00,-3.89541776840299E-03,-2.79032776524473E-01
4.28507442662114E-01,4.00000000000000E-01,2.00000000000000E-01,3.51603069726990E+00,6.03440346421384E+00,-2.62366887604464E+00,-2.23772524509897E+00,-8.88295974008124E-01,-3.51160379249372E+00,-4.06584721713612E-03,-2.85074426621143E-01
4.29782669733900E-01,4.00000000000000E-01,2.00000000000000E-01,3.52372545904860E+00,6.03356372651981E+00,-2.62652316844597E+00,-2.23869014249758E+00,-8.92764744277782E-01,-3.49704688668324E+00,-4.43754632484952E-03,-2.97826697338995E-01
4.32132148857757E-01,4.00000000000000E-01,2.00000000000000E-01,3.53790068244038E+00,6.03280703333959E+00,-2.63178637222025E+00,-2.24128582308361E+00,-9.00949388166151E-01,-3.47019972167841E+00,-5.16492205398202E-03,-3.21321488577566E-01
4.36225411988182E-01,4.00000000000000E-01,2.00000000000000E-01,3.56259803651031E+00,6.03361446024774E+00,-2.64097623836788E+00,-2.24801950491513E+00,-9.15057810365520E-01,-3.42334083545079E+00,-6.56398777691272E-03,-3.62254119881821E-01
4.40318675118608E-01,4.00000000000000E-01,2.00000000000000E-01,3.58730366593446E+00,6.03669158661902E+00,-2.65019888525500E+00,-2.25713250345097E+00,-9.28974204686036E-01,-3.37637233198197E+00,-8.13057599342694E-03,-4.03186751186075E-01
4.44411938249033E-01,4.00000000000000E-01,2.00000000000000E-01,3.61202499046650E+00,6.04143229937491E+00,-2.65946216823100E+00,-2.26801960310303E+00,-9.42698118507325E-01,-3.32929331378154E+00,-9.86470372816833E-03,-4.44119382490330E-01
4.51458468666964E-01,4.00000000000000E-01,2.00000000000000E-01,3.65463283556958E+00,6.05153305246684E+00,-2.67551886048272E+00,-2.28896295606931E+00,-9.65871501519466E-01,-3.24798540972790E+00,-1.32424735673986E-02,-5.14584686669639E-01
4.58504999084895E-01,4.00000000000000E-01,2.00000000000000E-01,3.69730882306687E+00,6.06143314318262E+00,-2.69172115575385E+00,-2.31004027591985E+00,-9.88470890310458E-01,-3.16634287641383E+00,-1.71167770025578E-02,-5.85049990848948E-01
4.65551529502826E-01,4.00000000000000E-01,2.00000000000000E-01,3.74004125884445E+00,6.06777510971675E+00,-2.70805973198953E+00,-2.32789875207092E+00,-1.01049391029213E+00,-3.08436106261757E+00,-2.14876165628004E-02,-6.55515295028257E-01
4.72598059920757E-01,4.00000000000000E-01,2.00000000000000E-01,3.78279535830333E+00,6.06728899152731E+00,-2.72450227752829E+00,-2.33927318252298E+00,-1.03193808818475E+00,-3.00203520979676E+00,-2.63549925902769E-02,-7.25980599207566E-01
4.77407668619592E-01,4.00000000000000E-01,2.00000000000000E-01,3.81194967589308E+00,6.06179976588066E+00,-2.73574618580206E+00,-2.34207928443440E+00,-1.04624115343079E+00,-2.94564379525034E+00,-2.99623366602385E-02,-7.74076686195920E-01
4.77407668619592E-01,4.00000000000000E-01,2.00000000000000E-01,3.81194967589308E+00,6.06179976588066E+00,-2.73574618580206E+00,-2.34207928443440E+00,-1.04624115343079E+00,-2.94564379525034E+00,-2.99623366602385E-02,-7.74076686195920E-01
4.78052827491992E-01,4.00000000000000E-01,2.00000000000000E-01,3.81585971218905E+00,6.06057897246107E+00,-2.73725713829713E+00,-2.34198514460552E+00,-1.04813667248995E+00,-2.93806555293563E+00,-3.04659014019619E-02,-7.80528274919916E-01
4.78697986364391E-01,4.00000000000000E-01,2.00000000000000E-01,3.81976889715462E+00,6.05925940541429E+00,-2.73876796823873E+00,-2.34179518601371E+00,-1.05002730047250E+00,-2.93048435575667E+00,-3.09736284433916E-02,-7.86979863643912E-01
4.80228228876570E-01,4.00000000000000E-01,2.00000000000000E-01,3.82903745214170E+00,6.05574883694980E+00,-2.74235064608847E+00,-2.34097502315849E+00,-1.05449329661862E+00,-2.91249152502561E+00,-3.21935094346088E-02,-8.02282288765701E-01
4.80913337440880E-01,4.00000000000000E-01,2.00000000000000E-01,3.83318537937090E+00,6.05400817014201E+00,-2.74395412644089E+00,-2.34044369272510E+00,-1.05648484205367E+00,-2.90443110300812E+00,-3.27464108763365E-02,-8.09133374408801E-01
4.80913337440880E-01,4.00000000000000E-01,2.00000000000000E-01,3.83318537937090E+00,6.05400817014201E+00,-2.74395412644089E+00,-2.34044369272510E+00,-1.05648484205367E+00,-2.90443110300812E+00,-3.27464108763365E-02,-8.09133374408801E-01
4.81584847755943E-01,4.00000000000000E-01,2.00000000000000E-01,3.83724946347346E+00,6.05215439195724E+00,-2.74552531248885E+00,-2.33977946833470E+00,-1.05842988944006E+00,-2.89652644606310E+00,-3.32942615445460E-02,-8.15848477559430E-01
4.82256358071006E-01,4.00000000000000E-01,2.00000000000000E-01,3.84131222471815E+00,6.05018441796918E+00,-2.74709597664019E+00,-2.33900227011543E+00,-1.06036962660417E+00,-2.88861856714369E+00,-3.38466214737879E-02,-8.22563580710058E-01
4.83853840304517E-01,4.00000000000000E-01,2.00000000000000E-01,3.85097181840052E+00,6.04504968029299E+00,-2.75083005769655E+00,-2.33671725476093E+00,-1.06496409552748E+00,-2.86979402248690E+00,-3.51776651764810E-02,-8.38538403045165E-01
4.85451322538027E-01,4.00000000000000E-01,2.00000000000000E-01,3.86062347043628E+00,6.03930423142204E+00,-2.75456026100173E+00,-2.33383780512337E+00,-1.06953181655994E+00,-2.85095320091840E+00,-3.65313928746086E-02,-8.54513225380271E-01
4.87048804771538E-01,4.00000000000000E-01,2.00000000000000E-01,3.87026563579545E+00,6.03288213083209E+00,-2.75828540334349E+00,-2.33029938109525E+00,-1.07407053755083E+00,-2.83209470202146E+00,-3.79096949011236E-02,-8.70488047715378E-01
4.89551638273650E-01,4.00000000000000E-01,2.00000000000000E-01,3.88534961330418E+00,6.02137331413263E+00,-2.76410822196896E+00,-2.32334532565844E+00,-1.08112130222989E+00,-2.80251160573769E+00,-4.01200891053324E-02,-8.95516382736495E-01
4.93609422114866E-01,4.00000000000000E-01,2.00000000000000E-01,3.90973383811720E+00,5.99881676567251E+00,-2.77350197015267E+00,-2.30826974129997E+00,-1.09239530010472E+00,-2.75445280322388E+00,-4.38365678598086E-02,-9.36094221148657E-01
4.97667205956082E-01,4.00000000000000E-01,2.00000000000000E-01,3.93401550181123E+00,5.97133412785965E+00,-2.78282374234958E+00,-2.28838808740728E+00,-1.10347428261605E+00,-2.70627398089155E+00,-4.77174768456028E-02,-9.76672059560819E-01
5.04414396573016E-01,4.00000000000000E-01,2.00000000000000E-01,3.97409695155162E+00,5.91452370474880E+00,-2.79809961915361E+00,-2.24448521489642E+00,-1.12146233601024E+00,-2.62589452412222E+00,-5.45349963877748E-02,-1.04414396573016E+00
5.11161587189950E-01,4.00000000000000E-01,2.00000000000000E-01,4.01374492906873E+00,5.84409773550841E+00,-2.81303035564840E+00,-2.18730538057313E+00,-1.13890688106483E+00,-2.54517648303578E+00,-6.18076923555091E-02,-1.11161587189950E+00
5.17908777806884E-01,4.00000000000000E-01,2.00000000000000E-01,4.05287382676405E+00,5.76082105741513E+00,-2.82753257920148E+00,-2.11761722669798E+00,-1.15580563655600E+00,-2.46411605264831E+00,-6.95356110065723E-02,-1.17908777806884E+00
5.24655968423818E-01,4.00000000000000E-01,2.00000000000000E-01,4.09140329403414E+00,5.66602519892011E+00,-2.84152824159292E+00,-2.03675612426419E+00,-1.17215628468099E+00,-2.38270939041774E+00,-7.77187677602202E-02,-1.24655968423818E+00
5.31403159040752E-01,4.00000000000000E-01,2.00000000000000E-01,4.12926307522008E+00,5.56156484592752E+00,-2.85494942928531E+00,-1.94658059755177E+00,-1.18795647817856E+00,-2.30095265796822E+00,-8.63571677562046E-02,-1.31403159040752E+00
5.38150349657686E-01,4.00000000000000E-01,2.00000000000000E-01,4.16639662665420E+00,5.44974029131210E+00,-2.86774197116185E+00,-1.84939475955312E+00,-1.20320384278458E+00,-2.21884203518212E+00,-9.54508127077761E-02,-1.38150349657686E+00
5.44897540274620E-01,4.00000000000000E-01,2.00000000000000E-01,4.20276387228952E+00,5.33319640409541E+00,-2.87986819094884E+00,-1.74784727626924E+00,-1.21789597815466E+00,-2.13637372507997E+00,-1.04999703186018E-01,-1.44897540274621E+00
5.51644730891555E-01,4.00000000000000E-01,2.00000000000000E-01,4.23834314305877E+00,5.21480499572316E+00,-2.89130884539353E+00,-1.64481373117901E+00,-1.23203045828395E+00,-2.05354395562860E+00,-1.15003839381292E-01,-1.51644730891555E+00
5.58391921508489E-01,4.00000000000000E-01,2.00000000000000E-01,4.27313226754640E+00,5.09753663407175E+00,-2.90206421442666E+00,-1.54326843846292E+00,-1.24560483176269E+00,-1.97034898052395E+00,-1.25463221357052E-01,-1.58391921508489E+00
5.64588858146774E-01,4.00000000000000E-01,2.00000000000000E-01,4.30439763550282E+00,4.99279560209507E+00,-2.91134989494021E+00,-1.45329245416119E+00,-1.25757706206981E+00,-1.89361456646613E+00,-1.35470678492807E-01,-1.64588858146774E+00
5.70785794785060E-01,4.00000000000000E-01,2.00000000000000E-01,4.33503001768035E+00,4.89337504095086E+00,-2.92009481742341E+00,-1.36895064676814E+00,-1.26907304439430E+00,-1.81656644633212E+00,-1.45862155862644E-01,-1.70785794785060E+00
5.76982731423346E-01,4.00000000000000E-01,2.00000000000000E-01,4.36506840576094E+00,4.80146724037638E+00,-2.92834009468411E+00,-1.29243840727080E+00,-1.28009065760696E+00,-1.73920151887212E+00,-1.56637653469864E-01,-1.76982731423346E+00
5.83179668061631E-01,4.00000000000000E-01,2.00000000000000E-01,4.39456470628522E+00,4.71887331325668E+00,-2.93613967592997E+00,-1.22555978073411E+00,-1.29062785904040E+00,-1.66151685190625E+00,-1.67797171314852E-01,-1.83179668061632E+00
5.89376604699917E-01,4.00000000000000E-01,2.00000000000000E-01,4.42358105196469E+00,4.64698621944270E+00,-2.94355769841350E+00,-1.16971055371786E+00,-1.30068264415394E+00,-1.58350961872566E+00,-1.79340709397254E-01,-1.89376604699917E+00
5.95573541338203E-01,4.00000000000000E-01,2.00000000000000E-01,4.45218704346099E+00,4.58678477518123E+00,-2.95066576673619E+00,-1.12587232208449E+00,-1.31025300900802E+00,-1.50517703971471E+00,-1.91268267716774E-01,-1.95573541338203E+00
6.11203639843725E-01,4.00000000000000E-01,2.00000000000000E-01,4.52301435400201E+00,4.48823891457217E+00,-2.96772996544279E+00,-1.07006179095946E+00,-1.33222628378376E+00,-1.30614072517545E+00,-2.23058104775462E-01,-2.11203639843725E+00
6.11941635714907E-01,4.00000000000000E-01,2.00000000000000E-01,4.52632574495541E+00,4.48548933727470E+00,-2.96851952199041E+00,-1.06938236285236E+00,-1.33318672085817E+00,-1.29669061727327E+00,-2.24619502106834E-01,-2.11941635714907E+00
6.11941635714907E-01,4.00000000000000E-01,2.00000000000000E-01,4.52632574495541E+00,4.48548933727470E+00,-2.96851952199041E+00,-1.06938236285236E+00,-1.33318672085817E+00,-1.29669061727327E+00,-2.24619502106834E-01,-2.11941635714907E+00
6.12897288179051E-01,4.00000000000000E-01,2.00000000000000E-01,4.53060935353646E+00,4.48239160339975E+00,-2.96954109190831E+00,-1.06897638653033E+00,-1.33441420134074E+00,-1.28444233507891E+00,-2.26654060287414E-01,-2.12897288179051E+00
6.13852940643196E-01,4.00000000000000E-01,2.00000000000000E-01,4.53489025972335E+00,4.47956380326877E+00,-2.97056253945163E+00,-1.06884833310173E+00,-1.33562996908740E+00,-1.27218606373508E+00,-2.28697751184316E-01,-2.13852940643196E+00
6.14297441607086E-01,4.00000000000000E-01,2.00000000000000E-01,4.53688049690326E+00,4.47835345678639E+00,-2.97103773939990E+00,-1.06889689462219E+00,-1.33619080024108E+00,-1.26648214609334E+00,-2.29651957262290E-01,-2.14297441607086E+00
6.14297441607086E-01,4.00000000000000E-01,2.00000000000000E-01,4.53688049690326E+00,4.47835345678639E+00,-2.97103773939990E+00,-1.06889689462219E+00,-1.33619080024108E+00,-1.26648214609334E+00,-2.29651957262290E-01,-2.14297441607086E+00
6.15268394563041E-01,4.00000000000000E-01,2.00000000000000E-01,4.54122636558871E+00,4.47587976203807E+00,-2.97207586114516E+00,-1.06917821187146E+00,-1.33740839234102E+00,-1.25401760453620E+00,-2.31742112102537E-01,-2.15268394563041E+00
6.16239347518997E-01,4.00000000000000E-01,2.00000000000000E-01,4.54557009351894E+00,4.47367496394314E+00,-2.97311452515435E+00,-1.06973669817918E+00,-1.33861387392538E+00,-1.24154479057400E+00,-2.33841694439212E-01,-2.16239347518997E+00
6.18235207740077E-01,4.00000000000000E-01,2.00000000000000E-01,4.55449387528222E+00,4.46988100640227E+00,-2.97525211082019E+00,-1.07164620784296E+00,-1.34105767851655E+00,-1.21588272115853E+00,-2.38184085945482E-01,-2.18235207740077E+00
6.20231067961158E-01,4.00000000000000E-01,2.00000000000000E-01,4.56341219811638E+00,4.46704296995679E+00,-2.97739439756602E+00,-1.07454282778256E+00,-1.34345591458286E+00,-1.19018946256265E+00,-2.42561885967504E-01,-2.20231067961158E+00
6.22226928182239E-01,4.00000000000000E-01,2.00000000000000E-01,4.57232625237157E+00,4.46520245835477E+00,-2.97954347784122E+00,-1.07847083536164E+00,-1.34580472931542E+00,-1.16446234117074E+00,-2.46978045214924E-01,-2.22226928182239E+00
6.26310284125277E-01,4.00000000000000E-01,2.00000000000000E-01,4.59056001248066E+00,4.46438373472638E+00,-2.98397271597852E+00,-1.08956361872719E+00,-1.35045053658282E+00,-1.11171727474643E+00,-2.56136759919324E-01,-2.26310284125277E+00
6.30393640068315E-01,4.00000000000000E-01,2.00000000000000E-01,4.60879870207382E+00,4.46719673465840E+00,-2.98845566515798E+00,-1.10443585214093E+00,-1.35488151049898E+00,-1.05882448183432E+00,-2.65461526416864E-01,-2.30393640068315E+00
6.34476996011353E-01,4.00000000000000E-01,2.00000000000000E-01,4.62705523928298E+00,4.47314935850728E+00,-2.99300595578829E+00,-1.12259656509953E+00,-1.35909648134419E+00,-1.00578283329422E+00,-2.74952802150501E-01,-2.34476996011353E+00
6.38560351954390E-01,4.00000000000000E-01,2.00000000000000E-01,4.64534095590667E+00,4.48168285749207E+00,-2.99763556470281E+00,-1.14348788637085E+00,-1.36309465160265E+00,-9.52591451577313E-01,-2.84610739601221E-01,-2.38560351954390E+00
6.45099159542668E-01,4.00000000000000E-01,2.00000000000000E-01,4.67470482791833E+00,4.49918154581267E+00,-3.00523747717921E+00,-1.18108938467003E+00,-1.36904381983191E+00,-8.67100565715959E-01,-3.00423530907215E-01,-2.45099159542668E+00
6.51637967130946E-01,4.00000000000000E-01,2.00000000000000E-01,4.70418857448002E+00,4.51925851926857E+00,-3.01309182756932E+00,-1.22165805884906E+00,-1.37443288312492E+00,-7.81220789110052E-01,-3.16663863785785E-01,-2.51637967130946E+00
6.58176774719224E-01,4.00000000000000E-01,2.00000000000000E-01,4.73380161867054E+00,4.53918143797272E+00,-3.02121061923425E+00,-1.26246464836795E+00,-1.37925924085442E+00,-6.94949042412538E-01,-3.33331758581883E-01,-2.58176774719223E+00
6.64715582307501E-01,4.00000000000000E-01,2.00000000000000E-01,4.76353577603316E+00,4.55618022004767E+00,-3.02958831537376E+00,-1.30074217078661E+00,-1.38352024268522E+00,-6.08282226186053E-01,-3.50427217974173E-01,-2.64715582307501E+00
6.78470415892475E-01,4.00000000000000E-01,2.00000000000000E-01,4.82630619882594E+00,4.57158228761659E+00,-3.04789547147502E+00,-1.36220847261562E+00,-1.39062634842043E+00,-4.24669656076224E-01,-3.87784378930485E-01,-2.78470415892475E+00
6.87117553856425E-01,4.00000000000000E-01,2.00000000000000E-01,4.86578256650089E+00,4.55970935289220E+00,-3.05974858895799E+00,-1.38020852819044E+00,-1.39379601304417E+00,-3.08325286137514E-01,-4.12237964498725E-01,-2.87117553856425E+00
6.90488339420505E-01,4.00000000000000E-01,2.00000000000000E-01,4.88113099536204E+00,4.54963749401764E+00,-3.06439952896356E+00,-1.38197458823130E+00,-1.39475857385153E+00,-2.62779511581283E-01,-4.21972892546938E-01,-2.90488339420505E+00
6.90488339420505E-01,4.00000000000000E-01,2.00000000000000E-01,4.88113099536204E+00,4.54963749401764E+00,-3.06439952896356E+00,-1.38197458823130E+00,-1.39475857385153E+00,-2.62779511581283E-01,-4.21972892546938E-01,-2.90488339420505E+00
6.90490322917962E-01,4.00000000000000E-01,2.00000000000000E-01,4.88114001954255E+00,4.54963049500026E+00,-3.06440227010664E+00,-1.38197458712546E+00,-1.39475909502080E+00,-2.62752678695185E-01,-4.21978654415104E-01,-2.90490322917962E+00
6.91372691733315E-01,4.00000000000000E-01,2.00000000000000E-01,4.88515152378120E+00,4.54628967938543E+00,-3.06562148700230E+00,-1.38175428963625E+00,-1.39498040059549E+00,-2.50808472416035E-01,-4.24549636183414E-01,-2.91372691733315E+00
6.92758750024338E-01,4.00000000000000E-01,2.00000000000000E-01,4.89144530950674E+00,4.54051300664982E+00,-3.06753538720005E+00,-1.38089659379437E+00,-1.39530382962891E+00,-2.32028912612071E-01,-4.28606092677771E-01,-2.92758750024338E+00
6.92758750024338E-01,4.00000000000000E-01,2.00000000000000E-01,4.89144530950674E+00,4.54051300664982E+00,-3.06753538720005E+00,-1.38089659379437E+00,-1.39530382962891E+00,-2.32028912612071E-01,-4.28606092677771E-01,-2.92758750024338E+00
6.92760555261049E-01,4.00000000000000E-01,2.00000000000000E-01,4.89145350619383E+00,4.54050543300187E+00,-3.06753788004317E+00,-1.38089542845005E+00,-1.39530424845187E+00,-2.32004451941335E-01,-4.28611377698789E-01,-2.92760555261048E+00
6.93634388103435E-01,4.00000000000000E-01,2.00000000000000E-01,4.89541774700479E+00,4.53661228860229E+00,-3.06874386687478E+00,-1.38011158783190E+00,-1.39549662871143E+00,-2.20156819736044E-01,-4.31177251418577E-01,-2.93634388103435E+00
6.96179055153513E-01,4.00000000000000E-01,2.00000000000000E-01,4.90694048177906E+00,4.52397819831252E+00,-3.07224978931104E+00,-1.37657357287535E+00,-1.39599825465837E+00,-1.85614073902043E-01,-4.38692437809647E-01,-2.96179055153512E+00
6.98723722203590E-01,4.00000000000000E-01,2.00000000000000E-01,4.91843168371889E+00,4.50960196237147E+00,-3.07574484773318E+00,-1.37134892164486E+00,-1.39642165329259E+00,-1.51015818690713E-01,-4.46265182693124E-01,-2.98723722203590E+00
7.01268389253668E-01,4.00000000000000E-01,2.00000000000000E-01,4.92988477184639E+00,4.49333095306078E+00,-3.07922430935844E+00,-1.36428977092694E+00,-1.39676017987791E+00,-1.16357289597161E-01,-4.53900282610041E-01,-3.01268389253668E+00
7.03813056303745E-01,4.00000000000000E-01,2.00000000000000E-01,4.94129425932642E+00,4.47511872169743E+00,-3.08268340854968E+00,-1.35535137067333E+00,-1.39701151436933E+00,-8.16367879866488E-02,-4.61599336407410E-01,-3.03813056303745E+00
7.09456709736930E-01,4.00000000000000E-01,2.00000000000000E-01,4.96640819452053E+00,4.42785473174522E+00,-3.09024963826945E+00,-1.32888000647427E+00,-1.39725315437399E+00,-4.40762790165090E-03,-4.78905401877080E-01,-3.09456709736930E+00
7.09778114019704E-01,4.00000000000000E-01,2.00000000000000E-01,4.96782755576082E+00,4.42491206519058E+00,-3.09067330008352E+00,-1.32713092499365E+00,-1.39725368286326E+00,1.10578213252666E-13,-4.79900572814042E-01,-3.09778114019704E+00
7.09778114019704E-01,4.00000000000000E-01,2.00000000000000E-01,4.96782755576082E+00,4.42491206519058E+00,-3.09067330008352E+00,-1.32713092499365E+00,-1.39725368286326E+00,1.10578213252666E-13,-4.79900572814042E-01,-3.09778114019704E+00
7.10858551823454E-01,4.00000000000000E-01,2.00000000000000E-01,4.97259716787605E+00,4.41451798398596E+00,-3.09209228996663E+00,-1.31334712482846E+00,-1.39725368286325E+00,1.10578213252666E-13,-4.83251195046162E-01,-3.10117085915761E+00
7.11938989627203E-01,4.00000000000000E-01,2.00000000000000E-01,4.97735519110234E+00,4.40379187935454E+00,-3.09349603475410E+00,-1.29923701540840E+00,-1.39725368286325E+00,1.10578213252666E-13,-4.86605473484984E-01,-3.10455486394625E+00
7.12258409068320E-01,4.00000000000000E-01,2.00000000000000E-01,4.97875903444364E+00,4.40054513779207E+00,-3.09390737288505E+00,-1.29499116422396E+00,-1.39725368286325E+00,1.10578213252666E-13,-4.87597978695342E-01,-3.10555397356823E+00
7.12258409068320E-01,4.00000000000000E-01,2.00000000000000E-01,4.97875903444364E+00,4.40054513779207E+00,-3.09390737288505E+00,-1.29499116422396E+00,-1.39725368286325E+00,1.10578213252666E-13,-4.87597978695342E-01,-3.10555397356823E+00
7.13349188237142E-01,4.00000000000000E-01,2.00000000000000E-01,4.98354677603137E+00,4.38928586516725E+00,-3.09530392258208E+00,-1.28032303600565E+00,-1.39725368286325E+00,1.10578213252666E-13,-4.90989170586035E-01,-3.10896282916171E+00
7.14389090475890E-01,4.00000000000000E-01,2.00000000000000E-01,4.98809915559325E+00,4.37823996682465E+00,-3.09661974593290E+00,-1.26603284685430E+00,-1.39725368286325E+00,1.10578213252666E-13,-4.94225726797095E-01,-3.11220711997047E+00
7.14389090475890E-01,4.00000000000000E-01,2.00000000000000E-01,4.98809915559325E+00,4.37823996682465E+00,-3.09661974593290E+00,-1.26603284685430E+00,-1.39725368286325E+00,1.10578213252666E-13,-4.94225726797095E-01,-3.11220711997047E+00
7.15491853482660E-01,4.00000000000000E-01,2.00000000000000E-01,4.99291405365170E+00,4.36621289332915E+00,-3.09799882944386E+00,-1.25057106784285E+00,-1.39725368286325E+00,1.10578213252666E-13,-4.97661541344587E-01,-3.11564182548642E+00
7.16594616489430E-01,4.00000000000000E-01,2.00000000000000E-01,4.99771533299105E+00,4.35386325971366E+00,-3.09936051316473E+00,-1.23479270932536E+00,-1.39725368286325E+00,1.10578213252666E-13,-5.01101136963062E-01,-3.11907055038841E+00
7.20548481141590E-01,4.00000000000000E-01,2.00000000000000E-01,5.01480627749575E+00,4.30695666992501E+00,-3.10408680600501E+00,-1.17564409667113E+00,-1.39725368286325E+00,1.10578213252666E-13,-5.13465788627487E-01,-3.13131257325399E+00
7.24502345793749E-01,4.00000000000000E-01,2.00000000000000E-01,5.03172377555410E+00,4.25679084031960E+00,-3.10859680836307E+00,-1.11330495710075E+00,-1.39725368286325E+00,1.10578213252666E-13,-5.25873284327776E-01,-3.14348588321895E+00
7.28456210445908E-01,4.00000000000000E-01,2.00000000000000E-01,5.04844282603254E+00,4.20343844582800E+00,-3.11286219092280E+00,-1.04785394166345E+00,-1.39725368286325E+00,1.10578213252666E-13,-5.38326952246485E-01,-3.15558450416466E+00
7.35417885020058E-01,4.00000000000000E-01,2.00000000000000E-01,5.07734320026600E+00,4.10321842148674E+00,-3.11972027794913E+00,-9.26520104937056E-01,-1.39725368286325E+00,1.10578213252666E-13,-5.60369239453617E-01,-3.17669831654979E+00
7.39236252906672E-01,4.00000000000000E-01,2.00000000000000E-01,5.09289690912771E+00,4.04527790888199E+00,-3.12312227053805E+00,-8.57101267614726E-01,-1.39725368286325E+00,1.10578213252666E-13,-5.72520955726412E-01,-3.18817664126738E+00
