"time","Resistor_1.R","Resistor_1.v","Triphasic_Rectifier_1.I1.v","Triphasic_Rectifier_1.I2.v","Triphasic_Rectifier_1.I3.v"
0.0208,1.0000000000000000E+000,5.2589578792647399E+002,6.7874866099993369E+001,2.2901543200000452E+002,-2.9689087399999789E+002
0.0209,1.0000000000000000E+000,5.2194363097079918E+002,7.7378739299993413E+001,2.2228733700000467E+002,-2.9966673299999809E+002
0.021,1.0000000000000000E+000,5.1747637531725286E+002,8.6806248699993446E+001,2.1533987000000482E+002,-3.0214685499999831E+002
0.0211,1.0000000000000000E+000,5.1249843187761542E+002,9.6148090299993200E+001,2.0817988800000523E+002,-3.0432879399999842E+002
0.0212,1.0000000000000000E+000,5.0701471055368751E+002,1.0539504499999326E+002,2.0081445600000538E+002,-3.0621039499999864E+002
0.0213,1.0000000000000000E+000,5.0103062523718938E+002,1.1453798699999334E+002,1.9325084400000551E+002,-3.0778980199999887E+002
0.0214,1.0000000000000000E+000,4.9455208081002183E+002,1.2356789299999342E+002,1.8549651500000562E+002,-3.0906545699999901E+002
0.0215,1.0000000000000000E+000,4.8758547014432554E+002,1.3247585299999352E+002,1.7755912300000580E+002,-3.1003609899999930E+002
0.0216,1.0000000000000000E+000,4.8013767010256112E+002,1.4125307299999361E+002,1.6944650100000592E+002,-3.1070077199999946E+002
0.0217,1.0000000000000000E+000,4.7221603053772952E+002,1.4989089399999341E+002,1.6116665500000633E+002,-3.1105881999999974E+002
0.0218,1.0000000000000000E+000,4.6948128723340363E+002,1.5838078899999357E+002,1.5272775500000648E+002,-3.1110988800000007E+002
0.0219,1.0000000000000000E+000,4.7755875868155158E+002,1.6671438199999363E+002,1.4413813200000658E+002,-3.1085392800000022E+002
0.022,1.0000000000000000E+000,4.8516493255579240E+002,1.7488344599999374E+002,1.3540626100000668E+002,-3.1029119000000037E+002
0.0221,1.0000000000000000E+000,4.9229230600618581E+002,1.8287992099999391E+002,1.2654075900000676E+002,-3.0942223100000069E+002
0.0222,1.0000000000000000E+000,4.9893384317344987E+002,1.9069591399999373E+002,1.1755037700000717E+002,-3.0824790800000090E+002
0.0223,1.0000000000000000E+000,5.0508299218862527E+002,1.9832371299999389E+002,1.0844398600000726E+002,-3.0676938100000120E+002
0.0224,1.0000000000000000E+000,5.1073368117315079E+002,2.0575578899999408E+002,9.9230572800007366E+001,-3.0498810700000143E+002
0.0225,1.0000000000000000E+000,5.1588033623850561E+002,2.1298480799999422E+002,8.9919231000007414E+001,-3.0290584600000165E+002
0.0226,1.0000000000000000E+000,5.2051787748629010E+002,2.2000363599999440E+002,8.0519149400007507E+001,-3.0052465200000194E+002
0.0227,1.0000000000000000E+000,5.2464172800804295E+002,2.2680534599999456E+002,7.1039604800007581E+001,-2.9784687500000217E+002
0.0228,1.0000000000000000E+000,5.2824781888514360E+002,2.3338322599999455E+002,6.1489952300007950E+001,-2.9487515800000250E+002
0.0229,1.0000000000000000E+000,5.3133258918881256E+002,2.3973078299999472E+002,5.1879616400008004E+001,-2.9161243300000268E+002
0.023,1.0000000000000000E+000,5.3389299597990930E+002,2.4584175399999492E+002,4.2218081300008052E+001,-2.8806192000000294E+002
0.0231,1.0000000000000000E+000,5.3592651230897275E+002,2.5171010699999511E+002,3.2514881800008077E+001,-2.8422712400000324E+002
0.0232,1.0000000000000000E+000,5.3743113221612407E+002,2.5733005199999536E+002,2.2779594000008107E+001,-2.8011182900000341E+002
0.0233,1.0000000000000000E+000,5.3840536973108169E+002,2.6269604199999549E+002,1.3021825300008125E+001,-2.7572009600000365E+002
0.0234,1.0000000000000000E+000,5.3884826387306634E+002,2.6780278199999555E+002,3.2512056000084741E+000,-2.7105625900000405E+002
0.0235,1.0000000000000000E+000,5.3875937665083813E+002,2.7264523099999582E+002,-6.5226226599915220E+000,-2.6612492100000424E+002
0.0236,1.0000000000000000E+000,5.3813879706261650E+002,2.7721861099999609E+002,-1.6290013799991531E+001,-2.6093094900000449E+002
0.0237,1.0000000000000000E+000,5.3698713609618187E+002,2.8151840799999627E+002,-2.6041328699991542E+001,-2.5547946800000472E+002
0.0238,1.0000000000000000E+000,5.3530553172877410E+002,2.8554037999999656E+002,-3.5766943799991566E+001,-2.4977585800000494E+002
0.0239,1.0000000000000000E+000,5.3309564292721370E+002,2.8928055599999658E+002,-4.5457260999991263E+001,-2.4382574900000535E+002
0.024,1.0000000000000000E+000,5.3035965064788058E+002,2.9273524599999695E+002,-5.5102717199991304E+001,-2.3763501200000559E+002
0.0241,1.0000000000000000E+000,5.2710025483677487E+002,2.9590103999999712E+002,-6.4693793399991350E+001,-2.3120975700000579E+002
0.0242,1.0000000000000000E+000,5.2332067342953769E+002,2.9877481499999743E+002,-7.4221024399991421E+001,-2.2455632500000598E+002
0.0243,1.0000000000000000E+000,5.1902463335162838E+002,3.0135373299999765E+002,-8.3675007799991477E+001,-2.1768128100000621E+002
0.0244,1.0000000000000000E+000,5.1421637751818798E+002,3.0363524999999794E+002,-9.3046413699991547E+001,-2.1059141200000639E+002
0.0245,1.0000000000000000E+000,5.0890064883435690E+002,3.0561711399999814E+002,-1.0232599399999130E+002,-2.0329371300000682E+002
0.0246,1.0000000000000000E+000,5.0308269519517569E+002,3.0729736999999847E+002,-1.1150458999999140E+002,-1.9579538700000703E+002
0.0247,1.0000000000000000E+000,4.9676825748582468E+002,3.0867435899999867E+002,-1.2057314399999152E+002,-1.8810383400000723E+002
0.0248,1.0000000000000000E+000,4.8996356658168457E+002,3.0974672199999895E+002,-1.2952270599999162E+002,-1.8022664400000738E+002
0.0249,1.0000000000000000E+000,4.8267533934841623E+002,3.1051340199999930E+002,-1.3834444399999174E+002,-1.7217159100000754E+002
0.025,1.0000000000000000E+000,4.7491076664220014E+002,3.1097363999999953E+002,-1.4702965299999187E+002,-1.6394662500000771E+002
0.0251,1.0000000000000000E+000,4.6668741011178241E+002,3.1112698399999999E+002,-1.5556975999999179E+002,-1.5555986300000822E+002
0.0252,1.0000000000000000E+000,4.7492012045510592E+002,3.1097328100000016E+002,-1.6395633799999183E+002,-1.4701958100000829E+002
0.0253,1.0000000000000000E+000,4.8268414017238263E+002,3.1051268400000038E+002,-1.7218110999999200E+002,-1.3833420800000843E+002
0.0254,1.0000000000000000E+000,4.8997180741685196E+002,3.0974564700000076E+002,-1.8023595999999219E+002,-1.2951231500000856E+002
0.0255,1.0000000000000000E+000,4.9677592833239288E+002,3.0867292700000110E+002,-1.8811293699999231E+002,-1.2056260800000868E+002
0.0256,1.0000000000000000E+000,5.0308978905328479E+002,3.0729558200000133E+002,-1.9580426899999253E+002,-1.1149392000000881E+002
0.0257,1.0000000000000000E+000,5.0890715870414681E+002,3.0561497300000173E+002,-2.0330236399999245E+002,-1.0231520100000922E+002
0.0258,1.0000000000000000E+000,5.1422229639979889E+002,3.0363275700000202E+002,-2.1059982399999265E+002,-9.3035508400009334E+001
0.0259,1.0000000000000000E+000,5.1902995724514017E+002,3.0135089100000232E+002,-2.1768944699999287E+002,-8.3664000500009422E+001
0.026,1.0000000000000000E+000,5.2332539433511045E+002,2.9877162600000258E+002,-2.2456423499999309E+002,-7.4209926000009517E+001
0.0261,1.0000000000000000E+000,5.2710437075444872E+002,2.9589750900000291E+002,-2.3121740399999328E+002,-6.4682614800009574E+001
0.0262,1.0000000000000000E+000,5.3036315657775515E+002,2.9273137500000331E+002,-2.3764238899999330E+002,-5.5091469500009985E+001
0.0263,1.0000000000000000E+000,5.3309853486936913E+002,2.8927634900000356E+002,-2.4383284799999359E+002,-4.5445955300010041E+001
0.0264,1.0000000000000000E+000,5.3530780668327066E+002,2.8553584100000393E+002,-2.4978267199999379E+002,-3.5755591200010080E+001
0.0265,1.0000000000000000E+000,5.3698879206305901E+002,2.8151354200000412E+002,-2.5548598999999405E+002,-2.6029940400010123E+001
0.0266,1.0000000000000000E+000,5.3813983204191481E+002,2.7721342200000447E+002,-2.6093717299999429E+002,-1.6278601200010151E+001
0.0267,1.0000000000000000E+000,5.3875979064255762E+002,2.7263972500000477E+002,-2.6613084099999458E+002,-6.5111968300101664E+000
0.0268,1.0000000000000000E+000,5.3884805587722667E+002,2.6779696400000518E+002,-2.7106186899999472E+002,3.2626333099894889E+000
0.0269,1.0000000000000000E+000,5.3840453974768297E+002,2.6268991800000543E+002,-2.7572538999999500E+002,1.3033243599989492E+001
0.027,1.0000000000000000E+000,5.3742968224512629E+002,2.5732362800000578E+002,-2.8011680299999529E+002,2.2790991599989507E+001
0.0271,1.0000000000000000E+000,5.3592444435033610E+002,2.5170339000000607E+002,-2.8423177299999554E+002,3.2526247499989523E+001
0.0272,1.0000000000000000E+000,5.3389030903365312E+002,2.4583474900000630E+002,-2.8806623799999585E+002,4.2229403899989570E+001
0.0273,1.0000000000000000E+000,5.3132928725485772E+002,2.3972349800000657E+002,-2.9161641599999621E+002,5.1890884699989606E+001
0.0274,1.0000000000000000E+000,5.2824390596340982E+002,2.3337566800000704E+002,-2.9487880299999642E+002,6.1501155199989327E+001
0.0275,1.0000000000000000E+000,5.2463720809844995E+002,2.2679752300000732E+002,-2.9785017799999673E+002,7.1050731199989400E+001
0.0276,1.0000000000000000E+000,5.2051275458875784E+002,2.1999555500000753E+002,-3.0052760999999697E+002,8.0530188399989484E+001
0.0277,1.0000000000000000E+000,5.1587461635291470E+002,2.1297647800000780E+002,-3.0290845599999739E+002,8.9930171599989549E+001
0.0278,1.0000000000000000E+000,5.1072736829942045E+002,2.0574721700000802E+002,-3.0499036599999766E+002,9.9241404199989674E+001
0.0279,1.0000000000000000E+000,5.0507609232663583E+002,1.9831490700000825E+002,-3.0677128699999798E+002,1.0845469699998976E+002
0.028,1.0000000000000000E+000,4.9892636432304153E+002,1.9068688400000872E+002,-3.0824945899999835E+002,1.1756095799998957E+002
0.0281,1.0000000000000000E+000,4.9228425516721791E+002,1.8287067500000896E+002,-3.0942342599999864E+002,1.2655119899998971E+002
0.0282,1.0000000000000000E+000,4.8515631772810576E+002,1.7487399400000916E+002,-3.1029202699999905E+002,1.3541654999998985E+002
0.0283,1.0000000000000000E+000,4.7754958686500549E+002,1.6670473200000936E+002,-3.1085440599999936E+002,1.4414825999998999E+002
0.0284,1.0000000000000000E+000,4.6947157142773813E+002,1.5837095300000954E+002,-3.1111000799999965E+002,1.5273771199999015E+002
0.0285,1.0000000000000000E+000,4.7222556534701459E+002,1.4988087900001003E+002,-3.1105858000000012E+002,1.6117642999999009E+002
0.0286,1.0000000000000000E+000,4.8014665592282728E+002,1.4124289100001019E+002,-3.1070017400000040E+002,1.6945608499999022E+002
0.0287,1.0000000000000000E+000,4.8759389797575261E+002,1.3246551200001034E+002,-3.1003514300000080E+002,1.7756850699999043E+002
0.0288,1.0000000000000000E+000,4.9455994165278980E+002,1.2355740500001052E+002,-3.0906414300000114E+002,1.8550568999999064E+002
0.0289,1.0000000000000000E+000,5.0103791209143833E+002,1.1452736100001064E+002,-3.0778813300000155E+002,1.9325979999999086E+002
0.029,1.0000000000000000E+000,5.0702141541957712E+002,1.0538429200001079E+002,-3.0620837100000188E+002,2.0082318499999107E+002
0.0291,1.0000000000000000E+000,5.1250454875526577E+002,9.6137221300011234E+001,-3.0432641800000226E+002,2.0818838099999107E+002
0.0292,1.0000000000000000E+000,5.1748189820678419E+002,8.6795274100011341E+001,-3.0214412900000264E+002,2.1534811899999130E+002
0.0293,1.0000000000000000E+000,5.2194855387233156E+002,7.7367670000011458E+001,-2.9966366000000301E+002,2.2229533299999156E+002
0.0294,1.0000000000000000E+000,5.2590010684008735E+002,6.7863713000011543E+001,-2.9688745700000339E+002,2.2902316799999184E+002
0.0295,1.0000000000000000E+000,5.2933265718805137E+002,5.8292782400011617E+001,-2.9381826000000370E+002,2.3552498399999209E+002
0.0296,1.0000000000000000E+000,5.3224281798396282E+002,4.8664323500011697E+001,-2.9045910000000407E+002,2.4179436299999239E+002
0.0297,1.0000000000000000E+000,5.3462771628528185E+002,3.8987838700012084E+001,-2.8681328900000454E+002,2.4782511999999247E+002
0.0298,1.0000000000000000E+000,5.3648500013904845E+002,2.9272877400012135E+001,-2.8288442800000490E+002,2.5361130199999278E+002
0.0299,1.0000000000000000E+000,5.3781283458196208E+002,1.9529027100012168E+001,-2.7867639200000531E+002,2.5914719899999312E+002
0.03,1.0000000000000000E+000,5.3860991064020232E+002,9.7659039600121922E+000,-2.7419333500000556E+002,2.6442734799999340E+002
0.0301,1.0000000000000000E+000,5.3887544132950939E+002,-6.8569989877938125E-003,-2.6943968100000598E+002,2.6944653799999372E+002
0.0302,1.0000000000000000E+000,5.3860916565510342E+002,-9.7796111899877953E+000,-2.6442012200000624E+002,2.7419981599999403E+002
0.0303,1.0000000000000000E+000,5.3781134361178431E+002,-1.9542713999987466E+001,-2.5913961000000677E+002,2.7868248999999423E+002
0.0304,1.0000000000000000E+000,5.3648276518375201E+002,-2.9286530499987492E+001,-2.5360335800000709E+002,2.8289013699999458E+002
0.0305,1.0000000000000000E+000,5.3462473934482693E+002,-3.9001444499987528E+001,-2.4781682800000743E+002,2.8681860399999493E+002
0.0306,1.0000000000000000E+000,5.3223910205828906E+002,-4.8677868699987570E+001,-2.4178573300000772E+002,2.9046401399999536E+002
0.0307,1.0000000000000000E+000,5.2932820627707883E+002,-5.8306253499987641E+001,-2.3551602200000804E+002,2.9382277099999567E+002
0.0308,1.0000000000000000E+000,5.2589492494373621E+002,-6.7877096699987376E+001,-2.2901388500000857E+002,2.9689155799999594E+002
0.0309,1.0000000000000000E+000,5.2194264699048165E+002,-7.7380953099987465E+001,-2.2228573800000888E+002,2.9966734799999637E+002
0.031,1.0000000000000000E+000,5.1747527133933556E+002,-8.6808443599987569E+001,-2.1533822100000916E+002,3.0214739999999671E+002
0.0311,1.0000000000000000E+000,5.1249720790209847E+002,-9.6150264099987695E+001,-2.0817818900000944E+002,3.0432926899999717E+002
0.0312,1.0000000000000000E+000,5.0701336958051070E+002,-1.0539719599998780E+002,-2.0081271000000973E+002,3.0621079999999750E+002
0.0313,1.0000000000000000E+000,5.0102916726635289E+002,-1.1454011199998794E+002,-1.9324905200000998E+002,3.0779013599999791E+002
0.0314,1.0000000000000000E+000,4.9455050784148563E+002,-1.2356999099998809E+002,-1.8549468000001022E+002,3.0906571899999835E+002
0.0315,1.0000000000000000E+000,4.8758378517802907E+002,-1.3247792099998887E+002,-1.7755724600000991E+002,3.1003629099999881E+002
0.0316,1.0000000000000000E+000,4.8013587313850485E+002,-1.4125510999998906E+002,-1.6944458400001014E+002,3.1070089199999916E+002
0.0317,1.0000000000000000E+000,4.7221412257589321E+002,-1.4989289699998920E+002,-1.6116469900001036E+002,3.1105886799999956E+002
0.0318,1.0000000000000000E+000,4.6948323119452039E+002,-1.5838275699999005E+002,-1.5272576400001003E+002,3.1110986400000007E+002
0.0319,1.0000000000000000E+000,4.7756059164488869E+002,-1.6671631099999018E+002,-1.4413610600001016E+002,3.1085383200000030E+002
0.032,1.0000000000000000E+000,4.8516665552133031E+002,-1.7488533599999093E+002,-1.3540420300000969E+002,3.1029102300000062E+002
0.0321,1.0000000000000000E+000,4.9229391597398353E+002,-1.8288176999999109E+002,-1.2653867100000983E+002,3.0942199200000096E+002
0.0322,1.0000000000000000E+000,4.9893533914352872E+002,-1.9069771999999185E+002,-1.1754826000000936E+002,3.0824759800000123E+002
0.0323,1.0000000000000000E+000,5.0508437216102425E+002,-1.9832547399999208E+002,-1.0844184300000947E+002,3.0676900000000154E+002
0.0324,1.0000000000000000E+000,5.1073494514786984E+002,-2.0575750399999228E+002,-9.9228406500009598E+001,3.0498765600000189E+002
0.0325,1.0000000000000000E+000,5.1588148121560539E+002,-2.1298647499999299E+002,-8.9917042900009037E+001,3.0290532400000200E+002
0.0326,1.0000000000000000E+000,5.2051890346576977E+002,-2.2000525299999319E+002,-8.0516941600009133E+001,3.0052406100000235E+002
0.0327,1.0000000000000000E+000,5.2464263198996275E+002,-2.2680691099999390E+002,-7.1037379500008555E+001,2.9784621400000236E+002
0.0328,1.0000000000000000E+000,5.2824860086950400E+002,-2.3338473699999406E+002,-6.1487711700008610E+001,2.9487442900000275E+002
0.0329,1.0000000000000000E+000,5.3133324917561276E+002,-2.3973223999999425E+002,-5.1877362700008668E+001,2.9161163600000287E+002
0.033,1.0000000000000000E+000,5.3389353396914953E+002,-2.4584315499999491E+002,-4.2215816700008041E+001,2.8806105700000296E+002
0.0331,1.0000000000000000E+000,5.3592692730067324E+002,-2.5171145099999512E+002,-3.2512608700008080E+001,2.8422619500000326E+002
0.0332,1.0000000000000000E+000,5.3743142221032440E+002,-2.5733133699999576E+002,-2.2777314400007430E+001,2.8011083400000319E+002
0.0333,1.0000000000000000E+000,5.3840553572776196E+002,-2.6269726699999592E+002,-1.3019541600007448E+001,2.7571903700000337E+002
0.0334,1.0000000000000000E+000,5.3884830487224667E+002,-2.6780394499999608E+002,-3.2489200600074577E+000,2.7105513700000353E+002
0.0335,1.0000000000000000E+000,5.3875929365249840E+002,-2.7264633199999662E+002,6.5249078199932180E+000,2.6612373700000342E+002
0.0336,1.0000000000000000E+000,5.3813858906677672E+002,-2.7721964799999682E+002,1.6292296399993223E+001,2.6092970400000365E+002
0.0337,1.0000000000000000E+000,5.3698680410282179E+002,-2.8151938099999734E+002,2.6043606299993911E+001,2.5547816300000338E+002
0.0338,1.0000000000000000E+000,5.3530507673787383E+002,-2.8554128799999751E+002,3.5769214299993926E+001,2.4977449500000358E+002
0.0339,1.0000000000000000E+000,5.3309506393879292E+002,-2.8928139699999792E+002,4.5459522099994615E+001,2.4382432900000330E+002
0.034,1.0000000000000000E+000,5.3035894966189949E+002,-2.9273601999999806E+002,5.5104966699994648E+001,2.3763353700000343E+002
0.0341,1.0000000000000000E+000,5.2709943285321401E+002,-2.9590174699999824E+002,6.4696029099994689E+001,2.3120822800000354E+002
0.0342,1.0000000000000000E+000,5.2331972844843608E+002,-2.9877545199999855E+002,7.4223244099995370E+001,2.2455474300000321E+002
0.0343,1.0000000000000000E+000,5.1902356837292677E+002,-3.0135430099999877E+002,8.3677209299995411E+001,2.1767964800000334E+002
0.0344,1.0000000000000000E+000,5.1421519454184568E+002,-3.0363574899999901E+002,9.3048594799996096E+001,2.1058973000000296E+002
0.0345,1.0000000000000000E+000,5.0889934786037441E+002,-3.0561754299999922E+002,1.0232815199999614E+002,2.0329198300000303E+002
0.0346,1.0000000000000000E+000,5.0308127722353265E+002,-3.0729772799999927E+002,1.1150672399999618E+002,1.9579361100000312E+002
0.0347,1.0000000000000000E+000,4.9676672351650097E+002,-3.0867464599999954E+002,1.2057525099999684E+002,1.8810201300000267E+002
0.0348,1.0000000000000000E+000,4.8996191861464064E+002,-3.0974693699999960E+002,1.2952478399999691E+002,1.8022478100000274E+002
0.0349,1.0000000000000000E+000,4.8267357938361141E+002,-3.1051354499999979E+002,1.3834649199999757E+002,1.7216968800000225E+002
0.035,1.0000000000000000E+000,4.7490889667959505E+002,-3.1097371199999986E+002,1.4703166699999758E+002,1.6394468300000227E+002
0.0351,1.0000000000000000E+000,4.6668938907220837E+002,-3.1112698399999999E+002,1.5557173899999765E+002,1.5555788300000236E+002
0.0352,1.0000000000000000E+000,4.7492199141769231E+002,-3.1097320900000000E+002,1.6395828099999824E+002,1.4701756700000178E+002
0.0353,1.0000000000000000E+000,4.8268590013718881E+002,-3.1051254000000012E+002,1.7218301399999828E+002,1.3833216100000183E+002
0.0354,1.0000000000000000E+000,4.8997345538389817E+002,-3.0974543200000011E+002,1.8023782299999888E+002,1.2951023700000121E+002
0.0355,1.0000000000000000E+000,4.9677746230171869E+002,-3.0867264000000011E+002,1.8811475799999889E+002,1.2056050100000125E+002
0.0356,1.0000000000000000E+000,5.0309120802491071E+002,-3.0729522500000013E+002,1.9580604499999947E+002,1.1149178700000064E+002
0.0357,1.0000000000000000E+000,5.0890846167809241E+002,-3.0561454500000013E+002,2.0330409499999948E+002,1.0231304200000062E+002
0.0358,1.0000000000000000E+000,5.1422348037612392E+002,-3.0363225800000009E+002,2.1060150699999949E+002,9.3033327300000650E+001
0.0359,1.0000000000000000E+000,5.1903102122386497E+002,-3.0135032200000001E+002,2.1769108000000000E+002,8.3661799000000002E+001
0.036,1.0000000000000000E+000,5.2332633931621456E+002,-2.9877098899999999E+002,2.2456581700000001E+002,7.4207706299999998E+001
0.0361,1.0000000000000000E+000,5.2710519273801276E+002,-2.9589680199999975E+002,2.3121893300000045E+002,6.4680379099999328E+001
0.0362,1.0000000000000000E+000,5.3036385756373875E+002,-2.9273060099999975E+002,2.3764386400000043E+002,5.5089219999999330E+001
0.0363,1.0000000000000000E+000,5.3309911285781209E+002,-2.8927550799999977E+002,2.4383426700000044E+002,4.5443694099999327E+001
0.0364,1.0000000000000000E+000,5.3530826167417285E+002,-2.8553493299999946E+002,2.4978403500000076E+002,3.5753320599998652E+001
0.0365,1.0000000000000000E+000,5.3698912305644126E+002,-2.8151256899999942E+002,2.5548729400000076E+002,2.6027662799998648E+001
0.0366,1.0000000000000000E+000,5.3814004003775619E+002,-2.7721238499999902E+002,2.6093841800000109E+002,1.6276318599997964E+001
0.0367,1.0000000000000000E+000,5.3875987364089815E+002,-2.7263862399999903E+002,2.6613202500000102E+002,6.5089116699979650E+000
0.0368,1.0000000000000000E+000,5.3884801387806669E+002,-2.6779579999999891E+002,2.7106299100000098E+002,-3.2649188500020339E+000
0.0369,1.0000000000000000E+000,5.3840437475098213E+002,-2.6268869399999846E+002,2.7572644900000125E+002,-1.3035527300002707E+001
0.037,1.0000000000000000E+000,5.3742939325090481E+002,-2.5732234399999845E+002,2.8011779800000113E+002,-2.2793271100002698E+001
0.0371,1.0000000000000000E+000,5.3592402935863379E+002,-2.5170204599999795E+002,2.8423270200000132E+002,-3.2528520700003369E+001
0.0372,1.0000000000000000E+000,5.3388977204439016E+002,-2.4583334799999787E+002,2.8806710200000123E+002,-4.2231668400003350E+001
0.0373,1.0000000000000000E+000,5.3132862726805376E+002,-2.3972204099999735E+002,2.9161721300000136E+002,-5.1893138300003997E+001
0.0374,1.0000000000000000E+000,5.2824312297906476E+002,-2.3337415599999724E+002,2.9487953200000123E+002,-6.1503395700003971E+001
0.0375,1.0000000000000000E+000,5.2463630411652400E+002,-2.2679595799999720E+002,2.9785083900000109E+002,-7.1052956400003936E+001
0.0376,1.0000000000000000E+000,5.2051172960925089E+002,-2.1999393899999660E+002,3.0052820100000116E+002,-8.0532396100004561E+001
0.0377,1.0000000000000000E+000,5.1587347137580673E+002,-2.1297481099999646E+002,3.0290897800000101E+002,-8.9932359700004525E+001
0.0378,1.0000000000000000E+000,5.1072610532467149E+002,-2.0574550199999587E+002,3.0499081800000101E+002,-9.9243570500005120E+001
0.0379,1.0000000000000000E+000,5.0507471235422599E+002,-1.9831314599999575E+002,3.0677166800000077E+002,-1.0845683900000505E+002
0.038,1.0000000000000000E+000,4.9892486935293078E+002,-1.9068507799999568E+002,3.0824977000000069E+002,-1.1756307400000499E+002
0.0381,1.0000000000000000E+000,4.9228264519940581E+002,-1.8286882599999501E+002,3.0942366500000060E+002,-1.2655328700000554E+002
0.0382,1.0000000000000000E+000,4.8515459376257257E+002,-1.7487210299999492E+002,3.1029219400000034E+002,-1.3541860800000543E+002
0.0383,1.0000000000000000E+000,4.7754775290167106E+002,-1.6670280199999419E+002,3.1085450200000020E+002,-1.4415028500000597E+002
0.0384,1.0000000000000000E+000,4.6946962746660284E+002,-1.5836898499999413E+002,3.1111003199999999E+002,-1.5273970300000587E+002
0.0385,1.0000000000000000E+000,4.7222747330887063E+002,-1.4987887599999340E+002,3.1105853299999973E+002,-1.6117838500000630E+002
0.0386,1.0000000000000000E+000,4.8014845388688241E+002,-1.4124085399999331E+002,3.1070005499999951E+002,-1.6945800200000619E+002
0.0387,1.0000000000000000E+000,4.8759558394204686E+002,-1.3246344399999322E+002,3.1003495199999924E+002,-1.7757038400000604E+002
0.0388,1.0000000000000000E+000,4.9456151362136347E+002,-1.2355530699999247E+002,3.0906387999999896E+002,-1.8550752500000644E+002
0.0389,1.0000000000000000E+000,5.0103936906231087E+002,-1.1452523599999240E+002,3.0778779899999864E+002,-1.9326159100000632E+002
0.039,1.0000000000000000E+000,5.0702275639276917E+002,-1.0538214199999166E+002,3.0620796599999829E+002,-2.0082493100000664E+002
0.0391,1.0000000000000000E+000,5.1250577073083696E+002,-9.6135047499991572E+001,3.0432594199999807E+002,-2.0819007900000645E+002
0.0392,1.0000000000000000E+000,5.1748300218471434E+002,-8.6793079199991496E+001,3.0214358399999770E+002,-2.1534976800000626E+002
0.0393,1.0000000000000000E+000,5.2194953785266080E+002,-7.7365456099990766E+001,2.9966304499999734E+002,-2.2229693200000654E+002
0.0394,1.0000000000000000E+000,5.2590096982283546E+002,-6.7861482299990712E+001,2.9688677299999699E+002,-2.2902471500000630E+002
0.0395,1.0000000000000000E+000,5.2933339917321848E+002,-5.8290537199989977E+001,2.9381750899999645E+002,-2.3552647700000654E+002
0.0396,1.0000000000000000E+000,5.3224343697158895E+002,-4.8662065999989935E+001,2.9045827999999625E+002,-2.4179580200000629E+002
0.0397,1.0000000000000000E+000,5.3462821327534675E+002,-3.8985570999989889E+001,2.8681240399999592E+002,-2.4782650200000603E+002
0.0398,1.0000000000000000E+000,5.3648537213161205E+002,-2.9270601799989183E+001,2.8288347599999531E+002,-2.5361262600000614E+002
0.0399,1.0000000000000000E+000,5.3781308357698424E+002,-1.9526745899989162E+001,2.7867537599999503E+002,-2.5914846400000590E+002
0.04,1.0000000000000000E+000,5.3861003563770339E+002,-9.7636194199884709E+000,2.7419225499999436E+002,-2.6442855300000599E+002
