"time","iAC1@modelica_icon","iAC2@modelica_icon","iAC3@modelica_icon","uAC1@modelica_icon","uAC2@modelica_icon","uAC3@modelica_icon"
0.0158662,-167.765,0.243858,167.522,-388.349,-144.491,532.841
0.0159063,-173.226,0.231884,172.994,-381.926,-150.041,531.967
0.0159464,-179.54,0.219873,179.32,-375.492,-155.618,531.11
0.0159865,-186.67,0.207828,186.462,-369.051,-161.223,530.273
0.0160266,-194.582,0.195749,194.386,-362.604,-166.854,529.458
0.0160667,-203.238,0.18364,203.054,-356.153,-172.513,528.667
0.0161068,-212.601,0.171501,212.429,-349.701,-178.2,527.901
0.0161469,-222.631,0.159335,222.472,-343.248,-183.913,527.162
0.016187,-233.291,0.147144,233.144,-336.798,-189.654,526.452
0.0162271,-244.541,0.134929,244.406,-330.351,-195.422,525.773
0.0162672,-256.34,0.122693,256.217,-323.909,-201.216,525.125
0.0163073,-268.648,0.110437,268.538,-317.474,-207.037,524.511
0.0163474,-281.424,0.0981644,281.326,-311.048,-212.884,523.932
0.0163875,-294.626,0.0858758,294.54,-304.632,-218.756,523.388
0.0164276,-308.213,0.0735736,308.139,-298.227,-224.653,522.88
0.0164677,-322.141,0.0612597,322.08,-291.835,-230.575,522.41
0.0165078,-336.369,0.048936,336.32,-285.457,-236.521,521.979
0.0165479,-350.854,0.0366046,350.817,-279.095,-242.491,521.586
0.016588,-365.552,0.0242674,365.528,-272.75,-248.483,521.233
0.0166281,-380.42,0.0119264,380.409,-266.423,-254.496,520.919
0.0166682,-395.416,-0.000416572,395.416,-260.115,-260.531,520.646
0.0167083,-410.495,-0.0127595,410.507,-253.827,-266.586,520.413
0.0167484,-425.613,-0.0251003,425.638,-247.56,-272.661,520.221
0.0167885,-440.728,-0.0374372,440.766,-241.316,-278.753,520.069
0.0168286,-455.797,-0.0497681,455.846,-235.095,-284.863,519.958
0.0168687,-470.774,-0.0620912,470.836,-228.897,-290.989,519.886
0.0169088,-485.618,-0.0744044,485.693,-222.725,-297.129,519.854
0.0169489,-500.285,-0.0867057,500.372,-216.578,-303.284,519.861
0.016989,-514.733,-0.0989934,514.832,-210.457,-309.45,519.907
0.0170291,-528.918,-0.111265,529.029,-204.362,-315.628,519.99
0.0170692,-542.799,-0.12352,542.922,-198.296,-321.815,520.111
0.0171093,-556.333,-0.135754,556.469,-192.256,-328.011,520.267
0.0171494,-569.479,-0.147967,569.627,-186.245,-334.213,520.458
0.0171895,-582.196,-0.160157,582.356,-180.263,-340.42,520.683
0.0172296,-594.442,-0.172321,594.615,-174.31,-346.631,520.941
0.0172697,-606.179,-0.184458,606.364,-168.386,-352.844,521.229
0.0173098,-617.366,-0.196565,617.562,-162.491,-359.056,521.547
0.0173499,-627.964,-0.208642,628.173,-156.626,-365.268,521.893
0.01739,-637.935,-0.220685,638.155,-150.79,-371.475,522.266
0.0174301,-647.24,-0.232693,647.473,-144.984,-377.678,522.662
0.0174702,-655.844,-0.244665,656.089,-139.208,-383.873,523.082
0.0175103,-663.71,-0.256597,663.966,-133.462,-390.06,523.522
0.0175504,-670.801,-0.268489,671.07,-127.745,-396.235,523.98
0.0175905,-677.084,-0.280338,677.365,-122.058,-402.396,524.455
0.0176306,-682.525,-0.292143,682.817,-116.4,-408.543,524.943
0.0176707,-687.09,-0.303901,687.394,-110.771,-414.672,525.443
0.0177108,-690.748,-0.315611,691.063,-105.171,-420.782,525.953
0.0177509,-693.467,-0.327271,693.794,-99.5988,-426.87,526.469
0.017791,-695.217,-0.338879,695.556,-94.0549,-432.934,526.989
0.0178311,-695.97,-0.350433,696.32,-88.5385,-438.972,527.511
0.0178712,-695.696,-0.361932,696.058,-83.0493,-444.982,528.031
0.0179113,-694.37,-0.373373,694.743,-77.5867,-450.96,528.547
0.0179514,-691.965,-0.384755,692.349,-72.1501,-456.906,529.056
0.0179915,-688.456,-0.396076,688.852,-66.739,-462.816,529.555
0.0180316,-683.82,-0.407334,684.227,-61.3528,-468.687,530.04
0.0180717,-678.034,-0.418528,678.452,-55.9908,-474.519,530.51
0.0181118,-671.077,-0.429655,671.507,-50.6524,-480.307,530.96
0.0181519,-662.929,-0.440713,663.37,-45.3367,-486.051,531.387
0.018192,-653.571,-0.451702,654.023,-40.0432,-491.746,531.789
0.0182321,-642.986,-0.462619,643.449,-34.7709,-497.391,532.162
0.0182722,-631.157,-0.473463,631.631,-29.5191,-502.983,532.502
0.0183123,-618.07,-0.484232,618.554,-24.287,-508.519,532.806
0.0183524,-603.71,-0.494923,604.205,-19.0737,-513.998,533.071
0.0183925,-588.066,-0.505537,588.572,-13.8784,-519.416,533.294
0.0184326,-571.127,-0.51607,571.643,-8.7001,-524.77,533.47
0.0184727,-552.882,-0.526521,553.408,-3.53795,-530.059,533.597
0.0185128,-533.224,-0.735214,533.96,-0.532489,-533.138,533.671
0.0185529,-511.301,-2.83547,514.136,-0.508465,-533.181,533.689
0.018593,-486.915,-7.20705,494.122,-0.479708,-533.172,533.652
0.0186331,-460.065,-13.8408,473.906,-0.446224,-533.112,533.558
0.0186732,-430.75,-22.7274,453.478,-0.408023,-532.999,533.407
0.0187133,-398.97,-33.8573,432.828,-0.365113,-532.833,533.198
0.0187534,-364.725,-47.2206,411.946,-0.317504,-532.614,532.932
0.0187935,-328.016,-62.8074,390.823,-0.265208,-532.341,532.606
0.0188336,-288.843,-80.6075,369.45,-0.208235,-532.013,532.221
0.0188737,-247.208,-100.611,347.819,-0.146598,-531.629,531.776
0.0189138,-203.115,-122.806,325.921,-0.080309,-531.189,531.269
0.0189539,-156.565,-147.183,303.748,-0.0093822,-530.692,530.702
0.018994,-107.562,-173.73,281.293,0.0661682,-530.137,530.071
0.0190341,-56.1106,-202.438,258.548,0.146327,-529.524,529.378
0.0190742,-2.21483,-233.294,235.508,0.231079,-528.852,528.621
0.0191143,-0.269178,-239.088,239.357,129.488,-528.154,398.666
0.0191544,-0.257288,-244.801,245.058,135.092,-527.472,392.38
0.0191945,-0.245358,-251.363,251.609,140.725,-526.809,386.083
0.0192346,-0.233389,-258.741,258.974,146.388,-526.165,379.777
0.0192747,-0.221383,-266.897,267.118,152.08,-525.544,373.463
0.0193148,-0.209342,-275.794,276.004,157.803,-524.947,367.144
0.0193549,-0.197267,-285.396,285.593,163.555,-524.376,360.822
0.019395,-0.185161,-295.663,295.848,169.336,-523.833,354.497
0.0194351,-0.173026,-306.556,306.729,175.147,-523.32,348.173
0.0194752,-0.160863,-318.036,318.197,180.987,-522.838,341.851
0.0195153,-0.148675,-330.063,330.212,186.856,-522.388,335.532
0.0195554,-0.136463,-342.596,342.732,192.754,-521.972,329.218
0.0195955,-0.12423,-355.593,355.718,198.681,-521.591,322.911
0.0196356,-0.111977,-369.014,369.126,204.635,-521.247,316.612
0.0196757,-0.0997058,-382.816,382.916,210.617,-520.939,310.322
0.0197158,-0.0874191,-396.956,397.044,216.625,-520.669,304.044
0.0197559,-0.0751184,-411.393,411.468,222.66,-520.439,297.779
0.019796,-0.0628059,-426.083,426.145,228.721,-520.247,291.527
0.0198361,-0.0504834,-440.982,441.033,234.806,-520.096,285.29
0.0198762,-0.0381528,-456.048,456.086,240.916,-519.985,279.069
0.0199163,-0.0258163,-471.237,471.263,247.049,-519.915,272.865
0.0199564,-0.0134756,-486.505,486.518,253.205,-519.885,266.68
0.0199965,-0.00113275,-501.809,501.81,259.382,-519.897,260.515
0.02,-5.5406e-05,-503.145,503.145,259.922,-519.9,259.977
