"time",	"outputs[1]",	"outputs[2]"
4.916,	37.15,	36.69791
4.917,	37.15417,	36.70563
4.918,	37.15833,	36.71334
4.919,	37.1625,	36.72106
4.92,	37.16667,	36.72877
4.921,	37.17083,	36.73648
4.922,	37.175,	36.74419
4.923,	37.17917,	36.7519
4.924,	37.18333,	36.75961
4.925,	37.1875,	36.76731
4.926,	37.19167,	36.77502
4.927,	37.19583,	36.78273
4.928,	37.2,	36.79043
4.929,	37.20417,	36.79813
4.93,	37.20833,	36.80583
4.931,	37.2125,	36.81353
4.932,	37.21667,	36.82123
4.933,	37.22083,	36.82893
4.934,	37.225,	36.83663
4.935,	37.22917,	36.84433
4.936,	37.23333,	36.85202
4.937,	37.2375,	36.85971
4.938,	37.24167,	36.86741
4.939,	37.24583,	36.8751
4.94,	37.25,	36.88279
4.941,	37.25417,	36.89048
4.942,	37.25833,	36.89817
4.943,	37.2625,	36.90586
4.944,	37.26667,	36.91355
4.945,	37.27083,	36.92123
4.946,	37.275,	36.92892
4.947,	37.27917,	36.9366
4.948,	37.28333,	36.94429
4.949,	37.2875,	36.95197
4.95,	37.29167,	36.95965
4.951,	37.29583,	36.96733
4.952,	37.3,	36.97501
4.953,	37.30417,	36.98269
4.954,	37.30833,	36.99036
4.955,	37.3125,	36.99804
4.956,	37.31667,	37.00571
4.957,	37.32083,	37.01339
4.958,	37.325,	37.02106
4.959,	37.32917,	37.02873
4.96,	37.33333,	37.0364
4.961,	37.3375,	37.04407
4.962,	37.34167,	37.05174
4.963,	37.34583,	37.05941
4.964,	37.35,	37.06707
4.965,	37.35417,	37.07474
4.966,	37.35833,	37.0824
4.967,	37.3625,	37.09007
4.968,	37.36667,	37.09773
4.969,	37.37083,	37.10539
4.97,	37.375,	37.11305
4.971,	37.37917,	37.12071
4.972,	37.38333,	37.12837
4.973,	37.3875,	37.13602
4.974,	37.39167,	37.14368
4.975,	37.39583,	37.15134
4.976,	37.4,	37.15899
4.977,	37.40417,	37.16664
4.978,	37.40833,	37.17429
4.979,	37.4125,	37.18195
4.98,	37.41667,	37.18959
4.981,	37.42083,	37.19725
4.982,	37.425,	37.20489
4.983,	37.42917,	37.21254
4.984,	37.43333,	37.22018
4.985,	37.4375,	37.22783
4.986,	37.44167,	37.23547
4.987,	37.44583,	37.24312
4.988,	37.45,	37.25076
4.989,	37.45417,	37.2584
4.99,	37.45833,	37.26604
4.991,	37.4625,	37.27368
4.992,	37.46667,	37.28131
4.993,	37.47083,	37.28895
4.994,	37.475,	37.29659
4.995,	37.47917,	37.30422
4.996,	37.48333,	37.31186
4.997,	37.4875,	37.31949
4.998,	37.49167,	37.32712
4.999,	37.49583,	37.33475
5,	37.5,	37.34238
5.001,	37.50417,	37.35001
5.002,	37.50833,	37.35764
5.003,	37.5125,	37.36526
5.004,	37.51667,	37.37289
5.005,	37.52083,	37.38051
5.006,	37.525,	37.38814
5.007,	37.52917,	37.39576
5.008,	37.53333,	37.40338
5.009,	37.5375,	37.411
5.01,	37.54167,	37.41862
5.011,	37.54583,	37.42624
5.012,	37.55,	37.43385
5.013,	37.55417,	37.44147
5.014,	37.55833,	37.44909
5.015,	37.5625,	37.4567
5.016,	37.56667,	37.46431
5.017,	37.57083,	37.47192
5.018,	37.575,	37.47953
5.019,	37.57917,	37.48714
5.02,	37.58333,	37.49475
5.021,	37.5875,	37.50236
5.022,	37.59167,	37.50997
5.023,	37.59583,	37.51757
5.024,	37.6,	37.52518
5.025,	37.60417,	37.53278
5.026,	37.60833,	37.54039
5.027,	37.6125,	37.54799
5.028,	37.61667,	37.55559
5.029,	37.62083,	37.56319
5.03,	37.625,	37.57079
5.031,	37.62917,	37.57839
5.032,	37.63333,	37.58598
5.033,	37.6375,	37.59358
5.034,	37.64167,	37.60117
5.035,	37.64583,	37.60877
5.036,	37.65,	37.61636
5.037,	37.65417,	37.62395
5.038,	37.65833,	37.63154
5.039,	37.6625,	37.63913
5.04,	37.66667,	37.64672
5.041,	37.67083,	37.65431
5.042,	37.675,	37.6619
5.043,	37.67917,	37.66948
5.044,	37.68333,	37.67707
5.045,	37.6875,	37.68465
5.046,	37.69167,	37.69223
5.047,	37.69583,	37.69981
5.048,	37.7,	37.70739
5.049,	37.70417,	37.71497
5.05,	37.70833,	37.72255
5.051,	37.7125,	37.73013
5.052,	37.71667,	37.73771
5.053,	37.72083,	37.74528
5.054,	37.725,	37.75285
5.055,	37.72917,	37.76043
5.056,	37.73333,	37.768
5.057,	37.7375,	37.77557
5.058,	37.74167,	37.78314
5.059,	37.74583,	37.79071
5.06,	37.75,	37.79828
5.061,	37.75417,	37.80585
5.062,	37.75833,	37.81341
5.063,	37.7625,	37.82098
5.064,	37.76667,	37.82854
5.065,	37.77083,	37.83611
5.066,	37.775,	37.84367
5.067,	37.77917,	37.85123
5.068,	37.78333,	37.85879
5.069,	37.7875,	37.86635
5.07,	37.79167,	37.87391
5.071,	37.79583,	37.88146
5.072,	37.8,	37.88902
5.073,	37.80417,	37.89657
5.074,	37.80833,	37.90413
5.075,	37.8125,	37.91168
5.076,	37.81667,	37.91923
5.077,	37.82083,	37.92678
5.078,	37.825,	37.93433
5.079,	37.82917,	37.94188
5.08,	37.83333,	37.94943
5.081,	37.8375,	37.95698
5.082,	37.84167,	37.96452
5.083,	37.84583,	37.97207
5.084,	37.85,	37.97961
5.085,	37.85417,	37.98715
5.086,	37.85833,	37.9947
5.087,	37.8625,	38.00224
5.088,	37.86667,	38.00978
5.089,	37.87083,	38.01731
5.09,	37.875,	38.02485
5.091,	37.87917,	38.03239
5.092,	37.88333,	38.03992
5.093,	37.8875,	38.04746
5.094,	37.89167,	38.055
5.095,	37.89583,	38.06253
5.096,	37.9,	38.07006
5.097,	37.90417,	38.07759
5.098,	37.90833,	38.08512
5.099,	37.9125,	38.09265
5.1,	37.91667,	38.10018
5.101,	37.92083,	38.1077
5.102,	37.925,	38.11523
5.103,	37.92917,	38.12275
5.104,	37.93333,	38.13028
5.105,	37.9375,	38.1378
5.106,	37.94167,	38.14532
5.107,	37.94583,	38.15284
5.108,	37.95,	38.16036
5.109,	37.95417,	38.16788
5.11,	37.95833,	38.1754
5.111,	37.9625,	38.18291
5.112,	37.96667,	38.19043
5.113,	37.97083,	38.19794
5.114,	37.975,	38.20546
5.115,	37.97917,	38.21297
5.116,	37.98333,	38.22048
5.117,	37.9875,	38.22799
5.118,	37.99167,	38.2355
5.119,	37.99583,	38.24301
5.12,	38,	38.25052
5.121,	38.00417,	38.25803
5.122,	38.00833,	38.26553
5.123,	38.0125,	38.27303
5.124,	38.01667,	38.28054
5.125,	38.02083,	38.28804
5.126,	38.025,	38.29554
5.127,	38.02917,	38.30304
5.128,	38.03333,	38.31054
5.129,	38.0375,	38.31804
5.13,	38.04167,	38.32554
5.131,	38.04583,	38.33303
5.132,	38.05,	38.34053
5.133,	38.05417,	38.34802
5.134,	38.05833,	38.35552
5.135,	38.0625,	38.36301
5.136,	38.06667,	38.3705
5.137,	38.07083,	38.37799
5.138,	38.075,	38.38548
5.139,	38.07917,	38.39297
5.14,	38.08333,	38.40046
5.141,	38.0875,	38.40794
5.142,	38.09167,	38.41543
5.143,	38.09583,	38.42291
5.144,	38.1,	38.4304
5.145,	38.10417,	38.43788
5.146,	38.10833,	38.44536
5.147,	38.1125,	38.45284
5.148,	38.11667,	38.46032
5.149,	38.12083,	38.4678
5.15,	38.125,	38.47528
5.151,	38.12917,	38.48275
5.152,	38.13333,	38.49023
5.153,	38.1375,	38.4977
5.154,	38.14167,	38.50518
5.155,	38.14583,	38.51265
5.156,	38.15,	38.52012
5.157,	38.15417,	38.52759
5.158,	38.15833,	38.53506
5.159,	38.1625,	38.54253
5.16,	38.16667,	38.55
5.161,	38.17083,	38.55746
5.162,	38.175,	38.56493
5.163,	38.17917,	38.57239
5.164,	38.18333,	38.57986
5.165,	38.1875,	38.58732
5.166,	38.19167,	38.59478
5.167,	38.19583,	38.60224
5.168,	38.2,	38.6097
5.169,	38.20417,	38.61716
5.17,	38.20833,	38.62461
5.171,	38.2125,	38.63207
5.172,	38.21667,	38.63953
5.173,	38.22083,	38.64698
5.174,	38.225,	38.65443
5.175,	38.22917,	38.66188
5.176,	38.23333,	38.66934
5.177,	38.2375,	38.67679
5.178,	38.24167,	38.68424
5.179,	38.24583,	38.69168
5.18,	38.25,	38.69913
5.181,	38.25417,	38.70658
5.182,	38.25833,	38.71402
5.183,	38.2625,	38.72147
5.184,	38.26667,	38.72891
5.185,	38.27083,	38.73635
5.186,	38.275,	38.7438
5.187,	38.27917,	38.75124
5.188,	38.28333,	38.75867
5.189,	38.2875,	38.76611
5.19,	38.29167,	38.77355
5.191,	38.29583,	38.78099
5.192,	38.3,	38.78842
5.193,	38.30417,	38.79586
5.194,	38.30833,	38.80329
5.195,	38.3125,	38.81072
5.196,	38.31667,	38.81815
5.197,	38.32083,	38.82558
5.198,	38.325,	38.83302
5.199,	38.32917,	38.84044
5.2,	38.33333,	38.84787
5.201,	38.3375,	38.8553
5.202,	38.34167,	38.86272
5.203,	38.34583,	38.87015
5.204,	38.35,	38.87757
5.205,	38.35417,	38.88499
5.206,	38.35833,	38.89241
5.207,	38.3625,	38.89983
5.208,	38.36667,	38.90725
5.209,	38.37083,	38.91467
5.21,	38.375,	38.92209
5.211,	38.37917,	38.9295
5.212,	38.38333,	38.93692
5.213,	38.3875,	38.94434
5.214,	38.39167,	38.95175
5.215,	38.39583,	38.95916
5.216,	38.4,	38.96658
5.217,	38.40417,	38.97398
5.218,	38.40833,	38.9814
5.219,	38.4125,	38.9888
5.22,	38.41667,	38.99621
5.221,	38.42083,	39.00362
5.222,	38.425,	39.01102
5.223,	38.42917,	39.01843
5.224,	38.43333,	39.02583
5.225,	38.4375,	39.03323
5.226,	38.44167,	39.04063
5.227,	38.44583,	39.04803
5.228,	38.45,	39.05544
5.229,	38.45417,	39.06284
5.23,	38.45833,	39.07023
5.231,	38.4625,	39.07763
5.232,	38.46667,	39.08502
5.233,	38.47083,	39.09242
5.234,	38.475,	39.09981
5.235,	38.47917,	39.1072
5.236,	38.48333,	39.1146
5.237,	38.4875,	39.12199
5.238,	38.49167,	39.12938
5.239,	38.49583,	39.13676
5.24,	38.5,	39.14415
5.241,	38.50417,	39.15154
5.242,	38.50833,	39.15892
5.243,	38.5125,	39.16631
5.244,	38.51667,	39.17369
5.245,	38.52083,	39.18108
5.246,	38.525,	39.18846
5.247,	38.52917,	39.19584
5.248,	38.53333,	39.20322
5.249,	38.5375,	39.2106
5.25,	38.54167,	39.21798
5.251,	38.54583,	39.22535
5.252,	38.55,	39.23273
5.253,	38.55417,	39.2401
5.254,	38.55833,	39.24748
5.255,	38.5625,	39.25485
5.256,	38.56667,	39.26222
5.257,	38.57083,	39.26959
5.258,	38.575,	39.27696
5.259,	38.57917,	39.28433
5.26,	38.58333,	39.2917
5.261,	38.5875,	39.29907
5.262,	38.59167,	39.30643
5.263,	38.59583,	39.3138
5.264,	38.6,	39.32116
5.265,	38.60417,	39.32853
5.266,	38.60833,	39.33589
5.267,	38.6125,	39.34325
5.268,	38.61667,	39.35061
5.269,	38.62083,	39.35797
5.27,	38.625,	39.36533
5.271,	38.62917,	39.37268
5.272,	38.63333,	39.38004
5.273,	38.6375,	39.38739
5.274,	38.64167,	39.39475
5.275,	38.64583,	39.4021
5.276,	38.65,	39.40945
5.277,	38.65417,	39.41681
5.278,	38.65833,	39.42416
5.279,	38.6625,	39.4315
5.28,	38.66667,	39.43885
5.281,	38.67083,	39.4462
5.282,	38.675,	39.45354
5.283,	38.67917,	39.46089
5.284,	38.68333,	39.46824
5.285,	38.6875,	39.47558
5.286,	38.69167,	39.48292
5.287,	38.69583,	39.49026
5.288,	38.7,	39.4976
5.289,	38.70417,	39.50494
5.29,	38.70833,	39.51228
5.291,	38.7125,	39.51962
5.292,	38.71667,	39.52695
5.293,	38.72083,	39.53429
5.294,	38.725,	39.54163
5.295,	38.72917,	39.54896
5.296,	38.73333,	39.55629
5.297,	38.7375,	39.56362
5.298,	38.74167,	39.57095
5.299,	38.74583,	39.57828
5.3,	38.75,	39.58561
5.301,	38.75417,	39.59294
5.302,	38.75833,	39.60027
5.303,	38.7625,	39.60759
5.304,	38.76667,	39.61492
5.305,	38.77083,	39.62224
5.306,	38.775,	39.62956
5.307,	38.77917,	39.63689
5.308,	38.78333,	39.64421
5.309,	38.7875,	39.65153
5.31,	38.79167,	39.65884
5.311,	38.79583,	39.66616
5.312,	38.8,	39.67348
5.313,	38.80417,	39.68079
5.314,	38.80833,	39.68811
5.315,	38.8125,	39.69542
5.316,	38.81667,	39.70274
5.317,	38.82083,	39.71005
5.318,	38.825,	39.71736
5.319,	38.82917,	39.72467
5.32,	38.83333,	39.73198
5.321,	38.8375,	39.73929
5.322,	38.84167,	39.74659
5.323,	38.84583,	39.7539
5.324,	38.85,	39.7612
5.325,	38.85417,	39.76851
5.326,	38.85833,	39.77581
5.327,	38.8625,	39.78312
5.328,	38.86667,	39.79042
5.329,	38.87083,	39.79771
5.33,	38.875,	39.80502
5.331,	38.87917,	39.81231
5.332,	38.88333,	39.81961
5.333,	38.8875,	39.82691
5.334,	38.89167,	39.8342
5.335,	38.89583,	39.8415
5.336,	38.9,	39.84879
5.337,	38.90417,	39.85608
5.338,	38.90833,	39.86338
5.339,	38.9125,	39.87067
5.34,	38.91667,	39.87796
5.341,	38.92083,	39.88524
5.342,	38.925,	39.89253
5.343,	38.92917,	39.89982
5.344,	38.93333,	39.9071
5.345,	38.9375,	39.91439
5.346,	38.94167,	39.92167
5.347,	38.94583,	39.92896
5.348,	38.95,	39.93624
5.349,	38.95417,	39.94352
5.35,	38.95833,	39.95079
5.351,	38.9625,	39.95808
5.352,	38.96667,	39.96535
5.353,	38.97083,	39.97263
5.354,	38.975,	39.97063
5.355,	38.97917,	39.96864
5.356,	38.98333,	39.96664
5.357,	38.9875,	39.96464
5.358,	38.99167,	39.96265
5.359,	38.99583,	39.96065
5.36,	39,	39.95865
5.361,	39.00417,	39.95666
5.362,	39.00833,	39.95466
5.363,	39.0125,	39.95267
5.364,	39.01667,	39.95067
5.365,	39.02083,	39.94868
5.366,	39.025,	39.94668
5.367,	39.02917,	39.94469
5.368,	39.03333,	39.94269
5.369,	39.0375,	39.9407
5.37,	39.04167,	39.93871
5.371,	39.04583,	39.93671
5.372,	39.05,	39.93472
5.373,	39.05417,	39.93272
5.374,	39.05833,	39.93073
5.375,	39.0625,	39.92874
5.376,	39.06667,	39.92675
5.377,	39.07083,	39.92475
5.378,	39.075,	39.92276
5.379,	39.07917,	39.92077
5.38,	39.08333,	39.91878
5.381,	39.0875,	39.91679
5.382,	39.09167,	39.91479
5.383,	39.09583,	39.9128
5.384,	39.1,	39.91081
5.385,	39.10417,	39.90882
5.386,	39.10833,	39.90683
5.387,	39.1125,	39.90484
5.388,	39.11667,	39.90285
5.389,	39.12083,	39.90086
5.39,	39.125,	39.89887
5.391,	39.12917,	39.89688
5.392,	39.13333,	39.89489
5.393,	39.1375,	39.8929
5.394,	39.14167,	39.89091
5.395,	39.14583,	39.88892
5.396,	39.15,	39.88693
5.397,	39.15417,	39.88494
5.398,	39.15833,	39.88295
5.399,	39.1625,	39.88097
5.4,	39.16667,	39.87898
5.401,	39.17083,	39.87699
5.402,	39.175,	39.875
5.403,	39.17917,	39.87302
5.404,	39.18333,	39.87103
5.405,	39.1875,	39.86904
5.406,	39.19167,	39.86705
5.407,	39.19583,	39.86507
5.408,	39.2,	39.86308
5.409,	39.20417,	39.8611
5.41,	39.20833,	39.85911
5.411,	39.2125,	39.85712
5.412,	39.21667,	39.85514
5.413,	39.22083,	39.85315
5.414,	39.225,	39.85117
5.415,	39.22917,	39.84918
5.416,	39.23333,	39.8472
5.417,	39.2375,	39.84521
5.418,	39.24167,	39.84323
5.419,	39.24583,	39.84124
5.42,	39.25,	39.83926
5.421,	39.25417,	39.83728
5.422,	39.25833,	39.83529
5.423,	39.2625,	39.83331
5.424,	39.26667,	39.83133
5.425,	39.27083,	39.82934
5.426,	39.275,	39.82736
5.427,	39.27917,	39.82538
5.428,	39.28333,	39.82339
5.429,	39.2875,	39.82141
5.43,	39.29167,	39.81943
5.431,	39.29583,	39.81745
5.432,	39.3,	39.81547
5.433,	39.30417,	39.81348
5.434,	39.30833,	39.8115
5.435,	39.3125,	39.80952
5.436,	39.31667,	39.80754
5.437,	39.32083,	39.80556
5.438,	39.325,	39.80358
5.439,	39.32917,	39.8016
5.44,	39.33333,	39.79962
5.441,	39.3375,	39.79764
5.442,	39.34167,	39.79566
5.443,	39.34583,	39.79368
5.444,	39.35,	39.7917
5.445,	39.35417,	39.78972
5.446,	39.35833,	39.78775
5.447,	39.3625,	39.78577
5.448,	39.36667,	39.78379
5.449,	39.37083,	39.78181
5.45,	39.375,	39.77983
5.451,	39.37917,	39.77785
5.452,	39.38333,	39.77588
5.453,	39.3875,	39.7739
5.454,	39.39167,	39.77192
5.455,	39.39583,	39.76994
5.456,	39.4,	39.76797
5.457,	39.40417,	39.76599
5.458,	39.40833,	39.76402
5.459,	39.4125,	39.76204
5.46,	39.41667,	39.76006
5.461,	39.42083,	39.75809
5.462,	39.425,	39.75611
5.463,	39.42917,	39.75414
5.464,	39.43333,	39.75216
5.465,	39.4375,	39.75018
5.466,	39.44167,	39.74821
5.467,	39.44583,	39.74623
5.468,	39.45,	39.74426
5.469,	39.45417,	39.74229
5.47,	39.45833,	39.74031
5.471,	39.4625,	39.73834
5.472,	39.46667,	39.73636
5.473,	39.47083,	39.73439
5.474,	39.475,	39.73242
5.475,	39.47917,	39.73045
5.476,	39.48333,	39.72847
5.477,	39.4875,	39.7265
5.478,	39.49167,	39.72453
5.479,	39.49583,	39.72255
5.48,	39.5,	39.72058
5.481,	39.50417,	39.71861
5.482,	39.50833,	39.71664
5.483,	39.5125,	39.71466
5.484,	39.51667,	39.7127
5.485,	39.52083,	39.71072
5.486,	39.525,	39.70875
5.487,	39.52917,	39.70678
5.488,	39.53333,	39.70481
5.489,	39.5375,	39.70284
5.49,	39.54167,	39.70087
5.491,	39.54583,	39.6989
5.492,	39.55,	39.69693
5.493,	39.55417,	39.69496
5.494,	39.55833,	39.69299
5.495,	39.5625,	39.69102
5.496,	39.56667,	39.68905
5.497,	39.57083,	39.68708
5.498,	39.575,	39.68512
5.499,	39.57917,	39.68315
5.5,	39.58333,	39.68118
5.501,	39.5875,	39.67921
5.502,	39.59167,	39.67724
5.503,	39.59583,	39.67528
5.504,	39.6,	39.67331
5.505,	39.60417,	39.67134
5.506,	39.60833,	39.66937
5.507,	39.6125,	39.66741
5.508,	39.61667,	39.66544
5.509,	39.62083,	39.66348
5.51,	39.625,	39.66151
5.511,	39.62917,	39.65954
5.512,	39.63333,	39.65758
5.513,	39.6375,	39.65561
5.514,	39.64167,	39.65364
5.515,	39.64583,	39.65168
5.516,	39.65,	39.64972
5.517,	39.65417,	39.64775
5.518,	39.65833,	39.64579
5.519,	39.6625,	39.64382
5.52,	39.66667,	39.64186
5.521,	39.67083,	39.63989
5.522,	39.675,	39.63793
5.523,	39.67917,	39.63596
5.524,	39.68333,	39.634
5.525,	39.6875,	39.63204
5.526,	39.69167,	39.63007
5.527,	39.69583,	39.62811
5.528,	39.7,	39.62615
5.529,	39.70417,	39.62419
5.53,	39.70833,	39.62223
5.531,	39.7125,	39.62026
5.532,	39.71667,	39.6183
5.533,	39.72083,	39.61634
5.534,	39.725,	39.61438
5.535,	39.72917,	39.61242
5.536,	39.73333,	39.61045
5.537,	39.7375,	39.60849
5.538,	39.74167,	39.60653
5.539,	39.74583,	39.60457
5.54,	39.75,	39.60261
5.541,	39.75417,	39.60065
5.542,	39.75833,	39.59869
5.543,	39.7625,	39.59673
5.544,	39.76667,	39.59477
5.545,	39.77083,	39.59281
5.546,	39.775,	39.59085
5.547,	39.77917,	39.58889
5.548,	39.78333,	39.58694
5.549,	39.7875,	39.58498
5.55,	39.79167,	39.58302
5.551,	39.79583,	39.58106
5.552,	39.8,	39.5791
5.553,	39.80417,	39.57714
5.554,	39.80833,	39.57519
5.555,	39.8125,	39.57323
5.556,	39.81667,	39.57127
5.557,	39.82083,	39.56932
5.558,	39.825,	39.56736
5.559,	39.82917,	39.5654
5.56,	39.83333,	39.56345
5.561,	39.8375,	39.56149
5.562,	39.84167,	39.55953
5.563,	39.84583,	39.55758
5.564,	39.85,	39.55562
5.565,	39.85417,	39.55367
5.566,	39.85833,	39.55171
5.567,	39.8625,	39.54976
5.568,	39.86667,	39.5478
5.569,	39.87083,	39.54585
5.57,	39.875,	39.54389
5.571,	39.87917,	39.54194
5.572,	39.88333,	39.53999
5.573,	39.8875,	39.53803
5.574,	39.89167,	39.53608
5.575,	39.89583,	39.53412
5.576,	39.9,	39.53217
5.577,	39.90417,	39.53022
5.578,	39.90833,	39.52826
5.579,	39.9125,	39.52631
5.58,	39.91667,	39.52436
5.581,	39.92083,	39.52241
5.582,	39.925,	39.52045
5.583,	39.92917,	39.5185
5.584,	39.93333,	39.51655
5.585,	39.9375,	39.5146
5.586,	39.94167,	39.51265
5.587,	39.94583,	39.5107
5.588,	39.95,	39.50874
5.589,	39.95417,	39.50679
5.59,	39.95833,	39.50484
5.591,	39.9625,	39.50289
5.592,	39.96667,	39.50094
5.593,	39.97083,	39.49899
5.594,	39.975,	39.49704
5.595,	39.97917,	39.49509
5.596,	39.98333,	39.49314
5.597,	39.9875,	39.4912
5.598,	39.99167,	39.48925
5.599,	39.99583,	39.4873
5.6,	40,	39.48535
5.601,	40.00417,	39.4834
5.602,	40.00833,	39.48145
5.603,	40.0125,	39.4795
5.604,	40.01667,	39.47755
5.605,	40.02083,	39.47561
5.606,	40.025,	39.47366
5.607,	40.02917,	39.47171
5.608,	40.03333,	39.46977
5.609,	40.0375,	39.46782
5.61,	40.04167,	39.46587
5.611,	40.04583,	39.46393
5.612,	40.05,	39.46198
5.613,	40.05417,	39.46003
5.614,	40.05833,	39.45809
5.615,	40.0625,	39.45614
5.616,	40.06667,	39.4542
5.617,	40.07083,	39.45225
5.618,	40.075,	39.45031
5.619,	40.07917,	39.44836
5.62,	40.08333,	39.44642
5.621,	40.0875,	39.44447
5.622,	40.09167,	39.44253
5.623,	40.09583,	39.44058
5.624,	40.1,	39.43864
5.625,	40.10417,	39.4367
5.626,	40.10833,	39.43475
5.627,	40.1125,	39.43281
5.628,	40.11667,	39.43087
5.629,	40.12083,	39.42892
5.63,	40.125,	39.42698
5.631,	40.12917,	39.42504
5.632,	40.13333,	39.4231
5.633,	40.1375,	39.42115
5.634,	40.14167,	39.41921
5.635,	40.14583,	39.41727
5.636,	40.15,	39.41533
5.637,	40.15417,	39.41339
5.638,	40.15833,	39.41145
5.639,	40.1625,	39.4095
5.64,	40.16667,	39.40756
5.641,	40.17083,	39.40562
5.642,	40.175,	39.40368
5.643,	40.17917,	39.40174
5.644,	40.18333,	39.3998
5.645,	40.1875,	39.39786
5.646,	40.19167,	39.39592
5.647,	40.19583,	39.39398
5.648,	40.2,	39.39204
5.649,	40.20417,	39.3901
5.65,	40.20833,	39.38816
5.651,	40.2125,	39.38623
5.652,	40.21667,	39.38429
5.653,	40.22083,	39.38235
5.654,	40.225,	39.38041
5.655,	40.22917,	39.37847
5.656,	40.23333,	39.37654
5.657,	40.2375,	39.3746
5.658,	40.24167,	39.37266
5.659,	40.24583,	39.37072
5.66,	40.25,	39.36879
5.661,	40.25417,	39.36685
5.662,	40.25833,	39.36491
5.663,	40.2625,	39.36298
5.664,	40.26667,	39.36104
5.665,	40.27083,	39.3591
5.666,	40.275,	39.35717
5.667,	40.27917,	39.35523
5.668,	40.28333,	39.3533
5.669,	40.2875,	39.35136
5.67,	40.29167,	39.34943
5.671,	40.29583,	39.34749
5.672,	40.3,	39.34556
5.673,	40.30417,	39.34362
5.674,	40.30833,	39.34169
5.675,	40.3125,	39.33976
5.676,	40.31667,	39.33782
5.677,	40.32083,	39.33589
5.678,	40.325,	39.33395
5.679,	40.32917,	39.33202
5.68,	40.33333,	39.33009
5.681,	40.3375,	39.33745
5.682,	40.34167,	39.34481
5.683,	40.34583,	39.35217
5.684,	40.35,	39.35953
5.685,	40.35417,	39.36689
5.686,	40.35833,	39.37424
5.687,	40.3625,	39.3816
5.688,	40.36667,	39.38895
5.689,	40.37083,	39.39631
5.69,	40.375,	39.40366
5.691,	40.37917,	39.41101
5.692,	40.38333,	39.41837
5.693,	40.3875,	39.42572
5.694,	40.39167,	39.43306
5.695,	40.39583,	39.44041
5.696,	40.4,	39.44776
5.697,	40.40417,	39.4551
5.698,	40.40833,	39.46245
5.699,	40.4125,	39.4698
5.7,	40.41667,	39.47714
5.701,	40.42083,	39.48448
5.702,	40.425,	39.49182
5.703,	40.42917,	39.49916
5.704,	40.43333,	39.5065
5.705,	40.4375,	39.51384
5.706,	40.44167,	39.52118
5.707,	40.44583,	39.52851
5.708,	40.45,	39.53585
5.709,	40.45417,	39.54318
5.71,	40.45833,	39.55051
5.711,	40.4625,	39.55785
5.712,	40.46667,	39.56518
5.713,	40.47083,	39.57251
5.714,	40.475,	39.57984
5.715,	40.47917,	39.58717
5.716,	40.48333,	39.59449
5.717,	40.4875,	39.60182
5.718,	40.49167,	39.60915
5.719,	40.49583,	39.61647
5.72,	40.5,	39.62379
5.721,	40.50417,	39.63112
5.722,	40.50833,	39.63844
5.723,	40.5125,	39.64576
5.724,	40.51667,	39.65308
5.725,	40.52083,	39.6604
5.726,	40.525,	39.66771
5.727,	40.52917,	39.67503
5.728,	40.53333,	39.68235
5.729,	40.5375,	39.68966
5.73,	40.54167,	39.69698
5.731,	40.54583,	39.70429
5.732,	40.55,	39.7116
5.733,	40.55417,	39.71891
5.734,	40.55833,	39.72622
5.735,	40.5625,	39.73353
5.736,	40.56667,	39.74084
5.737,	40.57083,	39.74815
5.738,	40.575,	39.75545
5.739,	40.57917,	39.76276
5.74,	40.58333,	39.77006
5.741,	40.5875,	39.77736
5.742,	40.59167,	39.78466
5.743,	40.59583,	39.79197
5.744,	40.6,	39.79927
5.745,	40.60417,	39.80656
5.746,	40.60833,	39.81386
5.747,	40.6125,	39.82116
5.748,	40.61667,	39.82846
5.749,	40.62083,	39.83575
5.75,	40.625,	39.84304
5.751,	40.62917,	39.85034
5.752,	40.63333,	39.85763
5.753,	40.6375,	39.86492
5.754,	40.64167,	39.87221
5.755,	40.64583,	39.8795
5.756,	40.65,	39.88679
5.757,	40.65417,	39.89408
5.758,	40.65833,	39.90136
5.759,	40.6625,	39.90865
5.76,	40.66667,	39.91593
5.761,	40.67083,	39.92322
5.762,	40.675,	39.9305
5.763,	40.67917,	39.93778
5.764,	40.68333,	39.94506
5.765,	40.6875,	39.95234
5.766,	40.69167,	39.95962
5.767,	40.69583,	39.9669
5.768,	40.7,	39.97417
5.769,	40.70417,	39.98145
5.77,	40.70833,	39.98872
5.771,	40.7125,	39.996
5.772,	40.71667,	40.00327
5.773,	40.72083,	40.01054
5.774,	40.725,	40.01781
5.775,	40.72917,	40.02508
5.776,	40.73333,	40.03235
5.777,	40.7375,	40.03962
5.778,	40.74167,	40.04689
5.779,	40.74583,	40.05415
5.78,	40.75,	40.06142
5.781,	40.75417,	40.06868
5.782,	40.75833,	40.07595
5.783,	40.7625,	40.08321
5.784,	40.76667,	40.09047
5.785,	40.77083,	40.09773
5.786,	40.775,	40.10499
5.787,	40.77917,	40.11225
5.788,	40.78333,	40.1195
5.789,	40.7875,	40.12676
5.79,	40.79167,	40.13401
5.791,	40.79583,	40.14127
5.792,	40.8,	40.14852
5.793,	40.80417,	40.15577
5.794,	40.80833,	40.16302
5.795,	40.8125,	40.17028
5.796,	40.81667,	40.17752
5.797,	40.82083,	40.18477
5.798,	40.825,	40.19202
