"time",	"outputs[1]",	"outputs[2]"
5.0495,	37.70625,	37.73771
5.05,	37.70833,	37.74149
5.0505,	37.71042,	37.74528
5.051,	37.7125,	37.74907
5.0515,	37.71458,	37.75285
5.052,	37.71667,	37.75664
5.0525,	37.71875,	37.76043
5.053,	37.72083,	37.76421
5.0535,	37.72292,	37.768
5.054,	37.725,	37.77179
5.0545,	37.72708,	37.77557
5.055,	37.72917,	37.77936
5.0555,	37.73125,	37.78314
5.056,	37.73333,	37.78693
5.0565,	37.73542,	37.79071
5.057,	37.7375,	37.79449
5.0575,	37.73958,	37.79828
5.058,	37.74167,	37.80206
5.0585,	37.74375,	37.80585
5.059,	37.74583,	37.80963
5.0595,	37.74792,	37.81341
5.06,	37.75,	37.8172
5.0605,	37.75208,	37.82098
5.061,	37.75417,	37.82476
5.0615,	37.75625,	37.82854
5.062,	37.75833,	37.83232
5.0625,	37.76042,	37.83611
5.063,	37.7625,	37.83989
5.0635,	37.76458,	37.84367
5.064,	37.76667,	37.84745
5.0645,	37.76875,	37.85123
5.065,	37.77083,	37.85501
5.0655,	37.77292,	37.85879
5.066,	37.775,	37.86257
5.0665,	37.77708,	37.86635
5.067,	37.77917,	37.87013
5.0675,	37.78125,	37.87391
5.068,	37.78333,	37.87769
5.0685,	37.78542,	37.88146
5.069,	37.7875,	37.88524
5.0695,	37.78958,	37.88902
5.07,	37.79167,	37.8928
5.0705,	37.79375,	37.89657
5.071,	37.79583,	37.90035
5.0715,	37.79792,	37.90413
5.072,	37.8,	37.90791
5.0725,	37.80208,	37.91168
5.073,	37.80417,	37.91546
5.0735,	37.80625,	37.91923
5.074,	37.80833,	37.92301
5.0745,	37.81042,	37.92678
5.075,	37.8125,	37.93056
5.0755,	37.81458,	37.93433
5.076,	37.81667,	37.93811
5.0765,	37.81875,	37.94188
5.077,	37.82083,	37.94566
5.0775,	37.82292,	37.94943
5.078,	37.825,	37.95321
5.0785,	37.82708,	37.95698
5.079,	37.82917,	37.96075
5.0795,	37.83125,	37.96452
5.08,	37.83333,	37.9683
5.0805,	37.83542,	37.97207
5.081,	37.8375,	37.97584
5.0815,	37.83958,	37.97961
5.082,	37.84167,	37.98338
5.0825,	37.84375,	37.98716
5.083,	37.84583,	37.99092
5.0835,	37.84792,	37.9947
5.084,	37.85,	37.99847
5.0845,	37.85208,	38.00224
5.085,	37.85417,	38.00601
5.0855,	37.85625,	38.00978
5.086,	37.85833,	38.01355
5.0865,	37.86042,	38.01731
5.087,	37.8625,	38.02108
5.0875,	37.86458,	38.02485
5.088,	37.86667,	38.02862
5.0885,	37.86875,	38.03239
5.089,	37.87083,	38.03616
5.0895,	37.87292,	38.03993
5.09,	37.875,	38.04369
5.0905,	37.87708,	38.04746
5.091,	37.87917,	38.05123
5.0915,	37.88125,	38.055
5.092,	37.88333,	38.05876
5.0925,	37.88542,	38.06253
5.093,	37.8875,	38.0663
5.0935,	37.88958,	38.07006
5.094,	37.89167,	38.07383
5.0945,	37.89375,	38.07759
5.095,	37.89583,	38.08136
5.0955,	37.89792,	38.08512
5.096,	37.9,	38.08889
5.0965,	37.90208,	38.09265
5.097,	37.90417,	38.09641
5.0975,	37.90625,	38.10018
5.098,	37.90833,	38.10394
5.0985,	37.91042,	38.1077
5.099,	37.9125,	38.11147
5.0995,	37.91458,	38.11523
5.1,	37.91667,	38.11899
5.1005,	37.91875,	38.12275
5.101,	37.92083,	38.12651
5.1015,	37.92292,	38.13028
5.102,	37.925,	38.13404
5.1025,	37.92708,	38.1378
5.103,	37.92917,	38.14156
5.1035,	37.93125,	38.14532
5.104,	37.93333,	38.14908
5.1045,	37.93542,	38.15284
5.105,	37.9375,	38.1566
5.1055,	37.93958,	38.16036
5.106,	37.94167,	38.16412
5.1065,	37.94375,	38.16788
5.107,	37.94583,	38.17164
5.1075,	37.94792,	38.1754
5.108,	37.95,	38.17916
5.1085,	37.95208,	38.18291
5.109,	37.95417,	38.18667
5.1095,	37.95625,	38.19043
5.11,	37.95833,	38.19419
5.1105,	37.96042,	38.19794
5.111,	37.9625,	38.2017
5.1115,	37.96458,	38.20546
5.112,	37.96667,	38.20921
5.1125,	37.96875,	38.21297
5.113,	37.97083,	38.21673
5.1135,	37.97292,	38.22048
5.114,	37.975,	38.22424
5.1145,	37.97708,	38.22799
5.115,	37.97917,	38.23175
5.1155,	37.98125,	38.2355
5.116,	37.98333,	38.23926
5.1165,	37.98542,	38.24301
5.117,	37.9875,	38.24677
5.1175,	37.98958,	38.25052
5.118,	37.99167,	38.25427
5.1185,	37.99375,	38.25803
5.119,	37.99583,	38.26178
5.1195,	37.99792,	38.26553
5.12,	38,	38.26928
5.1205,	38.00208,	38.27303
5.121,	38.00417,	38.27679
5.1215,	38.00625,	38.28054
5.122,	38.00833,	38.28429
5.1225,	38.01042,	38.28804
5.123,	38.0125,	38.29179
5.1235,	38.01458,	38.29554
5.124,	38.01667,	38.29929
5.1245,	38.01875,	38.30304
5.125,	38.02083,	38.30679
5.1255,	38.02292,	38.31054
5.126,	38.025,	38.31429
5.1265,	38.02708,	38.31804
5.127,	38.02917,	38.32179
5.1275,	38.03125,	38.32554
5.128,	38.03333,	38.32929
5.1285,	38.03542,	38.33303
5.129,	38.0375,	38.33678
5.1295,	38.03958,	38.34053
5.13,	38.04167,	38.34428
5.1305,	38.04375,	38.34803
5.131,	38.04583,	38.35177
5.1315,	38.04792,	38.35552
5.132,	38.05,	38.35926
5.1325,	38.05208,	38.36301
5.133,	38.05417,	38.36676
5.1335,	38.05625,	38.3705
5.134,	38.05833,	38.37425
5.1345,	38.06042,	38.37799
5.135,	38.0625,	38.38174
5.1355,	38.06458,	38.38548
5.136,	38.06667,	38.38923
5.1365,	38.06875,	38.39297
5.137,	38.07083,	38.39671
5.1375,	38.07292,	38.40046
5.138,	38.075,	38.4042
5.1385,	38.07708,	38.40794
5.139,	38.07917,	38.41169
5.1395,	38.08125,	38.41543
5.14,	38.08333,	38.41917
5.1405,	38.08542,	38.42291
5.141,	38.0875,	38.42665
5.1415,	38.08958,	38.4304
5.142,	38.09167,	38.43414
5.1425,	38.09375,	38.43788
5.143,	38.09583,	38.44162
5.1435,	38.09792,	38.44536
5.144,	38.1,	38.4491
5.1445,	38.10208,	38.45284
5.145,	38.10417,	38.45658
5.1455,	38.10625,	38.46032
5.146,	38.10833,	38.46406
5.1465,	38.11042,	38.4678
5.147,	38.1125,	38.47154
5.1475,	38.11458,	38.47528
5.148,	38.11667,	38.47902
5.1485,	38.11875,	38.48275
5.149,	38.12083,	38.48649
5.1495,	38.12292,	38.49023
5.15,	38.125,	38.49397
5.1505,	38.12708,	38.4977
5.151,	38.12917,	38.50144
5.1515,	38.13125,	38.50518
5.152,	38.13333,	38.50891
5.1525,	38.13542,	38.51265
5.153,	38.1375,	38.51638
5.1535,	38.13958,	38.52012
5.154,	38.14167,	38.52386
5.1545,	38.14375,	38.52759
5.155,	38.14583,	38.53133
5.1555,	38.14792,	38.53506
5.156,	38.15,	38.5388
5.1565,	38.15208,	38.54253
5.157,	38.15417,	38.54626
5.1575,	38.15625,	38.55
5.158,	38.15833,	38.55373
5.1585,	38.16042,	38.55746
5.159,	38.1625,	38.5612
5.1595,	38.16458,	38.56493
5.16,	38.16667,	38.56866
5.1605,	38.16875,	38.57239
5.161,	38.17083,	38.57612
5.1615,	38.17292,	38.57986
5.162,	38.175,	38.58359
5.1625,	38.17708,	38.58732
5.163,	38.17917,	38.59105
5.1635,	38.18125,	38.59478
5.164,	38.18333,	38.59851
5.1645,	38.18542,	38.60224
5.165,	38.1875,	38.60597
5.1655,	38.18958,	38.6097
5.166,	38.19167,	38.61343
5.1665,	38.19375,	38.61716
5.167,	38.19583,	38.62089
5.1675,	38.19792,	38.62461
5.168,	38.2,	38.62834
5.1685,	38.20208,	38.63207
5.169,	38.20417,	38.6358
5.1695,	38.20625,	38.63953
5.17,	38.20833,	38.64325
5.1705,	38.21042,	38.64698
5.171,	38.2125,	38.65071
5.1715,	38.21458,	38.65443
5.172,	38.21667,	38.65816
5.1725,	38.21875,	38.66188
5.173,	38.22083,	38.66561
5.1735,	38.22292,	38.66934
5.174,	38.225,	38.67306
5.1745,	38.22708,	38.67679
5.175,	38.22917,	38.68051
5.1755,	38.23125,	38.68424
5.176,	38.23333,	38.68796
5.1765,	38.23542,	38.69168
5.177,	38.2375,	38.69541
5.1775,	38.23958,	38.69913
5.178,	38.24167,	38.70285
5.1785,	38.24375,	38.70658
5.179,	38.24583,	38.7103
5.1795,	38.24792,	38.71402
5.18,	38.25,	38.71775
5.1805,	38.25208,	38.72147
5.181,	38.25417,	38.72519
5.1815,	38.25625,	38.72891
5.182,	38.25833,	38.73264
5.1825,	38.26042,	38.73635
5.183,	38.2625,	38.74007
5.1835,	38.26458,	38.7438
5.184,	38.26667,	38.74752
5.1845,	38.26875,	38.75124
5.185,	38.27083,	38.75496
5.1855,	38.27292,	38.75867
5.186,	38.275,	38.76239
5.1865,	38.27708,	38.76611
5.187,	38.27917,	38.76983
5.1875,	38.28125,	38.77355
5.188,	38.28333,	38.77727
5.1885,	38.28542,	38.78099
5.189,	38.2875,	38.78471
5.1895,	38.28958,	38.78843
5.19,	38.29167,	38.79214
5.1905,	38.29375,	38.79586
5.191,	38.29583,	38.79958
5.1915,	38.29792,	38.80329
5.192,	38.3,	38.80701
5.1925,	38.30208,	38.81072
5.193,	38.30417,	38.81444
5.1935,	38.30625,	38.81815
5.194,	38.30833,	38.82187
5.1945,	38.31042,	38.82558
5.195,	38.3125,	38.8293
5.1955,	38.31458,	38.83302
5.196,	38.31667,	38.83673
5.1965,	38.31875,	38.84044
5.197,	38.32083,	38.84416
5.1975,	38.32292,	38.84787
5.198,	38.325,	38.85159
5.1985,	38.32708,	38.8553
5.199,	38.32917,	38.85901
5.1995,	38.33125,	38.86272
5.2,	38.33333,	38.86644
5.2005,	38.33542,	38.87015
5.201,	38.3375,	38.87386
5.2015,	38.33958,	38.87757
5.202,	38.34167,	38.88128
5.2025,	38.34375,	38.88499
5.203,	38.34583,	38.8887
5.2035,	38.34792,	38.89241
5.204,	38.35,	38.89613
5.2045,	38.35208,	38.89983
5.205,	38.35417,	38.90355
5.2055,	38.35625,	38.90725
5.206,	38.35833,	38.91096
5.2065,	38.36042,	38.91467
5.207,	38.3625,	38.91838
5.2075,	38.36458,	38.92209
5.208,	38.36667,	38.9258
5.2085,	38.36875,	38.92951
5.209,	38.37083,	38.93322
5.2095,	38.37292,	38.93692
5.21,	38.375,	38.94063
5.2105,	38.37708,	38.94434
5.211,	38.37917,	38.94804
5.2115,	38.38125,	38.95175
5.212,	38.38333,	38.95546
5.2125,	38.38542,	38.95916
5.213,	38.3875,	38.96287
5.2135,	38.38958,	38.96658
5.214,	38.39167,	38.97028
5.2145,	38.39375,	38.97398
5.215,	38.39583,	38.97769
5.2155,	38.39792,	38.9814
5.216,	38.4,	38.9851
5.2165,	38.40208,	38.9888
5.217,	38.40417,	38.99251
5.2175,	38.40625,	38.99621
5.218,	38.40833,	38.99991
5.2185,	38.41042,	39.00362
5.219,	38.4125,	39.00732
5.2195,	38.41458,	39.01102
5.22,	38.41667,	39.01472
5.2205,	38.41875,	39.01843
5.221,	38.42083,	39.02213
5.2215,	38.42292,	39.02583
5.222,	38.425,	39.02953
5.2225,	38.42708,	39.03323
5.223,	38.42917,	39.03693
5.2235,	38.43125,	39.04063
5.224,	38.43333,	39.04433
5.2245,	38.43542,	39.04803
5.225,	38.4375,	39.05173
5.2255,	38.43958,	39.05544
5.226,	38.44167,	39.05914
5.2265,	38.44375,	39.06284
5.227,	38.44583,	39.06653
5.2275,	38.44792,	39.07023
5.228,	38.45,	39.07393
5.2285,	38.45208,	39.07763
5.229,	38.45417,	39.08133
5.2295,	38.45625,	39.08503
5.23,	38.45833,	39.08872
5.2305,	38.46042,	39.09242
5.231,	38.4625,	39.09612
5.2315,	38.46458,	39.09981
5.232,	38.46667,	39.10351
5.2325,	38.46875,	39.1072
5.233,	38.47083,	39.1109
5.2335,	38.47292,	39.1146
5.234,	38.475,	39.11829
5.2345,	38.47708,	39.12199
5.235,	38.47917,	39.12568
5.2355,	38.48125,	39.12938
5.236,	38.48333,	39.13307
5.2365,	38.48542,	39.13676
5.237,	38.4875,	39.14046
5.2375,	38.48958,	39.14415
5.238,	38.49167,	39.14785
5.2385,	38.49375,	39.15154
5.239,	38.49583,	39.15524
5.2395,	38.49792,	39.15892
5.24,	38.5,	39.16262
5.2405,	38.50208,	39.16631
5.241,	38.50417,	39.17
5.2415,	38.50625,	39.17369
5.242,	38.50833,	39.17739
5.2425,	38.51042,	39.18108
5.243,	38.5125,	39.18477
5.2435,	38.51458,	39.18846
5.244,	38.51667,	39.19215
5.2445,	38.51875,	39.19584
5.245,	38.52083,	39.19953
5.2455,	38.52292,	39.20322
5.246,	38.525,	39.20691
5.2465,	38.52708,	39.2106
5.247,	38.52917,	39.21429
5.2475,	38.53125,	39.21798
5.248,	38.53333,	39.22166
5.2485,	38.53542,	39.22535
5.249,	38.5375,	39.22904
5.2495,	38.53958,	39.23273
5.25,	38.54167,	39.23642
5.2505,	38.54375,	39.2401
5.251,	38.54583,	39.24379
5.2515,	38.54792,	39.24748
5.252,	38.55,	39.25116
5.2525,	38.55208,	39.25485
5.253,	38.55417,	39.25854
5.2535,	38.55625,	39.26222
5.254,	38.55833,	39.26591
5.2545,	38.56042,	39.26959
5.255,	38.5625,	39.27328
5.2555,	38.56458,	39.27696
5.256,	38.56667,	39.28065
5.2565,	38.56875,	39.28433
5.257,	38.57083,	39.28802
5.2575,	38.57292,	39.2917
5.258,	38.575,	39.29538
5.2585,	38.57708,	39.29907
5.259,	38.57917,	39.30275
5.2595,	38.58125,	39.30643
5.26,	38.58333,	39.31012
5.2605,	38.58542,	39.3138
5.261,	38.5875,	39.31748
5.2615,	38.58958,	39.32116
5.262,	38.59167,	39.32484
5.2625,	38.59375,	39.32853
5.263,	38.59583,	39.33221
5.2635,	38.59792,	39.33589
5.264,	38.6,	39.33957
5.2645,	38.60208,	39.34325
5.265,	38.60417,	39.34693
5.2655,	38.60625,	39.35061
5.266,	38.60833,	39.35429
5.2665,	38.61042,	39.35797
5.267,	38.6125,	39.36165
5.2675,	38.61458,	39.36533
5.268,	38.61667,	39.369
5.2685,	38.61875,	39.37268
5.269,	38.62083,	39.37636
5.2695,	38.62292,	39.38004
5.27,	38.625,	39.38372
5.2705,	38.62708,	39.38739
5.271,	38.62917,	39.39107
5.2715,	38.63125,	39.39475
5.272,	38.63333,	39.39843
5.2725,	38.63542,	39.4021
5.273,	38.6375,	39.40578
5.2735,	38.63958,	39.40945
5.274,	38.64167,	39.41313
5.2745,	38.64375,	39.41681
5.275,	38.64583,	39.42048
5.2755,	38.64792,	39.42416
5.276,	38.65,	39.42783
5.2765,	38.65208,	39.4315
5.277,	38.65417,	39.43518
5.2775,	38.65625,	39.43885
5.278,	38.65833,	39.44253
5.2785,	38.66042,	39.4462
5.279,	38.6625,	39.44987
5.2795,	38.66458,	39.45355
5.28,	38.66667,	39.45722
5.2805,	38.66875,	39.46089
5.281,	38.67083,	39.46457
5.2815,	38.67292,	39.46824
5.282,	38.675,	39.47191
5.2825,	38.67708,	39.47558
5.283,	38.67917,	39.47925
5.2835,	38.68125,	39.48292
5.284,	38.68333,	39.48659
5.2845,	38.68542,	39.49026
5.285,	38.6875,	39.49393
5.2855,	38.68958,	39.4976
5.286,	38.69167,	39.50127
5.2865,	38.69375,	39.50494
5.287,	38.69583,	39.50861
5.2875,	38.69792,	39.51228
5.288,	38.7,	39.51595
5.2885,	38.70208,	39.51962
5.289,	38.70417,	39.52329
5.2895,	38.70625,	39.52695
5.29,	38.70833,	39.53062
5.2905,	38.71042,	39.53429
5.291,	38.7125,	39.53796
5.2915,	38.71458,	39.54163
5.292,	38.71667,	39.54529
5.2925,	38.71875,	39.54896
5.293,	38.72083,	39.55263
5.2935,	38.72292,	39.55629
5.294,	38.725,	39.55996
5.2945,	38.72708,	39.56363
5.295,	38.72917,	39.56729
5.2955,	38.73125,	39.57095
5.296,	38.73333,	39.57462
5.2965,	38.73542,	39.57829
5.297,	38.7375,	39.58195
5.2975,	38.73958,	39.58561
5.298,	38.74167,	39.58928
5.2985,	38.74375,	39.59294
5.299,	38.74583,	39.5966
5.2995,	38.74792,	39.60027
5.3,	38.75,	39.60393
5.3005,	38.75208,	39.60759
5.301,	38.75417,	39.61126
5.3015,	38.75625,	39.61492
5.302,	38.75833,	39.61858
5.3025,	38.76042,	39.62224
5.303,	38.7625,	39.6259
5.3035,	38.76458,	39.62956
5.304,	38.76667,	39.63322
5.3045,	38.76875,	39.63689
5.305,	38.77083,	39.64054
5.3055,	38.77292,	39.64421
5.306,	38.775,	39.64787
5.3065,	38.77708,	39.65153
5.307,	38.77917,	39.65519
5.3075,	38.78125,	39.65884
5.308,	38.78333,	39.6625
5.3085,	38.78542,	39.66616
5.309,	38.7875,	39.66982
5.3095,	38.78958,	39.67348
5.31,	38.79167,	39.67714
5.3105,	38.79375,	39.6808
5.311,	38.79583,	39.68445
5.3115,	38.79792,	39.68811
5.312,	38.8,	39.69177
5.3125,	38.80208,	39.69542
5.313,	38.80417,	39.69908
5.3135,	38.80625,	39.70274
5.314,	38.80833,	39.70639
5.3145,	38.81042,	39.71005
5.315,	38.8125,	39.7137
5.3155,	38.81458,	39.71736
5.316,	38.81667,	39.72102
5.3165,	38.81875,	39.72467
5.317,	38.82083,	39.72832
5.3175,	38.82292,	39.73198
5.318,	38.825,	39.73563
5.3185,	38.82708,	39.73929
5.319,	38.82917,	39.74294
5.3195,	38.83125,	39.74659
5.32,	38.83333,	39.75025
5.3205,	38.83542,	39.7539
5.321,	38.8375,	39.75755
5.3215,	38.83958,	39.76121
5.322,	38.84167,	39.76486
5.3225,	38.84375,	39.76851
5.323,	38.84583,	39.77216
5.3235,	38.84792,	39.77581
5.324,	38.85,	39.77946
5.3245,	38.85208,	39.78312
5.325,	38.85417,	39.78677
5.3255,	38.85625,	39.79042
5.326,	38.85833,	39.79407
5.3265,	38.86042,	39.79772
5.327,	38.8625,	39.80137
5.3275,	38.86458,	39.80502
5.328,	38.86667,	39.80867
5.3285,	38.86875,	39.81232
5.329,	38.87083,	39.81596
5.3295,	38.87292,	39.81961
5.33,	38.875,	39.82326
5.3305,	38.87708,	39.82691
5.331,	38.87917,	39.83055
5.3315,	38.88125,	39.83421
5.332,	38.88333,	39.83785
5.3325,	38.88542,	39.8415
5.333,	38.8875,	39.84515
5.3335,	38.88958,	39.84879
5.334,	38.89167,	39.85244
5.3345,	38.89375,	39.85608
5.335,	38.89583,	39.85973
5.3355,	38.89792,	39.86338
5.336,	38.9,	39.86702
5.3365,	38.90208,	39.87067
5.337,	38.90417,	39.87431
5.3375,	38.90625,	39.87796
5.338,	38.90833,	39.8816
5.3385,	38.91042,	39.88524
5.339,	38.9125,	39.88889
5.3395,	38.91458,	39.89253
5.34,	38.91667,	39.89618
5.3405,	38.91875,	39.89982
5.341,	38.92083,	39.90346
5.3415,	38.92292,	39.9071
5.342,	38.925,	39.91075
5.3425,	38.92708,	39.91439
5.343,	38.92917,	39.91803
5.3435,	38.93125,	39.92167
5.344,	38.93333,	39.92532
5.3445,	38.93542,	39.92896
5.345,	38.9375,	39.93259
5.3455,	38.93958,	39.93624
5.346,	38.94167,	39.93988
5.3465,	38.94375,	39.94352
5.347,	38.94583,	39.94716
5.3475,	38.94792,	39.94616
5.348,	38.95,	39.94516
5.3485,	38.95208,	39.94416
5.349,	38.95417,	39.94317
5.3495,	38.95625,	39.94217
5.35,	38.95833,	39.94117
5.3505,	38.96042,	39.94018
5.351,	38.9625,	39.93918
5.3515,	38.96458,	39.93818
5.352,	38.96667,	39.93719
5.3525,	38.96875,	39.93619
5.353,	38.97083,	39.93519
5.3535,	38.97292,	39.9342
5.354,	38.975,	39.9332
5.3545,	38.97708,	39.9322
5.355,	38.97917,	39.93121
5.3555,	38.98125,	39.93021
5.356,	38.98333,	39.92921
5.3565,	38.98542,	39.92822
5.357,	38.9875,	39.92722
5.3575,	38.98958,	39.92622
5.358,	38.99167,	39.92523
5.3585,	38.99375,	39.92423
5.359,	38.99583,	39.92324
5.3595,	38.99792,	39.92224
5.36,	39,	39.92124
5.3605,	39.00208,	39.92025
5.361,	39.00417,	39.91925
5.3615,	39.00625,	39.91825
5.362,	39.00833,	39.91726
5.3625,	39.01042,	39.91626
5.363,	39.0125,	39.91527
5.3635,	39.01458,	39.91427
5.364,	39.01667,	39.91328
5.3645,	39.01875,	39.91228
5.365,	39.02083,	39.91129
5.3655,	39.02292,	39.91029
5.366,	39.025,	39.90929
5.3665,	39.02708,	39.9083
5.367,	39.02917,	39.9073
5.3675,	39.03125,	39.90631
5.368,	39.03333,	39.90531
5.3685,	39.03542,	39.90432
5.369,	39.0375,	39.90332
5.3695,	39.03958,	39.90233
5.37,	39.04167,	39.90133
5.3705,	39.04375,	39.90034
5.371,	39.04583,	39.89934
5.3715,	39.04792,	39.89835
5.372,	39.05,	39.89735
5.3725,	39.05208,	39.89636
5.373,	39.05417,	39.89536
5.3735,	39.05625,	39.89437
5.374,	39.05833,	39.89337
5.3745,	39.06042,	39.89238
5.375,	39.0625,	39.89138
5.3755,	39.06458,	39.89039
5.376,	39.06667,	39.88939
5.3765,	39.06875,	39.8884
5.377,	39.07083,	39.88741
5.3775,	39.07292,	39.88641
5.378,	39.075,	39.88542
5.3785,	39.07708,	39.88442
5.379,	39.07917,	39.88343
5.3795,	39.08125,	39.88243
5.38,	39.08333,	39.88144
5.3805,	39.08542,	39.88045
5.381,	39.0875,	39.87945
5.3815,	39.08958,	39.87846
5.382,	39.09167,	39.87746
5.3825,	39.09375,	39.87647
5.383,	39.09583,	39.87548
5.3835,	39.09792,	39.87448
5.384,	39.1,	39.87349
5.3845,	39.10208,	39.8725
5.385,	39.10417,	39.8715
5.3855,	39.10625,	39.87051
5.386,	39.10833,	39.86951
5.3865,	39.11042,	39.86852
5.387,	39.1125,	39.86753
5.3875,	39.11458,	39.86654
5.388,	39.11667,	39.86554
5.3885,	39.11875,	39.86455
5.389,	39.12083,	39.86356
5.3895,	39.12292,	39.86256
5.39,	39.125,	39.86157
5.3905,	39.12708,	39.86058
5.391,	39.12917,	39.85958
5.3915,	39.13125,	39.85859
5.392,	39.13333,	39.8576
5.3925,	39.13542,	39.85661
5.393,	39.1375,	39.85561
5.3935,	39.13958,	39.85462
5.394,	39.14167,	39.85363
5.3945,	39.14375,	39.85263
5.395,	39.14583,	39.85164
5.3955,	39.14792,	39.85065
5.396,	39.15,	39.84966
5.3965,	39.15208,	39.84866
5.397,	39.15417,	39.84767
5.3975,	39.15625,	39.84668
5.398,	39.15833,	39.84569
5.3985,	39.16042,	39.84469
5.399,	39.1625,	39.8437
5.3995,	39.16458,	39.84271
5.4,	39.16667,	39.84172
5.4005,	39.16875,	39.84072
5.401,	39.17083,	39.83973
5.4015,	39.17292,	39.83874
5.402,	39.175,	39.83775
5.4025,	39.17708,	39.83676
5.403,	39.17917,	39.83577
5.4035,	39.18125,	39.83477
5.404,	39.18333,	39.83378
5.4045,	39.18542,	39.83279
5.405,	39.1875,	39.8318
5.4055,	39.18958,	39.83081
5.406,	39.19167,	39.82981
5.4065,	39.19375,	39.82882
5.407,	39.19583,	39.82783
5.4075,	39.19792,	39.82684
5.408,	39.2,	39.82585
5.4085,	39.20208,	39.82486
5.409,	39.20417,	39.82387
5.4095,	39.20625,	39.82288
5.41,	39.20833,	39.82188
5.4105,	39.21042,	39.82089
5.411,	39.2125,	39.8199
5.4115,	39.21458,	39.81891
5.412,	39.21667,	39.81792
5.4125,	39.21875,	39.81693
5.413,	39.22083,	39.81594
5.4135,	39.22292,	39.81495
5.414,	39.225,	39.81396
5.4145,	39.22708,	39.81297
5.415,	39.22917,	39.81198
5.4155,	39.23125,	39.81099
5.416,	39.23333,	39.81
5.4165,	39.23542,	39.80901
5.417,	39.2375,	39.80801
5.4175,	39.23958,	39.80702
5.418,	39.24167,	39.80603
5.4185,	39.24375,	39.80504
5.419,	39.24583,	39.80405
5.4195,	39.24792,	39.80306
5.42,	39.25,	39.80207
5.4205,	39.25208,	39.80108
5.421,	39.25417,	39.80009
5.4215,	39.25625,	39.7991
5.422,	39.25833,	39.79811
5.4225,	39.26042,	39.79712
5.423,	39.2625,	39.79613
5.4235,	39.26458,	39.79514
5.424,	39.26667,	39.79416
5.4245,	39.26875,	39.79316
5.425,	39.27083,	39.79218
5.4255,	39.27292,	39.79118
5.426,	39.275,	39.7902
5.4265,	39.27708,	39.78921
5.427,	39.27917,	39.78822
5.4275,	39.28125,	39.78723
5.428,	39.28333,	39.78624
5.4285,	39.28542,	39.78525
5.429,	39.2875,	39.78426
5.4295,	39.28958,	39.78327
5.43,	39.29167,	39.78228
5.4305,	39.29375,	39.78129
5.431,	39.29583,	39.7803
5.4315,	39.29792,	39.77931
5.432,	39.3,	39.77832
5.4325,	39.30208,	39.77734
5.433,	39.30417,	39.77635
5.4335,	39.30625,	39.77536
5.434,	39.30833,	39.77437
5.4345,	39.31042,	39.77338
5.435,	39.3125,	39.77239
5.4355,	39.31458,	39.7714
5.436,	39.31667,	39.77042
5.4365,	39.31875,	39.76943
5.437,	39.32083,	39.76844
5.4375,	39.32292,	39.76745
5.438,	39.325,	39.76646
5.4385,	39.32708,	39.76547
5.439,	39.32917,	39.76448
5.4395,	39.33125,	39.7635
5.44,	39.33333,	39.76251
5.4405,	39.33542,	39.76152
5.441,	39.3375,	39.76053
5.4415,	39.33958,	39.75954
5.442,	39.34167,	39.75856
5.4425,	39.34375,	39.75757
5.443,	39.34583,	39.75658
5.4435,	39.34792,	39.75559
5.444,	39.35,	39.7546
5.4445,	39.35208,	39.75362
5.445,	39.35417,	39.75263
5.4455,	39.35625,	39.75164
5.446,	39.35833,	39.75066
5.4465,	39.36042,	39.74967
5.447,	39.3625,	39.74868
5.4475,	39.36458,	39.74769
5.448,	39.36667,	39.7467
5.4485,	39.36875,	39.74572
5.449,	39.37083,	39.74473
5.4495,	39.37292,	39.74374
5.45,	39.375,	39.74276
5.4505,	39.37708,	39.74177
5.451,	39.37917,	39.74078
5.4515,	39.38125,	39.7398
5.452,	39.38333,	39.73881
5.4525,	39.38542,	39.73782
5.453,	39.3875,	39.73684
5.4535,	39.38958,	39.73585
5.454,	39.39167,	39.73486
5.4545,	39.39375,	39.73388
5.455,	39.39583,	39.73289
5.4555,	39.39792,	39.7319
5.456,	39.4,	39.73092
5.4565,	39.40208,	39.72993
5.457,	39.40417,	39.72894
5.4575,	39.40625,	39.72795
5.458,	39.40833,	39.72697
5.4585,	39.41042,	39.72598
5.459,	39.4125,	39.72499
5.4595,	39.41458,	39.72401
5.46,	39.41667,	39.72302
5.4605,	39.41875,	39.72204
5.461,	39.42083,	39.72105
5.4615,	39.42292,	39.72007
5.462,	39.425,	39.71908
5.4625,	39.42708,	39.71809
5.463,	39.42917,	39.71711
5.4635,	39.43125,	39.71612
5.464,	39.43333,	39.71514
5.4645,	39.43542,	39.71415
5.465,	39.4375,	39.71317
5.4655,	39.43958,	39.71218
5.466,	39.44167,	39.71119
5.4665,	39.44375,	39.71021
5.467,	39.44583,	39.70922
5.4675,	39.44792,	39.70824
5.468,	39.45,	39.70725
5.4685,	39.45208,	39.70626
5.469,	39.45417,	39.70528
5.4695,	39.45625,	39.7043
5.47,	39.45833,	39.70331
5.4705,	39.46042,	39.70232
5.471,	39.4625,	39.70134
5.4715,	39.46458,	39.70036
5.472,	39.46667,	39.69937
5.4725,	39.46875,	39.69838
5.473,	39.47083,	39.6974
5.4735,	39.47292,	39.69641
5.474,	39.475,	39.69543
5.4745,	39.47708,	39.69445
5.475,	39.47917,	39.69346
