"time","freqHz","T2","clutch1_phi_0rel","clutch1_w_0rel","clutch2_phi_0rel","clutch2_w_0rel","clutch3_phi_0rel","clutch3_w_0rel","J1_phi","J1_w"
0.582,0.2,0.4,-2.93487,-1.25224,-1.28601,-1.69529,-0.162901,-1.805,4.38378,4.75253
0.582,0.2,0.4,-2.93673,-1.23654,-1.28854,-1.67647,-0.16562,-1.82,4.3909,4.73302
0.5835,0.2,0.4,-2.93673,-1.23654,-1.28854,-1.67647,-0.16562,-1.82,4.3909,4.73302
0.5835,0.2,0.4,-2.93858,-1.22148,-1.29104,-1.65764,-0.168361,-1.835,4.39798,4.71412
0.585,0.2,0.4,-2.93858,-1.22148,-1.29104,-1.65764,-0.168361,-1.835,4.39798,4.71412
0.585,0.2,0.4,-2.9404,-1.20707,-1.29351,-1.63878,-0.171125,-1.85,4.40504,4.69585
0.5865,0.2,0.4,-2.9404,-1.20707,-1.29351,-1.63878,-0.171125,-1.85,4.40504,4.69585
0.5865,0.2,0.4,-2.9422,-1.19333,-1.29596,-1.6199,-0.173911,-1.865,4.41207,4.67824
0.588,0.2,0.4,-2.9422,-1.19333,-1.29596,-1.6199,-0.173911,-1.865,4.41207,4.67824
0.588,0.2,0.4,-2.94398,-1.18027,-1.29837,-1.60101,-0.17672,-1.88,4.41907,4.66128
0.5895,0.2,0.4,-2.94398,-1.18027,-1.29837,-1.60101,-0.17672,-1.88,4.41907,4.66128
0.5895,0.2,0.4,-2.94574,-1.16791,-1.30076,-1.5821,-0.179551,-1.895,4.42605,4.645
0.591,0.2,0.4,-2.94574,-1.16791,-1.30076,-1.5821,-0.179551,-1.895,4.42605,4.645
0.591,0.2,0.4,-2.94748,-1.15625,-1.30312,-1.56316,-0.182405,-1.91,4.43301,4.62941
0.5925,0.2,0.4,-2.94748,-1.15625,-1.30312,-1.56316,-0.182405,-1.91,4.43301,4.62941
0.5925,0.2,0.4,-2.94921,-1.14531,-1.30545,-1.54421,-0.185281,-1.925,4.43994,4.61452
0.594,0.2,0.4,-2.94921,-1.14531,-1.30545,-1.54421,-0.185281,-1.925,4.43994,4.61452
0.594,0.2,0.4,-2.95092,-1.13509,-1.30775,-1.52524,-0.18818,-1.94,4.44685,4.60034
0.5955,0.2,0.4,-2.95092,-1.13509,-1.30775,-1.52524,-0.18818,-1.94,4.44685,4.60034
0.5955,0.2,0.4,-2.95261,-1.12561,-1.31003,-1.50625,-0.191101,-1.955,4.45374,4.58686
0.597,0.2,0.4,-2.95261,-1.12561,-1.31003,-1.50625,-0.191101,-1.955,4.45374,4.58686
0.597,0.2,0.4,-2.9543,-1.11687,-1.31227,-1.48724,-0.194045,-1.97,4.46061,4.57411
0.5985,0.2,0.4,-2.9543,-1.11687,-1.31227,-1.48724,-0.194045,-1.97,4.46061,4.57411
0.5985,0.2,0.4,-2.95597,-1.10886,-1.31449,-1.46821,-0.197011,-1.985,4.46747,4.56208
0.6,0.2,0.4,-2.95597,-1.10886,-1.31449,-1.46821,-0.197011,-1.985,4.46747,4.56208
0.6,0.2,0.4,-2.95762,-1.10161,-1.31668,-1.44917,-0.2,-2,4.4743,4.55077
0.6015,0.2,0.4,-2.95762,-1.10161,-1.31668,-1.44917,-0.2,-2,4.4743,4.55077
0.6015,0.2,0.4,-2.95927,-1.09509,-1.31884,-1.4301,-0.203011,-2.015,4.48112,4.54019
0.603,0.2,0.4,-2.95927,-1.09509,-1.31884,-1.4301,-0.203011,-2.015,4.48112,4.54019
0.603,0.2,0.4,-2.96091,-1.08932,-1.32097,-1.41101,-0.206045,-2.03,4.48792,4.53034
0.6045,0.2,0.4,-2.96091,-1.08932,-1.32097,-1.41101,-0.206045,-2.03,4.48792,4.53034
0.6045,0.2,0.4,-2.96254,-1.0843,-1.32307,-1.39191,-0.209101,-2.045,4.49471,4.52121
0.606,0.2,0.4,-2.96254,-1.0843,-1.32307,-1.39191,-0.209101,-2.045,4.49471,4.52121
0.606,0.2,0.4,-2.96416,-1.08001,-1.32514,-1.37278,-0.21218,-2.06,4.50149,4.51279
0.6075,0.2,0.4,-2.96416,-1.08001,-1.32514,-1.37278,-0.21218,-2.06,4.50149,4.51279
0.6075,0.2,0.4,-2.96578,-1.07646,-1.32719,-1.35364,-0.215281,-2.075,4.50825,4.5051
0.609,0.2,0.4,-2.96578,-1.07646,-1.32719,-1.35364,-0.215281,-2.075,4.50825,4.5051
0.609,0.2,0.4,-2.96739,-1.07363,-1.3292,-1.33447,-0.218405,-2.09,4.515,4.4981
0.6105,0.2,0.4,-2.96739,-1.07363,-1.3292,-1.33447,-0.218405,-2.09,4.515,4.4981
0.6105,0.2,0.4,-2.969,-1.07152,-1.33119,-1.31529,-0.221551,-2.105,4.52174,4.49181
0.612,0.2,0.4,-2.969,-1.07152,-1.33119,-1.31529,-0.221551,-2.105,4.52174,4.49181
0.612,0.2,0.4,-2.97061,-1.07012,-1.33315,-1.29609,-0.22472,-2.12,4.52848,4.48621
0.6135,0.2,0.4,-2.97061,-1.07012,-1.33315,-1.29609,-0.22472,-2.12,4.52848,4.48621
0.6135,0.2,0.4,-2.97221,-1.06941,-1.33508,-1.27686,-0.227911,-2.135,4.5352,4.48128
0.615,0.2,0.4,-2.97221,-1.06941,-1.33508,-1.27686,-0.227911,-2.135,4.5352,4.48128
0.615,0.2,0.4,-2.97382,-1.06939,-1.33698,-1.25762,-0.231125,-2.15,4.54192,4.47702
0.6165,0.2,0.4,-2.97382,-1.06939,-1.33698,-1.25762,-0.231125,-2.15,4.54192,4.47702
0.6165,0.2,0.4,-2.97542,-1.07004,-1.33885,-1.23836,-0.234362,-2.165,4.54863,4.4734
0.618,0.2,0.4,-2.97542,-1.07004,-1.33885,-1.23836,-0.234362,-2.165,4.54863,4.4734
0.618,0.2,0.4,-2.97703,-1.07134,-1.3407,-1.21908,-0.23762,-2.18,4.55534,4.47042
0.6195,0.2,0.4,-2.97703,-1.07134,-1.3407,-1.21908,-0.23762,-2.18,4.55534,4.47042
0.6195,0.2,0.4,-2.97863,-1.07328,-1.34251,-1.19977,-0.240902,-2.195,4.56205,4.46805
0.621,0.2,0.4,-2.97863,-1.07328,-1.34251,-1.19977,-0.240902,-2.195,4.56205,4.46805
0.621,0.2,0.4,-2.98025,-1.07583,-1.34429,-1.18045,-0.244205,-2.21,4.56875,4.46628
0.6225,0.2,0.4,-2.98025,-1.07583,-1.34429,-1.18045,-0.244205,-2.21,4.56875,4.46628
0.6225,0.2,0.4,-2.98186,-1.07898,-1.34605,-1.16111,-0.247532,-2.225,4.57544,4.46509
0.624,0.2,0.4,-2.98186,-1.07898,-1.34605,-1.16111,-0.247532,-2.225,4.57544,4.46509
0.624,0.2,0.4,-2.98348,-1.08271,-1.34778,-1.14175,-0.25088,-2.24,4.58214,4.46446
0.6255,0.2,0.4,-2.98348,-1.08271,-1.34778,-1.14175,-0.25088,-2.24,4.58214,4.46446
0.6255,0.2,0.4,-2.98511,-1.087,-1.34948,-1.12237,-0.254252,-2.255,4.58884,4.46437
0.627,0.2,0.4,-2.98511,-1.087,-1.34948,-1.12237,-0.254252,-2.255,4.58884,4.46437
0.627,0.2,0.4,-2.98674,-1.09182,-1.35114,-1.10297,-0.257645,-2.27,4.59553,4.46478
0.6285,0.2,0.4,-2.98674,-1.09182,-1.35114,-1.10297,-0.257645,-2.27,4.59553,4.46478
0.6285,0.2,0.4,-2.98839,-1.09714,-1.35278,-1.08354,-0.261062,-2.285,4.60223,4.46568
0.63,0.2,0.4,-2.98839,-1.09714,-1.35278,-1.08354,-0.261062,-2.285,4.60223,4.46568
0.63,0.2,0.4,-2.99004,-1.10295,-1.3544,-1.0641,-0.2645,-2.3,4.60893,4.46705
0.6315,0.2,0.4,-2.99004,-1.10295,-1.3544,-1.0641,-0.2645,-2.3,4.60893,4.46705
0.6315,0.2,0.4,-2.9917,-1.10921,-1.35598,-1.04464,-0.267962,-2.315,4.61563,4.46885
0.633,0.2,0.4,-2.9917,-1.10921,-1.35598,-1.04464,-0.267962,-2.315,4.61563,4.46885
0.633,0.2,0.4,-2.99336,-1.1159,-1.35753,-1.02516,-0.271445,-2.33,4.62234,4.47106
0.6345,0.2,0.4,-2.99336,-1.1159,-1.35753,-1.02516,-0.271445,-2.33,4.62234,4.47106
0.6345,0.2,0.4,-2.99504,-1.12299,-1.35905,-1.00566,-0.274952,-2.345,4.62905,4.47365
0.636,0.2,0.4,-2.99504,-1.12299,-1.35905,-1.00566,-0.274952,-2.345,4.62905,4.47365
0.636,0.2,0.4,-2.99673,-1.13045,-1.36055,-0.986134,-0.27848,-2.36,4.63576,4.47658
0.6375,0.2,0.4,-2.99673,-1.13045,-1.36055,-0.986134,-0.27848,-2.36,4.63576,4.47658
0.6375,0.2,0.4,-2.99843,-1.13825,-1.36201,-0.966591,-0.282032,-2.375,4.64248,4.47985
0.639,0.2,0.4,-2.99843,-1.13825,-1.36201,-0.966591,-0.282032,-2.375,4.64248,4.47985
0.639,0.2,0.4,-3.00015,-1.14637,-1.36345,-0.947028,-0.285605,-2.39,4.6492,4.4834
0.6405,0.2,0.4,-3.00015,-1.14637,-1.36345,-0.947028,-0.285605,-2.39,4.6492,4.4834
0.6405,0.2,0.4,-3.00187,-1.15476,-1.36485,-0.927445,-0.289202,-2.405,4.65593,4.48721
0.642,0.2,0.4,-3.00187,-1.15476,-1.36485,-0.927445,-0.289202,-2.405,4.65593,4.48721
0.642,0.2,0.4,-3.00361,-1.16341,-1.36623,-0.907842,-0.29282,-2.42,4.66266,4.49125
0.6435,0.2,0.4,-3.00361,-1.16341,-1.36623,-0.907842,-0.29282,-2.42,4.66266,4.49125
0.6435,0.2,0.4,-3.00536,-1.17226,-1.36758,-0.888218,-0.296462,-2.435,4.6694,4.49548
0.645,0.2,0.4,-3.00536,-1.17226,-1.36758,-0.888218,-0.296462,-2.435,4.6694,4.49548
0.645,0.2,0.4,-3.00713,-1.18131,-1.36889,-0.868573,-0.300125,-2.45,4.67615,4.49988
0.6465,0.2,0.4,-3.00713,-1.18131,-1.36889,-0.868573,-0.300125,-2.45,4.67615,4.49988
0.6465,0.2,0.4,-3.00891,-1.1905,-1.37018,-0.848908,-0.303812,-2.465,4.6829,4.50441
0.648,0.2,0.4,-3.00891,-1.1905,-1.37018,-0.848908,-0.303812,-2.465,4.6829,4.50441
0.648,0.2,0.4,-3.0107,-1.19982,-1.37144,-0.829223,-0.30752,-2.48,4.68966,4.50904
0.6495,0.2,0.4,-3.0107,-1.19982,-1.37144,-0.829223,-0.30752,-2.48,4.68966,4.50904
0.6495,0.2,0.4,-3.01251,-1.20922,-1.37267,-0.809517,-0.311252,-2.495,4.69643,4.51373
0.651,0.2,0.4,-3.01251,-1.20922,-1.37267,-0.809517,-0.311252,-2.495,4.69643,4.51373
0.651,0.2,0.4,-3.01433,-1.21867,-1.37387,-0.78979,-0.315005,-2.51,4.7032,4.51846
0.6525,0.2,0.4,-3.01433,-1.21867,-1.37387,-0.78979,-0.315005,-2.51,4.7032,4.51846
0.6525,0.2,0.4,-3.01616,-1.22814,-1.37504,-0.770043,-0.318782,-2.525,4.70998,4.52318
0.654,0.2,0.4,-3.01616,-1.22814,-1.37504,-0.770043,-0.318782,-2.525,4.70998,4.52318
0.654,0.2,0.4,-3.01801,-1.23759,-1.37618,-0.750275,-0.32258,-2.54,4.71677,4.52787
0.6555,0.2,0.4,-3.01801,-1.23759,-1.37618,-0.750275,-0.32258,-2.54,4.71677,4.52787
0.6555,0.2,0.4,-3.01988,-1.247,-1.37729,-0.730487,-0.326402,-2.555,4.72357,4.53249
0.657,0.2,0.4,-3.01988,-1.247,-1.37729,-0.730487,-0.326402,-2.555,4.72357,4.53249
0.657,0.2,0.4,-3.02175,-1.25633,-1.37837,-0.710678,-0.330245,-2.57,4.73037,4.53701
0.6585,0.2,0.4,-3.02175,-1.25633,-1.37837,-0.710678,-0.330245,-2.57,4.73037,4.53701
0.6585,0.2,0.4,-3.02365,-1.26555,-1.37942,-0.690848,-0.334112,-2.585,4.73718,4.54139
0.66,0.2,0.4,-3.02365,-1.26555,-1.37942,-0.690848,-0.334112,-2.585,4.73718,4.54139
0.66,0.2,0.4,-3.02555,-1.27462,-1.38044,-0.670997,-0.338,-2.6,4.74399,4.54562
0.6615,0.2,0.4,-3.02555,-1.27462,-1.38044,-0.670997,-0.338,-2.6,4.74399,4.54562
0.6615,0.2,0.4,-3.02747,-1.28351,-1.38143,-0.651125,-0.341912,-2.615,4.75081,4.54964
0.663,0.2,0.4,-3.02747,-1.28351,-1.38143,-0.651125,-0.341912,-2.615,4.75081,4.54964
0.663,0.2,0.4,-3.0294,-1.2922,-1.3824,-0.631233,-0.345845,-2.63,4.75764,4.55343
0.6645,0.2,0.4,-3.0294,-1.2922,-1.3824,-0.631233,-0.345845,-2.63,4.75764,4.55343
0.6645,0.2,0.4,-3.03135,-1.30065,-1.38333,-0.611319,-0.349802,-2.645,4.76448,4.55697
0.666,0.2,0.4,-3.03135,-1.30065,-1.38333,-0.611319,-0.349802,-2.645,4.76448,4.55697
0.666,0.2,0.4,-3.0333,-1.30883,-1.38423,-0.591385,-0.35378,-2.66,4.77131,4.56021
0.6675,0.2,0.4,-3.0333,-1.30883,-1.38423,-0.591385,-0.35378,-2.66,4.77131,4.56021
0.6675,0.2,0.4,-3.03527,-1.31671,-1.3851,-0.57143,-0.357782,-2.675,4.77816,4.56314
0.669,0.2,0.4,-3.03527,-1.31671,-1.3851,-0.57143,-0.357782,-2.675,4.77816,4.56314
0.669,0.2,0.4,-3.03725,-1.32426,-1.38594,-0.551453,-0.361805,-2.69,4.785,4.56571
0.6705,0.2,0.4,-3.03725,-1.32426,-1.38594,-0.551453,-0.361805,-2.69,4.785,4.56571
0.6705,0.2,0.4,-3.03924,-1.33146,-1.38676,-0.531456,-0.365852,-2.705,4.79185,4.56791
0.672,0.2,0.4,-3.03924,-1.33146,-1.38676,-0.531456,-0.365852,-2.705,4.79185,4.56791
0.672,0.2,0.4,-3.04125,-1.33827,-1.38754,-0.511438,-0.36992,-2.72,4.79871,4.56971
0.6735,0.2,0.4,-3.04125,-1.33827,-1.38754,-0.511438,-0.36992,-2.72,4.79871,4.56971
0.6735,0.2,0.4,-3.04326,-1.34468,-1.38829,-0.491398,-0.374012,-2.735,4.80556,4.57108
0.675,0.2,0.4,-3.04326,-1.34468,-1.38829,-0.491398,-0.374012,-2.735,4.80556,4.57108
0.675,0.2,0.4,-3.04528,-1.35065,-1.38901,-0.471337,-0.378125,-2.75,4.81242,4.57199
0.6765,0.2,0.4,-3.04528,-1.35065,-1.38901,-0.471337,-0.378125,-2.75,4.81242,4.57199
0.6765,0.2,0.4,-3.04731,-1.35617,-1.3897,-0.451255,-0.382262,-2.765,4.81928,4.57243
0.678,0.2,0.4,-3.04731,-1.35617,-1.3897,-0.451255,-0.382262,-2.765,4.81928,4.57243
0.678,0.2,0.4,-3.04935,-1.36121,-1.39037,-0.431152,-0.38642,-2.78,4.82614,4.57236
0.6795,0.2,0.4,-3.04935,-1.36121,-1.39037,-0.431152,-0.38642,-2.78,4.82614,4.57236
0.6795,0.2,0.4,-3.05139,-1.36574,-1.391,-0.411028,-0.390602,-2.795,4.83299,4.57177
0.681,0.2,0.4,-3.05139,-1.36574,-1.391,-0.411028,-0.390602,-2.795,4.83299,4.57177
0.681,0.2,0.4,-3.05345,-1.36975,-1.3916,-0.390882,-0.394805,-2.81,4.83985,4.57063
0.6825,0.2,0.4,-3.05345,-1.36975,-1.3916,-0.390882,-0.394805,-2.81,4.83985,4.57063
0.6825,0.2,0.4,-3.0555,-1.37322,-1.39217,-0.370715,-0.399032,-2.825,4.84671,4.56894
0.684,0.2,0.4,-3.0555,-1.37322,-1.39217,-0.370715,-0.399032,-2.825,4.84671,4.56894
0.684,0.2,0.4,-3.05757,-1.37613,-1.39271,-0.350526,-0.40328,-2.84,4.85356,4.56666
0.6855,0.2,0.4,-3.05757,-1.37613,-1.39271,-0.350526,-0.40328,-2.84,4.85356,4.56666
0.6855,0.2,0.4,-3.05963,-1.37847,-1.39322,-0.330316,-0.407552,-2.855,4.86041,4.56378
0.687,0.2,0.4,-3.05963,-1.37847,-1.39322,-0.330316,-0.407552,-2.855,4.86041,4.56378
0.687,0.2,0.4,-3.0617,-1.38021,-1.3937,-0.310085,-0.411845,-2.87,4.86725,4.56029
0.6885,0.2,0.4,-3.0617,-1.38021,-1.3937,-0.310085,-0.411845,-2.87,4.86725,4.56029
0.6885,0.2,0.4,-3.06377,-1.38135,-1.39415,-0.289832,-0.416162,-2.885,4.87409,4.55618
0.69,0.2,0.4,-3.06377,-1.38135,-1.39415,-0.289832,-0.416162,-2.885,4.87409,4.55618
0.69,0.2,0.4,-3.06584,-1.38186,-1.39457,-0.269558,-0.4205,-2.9,4.88092,4.55142
0.6915,0.2,0.4,-3.06584,-1.38186,-1.39457,-0.269558,-0.4205,-2.9,4.88092,4.55142
0.6915,0.2,0.4,-3.06792,-1.38175,-1.39496,-0.249262,-0.424862,-2.915,4.88774,4.54601
0.693,0.2,0.4,-3.06792,-1.38175,-1.39496,-0.249262,-0.424862,-2.915,4.88774,4.54601
0.693,0.2,0.4,-3.06999,-1.381,-1.39532,-0.228944,-0.429246,-2.93,4.89455,4.53994
0.6945,0.2,0.4,-3.06999,-1.381,-1.39532,-0.228944,-0.429246,-2.93,4.89455,4.53994
0.6945,0.2,0.4,-3.07206,-1.3796,-1.39565,-0.208605,-0.433652,-2.945,4.90136,4.53321
0.696,0.2,0.4,-3.07206,-1.3796,-1.39565,-0.208605,-0.433652,-2.945,4.90136,4.53321
0.696,0.2,0.4,-3.07413,-1.37755,-1.39595,-0.188245,-0.438081,-2.96,4.90815,4.5258
0.6975,0.2,0.4,-3.07413,-1.37755,-1.39595,-0.188245,-0.438081,-2.96,4.90815,4.5258
0.6975,0.2,0.4,-3.07619,-1.37484,-1.39621,-0.167862,-0.442532,-2.975,4.91494,4.51771
0.699,0.2,0.4,-3.07619,-1.37484,-1.39621,-0.167862,-0.442532,-2.975,4.91494,4.51771
0.699,0.2,0.4,-3.07825,-1.37148,-1.39645,-0.147458,-0.447006,-2.99,4.92171,4.50893
0.7005,0.2,0.4,-3.07825,-1.37148,-1.39645,-0.147458,-0.447006,-2.99,4.92171,4.50893
0.7005,0.2,0.4,-3.08031,-1.36744,-1.39665,-0.127033,-0.451502,-3.005,4.92846,4.49948
0.702,0.2,0.4,-3.08031,-1.36744,-1.39665,-0.127033,-0.451502,-3.005,4.92846,4.49948
0.702,0.2,0.4,-3.08235,-1.36275,-1.39683,-0.106585,-0.456021,-3.02,4.9352,4.48934
0.7035,0.2,0.4,-3.08235,-1.36275,-1.39683,-0.106585,-0.456021,-3.02,4.9352,4.48934
0.7035,0.2,0.4,-3.08439,-1.3574,-1.39697,-0.0861155,-0.460562,-3.035,4.94193,4.47851
0.705,0.2,0.4,-3.08439,-1.3574,-1.39697,-0.0861155,-0.460562,-3.035,4.94193,4.47851
0.705,0.2,0.4,-3.08642,-1.35138,-1.39709,-0.0656242,-0.465126,-3.05,4.94864,4.46701
0.7065,0.2,0.4,-3.08642,-1.35138,-1.39709,-0.0656242,-0.465126,-3.05,4.94864,4.46701
0.7065,0.2,0.4,-3.08845,-1.34472,-1.39717,-0.0451111,-0.469712,-3.065,4.95533,4.45483
0.708,0.2,0.4,-3.08845,-1.34472,-1.39717,-0.0451111,-0.469712,-3.065,4.95533,4.45483
0.708,0.2,0.4,-3.09046,-1.3374,-1.39722,-0.024576,-0.474321,-3.08,4.962,4.44198
0.7095,0.2,0.4,-3.09046,-1.3374,-1.39722,-0.024576,-0.474321,-3.08,4.962,4.44198
0.7095,0.2,0.4,-3.09246,-1.32945,-1.39724,-0.00401897,-0.478952,-3.095,4.96865,4.42847
0.711,0.2,0.4,-3.09246,-1.32945,-1.39724,-0.00401897,-0.478952,-3.095,4.96865,4.42847
0.711,0.2,0.4,-3.09444,-1.31258,-1.39725,1.07979e-013,-0.483601,-3.10172,4.97529,4.4143
0.7125,0.2,0.4,-3.09444,-1.31258,-1.39725,1.07979e-013,-0.483601,-3.10172,4.97529,4.4143
0.7125,0.2,0.4,-3.09639,-1.29306,-1.39725,1.07979e-013,-0.488257,-3.10642,4.9819,4.39948
0.714,0.2,0.4,-3.09639,-1.29306,-1.39725,1.07979e-013,-0.488257,-3.10642,4.9819,4.39948
0.714,0.2,0.4,-3.09832,-1.27293,-1.39725,1.07979e-013,-0.49292,-3.11111,4.98848,4.38404
0.7155,0.2,0.4,-3.09832,-1.27293,-1.39725,1.07979e-013,-0.49292,-3.11111,4.98848,4.38404
0.7155,0.2,0.4,-3.10021,-1.25219,-1.39725,1.07979e-013,-0.49759,-3.11579,4.99505,4.36798
0.717,0.2,0.4,-3.10021,-1.25219,-1.39725,1.07979e-013,-0.49759,-3.11579,4.99505,4.36798
0.717,0.2,0.4,-3.10207,-1.23087,-1.39725,1.07979e-013,-0.502267,-3.12045,5.00159,4.35132
0.7185,0.2,0.4,-3.10207,-1.23087,-1.39725,1.07979e-013,-0.502267,-3.12045,5.00159,4.35132
0.7185,0.2,0.4,-3.1039,-1.20897,-1.39725,1.07979e-013,-0.506951,-3.12511,5.0081,4.33407
0.72,0.2,0.4,-3.1039,-1.20897,-1.39725,1.07979e-013,-0.506951,-3.12511,5.0081,4.33407
0.72,0.2,0.4,-3.1057,-1.18651,-1.39725,1.07979e-013,-0.511643,-3.12975,5.01459,4.31626
0.7215,0.2,0.4,-3.1057,-1.18651,-1.39725,1.07979e-013,-0.511643,-3.12975,5.01459,4.31626
0.7215,0.2,0.4,-3.10746,-1.16351,-1.39725,1.07979e-013,-0.516341,-3.13438,5.02105,4.29789
0.723,0.2,0.4,-3.10746,-1.16351,-1.39725,1.07979e-013,-0.516341,-3.13438,5.02105,4.29789
0.723,0.2,0.4,-3.10919,-1.13999,-1.39725,1.07979e-013,-0.521046,-3.13901,5.02748,4.279
0.7245,0.2,0.4,-3.10919,-1.13999,-1.39725,1.07979e-013,-0.521046,-3.13901,5.02748,4.279
0.7245,0.2,0.4,-3.11088,-1.11598,-1.39725,1.07979e-013,-0.525758,-3.14362,5.03389,4.25959
0.726,0.2,0.4,-3.11088,-1.11598,-1.39725,1.07979e-013,-0.525758,-3.14362,5.03389,4.25959
0.726,0.2,0.4,-3.11254,-1.09149,-1.39725,1.07979e-013,-0.530477,-3.14822,5.04026,4.23971
0.7275,0.2,0.4,-3.11254,-1.09149,-1.39725,1.07979e-013,-0.530477,-3.14822,5.04026,4.23971
0.7275,0.2,0.4,-3.11416,-1.06655,-1.39725,1.07979e-013,-0.535202,-3.15281,5.04661,4.21936
0.729,0.2,0.4,-3.11416,-1.06655,-1.39725,1.07979e-013,-0.535202,-3.15281,5.04661,4.21936
0.729,0.2,0.4,-3.11574,-1.04119,-1.39725,1.07979e-013,-0.539935,-3.15738,5.05292,4.19857
0.7305,0.2,0.4,-3.11574,-1.04119,-1.39725,1.07979e-013,-0.539935,-3.15738,5.05292,4.19857
0.7305,0.2,0.4,-3.11728,-1.01543,-1.39725,1.07979e-013,-0.544675,-3.16195,5.0592,4.17738
0.732,0.2,0.4,-3.11728,-1.01543,-1.39725,1.07979e-013,-0.544675,-3.16195,5.0592,4.17738
0.732,0.2,0.4,-3.11878,-0.989292,-1.39725,1.07979e-013,-0.549421,-3.1665,5.06545,4.1558
0.7335,0.2,0.4,-3.11878,-0.989292,-1.39725,1.07979e-013,-0.549421,-3.1665,5.06545,4.1558
0.7335,0.2,0.4,-3.12025,-0.962812,-1.39725,1.07979e-013,-0.554174,-3.17105,5.07167,4.13386
0.735,0.2,0.4,-3.12025,-0.962812,-1.39725,1.07979e-013,-0.554174,-3.17105,5.07167,4.13386
0.735,0.2,0.4,-3.12167,-0.936015,-1.39725,1.07979e-013,-0.558934,-3.17558,5.07785,4.11159
0.7365,0.2,0.4,-3.12167,-0.936015,-1.39725,1.07979e-013,-0.558934,-3.17558,5.07785,4.11159
0.7365,0.2,0.4,-3.12306,-0.908931,-1.39725,1.07979e-013,-0.563701,-3.1801,5.084,4.08903
0.738,0.2,0.4,-3.12306,-0.908931,-1.39725,1.07979e-013,-0.563701,-3.1801,5.084,4.08903
0.738,0.2,0.4,-3.1244,-0.88159,-1.39725,1.07979e-013,-0.568474,-3.18461,5.09012,4.0662
0.7395,0.2,0.4,-3.1244,-0.88159,-1.39725,1.07979e-013,-0.568474,-3.18461,5.09012,4.0662
0.7395,0.2,0.4,-3.1257,-0.854023,-1.39725,1.07979e-013,-0.573255,-3.18911,5.0962,4.04313
0.741,0.2,0.4,-3.1257,-0.854023,-1.39725,1.07979e-013,-0.573255,-3.18911,5.0962,4.04313
0.741,0.2,0.4,-3.12696,-0.826261,-1.39725,1.07979e-013,-0.578042,-3.1936,5.10225,4.01986
0.7425,0.2,0.4,-3.12696,-0.826261,-1.39725,1.07979e-013,-0.578042,-3.1936,5.10225,4.01986
0.7425,0.2,0.4,-3.12818,-0.798336,-1.39725,1.07979e-013,-0.582835,-3.19807,5.10826,3.99641
0.744,0.2,0.4,-3.12818,-0.798336,-1.39725,1.07979e-013,-0.582835,-3.19807,5.10826,3.99641
0.744,0.2,0.4,-3.12936,-0.77028,-1.39725,1.07979e-013,-0.587636,-3.20254,5.11424,3.97282
0.7455,0.2,0.4,-3.12936,-0.77028,-1.39725,1.07979e-013,-0.587636,-3.20254,5.11424,3.97282
0.7455,0.2,0.4,-3.13049,-0.742125,-1.39725,1.07979e-013,-0.592443,-3.20699,5.12018,3.94911
0.747,0.2,0.4,-3.13049,-0.742125,-1.39725,1.07979e-013,-0.592443,-3.20699,5.12018,3.94911
0.747,0.2,0.4,-3.13158,-0.713905,-1.39725,1.07979e-013,-0.597257,-3.21143,5.12609,3.92534
0.7485,0.2,0.4,-3.13158,-0.713905,-1.39725,1.07979e-013,-0.597257,-3.21143,5.12609,3.92534
0.7485,0.2,0.4,-3.13263,-0.685653,-1.39725,1.07979e-013,-0.602077,-3.21586,5.13196,3.90151
0.75,0.2,0.4,-3.13263,-0.685653,-1.39725,1.07979e-013,-0.602077,-3.21586,5.13196,3.90151
0.75,0.2,0.4,-3.13364,-0.657402,-1.39725,1.07979e-013,-0.606904,-3.22028,5.13779,3.87768
0.7515,0.2,0.4,-3.13364,-0.657402,-1.39725,1.07979e-013,-0.606904,-3.22028,5.13779,3.87768
0.7515,0.2,0.4,-3.13461,-0.629185,-1.39725,1.07979e-013,-0.611738,-3.22469,5.14359,3.85387
0.753,0.2,0.4,-3.13461,-0.629185,-1.39725,1.07979e-013,-0.611738,-3.22469,5.14359,3.85387
0.753,0.2,0.4,-3.13553,-0.601035,-1.39725,1.07979e-013,-0.616578,-3.22908,5.14935,3.83012
0.7545,0.2,0.4,-3.13553,-0.601035,-1.39725,1.07979e-013,-0.616578,-3.22908,5.14935,3.83012
0.7545,0.2,0.4,-3.13641,-0.572987,-1.39725,1.07979e-013,-0.621425,-3.23347,5.15508,3.80646
0.756,0.2,0.4,-3.13641,-0.572987,-1.39725,1.07979e-013,-0.621425,-3.23347,5.15508,3.80646
0.756,0.2,0.4,-3.13725,-0.545073,-1.39725,1.07979e-013,-0.626279,-3.23784,5.16077,3.78291
0.7575,0.2,0.4,-3.13725,-0.545073,-1.39725,1.07979e-013,-0.626279,-3.23784,5.16077,3.78291
0.7575,0.2,0.4,-3.13804,-0.517325,-1.39725,1.07979e-013,-0.631139,-3.2422,5.16643,3.75953
0.759,0.2,0.4,-3.13804,-0.517325,-1.39725,1.07979e-013,-0.631139,-3.2422,5.16643,3.75953
0.759,0.2,0.4,-3.1388,-0.489777,-1.39725,1.07979e-013,-0.636005,-3.24655,5.17205,3.73633
