"time","iAC[2]","Losses","iAC[3]","uDC","uAC[3]","iAC[1]","uAC[1]","uAC[2]"
1.56711698442085E-02,3.01473344484542E-01,1.42512358672064E+03,1.54740626700203E+02,5.32917449425364E+02,5.37226158008501E+02,-1.55042100044687E+02,-4.19349901983043E+02,-1.17876256025458E+02
1.56714699274551E-02,3.01418512094339E-01,1.42510047354256E+03,1.54743232532512E+02,5.32910518623759E+02,5.37219232377585E+02,-1.55044651044606E+02,-4.19319022945067E+02,-1.17900209432518E+02
1.56717700107018E-02,3.01337452402544E-01,1.42506972965429E+03,1.54745909816356E+02,5.32903587874667E+02,5.37212306915857E+02,-1.55047247268758E+02,-4.19275030327776E+02,-1.17937276588081E+02
1.56720700939484E-02,3.01242915645919E-01,1.42503520222252E+03,1.54748652164229E+02,5.32896657179254E+02,5.37205381624460E+02,-1.55049895079875E+02,-4.19224299256496E+02,-1.17981082367963E+02
1.56723701771950E-02,3.01152218395340E-01,1.42500210979629E+03,1.54751450905456E+02,5.32889726538688E+02,5.37198456504535E+02,-1.55052603123851E+02,-4.19175488025896E+02,-1.18022968478639E+02
1.56729764510050E-02,3.00970923685167E-01,1.42493668509685E+03,1.54757282242959E+02,5.32875724376750E+02,5.37184465851969E+02,-1.55058253166644E+02,-4.19077845253880E+02,-1.18106620598089E+02
1.56735827248149E-02,3.00796467860307E-01,1.42487445098362E+03,1.54763348031919E+02,5.32861722453061E+02,5.37170475913395E+02,-1.55064144499780E+02,-4.18983622284934E+02,-1.18186853628460E+02
1.56741889986249E-02,3.00622505625260E-01,1.42481349588672E+03,1.54769651342685E+02,5.32847720777235E+02,5.37156486698219E+02,-1.55070273848310E+02,-4.18889646472842E+02,-1.18266840225377E+02
1.56747952724349E-02,3.00445843639989E-01,1.42475285968724E+03,1.54776193669569E+02,5.32833719358880E+02,5.37142498215846E+02,-1.55076639513209E+02,-4.18794321150689E+02,-1.18348177065157E+02
1.56762767463870E-02,3.00011958079894E-01,1.42460878541053E+03,1.54793180432251E+02,5.32799507048959E+02,5.37108319513955E+02,-1.55093192390331E+02,-4.18560288802754E+02,-1.18548030711201E+02
1.56777582203391E-02,2.99577296595060E-01,1.42447122426116E+03,1.54811584447533E+02,5.32765296487142E+02,5.37074145393892E+02,-1.55111161744128E+02,-4.18325870782975E+02,-1.18748274610917E+02
1.56802359737333E-02,2.98850938299659E-01,1.42425639303264E+03,1.54845526343147E+02,5.32708083955161E+02,5.37017000133701E+02,-1.55144377281446E+02,-4.17934118642000E+02,-1.19082881491701E+02
1.56868563237390E-02,2.96909569300074E-01,1.42377436360377E+03,1.54955561630003E+02,5.32555249834883E+02,5.36864384448078E+02,-1.55252471199303E+02,-4.16887125328712E+02,-1.19977259119365E+02
1.57073873061874E-02,2.90880908376886E-01,1.42312256603170E+03,1.55474033088180E+02,5.32081750824149E+02,5.36391917297566E+02,-1.55764913996557E+02,-4.13636558277535E+02,-1.22755359020031E+02
1.57435683720514E-02,2.80227513944549E-01,1.42503278768583E+03,1.57028713006594E+02,5.31250037806843E+02,5.35563304647028E+02,-1.57308940520539E+02,-4.07895549409405E+02,-1.27667755237623E+02
1.57797494379155E-02,2.69537909359029E-01,1.43078966506732E+03,1.59385107037382E+02,5.30423152658476E+02,5.34741123246184E+02,-1.59654644946741E+02,-4.02139651071427E+02,-1.32601472174758E+02
1.58159305037795E-02,2.58813474909742E-01,1.44031773387426E+03,1.62520773876421E+02,5.29602913765263E+02,5.33927146596430E+02,-1.62779587351331E+02,-3.96370440159694E+02,-1.37556706436736E+02
1.58521115696436E-02,2.48055602077740E-01,1.45354209319610E+03,1.66412057772993E+02,5.28791142260609E+02,5.33123148517466E+02,-1.66660113375071E+02,-3.90589499325280E+02,-1.42533649192186E+02
1.59282669963140E-02,2.25308938808233E-01,1.49307153605982E+03,1.76948790871404E+02,5.27118856880608E+02,5.31471917180516E+02,-1.77174099810212E+02,-3.78390540648731E+02,-1.53081376531785E+02
1.60044224229844E-02,2.02433307407761E-01,1.54802024126966E+03,1.90494560546962E+02,5.25507037143467E+02,5.29887169303662E+02,-1.90696993854370E+02,-3.66160339572264E+02,-1.63726829731398E+02
1.60805778496549E-02,1.79441810885068E-01,1.61775842765605E+03,2.06807868434294E+02,5.23970060721476E+02,5.28382799547295E+02,-2.06987310245179E+02,-3.53912394936997E+02,-1.74470404610298E+02
1.61567332763253E-02,1.56347607620953E-01,1.70158469503404E+03,2.25626146813391E+02,5.22521809292624E+02,5.26972164439885E+02,-2.25782494421012E+02,-3.41659964204144E+02,-1.85312200235741E+02
1.62328887029957E-02,1.33163914872232E-01,1.79875516953142E+03,2.46679011065068E+02,5.21174689905701E+02,5.25667130249926E+02,-2.46812174979940E+02,-3.29415589142970E+02,-1.96251541106956E+02
1.63568018658982E-02,9.52845674821406E-02,1.98326039631304E+03,2.84993275274718E+02,5.19225031681527E+02,5.23794066497545E+02,-2.85088559842201E+02,-3.09539364632079E+02,-2.14254701865466E+02
1.64807150288007E-02,5.72608415415243E-02,2.19697422166230E+03,3.27275411552857E+02,5.17608237210443E+02,5.22261801424351E+02,-3.27332672394399E+02,-2.89761350113330E+02,-2.32500451311021E+02
1.66046281917032E-02,1.91503519924120E-02,2.43515472096818E+03,3.72280448488960E+02,5.16352560693742E+02,5.21096099292412E+02,-3.72299598840952E+02,-2.70123235217579E+02,-2.50972864074834E+02
1.68540673149842E-02,-5.75954752964595E-02,2.96465565621942E+03,4.65968414371593E+02,5.14969488108139E+02,5.19900328471590E+02,-4.65910818896297E+02,-2.31152397789857E+02,-2.88747930681734E+02
1.71035064382651E-02,-1.33987798376096E-01,3.51097312019333E+03,5.55153487812448E+02,5.15113144158843E+02,5.20222277811248E+02,-5.55019500014072E+02,-1.93117172723744E+02,-3.27105105087504E+02
1.73529455615460E-02,-2.09557742562771E-01,4.00223142846214E+03,6.29663449435497E+02,5.16639553287577E+02,5.21897628091524E+02,-6.29453891692935E+02,-1.56169837985610E+02,-3.65727790105914E+02
1.76023846848270E-02,-2.83841481136308E-01,4.35946578856299E+03,6.79891847231606E+02,5.19227549055112E+02,5.24586001094544E+02,-6.79608005750469E+02,-1.20372118058519E+02,-4.04213883036024E+02
1.78518238081079E-02,-3.56383081935276E-01,4.50770854221984E+03,6.97217081697978E+02,5.22394318302936E+02,5.27787341901590E+02,-6.96860698616043E+02,-8.57019517917940E+01,-4.42085390109796E+02
1.81012629313889E-02,-4.26737305379984E-01,4.38919860022833E+03,6.74371396654454E+02,5.25524766136376E+02,5.30872021795592E+02,-6.73944659349074E+02,-5.20671448393647E+01,-4.78804876956227E+02
1.83507020546698E-02,-4.94472337385582E-01,3.97617350813592E+03,6.05725439292180E+02,5.27899974224601E+02,5.33109865621008E+02,-6.05230966954794E+02,-1.93185168817919E+01,-5.13791348739216E+02
1.84962660575401E-02,-5.32623836919096E-01,3.60214206533963E+03,5.42923263940152E+02,5.28623836919096E+02,5.33708084491218E+02,-5.42390640103233E+02,-5.41857474408630E-01,-5.33166227016809E+02
1.84962660575401E-02,-5.32623836919096E-01,3.60214206533963E+03,5.42923263940152E+02,5.28623836919096E+02,5.33708084491218E+02,-5.42390640103233E+02,-5.41857474408857E-01,-5.33166227016809E+02
1.84964615453942E-02,-5.32728524000268E-01,3.60155149077832E+03,5.42827295065759E+02,5.28624374306578E+02,5.33708429835381E+02,-5.42294566541758E+02,-5.41761296256482E-01,-5.33166668539125E+02
1.84966570332484E-02,-5.32887474736517E-01,3.60096086441624E+03,5.42731321989860E+02,5.28624910443270E+02,5.33708773866091E+02,-5.42198434515124E+02,-5.41665005375421E-01,-5.33167108860715E+02
1.84971906021946E-02,-5.33590809261161E-01,3.59934854302845E+03,5.42469350038608E+02,5.28626367574277E+02,5.33709706347471E+02,-5.41935759229347E+02,-5.41401627018445E-01,-5.33168304720452E+02
1.84977241711408E-02,-5.34653449512946E-01,3.59773590988089E+03,5.42207350226983E+02,5.28627816421237E+02,5.33710630129795E+02,-5.41672696777470E+02,-5.41137502190509E-01,-5.33169492627604E+02
1.84982577400870E-02,-5.36105319630318E-01,3.59612291659825E+03,5.41945320209250E+02,5.28629256292932E+02,5.33711544487230E+02,-5.41409214889619E+02,-5.40872568697409E-01,-5.33170671918533E+02
1.84987913090331E-02,-5.37956380545937E-01,3.59450954745935E+03,5.41683259185735E+02,5.28630686958222E+02,5.33712449177077E+02,-5.41145302805189E+02,-5.40606805817902E-01,-5.33171842371259E+02
1.84998683004011E-02,-5.42922200290430E-01,3.59125185004693E+03,5.41154201982606E+02,5.28633546344749E+02,5.33714245478722E+02,-5.40611279782315E+02,-5.40067817514227E-01,-5.33174177661208E+02
1.85018055068597E-02,-5.55995863688405E-01,3.58538824977950E+03,5.40202253044774E+02,5.28638593997170E+02,5.33717376151426E+02,-5.39646257181085E+02,-5.39089722227686E-01,-5.33178286429198E+02
1.85052620639134E-02,-5.92548847746150E-01,3.57491340487792E+03,5.38502655437746E+02,5.28647295038105E+02,5.33722641430197E+02,-5.37910106590000E+02,-5.37317020425235E-01,-5.33185324409772E+02
1.85118127864981E-02,-7.08311914546807E-01,3.55501873718303E+03,5.35277981875700E+02,5.28662709452536E+02,5.33731490710172E+02,-5.34569669961153E+02,-5.33860824185808E-01,-5.33197629885986E+02
1.85287622705066E-02,-1.29000356092419E+00,3.50328766479289E+03,5.26911703684473E+02,5.28696040175250E+02,5.33747507135510E+02,-5.25621700123549E+02,-5.24331172231314E-01,-5.33223175963279E+02
1.85457117545151E-02,-2.27830518046633E+00,3.45120732725256E+03,5.18512204226728E+02,5.28719895681685E+02,5.33753575311487E+02,-5.16233899046262E+02,-5.13955079910602E-01,-5.33239620231576E+02
1.85626612385236E-02,-3.67258326900799E+00,3.39880245004946E+03,5.10078712431870E+02,5.28734239725905E+02,5.33749658083602E+02,-5.06406129162862E+02,-5.02733043160788E-01,-5.33246925040442E+02
1.85796107225321E-02,-5.47217137528617E+00,3.34609988079651E+03,5.01610437359256E+02,5.28739034044960E+02,5.33735716273553E+02,-4.96138265983970E+02,-4.90665603943057E-01,-5.33245050669610E+02
1.85965602065406E-02,-7.67638700288069E+00,3.29312868514103E+03,4.93106587250381E+02,5.28734239107210E+02,5.33711709448760E+02,-4.85430200247500E+02,-4.77753335491229E-01,-5.33233956113269E+02
1.86416564378666E-02,-1.55051553425601E+01,3.15112228833042E+03,4.70300773300932E+02,5.28674412351690E+02,5.33598442470095E+02,-4.54795617958372E+02,-4.39290023325839E-01,-5.33159152446769E+02
1.86867526691926E-02,-2.61802177119326E+01,3.00811310707372E+03,4.47223410547080E+02,5.28545626642881E+02,5.33412827287809E+02,-4.21043192835148E+02,-3.94862580260451E-01,-5.33017964707548E+02
1.87318489005186E-02,-3.96884794288006E+01,2.86488368927163E+03,4.23861072191096E+02,5.28347081808413E+02,5.33154049972235E+02,-3.84172592762295E+02,-3.44483768849614E-01,-5.32809566203385E+02
1.87769451318446E-02,-5.60156011269764E+01,2.72232269222081E+03,4.00199838147002E+02,5.28077883015268E+02,5.32821202191350E+02,-3.44184237020026E+02,-2.88168347724763E-01,-5.32533033843625E+02
1.88522867559790E-02,-8.95415717186315E+01,2.48842035860006E+03,3.59967080491045E+02,5.27467917724264E+02,5.32097246748363E+02,-2.70425508772413E+02,-1.80883756170147E-01,-5.31916362992193E+02
1.89909723287367E-02,-1.71483991476627E+02,2.08865797963575E+03,2.83450098619028E+02,5.25806948791282E+02,5.30201304988789E+02,-1.11966107142401E+02,5.95178248164530E-02,-5.30260822813606E+02
1.90758696734232E-02,-2.34418019651872E+02,1.87817610503463E+03,2.34946454134345E+02,5.24434482472986E+02,5.28668900258221E+02,-5.28434482472505E-01,2.33889351280141E-01,-5.28902789609501E+02
1.90758696734232E-02,-2.34418019651872E+02,1.87817610503437E+03,2.34946454134345E+02,5.24434482472986E+02,5.28668900257980E+02,-5.28434482472505E-01,2.33889351520588E-01,-5.28902789609501E+02
1.90759355359015E-02,-2.34458431474157E+02,1.84531182572040E+03,2.34920437496199E+02,5.24433311762528E+02,4.95454058672286E+02,-4.62006022042459E-01,3.34475746242671E+01,-5.28901633296553E+02
1.90760013983799E-02,-2.34489950824043E+02,1.82405583298329E+03,2.34903318277348E+02,5.24432141083697E+02,4.71134171846394E+02,-4.13367453305568E-01,5.77663051737860E+01,-5.28900477020180E+02
1.90761108479060E-02,-2.34530958100501E+02,1.80178952114398E+03,2.34886249617423E+02,5.24430195718043E+02,4.42095213905040E+02,-3.55291516921909E-01,8.68033416919694E+01,-5.28898555597010E+02
1.90762202974321E-02,-2.34560624743737E+02,1.78989843187256E+03,2.34880533847695E+02,5.24428250430820E+02,4.24403029065398E+02,-3.19909103957485E-01,1.04493605199129E+02,-5.28896634264527E+02
1.90766017542825E-02,-2.34629330131962E+02,1.77431550437444E+03,2.34895410586371E+02,5.24421471347079E+02,3.97485329633090E+02,-2.66080454409604E-01,1.31404609143298E+02,-5.28889938776388E+02
1.90769832111330E-02,-2.34670802259355E+02,1.77471825185644E+03,2.34937684759305E+02,5.24414693317098E+02,3.97883005669512E+02,-2.66882499950611E-01,1.31000238836667E+02,-5.28883244506179E+02
1.90773646679834E-02,-2.34708851095338E+02,1.77702359928613E+03,2.34983547453579E+02,5.24407916349958E+02,4.01786592200541E+02,-2.74696358240959E-01,1.27089959263498E+02,-5.28876551464039E+02
1.90780423859716E-02,-2.34781695667947E+02,1.77848607484203E+03,2.35060454612066E+02,5.24395880332256E+02,4.03811944049674E+02,-2.78758944118692E-01,1.25052721172316E+02,-5.28864665221990E+02
1.90787201039597E-02,-2.34856485544486E+02,1.77901950980947E+03,2.35135939088798E+02,5.24383847710693E+02,4.04153303332303E+02,-2.79453544312645E-01,1.24699479566393E+02,-5.28852782898696E+02
1.90804476208744E-02,-2.35049854885952E+02,1.77981136024101E+03,2.35329013926044E+02,5.24353198575719E+02,4.03990919759572E+02,-2.79159040091571E-01,1.24831600509240E+02,-5.28822520268812E+02
1.90845271116094E-02,-2.35516166345096E+02,1.78159371570276E+03,2.35794142962092E+02,5.24280948070254E+02,4.03364048159520E+02,-2.77976616995289E-01,1.25387153187892E+02,-5.28751201347412E+02
1.90886066023444E-02,-2.35991883797756E+02,1.78341934151080E+03,2.36268656976341E+02,5.24208826828916E+02,4.02726742919717E+02,-2.76773178585699E-01,1.25953287561116E+02,-5.28680030480833E+02
1.90926860930794E-02,-2.36476961979352E+02,1.78529362472540E+03,2.36752530396111E+02,5.24136837397230E+02,4.02088851235365E+02,-2.75568416758830E-01,1.26520158908394E+02,-5.28609010143758E+02
1.91050074674754E-02,-2.37998544008938E+02,1.79125039537607E+03,2.38270470804107E+02,5.23920238695867E+02,4.00161259245517E+02,-2.71926795169520E-01,1.28234192149473E+02,-5.28395451394990E+02
1.91173288418715E-02,-2.39594799572861E+02,1.79760210562218E+03,2.39863080678644E+02,5.23704790939402E+02,3.98232283497891E+02,-2.68281105783274E-01,1.29950909433779E+02,-5.28183192931670E+02
1.91296502162675E-02,-2.41271131619571E+02,1.80437745735965E+03,2.41535763007113E+02,5.23490644110578E+02,3.96302023857735E+02,-2.64631387542181E-01,1.31670371684431E+02,-5.27972395542165E+02
1.91502980339525E-02,-2.44262359748145E+02,1.81669929571370E+03,2.44520866176945E+02,5.23135006932223E+02,3.93064711353496E+02,-2.58506428800416E-01,1.34558024046910E+02,-5.27622735400406E+02
1.91942788304478E-02,-2.51373010953787E+02,1.84692154685989E+03,2.51618435006082E+02,5.22392596727959E+02,3.86159416302737E+02,-2.45424052294879E-01,1.40735118584051E+02,-5.26894534886787E+02
1.92382596269431E-02,-2.59458756535502E+02,1.88247805439981E+03,2.59691051355752E+02,5.21672609109932E+02,3.79242879799600E+02,-2.32294820250104E-01,1.46947827254908E+02,-5.26190707054507E+02
1.92822404234384E-02,-2.68474773836678E+02,1.92324501674627E+03,2.68693895078532E+02,5.20977709800335E+02,3.72317644476395E+02,-2.19121241854054E-01,1.53196183501318E+02,-5.25513827977712E+02
1.93262212199337E-02,-2.78373202729921E+02,1.96908707402617E+03,2.78579108561892E+02,5.20310512045291E+02,3.65386226528167E+02,-2.05905831971052E-01,1.59480188651489E+02,-5.24866415179656E+02
1.93702020164290E-02,-2.89104505166545E+02,2.01986188194879E+03,2.89297156280030E+02,5.19673514757221E+02,3.58451087314818E+02,-1.92651113484430E-01,1.65799781179466E+02,-5.24250868494284E+02
1.94597699182624E-02,-3.13300641794671E+02,2.13777951245996E+03,3.13466188367118E+02,5.18480086345329E+02,3.44326272791416E+02,-1.65546572446829E-01,1.78779534798180E+02,-5.23105807589596E+02
1.95493378200958E-02,-3.40315077931398E+02,2.27424785825656E+03,3.40453388885507E+02,5.17438631040442E+02,3.30214724184839E+02,-1.38310954108590E-01,1.91903631765433E+02,-5.22118355950272E+02
1.96389057219291E-02,-3.69703259701581E+02,2.42779431793640E+03,3.69814225536245E+02,5.16564454482876E+02,3.16134437865085E+02,-1.10965834663716E-01,2.05168492235645E+02,-5.21302930100730E+02
1.97284736237625E-02,-4.00989383394830E+02,2.59663196608708E+03,4.01072916257523E+02,5.15870956693590E+02,3.02102462337619E+02,-8.35328626921523E-02,2.18569516112688E+02,-5.20671978450307E+02
1.98180415255959E-02,-4.33690884123001E+02,2.77873846137183E+03,4.33746917878299E+02,5.15368490346237E+02,2.88134349938629E+02,-5.60337552986994E-02,2.32100538606230E+02,-5.20234888544859E+02
1.99760113502763E-02,-4.93335646582115E+02,3.12517943275006E+03,4.93343085902646E+02,5.14964831454691E+02,2.63694899621110E+02,-7.43932053103435E-03,2.56255571650763E+02,-5.19950471271874E+02
2.02167577059032E-02,-5.83816668694790E+02,3.68547487952593E+03,5.83750054978691E+02,5.15542598211258E+02,2.27047670984982E+02,6.66137160995959E-02,2.93661453698227E+02,-5.20709124683209E+02
2.04575040615300E-02,-6.65578990878923E+02,4.22926553648706E+03,6.65438704995119E+02,5.17502755756880E+02,1.91273352513629E+02,1.40285883804268E-01,3.31559376603640E+02,-5.22832729117269E+02
2.06982504171569E-02,-7.29661024734918E+02,4.68518353777417E+03,7.29447868778394E+02,5.20643252059380E+02,1.56472570264341E+02,2.13155956523906E-01,3.69628739943990E+02,-5.26101310208331E+02
2.09389967727838E-02,-7.67739945576642E+02,4.97950651463186E+03,7.67455138285729E+02,5.24616486585542E+02,1.22671523591304E+02,2.84807290912681E-01,4.07479099310991E+02,-5.30150622902295E+02
2.10853623058211E-02,-7.74900782189777E+02,5.05013324803212E+03,7.74573183490929E+02,5.27252869564200E+02,1.02601126514471E+02,3.27598698848419E-01,4.30200152961261E+02,-5.32801279475732E+02
2.12317278388584E-02,-7.68206998428588E+02,5.02423006754708E+03,7.67837300859734E+02,5.29896410178494E+02,8.28667232992764E+01,3.69697568854235E-01,4.52564661850711E+02,-5.35431385149987E+02
2.13780933718958E-02,-7.46422522682383E+02,4.89376789995123E+03,7.46011507776696E+02,5.32402668843478E+02,6.34393559379237E+01,4.11014905686898E-01,4.74454672639316E+02,-5.37894028577240E+02
2.15244589049331E-02,-7.08511189382910E+02,4.65506127396424E+03,7.08059726017663E+02,5.34618349524039E+02,4.42850125386490E+01,4.51463365247037E-01,4.95748829248599E+02,-5.40033841787248E+02
2.16708244379704E-02,-6.53655542199095E+02,4.30945235645399E+03,6.53164584758788E+02,5.36381986547087E+02,2.53648966700501E+01,4.90957440307284E-01,5.16322827934283E+02,-5.41687724604333E+02
2.18171899710078E-02,-5.81271211298623E+02,3.86378081014043E+03,5.80741797656672E+02,5.37525417868542E+02,6.63608765057796E+00,5.29413641951464E-01,5.36050259015155E+02,-5.42686346665733E+02
2.18649950927019E-02,-5.53774558987036E+02,3.69853021272754E+03,5.53232823498142E+02,5.37735488893471E+02,5.52690535279169E-01,5.41735488893551E-01,5.42288721163777E+02,-5.42841411699056E+02
2.18649950927019E-02,-5.53774558987036E+02,3.69853021272750E+03,5.53232823498142E+02,5.37735488893471E+02,5.52690535318732E-01,5.41735488893551E-01,5.42288721163737E+02,-5.42841411699056E+02
2.18709706205132E-02,-5.50209833398054E+02,3.67641017062335E+03,5.49616370012873E+02,5.37754845408787E+02,5.49022357605338E-01,5.93463385181508E-01,5.42304564646160E+02,-5.42853587003766E+02
2.18769461483246E-02,-5.46640298895528E+02,3.65425264481171E+03,5.45944931494528E+02,5.37772779915334E+02,5.45249018844515E-01,6.95367401000794E-01,5.42319031489819E+02,-5.42864280508663E+02
2.18931977651050E-02,-5.36908339651339E+02,3.59382223137234E+03,5.35688604797550E+02,5.37814526901186E+02,5.34468335475424E-01,1.21973485378828E+00,5.42351570809594E+02,-5.42886039145069E+02
2.19094493818854E-02,-5.27144101361940E+02,3.53322010652182E+03,5.25070728278143E+02,5.37846878041892E+02,5.22996832197521E-01,2.07337308379670E+00,5.42375011294448E+02,-5.42898008126646E+02
2.19257009986658E-02,-5.17344497655030E+02,3.47242391358914E+03,5.14061182796968E+02,5.37869019004659E+02,5.10777357161544E-01,3.28331485806245E+00,5.42388562559591E+02,-5.42899339916752E+02
2.19419526154461E-02,-5.07508239124351E+02,3.41144679639193E+03,5.02649975775882E+02,5.37880651892486E+02,4.97791214636152E-01,4.85826334846854E+00,5.42391934122373E+02,-5.42889725337009E+02
2.19739719456765E-02,-4.88018315395650E+02,3.29088000100699E+03,4.78979540205608E+02,5.37872282348599E+02,4.69940295075219E-01,9.03877519004226E+00,5.42368255198648E+02,-5.42838195493723E+02
2.20307195275823E-02,-4.53108911194026E+02,3.07652779843600E+03,4.33157403669878E+02,5.37754415740576E+02,4.13205482940214E-01,1.99515075241487E+01,5.42226392178487E+02,-5.42639597661427E+02
2.21258909279925E-02,-3.93472511977929E+02,2.71936400100240E+03,3.45215143387952E+02,5.37255937585597E+02,2.96957477840522E-01,4.82573685899775E+01,5.41696584513643E+02,-5.41993541991483E+02
2.22210623284028E-02,-3.32433513606258E+02,2.37372579100207E+03,2.43409387844334E+02,5.36374164255565E+02,1.54385107697294E-01,8.90241257619240E+01,5.40794540726228E+02,-5.40948925833925E+02
2.23162337288130E-02,-2.69949909734306E+02,2.05141663277849E+03,1.27800286125143E+02,5.35100346911746E+02,-1.43493231346952E-02,1.42149623609163E+02,5.39511367833374E+02,-5.39497018510240E+02
2.24099571090000E-02,-2.06973991334241E+02,1.77026758636075E+03,5.37453819422761E-01,5.33453819776640E+02,-2.05898877796528E-01,2.06436537514818E+02,5.37866154985514E+02,-5.37660256107718E+02
2.24099571090000E-02,-2.06973991334241E+02,1.77026758617127E+03,5.37453819422761E-01,5.33453819776640E+02,-2.05899054735653E-01,2.06436537514818E+02,5.37866154985514E+02,-5.37660255930779E+02
2.24099597353775E-02,-2.06972233513740E+02,1.76828678964670E+03,5.33755009731722E-01,5.33453768188861E+02,-2.05528004740466E+00,2.06438478504008E+02,5.37866103581007E+02,-5.35810823533603E+02
2.24099623617551E-02,-2.06970502288313E+02,1.76634786526784E+03,5.30109382093657E-01,5.33453716601099E+02,-3.87806998700773E+00,2.06440392906220E+02,5.37866052176525E+02,-5.33987982189517E+02
2.24099677680885E-02,-2.06967012256731E+02,1.76247545689532E+03,5.22752231164224E-01,5.33453610409005E+02,-7.55659622289932E+00,2.06444260025567E+02,5.37865946361731E+02,-5.30309350138832E+02
2.24099731744220E-02,-2.06963618502109E+02,1.75875642058227E+03,5.15587603666875E-01,5.33453504216972E+02,-1.11388606465326E+01,2.06448030898442E+02,5.37865840547028E+02,-5.26726979900495E+02
2.24099785807555E-02,-2.06960326527983E+02,1.75519221539765E+03,5.08626504136161E-01,5.33453398025005E+02,-1.46193609851337E+01,2.06451700023847E+02,5.37865734732424E+02,-5.23246373747290E+02
2.24099890028924E-02,-2.06954263495135E+02,1.74873853088610E+03,4.95773283302894E-01,5.33453193312107E+02,-2.10458758357042E+01,2.06458490211832E+02,5.37865530747089E+02,-5.16819654911385E+02
2.24100107066928E-02,-2.06942743392399E+02,1.73686884692725E+03,4.71218389602710E-01,5.33452767004196E+02,-3.33231225670449E+01,2.06471525002796E+02,5.37865105954719E+02,-5.04541983387674E+02
2.24100324104932E-02,-2.06932608067341E+02,1.72684275537984E+03,4.49432499294199E-01,5.33452340697382E+02,-4.42158662188733E+01,2.06483175568047E+02,5.37864681163996E+02,-4.93648814945122E+02
2.24100541142936E-02,-2.06923710418229E+02,1.71835269362564E+03,4.30121408417858E-01,5.33451914391665E+02,-5.38712089180432E+01,2.06493589009811E+02,5.37864256374923E+02,-4.83993047456879E+02
2.24100762228162E-02,-2.06915800463638E+02,1.71103715909677E+03,4.12756872650502E-01,5.33451480137529E+02,-6.25532691296588E+01,2.06503043590987E+02,5.37863823666280E+02,-4.75310554536621E+02
2.24100983313389E-02,-2.06908911748377E+02,1.70483259252495E+03,3.97434242073423E-01,5.33451045884532E+02,-7.02143757260414E+01,2.06511477506304E+02,5.37863390959350E+02,-4.67649015233309E+02
2.24101204398615E-02,-2.06902914596579E+02,1.69954553438199E+03,3.83894164929006E-01,5.33450611632676E+02,-7.69842047156737E+01,2.06519020431650E+02,5.37862958254135E+02,-4.60878753538461E+02
2.24101425483842E-02,-2.06897700202084E+02,1.69502261894404E+03,3.71919028904746E-01,5.33450177381961E+02,-8.29715623636153E+01,2.06525781173179E+02,5.37862525550634E+02,-4.54890963187018E+02
2.24101646569069E-02,-2.06893176638613E+02,1.69114117752257E+03,3.61324981457911E-01,5.33449743132388E+02,-8.82683750331582E+01,2.06531851657155E+02,5.37862092848848E+02,-4.49593717815689E+02
2.24101867654295E-02,-2.06889264262886E+02,1.68780124204181E+03,3.51952736041805E-01,5.33449308883956E+02,-9.29542860772940E+01,2.06537311526844E+02,5.37861660148777E+02,-4.44907374071483E+02
2.24102206157548E-02,-2.06884301958447E+02,1.68355347823393E+03,3.39657650364788E-01,5.33448644009058E+02,-9.91015038117923E+01,2.06544644308082E+02,5.37860997645683E+02,-4.38759493833891E+02
2.24102544660802E-02,-2.06880392364795E+02,1.68014789737171E+03,3.29466641989362E-01,5.33447979136839E+02,-1.04196681845469E+02,2.06550925722806E+02,5.37860335146613E+02,-4.33663653301144E+02
2.24102883164055E-02,-2.06877353624086E+02,1.67740334657910E+03,3.21015995263328E-01,5.33447314267301E+02,-1.08421678186283E+02,2.06556337628823E+02,5.37859672651567E+02,-4.29437994465284E+02
2.24103221667308E-02,-2.06875037302293E+02,1.67518244092671E+03,3.14008842169963E-01,5.33446649400445E+02,-1.11924926991028E+02,2.06561028460123E+02,5.37859010160548E+02,-4.25934083169520E+02
2.24103834966805E-02,-2.06872290224768E+02,1.67216043278654E+03,3.04209131854039E-01,5.33445444802882E+02,-1.16824186904039E+02,2.06568081092914E+02,5.37857809870945E+02,-4.21033622966906E+02
2.24104448266302E-02,-2.06870949532324E+02,1.67006522109013E+03,2.97217779556031E-01,5.33444240214137E+02,-1.20319266410529E+02,2.06573731752768E+02,5.37856609594572E+02,-4.17537343184043E+02
2.24105061565800E-02,-2.06870619691279E+02,1.66860640558936E+03,2.92243718134113E-01,5.33443035634220E+02,-1.22805699476950E+02,2.06578375973145E+02,5.37855409331439E+02,-4.15049709854489E+02
2.24105674865297E-02,-2.06871014426738E+02,1.66758841648977E+03,2.88714398013713E-01,5.33441831063140E+02,-1.24569761176866E+02,2.06582300028724E+02,5.37854209081555E+02,-4.13284447904689E+02
2.24106288164794E-02,-2.06871923347273E+02,1.66687543646947E+03,2.86209036558379E-01,5.33440626500906E+02,-1.25821843038899E+02,2.06585714310715E+02,5.37853008844928E+02,-4.12031165806029E+02
2.24106901464291E-02,-2.06873195282486E+02,1.66637373026290E+03,2.84425293192904E-01,5.33439421947526E+02,-1.26713115501828E+02,2.06588769989293E+02,5.37851808621568E+02,-4.11138693119740E+02
