    "time",       "i",   "speed",    "Rarm"
     1.156, 23.946642, 484.42916,   2.33536
     1.157, 23.938671, 484.72661,   2.33392
     1.158, 23.930703, 485.02388,   2.33248
     1.159, 23.922739, 485.32098,   2.33104
      1.16, 23.914778,  485.6179,    2.3296
     1.161,  23.90682, 485.91464,   2.32816
     1.162, 23.898866, 486.21121,   2.32672
     1.163, 23.890916, 486.50761,   2.32528
     1.164, 23.882969, 486.80383,   2.32384
     1.165, 23.875025, 487.09987,    2.3224
     1.166, 23.867085, 487.39574,   2.32096
     1.167, 23.859148, 487.69143,   2.31952
     1.168, 23.851215, 487.98695,   2.31808
     1.169, 23.843285, 488.28229,   2.31664
      1.17, 23.835358, 488.57745,    2.3152
     1.171, 23.827435, 488.87244,   2.31376
     1.172, 23.819516, 489.16726,   2.31232
     1.173,   23.8116,  489.4619,   2.31088
     1.174, 23.803687, 489.75637,   2.30944
     1.175, 23.795778, 490.05066,     2.308
     1.176, 23.787872, 490.34477,   2.30656
     1.177,  23.77997, 490.63872,   2.30512
     1.178, 23.772071, 490.93248,   2.30368
     1.179, 23.764176, 491.22608,   2.30224
      1.18, 23.756284,  491.5195,    2.3008
     1.181, 23.748396, 491.81274,   2.29936
     1.182, 23.740511, 492.10581,   2.29792
     1.183, 23.732629, 492.39871,   2.29648
     1.184, 23.724751, 492.69143,   2.29504
     1.185, 23.716877, 492.98398,    2.2936
     1.186, 23.709005, 493.27635,   2.29216
     1.187, 23.701138, 493.56855,   2.29072
     1.188, 23.693273, 493.86058,   2.28928
     1.189, 23.685413, 494.15243,   2.28784
      1.19, 23.677555, 494.44411,    2.2864
     1.191, 23.669701, 494.73562,   2.28496
     1.192, 23.661851, 495.02695,   2.28352
     1.193, 23.654004, 495.31811,   2.28208
     1.194, 23.646161,  495.6091,   2.28064
     1.195, 23.638321, 495.89991,    2.2792
     1.196, 23.630484, 496.19056,   2.27776
     1.197, 23.622651, 496.48102,   2.27632
     1.198, 23.614821, 496.77132,   2.27488
     1.199, 23.606995, 497.06144,   2.27344
       1.2, 23.599172, 497.35139,     2.272
     1.201, 23.591353, 497.64117,   2.27056
     1.202, 23.583537, 497.93077,   2.26912
     1.203, 23.575724,  498.2202,   2.26768
     1.204, 23.567916, 498.50946,   2.26624
     1.205,  23.56011, 498.79855,    2.2648
     1.206, 23.552308, 499.08747,   2.26336
     1.207, 23.544509, 499.37621,   2.26192
     1.208, 23.536714, 499.66478,   2.26048
     1.209, 23.528923, 499.95318,   2.25904
      1.21, 23.521134, 500.24141,    2.2576
     1.211,  23.51335, 500.52946,   2.25616
     1.212, 23.505568, 500.81735,   2.25472
     1.213, 23.497791, 501.10506,   2.25328
     1.214, 23.490016,  501.3926,   2.25184
     1.215, 23.482245, 501.67997,    2.2504
     1.216, 23.474478, 501.96717,   2.24896
     1.217, 23.466714,  502.2542,   2.24752
     1.218, 23.458953, 502.54105,   2.24608
     1.219, 23.451196, 502.82774,   2.24464
      1.22, 23.443443, 503.11425,    2.2432
     1.221, 23.435692, 503.40059,   2.24176
     1.222, 23.427946, 503.68676,   2.24032
     1.223, 23.420202, 503.97277,   2.23888
     1.224, 23.412463,  504.2586,   2.23744
     1.225, 23.404726, 504.54426,     2.236
     1.226, 23.396993, 504.82975,   2.23456
     1.227, 23.389264, 505.11506,   2.23312
     1.228, 23.381538, 505.40021,   2.23168
     1.229, 23.373815, 505.68519,   2.23024
      1.23, 23.366096,    505.97,    2.2288
     1.231, 23.358381, 506.25464,   2.22736
     1.232, 23.350669, 506.53911,   2.22592
     1.233,  23.34296,  506.8234,   2.22448
     1.234, 23.335255, 507.10753,   2.22304
     1.235, 23.327553, 507.39149,    2.2216
     1.236, 23.319855, 507.67528,   2.22016
     1.237,  23.31216,  507.9589,   2.21872
     1.238, 23.304469, 508.24235,   2.21728
     1.239, 23.296781, 508.52563,   2.21584
      1.24, 23.289096, 508.80874,    2.2144
     1.241, 23.281415, 509.09168,   2.21296
     1.242, 23.273738, 509.37446,   2.21152
     1.243, 23.266064, 509.65706,   2.21008
     1.244, 23.258393, 509.93949,   2.20864
     1.245, 23.250726, 510.22176,    2.2072
     1.246, 23.243062, 510.50386,   2.20576
     1.247, 23.235402, 510.78578,   2.20432
     1.248, 23.227745, 511.06754,   2.20288
     1.249, 23.220092, 511.34914,   2.20144
      1.25, 23.212442, 511.63056,       2.2
     1.251, 23.204796, 511.91181,   2.19856
     1.252, 23.197153,  512.1929,   2.19712
     1.253, 23.189514, 512.47381,   2.19568
     1.254, 23.181878, 512.75456,   2.19424
     1.255, 23.174245, 513.03514,    2.1928
     1.256, 23.166616, 513.31556,   2.19136
     1.257, 23.158991,  513.5958,   2.18992
     1.258, 23.151369, 513.87588,   2.18848
     1.259,  23.14375, 514.15579,   2.18704
      1.26, 23.136135, 514.43553,    2.1856
     1.261, 23.128523, 514.71511,   2.18416
     1.262, 23.120915, 514.99451,   2.18272
     1.263,  23.11331, 515.27375,   2.18128
     1.264, 23.105709, 515.55282,   2.17984
     1.265, 23.098111, 515.83173,    2.1784
     1.266, 23.090516, 516.11047,   2.17696
     1.267, 23.082925, 516.38904,   2.17552
     1.268, 23.075338, 516.66744,   2.17408
     1.269, 23.067754, 516.94568,   2.17264
      1.27, 23.060174, 517.22374,    2.1712
     1.271, 23.052596, 517.50165,   2.16976
     1.272, 23.045023, 517.77938,   2.16832
     1.273, 23.037453, 518.05695,   2.16688
     1.274, 23.029886, 518.33436,   2.16544
     1.275, 23.022323, 518.61159,     2.164
     1.276, 23.014763, 518.88866,   2.16256
     1.277, 23.007207, 519.16557,   2.16112
     1.278, 22.999654,  519.4423,   2.15968
     1.279, 22.992105, 519.71888,   2.15824
      1.28, 22.984559, 519.99528,    2.1568
     1.281, 22.977017, 520.27152,   2.15536
     1.282, 22.969478,  520.5476,   2.15392
     1.283, 22.961942,  520.8235,   2.15248
     1.284,  22.95441, 521.09925,   2.15104
     1.285, 22.946882, 521.37482,    2.1496
     1.286, 22.939357, 521.65023,   2.14816
     1.287, 22.931835, 521.92548,   2.14672
     1.288, 22.924317, 522.20056,   2.14528
     1.289, 22.916802, 522.47547,   2.14384
      1.29, 22.909291, 522.75022,    2.1424
     1.291, 22.901784, 523.02481,   2.14096
     1.292, 22.894279, 523.29923,   2.13952
     1.293, 22.886779, 523.57348,   2.13808
     1.294, 22.879281, 523.84757,   2.13664
     1.295, 22.871788,  524.1215,    2.1352
     1.296, 22.864297, 524.39526,   2.13376
     1.297,  22.85681, 524.66885,   2.13232
     1.298, 22.849327, 524.94229,   2.13088
     1.299, 22.841847, 525.21555,   2.12944
       1.3, 22.834371, 525.48865,     2.128
     1.301, 22.826898, 525.76159,   2.12656
     1.302, 22.819428, 526.03437,   2.12512
     1.303, 22.811962, 526.30698,   2.12368
     1.304,   22.8045, 526.57942,   2.12224
     1.305,  22.79704,  526.8517,    2.1208
     1.306, 22.789585, 527.12382,   2.11936
     1.307, 22.782133, 527.39578,   2.11792
     1.308, 22.774684, 527.66757,   2.11648
     1.309, 22.767239, 527.93919,   2.11504
      1.31, 22.759797, 528.21066,    2.1136
     1.311, 22.752359, 528.48196,   2.11216
     1.312, 22.744924, 528.75309,   2.11072
     1.313, 22.737493, 529.02407,   2.10928
     1.314, 22.730065, 529.29488,   2.10784
     1.315, 22.722641, 529.56552,    2.1064
     1.316,  22.71522, 529.83601,   2.10496
     1.317, 22.707803, 530.10633,   2.10352
     1.318, 22.700389, 530.37648,   2.10208
     1.319, 22.692978, 530.64648,   2.10064
      1.32, 22.685571, 530.91631,    2.0992
     1.321, 22.678168, 531.18598,   2.09776
     1.322, 22.670768, 531.45549,   2.09632
     1.323, 22.663371, 531.72483,   2.09488
     1.324, 22.655978, 531.99401,   2.09344
     1.325, 22.648589, 532.26303,     2.092
     1.326, 22.641203, 532.53189,   2.09056
     1.327,  22.63382, 532.80059,   2.08912
     1.328, 22.626441, 533.06912,   2.08768
     1.329, 22.619065, 533.33749,   2.08624
      1.33, 22.611693,  533.6057,    2.0848
     1.331, 22.604325, 533.87375,   2.08336
     1.332, 22.596959, 534.14163,   2.08192
     1.333, 22.589598, 534.40936,   2.08048
     1.334, 22.582239, 534.67692,   2.07904
     1.335, 22.574885, 534.94432,    2.0776
     1.336, 22.567533, 535.21156,   2.07616
     1.337, 22.560186, 535.47864,   2.07472
     1.338, 22.552841, 535.74556,   2.07328
     1.339, 22.545501, 536.01231,   2.07184
      1.34, 22.538163, 536.27891,    2.0704
     1.341, 22.530829, 536.54534,   2.06896
     1.342, 22.523499, 536.81162,   2.06752
     1.343, 22.516172, 537.07773,   2.06608
     1.344, 22.508849, 537.34368,   2.06464
     1.345, 22.501529, 537.60947,    2.0632
     1.346, 22.494212,  537.8751,   2.06176
     1.347, 22.486899, 538.14057,   2.06032
     1.348,  22.47959, 538.40588,   2.05888
     1.349, 22.472284, 538.67103,   2.05744
      1.35, 22.464982, 538.93602,     2.056
     1.351, 22.457683, 539.20084,   2.05456
     1.352, 22.450387, 539.46551,   2.05312
     1.353, 22.443095, 539.73002,   2.05168
     1.354, 22.435806, 539.99437,   2.05024
     1.355, 22.428521, 540.25856,    2.0488
     1.356,  22.42124, 540.52259,   2.04736
     1.357, 22.413962, 540.78645,   2.04592
     1.358, 22.406687, 541.05016,   2.04448
     1.359, 22.399416, 541.31371,   2.04304
      1.36, 22.392149,  541.5771,    2.0416
     1.361, 22.384884, 541.84034,   2.04016
     1.362, 22.377624, 542.10341,   2.03872
     1.363, 22.370367, 542.36632,   2.03728
     1.364, 22.363113, 542.62907,   2.03584
     1.365, 22.355863, 542.89167,    2.0344
     1.366, 22.348616,  543.1541,   2.03296
     1.367, 22.341373, 543.41638,   2.03152
     1.368, 22.334133,  543.6785,   2.03008
     1.369, 22.326897, 543.94046,   2.02864
      1.37, 22.319664, 544.20226,    2.0272
     1.371, 22.312435,  544.4639,   2.02576
     1.372,  22.30521, 544.72538,   2.02432
     1.373, 22.297987, 544.98671,   2.02288
     1.374, 22.290769, 545.24787,   2.02144
     1.375, 22.283553, 545.50888,      2.02
     1.376, 22.276342, 545.76973,   2.01856
     1.377, 22.269133, 546.03042,   2.01712
     1.378, 22.261929, 546.29096,   2.01568
     1.379, 22.254727, 546.55134,   2.01424
      1.38,  22.24753, 546.81155,    2.0128
     1.381, 22.240335, 547.07162,   2.01136
     1.382, 22.233145, 547.33152,   2.00992
     1.383, 22.225957, 547.59126,   2.00848
     1.384, 22.218774, 547.85085,   2.00704
     1.385, 22.211593, 548.11028,    2.0056
     1.386, 22.204417, 548.36956,   2.00416
     1.387, 22.197243, 548.62867,   2.00272
     1.388, 22.190074, 548.88763,   2.00128
     1.389, 22.182907, 549.14643,   1.99984
      1.39, 22.175744, 549.40508,    1.9984
     1.391, 22.168585, 549.66357,   1.99696
     1.392, 22.161429,  549.9219,   1.99552
     1.393, 22.154277, 550.18007,   1.99408
     1.394, 22.147128, 550.43809,   1.99264
     1.395, 22.139983, 550.69595,    1.9912
     1.396, 22.132841, 550.95366,   1.98976
     1.397, 22.125703, 551.21121,   1.98832
     1.398, 22.118568,  551.4686,   1.98688
     1.399, 22.111437, 551.72583,   1.98544
       1.4, 22.104309, 551.98291,     1.984
     1.401, 22.097185, 552.23984,   1.98256
     1.402, 22.090064,  552.4966,   1.98112
     1.403, 22.082947, 552.75322,   1.97968
     1.404, 22.075833, 553.00967,   1.97824
     1.405, 22.068723, 553.26597,    1.9768
     1.406, 22.061616, 553.52211,   1.97536
     1.407, 22.054513,  553.7781,   1.97392
     1.408, 22.047413, 554.03394,   1.97248
     1.409, 22.040317, 554.28961,   1.97104
      1.41, 22.033225, 554.54514,    1.9696
     1.411, 22.026135,  554.8005,   1.96816
     1.412,  22.01905, 555.05572,   1.96672
     1.413, 22.011967, 555.31077,   1.96528
     1.414, 22.004889, 555.56567,   1.96384
     1.415, 21.997814, 555.82042,    1.9624
     1.416, 21.990742, 556.07501,   1.96096
     1.417, 21.983674, 556.32945,   1.95952
     1.418, 21.976609, 556.58373,   1.95808
     1.419, 21.969548, 556.83786,   1.95664
      1.42, 21.962491, 557.09183,    1.9552
     1.421, 21.955436, 557.34565,   1.95376
     1.422, 21.948386, 557.59932,   1.95232
     1.423, 21.941339, 557.85283,   1.95088
     1.424, 21.934295, 558.10618,   1.94944
     1.425, 21.927255, 558.35938,     1.948
     1.426, 21.920219, 558.61243,   1.94656
     1.427, 21.913186, 558.86532,   1.94512
     1.428, 21.906156, 559.11806,   1.94368
     1.429,  21.89913, 559.37065,   1.94224
      1.43, 21.892108, 559.62308,    1.9408
     1.431, 21.885089, 559.87536,   1.93936
     1.432, 21.878073, 560.12749,   1.93792
     1.433, 21.871061, 560.37946,   1.93648
     1.434, 21.864053, 560.63128,   1.93504
     1.435, 21.857048, 560.88294,    1.9336
     1.436, 21.850047, 561.13445,   1.93216
     1.437, 21.843049, 561.38581,   1.93072
     1.438, 21.836055, 561.63702,   1.92928
     1.439, 21.829064, 561.88807,   1.92784
      1.44, 21.822077, 562.13897,    1.9264
     1.441, 21.815093, 562.38971,   1.92496
     1.442, 21.808113, 562.64031,   1.92352
     1.443, 21.801136, 562.89075,   1.92208
     1.444, 21.794163, 563.14104,   1.92064
     1.445, 21.787193, 563.39117,    1.9192
     1.446, 21.780227, 563.64116,   1.91776
     1.447, 21.773264, 563.89099,   1.91632
     1.448, 21.766305, 564.14067,   1.91488
     1.449,  21.75935, 564.39019,   1.91344
      1.45, 21.752398, 564.63957,     1.912
     1.451, 21.745449, 564.88879,   1.91056
     1.452, 21.738504, 565.13786,   1.90912
     1.453, 21.731563, 565.38678,   1.90768
     1.454, 21.724625, 565.63555,   1.90624
     1.455,  21.71769, 565.88416,    1.9048
     1.456, 21.710759, 566.13263,   1.90336
     1.457, 21.703832, 566.38094,   1.90192
     1.458, 21.696908,  566.6291,   1.90048
     1.459, 21.689988, 566.87711,   1.89904
      1.46, 21.683071, 567.12497,    1.8976
     1.461, 21.676158, 567.37267,   1.89616
     1.462, 21.669248, 567.62023,   1.89472
     1.463, 21.662342, 567.86763,   1.89328
     1.464, 21.655439, 568.11489,   1.89184
     1.465,  21.64854, 568.36199,    1.8904
     1.466, 21.641645, 568.60894,   1.88896
     1.467, 21.634753, 568.85574,   1.88752
     1.468, 21.627864, 569.10239,   1.88608
     1.469, 21.620979, 569.34889,   1.88464
      1.47, 21.614098, 569.59524,    1.8832
     1.471,  21.60722, 569.84144,   1.88176
     1.472, 21.600345, 570.08749,   1.88032
     1.473, 21.593475, 570.33339,   1.87888
     1.474, 21.586607, 570.57914,   1.87744
     1.475, 21.579744, 570.82474,     1.876
     1.476, 21.572883, 571.07018,   1.87456
     1.477, 21.566027, 571.31548,   1.87312
     1.478, 21.559174, 571.56063,   1.87168
     1.479, 21.552324, 571.80563,   1.87024
      1.48, 21.545478, 572.05048,    1.8688
     1.481, 21.538635, 572.29518,   1.86736
     1.482, 21.531796, 572.53973,   1.86592
     1.483, 21.524961, 572.78413,   1.86448
     1.484, 21.518129, 573.02838,   1.86304
     1.485, 21.511301, 573.27248,    1.8616
     1.486, 21.504476, 573.51644,   1.86016
     1.487, 21.497655, 573.76024,   1.85872
     1.488, 21.490837, 574.00389,   1.85728
     1.489, 21.484023,  574.2474,   1.85584
      1.49, 21.477212, 574.49076,    1.8544
     1.491, 21.470405, 574.73397,   1.85296
     1.492, 21.463602, 574.97702,   1.85152
     1.493, 21.456802, 575.21994,   1.85008
     1.494, 21.450005,  575.4627,   1.84864
     1.495, 21.443212, 575.70531,    1.8472
     1.496, 21.436423, 575.94778,   1.84576
     1.497, 21.429637, 576.19009,   1.84432
     1.498, 21.422855, 576.43226,   1.84288
     1.499, 21.416076, 576.67428,   1.84144
       1.5, 21.409301, 576.91616,      1.84
     1.501,  21.40253, 577.15788,   1.83856
     1.502, 21.395762, 577.39946,   1.83712
     1.503, 21.388997, 577.64089,   1.83568
     1.504, 21.382236, 577.88217,   1.83424
     1.505, 21.375479,  578.1233,    1.8328
     1.506, 21.368725, 578.36429,   1.83136
     1.507, 21.361975, 578.60513,   1.82992
     1.508, 21.355228, 578.84582,   1.82848
     1.509, 21.348485, 579.08636,   1.82704
      1.51, 21.341745, 579.32676,    1.8256
     1.511, 21.335009, 579.56701,   1.82416
     1.512, 21.328277, 579.80711,   1.82272
     1.513, 21.321548, 580.04707,   1.82128
     1.514, 21.314823, 580.28688,   1.81984
     1.515, 21.308101, 580.52654,    1.8184
     1.516, 21.301383, 580.76605,   1.81696
     1.517, 21.294668, 581.00542,   1.81552
     1.518, 21.287957, 581.24464,   1.81408
     1.519, 21.281249, 581.48372,   1.81264
      1.52, 21.274546, 581.72265,    1.8112
     1.521, 21.267845, 581.96143,   1.80976
     1.522, 21.261148, 582.20007,   1.80832
     1.523, 21.254455, 582.43856,   1.80688
     1.524, 21.247765,  582.6769,   1.80544
     1.525, 21.241079,  582.9151,     1.804
     1.526, 21.234397, 583.15315,   1.80256
     1.527, 21.227718, 583.39106,   1.80112
     1.528, 21.221042, 583.62882,   1.79968
     1.529,  21.21437, 583.86643,   1.79824
      1.53, 21.207702,  584.1039,    1.7968
     1.531, 21.201037, 584.34123,   1.79536
     1.532, 21.194376,  584.5784,   1.79392
     1.533, 21.187719, 584.81544,   1.79248
     1.534, 21.181065, 585.05232,   1.79104
     1.535, 21.174414, 585.28907,    1.7896
     1.536, 21.167767, 585.52566,   1.78816
     1.537, 21.161124, 585.76211,   1.78672
     1.538, 21.154484, 585.99842,   1.78528
     1.539, 21.147848, 586.23458,   1.78384
      1.54, 21.141216,  586.4706,    1.7824
     1.541, 21.134587, 586.70647,   1.78096
     1.542, 21.127961,  586.9422,   1.77952
     1.543,  21.12134, 587.17779,   1.77808
     1.544, 21.114721, 587.41322,   1.77664
     1.545, 21.108107, 587.64852,    1.7752
     1.546, 21.101496, 587.88367,   1.77376
     1.547, 21.094888, 588.11867,   1.77232
     1.548, 21.088284, 588.35354,   1.77088
     1.549, 21.081684, 588.58825,   1.76944
      1.55, 21.075087, 588.82283,     1.768
     1.551, 21.068494, 589.05726,   1.76656
     1.552, 21.061905, 589.29154,   1.76512
     1.553, 21.055319, 589.52569,   1.76368
     1.554, 21.048736, 589.75968,   1.76224
     1.555, 21.042157, 589.99354,    1.7608
     1.556, 21.035582, 590.22725,   1.75936
     1.557, 21.029011, 590.46082,   1.75792
     1.558, 21.022442, 590.69424,   1.75648
     1.559, 21.015878, 590.92752,   1.75504
      1.56, 21.009317, 591.16066,    1.7536
     1.561,  21.00276, 591.39366,   1.75216
     1.562, 20.996206, 591.62651,   1.75072
     1.563, 20.989656, 591.85922,   1.74928
     1.564,  20.98311, 592.09178,   1.74784
     1.565, 20.976567, 592.32421,    1.7464
     1.566, 20.970028, 592.55649,   1.74496
     1.567, 20.963492, 592.78863,   1.74352
     1.568,  20.95696, 593.02062,   1.74208
     1.569, 20.950431, 593.25247,   1.74064
      1.57, 20.943906, 593.48419,    1.7392
     1.571, 20.937385, 593.71575,   1.73776
     1.572, 20.930867, 593.94718,   1.73632
     1.573, 20.924353, 594.17846,   1.73488
     1.574, 20.917843, 594.40961,   1.73344
     1.575, 20.911336, 594.64061,     1.732
     1.576, 20.904833, 594.87146,   1.73056
     1.577, 20.898333, 595.10218,   1.72912
     1.578, 20.891837, 595.33275,   1.72768
     1.579, 20.885344, 595.56319,   1.72624
      1.58, 20.878855, 595.79348,    1.7248
     1.581,  20.87237, 596.02363,   1.72336
     1.582, 20.865889, 596.25364,   1.72192
     1.583, 20.859411,  596.4835,   1.72048
     1.584, 20.852936, 596.71323,   1.71904
     1.585, 20.846465, 596.94281,    1.7176
     1.586, 20.839998, 597.17226,   1.71616
     1.587, 20.833534, 597.40156,   1.71472
     1.588, 20.827074, 597.63072,   1.71328
     1.589, 20.820618, 597.85974,   1.71184
      1.59, 20.814165, 598.08862,    1.7104
     1.591, 20.807716, 598.31736,   1.70896
     1.592, 20.801271, 598.54596,   1.70752
     1.593, 20.794829, 598.77442,   1.70608
     1.594,  20.78839, 599.00274,   1.70464
     1.595, 20.781956, 599.23091,    1.7032
     1.596, 20.775525, 599.45895,   1.70176
     1.597, 20.769097, 599.68685,   1.70032
     1.598, 20.762673, 599.91461,   1.69888
     1.599, 20.756253, 600.14222,   1.69744
       1.6, 20.749837,  600.3697,     1.696
     1.601, 20.743424, 600.59704,   1.69456
     1.602, 20.737014, 600.82423,   1.69312
     1.603, 20.730609, 601.05129,   1.69168
     1.604, 20.724207, 601.27821,   1.69024
     1.605, 20.717808, 601.50499,    1.6888
     1.606, 20.711413, 601.73162,   1.68736
     1.607, 20.705022, 601.95812,   1.68592
     1.608, 20.698635, 602.18448,   1.68448
     1.609, 20.692251, 602.41071,   1.68304
      1.61,  20.68587, 602.63679,    1.6816
     1.611, 20.679494, 602.86273,   1.68016
     1.612, 20.673121, 603.08853,   1.67872
     1.613, 20.666751,  603.3142,   1.67728
     1.614, 20.660385, 603.53972,   1.67584
     1.615, 20.654023, 603.76511,    1.6744
     1.616, 20.647665, 603.99036,   1.67296
     1.617,  20.64131, 604.21547,   1.67152
     1.618, 20.634959, 604.44044,   1.67008
     1.619, 20.628611, 604.66527,   1.66864
      1.62, 20.622267, 604.88997,    1.6672
     1.621, 20.615927, 605.11452,   1.66576
     1.622,  20.60959, 605.33894,   1.66432
     1.623, 20.603257, 605.56322,   1.66288
     1.624, 20.596928, 605.78737,   1.66144
     1.625, 20.590602, 606.01137,      1.66
     1.626,  20.58428, 606.23524,   1.65856
     1.627, 20.577961, 606.45896,   1.65712
     1.628, 20.571647, 606.68255,   1.65568
     1.629, 20.565336, 606.90601,   1.65424
      1.63, 20.559028, 607.12932,    1.6528
     1.631, 20.552724,  607.3525,   1.65136
     1.632, 20.546424, 607.57554,   1.64992
     1.633, 20.540127, 607.79845,   1.64848
     1.634, 20.533835, 608.02121,   1.64704
     1.635, 20.527545, 608.24384,    1.6456
     1.636,  20.52126, 608.46633,   1.64416
     1.637, 20.514978, 608.68869,   1.64272
     1.638, 20.508699, 608.91091,   1.64128
     1.639, 20.502425, 609.13299,   1.63984
      1.64, 20.496154, 609.35493,    1.6384
     1.641, 20.489887, 609.57674,   1.63696
     1.642, 20.483623, 609.79841,   1.63552
     1.643, 20.477363, 610.01995,   1.63408
     1.644, 20.471107, 610.24135,   1.63264
     1.645, 20.464854, 610.46261,    1.6312
     1.646, 20.458605, 610.68374,   1.62976
     1.647,  20.45236, 610.90473,   1.62832
     1.648, 20.446118, 611.12558,   1.62688
     1.649,  20.43988,  611.3463,   1.62544
      1.65, 20.433646, 611.56688,     1.624
     1.651, 20.427415, 611.78733,   1.62256
     1.652, 20.421188, 612.00764,   1.62112
     1.653, 20.414965, 612.22781,   1.61968
     1.654, 20.408745, 612.44785,   1.61824
     1.655, 20.402529, 612.66776,    1.6168
     1.656, 20.396317, 612.88752,   1.61536
     1.657, 20.390108, 613.10716,   1.61392
     1.658, 20.383903, 613.32665,   1.61248
     1.659, 20.377702, 613.54602,   1.61104
      1.66, 20.371504, 613.76524,    1.6096
     1.661,  20.36531, 613.98434,   1.60816
     1.662,  20.35912, 614.20329,   1.60672
     1.663, 20.352934, 614.42212,   1.60528
     1.664, 20.346751,  614.6408,   1.60384
     1.665, 20.340572, 614.85936,    1.6024
     1.666, 20.334396, 615.07778,   1.60096
     1.667, 20.328224, 615.29606,   1.59952
     1.668, 20.322056, 615.51421,   1.59808
     1.669, 20.315892, 615.73223,   1.59664
      1.67, 20.309731, 615.95011,    1.5952
     1.671, 20.303574, 616.16785,   1.59376
     1.672, 20.297421, 616.38547,   1.59232
     1.673, 20.291271, 616.60294,   1.59088
     1.674, 20.285125, 616.82029,   1.58944
     1.675, 20.278983,  617.0375,     1.588
     1.676, 20.272844, 617.25458,   1.58656
     1.677, 20.266709, 617.47152,   1.58512
     1.678, 20.260578, 617.68833,   1.58368
     1.679,  20.25445,   617.905,   1.58224
      1.68, 20.248326, 618.12155,    1.5808
     1.681, 20.242206, 618.33796,   1.57936
     1.682,  20.23609, 618.55423,   1.57792
     1.683, 20.229977, 618.77037,   1.57648
     1.684, 20.223868, 618.98638,   1.57504
     1.685, 20.217763, 619.20226,    1.5736
     1.686, 20.211661,   619.418,   1.57216
     1.687, 20.205563, 619.63361,   1.57072
     1.688, 20.199469, 619.84909,   1.56928
     1.689, 20.193379, 620.06443,   1.56784
      1.69, 20.187292, 620.27965,    1.5664
     1.691, 20.181209, 620.49473,   1.56496
     1.692,  20.17513, 620.70967,   1.56352
     1.693, 20.169054, 620.92449,   1.56208
     1.694, 20.162982, 621.13917,   1.56064
     1.695, 20.156914, 621.35372,    1.5592
     1.696, 20.150849, 621.56814,   1.55776
     1.697, 20.144789, 621.78242,   1.55632
     1.698, 20.138732, 621.99658,   1.55488
     1.699, 20.132678,  622.2106,   1.55344
       1.7, 20.126629, 622.42449,     1.552
     1.701, 20.120583, 622.63825,   1.55056
     1.702, 20.114541, 622.85187,   1.54912
     1.703, 20.108502, 623.06537,   1.54768
     1.704, 20.102467, 623.27873,   1.54624
     1.705, 20.096436, 623.49196,    1.5448
     1.706, 20.090409, 623.70506,   1.54336
     1.707, 20.084386, 623.91803,   1.54192
     1.708, 20.078366, 624.13087,   1.54048
     1.709,  20.07235, 624.34357,   1.53904
      1.71, 20.066337, 624.55615,    1.5376
     1.711, 20.060329, 624.76859,   1.53616
     1.712, 20.054324, 624.98091,   1.53472
     1.713, 20.048323, 625.19309,   1.53328
     1.714, 20.042325, 625.40514,   1.53184
     1.715, 20.036332, 625.61707,    1.5304
     1.716, 20.030342, 625.82886,   1.52896
     1.717, 20.024356, 626.04052,   1.52752
     1.718, 20.018373, 626.25205,   1.52608
     1.719, 20.012395, 626.46345,   1.52464
      1.72,  20.00642, 626.67472,    1.5232
     1.721, 20.000449, 626.88586,   1.52176
     1.722, 19.994481, 627.09687,   1.52032
     1.723, 19.988517, 627.30774,   1.51888
     1.724, 19.982557, 627.51849,   1.51744
     1.725, 19.976601, 627.72911,     1.516
     1.726, 19.970649,  627.9396,   1.51456
     1.727,   19.9647, 628.14996,   1.51312
     1.728, 19.958755, 628.36019,   1.51168
     1.729, 19.952814,  628.5703,   1.51024
      1.73, 19.946877, 628.78027,    1.5088
     1.731, 19.940943, 628.99011,   1.50736
     1.732, 19.935013, 629.19982,   1.50592
     1.733, 19.929087, 629.40941,   1.50448
     1.734, 19.923165, 629.61886,   1.50304
     1.735, 19.917246, 629.82819,    1.5016
     1.736, 19.911331, 630.03738,   1.50016
     1.737,  19.90542, 630.24645,   1.49872
     1.738, 19.899513, 630.45539,   1.49728
     1.739, 19.893609,  630.6642,   1.49584
      1.74, 19.887709, 630.87288,    1.4944
     1.741, 19.881813, 631.08144,   1.49296
     1.742, 19.875921, 631.28986,   1.49152
     1.743, 19.870033, 631.49816,   1.49008
     1.744, 19.864148, 631.70633,   1.48864
     1.745, 19.858267, 631.91437,    1.4872
     1.746,  19.85239, 632.12228,   1.48576
     1.747, 19.846517, 632.33006,   1.48432
     1.748, 19.840647, 632.53772,   1.48288
     1.749, 19.834781, 632.74525,   1.48144
      1.75, 19.828919, 632.95265,      1.48
     1.751, 19.823061, 633.15992,   1.47856
     1.752, 19.817207, 633.36706,   1.47712
     1.753, 19.811356, 633.57408,   1.47568
     1.754, 19.805509, 633.78097,   1.47424
     1.755, 19.799666, 633.98773,    1.4728
     1.756, 19.793827, 634.19437,   1.47136
     1.757, 19.787992, 634.40088,   1.46992
     1.758,  19.78216, 634.60726,   1.46848
     1.759, 19.776332, 634.81351,   1.46704
      1.76, 19.770508, 635.01964,    1.4656
     1.761, 19.764688, 635.22564,   1.46416
     1.762, 19.758871, 635.43151,   1.46272
     1.763, 19.753058, 635.63726,   1.46128
