"time","headlight","light_0intensity","light_0switch"
3.801,1,27.2164,2
3.808,1,27.2314,2
3.808,1,27.2314,2
3.815,1,27.2464,2
3.815,1,27.2464,2
3.822,1,27.2614,2
3.822,1,27.2614,2
3.829,1,27.2764,2
3.829,1,27.2764,2
3.836,1,27.2914,2
3.836,1,27.2914,2
3.843,1,27.3064,2
3.843,1,27.3064,2
3.85,1,27.3214,2
3.85,1,27.3214,2
3.857,1,27.3364,2
3.857,1,27.3364,2
3.864,1,27.3514,2
3.864,1,27.3514,2
3.871,1,27.3664,2
3.871,1,27.3664,2
3.878,1,27.3814,2
3.878,1,27.3814,2
3.885,1,27.3964,2
3.885,1,27.3964,2
3.892,1,27.4114,2
3.892,1,27.4114,2
3.899,1,27.4264,2
3.899,1,27.4264,2
3.906,1,27.4414,2
3.906,1,27.4414,2
3.913,1,27.4564,2
3.913,1,27.4564,2
3.92,1,27.4714,2
3.92,1,27.4714,2
3.927,1,27.4864,2
3.927,1,27.4864,2
3.934,1,27.5014,2
3.934,1,27.5014,2
3.941,1,27.5164,2
3.941,1,27.5164,2
3.948,1,27.5314,2
3.948,1,27.5314,2
3.955,1,27.5464,2
3.955,1,27.5464,2
3.962,1,27.5614,2
3.962,1,27.5614,2
3.969,1,27.5764,2
3.969,1,27.5764,2
3.976,1,27.5914,2
3.976,1,27.5914,2
3.983,1,27.6064,2
3.983,1,27.6064,2
3.99,1,27.6214,2
3.99,1,27.6214,2
3.997,1,27.6364,2
3.997,1,27.6364,2
4.004,1,27.6514,2
4.004,1,27.6514,2
4.011,1,27.6664,2
4.011,1,27.6664,2
4.018,1,27.6814,2
4.018,1,27.6814,2
4.025,1,27.6964,2
4.025,1,27.6964,2
4.032,1,27.7114,2
4.032,1,27.7114,2
4.039,1,27.7264,2
4.039,1,27.7264,2
4.046,1,27.7414,2
4.046,1,27.7414,2
4.053,1,27.7564,2
4.053,1,27.7564,2
4.06,1,27.7714,2
4.06,1,27.7714,2
4.067,1,27.7864,2
4.067,1,27.7864,2
4.074,1,27.8014,2
4.074,1,27.8014,2
4.081,1,27.8164,2
4.081,1,27.8164,2
4.088,1,27.8314,2
4.088,1,27.8314,2
4.095,1,27.8464,2
4.095,1,27.8464,2
4.102,1,27.8614,2
4.102,1,27.8614,2
4.109,1,27.8764,2
4.109,1,27.8764,2
4.116,1,27.8914,2
4.116,1,27.8914,2
4.123,1,27.9064,2
4.123,1,27.9064,2
4.13,1,27.9214,2
4.13,1,27.9214,2
4.137,1,27.9364,2
4.137,1,27.9364,2
4.144,1,27.9514,2
4.144,1,27.9514,2
4.151,1,27.9664,2
4.151,1,27.9664,2
4.158,1,27.9814,2
4.158,1,27.9814,2
4.165,1,27.9964,2
4.165,1,27.9964,2
4.172,1,28.0114,2
4.172,1,28.0114,2
4.179,1,28.0264,2
4.179,1,28.0264,2
4.186,1,28.0414,2
4.186,1,28.0414,2
4.193,1,28.0564,2
4.193,1,28.0564,2
4.2,1,28.0714,2
4.2,1,28.0714,2
4.207,1,28.0864,2
4.207,1,28.0864,2
4.214,1,28.1014,2
4.214,1,28.1014,2
4.221,1,28.1164,2
4.221,1,28.1164,2
4.228,1,28.1314,2
4.228,1,28.1314,2
4.235,1,28.1464,2
4.235,1,28.1464,2
4.242,1,28.1614,2
4.242,1,28.1614,2
4.249,1,28.1764,2
4.249,1,28.1764,2
4.256,1,28.1914,2
4.256,1,28.1914,2
4.263,1,28.2064,2
4.263,1,28.2064,2
4.27,1,28.2214,2
4.27,1,28.2214,2
4.277,1,28.2364,2
4.277,1,28.2364,2
4.284,1,28.2514,2
4.284,1,28.2514,2
4.291,1,28.2664,2
4.291,1,28.2664,2
4.298,1,28.2814,2
4.298,1,28.2814,2
4.305,1,28.2964,2
4.305,1,28.2964,2
4.312,1,28.3114,2
4.312,1,28.3114,2
4.319,1,28.3264,2
4.319,1,28.3264,2
4.326,1,28.3414,2
4.326,1,28.3414,2
4.333,1,28.3564,2
4.333,1,28.3564,2
4.34,1,28.3714,2
4.34,1,28.3714,2
4.347,1,28.3864,2
4.347,1,28.3864,2
4.354,1,28.4014,2
4.354,1,28.4014,2
4.361,1,28.4164,2
4.361,1,28.4164,2
4.368,1,28.4314,2
4.368,1,28.4314,2
4.375,1,28.4464,2
4.375,1,28.4464,2
4.382,1,28.4614,2
4.382,1,28.4614,2
4.389,1,28.4764,2
4.389,1,28.4764,2
4.396,1,28.4914,2
4.396,1,28.4914,2
4.403,1,28.5064,2
4.403,1,28.5064,2
4.41,1,28.5214,2
4.41,1,28.5214,2
4.417,1,28.5364,2
4.417,1,28.5364,2
4.424,1,28.5514,2
4.424,1,28.5514,2
4.431,1,28.5664,2
4.431,1,28.5664,2
4.438,1,28.5814,2
4.438,1,28.5814,2
4.445,1,28.5964,2
4.445,1,28.5964,2
4.452,1,28.6114,2
4.452,1,28.6114,2
4.459,1,28.6264,2
4.459,1,28.6264,2
4.466,1,28.6414,2
4.466,1,28.6414,2
4.473,1,28.6564,2
4.473,1,28.6564,2
4.48,1,28.6714,2
4.48,1,28.6714,2
4.487,1,28.6864,2
4.487,1,28.6864,2
4.494,1,28.7014,2
4.494,1,28.7014,2
4.501,1,28.7164,2
4.501,1,28.7164,2
4.508,1,28.7314,2
4.508,1,28.7314,2
4.515,1,28.7464,2
4.515,1,28.7464,2
4.522,1,28.7614,2
4.522,1,28.7614,2
4.529,1,28.7764,2
4.529,1,28.7764,2
4.536,1,28.7914,2
4.536,1,28.7914,2
4.543,1,28.8064,2
4.543,1,28.8064,2
4.55,1,28.8214,2
4.55,1,28.8214,2
4.557,1,28.8364,2
4.557,1,28.8364,2
4.564,1,28.8514,2
4.564,1,28.8514,2
4.571,1,28.8664,2
4.571,1,28.8664,2
4.578,1,28.8814,2
4.578,1,28.8814,2
4.585,1,28.8964,2
4.585,1,28.8964,2
4.592,1,28.9114,2
4.592,1,28.9114,2
4.599,1,28.9264,2
4.599,1,28.9264,2
4.606,1,28.9414,2
4.606,1,28.9414,2
4.613,1,28.9564,2
4.613,1,28.9564,2
4.62,1,28.9714,2
4.62,1,28.9714,2
4.627,1,28.9864,2
4.627,1,28.9864,2
4.634,1,29.0014,2
4.634,1,29.0014,2
4.641,1,29.0164,2
4.641,1,29.0164,2
4.648,1,29.0314,2
4.648,1,29.0314,2
4.655,1,29.0464,2
4.655,1,29.0464,2
4.662,1,29.0614,2
4.662,1,29.0614,2
4.669,1,29.0764,2
4.669,1,29.0764,2
4.676,1,29.0914,2
4.676,1,29.0914,2
4.683,1,29.1064,2
4.683,1,29.1064,2
4.69,1,29.1214,2
4.69,1,29.1214,2
4.697,1,29.1364,2
4.697,1,29.1364,2
4.704,1,29.1514,2
4.704,1,29.1514,2
4.711,1,29.1664,2
4.711,1,29.1664,2
4.718,1,29.1814,2
4.718,1,29.1814,2
4.725,1,29.1964,2
4.725,1,29.1964,2
4.732,1,29.2114,2
4.732,1,29.2114,2
4.739,1,29.2264,2
4.739,1,29.2264,2
4.746,1,29.2414,2
4.746,1,29.2414,2
4.753,1,29.2564,2
4.753,1,29.2564,2
4.76,1,29.2714,2
4.76,1,29.2714,2
4.767,1,29.2864,2
4.767,1,29.2864,2
4.774,1,29.3014,2
4.774,1,29.3014,2
4.781,1,29.3164,2
4.781,1,29.3164,2
4.788,1,29.3314,2
4.788,1,29.3314,2
4.795,1,29.3464,2
4.795,1,29.3464,2
4.802,1,29.3614,2
4.802,1,29.3614,2
4.809,1,29.3764,2
4.809,1,29.3764,2
4.816,1,29.3914,2
4.816,1,29.3914,2
4.823,1,29.4064,2
4.823,1,29.4064,2
4.83,1,29.4214,2
4.83,1,29.4214,2
4.837,1,29.4364,2
4.837,1,29.4364,2
4.844,1,29.4514,2
4.844,1,29.4514,2
4.851,1,29.4664,2
4.851,1,29.4664,2
4.858,1,29.4814,2
4.858,1,29.4814,2
4.865,1,29.4964,2
4.865,1,29.4964,2
4.872,1,29.5114,2
4.872,1,29.5114,2
4.879,1,29.5264,2
4.879,1,29.5264,2
4.886,1,29.5414,2
4.886,1,29.5414,2
4.893,1,29.5564,2
4.893,1,29.5564,2
4.9,1,29.5714,2
4.9,1,29.5714,2
4.907,1,29.5864,2
4.907,1,29.5864,2
4.914,1,29.6014,2
4.914,1,29.6014,2
4.921,1,29.6164,2
4.921,1,29.6164,2
4.928,1,29.6314,2
4.928,1,29.6314,2
4.935,1,29.6464,2
4.935,1,29.6464,2
4.942,1,29.6614,2
4.942,1,29.6614,2
4.949,1,29.6764,2
4.949,1,29.6764,2
4.956,1,29.6914,2
4.956,1,29.6914,2
4.963,1,29.7064,2
4.963,1,29.7064,2
4.97,1,29.7214,2
4.97,1,29.7214,2
4.977,1,29.7364,2
4.977,1,29.7364,2
4.984,1,29.7514,2
4.984,1,29.7514,2
4.991,1,29.7664,2
4.991,1,29.7664,2
4.998,1,29.7814,2
4.998,1,29.7814,2
5.005,1,29.7964,2
5.005,1,29.7964,2
5.012,1,29.8114,2
5.012,1,29.8114,2
5.019,1,29.8264,2
5.019,1,29.8264,2
5.026,1,29.8414,2
5.026,1,29.8414,2
5.033,1,29.8564,2
5.033,1,29.8564,2
5.04,1,29.8714,2
5.04,1,29.8714,2
5.047,1,29.8864,2
5.047,1,29.8864,2
5.054,1,29.9014,2
5.054,1,29.9014,2
5.061,1,29.9164,2
5.061,1,29.9164,2
5.068,1,29.9314,2
5.068,1,29.9314,2
5.075,1,29.9464,2
5.075,1,29.9464,2
5.082,1,29.9614,2
5.082,1,29.9614,2
5.089,1,29.9764,2
5.089,1,29.9764,2
5.096,1,29.9914,2
5.096,1,29.9914,2
5.103,1,30.0064,2
5.103,1,30.0064,2
5.11,1,30.0214,2
5.11,1,30.0214,2
5.117,1,30.0364,2
5.117,1,30.0364,2
5.124,1,30.0514,2
5.124,1,30.0514,2
5.131,1,30.0664,2
5.131,1,30.0664,2
5.138,1,30.0814,2
5.138,1,30.0814,2
5.145,1,30.0964,2
5.145,1,30.0964,2
5.152,1,30.1114,2
5.152,1,30.1114,2
5.159,1,30.1264,2
5.159,1,30.1264,2
5.166,1,30.1414,2
5.166,1,30.1414,2
5.173,1,30.1564,2
5.173,1,30.1564,2
5.18,1,30.1714,2
5.18,1,30.1714,2
5.187,1,30.1864,2
5.187,1,30.1864,2
5.194,1,30.2014,2
5.194,1,30.2014,2
5.201,1,30.2164,2
5.201,1,30.2164,2
5.208,1,30.2314,2
5.208,1,30.2314,2
5.215,1,30.2464,2
5.215,1,30.2464,2
5.222,1,30.2614,2
5.222,1,30.2614,2
5.229,1,30.2764,2
5.229,1,30.2764,2
5.236,1,30.2914,2
5.236,1,30.2914,2
5.243,1,30.3064,2
5.243,1,30.3064,2
5.25,1,30.3214,2
5.25,1,30.3214,2
5.257,1,30.3364,2
5.257,1,30.3364,2
5.264,1,30.3514,2
5.264,1,30.3514,2
5.271,1,30.3664,2
5.271,1,30.3664,2
5.278,1,30.3814,2
5.278,1,30.3814,2
5.285,1,30.3964,2
5.285,1,30.3964,2
5.292,1,30.4114,2
5.292,1,30.4114,2
5.299,1,30.4264,2
5.299,1,30.4264,2
5.306,1,30.4414,2
5.306,1,30.4414,2
5.313,1,30.4564,2
5.313,1,30.4564,2
5.32,1,30.4714,2
5.32,1,30.4714,2
5.327,1,30.4864,2
5.327,1,30.4864,2
5.334,1,30.5014,2
5.334,1,30.5014,2
5.341,1,30.5164,2
5.341,1,30.5164,2
5.348,1,30.5314,2
5.348,1,30.5314,2
5.355,1,30.5464,2
5.355,1,30.5464,2
5.362,1,30.5614,2
5.362,1,30.5614,2
5.369,1,30.5764,2
5.369,1,30.5764,2
5.376,1,30.5914,2
5.376,1,30.5914,2
5.383,1,30.6064,2
5.383,1,30.6064,2
5.39,1,30.6214,2
5.39,1,30.6214,2
5.397,1,30.6364,2
5.397,1,30.6364,2
5.404,1,30.6514,2
5.404,1,30.6514,2
5.411,1,30.6664,2
5.411,1,30.6664,2
5.418,1,30.6814,2
5.418,1,30.6814,2
5.425,1,30.6964,2
5.425,1,30.6964,2
5.432,1,30.7114,2
5.432,1,30.7114,2
5.439,1,30.7264,2
5.439,1,30.7264,2
5.446,1,30.7414,2
5.446,1,30.7414,2
5.453,1,30.7564,2
5.453,1,30.7564,2
5.46,1,30.7714,2
5.46,1,30.7714,2
5.467,1,30.7864,2
5.467,1,30.7864,2
5.474,1,30.8014,2
5.474,1,30.8014,2
5.481,1,30.8164,2
5.481,1,30.8164,2
5.488,1,30.8314,2
5.488,1,30.8314,2
5.495,1,30.8464,2
5.495,1,30.8464,2
5.502,1,30.8614,2
5.502,1,30.8614,2
5.509,1,30.8764,2
5.509,1,30.8764,2
5.516,1,30.8914,2
5.516,1,30.8914,2
5.523,1,30.9064,2
5.523,1,30.9064,2
5.53,1,30.9214,2
5.53,1,30.9214,2
5.537,1,30.9364,2
5.537,1,30.9364,2
5.544,1,30.9514,2
5.544,1,30.9514,2
5.551,1,30.9664,2
5.551,1,30.9664,2
5.558,1,30.9814,2
5.558,1,30.9814,2
5.565,1,30.9964,2
5.565,1,30.9964,2
5.572,1,31.0114,2
5.572,1,31.0114,2
5.579,1,31.0264,2
5.579,1,31.0264,2
5.586,1,31.0414,2
5.586,1,31.0414,2
5.593,1,31.0564,2
5.593,1,31.0564,2
5.6,1,31.0714,2
5.6,1,31.0714,2
5.607,1,31.0864,2
5.607,1,31.0864,2
5.614,1,31.1014,2
5.614,1,31.1014,2
5.621,1,31.1164,2
5.621,1,31.1164,2
5.628,1,31.1314,2
5.628,1,31.1314,2
5.635,1,31.1464,2
5.635,1,31.1464,2
5.642,1,31.1614,2
5.642,1,31.1614,2
5.649,1,31.1764,2
5.649,1,31.1764,2
5.656,1,31.1914,2
5.656,1,31.1914,2
5.663,1,31.2064,2
5.663,1,31.2064,2
5.67,1,31.2214,2
5.67,1,31.2214,2
5.677,1,31.2364,2
5.677,1,31.2364,2
5.684,1,31.2514,2
5.684,1,31.2514,2
5.691,1,31.2664,2
5.691,1,31.2664,2
5.698,1,31.2814,2
5.698,1,31.2814,2
5.705,1,31.2964,2
5.705,1,31.2964,2
5.712,1,31.3114,2
5.712,1,31.3114,2
5.719,1,31.3264,2
5.719,1,31.3264,2
5.726,1,31.3414,2
5.726,1,31.3414,2
5.733,1,31.3564,2
5.733,1,31.3564,2
5.74,1,31.3714,2
5.74,1,31.3714,2
5.747,1,31.3864,2
5.747,1,31.3864,2
5.754,1,31.4014,2
5.754,1,31.4014,2
5.761,1,31.4164,2
5.761,1,31.4164,2
5.768,1,31.4314,2
5.768,1,31.4314,2
5.775,1,31.4464,2
5.775,1,31.4464,2
5.782,1,31.4614,2
5.782,1,31.4614,2
5.789,1,31.4764,2
5.789,1,31.4764,2
5.796,1,31.4914,2
5.796,1,31.4914,2
5.803,1,31.5064,2
5.803,1,31.5064,2
5.81,1,31.5214,2
5.81,1,31.5214,2
5.817,1,31.5364,2
5.817,1,31.5364,2
5.824,1,31.5514,2
5.824,1,31.5514,2
5.831,1,31.5664,2
5.831,1,31.5664,2
5.838,1,31.5814,2
5.838,1,31.5814,2
5.845,1,31.5964,2
5.845,1,31.5964,2
5.852,1,31.6114,2
5.852,1,31.6114,2
5.859,1,31.6264,2
5.859,1,31.6264,2
5.866,1,31.6414,2
5.866,1,31.6414,2
5.873,1,31.6564,2
5.873,1,31.6564,2
5.88,1,31.6714,2
5.88,1,31.6714,2
5.887,1,31.6864,2
5.887,1,31.6864,2
5.894,1,31.7014,2
5.894,1,31.7014,2
5.901,1,31.7164,2
5.901,1,31.7164,2
5.908,1,31.7314,2
5.908,1,31.7314,2
5.915,1,31.7464,2
5.915,1,31.7464,2
5.922,1,31.7614,2
5.922,1,31.7614,2
5.929,1,31.7764,2
5.929,1,31.7764,2
5.936,1,31.7914,2
5.936,1,31.7914,2
5.943,1,31.8064,2
5.943,1,31.8064,2
5.95,1,31.8214,2
5.95,1,31.8214,2
5.957,1,31.8364,2
5.957,1,31.8364,2
5.964,1,31.8514,2
5.964,1,31.8514,2
5.971,1,31.8664,2
5.971,1,31.8664,2
5.978,1,31.8814,2
5.978,1,31.8814,2
5.985,1,31.8964,2
5.985,1,31.8964,2
5.992,1,31.9114,2
5.992,1,31.9114,2
5.999,1,31.9264,2
5.999,1,31.9264,2
6.006,1,31.9414,2
6.006,1,31.9414,2
6.013,1,31.9564,2
6.013,1,31.9564,2
6.02,1,31.9714,2
6.02,1,31.9714,2
6.027,1,31.9864,2
6.027,1,31.9864,2
6.034,1,32.0014,2
6.034,1,32.0014,2
6.041,1,32.0164,2
6.041,1,32.0164,2
6.048,1,32.0314,2
6.048,1,32.0314,2
6.055,1,32.0464,2
6.055,1,32.0464,2
6.062,1,32.0614,2
6.062,1,32.0614,2
6.069,1,32.0764,2
6.069,1,32.0764,2
6.076,1,32.0914,2
6.076,1,32.0914,2
6.083,1,32.1064,2
6.083,1,32.1064,2
6.09,1,32.1214,2
6.09,1,32.1214,2
6.097,1,32.1364,2
6.097,1,32.1364,2
6.104,1,32.1514,2
6.104,1,32.1514,2
6.111,1,32.1664,2
6.111,1,32.1664,2
6.118,1,32.1814,2
6.118,1,32.1814,2
6.125,1,32.1964,2
6.125,1,32.1964,2
6.132,1,32.2114,2
6.132,1,32.2114,2
6.139,1,32.2264,2
6.139,1,32.2264,2
6.146,1,32.2414,2
6.146,1,32.2414,2
6.153,1,32.2564,2
6.153,1,32.2564,2
6.16,1,32.2714,2
6.16,1,32.2714,2
6.167,1,32.2864,2
6.167,1,32.2864,2
6.174,1,32.3014,2
6.174,1,32.3014,2
6.181,1,32.3164,2
6.181,1,32.3164,2
6.188,1,32.3314,2
6.188,1,32.3314,2
6.195,1,32.3464,2
6.195,1,32.3464,2
6.202,1,32.3614,2
6.202,1,32.3614,2
6.209,1,32.3764,2
6.209,1,32.3764,2
6.216,1,32.3914,2
6.216,1,32.3914,2
6.223,1,32.4064,2
6.223,1,32.4064,2
6.23,1,32.4214,2
6.23,1,32.4214,2
6.237,1,32.4364,2
6.237,1,32.4364,2
6.244,1,32.4514,2
6.244,1,32.4514,2
6.251,1,32.4664,2
6.251,1,32.4664,2
6.258,1,32.4814,2
6.258,1,32.4814,2
6.265,1,32.4964,2
6.265,1,32.4964,2
6.272,1,32.5114,2
6.272,1,32.5114,2
6.279,1,32.5264,2
6.279,1,32.5264,2
6.286,1,32.5414,2
6.286,1,32.5414,2
6.293,1,32.5564,2
6.293,1,32.5564,2
6.3,1,32.5714,2
6.3,1,32.5714,2
6.307,1,32.5864,2
6.307,1,32.5864,2
6.314,1,32.6014,2
6.314,1,32.6014,2
6.321,1,32.6164,2
6.321,1,32.6164,2
6.328,1,32.6314,2
6.328,1,32.6314,2
6.335,1,32.6464,2
6.335,1,32.6464,2
6.342,1,32.6614,2
6.342,1,32.6614,2
6.349,1,32.6764,2
6.349,1,32.6764,2
6.356,1,32.6914,2
6.356,1,32.6914,2
6.363,1,32.7064,2
6.363,1,32.7064,2
6.37,1,32.7214,2
6.37,1,32.7214,2
6.377,1,32.7364,2
6.377,1,32.7364,2
6.384,1,32.7514,2
6.384,1,32.7514,2
6.391,1,32.7664,2
6.391,1,32.7664,2
6.398,1,32.7814,2
6.398,1,32.7814,2
6.405,1,32.7964,2
6.405,1,32.7964,2
6.412,1,32.8114,2
6.412,1,32.8114,2
6.419,1,32.8264,2
6.419,1,32.8264,2
6.426,1,32.8414,2
6.426,1,32.8414,2
6.433,1,32.8564,2
6.433,1,32.8564,2
6.44,1,32.8714,2
6.44,1,32.8714,2
6.447,1,32.8864,2
6.447,1,32.8864,2
6.454,1,32.9014,2
6.454,1,32.9014,2
6.461,1,32.9164,2
6.461,1,32.9164,2
6.468,1,32.9314,2
6.468,1,32.9314,2
6.475,1,32.9464,2
6.475,1,32.9464,2
6.482,1,32.9614,2
6.482,1,32.9614,2
6.489,1,32.9764,2
6.489,1,32.9764,2
6.496,1,32.9914,2
6.496,1,32.9914,2
6.503,1,37.5,2
6.503,1,37.5,2
6.51,1,48,2
6.51,1,48,2
6.517,1,56.4,2
6.517,1,56.4,2
6.524,1,64.8,2
6.524,1,64.8,2
6.531,1,73.6,2
6.531,1,73.6,2
6.538,1,84.8,2
6.538,1,84.8,2
6.545,1,94,2
6.545,1,94,2
6.552,1,100,2
6.552,1,100,2
6.559,1,100,2
6.559,1,100,2
6.566,1,100,2
6.566,1,100,2
6.573,1,100,2
6.573,1,100,2
6.58,1,100,2
6.58,1,100,2
6.587,1,100,2
6.587,1,100,2
6.594,1,100,2
6.594,1,100,2
6.601,1,100,2
6.601,1,100,2
6.608,1,100,2
6.608,1,100,2
6.615,1,100,2
6.615,1,100,2
6.622,1,100,2
6.622,1,100,2
6.629,1,100,2
6.629,1,100,2
6.636,1,100,2
6.636,1,100,2
6.643,1,100,2
6.643,1,100,2
6.65,1,100,2
6.65,1,100,2
6.657,1,100,2
6.657,1,100,2
6.664,1,100,2
6.664,1,100,2
6.671,1,100,2
6.671,1,100,2
6.678,1,100,2
6.678,1,100,2
6.685,1,100,2
6.685,1,100,2
6.692,1,100,2
6.692,1,100,2
6.699,1,100,2
6.699,1,100,2
6.706,1,100,2
6.706,1,100,2
6.713,1,100,2
6.713,1,100,2
6.72,1,100,2
6.72,1,100,2
6.727,1,100,2
6.727,1,100,2
6.734,1,100,2
6.734,1,100,2
6.741,1,100,2
6.741,1,100,2
6.748,1,100,2
6.748,1,100,2
6.755,1,100,2
6.755,1,100,2
6.762,1,100,2
6.762,1,100,2
6.769,1,100,2
6.769,1,100,2
6.776,1,100,2
6.776,1,100,2
6.783,1,100,2
6.783,1,100,2
6.79,1,100,2
6.79,1,100,2
6.797,1,100,2
6.797,1,100,2
6.804,1,100,2
6.804,1,100,2
6.811,1,100,2
6.811,1,100,2
6.818,1,100,2
6.818,1,100,2
6.825,1,100,2
6.825,1,100,2
6.832,1,100,2
6.832,1,100,2
6.839,1,100,2
6.839,1,100,2
6.846,1,100,2
6.846,1,100,2
6.853,1,100,2
6.853,1,100,2
6.86,1,100,2
6.86,1,100,2
6.867,1,100,2
6.867,1,100,2
6.874,1,100,2
6.874,1,100,2
6.881,1,100,2
6.881,1,100,2
6.888,1,100,2
6.888,1,100,2
6.895,1,100,2
6.895,1,100,2
6.902,1,100,2
6.902,1,100,2
6.909,1,100,2
6.909,1,100,2
6.916,1,100,2
6.916,1,100,2
6.923,1,100,2
6.923,1,100,2
6.93,1,100,2
6.93,1,100,2
6.937,1,100,2
6.937,1,100,2
6.944,1,100,2
6.944,1,100,2
6.951,1,100,2
6.951,1,100,2
6.958,1,100,2
6.958,1,100,2
6.965,1,100,2
6.965,1,100,2
6.972,1,100,2
6.972,1,100,2
6.979,1,100,2
6.979,1,100,2
6.986,1,100,2
6.986,1,100,2
6.993,1,100,2
6.993,1,100,2
7,1,100,2
7,1,100,2
