"time","Out1","Out2","Out3[1]","Out3[2]","Out4","Out5","Out6"
3.70E+00,1.87E+00,7.47E-01,4.04E+00,1.87E+00,1.63E+01,1.91E-01,-1.49E+00
3.80E+00,1.82E+00,6.41E-01,4.23E+00,1.82E+00,1.79E+01,1.19E-01,-1.58E+00
3.90E+00,1.76E+00,5.19E-01,4.41E+00,1.76E+00,1.96E+01,4.62E-02,-1.67E+00
4.00E+00,1.69E+00,3.81E-01,4.59E+00,1.69E+00,2.15E+01,-2.72E-02,-1.74E+00
4.10E+00,1.61E+00,2.30E-01,4.75E+00,1.61E+00,2.35E+01,-1.00E-01,-1.81E+00
4.20E+00,1.53E+00,6.61E-02,4.92E+00,1.53E+00,2.58E+01,-1.72E-01,-1.88E+00
4.30E+00,1.45E+00,0.00E+00,5.07E+00,1.45E+00,2.84E+01,-2.42E-01,-1.93E+00
4.40E+00,1.35E+00,0.00E+00,5.21E+00,1.35E+00,3.12E+01,-3.09E-01,-1.97E+00
4.50E+00,1.26E+00,0.00E+00,5.35E+00,1.26E+00,3.43E+01,-3.74E-01,-2.01E+00
4.60E+00,1.16E+00,0.00E+00,5.47E+00,1.16E+00,3.77E+01,-4.34E-01,-2.03E+00
4.70E+00,1.06E+00,0.00E+00,5.59E+00,1.06E+00,4.15E+01,-4.90E-01,-2.04E+00
4.80E+00,9.62E-01,0.00E+00,5.70E+00,9.62E-01,4.56E+01,-5.41E-01,-2.04E+00
4.90E+00,8.62E-01,0.00E+00,5.79E+00,8.62E-01,5.02E+01,-5.86E-01,-2.03E+00
5.00E+00,7.64E-01,0.00E+00,5.88E+00,7.64E-01,5.52E+01,-6.26E-01,-2.02E+00
5.10E+00,6.68E-01,0.00E+00,5.96E+00,6.68E-01,6.08E+01,-6.59E-01,-1.99E+00
5.20E+00,5.75E-01,0.00E+00,6.02E+00,5.75E-01,6.69E+01,-6.86E-01,-1.95E+00
5.30E+00,4.87E-01,0.00E+00,6.08E+00,4.87E-01,7.36E+01,-7.06E-01,-1.90E+00
5.40E+00,4.04E-01,0.00E+00,6.13E+00,4.04E-01,8.11E+01,-7.18E-01,-1.84E+00
5.50E+00,3.26E-01,0.00E+00,6.17E+00,3.26E-01,8.92E+01,-7.24E-01,-1.77E+00
5.60E+00,2.56E-01,0.00E+00,6.20E+00,2.56E-01,9.82E+01,-7.22E-01,-1.70E+00
5.70E+00,1.93E-01,0.00E+00,6.23E+00,1.93E-01,1.08E+02,-7.13E-01,-1.62E+00
5.80E+00,1.38E-01,0.00E+00,6.25E+00,1.38E-01,1.19E+02,-6.97E-01,-1.53E+00
5.90E+00,9.12E-02,0.00E+00,6.26E+00,9.12E-02,1.31E+02,-6.73E-01,-1.44E+00
6.00E+00,5.38E-02,0.00E+00,6.27E+00,5.38E-02,1.44E+02,-6.44E-01,-1.34E+00
6.10E+00,2.58E-02,0.00E+00,6.27E+00,2.58E-02,1.59E+02,-6.07E-01,-1.24E+00
6.20E+00,7.61E-03,0.00E+00,6.28E+00,7.61E-03,1.75E+02,-5.65E-01,-1.14E+00
6.30E+00,-6.99E-04,0.00E+00,6.28E+00,-6.99E-04,1.92E+02,-5.16E-01,-1.03E+00
6.40E+00,9.82E-04,3.36E-03,6.28E+00,9.82E-04,2.12E+02,-4.63E-01,-9.27E-01
6.50E+00,1.26E-02,2.67E-02,6.28E+00,1.26E-02,2.33E+02,-4.05E-01,-8.23E-01
6.60E+00,3.41E-02,6.97E-02,6.28E+00,3.41E-02,2.56E+02,-3.43E-01,-7.20E-01
6.70E+00,6.53E-02,1.32E-01,6.28E+00,6.53E-02,2.82E+02,-2.78E-01,-6.21E-01
6.80E+00,1.06E-01,2.13E-01,6.29E+00,1.06E-01,3.10E+02,-2.09E-01,-5.25E-01
6.90E+00,1.55E-01,3.12E-01,6.30E+00,1.55E-01,3.41E+02,-1.39E-01,-4.33E-01
7.00E+00,2.13E-01,4.27E-01,6.32E+00,2.13E-01,3.76E+02,-6.73E-02,-3.48E-01
7.10E+00,2.79E-01,5.59E-01,6.34E+00,2.79E-01,4.13E+02,5.11E-03,-2.69E-01
7.20E+00,3.52E-01,7.05E-01,6.36E+00,3.52E-01,4.55E+02,7.75E-02,-1.97E-01
7.30E+00,4.31E-01,8.63E-01,6.40E+00,4.31E-01,5.00E+02,1.49E-01,-1.33E-01
7.40E+00,5.16E-01,1.00E+00,6.44E+00,5.16E-01,5.50E+02,2.19E-01,-7.76E-02
7.50E+00,6.06E-01,1.00E+00,6.49E+00,6.06E-01,6.05E+02,2.87E-01,-3.15E-02
7.60E+00,7.00E-01,1.00E+00,6.55E+00,7.00E-01,6.66E+02,3.52E-01,4.83E-03
7.70E+00,7.97E-01,1.00E+00,6.62E+00,7.97E-01,7.32E+02,4.14E-01,3.12E-02
7.80E+00,8.95E-01,1.00E+00,6.70E+00,8.95E-01,8.06E+02,4.71E-01,4.72E-02
7.90E+00,9.95E-01,1.00E+00,6.79E+00,9.95E-01,8.86E+02,5.24E-01,5.28E-02
8.00E+00,1.10E+00,1.00E+00,6.89E+00,1.10E+00,9.75E+02,5.71E-01,4.79E-02
8.10E+00,1.19E+00,1.00E+00,7.00E+00,1.19E+00,1.07E+03,6.13E-01,3.25E-02
8.20E+00,1.29E+00,1.00E+00,7.12E+00,1.29E+00,1.18E+03,6.49E-01,6.88E-03
8.30E+00,1.39E+00,1.00E+00,7.25E+00,1.39E+00,1.30E+03,6.78E-01,-2.88E-02
8.40E+00,1.48E+00,1.00E+00,7.39E+00,1.48E+00,1.43E+03,7.01E-01,-7.42E-02
8.50E+00,1.56E+00,1.00E+00,7.54E+00,1.56E+00,1.57E+03,7.16E-01,-1.29E-01
8.60E+00,1.64E+00,1.00E+00,7.69E+00,1.64E+00,1.73E+03,7.24E-01,-1.92E-01
8.70E+00,1.71E+00,1.00E+00,7.86E+00,1.71E+00,1.90E+03,7.25E-01,-2.64E-01
8.80E+00,1.78E+00,1.00E+00,8.03E+00,1.78E+00,2.09E+03,7.19E-01,-3.42E-01
8.90E+00,1.84E+00,1.00E+00,8.21E+00,1.84E+00,2.30E+03,7.06E-01,-4.28E-01
9.00E+00,1.89E+00,1.00E+00,8.39E+00,1.89E+00,2.53E+03,6.85E-01,-5.19E-01
9.10E+00,1.93E+00,1.00E+00,8.58E+00,1.93E+00,2.78E+03,6.58E-01,-6.14E-01
9.20E+00,1.96E+00,1.00E+00,8.77E+00,1.96E+00,3.06E+03,6.24E-01,-7.14E-01
9.30E+00,1.98E+00,1.00E+00,8.97E+00,1.98E+00,3.36E+03,5.84E-01,-8.17E-01
9.40E+00,2.00E+00,1.00E+00,9.17E+00,2.00E+00,3.70E+03,5.38E-01,-9.21E-01
9.50E+00,2.00E+00,1.00E+00,9.37E+00,2.00E+00,4.07E+03,4.87E-01,-1.03E+00
9.60E+00,1.99E+00,9.85E-01,9.57E+00,1.99E+00,4.48E+03,4.30E-01,-1.13E+00
9.70E+00,1.97E+00,9.50E-01,9.77E+00,1.97E+00,4.92E+03,3.70E-01,-1.23E+00
9.80E+00,1.95E+00,8.96E-01,9.96E+00,1.95E+00,5.42E+03,3.06E-01,-1.34E+00
9.90E+00,1.91E+00,8.22E-01,1.02E+01,1.91E+00,5.96E+03,2.39E-01,-1.43E+00
1.00E+01,1.86E+00,7.31E-01,1.03E+01,1.86E+00,6.55E+03,1.69E-01,-1.53E+00
