"time","valves_mv1","valves_mv2","valves_mv3","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","egsCarSpeed","egsGear","egsTargetGear","tShiftStart"
28.15,1,1,0,0,0,1,0,0,1,117.095,6,6,24.82
28.22,1,1,0,0,0,1,0,0,1,115.262,6,6,24.82
28.29,1,1,0,0,0,1,0,0,1,113.431,6,6,24.82
28.36,1,1,0,0,0,1,0,0,1,111.601,6,6,24.82
28.43,1,1,0,0,0,1,0,0,1,109.772,6,6,24.82
28.5,1,1,0,0,0,1,0,0,1,107.946,6,6,24.82
28.57,1,1,0,0,0,1,0,0,1,106.12,6,6,24.82
28.64,1,1,0,0,0,1,0,0,1,104.296,6,6,24.82
28.71,1,1,0,0,0,1,0,0,1,102.474,6,6,24.82
28.78,1,1,0,0,0,1,0,0,1,100.653,6,6,24.82
28.85,1,1,0,0,0,1,0,0,1,98.833,6,6,24.82
28.92,1,1,0,0,0,1,0,0,1,97.014,6,6,24.82
28.99,1,1,0,0,0,1,0,0,1,95.197,6,6,24.82
29.06,1,1,0,0,0,1,0,0,1,93.382,6,6,24.82
29.13,1,1,0,0,0,1,0,0,1,91.567,6,6,24.82
29.2,1,1,0,0,0,1,0,0,1,89.754,6,6,24.82
29.27,1,1,0,0,0,1,0,0,1,87.942,6,6,24.82
29.34,1,1,0,0,0,1,0,0,1,86.131,6,6,24.82
29.41,1,1,0,0,0,1,0,0,1,84.322,6,6,24.82
29.48,1,1,0,0,0,1,0,0,1,82.514,6,6,24.82
29.55,1,1,0,0,0,1,0,0,1,80.707,6,6,24.82
29.62,1,1,0,0,0,1,0,0,1,78.9,6,6,24.82
29.69,1,1,0,0,0,1,0,0,1,77.096,6,6,24.82
29.76,1,1,0,0,0,1,0,0,1,75.292,6,6,24.82
29.83,1,1,0,0,0,1,0,0,1,73.489,6,6,24.82
29.9,1,1,0,0,0,1,0,0,1,71.687,6,6,24.82
29.97,1,1,0,0,0,1,0,0,1,69.887,6,6,24.82
30.04,1,1,0,0,0,1,0,0,1,68.087,6,6,24.82
30.11,1,1,0,0,0,1,0,0,1,66.288,6,6,24.82
30.18,1,1,0,0,0,1,0,0,1,64.49,6,6,24.82
30.25,1,1,0,0,0,1,0,0,1,62.694,6,6,24.82
30.32,1,1,0,0,0,1,0,0,1,60.898,6,6,24.82
30.39,1,1,0,0,0,1,0,0,1,59.103,6,6,24.82
30.46,1,1,0,0,0,1,0,0,1,57.309,6,6,24.82
30.53,1,1,0,0,0,1,0,0,1,55.515,6,6,24.82
30.6,1,1,0,0,0,1,0,0,1,53.723,6,6,24.82
30.67,1,1,0,0,0,1,0,0,1,52.068,6,6,24.82
30.74,1,1,0,0,0,1,0,0,1,50.098,6,6,24.82
30.81,1,1,0,0,0,1,0,0,1,48.299,6,6,24.82
30.88,1,1,0,0,0,1,0,0,1,46.509,6,6,24.82
30.95,0,1,0,0,0,1,0,0,1,44.721,6,5,30.94
31.02,0,1,0,0,0,1,0,0,1,42.933,6,5,30.94
31.09,0,1,0,0,0,1,0,0,1,41.147,6,5,30.94
31.16,0,1,0,0,0,1,0,0,1,39.361,6,5,30.94
31.23,0,1,0,0,0,1,0,0,1,37.576,6,5,30.94
31.3,0,1,0,0,0,1,0,0,1,35.791,6,5,30.94
31.37,0,1,0,0,0,1,0,0,1,34.008,6,5,30.94
31.44,0,1,0,0,0,1,0,0,1,32.225,6,5,30.94
31.51,0,1,0,0,0,1,0,0,1,30.444,6,5,30.94
31.58,0,1,0,0,0,1,0,0,1,28.666,6,5,30.94
31.65,0,1,0,0,0,1,0,0,1,26.891,6,5,30.94
31.72,0,1,0,0,0,1,0,0,1,25.08,6,5,30.94
31.79,0,1,0,0,0,1,0,0,1,23.236,6,5,30.94
31.86,0,1,0,0,0,1,0,0,1,21.333,6,5,30.94
31.93,0,1,0,0,0,1,0,0,1,19.365,6,5,30.94
32,0,1,0,0,0,0.94,0.06,0,1,17.439,5,4,31.96
32.07,0,1,0,0,0,0.8,0.2,0,1,15.541,5,4,31.96
32.14,0,1,0,0,0,0.66,0.34,0,1,13.72,5,4,31.96
32.21,0,1,0,0,0,0.52,0.48,0,1,11.935,5,4,31.96
32.28,0,1,0,0,0,0.38,0.62,0,1,10.194,5,4,31.96
32.35,0,1,0,0,0,0.24,0.76,0,1,8.456,5,4,31.96
32.42,0,1,0,0,0,0.1,0.9,0,1,6.721,5,4,31.96
32.49,0,1,0,0,0,0,1,0,1,4.987,5,4,31.96
32.56,0,1,0,0,0,0,1,0,1,3.254,5,4,31.96
32.63,0,1,0,0,0,0,1,0,1,1.531,5,4,31.96
32.7,0,1,0,0,0,0,1,0,1,0.173,5,4,31.96
32.77,0,1,0,0,0,0,1,0,1,0,5,4,31.96
32.84,0,1,0,0,0,0,1,0,1,0,5,4,31.96
32.91,0,1,0,0,0,0,1,0,1,0,5,4,31.96
32.98,0,1,0,0,0,0,1,0,1,0,4,4,31.96
33.05,0,0,0,0,0,0,0.88,0,0.88,0,4,3,32.98
33.12,0,0,0,0,0,0,0.74,0,0.74,0,4,3,32.98
33.19,0,0,0,0,0,0,0.6,0,0.6,-0.051,4,3,32.98
33.26,0,0,0,0,0,0,0.46,0,0.46,0,4,3,32.98
33.33,0,0,0,0,0,0,0.32,0,0.32,0,4,3,32.98
33.4,0,0,0,0,0,0,0.18,0,0.18,0,4,3,32.98
33.47,0,0,0,0,0,0,0.04,0,0.04,0,4,3,32.98
33.54,0,0,0,0,0,0,0,0,0,0,4,3,32.98
33.56,0,0,0,0,0,0,0,0,0,0,4,3,32.98
