"time","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","J1.phi","J1.w"
0.873,-3.14792,-0.0869151,-1.39725,9.22265E-16,-1.02012,-3.48121,5.56529,3.56813
0.8745,-3.14806,-0.0875967,-1.39725,9.22265E-16,-1.02534,-3.48463,5.57064,3.57223
0.876,-3.14819,-0.0878206,-1.39725,9.22265E-16,-1.03057,-3.48804,5.576,3.57586
0.8775,-3.14832,-0.0875529,-1.39725,9.22265E-16,-1.03591,-3.4915,5.58147,3.57905
0.879,-3.14843,-0.0869158,-1.39725,9.22265E-16,-1.04044,-3.49443,5.58612,3.58134
0.8805,-3.14856,-0.0856921,-1.39725,9.22265E-16,-1.04569,-3.49779,5.5915,3.58349
0.882,-3.14869,-0.0839271,-1.39725,9.22265E-16,-1.05094,-3.50115,5.59687,3.58508
0.8835,-3.14881,-0.081603,-1.39725,9.22265E-16,-1.05619,-3.5045,5.60225,3.5861
0.885,-3.14894,-0.078703,-1.39725,9.22265E-16,-1.06145,-3.50783,5.60763,3.58653
0.8865,-3.14905,-0.0752112,-1.39725,9.22265E-16,-1.06671,-3.51115,5.61301,3.58636
0.888,-3.14916,-0.0711127,-1.39725,9.22265E-16,-1.07198,-3.51445,5.61839,3.58557
0.8895,-3.14926,-0.0663946,-1.39725,9.22265E-16,-1.07726,-3.51775,5.62377,3.58414
0.891,-3.14939,-0.0590979,-1.39725,9.22265E-16,-1.08432,-3.52213,5.63095,3.58123
0.8925,-3.14946,-0.0550337,-1.39725,9.22265E-16,-1.08865,-3.52187,5.63535,3.57886
0.894,-3.14954,-0.050953,-1.39725,9.22265E-16,-1.09393,-3.51714,5.64072,3.57538
0.8955,-3.14961,-0.0473402,-1.39725,9.22265E-16,-1.0992,-3.50902,5.64608,3.57122
0.897,-3.14968,-0.0441902,-1.39725,9.22265E-16,-1.10445,-3.49751,5.65143,3.56638
0.8985,-3.14975,-0.0414995,-1.39725,9.22265E-16,-1.10969,-3.48262,5.65678,3.56087
0.9,-3.1498,-0.0396103,-1.39725,9.22265E-16,-1.11401,-3.46772,5.6612,3.55579
0.9015,-3.14988,-0.0359212,-1.39725,9.22265E-16,-1.1214,-3.44016,5.6688,3.54594
0.903,-3.14993,-0.0326128,-1.39725,9.22265E-16,-1.12642,-3.42131,5.67398,3.53841
0.9045,-3.14997,-0.0285647,-1.39725,9.22265E-16,-1.13154,-3.40197,5.67928,3.53003
0.906,-3.15001,-0.0238586,-1.39725,9.22265E-16,-1.13662,-3.38262,5.68457,3.52097
0.9075,-3.15004,-0.0184987,-1.39725,9.22265E-16,-1.14168,-3.36325,5.68985,3.51125
0.909,-3.15007,-0.0124938,-1.39725,9.22265E-16,-1.14671,-3.34388,5.69511,3.50086
0.9105,-3.15008,-0.00585284,-1.39725,9.22265E-16,-1.15172,-3.32449,5.70035,3.48983
0.912,-3.15008,0.00141335,-1.39725,9.22265E-16,-1.15669,-3.30508,5.70557,3.47816
0.9135,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.16093,-3.28571,5.71005,3.47308
0.915,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.16584,-3.26349,5.71525,3.46585
0.9165,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.17072,-3.24105,5.72045,3.45842
0.918,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.17556,-3.21842,5.72563,3.45078
0.9195,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.18037,-3.19558,5.7308,3.44295
0.921,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.18515,-3.17256,5.73596,3.43492
0.9225,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.18989,-3.14935,5.7411,3.42671
0.924,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.1946,-3.12597,5.74624,3.41833
0.9255,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.19927,-3.10241,5.75136,3.40977
0.927,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.20391,-3.07869,5.75647,3.40106
0.9285,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.20851,-3.05482,5.76156,3.39219
0.93,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.21307,-3.03081,5.76664,3.38317
0.9315,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.2176,-3.00666,5.77171,3.37402
0.933,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.22209,-2.98238,5.77676,3.36474
0.9345,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.22654,-2.95798,5.7818,3.35535
0.936,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.23096,-2.93348,5.78683,3.34584
0.9375,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.23535,-2.90888,5.79184,3.33625
0.939,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.23969,-2.8842,5.79684,3.32656
0.9405,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.244,-2.85943,5.80182,3.31679
0.942,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.24827,-2.8346,5.80679,3.30696
0.9435,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.2525,-2.80972,5.81174,3.29708
0.945,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.2567,-2.78479,5.81668,3.28715
0.9465,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.26086,-2.75982,5.8216,3.27719
0.948,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.26498,-2.73484,5.82651,3.2672
0.9495,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.26906,-2.70984,5.83141,3.2572
0.951,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.27311,-2.68484,5.83628,3.2472
0.9525,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.27711,-2.65985,5.84115,3.23722
0.954,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.28109,-2.63489,5.846,3.22725
0.9555,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.28502,-2.60995,5.85083,3.21732
0.957,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.28892,-2.58506,5.85565,3.20743
0.9585,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.29277,-2.56023,5.86045,3.19759
0.96,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.2966,-2.53546,5.86524,3.18782
0.9615,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.30038,-2.51076,5.87002,3.17813
0.963,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.30413,-2.48616,5.87477,3.16852
0.9645,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.30784,-2.46164,5.87952,3.15901
0.966,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.31151,-2.43724,5.88425,3.1496
0.9675,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.31515,-2.41295,5.88897,3.14031
0.969,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.31875,-2.38879,5.89367,3.13115
0.9705,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.32232,-2.36476,5.89836,3.12212
0.972,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.32585,-2.34088,5.90304,3.11324
0.9735,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.32934,-2.31714,5.9077,3.10451
0.975,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.3328,-2.29357,5.91235,3.09594
0.9765,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.33622,-2.27017,5.91699,3.08754
0.978,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.33961,-2.24695,5.92162,3.07931
0.9795,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.34296,-2.22391,5.92623,3.07127
0.981,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.34628,-2.20105,5.93083,3.06342
0.9825,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.34957,-2.1784,5.93542,3.05576
0.984,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.35282,-2.15595,5.94,3.04831
0.9855,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.35603,-2.1337,5.94456,3.04107
0.987,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.35922,-2.11167,5.94912,3.03404
0.9885,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.36237,-2.08986,5.95367,3.02722
0.99,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.36549,-2.06827,5.9582,3.02063
0.9915,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.36857,-2.0469,5.96273,3.01426
0.993,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.37163,-2.02576,5.96725,3.00812
0.9945,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.37465,-2.00485,5.97175,3.00221
0.996,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.37764,-1.98417,5.97625,2.99654
0.9975,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.3806,-1.96373,5.98074,2.9911
0.999,-3.15009,1.14345E-16,-1.39725,9.22265E-16,-1.38277,-1.94881,5.98405,2.98723
1.0005,-3.15009,-0.000101962,-1.39725,9.22265E-16,-1.38568,-1.92874,5.98853,2.98227
1.002,-3.15009,-0.00196851,-1.39725,9.22265E-16,-1.38972,-1.90028,5.99483,2.97682
1.0035,-3.15009,-0.00419003,-1.39725,9.22265E-16,-1.39256,-1.88007,5.99929,2.97383
1.005,-3.1501,-0.00715263,-1.39725,9.22265E-16,-1.39536,-1.85985,6.00375,2.97157
1.0065,-3.15011,-0.0108516,-1.39725,9.22265E-16,-1.39814,-1.83962,6.0082,2.97004
1.008,-3.15013,-0.0152798,-1.39725,9.22265E-16,-1.40088,-1.81937,6.01266,2.96922
1.0095,-3.15016,-0.0204293,-1.39725,9.22265E-16,-1.4036,-1.79911,6.01711,2.96911
1.011,-3.15019,-0.0262904,-1.39725,9.22265E-16,-1.40628,-1.77883,6.02157,2.96969
1.0125,-3.15024,-0.032852,-1.39725,9.22265E-16,-1.40893,-1.75855,6.02602,2.97097
1.014,-3.15029,-0.0401013,-1.39725,9.22265E-16,-1.41156,-1.73824,6.03048,2.97291
1.0155,-3.15036,-0.0480243,-1.39725,9.22265E-16,-1.41415,-1.71793,6.03494,2.97552
1.017,-3.15044,-0.0566057,-1.39725,9.22265E-16,-1.41671,-1.6976,6.03941,2.97878
1.0185,-3.15053,-0.0658284,-1.39725,9.22265E-16,-1.41924,-1.67726,6.04388,2.98266
1.02,-3.15064,-0.0756743,-1.39725,9.22265E-16,-1.42174,-1.6569,6.04835,2.98715
1.0215,-3.15076,-0.0861241,-1.39725,9.22265E-16,-1.42421,-1.63653,6.05284,2.99223
1.023,-3.15089,-0.0971569,-1.39725,9.22265E-16,-1.42665,-1.61615,6.05733,2.99788
1.0245,-3.15105,-0.108751,-1.39725,9.22265E-16,-1.42906,-1.59575,6.06183,3.00407
1.026,-3.15122,-0.120883,-1.39725,9.22265E-16,-1.43144,-1.57534,6.06634,3.0108
1.0275,-3.15141,-0.133529,-1.39725,9.22265E-16,-1.43379,-1.55492,6.07087,3.01802
1.029,-3.15162,-0.146663,-1.39725,9.22265E-16,-1.4361,-1.53448,6.0754,3.02572
1.0305,-3.15185,-0.16026,-1.39725,9.22265E-16,-1.43839,-1.51403,6.07994,3.03386
1.032,-3.1521,-0.174292,-1.39725,9.22265E-16,-1.44064,-1.49357,6.0845,3.04243
1.0335,-3.15238,-0.188732,-1.39725,9.22265E-16,-1.44287,-1.47309,6.08907,3.05139
1.035,-3.15267,-0.203549,-1.39725,9.22265E-16,-1.44506,-1.4526,6.09365,3.06072
1.0365,-3.15299,-0.218716,-1.39725,9.22265E-16,-1.44723,-1.43209,6.09825,3.07038
1.038,-3.15333,-0.234201,-1.39725,9.22265E-16,-1.44936,-1.41157,6.10287,3.08034
1.0395,-3.15369,-0.249973,-1.39725,9.22265E-16,-1.45146,-1.39104,6.10749,3.09058
1.041,-3.15408,-0.266002,-1.39725,9.22265E-16,-1.45353,-1.3705,6.11214,3.10107
1.0425,-3.15449,-0.282254,-1.39725,9.22265E-16,-1.45557,-1.34994,6.1168,3.11176
1.044,-3.15492,-0.298699,-1.39725,9.22265E-16,-1.45758,-1.32936,6.12147,3.12263
1.0455,-3.15538,-0.315303,-1.39725,9.22265E-16,-1.45956,-1.30878,6.12616,3.13365
1.047,-3.15587,-0.332033,-1.39725,9.22265E-16,-1.46151,-1.28818,6.13087,3.14478
1.0485,-3.15638,-0.348856,-1.39725,9.22265E-16,-1.46343,-1.26756,6.1356,3.15599
1.05,-3.15692,-0.365739,-1.39725,9.22265E-16,-1.46531,-1.24693,6.14034,3.16724
1.0515,-3.15748,-0.382648,-1.39725,9.22265E-16,-1.46717,-1.22629,6.1451,3.17851
1.053,-3.15806,-0.399551,-1.39725,9.22265E-16,-1.46899,-1.20564,6.14988,3.18975
1.0545,-3.15867,-0.416415,-1.39725,9.22265E-16,-1.47078,-1.18497,6.15467,3.20095
1.056,-3.15931,-0.433205,-1.39725,9.22265E-16,-1.47255,-1.16428,6.15948,3.21206
1.0575,-3.15997,-0.44989,-1.39725,9.22265E-16,-1.47428,-1.14359,6.16431,3.22304
1.059,-3.16066,-0.466437,-1.39725,9.22265E-16,-1.47598,-1.12288,6.16915,3.23388
1.0605,-3.16137,-0.482814,-1.39725,9.22265E-16,-1.47765,-1.10215,6.17401,3.24453
1.062,-3.16211,-0.49899,-1.39725,9.22265E-16,-1.47928,-1.08141,6.17888,3.25497
1.0635,-3.16287,-0.514934,-1.39725,9.22265E-16,-1.48089,-1.06066,6.18377,3.26516
1.065,-3.16365,-0.530614,-1.39725,9.22265E-16,-1.48247,-1.0399,6.18868,3.27508
1.0665,-3.16446,-0.546003,-1.39725,9.22265E-16,-1.48401,-1.01912,6.1936,3.28469
1.068,-3.16529,-0.56107,-1.39725,9.22265E-16,-1.48552,-0.998325,6.19853,3.29396
1.0695,-3.16615,-0.575787,-1.39725,9.22265E-16,-1.487,-0.977518,6.20348,3.30287
1.071,-3.16702,-0.590128,-1.39725,9.22265E-16,-1.48846,-0.956698,6.20844,3.31139
1.0725,-3.16792,-0.604065,-1.39725,9.22265E-16,-1.48987,-0.935863,6.21341,3.3195
1.074,-3.16883,-0.617574,-1.39725,9.22265E-16,-1.49126,-0.915016,6.2184,3.32716
1.0755,-3.16977,-0.63063,-1.39725,9.22265E-16,-1.49262,-0.894154,6.22339,3.33435
1.077,-3.17072,-0.64321,-1.39725,9.22265E-16,-1.49395,-0.873278,6.2284,3.34106
1.0785,-3.1717,-0.655292,-1.39725,9.22265E-16,-1.49524,-0.852389,6.23342,3.34725
1.08,-3.17269,-0.666855,-1.39725,9.22265E-16,-1.4965,-0.831486,6.23844,3.35291
1.0815,-3.1737,-0.677879,-1.39725,9.22265E-16,-1.49773,-0.810568,6.24348,3.35802
1.083,-3.17472,-0.688346,-1.39725,9.22265E-16,-1.49893,-0.789638,6.24852,3.36255
1.0845,-3.17576,-0.698239,-1.39725,9.22265E-16,-1.5001,-0.768693,6.25356,3.3665
1.086,-3.17682,-0.707542,-1.39725,9.22265E-16,-1.50124,-0.747734,6.25862,3.36985
1.0875,-3.17788,-0.716241,-1.39725,9.22265E-16,-1.50235,-0.726762,6.26367,3.37257
1.089,-3.17897,-0.724324,-1.39725,9.22265E-16,-1.50342,-0.705776,6.26873,3.37467
1.0905,-3.18006,-0.731778,-1.39725,9.22265E-16,-1.50446,-0.684776,6.2738,3.37612
1.092,-3.18116,-0.738594,-1.39725,9.22265E-16,-1.50547,-0.663762,6.27886,3.37692
1.0935,-3.18227,-0.744764,-1.39725,9.22265E-16,-1.50645,-0.642734,6.28393,3.37707
1.095,-3.18339,-0.750281,-1.39725,9.22265E-16,-1.5074,-0.621693,6.28899,3.37654
1.0965,-3.18452,-0.755139,-1.39725,9.22265E-16,-1.50832,-0.600637,6.29406,3.37534
1.098,-3.18566,-0.759334,-1.39725,9.22265E-16,-1.5092,-0.579568,6.29912,3.37347
1.0995,-3.1868,-0.762866,-1.39725,9.22265E-16,-1.51006,-0.558484,6.30418,3.37092
1.101,-3.18795,-0.765732,-1.39725,9.22265E-16,-1.51088,-0.537387,6.30923,3.36769
1.1025,-3.1891,-0.767934,-1.39725,9.22265E-16,-1.51167,-0.516276,6.31428,3.36378
1.104,-3.19025,-0.769475,-1.39725,9.22265E-16,-1.51243,-0.495151,6.31932,3.35919
1.1055,-3.19141,-0.770358,-1.39725,9.22265E-16,-1.51316,-0.474013,6.32436,3.35394
1.107,-3.19256,-0.770589,-1.39725,9.22265E-16,-1.51385,-0.45286,6.32938,3.34802
1.1085,-3.19351,-0.770298,-1.39725,9.22265E-16,-1.5144,-0.435553,6.33349,3.34269
1.11,-3.19466,-0.769365,-1.39725,9.22265E-16,-1.51503,-0.414375,6.33849,3.33557
1.1115,-3.19581,-0.767804,-1.39725,9.22265E-16,-1.51564,-0.393183,6.34349,3.32782
1.113,-3.19696,-0.765626,-1.39725,9.22265E-16,-1.51621,-0.371977,6.34848,3.31944
1.1145,-3.19811,-0.762845,-1.39725,9.22265E-16,-1.51676,-0.350758,6.35345,3.31044
1.116,-3.19925,-0.759474,-1.39725,9.22265E-16,-1.51727,-0.329524,6.35841,3.30083
1.1175,-3.20039,-0.75553,-1.39725,9.22265E-16,-1.51774,-0.308276,6.36335,3.29064
1.119,-3.20152,-0.751029,-1.39725,9.22265E-16,-1.51819,-0.287015,6.36828,3.27988
1.1205,-3.20243,-0.746971,-1.39725,9.22265E-16,-1.51853,-0.269711,6.37228,3.27072
1.122,-3.20392,-0.7396,-1.39725,9.22265E-16,-1.51904,-0.241407,6.37878,3.25498
1.1235,-3.20502,-0.733478,-1.39725,9.22265E-16,-1.51939,-0.220101,6.38366,3.24256
1.125,-3.20612,-0.726885,-1.39725,9.22265E-16,-1.5197,-0.198782,6.38851,3.22964
1.1265,-3.2072,-0.719841,-1.39725,9.22265E-16,-1.51998,-0.177448,6.39335,3.21627
1.128,-3.20827,-0.712375,-1.39725,9.22265E-16,-1.52023,-0.156101,6.39816,3.20245
1.1295,-3.20934,-0.704509,-1.39725,9.22265E-16,-1.52045,-0.13474,6.40295,3.18823
1.131,-3.21039,-0.696271,-1.39725,9.22265E-16,-1.52064,-0.113365,6.40772,3.17361
1.1325,-3.21143,-0.68769,-1.39725,9.22265E-16,-1.52079,-0.0919753,6.41247,3.15864
1.134,-3.21245,-0.678792,-1.39725,9.22265E-16,-1.52091,-0.0705721,6.4172,3.14334
1.1355,-3.21346,-0.669607,-1.39725,9.22265E-16,-1.521,-0.0491548,6.4219,3.12774
1.137,-3.21446,-0.660165,-1.39725,9.22265E-16,-1.52106,-0.0277236,6.42658,3.11187
1.1385,-3.21544,-0.650496,-1.39725,9.22265E-16,-1.52109,-0.00627845,6.43124,3.09575
1.14,-3.21625,-0.638329,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.43512,3.08207
1.1415,-3.2172,-0.621171,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.43974,3.0656
1.143,-3.21812,-0.603871,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.44432,3.04898
1.1445,-3.21901,-0.586462,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.44888,3.03224
1.146,-3.21988,-0.568975,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.45342,3.01541
1.1475,-3.22072,-0.551443,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.45793,2.99853
1.149,-3.22153,-0.533902,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.46241,2.98162
1.1505,-3.22232,-0.516383,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.46687,2.96473
1.152,-3.22308,-0.498921,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.47131,2.94789
1.1535,-3.22382,-0.481549,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.47572,2.93113
1.155,-3.22453,-0.464299,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.4801,2.91448
1.1565,-3.22521,-0.447204,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.48446,2.89798
1.158,-3.22587,-0.430299,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.4888,2.88166
1.1595,-3.2265,-0.413614,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.49311,2.86555
1.161,-3.22711,-0.397181,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.49739,2.84968
1.1625,-3.22769,-0.381033,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.50165,2.83409
1.164,-3.22825,-0.3652,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.50589,2.8188
1.1655,-3.22879,-0.349712,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.51011,2.80385
1.167,-3.2293,-0.3346,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.51431,2.78926
1.1685,-3.22979,-0.319891,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.51848,2.77507
1.17,-3.23026,-0.305614,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.52263,2.7613
1.1715,-3.23071,-0.291797,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.52676,2.74799
1.173,-3.23114,-0.278465,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.53088,2.73514
1.1745,-3.23154,-0.265644,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.53497,2.7228
1.176,-3.23193,-0.253357,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.53904,2.71099
1.1775,-3.2323,-0.241629,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.5431,2.69972
1.179,-3.23266,-0.230481,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.54714,2.68902
1.1805,-3.233,-0.219933,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.55117,2.67892
1.182,-3.23332,-0.210006,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.55518,2.66942
1.1835,-3.23363,-0.200717,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.55918,2.66056
1.185,-3.23392,-0.192083,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.56316,2.65234
1.1865,-3.2342,-0.18412,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.56714,2.64478
1.188,-3.23447,-0.176842,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.5711,2.6379
1.1895,-3.23473,-0.170261,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.57505,2.6317
1.191,-3.23499,-0.164389,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.57899,2.62621
1.1925,-3.23523,-0.159236,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.58293,2.62142
1.194,-3.23546,-0.154809,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.58686,2.61735
1.1955,-3.23569,-0.151115,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.59078,2.61401
1.197,-3.23592,-0.14816,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.5947,2.61139
1.1985,-3.23609,-0.146397,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.5977,2.60988
1.2,-3.23641,-0.144231,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.60348,2.60819
1.2015,-3.23662,-0.143688,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.6074,2.60796
1.203,-3.23679,-0.143778,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.61044,2.60828
1.2045,-3.23701,-0.144552,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.61435,2.60935
1.206,-3.23723,-0.146062,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.61827,2.61114
1.2075,-3.23745,-0.148303,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.62219,2.61365
1.209,-3.23767,-0.151266,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.62611,2.61688
1.2105,-3.2379,-0.154944,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.63004,2.62081
1.212,-3.23814,-0.159324,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.63397,2.62544
1.2135,-3.23838,-0.164397,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.63791,2.63075
1.215,-3.23863,-0.170148,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.64186,2.63672
1.2165,-3.23889,-0.176562,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.64582,2.64335
1.218,-3.23916,-0.183623,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.64979,2.65062
1.2195,-3.23944,-0.191314,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.65378,2.65851
1.221,-3.23973,-0.199616,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.65777,2.667
1.2225,-3.24004,-0.208509,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.66178,2.67607
1.224,-3.24036,-0.217972,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.6658,2.68571
1.2255,-3.24069,-0.227981,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.66983,2.69588
1.227,-3.24104,-0.238514,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.67389,2.70656
1.2285,-3.24141,-0.249545,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.67795,2.71773
1.23,-3.24179,-0.261049,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.68204,2.72937
1.2315,-3.24219,-0.273,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.68614,2.74144
1.233,-3.24261,-0.285369,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.69026,2.75392
1.2345,-3.24305,-0.298128,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.6944,2.76679
1.236,-3.24351,-0.311248,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.69857,2.78
1.2375,-3.24398,-0.324698,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.70274,2.79353
1.239,-3.24448,-0.338449,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.70695,2.80736
1.2405,-3.245,-0.352469,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.71117,2.82145
1.242,-3.24554,-0.366727,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.71541,2.83576
1.2435,-3.2461,-0.381189,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.71967,2.85027
1.245,-3.24668,-0.395824,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.72396,2.86494
1.2465,-3.24729,-0.410599,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.72827,2.87975
1.248,-3.24791,-0.425481,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.7326,2.89465
1.2495,-3.24856,-0.440437,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.73695,2.90961
1.251,-3.24908,-0.452022,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.74033,2.9212
1.2525,-3.24996,-0.471075,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.74593,2.94025
1.254,-3.25068,-0.48597,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.75035,2.95515
1.2555,-3.25142,-0.500767,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.7548,2.96994
1.257,-3.25218,-0.515433,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.75926,2.98461
1.2585,-3.25297,-0.529937,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.76375,2.99911
1.26,-3.25377,-0.544244,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.76826,3.01342
