"Time","FMU1:J1_w","FMU1:J2_w","FMU1:J3_w","FMU1:J4_w"
0.36950844334495403,6.5708135890669563,3.5643956839273576,8.983332671650423e-31,8.9817348164734643e-31
0.39436794252915514,6.2199873056015367,3.7849854042911839,2.4031700976982988e-31,2.4093058604649992e-31
0.39436794252916646,6.2199873056014177,3.7849854042912834,2.403170097687313e-31,2.4093058604540262e-31
0.39436794252918034,6.2199873056012702,3.7849854042914055,2.403170097687313e-31,2.4093058604540262e-31
0.39720043133990185,6.1913440736619787,3.8098893757959966,9.8437322826084275e-32,9.9036397831858712e-32
0.39720043133991317,6.1913440736618686,3.8098893757960961,9.8437322826407001e-32,9.9036397832181471e-32
0.3972004313399245,6.1913440736617602,3.8098893757961956,9.84373228389836e-32,9.9036397844759526e-32
0.39720043133993582,6.1913440736616501,3.8098893757962951,9.84373228389836e-32,9.9036397844759526e-32
0.39999999999998864,6.1655465637218363,3.8344565542104858,8.7161664688579716e-32,8.7797605756453242e-32
0.40000000000000002,6.1655465637217368,3.8344565542105857,8.7161664688291717e-32,8.7797605756165976e-32
0.40000000000001235,6.1655465637216285,3.8344565542105702,1.2323475573339238e-13,8.7797605756165976e-32
0.40000000000002728,6.1655465637214979,3.834456554210552,2.7255975254547593e-13,8.7797605756165976e-32
0.41153430598359575,6.0855113391996829,3.8198279497221121,0.11534305983595726,-1.298082018892683e-30
0.41153430598360796,6.0855113391996198,3.8198279497220962,0.11534305983607937,-1.2980820188917296e-30
0.42209396734454463,6.0470256039153041,3.8057122581733731,0.22093967344544602,-1.1985143298314882e-30
0.42209396734455717,6.0470256039152765,3.8057122581733558,0.22093967344557147,-1.1985143298313305e-30
0.42565284233978073,6.0406099761047782,3.8007962142695089,0.25652842339780707,-1.4591161943713024e-30
0.42565284233979361,6.0406099761047605,3.8007962142694911,0.25652842339793586,-1.4591161943719314e-30
0.45738780472739982,6.0643828805958577,3.7533056267960965,0.57387804727399772,-1.4591161943719314e-30
0.47740766862363965,6.0658700279268167,3.719838731936941,0.77407668623639614,-1.4591161943719314e-30
0.47740766862365352,6.0658700279267919,3.7198387319369166,0.77407668623653492,-1.4591161943719314e-30
0.48091333744422249,6.0583022397498967,3.7136891117998805,0.80913337444222455,-1.4591161943719314e-30
0.48091333744423703,6.0583022397498594,3.7136891117998552,0.80913337444236999,-1.4591161943719314e-30
0.5121698501535914,5.8370548122663983,3.654919568862101,1.1216985015359133,-3.4410726256100842e-30
0.54336004770482926,5.3617244165043703,3.5889398920755466,1.4336004770482922,-4.5892932410770296e-30
0.57611498426140029,4.8130235756039736,3.5113489670748841,1.7611498426140024,-4.5892932410770296e-30
0.60817411431752744,4.5019618480012831,3.4267705122861871,2.0817411431752744,-3.1350502592017583e-30
0.61194163568484672,4.4865129389099128,3.4162519727876557,2.1194163568484674,-3.1301258595572507e-30
0.61194163568486493,4.4865129389098488,3.4162519727876046,2.1194163568486495,-3.130125859557208e-30
0.61429744157642374,4.4790347423449148,3.4096118610168213,2.1429744157642379,-3.539750067870556e-30
0.61429744157644217,4.4790347423448633,3.4096118610167689,2.1429744157644222,-3.5397500678732767e-30
0.62642535156335477,4.4646902642420558,3.3746554868527587,2.2642535156335484,-3.5020454504462358e-30
0.6264253515633732,4.4646902642420621,3.3746554868527046,2.2642535156337327,-3.5020454504462428e-30
0.62642536023023621,4.4646902669849382,3.3746554614070532,2.2642536023023627,-3.5020419499308259e-30
0.62642536023025874,4.4646902669849453,3.374655461406987,2.2642536023025879,-3.5020419499217231e-30
0.6579968586652406,4.5400667358672191,3.2774716720649746,2.5799685866524062,-3.5025486540402653e-30
0.68957795896190344,4.5529519045012989,3.1710455481290234,2.8957795896190346,1.168656727441173e-30
0.69048833942303034,4.5498599842551899,3.1678376508298833,2.9048833942303034,1.1757555174079401e-30
0.69048833942305099,4.5498599842551171,3.1678376508298105,2.9048833942305099,1.1757555174082554e-30
0.69275875002656906,4.5410948259940902,3.1598028233575493,2.9275875002656906,5.5351535817383151e-30
0.69275875002658949,4.5410948259940049,3.1598028233574769,2.9275875002658949,5.5351535817817904e-30
0.70979319653653472,4.4258780494548917,3.097931965265369,3.0979319653653472,5.534786182242466e-30
0.70979319653655537,4.425878049454699,3.0979319652652921,3.0979319653655537,5.5347861822328678e-30
0.71225840903675064,4.4020421514096411,3.1056641962128384,3.1056641963131,9.4011226108652012e-30
0.71225840903677173,4.4020421514094306,3.1056641962129046,3.1056641963131661,9.4011226108896455e-30
0.71438909044370535,4.3800615235035529,3.1123231728804042,3.1123231729806657,5.8370944780096393e-30
0.71438909044372645,4.3800615235033291,3.1123231728804699,3.1123231729807315,5.8370944779811502e-30
0.74699131631623583,3.9256003494994141,3.2114064566093479,3.2114064567096094,6.9087037035648024e-30
0.77936475678366757,3.4557037569686635,3.3044671513654,3.3044671514656616,7.3367716000597713e-30
0.78742579060723594,3.3709783135769982,3.3267957105986987,3.3267957106989603,7.713480584836983e-30
0.78742579060726359,3.3709783135767397,3.3267957105987747,3.3267957106990362,7.7134805848372086e-30
0.78934054167383882,3.3536381261724664,3.3320494106985201,3.3320494107987817,7.7134805848372086e-30
0.78934054167386214,3.3536381261722621,3.3320494106985841,3.3320494107988456,7.7134805848372086e-30
0.79126817484160106,3.3373189889553014,3.3373189890552655,3.337318989155527,7.7134805848372086e-30
0.79126817484162437,3.3373189889551114,3.3373189890553294,3.337318989155591,7.7134805848372086e-30
0.82324060384615927,3.3603982965840835,3.3603982966843016,3.3603982967845631,-2.6172295749745314e-31
0.82750572323987537,3.3705650785127448,3.3705650786129628,3.3705650787132244,-2.6172428423974544e-31
0.82750572323989957,3.3705650785128061,3.3705650786130241,3.3705650787132857,-2.6172428423974548e-31
0.83116724142183041,3.3802858180359405,3.3802858181361586,3.3802858182364202,3.1257280904600077e-31
0.83116724142185483,3.3802858180360085,3.3802858181362265,3.3802858182364881,3.1257280904885531e-31
0.83116724168719114,3.3802858189036016,3.3802858188036056,3.3802858189038671,3.1257280904885535e-31
0.83116724168721556,3.3802858189036811,3.3802858188036669,3.3802858189039284,3.1257280904885535e-31
0.86268069020070481,3.528202926441439,3.4568322740213482,3.4568322741216098,3.1257280904885535e-31
0.87619620278015997,3.5758176444833989,3.4879792984640385,3.4879792985643001,2.4537903314906236e-31
0.87619620278018528,3.5758176444834562,3.4879792984640958,3.4879792985643574,2.4537903314892696e-31
0.87824432605018254,3.5799929506837955,3.4926102387045135,3.4926102388047751,2.4537903314892696e-31
0.8782443260502083,3.5799929506838422,3.4926102387045717,3.4926102388048332,2.4537903314892696e-31
0.89999999999998703,3.5560239344847515,3.5403432409461963,3.5403432410464579,7.6859845134312043e-30
0.90000000000001301,3.5560239344846409,3.5403432409462519,3.5403432410465134,7.6859845134671167e-30
0.90000000000003944,3.5560239344845281,3.5403432409461759,3.5403432410464375,2.6423307986078731e-13
0.90660007540931431,3.5212935739305604,3.5212935740305054,3.5212935741307669,0.066000754093012967
0.90660007540934917,3.5212935739303428,3.5212935740304041,3.5212935741306657,0.066000754093361563
0.93944587174781424,3.3425165585269347,3.342516558626996,3.3425165587272576,0.39445871747801198
0.97338024362596143,3.1237496329351386,3.1237496330351999,3.1237496331354615,0.73380243625948338
0.99893564493982834,3.0036354000823815,3.0036354001824428,3.0036354002827044,0.98935644939815237
0.99893564493985698,3.0036354000822829,3.0036354001823442,3.0036354002826058,0.98935644939843881
1.0003332892336714,2.9989234551439452,2.9989234552440065,2.9989234553442681,1.0033328923365827
1.0003332892337007,2.9989234551438484,2.9989234552439097,2.9989234553441713,1.0033328923368758
1.0003332896647945,2.9989234538552849,2.9989234537552911,2.9989234538555527,1.0033328966478141
1.0003332896648307,2.9989234538551766,2.9989234537551659,2.9989234538554275,1.003332896648176
1.0333885216663818,3.0628304310860797,2.8815012878078528,2.8815012879081143,1.3338852166636876
1.066297744809906,3.2953035282936347,2.7580315124903856,2.7580315125906472,1.6629774480989294
1.0978458762651289,3.3906130366562306,2.6334521831061628,2.6334521832064244,1.9784587626511576
1.1074375062728052,3.3649455230356851,2.5943615418237145,2.5943615419239761,2.0743750627279214
1.1074375062728372,3.3649455230355541,2.5943615418235835,2.594361541923845,2.0743750627282411
1.1080598547348042,3.3623336852488102,2.5918055297861229,2.5918055298863845,2.0805985473479107
1.1080598547348366,3.3623336852486712,2.5918055297859897,2.5918055298862512,2.0805985473482349
1.1203942597424259,3.2882966656070409,2.5406531322705868,2.5406531323708483,2.203942597424128
1.1203942597424583,3.2882966656067945,2.5406531322704509,2.5406531323707124,2.2039425974244522
1.1210241792335345,3.2834571400284682,2.5380154814692846,2.5380154815695462,2.2102417923352138
1.1210241792335673,3.2834571400282133,2.5380154814691469,2.5380154815694085,2.2102417923355424
1.1440087517888682,3.0576801629629964,2.4400875176884393,2.4400875177887009,2.4400875178885513
1.1440087517889019,3.0576801629626198,2.4400875176882928,2.4400875177885544,2.4400875178888888
1.175836536710072,2.7310051997673259,2.4521541295524143,2.4521541296526759,2.4521541297530103
1.1981820027090797,2.6262864419156911,2.4581028675468484,2.4581028676471099,2.4581028677474444
1.1981820027091139,2.6262864419156493,2.4581028675468559,2.4581028676471175,2.4581028677474519
1.1983985982776522,2.6260278163613195,2.4581503230803547,2.4581503231806163,2.4581503232809507
1.1983985982776879,2.6260278163612782,2.4581503230803627,2.4581503231806243,2.4581503232809587
1.2023812175649795,2.6240076549817566,2.4589879502279923,2.4589879503282539,2.4589879504285883
1.2023812175650146,2.6240076549817619,2.4589879502279994,2.458987950328261,2.4589879504285954
1.2025648858306432,2.6240391434225314,2.4590249799011792,2.4590249800014408,2.4590249801017752
1.2025648858306783,2.6240391434225385,2.4590249799011863,2.4590249800014479,2.4590249801017823
1.235929926027463,2.7919967983166756,2.4634100429310726,2.4634100430313342,2.4634100431316686
1.2506336967325991,2.9331576810243369,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.250633696732635,2.9331576810246962,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.2506336967326714,2.9331576810250604,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.2834440534692164,3.2030375212691293,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.2979191811240636,3.2444539428257144,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.2979191811241009,3.2444539428257384,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.2981012960281952,3.2445676936242083,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.298101296028233,3.2445676936242309,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.3020569293031701,3.2444643437293492,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.3020569293032078,3.2444643437293248,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.3022724402784687,3.2443178656094487,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.3022724402785064,3.2443178656094216,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.3357304920092095,3.0647830113658165,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.3692625787599886,2.7457375783791478,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.3936979367501847,2.6147346817778025,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.3936979367502247,2.6147346817777239,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.3942551421824083,2.6136866573245423,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.3942551421824487,2.6136866573244699,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.4062235959702973,2.6145875511495782,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.4062235959703377,2.6145875511496568,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.4068844925907844,2.6159390695163918,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.4068844925908253,2.6159390695164793,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.4405093280703027,2.8333253916265395,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.4738988779758899,3.1439918119087871,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.4894570942778742,3.2278455067129155,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.4894570942779168,3.227845506713054,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.4904089883366674,3.2308058519416014,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.4904089883367104,3.2308058519417289,2.4638628400976232,2.4638628401978848,2.4638628402982192
1.5,3.2296240693869009,2.4638628400976232,2.4638628401978848,2.4638628402982192
