"time","Inductor1.der(i)","Inductor2.der(i)","Capacitor1.der(v)","Capacitor2.der(v)","Inductor1.i","Inductor1.n.i","Inductor2.i","Inductor2.n.i","SineVoltage1.n.v","SineVoltage2.n.v","SineVoltage2.v","Inductor1.v","Inductor1.p.v","Inductor2.v","Inductor2.p.v","Inductor3.v","SineVoltage3.n.i","SineVoltage3.i","Inductor3.p.v","IdealDiode1.s","IdealDiode1.v","IdealDiode1.p.v","IdealDiode1.p.i","IdealDiode1.i","IdealDiode1.n.i","IdealDiode1.LossPower","IdealDiode6.s","IdealDiode6.v","IdealDiode6.n.i","IdealDiode6.LossPower","Capacitor1.p.v","Capacitor1.p.i","Capacitor2.n.v","Ground1.p.i","SignalCurrent1.v","Inductor3.der(i)","IdealDiode1.off","IdealDiode2.off","IdealDiode3.off","IdealDiode4.off","IdealDiode5.off","IdealDiode6.off"
0.0246,-95657.27491,95941.04189,5469.244234,5469.244234,665.5916009,-665.5916009,-665.2119662,665.2119662,-63.27232745,-63.27232745,-197.461244,-5.739436495,260.7509772,5.756462514,-260.7335715,-0.01702601895,-0.379634724,0.379634724,-189.834388,665.0592851,2.665059285,266.4904136,665.0612851,665.0612851,-665.0612851,1772.427753,-76.00799237,-74.00799237,0.07400799237,5.477182935,263.8253544,164.077327,-263.8253544,0,527.6507087,-283.7669826,0,1,1,1,0,1
0.0248,-235053.8676,235329.5858,4372.887071,4372.887071,632.7338023,-632.7338023,-632.2982006,632.2982006,-72.60013136,-72.60013136,-180.7369231,-14.10323205,253.3540332,14.11977515,-253.3370545,-0.01654309681,-0.4356016594,0.4356016594,-217.8173728,632.1995199,2.63219952,267.4572653,632.2015199,632.2015199,-632.2015199,1664.080537,-49.02423605,-47.02423605,0.04702423605,2.211278776,264.8250657,131.1866121,-264.8250657,0,529.6501315,-275.7182802,0,1,1,1,0,1
0.025,-385383.8426,385650.4241,2308.755149,2308.755149,570.840269,-570.840269,-570.3504196,570.3504196,-81.64141572,-81.64141572,-163.2993162,-23.12303056,244.9572166,23.13902545,-244.9407319,-0.01599488878,-0.489849474,0.489849474,-244.9407319,570.3046789,2.570304679,268.0802472,570.3066789,570.3066789,-570.3066789,1465.861925,-22.58520551,-20.58520551,0.02058520551,0.4237506857,265.5099425,69.26265448,-265.5099425,1.136868377e-013,531.0198851,-266.5814797,0,1,1,1,0,1
0.0252,-523837.4038,561885.0445,-774.6767563,-774.6767563,478.3607329,-478.3607329,-477.3202973,477.3202973,-89.22651214,-89.22651214,-145.2172414,-31.43024423,236.7276524,33.71310267,-234.4437536,-2.282858441,-1.040435593,1.040435593,-269.9634353,477.8248949,2.477824895,268.1578967,477.8268949,477.8268949,-477.8268949,1183.971376,0.5050749439,2.000505075,-0.5070749439,1.014405999,265.6800718,-23.24030269,-265.6800718,0,531.3601435,-38047.64068,0,1,1,1,0,0
0.0254,-542950.978,864781.4721,-4327.44754,-4327.44754,371.7743476,-371.7743476,-334.6545657,334.6545657,-89.05714733,-89.05714733,-126.5620606,-32.57705868,234.9661573,51.88688833,-215.6192079,-19.30982965,-37.11978193,37.11978193,-286.5183914,371.2396324,2.371239632,267.543216,371.2416324,371.2416324,-371.2416324,880.3028719,36.58540139,2.036585401,-36.58740139,74.51336754,265.1719763,-129.8234262,-265.1719763,1.136868377e-013,530.3439527,-321830.4941,0,1,1,1,0,0
0.0256,-567205.7128,1166944.145,-8025.098416,-8025.098416,260.8372041,-260.8372041,-131.4566525,131.4566525,-88.64629463,-88.64629463,-107.4073971,-34.03234277,232.1673781,70.01664872,-196.0536917,-35.98430595,-129.3805516,129.3805516,-302.0525703,260.305065,2.260305065,266.1997208,260.307065,260.307065,-260.307065,588.3733774,128.8485439,2.128848544,-128.8505439,274.3032928,263.9394158,-240.7529525,-263.9394158,5.684341886e-014,527.8788315,-599738.4325,0,1,1,1,0,0
0.0258,135857.4066,296.4692139,-9692.448439,-9692.448439,210.6730025,-210.6730025,-0.2635396378,0.2635396378,-43.92318512,-43.92318512,-87.82884563,8.151444395,272.4147506,0.01778815284,-131.7520308,-8.169232548,-210.4094629,210.4094629,-272.4322753,210.144686,2.210144686,264.2633062,210.146686,210.146686,-210.146686,464.4545814,209.8811467,2.209881147,-209.8831467,463.8168088,262.0531616,-290.7734532,-262.0531616,0,524.1063231,-136153.8758,0,1,1,1,1,0
0.026,236273.4961,301.0815428,-8438.156157,-8438.156157,248.2628373,-248.2628373,-0.2037650125,0.2037650125,-33.9607675,-33.9607675,-67.90367388,14.17640977,276.65299,0.01806489257,-101.8644414,-14.19447466,-248.0590723,248.0590723,-276.6708512,247.7381318,2.247738132,262.4765803,247.7401318,247.7401318,-247.7401318,556.8549411,247.534367,2.247534367,-247.536367,556.346492,260.2288421,-253.1446847,-260.2288421,0,520.4576843,-236574.5777,0,1,1,1,1,0
0.0262,312984.2541,304.5068509,-6592.29756,-6592.29756,303.6008587,-303.6008587,-0.1431862201,0.1431862201,-23.86432228,-23.86432228,-47.71051734,18.77905525,279.7994064,0.01827041105,-71.57483962,-18.79732566,-303.4576725,303.4576725,-279.8175336,303.0791211,2.303079121,261.0203512,303.0811211,303.0811211,-303.0811211,698.0198019,302.935935,2.302935935,-302.937935,697.6466565,258.717272,-197.7689268,-258.717272,0,517.4345441,-313288.761,0,1,1,1,1,0
0.0264,364165.5696,306.7305151,-4319.34638,-4319.34638,371.7534742,-371.7534742,-0.08204233703,0.08204233703,-13.67369549,-13.67369549,-27.32906919,21.84993418,281.8415824,0.01840383091,-41.00276468,-21.86833801,-371.6714319,371.6714319,-281.8599042,371.2338622,2.371233862,259.9916482,371.2358622,371.2358622,-371.2358622,880.2870472,371.1518199,2.37115182,-371.1538199,880.0620555,257.6204143,-129.5803914,-257.6204143,0,515.2408287,-364472.3001,0,1,1,1,1,0
0.0266,388635.1877,307.7437492,-1793.838146,-1793.838146,447.4850688,-447.4850688,-0.02057467038,0.02057467038,-3.429104871,-3.429104871,-6.839765692,23.31811126,282.7714584,0.01846462495,-10.26887056,-23.33657589,-447.4644941,447.4644941,-282.7899024,446.966609,2.446966609,259.4533471,446.968609,446.968609,-446.968609,1093.717262,446.9460344,2.446946034,-446.9480344,1093.65772,257.0063805,-53.81514438,-257.0063805,0,514.012761,-388942.9315,0,1,1,1,1,0
0.0268,385879.3889,307.5423798,804.054663,804.054663,525.3907412,-525.3907412,0.04097419511,-0.04097419511,6.82901886,6.82901886,13.67653124,23.15276334,282.5853646,0.01845254279,20.5055501,-23.17121588,-525.4317154,525.4317154,-282.6038581,524.8724009,2.524872401,259.4326013,524.8744009,524.8744009,-524.8744009,1325.240889,524.913375,2.524913375,-524.915375,1325.365851,256.9077289,24.12163989,-256.9077289,0,513.8154577,-386186.9313,0,1,1,1,1,0
0.027,356062.8408,306.127246,3293.015347,3293.015347,600.0310826,-600.0310826,0.1023613542,-0.1023613542,17.06019158,17.06019158,34.13885315,21.36377045,281.2840355,0.01836763476,51.19904472,-21.38213809,-600.133444,600.133444,-281.3025055,599.5118416,2.599511842,259.9202651,599.5138416,599.5138416,-599.5138416,1558.44333,599.6142029,2.599614203,-599.6162029,1558.770797,257.3207532,98.7904604,-257.3207532,0,514.6415064,-356368.9681,0,1,1,1,1,0
0.0272,300021.1133,303.5039705,5495.046827,5495.046827,666.0660928,-666.0660928,0.1633445397,-0.1633445397,27.22403551,27.22403551,54.4664446,18.0012668,278.8726068,0.01821023823,81.69048011,-18.01947704,-666.2294373,666.2294373,-278.8909804,665.5450156,2.665545016,260.87134,665.5470156,665.5470156,-665.5470156,1774.04553,665.70836,2.66570836,-665.71036,1774.589672,258.205795,164.8514048,-258.205795,1.136868377e-013,516.41159,-300324.6173,0,1,1,1,1,0
0.0274,219240.8689,299.6829043,7239.927266,7239.927266,718.3888538,-718.3888538,0.223683079,-0.223683079,37.28043861,37.28043861,74.57908188,13.15445213,275.3605954,0.01798097426,111.8595205,-13.17243311,-718.6125369,718.6125369,-275.3788,717.8651594,2.717865159,262.2061432,717.8671594,717.8671594,-717.8671594,1951.066141,718.0888422,2.718088842,-718.0908422,1951.834706,259.4882781,217.197818,-259.4882781,0,518.9765562,-219540.5518,0,1,1,1,1,0
0.0276,115823.7185,294.6791269,8369.424363,8369.424363,752.2519688,-752.2519688,0.2831388434,-0.2831388434,47.18971285,47.18971285,94.39738959,6.949423109,270.7618614,0.01768074761,141.5871024,-6.967103857,-752.5351076,752.5351076,-270.7798253,751.7250956,2.751725096,263.8124383,751.7270956,751.7270956,-751.7270956,2068.546314,752.0082342,2.752008234,-752.0102342,2069.538357,261.0607132,251.0827309,-261.0607132,1.136868377e-013,522.1214265,-116118.3976,0,1,1,1,1,0
0.0278,-7563.344025,288.5123858,8741.235637,8741.235637,763.3857841,-763.3857841,0.3414771881,-0.3414771881,56.91275086,56.91275086,113.8431539,-0.4538006415,265.0945542,0.01731074315,170.7559048,0.4364898983,-763.7272613,763.7272613,-265.1122064,762.8554502,2.76285545,265.5483548,762.8574502,762.8574502,-762.8574502,2107.664864,763.1969271,2.763196927,-763.1989271,2108.86893,262.7854993,262.2370691,-262.7854993,0,525.5709987,7274.831639,0,1,1,1,1,0
0.028,-147749.952,281.2070185,8232.560367,8232.560367,748.1055649,-748.1055649,0.3984678784,-0.3984678784,66.41118024,66.41118024,132.8396314,-8.864997121,258.3810398,0.01687242111,199.2508116,8.8481247,-748.5040328,748.5040328,-258.3983107,747.5718204,2.74757182,267.2460369,747.5738204,747.5738204,-747.5738204,2054.012763,747.9702879,2.747970288,-747.9722879,2055.405623,264.4984651,246.976811,-264.4984651,0,528.9969301,147468.745,0,1,1,1,1,0
0.0282,-301135.8277,272.7918558,6743.213137,6743.213137,703.4049228,-703.4049228,0.4538859979,-0.4538859979,75.64751503,75.64751503,151.3118515,-18.06814966,250.6478135,0.01636751135,226.9593665,18.05178215,-703.8588088,703.8588088,-250.6646349,702.8681937,2.702868194,268.7159631,702.8701937,702.8701937,-702.8701937,1899.765491,703.3220793,2.703322079,-703.3240793,1901.311512,266.0130949,202.2963941,-266.0130949,1.136868377e-013,532.0261899,300863.0359,0,1,1,1,1,0
0.0284,-463773.6343,263.3001086,4198.218932,4198.218932,627.0336916,-627.0336916,0.5075128368,-0.5075128368,84.58530364,84.58530364,169.1869128,-27.82641806,241.9253947,0.01579800651,253.7722164,27.81062005,-627.5412045,627.5412045,-241.9417003,626.4948145,2.626494815,269.7518128,626.4968145,626.4968145,-626.4968145,1645.490635,627.0023268,2.627002327,-627.0043268,1647.141826,267.125318,125.946568,-267.125318,-1.136868377e-013,534.250636,463510.3342,0,1,1,1,1,0
0.0286,-686720.125,110709.7339,622.8383074,622.8383074,515.3767959,-515.3767959,4.921116425,-4.921116425,89.87338277,89.87338277,186.3942707,-41.2032075,228.9323171,6.642584034,276.2676534,34.56062347,-520.2979123,520.2979123,-235.5798222,514.8370397,2.51483704,270.1355246,514.8390397,514.8390397,-514.8390397,1294.736286,519.7581512,2.519758151,-519.7601512,1309.669878,267.6206875,18.68514922,-267.6206875,0,535.2413751,576010.3911,0,0,1,1,1,0
0.0288,-994792.0418,387365.1749,-3319.824981,-3319.824981,347.2046899,-347.2046899,54.81148999,-54.81148999,89.78464681,89.78464681,202.8660155,-59.68752251,210.0136223,23.24191049,292.6506623,36.44561201,-402.0161799,402.0161799,-233.3103442,346.6656343,2.346665634,269.7011448,346.6676343,346.6676343,-346.6676343,813.5130238,401.4770694,2.401477069,-401.4790694,964.1427791,267.3544791,-99.59474942,-267.3544791,1.136868377e-013,534.7089583,607426.8669,0,0,1,1,1,0
0.029,-1300745.806,658765.82,-7482.883418,-7482.883418,117.601043,-117.601043,159.5166754,-159.5166754,89.4258376,89.4258376,218.5371409,-78.04474838,190.3503653,39.5259492,307.9629785,38.51879919,-277.1177184,277.1177184,-230.0358311,117.0643699,2.11706437,268.3951137,117.0663699,117.0663699,-117.0663699,247.8370406,276.5808857,2.276580886,-276.5828857,629.6633109,266.2780494,-224.4865025,-266.2780494,5.684341886e-014,532.5560987,641979.9865,0,0,1,1,1,0
0.0292,-298.1387784,120455.9313,-8997.073517,-8997.073517,0.2437187524,-0.2437187524,231.2929339,-231.2929339,40.61971082,40.61971082,233.3458,-0.01788832671,121.8414879,7.227355876,273.9655109,-7.209467549,-231.5366526,231.5366526,-273.9478662,-144.6480191,-142.6480191,121.8593762,-0.1426480191,-0.1426480191,0.1426480191,20.34845736,231.0034068,2.231003407,-231.0054068,515.3738496,264.5073953,-269.9122055,-264.5073953,5.684341886e-014,529.0147906,-120157.7925,1,0,1,1,1,0
0.0294,-302.356114,212789.1472,-7874.629802,-7874.629802,0.1836496837,-0.1836496837,264.98786,-264.98786,30.6082194,30.6082194,247.2335499,-0.01814136684,91.80670047,12.76734883,277.8417693,-12.74920746,-265.1715097,265.1715097,-277.8238116,-172.9851206,-170.9851206,91.82484184,-0.1709851206,-0.1709851206,0.1709851206,29.23591148,264.6416251,2.264641625,-264.6436251,599.3229693,262.8099625,-236.2388941,-262.8099625,0,525.619925,-212486.7911,1,0,1,1,1,0
0.0296,-305.3822084,281894.464,-6213.04165,-6213.04165,0.122855834,-0.122855834,314.858919,-314.858919,20.47593137,20.47593137,260.1455819,-0.0183229325,61.40959405,16.91366784,280.6215132,-16.89534491,-314.9817748,314.9817748,-280.6033132,-201.9655966,-199.9655966,61.42791698,-0.1999655966,-0.1999655966,0.1999655966,39.98623983,314.4546733,2.314454673,-314.4566733,727.7957171,261.3935136,-186.3912495,-261.3935136,0,522.7870272,-281589.0818,1,0,1,1,1,0
0.0298,-307.2031295,326136.9248,-4172.958848,-4172.958848,0.0615771284,-0.0615771284,376.0869472,-376.0869472,10.26283421,10.26283421,272.0309381,-0.01843218777,30.77013201,19.56821549,282.2937723,-19.5497833,-376.1485243,376.1485243,-282.2754017,-231.5614307,-229.5614307,30.7885642,-0.2295614307,-0.2295614307,0.2295614307,52.69845048,375.6234487,2.375623449,-375.6254487,892.3446238,260.3499949,-125.1887654,-260.3499949,-5.684341886e-014,520.6999899,-325829.7217,1,0,1,1,1,0
0.03,-307.8116504,344510.169,-1923.859385,-1923.859385,5.540604167e-005,-5.540604167e-005,443.5877682,-443.5877682,0.009234321807,0.009234321807,282.8427125,-0.01846869903,0.009234321807,20.67061014,282.8519468,-20.65214144,-443.5878236,443.5878236,-282.8334782,-261.7105698,-259.7105698,0.02770302083,-0.2597105698,-0.2597105698,0.2597105698,67.44958006,443.063904,2.443063904,-443.065904,1082.438317,259.7382728,-57.71578155,-259.7382728,5.684341886e-014,519.4765456,-344202.3573,1,0,1,1,1,0
0.0302,-307.2053476,336657.153,360.2476478,360.2476478,-0.06146653498,0.06146653498,512.1410998,-512.1410998,-10.24440201,-10.24440201,292.5382359,-0.01843232086,-30.75169981,20.19942918,282.2938339,-20.18099686,-512.0796333,512.0796333,-282.2753401,-292.3160548,-290.3160548,-30.73326749,-0.2903160548,-0.2903160548,0.2903160548,84.28341166,511.5559561,2.511555956,-511.5579561,1284.806432,259.5827873,10.80742943,-259.5827873,5.684341886e-014,519.1655746,-336349.9476,1,0,1,1,1,0
0.0304,-305.3866477,302875.8471,2505.155427,2505.155427,-0.1227458957,0.1227458957,576.5205531,-576.5205531,-20.45760836,-20.45760836,301.0792445,-0.01832319886,-61.39127104,18.17255083,280.6216362,-18.15422763,-576.3978072,576.3978072,-280.6031902,-323.246037,-321.246037,-61.37294784,-0.321246037,-0.321246037,0.321246037,103.1990163,575.8734851,2.575873485,-575.8754851,1483.382393,259.8730891,75.1546628,-259.8730891,0,519.7461782,-302570.4605,1,0,1,1,1,0
0.0306,-302.3627291,244110.5293,4340.817368,4340.817368,-0.1835408344,0.1835408344,631.6243746,-631.6243746,-30.59007789,-30.59007789,308.432031,-0.01814176375,-91.78855896,14.64663176,277.8419531,-14.62849,-631.4408338,631.4408338,-277.8236278,-354.3346399,-352.3346399,-91.7704172,-0.3523346399,-0.3523346399,0.3523346399,124.1396985,630.9150744,2.630915074,-630.9170744,1659.889242,260.5642227,130.2245211,-260.5642227,0,521.1284454,-243808.1666,1,0,1,1,1,0
0.0308,-298.1455246,161927.9937,5705.574343,5705.574343,-0.2436114213,0.2436114213,672.6022699,-672.6022699,-40.60182234,-40.60182234,314.5675771,-0.01788873148,-121.8235994,9.715679619,273.9657547,-9.697790888,-672.3586585,672.3586585,-273.9476224,-385.3837113,-383.3837113,-121.8057106,-0.3833837113,-0.3833837113,0.3833837113,146.9830701,671.8308306,2.671830831,-671.8328306,1795.02367,261.5780007,171.1672303,-261.5780007,-1.136868377e-013,523.1560013,-161629.8481,1,0,1,1,1,0
0.031,-292.751674,58480.21338,6450.195313,6450.195313,-0.3027205852,0.3027205852,694.9766337,-694.9766337,-50.45332996,-50.45332996,319.4616687,-0.01756510044,-151.3778577,3.508812803,269.0083387,-3.491247702,-694.6739131,694.6739131,-268.9904709,-416.1653722,-414.1653722,-151.3602926,-0.4141653722,-0.4141653722,0.4141653722,171.5329555,694.1436088,2.694143609,-694.1456088,1870.127955,262.8050796,193.5058594,-262.8050796,1.136868377e-013,525.6101591,-58187.4617,1,0,1,1,1,0
0.0312,-286.2024566,-63546.31208,6441.613282,6441.613282,-0.3606350493,0.3606350493,694.7546432,-694.7546432,-60.10572133,-60.10572133,323.094991,-0.01717214739,-180.3346968,-3.812778725,262.9892697,3.829950872,-694.3940081,694.3940081,-262.9717369,-446.4253513,-444.4253513,-180.3175246,-0.4444253513,-0.4444253513,0.4444253513,197.5138929,693.8610986,2.693861099,-693.8630986,1869.170809,264.1078266,193.2483984,-264.1078266,-1.136868377e-013,528.2156533,63832.51454,1,0,1,1,1,0
0.0314,-278.5237227,-200993.1302,5566.286335,5566.286335,-0.4171262516,0.4171262516,668.5291082,-668.5291082,-69.52090288,-69.52090288,325.453205,-0.01671142336,-208.5798372,-12.05958781,255.9323021,12.07629924,-668.111982,668.111982,-255.9151736,-475.8870219,-473.8870219,-208.5631258,-0.4738870219,-0.4738870219,0.4738870219,224.5689095,667.5766666,2.667576667,-667.5786666,1780.817274,265.3238961,166.9885901,-265.3238961,0,530.6477923,201271.6539,1,0,1,1,1,0
0.0316,-269.7458046,-350302.9072,3733.104984,3733.104984,-0.4719712471,0.4719712471,613.5657129,-613.5657129,-78.66171719,-78.66171719,326.5270039,-0.01618474828,-236.0018083,-21.01817443,247.8652867,21.03435918,-613.0937416,613.0937416,-247.84863,-504.2560561,-502.2560561,-235.9856235,-0.5022560561,-0.5022560561,0.5022560561,252.2611459,612.5565882,2.612556588,-612.5585882,1600.343975,266.2704326,111.9931495,-266.2704326,0,532.5408652,350572.653,1,0,1,1,1,0
0.0318,-259.9033261,-507601.3684,875.7820497,875.7820497,-0.5249535877,0.5249535877,527.8747365,-527.8747365,-87.49208964,-87.49208964,326.3121499,-0.01559419956,-262.4923881,-30.4560821,238.8200602,30.4716763,-527.3497829,527.3497829,-238.8039411,-531.2255995,-529.2255995,-262.4767939,-0.5292255995,-0.5292255995,0.5292255995,280.0797352,526.8117585,2.526811758,-526.8137585,1331.159199,266.7488056,26.27346149,-266.7488056,1.136868377e-013,533.4976113,507861.2717,1,0,1,1,1,0
0.032,-215183.2474,-561548.2595,-2773.330728,-2773.330728,-16.87440571,16.87440571,418.4062945,-418.4062945,-89.52099515,-89.52099515,324.8094909,-12.91099485,-281.4908547,-33.69289557,235.2884957,46.60389042,-401.5318888,401.5318888,-222.3606265,-537.1433824,-535.1433824,-268.5798598,-0.5351433824,-0.5351433824,0.5351433824,286.3784397,400.9943608,2.400994361,-400.9963608,962.7900009,266.5635226,-83.19992183,-266.5635226,1.136868377e-013,533.1270451,776731.5069,1,0,1,0,1,0
0.0322,-494576.1757,-585290.2226,-6593.579592,-6593.579592,-87.94389225,87.94389225,303.792995,-303.792995,-89.20964447,-89.20964447,322.0249572,-29.67457054,-297.3914478,-35.11741336,232.8153128,64.7919839,-215.8491028,215.8491028,-203.0527984,-535.3463459,-533.3463459,-267.7168772,-0.5333463459,-0.5333463459,0.5333463459,284.4583247,215.3136285,2.215313629,-215.3156285,476.9916463,265.6294687,-197.8073878,-265.6294687,0,531.2589374,1079866.398,1,0,1,0,1,0
0.0324,-77676.68802,77382.04017,-10071.67892,-10071.67892,-199.0320093,199.0320093,199.3152542,-199.3152542,-47.20739261,-47.20739261,317.9695382,-4.660601281,-270.7795412,4.64292241,270.7621456,0.01767887066,-0.2832449221,0.2832449221,-141.6047822,-532.0393799,-530.0393799,-266.1189399,-0.5300393799,-0.5300393799,0.5300393799,280.9417442,-124.2979789,-122.2979789,0.1222979789,14.95679564,263.9204399,-302.1503677,-263.9204399,5.684341886e-014,527.8408799,294.6478443,1,0,1,0,1,1
0.0326,-186170.5044,185870.8294,-9181.02219,-9181.02219,-225.7718051,225.7718051,225.995596,-225.995596,-37.29841929,-37.29841929,312.6592386,-11.17023026,-275.3785761,11.15224976,275.3608193,0.01798049954,-0.2237909633,0.2237909633,-111.8775012,-528.191448,-526.191448,-264.2083458,-0.526191448,-0.526191448,0.526191448,276.8774399,-152.0876205,-150.0876205,0.1500876205,22.52629383,261.9831022,-275.4306657,-261.9831022,0,523.9662044,299.6749924,1,0,1,0,1,1
0.0328,-272133.2126,271829.7145,-7640.919277,-7640.919277,-271.9966946,271.9966946,272.1601484,-272.1601484,-27.24224552,-27.24224552,306.1150159,-16.32799276,-278.8908168,16.30978287,278.8727704,0.01820988959,-0.1634538,0.1634538,-81.70869012,-524.8541763,-522.8541763,-262.5628241,-0.5228541763,-0.5228541763,0.5228541763,273.3764897,-180.5644522,-178.5644522,0.1785644522,31.8852636,260.2913522,-229.2275783,-260.2913522,0,520.5827045,303.4981598,1,0,1,0,1,1
0.033,-333506.3717,333200.2483,-5608.790329,-5608.790329,-332.9845172,332.9845172,333.0869887,-333.0869887,-17.07855904,-17.07855904,298.3626971,-20.0103823,-281.302403,19.9920149,281.284138,0.01836740736,-0.1024715592,0.1024715592,-51.21741219,-522.2515791,-520.2515791,-261.2920207,-0.5202515791,-0.5202515791,0.5202515791,270.6617055,-209.7237788,-207.7237788,0.2077237788,43.14916828,258.9595584,-168.2637099,-258.9595584,0,517.9191168,306.123456,1,0,1,0,1,1
0.0332,-368854.9163,368547.3754,-3253.722116,-3253.722116,-403.6629473,403.6629473,403.7040322,-403.7040322,-6.847471304,-6.847471304,289.432877,-22.13129498,-282.603817,22.11284252,282.5854057,0.01845245506,-0.04108490999,0.04108490999,-20.52400254,-520.5419017,-518.5419017,-260.4725221,-0.5185419017,-0.5185419017,0.5185419017,268.8857038,-239.5269247,-237.5269247,0.2375269247,56.41903994,258.0693797,-97.61166349,-258.0693797,5.684341886e-014,516.1387593,307.5409177,1,0,1,0,1,1
0.0334,-377397.7161,377089.9716,-752.1839613,-752.1839613,-478.7380087,478.7380087,478.7175448,-478.7175448,3.410640279,3.410640279,279.3607975,-22.64386297,-282.789923,22.6253983,282.7714378,0.01846467022,0.0204638826,-0.0204638826,10.25040597,-519.8139018,-517.8139018,-260.14606,-0.5178139018,-0.5178139018,0.5178139018,268.1312369,-269.8997831,-267.8997831,0.2678997831,71.77029378,257.6678418,-22.56551884,-257.6678418,0,515.3356836,307.7445036,1,0,1,0,1,1
0.0336,-359022.8596,358716.1261,1716.373923,1716.373923,-552.8261197,552.8261197,552.7441878,-552.7441878,13.65529162,13.65529162,268.1862087,-21.54137158,-281.8599862,21.52296756,281.8415003,0.01840401422,0.0819319136,-0.0819319136,40.98436082,-520.0849233,-518.0849233,-260.3186147,-0.5180849233,-0.5180849233,0.5180849233,268.4119877,-300.7322654,-298.7322654,0.2987322654,89.24096641,257.7663086,51.4912177,-257.7663086,0,515.5326173,306.7335703,1,0,1,0,1,1
0.0338,-314288.117,313983.6049,3973.997044,3973.997044,-620.5883912,620.5883912,620.4453146,-620.4453146,23.84605177,23.84605177,255.9532114,-18.85728702,-279.8176769,18.8390163,279.7992631,0.01827072592,0.1430765968,-0.1430765968,71.55656911,-521.3007127,-519.3007127,-260.9603899,-0.5193007127,-0.5193007127,0.5193007127,269.6732302,-331.8786212,-329.8786212,0.3298786212,108.8199047,258.3403228,119.2199113,-258.3403228,0,516.6806456,304.5120987,1,0,1,0,1,1
0.034,-244405.92,244104.8311,5848.653656,5848.653656,-676.8634423,676.8634423,676.6597856,-676.6597856,33.94270244,33.94270244,242.7100837,-14.6643552,-276.6710551,14.64628987,276.6527861,0.01806533104,0.203656622,-0.203656622,101.8463763,-523.3370597,-521.3370597,-262.0066999,-0.5213370597,-0.5213370597,0.5213370597,271.7923298,-363.1586708,-361.1586708,0.3611586708,130.4355855,259.3303598,175.4596097,-259.3303598,0,518.6607196,301.0888506,1,0,1,0,1,1
0.0342,-151213.8608,150917.3835,7178.501931,7178.501931,-716.7954238,716.7954238,716.5319909,-716.5319909,43.90539678,43.90539678,228.5090901,-9.072831648,-272.432539,9.055043008,272.4144869,0.01778864051,0.2634329075,-0.2634329075,131.7342424,-526.0031452,-524.0031452,-263.3597073,-0.5240031452,-0.5240031452,0.5240031452,274.5792962,-394.3598917,-392.3598917,0.3923598917,153.9462846,260.6434379,215.3550579,-260.6434379,1.136868377e-013,521.2868758,296.4773419,1,0,1,0,1,1
0.0344,-37131.09468,36840.3989,7815.923185,7815.923185,-735.9550287,735.9550287,735.6328591,-735.6328591,53.69481657,53.69481657,213.4062756,-2.227865681,-267.1188561,2.210423934,267.1010922,0.01744174688,0.3221695438,-0.3221695438,161.1022136,-529.0465549,-527.0465549,-264.8909904,-0.5270465549,-0.5270465549,0.5270465549,277.778071,-425.2403363,-423.2403363,0.4232403363,179.1323823,262.1555644,234.4776955,-262.1555644,1.136868377e-013,524.3111289,290.6957813,1,0,1,0,1,1
0.0346,94898.29126,-95182.05824,7631.215308,7631.215308,-730.4503108,730.4503108,730.0706761,-730.0706761,63.27232745,63.27232745,197.461244,5.693897476,-260.7509772,-5.710923494,260.7335715,0.0170260188,0.379634724,-0.379634724,189.834388,-532.1598311,-530.1598311,-266.4448746,-0.5301598311,-0.5301598311,0.5301598311,281.0694465,-455.5323185,-453.5323185,0.4535323185,205.6915639,263.7149565,228.9364592,-263.7149565,0,527.429913,283.76698,1,0,1,0,1,1
0.0348,241473.5997,-241749.318,6515.870327,6515.870327,-697.025033,697.025033,696.5894313,-696.5894313,72.60013136,72.60013136,180.7369231,14.48841598,-253.3540332,-14.50495908,253.3370545,0.01654309689,0.4356016594,-0.4356016594,217.8173728,-534.9884083,-532.9884083,-267.8424492,-0.5329884083,-0.5329884083,0.5329884083,284.0766434,-484.9467888,-482.9467888,0.4829467888,233.2376009,265.1459591,195.4761098,-265.1459591,0,530.2919183,275.7182815,1,0,1,0,1,1
0.035,398816.0128,-399082.5942,4385.361212,4385.361212,-633.1422937,633.1422937,632.6524442,-632.6524442,81.64141572,81.64141572,163.2993162,23.92896077,-244.9572166,-23.94495565,244.9407319,0.01599488674,0.489849474,-0.489849474,244.9407319,-537.1397497,-535.1397497,-268.8861774,-0.5351397497,-0.5351397497,0.5351397497,286.3745517,-513.1783093,-511.1783093,0.5111783093,261.3032639,266.2535723,131.5608364,-266.2535723,1.136868377e-013,532.5071445,266.5814456,1,0,1,0,1,1
0.0352,550337.9913,-575629.9548,1185.150993,1185.150993,-537.1625735,537.1625735,536.3982433,-536.3982433,89.6093205,89.6093205,145.2172414,33.02027948,-236.3448441,-34.53779729,234.8265619,1.517517812,0.7643302298,-0.7643302298,270.3462437,-538.1936227,-536.1936227,-269.3651235,-0.5361936227,-0.5361936227,0.5361936227,287.503601,-537.657225,-535.657225,0.535657225,286.9286627,266.8284992,35.5545298,-266.8284992,1.136868377e-013,533.6569983,25291.96354,1,0,0,0,1,1
