"time","T2","freqHz","clutch3.phi_rel","J1.phi","clutch2.w_rel","clutch1.phi_rel","clutch2.phi_rel","clutch1.w_rel","clutch3.w_rel","J1.w"
1.09000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.51615693591708E+00,6.27284852128551E+00,1.32418815496083E-13,-3.17894572646349E+00,-1.39724565594087E+00,-7.26109234357967E-01,-7.65005382398522E-01,3.39111461675625E+00
1.10000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.52310608568021E+00,6.30676514310336E+00,1.32418815496083E-13,-3.18641319851823E+00,-1.39724565594087E+00,-7.62538348363832E-01,-6.24721852216197E-01,3.38726020057979E+00
1.11000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.52864900294311E+00,6.34049339494883E+00,1.32418815496083E-13,-3.19409831166629E+00,-1.39724565594087E+00,-7.69655504893521E-01,-4.83821097935255E-01,3.35347660282854E+00
1.12000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53278012789244E+00,6.37373932258962E+00,1.32418815496083E-13,-3.20171311368035E+00,-1.39724565594087E+00,-7.49004191161085E-01,-3.42301954869445E-01,3.29130614603030E+00
1.13000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53549259679062E+00,6.40623845279817E+00,1.32418815496083E-13,-3.20899952313774E+00,-1.39724565594087E+00,-7.05010786363713E-01,-2.00162791107544E-01,3.20517357747102E+00
1.14000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53678094210912E+00,6.43778505567787E+00,1.32418815496083E-13,-3.21575778070074E+00,-1.39724565594086E+00,-6.44558480022722E-01,-5.74026817177241E-02,3.10196116174021E+00
1.15000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.46824885233762E+00,1.32418815496083E-13,-3.22177809800953E+00,-1.39724565594086E+00,-5.47687484306325E-01,1.54360547146297E-15,2.99036739543347E+00
1.16000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.49759571938850E+00,1.32418815496083E-13,-3.22667783805994E+00,-1.39724565594086E+00,-4.33338549885890E-01,1.54360547146297E-15,2.88001469437903E+00
1.17000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.52588592803251E+00,1.32418815496083E-13,-3.23048303790276E+00,-1.39724565594086E+00,-3.30278711572583E-01,1.54360547146297E-15,2.78053492973730E+00
1.18000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.55327217065824E+00,1.32418815496083E-13,-3.23335055411124E+00,-1.39724565594086E+00,-2.47202775158439E-01,1.54360547146297E-15,2.70062234172114E+00
1.19000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.57998680871502E+00,1.32418815496083E-13,-3.23551691800506E+00,-1.39724565594086E+00,-1.91005428548396E-01,1.54360547146297E-15,2.64717111895786E+00
1.20000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.60631872690390E+00,1.32418815496083E-13,-3.23727518804125E+00,-1.39724565594086E+00,-1.66112276827636E-01,1.54360547146297E-15,2.62460641459367E+00
1.21000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.63258789711865E+00,1.32418815496083E-13,-3.23894952457951E+00,-1.39724565594085E+00,-1.74048221711283E-01,1.54360547146297E-15,2.63445278029782E+00
1.22000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.65911181895630E+00,1.32418815496083E-13,-3.24086159226789E+00,-1.39724565594085E+00,-2.13290833579157E-01,1.54360547146297E-15,2.67518750435956E+00
1.23000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.68618020575066E+00,1.32418815496083E-13,-3.24330529572050E+00,-1.39724565594085E+00,-2.79417992163789E-01,1.54360547146297E-15,2.74238821195087E+00
1.24000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.71402505103372E+00,1.32418815496083E-13,-3.24651681572308E+00,-1.39724565594085E+00,-3.65534297485136E-01,1.54360547146297E-15,2.82915933357863E+00
1.25000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.74279979230782E+00,1.32418815496083E-13,-3.25065377767952E+00,-1.39724565594085E+00,-4.62953256587305E-01,1.54360547146297E-15,2.92681427289276E+00
1.26000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.77256625908080E+00,1.32418815496083E-13,-3.25578162605661E+00,-1.39724565594085E+00,-5.61306726717976E-01,1.54360547146297E-15,3.02516858407284E+00
1.27000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.80327326927132E+00,1.32418815496083E-13,-3.26185001767358E+00,-1.39724565594085E+00,-6.50044465358464E-01,1.54360547146297E-15,3.11390632271333E+00
1.28000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.83478325196042E+00,1.32418815496083E-13,-3.26872138178913E+00,-1.39724565594085E+00,-7.20460214347997E-01,1.54360547146297E-15,3.18432207170286E+00
1.29000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.86687591723892E+00,1.32418815496083E-13,-3.27617542849409E+00,-1.39724565594084E+00,-7.65671402851521E-01,1.54360547146297E-15,3.22953326020639E+00
1.30000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.89927489827718E+00,1.32418815496083E-13,-3.28393579095879E+00,-1.39724565594084E+00,-7.81245557155360E-01,1.54360547146297E-15,3.24510741451022E+00
1.31000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.93167225325277E+00,1.32418815496083E-13,-3.29169452736083E+00,-1.39724565594084E+00,-7.65666964965513E-01,1.54360547146297E-15,3.22952882232038E+00
1.32000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.96376420019202E+00,1.32418815496083E-13,-3.29914785572654E+00,-1.39724565594084E+00,-7.20464431873998E-01,1.54360547146297E-15,3.18432628922886E+00
1.33000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,6.99527399702286E+00,1.32418815496083E-13,-3.30601903398383E+00,-1.39724565594084E+00,-6.50048602183948E-01,1.54360547146297E-15,3.11391045953881E+00
1.34000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.02598143195759E+00,1.32418815496083E-13,-3.31208785034501E+00,-1.39724565594084E+00,-5.61316469171284E-01,1.54360547146297E-15,3.02517832652615E+00
1.35000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.05574546785571E+00,1.32418815496083E-13,-3.31721326766958E+00,-1.39724565594084E+00,-4.62952276734759E-01,1.54360547146297E-15,2.92681413408962E+00
1.36000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.08451769911488E+00,1.32418815496083E-13,-3.32134688035520E+00,-1.39724565594084E+00,-3.64587707571142E-01,1.54360547146297E-15,2.82844956492601E+00
1.37000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.11234666625738E+00,1.32418815496083E-13,-3.32453722892415E+00,-1.39724565594083E+00,-2.75853162367380E-01,1.54360547146297E-15,2.73971501972225E+00
1.38000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.13937324359988E+00,1.32418815496083E-13,-3.32692518769311E+00,-1.39724565594083E+00,-2.05433176427416E-01,1.54360547146297E-15,2.66929503378228E+00
1.39000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.16581685838447E+00,1.32418815496083E-13,-3.32873018390415E+00,-1.39724565594083E+00,-1.60220778252425E-01,1.54360547146297E-15,2.62408263560729E+00
1.40000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.19195408987629E+00,1.32418815496083E-13,-3.33022879682242E+00,-1.39724565594083E+00,-1.44643050730382E-01,1.54360547146297E-15,2.60850490808525E+00
1.41000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.21809133166607E+00,1.32418815496083E-13,-3.33172742003864E+00,-1.39724565594083E+00,-1.60223021450565E-01,1.54360547146297E-15,2.62408487880543E+00
1.42000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.24453506407115E+00,1.32418815496083E-13,-3.33353253387018E+00,-1.39724565594083E+00,-2.05433442012670E-01,1.54360547146297E-15,2.66929529936753E+00
1.43000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.27156166386228E+00,1.32418815496083E-13,-3.33592051508776E+00,-1.39724565594083E+00,-2.75854475334762E-01,1.54360547146297E-15,2.73971633268963E+00
1.44000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.29939057722575E+00,1.32418815496083E-13,-3.33911080987768E+00,-1.39724565594082E+00,-3.64591914847570E-01,1.54360547146297E-15,2.82845377220243E+00
1.45000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.32816286188732E+00,1.32418815496083E-13,-3.34324447596570E+00,-1.39724565594082E+00,-4.62955690702225E-01,1.54360547146297E-15,2.92681754805709E+00
1.46000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.35792611296457E+00,1.32418815496083E-13,-3.34836910846941E+00,-1.39724565594082E+00,-5.61320422415830E-01,1.54360547146297E-15,3.02518227977070E+00
1.47000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.38863306539839E+00,1.32418815496083E-13,-3.35443744232967E+00,-1.39724565594082E+00,-6.50060007902972E-01,1.54360547146297E-15,3.11392186525784E+00
1.48000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.42014275326276E+00,1.32418815496083E-13,-3.36130851162050E+00,-1.39724565594082E+00,-7.20483488726247E-01,1.54360547146297E-15,3.18434534608111E+00
1.49000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.45223564468848E+00,1.32418815496083E-13,-3.36876278447267E+00,-1.39724565594082E+00,-7.65692588626100E-01,1.54360547146297E-15,3.22955444598096E+00
1.50000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689603013985E+00,7.48463475250720E+00,1.32418815496083E-13,-3.37652327371784E+00,-1.39724565594082E+00,-7.81270386139774E-01,1.54360547146297E-15,3.24513224349464E+00
