"time","outdata_3263","outdata_0031","rdy_next_next_cycle","rdy_next_cycle","rdy","c17_out_3263","c17_out_0031","b1_out","key_l_out","countup_out"
2.035,-1290368963,-978969719,0,0,0,273365721,-1255551901,16,214609904,11
2.036,-1290368963,-978969719,0,0,0,273365721,-1255551901,23,53652476,12
2.037,-1290368963,-978969719,0,0,0,273365721,-1255551901,62,13413119,13
2.038,-1290368963,-978969719,1,0,0,273365721,-1255551901,28,204679871,14
2.039,-1290368963,-978969719,0,1,0,273365721,-1255551901,35,236557663,15
2.04,1931501938,1696625517,0,0,1,-582381355,16744521,9,252496559,0
2.041,1931501938,1696625517,0,0,0,-582381355,16744521,54,43390800,0
2.042,1931501938,1696625517,0,0,0,-582381355,16744521,16,86781600,1
2.043,1931501938,1696625517,0,0,0,-582381355,16744521,34,78690945,2
2.044,1931501938,1696625517,0,0,0,-582381355,16744521,30,46328325,3
2.045,1931501938,1696625517,0,0,0,-582381355,16744521,28,185313300,4
2.046,1931501938,1696625517,0,0,0,-582381355,16744521,62,204382290,5
2.047,1931501938,1696625517,0,0,0,-582381355,16744521,47,12222795,6
2.048,1931501938,1696625517,0,0,0,-582381355,16744521,29,48891180,7
2.049,1931501938,1696625517,0,0,0,-582381355,16744521,26,97782360,8
2.05,1931501938,1696625517,0,0,0,-582381355,16744521,26,122693985,9
2.051,1931501938,1696625517,0,0,0,-582381355,16744521,8,222340485,10
2.052,1931501938,1696625517,0,0,0,-582381355,16744521,11,84055575,11
2.053,1931501938,1696625517,0,0,0,-582381355,16744521,19,67786845,12
2.054,1931501938,1696625517,0,0,0,-582381355,16744521,17,2711925,13
2.055,1931501938,1696625517,1,0,0,-582381355,16744521,8,10847700,14
2.056,1931501938,1696625517,0,1,0,-582381355,16744521,49,21695400,15
2.057,1207069092,-700218992,0,0,1,932321637,-636615629,43,43390800,0
2.058,1207069092,-700218992,0,0,0,932321637,-636615629,49,21695400,0
2.059,1207069092,-700218992,0,0,0,932321637,-636615629,8,10847700,1
2.06,1207069092,-700218992,0,0,0,932321637,-636615629,17,2711925,2
2.061,1207069092,-700218992,0,0,0,932321637,-636615629,19,67786845,3
2.062,1207069092,-700218992,0,0,0,932321637,-636615629,11,84055575,4
2.063,1207069092,-700218992,0,0,0,932321637,-636615629,8,222340485,5
2.064,1207069092,-700218992,0,0,0,932321637,-636615629,26,122693985,6
2.065,1207069092,-700218992,0,0,0,932321637,-636615629,26,97782360,7
2.066,1207069092,-700218992,0,0,0,932321637,-636615629,29,48891180,8
2.067,1207069092,-700218992,0,0,0,932321637,-636615629,47,12222795,9
2.068,1207069092,-700218992,0,0,0,932321637,-636615629,62,204382290,10
2.069,1207069092,-700218992,0,0,0,932321637,-636615629,28,185313300,11
2.07,1207069092,-700218992,0,0,0,932321637,-636615629,30,46328325,12
2.071,1207069092,-700218992,0,0,0,932321637,-636615629,34,78690945,13
2.072,1207069092,-700218992,1,0,0,932321637,-636615629,16,86781600,14
2.073,1207069092,-700218992,0,1,0,932321637,-636615629,54,43390800,15
2.074,1869575272,1701978228,0,0,1,-1079732461,16714531,44,21695400,0
2.075,1869575272,1701978228,0,0,0,-1079732461,16714531,22,43390800,0
2.076,1869575272,1701978228,0,0,0,-1079732461,16714531,54,86781600,1
2.077,1869575272,1701978228,0,0,0,-1079732461,16714531,46,78690945,2
2.078,1869575272,1701978228,0,0,0,-1079732461,16714531,2,46328325,3
2.079,1869575272,1701978228,0,0,0,-1079732461,16714531,9,185313300,4
2.08,1869575272,1701978228,0,0,0,-1079732461,16714531,57,204382290,5
2.081,1869575272,1701978228,0,0,0,-1079732461,16714531,8,12222795,6
2.082,1869575272,1701978228,0,0,0,-1079732461,16714531,57,48891180,7
2.083,1869575272,1701978228,0,0,0,-1079732461,16714531,28,97782360,8
2.084,1869575272,1701978228,0,0,0,-1079732461,16714531,46,122693985,9
2.085,1869575272,1701978228,0,0,0,-1079732461,16714531,45,222340485,10
2.086,1869575272,1701978228,0,0,0,-1079732461,16714531,61,84055575,11
2.087,1869575272,1701978228,0,0,0,-1079732461,16714531,38,67786845,12
2.088,1869575272,1701978228,0,0,0,-1079732461,16714531,34,2711925,13
2.089,1869575272,1701978228,1,0,0,-1079732461,16714531,3,10847700,14
2.09,1869575272,1701978228,0,1,0,-1079732461,16714531,1,21695400,15
2.091,-640340104,-181042023,0,0,1,465270455,-751006460,27,43390800,0
2.092,-640340104,-181042023,0,0,0,465270455,-751006460,1,21695400,0
2.093,-640340104,-181042023,0,0,0,465270455,-751006460,3,10847700,1
2.094,-640340104,-181042023,0,0,0,465270455,-751006460,34,2711925,2
2.095,-640340104,-181042023,0,0,0,465270455,-751006460,38,67786845,3
2.096,-640340104,-181042023,0,0,0,465270455,-751006460,61,84055575,4
2.097,-640340104,-181042023,0,0,0,465270455,-751006460,45,222340485,5
2.098,-640340104,-181042023,0,0,0,465270455,-751006460,46,122693985,6
2.099,-640340104,-181042023,0,0,0,465270455,-751006460,28,97782360,7
2.1,-640340104,-181042023,0,0,0,465270455,-751006460,57,48891180,8
2.101,-640340104,-181042023,0,0,0,465270455,-751006460,8,12222795,9
2.102,-640340104,-181042023,0,0,0,465270455,-751006460,57,204382290,10
2.103,-640340104,-181042023,0,0,0,465270455,-751006460,9,185313300,11
2.104,-640340104,-181042023,0,0,0,465270455,-751006460,2,46328325,12
2.105,-640340104,-181042023,0,0,0,465270455,-751006460,46,78690945,13
2.106,-640340104,-181042023,1,0,0,465270455,-751006460,54,86781600,14
2.107,-640340104,-181042023,0,1,0,465270455,-751006460,22,43390800,15
2.108,1751215648,1986098021,0,0,1,-145713950,16713044,12,21695400,0
2.109,1751215648,1986098021,0,0,0,-145713950,16713044,22,43390800,0
2.11,1751215648,1986098021,0,0,0,-145713950,16713044,57,86781600,1
2.111,1751215648,1986098021,0,0,0,-145713950,16713044,8,78690945,2
2.112,1751215648,1986098021,0,0,0,-145713950,16713044,46,46328325,3
2.113,1751215648,1986098021,0,0,0,-145713950,16713044,30,185313300,4
2.114,1751215648,1986098021,0,0,0,-145713950,16713044,43,204382290,5
2.115,1751215648,1986098021,0,0,0,-145713950,16713044,8,12222795,6
2.116,1751215648,1986098021,0,0,0,-145713950,16713044,52,48891180,7
2.117,1751215648,1986098021,0,0,0,-145713950,16713044,53,97782360,8
2.118,1751215648,1986098021,0,0,0,-145713950,16713044,54,122693985,9
2.119,1751215648,1986098021,0,0,0,-145713950,16713044,2,222340485,10
2.12,1751215648,1986098021,0,0,0,-145713950,16713044,20,84055575,11
2.121,1751215648,1986098021,0,0,0,-145713950,16713044,51,67786845,12
2.122,1751215648,1986098021,0,0,0,-145713950,16713044,6,2711925,13
2.123,1751215648,1986098021,1,0,0,-145713950,16713044,60,10847700,14
2.124,1751215648,1986098021,0,1,0,-145713950,16713044,58,21695400,15
2.125,-2104833612,1407247955,0,0,1,-191346540,1869088467,32,43390800,0
2.126,-2104833612,1407247955,0,0,0,-191346540,1869088467,58,21695400,0
2.127,-2104833612,1407247955,0,0,0,-191346540,1869088467,60,10847700,1
2.128,-2104833612,1407247955,0,0,0,-191346540,1869088467,6,2711925,2
2.129,-2104833612,1407247955,0,0,0,-191346540,1869088467,51,67786845,3
2.13,-2104833612,1407247955,0,0,0,-191346540,1869088467,20,84055575,4
2.131,-2104833612,1407247955,0,0,0,-191346540,1869088467,2,222340485,5
2.132,-2104833612,1407247955,0,0,0,-191346540,1869088467,54,122693985,6
2.133,-2104833612,1407247955,0,0,0,-191346540,1869088467,53,97782360,7
2.134,-2104833612,1407247955,0,0,0,-191346540,1869088467,52,48891180,8
2.135,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,12222795,9
2.136,-2104833612,1407247955,0,0,0,-191346540,1869088467,43,204382290,10
2.137,-2104833612,1407247955,0,0,0,-191346540,1869088467,30,185313300,11
2.138,-2104833612,1407247955,0,0,0,-191346540,1869088467,46,46328325,12
2.139,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,78690945,13
2.14,-2104833612,1407247955,1,0,0,-191346540,1869088467,57,86781600,14
2.141,-2104833612,1407247955,0,1,0,-191346540,1869088467,22,43390800,15
2.142,1818848869,218759168,0,0,1,251665690,997156,12,21695400,0
2.143,1818848869,218759168,0,0,0,251665690,997156,57,43390800,0
2.144,1818848869,218759168,0,0,0,251665690,997156,42,86781600,1
2.145,1818848869,218759168,0,0,0,251665690,997156,0,78690945,2
2.146,1818848869,218759168,0,0,0,251665690,997156,25,46328325,3
2.147,1818848869,218759168,0,0,0,251665690,997156,39,185313300,4
2.148,1818848869,218759168,0,0,0,251665690,997156,58,204382290,5
2.149,1818848869,218759168,0,0,0,251665690,997156,36,12222795,6
2.15,1818848869,218759168,0,0,0,251665690,997156,4,48891180,7
2.151,1818848869,218759168,0,0,0,251665690,997156,53,97782360,8
2.152,1818848869,218759168,0,0,0,251665690,997156,7,122693985,9
2.153,1818848869,218759168,0,0,0,251665690,997156,45,222340485,10
2.154,1818848869,218759168,0,0,0,251665690,997156,59,84055575,11
2.155,1818848869,218759168,0,0,0,251665690,997156,21,67786845,12
2.156,1818848869,218759168,0,0,0,251665690,997156,54,2711925,13
2.157,1818848869,218759168,1,0,0,251665690,997156,13,10847700,14
2.158,1818848869,218759168,0,1,0,251665690,997156,43,21695400,15
2.159,663136555,-911747836,0,0,1,1346429821,1982667819,49,43390800,0
2.16,663136555,-911747836,0,0,0,1346429821,1982667819,43,21695400,0
2.161,663136555,-911747836,0,0,0,1346429821,1982667819,13,10847700,1
2.162,663136555,-911747836,0,0,0,1346429821,1982667819,54,2711925,2
2.163,663136555,-911747836,0,0,0,1346429821,1982667819,21,67786845,3
2.164,663136555,-911747836,0,0,0,1346429821,1982667819,59,84055575,4
2.165,663136555,-911747836,0,0,0,1346429821,1982667819,45,222340485,5
2.166,663136555,-911747836,0,0,0,1346429821,1982667819,7,122693985,6
2.167,663136555,-911747836,0,0,0,1346429821,1982667819,53,97782360,7
2.168,663136555,-911747836,0,0,0,1346429821,1982667819,4,48891180,8
2.169,663136555,-911747836,0,0,0,1346429821,1982667819,36,12222795,9
2.17,663136555,-911747836,0,0,0,1346429821,1982667819,58,204382290,10
2.171,663136555,-911747836,0,0,0,1346429821,1982667819,39,185313300,11
2.172,663136555,-911747836,0,0,0,1346429821,1982667819,25,46328325,12
2.173,663136555,-911747836,0,0,0,1346429821,1982667819,0,78690945,13
2.174,663136555,-911747836,1,0,0,1346429821,1982667819,42,86781600,14
2.175,663136555,-911747836,0,1,0,1346429821,1982667819,57,43390800,15
2.176,322197369,-1682120719,0,0,1,-855677219,-257263531,35,21695400,0
2.177,322197369,-1682120719,0,0,0,-855677219,-257263531,12,236557663,0
2.178,322197369,-1682120719,0,0,0,-855677219,-257263531,17,204679871,1
2.179,322197369,-1682120719,0,0,0,-855677219,-257263531,38,13413119,2
2.18,322197369,-1682120719,0,0,0,-855677219,-257263531,4,53652476,3
2.181,322197369,-1682120719,0,0,0,-855677219,-257263531,56,214609904,4
2.182,322197369,-1682120719,0,0,0,-855677219,-257263531,52,53133251,5
2.183,322197369,-1682120719,0,0,0,-855677219,-257263531,3,212533004,6
2.184,322197369,-1682120719,0,0,0,-855677219,-257263531,62,44825651,7
2.185,322197369,-1682120719,0,0,0,-855677219,-257263531,33,89651302,8
2.186,322197369,-1682120719,0,0,0,-855677219,-257263531,36,90169753,9
2.187,322197369,-1682120719,0,0,0,-855677219,-257263531,15,92243557,10
2.188,322197369,-1682120719,0,0,0,-855677219,-257263531,18,100538773,11
2.189,322197369,-1682120719,0,0,0,-855677219,-257263531,53,133719637,12
2.19,322197369,-1682120719,0,0,0,-855677219,-257263531,10,266443093,13
2.191,322197369,-1682120719,1,0,0,-855677219,-257263531,27,260466007,14
2.192,322197369,-1682120719,0,1,0,-855677219,-257263531,45,252496559,15
2.193,-2048388268,252359685,0,0,1,172808597,1128411700,7,236557663,0
2.194,-2048388268,252359685,0,0,0,172808597,1128411700,45,252496559,0
2.195,-2048388268,252359685,0,0,0,172808597,1128411700,27,260466007,1
2.196,-2048388268,252359685,0,0,0,172808597,1128411700,10,266443093,2
2.197,-2048388268,252359685,0,0,0,172808597,1128411700,53,133719637,3
2.198,-2048388268,252359685,0,0,0,172808597,1128411700,18,100538773,4
2.199,-2048388268,252359685,0,0,0,172808597,1128411700,15,92243557,5
2.2,-2048388268,252359685,0,0,0,172808597,1128411700,36,90169753,6
2.201,-2048388268,252359685,0,0,0,172808597,1128411700,33,89651302,7
2.202,-2048388268,252359685,0,0,0,172808597,1128411700,62,44825651,8
2.203,-2048388268,252359685,0,0,0,172808597,1128411700,3,212533004,9
2.204,-2048388268,252359685,0,0,0,172808597,1128411700,52,53133251,10
2.205,-2048388268,252359685,0,0,0,172808597,1128411700,56,214609904,11
2.206,-2048388268,252359685,0,0,0,172808597,1128411700,4,53652476,12
2.207,-2048388268,252359685,0,0,0,172808597,1128411700,38,13413119,13
2.208,-2048388268,252359685,1,0,0,172808597,1128411700,17,204679871,14
2.209,-2048388268,252359685,0,1,0,172808597,1128411700,12,236557663,15
2.21,19088743,-1985229329,0,0,1,-872362753,-257232726,38,252496559,0
2.211,19088743,-1985229329,0,0,0,-872362753,-257232726,60,236557663,0
2.212,19088743,-1985229329,0,0,0,-872362753,-257232726,44,204679871,1
2.213,19088743,-1985229329,0,0,0,-872362753,-257232726,23,13413119,2
2.214,19088743,-1985229329,0,0,0,-872362753,-257232726,46,53652476,3
2.215,19088743,-1985229329,0,0,0,-872362753,-257232726,16,214609904,4
2.216,19088743,-1985229329,0,0,0,-872362753,-257232726,46,53133251,5
2.217,19088743,-1985229329,0,0,0,-872362753,-257232726,39,212533004,6
2.218,19088743,-1985229329,0,0,0,-872362753,-257232726,5,44825651,7
2.219,19088743,-1985229329,0,0,0,-872362753,-257232726,39,89651302,8
2.22,19088743,-1985229329,0,0,0,-872362753,-257232726,45,90169753,9
2.221,19088743,-1985229329,0,0,0,-872362753,-257232726,33,92243557,10
2.222,19088743,-1985229329,0,0,0,-872362753,-257232726,17,100538773,11
2.223,19088743,-1985229329,0,0,0,-872362753,-257232726,12,133719637,12
2.224,19088743,-1985229329,0,0,0,-872362753,-257232726,39,266443093,13
2.225,19088743,-1985229329,1,0,0,-872362753,-257232726,47,260466007,14
2.226,19088743,-1985229329,0,1,0,-872362753,-257232726,18,252496559,15
2.227,309334259,-859300444,0,0,1,978309192,-1198886903,56,236557663,0
2.228,309334259,-859300444,0,0,0,978309192,-1198886903,18,252496559,0
2.229,309334259,-859300444,0,0,0,978309192,-1198886903,47,260466007,1
2.23,309334259,-859300444,0,0,0,978309192,-1198886903,39,266443093,2
2.231,309334259,-859300444,0,0,0,978309192,-1198886903,12,133719637,3
2.232,309334259,-859300444,0,0,0,978309192,-1198886903,17,100538773,4
2.233,309334259,-859300444,0,0,0,978309192,-1198886903,33,92243557,5
2.234,309334259,-859300444,0,0,0,978309192,-1198886903,45,90169753,6
2.235,309334259,-859300444,0,0,0,978309192,-1198886903,39,89651302,7
2.236,309334259,-859300444,0,0,0,978309192,-1198886903,5,44825651,8
2.237,309334259,-859300444,0,0,0,978309192,-1198886903,39,212533004,9
2.238,309334259,-859300444,0,0,0,978309192,-1198886903,46,53133251,10
2.239,309334259,-859300444,0,0,0,978309192,-1198886903,16,214609904,11
2.24,309334259,-859300444,0,0,0,978309192,-1198886903,46,53652476,12
2.241,309334259,-859300444,0,0,0,978309192,-1198886903,23,13413119,13
2.242,309334259,-859300444,1,0,0,978309192,-1198886903,44,204679871,14
2.243,309334259,-859300444,0,1,0,978309192,-1198886903,60,236557663,15
2.244,-2021161081,-2021161081,0,0,1,65535,-16776961,22,252496559,0
2.245,-2021161081,-2021161081,0,0,0,65535,-16776961,3,236557663,0
2.246,-2021161081,-2021161081,0,0,0,65535,-16776961,62,204679871,1
2.247,-2021161081,-2021161081,0,0,0,65535,-16776961,3,13413119,2
2.248,-2021161081,-2021161081,0,0,0,65535,-16776961,39,53652476,3
2.249,-2021161081,-2021161081,0,0,0,65535,-16776961,17,214609904,4
2.25,-2021161081,-2021161081,0,0,0,65535,-16776961,12,53133251,5
2.251,-2021161081,-2021161081,0,0,0,65535,-16776961,34,212533004,6
2.252,-2021161081,-2021161081,0,0,0,65535,-16776961,22,44825651,7
2.253,-2021161081,-2021161081,0,0,0,65535,-16776961,58,89651302,8
2.254,-2021161081,-2021161081,0,0,0,65535,-16776961,2,90169753,9
2.255,-2021161081,-2021161081,0,0,0,65535,-16776961,58,92243557,10
2.256,-2021161081,-2021161081,0,0,0,65535,-16776961,22,100538773,11
2.257,-2021161081,-2021161081,0,0,0,65535,-16776961,20,133719637,12
2.258,-2021161081,-2021161081,0,0,0,65535,-16776961,44,266443093,13
2.259,-2021161081,-2021161081,1,0,0,65535,-16776961,24,260466007,14
2.26,-2021161081,-2021161081,0,1,0,65535,-16776961,39,252496559,15
2.261,1760299270,1642118831,0,0,1,859884180,-487340088,13,236557663,0
2.262,1760299270,1642118831,0,0,0,859884180,-487340088,39,252496559,0
2.263,1760299270,1642118831,0,0,0,859884180,-487340088,24,260466007,1
2.264,1760299270,1642118831,0,0,0,859884180,-487340088,44,266443093,2
2.265,1760299270,1642118831,0,0,0,859884180,-487340088,20,133719637,3
2.266,1760299270,1642118831,0,0,0,859884180,-487340088,22,100538773,4
2.267,1760299270,1642118831,0,0,0,859884180,-487340088,58,92243557,5
2.268,1760299270,1642118831,0,0,0,859884180,-487340088,2,90169753,6
2.269,1760299270,1642118831,0,0,0,859884180,-487340088,58,89651302,7
2.27,1760299270,1642118831,0,0,0,859884180,-487340088,22,44825651,8
2.271,1760299270,1642118831,0,0,0,859884180,-487340088,34,212533004,9
2.272,1760299270,1642118831,0,0,0,859884180,-487340088,12,53133251,10
2.273,1760299270,1642118831,0,0,0,859884180,-487340088,17,214609904,11
2.274,1760299270,1642118831,0,0,0,859884180,-487340088,39,53652476,12
2.275,1760299270,1642118831,0,0,0,859884180,-487340088,3,13413119,13
2.276,1760299270,1642118831,1,0,0,859884180,-487340088,62,204679871,14
2.277,1760299270,1642118831,0,1,0,859884180,-487340088,3,236557663,15
2.278,1500476786,543975792,0,0,1,-275962297,16671498,41,252496559,0
2.279,1500476786,543975792,0,0,0,-275962297,16671498,35,236557663,0
2.28,1500476786,543975792,0,0,0,-275962297,16671498,28,204679871,1
2.281,1500476786,543975792,0,0,0,-275962297,16671498,62,13413119,2
2.282,1500476786,543975792,0,0,0,-275962297,16671498,23,53652476,3
2.283,1500476786,543975792,0,0,0,-275962297,16671498,16,214609904,4
2.284,1500476786,543975792,0,0,0,-275962297,16671498,39,53133251,5
2.285,1500476786,543975792,0,0,0,-275962297,16671498,41,212533004,6
2.286,1500476786,543975792,0,0,0,-275962297,16671498,18,44825651,7
2.287,1500476786,543975792,0,0,0,-275962297,16671498,24,89651302,8
2.288,1500476786,543975792,0,0,0,-275962297,16671498,34,90169753,9
2.289,1500476786,543975792,0,0,0,-275962297,16671498,37,92243557,10
2.29,1500476786,543975792,0,0,0,-275962297,16671498,4,100538773,11
2.291,1500476786,543975792,0,0,0,-275962297,16671498,12,133719637,12
2.292,1500476786,543975792,0,0,0,-275962297,16671498,57,266443093,13
2.293,1500476786,543975792,1,0,0,-275962297,16671498,24,260466007,14
2.294,1500476786,543975792,0,1,0,-275962297,16671498,2,252496559,15
2.295,-1290368963,-978969719,0,0,1,273365721,-1255551901,40,236557663,0
2.296,-1290368963,-978969719,0,0,0,273365721,-1255551901,2,252496559,0
2.297,-1290368963,-978969719,0,0,0,273365721,-1255551901,24,260466007,1
2.298,-1290368963,-978969719,0,0,0,273365721,-1255551901,57,266443093,2
2.299,-1290368963,-978969719,0,0,0,273365721,-1255551901,12,133719637,3
2.3,-1290368963,-978969719,0,0,0,273365721,-1255551901,4,100538773,4
2.301,-1290368963,-978969719,0,0,0,273365721,-1255551901,37,92243557,5
2.302,-1290368963,-978969719,0,0,0,273365721,-1255551901,34,90169753,6
2.303,-1290368963,-978969719,0,0,0,273365721,-1255551901,24,89651302,7
2.304,-1290368963,-978969719,0,0,0,273365721,-1255551901,18,44825651,8
2.305,-1290368963,-978969719,0,0,0,273365721,-1255551901,41,212533004,9
2.306,-1290368963,-978969719,0,0,0,273365721,-1255551901,39,53133251,10
2.307,-1290368963,-978969719,0,0,0,273365721,-1255551901,16,214609904,11
2.308,-1290368963,-978969719,0,0,0,273365721,-1255551901,23,53652476,12
2.309,-1290368963,-978969719,0,0,0,273365721,-1255551901,62,13413119,13
2.31,-1290368963,-978969719,1,0,0,273365721,-1255551901,28,204679871,14
2.311,-1290368963,-978969719,0,1,0,273365721,-1255551901,35,236557663,15
2.312,1931501938,1696625517,0,0,1,-582381355,16744521,9,252496559,0
2.313,1931501938,1696625517,0,0,0,-582381355,16744521,54,43390800,0
2.314,1931501938,1696625517,0,0,0,-582381355,16744521,16,86781600,1
2.315,1931501938,1696625517,0,0,0,-582381355,16744521,34,78690945,2
2.316,1931501938,1696625517,0,0,0,-582381355,16744521,30,46328325,3
2.317,1931501938,1696625517,0,0,0,-582381355,16744521,28,185313300,4
2.318,1931501938,1696625517,0,0,0,-582381355,16744521,62,204382290,5
2.319,1931501938,1696625517,0,0,0,-582381355,16744521,47,12222795,6
2.32,1931501938,1696625517,0,0,0,-582381355,16744521,29,48891180,7
2.321,1931501938,1696625517,0,0,0,-582381355,16744521,26,97782360,8
2.322,1931501938,1696625517,0,0,0,-582381355,16744521,26,122693985,9
2.323,1931501938,1696625517,0,0,0,-582381355,16744521,8,222340485,10
2.324,1931501938,1696625517,0,0,0,-582381355,16744521,11,84055575,11
2.325,1931501938,1696625517,0,0,0,-582381355,16744521,19,67786845,12
2.326,1931501938,1696625517,0,0,0,-582381355,16744521,17,2711925,13
2.327,1931501938,1696625517,1,0,0,-582381355,16744521,8,10847700,14
2.328,1931501938,1696625517,0,1,0,-582381355,16744521,49,21695400,15
2.329,1207069092,-700218992,0,0,1,932321637,-636615629,43,43390800,0
2.33,1207069092,-700218992,0,0,0,932321637,-636615629,49,21695400,0
2.331,1207069092,-700218992,0,0,0,932321637,-636615629,8,10847700,1
2.332,1207069092,-700218992,0,0,0,932321637,-636615629,17,2711925,2
2.333,1207069092,-700218992,0,0,0,932321637,-636615629,19,67786845,3
2.334,1207069092,-700218992,0,0,0,932321637,-636615629,11,84055575,4
2.335,1207069092,-700218992,0,0,0,932321637,-636615629,8,222340485,5
2.336,1207069092,-700218992,0,0,0,932321637,-636615629,26,122693985,6
2.337,1207069092,-700218992,0,0,0,932321637,-636615629,26,97782360,7
2.338,1207069092,-700218992,0,0,0,932321637,-636615629,29,48891180,8
2.339,1207069092,-700218992,0,0,0,932321637,-636615629,47,12222795,9
2.34,1207069092,-700218992,0,0,0,932321637,-636615629,62,204382290,10
2.341,1207069092,-700218992,0,0,0,932321637,-636615629,28,185313300,11
2.342,1207069092,-700218992,0,0,0,932321637,-636615629,30,46328325,12
2.343,1207069092,-700218992,0,0,0,932321637,-636615629,34,78690945,13
2.344,1207069092,-700218992,1,0,0,932321637,-636615629,16,86781600,14
2.345,1207069092,-700218992,0,1,0,932321637,-636615629,54,43390800,15
2.346,1869575272,1701978228,0,0,1,-1079732461,16714531,44,21695400,0
2.347,1869575272,1701978228,0,0,0,-1079732461,16714531,22,43390800,0
2.348,1869575272,1701978228,0,0,0,-1079732461,16714531,54,86781600,1
2.349,1869575272,1701978228,0,0,0,-1079732461,16714531,46,78690945,2
2.35,1869575272,1701978228,0,0,0,-1079732461,16714531,2,46328325,3
2.351,1869575272,1701978228,0,0,0,-1079732461,16714531,9,185313300,4
2.352,1869575272,1701978228,0,0,0,-1079732461,16714531,57,204382290,5
2.353,1869575272,1701978228,0,0,0,-1079732461,16714531,8,12222795,6
2.354,1869575272,1701978228,0,0,0,-1079732461,16714531,57,48891180,7
2.355,1869575272,1701978228,0,0,0,-1079732461,16714531,28,97782360,8
2.356,1869575272,1701978228,0,0,0,-1079732461,16714531,46,122693985,9
2.357,1869575272,1701978228,0,0,0,-1079732461,16714531,45,222340485,10
2.358,1869575272,1701978228,0,0,0,-1079732461,16714531,61,84055575,11
2.359,1869575272,1701978228,0,0,0,-1079732461,16714531,38,67786845,12
2.36,1869575272,1701978228,0,0,0,-1079732461,16714531,34,2711925,13
2.361,1869575272,1701978228,1,0,0,-1079732461,16714531,3,10847700,14
2.362,1869575272,1701978228,0,1,0,-1079732461,16714531,1,21695400,15
2.363,-640340104,-181042023,0,0,1,465270455,-751006460,27,43390800,0
2.364,-640340104,-181042023,0,0,0,465270455,-751006460,1,21695400,0
2.365,-640340104,-181042023,0,0,0,465270455,-751006460,3,10847700,1
2.366,-640340104,-181042023,0,0,0,465270455,-751006460,34,2711925,2
2.367,-640340104,-181042023,0,0,0,465270455,-751006460,38,67786845,3
2.368,-640340104,-181042023,0,0,0,465270455,-751006460,61,84055575,4
2.369,-640340104,-181042023,0,0,0,465270455,-751006460,45,222340485,5
2.37,-640340104,-181042023,0,0,0,465270455,-751006460,46,122693985,6
2.371,-640340104,-181042023,0,0,0,465270455,-751006460,28,97782360,7
2.372,-640340104,-181042023,0,0,0,465270455,-751006460,57,48891180,8
2.373,-640340104,-181042023,0,0,0,465270455,-751006460,8,12222795,9
2.374,-640340104,-181042023,0,0,0,465270455,-751006460,57,204382290,10
2.375,-640340104,-181042023,0,0,0,465270455,-751006460,9,185313300,11
2.376,-640340104,-181042023,0,0,0,465270455,-751006460,2,46328325,12
2.377,-640340104,-181042023,0,0,0,465270455,-751006460,46,78690945,13
2.378,-640340104,-181042023,1,0,0,465270455,-751006460,54,86781600,14
2.379,-640340104,-181042023,0,1,0,465270455,-751006460,22,43390800,15
2.38,1751215648,1986098021,0,0,1,-145713950,16713044,12,21695400,0
2.381,1751215648,1986098021,0,0,0,-145713950,16713044,22,43390800,0
2.382,1751215648,1986098021,0,0,0,-145713950,16713044,57,86781600,1
2.383,1751215648,1986098021,0,0,0,-145713950,16713044,8,78690945,2
2.384,1751215648,1986098021,0,0,0,-145713950,16713044,46,46328325,3
2.385,1751215648,1986098021,0,0,0,-145713950,16713044,30,185313300,4
2.386,1751215648,1986098021,0,0,0,-145713950,16713044,43,204382290,5
2.387,1751215648,1986098021,0,0,0,-145713950,16713044,8,12222795,6
2.388,1751215648,1986098021,0,0,0,-145713950,16713044,52,48891180,7
2.389,1751215648,1986098021,0,0,0,-145713950,16713044,53,97782360,8
2.39,1751215648,1986098021,0,0,0,-145713950,16713044,54,122693985,9
2.391,1751215648,1986098021,0,0,0,-145713950,16713044,2,222340485,10
2.392,1751215648,1986098021,0,0,0,-145713950,16713044,20,84055575,11
2.393,1751215648,1986098021,0,0,0,-145713950,16713044,51,67786845,12
2.394,1751215648,1986098021,0,0,0,-145713950,16713044,6,2711925,13
2.395,1751215648,1986098021,1,0,0,-145713950,16713044,60,10847700,14
2.396,1751215648,1986098021,0,1,0,-145713950,16713044,58,21695400,15
2.397,-2104833612,1407247955,0,0,1,-191346540,1869088467,32,43390800,0
2.398,-2104833612,1407247955,0,0,0,-191346540,1869088467,58,21695400,0
2.399,-2104833612,1407247955,0,0,0,-191346540,1869088467,60,10847700,1
2.4,-2104833612,1407247955,0,0,0,-191346540,1869088467,6,2711925,2
2.401,-2104833612,1407247955,0,0,0,-191346540,1869088467,51,67786845,3
2.402,-2104833612,1407247955,0,0,0,-191346540,1869088467,20,84055575,4
2.403,-2104833612,1407247955,0,0,0,-191346540,1869088467,2,222340485,5
2.404,-2104833612,1407247955,0,0,0,-191346540,1869088467,54,122693985,6
2.405,-2104833612,1407247955,0,0,0,-191346540,1869088467,53,97782360,7
2.406,-2104833612,1407247955,0,0,0,-191346540,1869088467,52,48891180,8
2.407,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,12222795,9
