"time","J1.phi","J1.w","T2","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","freqHz"
0.789341,5.282381,3.364800,0.400000,-3.149284,-0.032892,-1.397113,0.000000,-0.735985,-3.331908,0.200000
0.789429,5.282677,3.364031,0.400000,-3.149286,-0.031882,-1.397113,0.000000,-0.736278,-3.332149,0.200000
0.789699,5.283587,3.361696,0.400000,-3.149294,-0.028806,-1.397113,0.000000,-0.737180,-3.332890,0.200000
0.789970,5.284497,3.359370,0.400000,-3.149301,-0.025739,-1.397113,0.000000,-0.738083,-3.333630,0.200000
0.790241,5.285405,3.357082,0.400000,-3.149307,-0.022712,-1.397113,0.000000,-0.738985,-3.334370,0.200000
0.790512,5.286313,3.354805,0.400000,-3.149312,-0.019695,-1.397113,0.000000,-0.739888,-3.335110,0.200000
0.790729,5.287042,3.353001,0.400000,-3.149316,-0.017297,-1.397113,0.000000,-0.740613,-3.335704,0.200000
0.792881,5.294242,3.339672,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.747799,-3.339672,0.200000
0.795033,5.301429,3.338353,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.754986,-3.338353,0.200000
0.799242,5.315478,3.337127,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.769035,-3.337127,0.200000
0.800000,5.318006,3.337100,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.771564,-3.337100,0.200000
0.800000,5.318006,3.337100,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.771564,-3.337100,0.200000
0.802128,5.325107,3.337500,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.778664,-3.337500,0.200000
0.804255,5.332210,3.338360,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.785767,-3.338360,0.200000
0.808779,5.347329,3.341564,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.800886,-3.341564,0.200000
0.813302,5.362476,3.346592,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.816033,-3.346592,0.200000
0.817826,5.377645,3.353560,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.831202,-3.353560,0.200000
0.827506,5.410236,3.373750,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.863793,-3.373750,0.200000
0.830284,5.419633,3.381291,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.873190,-3.381291,0.200000
0.831167,5.422624,3.383810,0.400000,-3.149330,0.000000,-1.397113,0.000000,-0.876181,-3.383810,0.200000
0.831167,5.422624,3.383810,0.400000,-3.149330,-0.000000,-1.397113,0.000000,-0.876181,-3.383810,0.200000
0.831167,5.422624,3.383810,0.400000,-3.149330,-0.000000,-1.397113,0.000000,-0.876181,-3.383810,0.200000
0.831167,5.422624,3.383810,0.400000,-3.149330,-0.000000,-1.397113,0.000000,-0.876181,-3.383810,0.200000
0.831237,5.422860,3.384038,0.400000,-3.149330,-0.000053,-1.397113,0.000000,-0.876417,-3.383985,0.200000
0.831457,5.423605,3.384769,0.400000,-3.149330,-0.000230,-1.397113,0.000000,-0.877162,-3.384539,0.200000
0.831677,5.424351,3.385528,0.400000,-3.149330,-0.000436,-1.397113,0.000000,-0.877908,-3.385092,0.200000
0.831898,5.425097,3.386287,0.400000,-3.149331,-0.000642,-1.397113,0.000000,-0.878654,-3.385645,0.200000
0.832237,5.426247,3.387456,0.400000,-3.149331,-0.000960,-1.397113,0.000000,-0.879803,-3.386496,0.200000
0.832894,5.428474,3.389809,0.400000,-3.149332,-0.001666,-1.397113,0.000000,-0.882030,-3.388143,0.200000
0.833551,5.430703,3.392229,0.400000,-3.149334,-0.002442,-1.397113,0.000000,-0.884257,-3.389787,0.200000
0.834208,5.432934,3.394671,0.400000,-3.149336,-0.003240,-1.397113,0.000000,-0.886485,-3.391430,0.200000
0.835274,5.436557,3.398717,0.400000,-3.149342,-0.004628,-1.397113,0.000000,-0.890102,-3.394089,0.200000
0.836340,5.440183,3.402922,0.400000,-3.149350,-0.006181,-1.397113,0.000000,-0.893721,-3.396742,0.200000
0.837406,5.443815,3.407286,0.400000,-3.149359,-0.007897,-1.397113,0.000000,-0.897343,-3.399389,0.200000
0.838472,5.447451,3.411808,0.400000,-3.149371,-0.009779,-1.397113,0.000000,-0.900967,-3.402029,0.200000
0.840567,5.454611,3.421160,0.400000,-3.149398,-0.013957,-1.397113,0.000000,-0.908100,-3.407203,0.200000
0.845494,5.471531,3.444425,0.400000,-3.149501,-0.025150,-1.397113,0.000000,-0.924918,-3.419275,0.200000
0.850421,5.488565,3.469333,0.400000,-3.149658,-0.038118,-1.397113,0.000000,-0.941794,-3.431215,0.200000
0.855348,5.505720,3.493885,0.400000,-3.149879,-0.050863,-1.397113,0.000000,-0.958728,-3.443021,0.200000
0.860274,5.522991,3.517861,0.400000,-3.150158,-0.063168,-1.397113,0.000000,-0.975720,-3.454694,0.200000
0.866024,5.543287,3.543097,0.400000,-3.150552,-0.074952,-1.397113,0.000000,-0.995623,-3.468146,0.200000
0.871774,5.563698,3.564036,0.400000,-3.150983,-0.082622,-1.397113,0.000000,-1.015602,-3.481414,0.200000
0.876196,5.579468,3.576116,0.400000,-3.151336,-0.084623,-1.397113,0.000000,-1.031019,-3.491493,0.200000
0.876450,5.580375,3.576681,0.400000,-3.151358,-0.084613,-1.397113,0.000000,-1.031904,-3.492067,0.200000
0.876703,5.581282,3.577231,0.400000,-3.151379,-0.084590,-1.397113,0.000000,-1.032790,-3.492642,0.200000
0.877246,5.583223,3.578236,0.400000,-3.151425,-0.084371,-1.397113,0.000000,-1.034686,-3.493865,0.200000
0.877788,5.585165,3.579225,0.400000,-3.151470,-0.084137,-1.397113,0.000000,-1.036582,-3.495089,0.200000
0.878244,5.586798,3.580058,0.400000,-3.151509,-0.083940,-1.397113,0.000000,-1.038177,-3.496118,0.200000
0.878490,5.587678,3.580489,0.400000,-3.151529,-0.083817,-1.397113,0.000000,-1.039036,-3.496672,0.200000
0.878736,5.588557,3.580907,0.400000,-3.151550,-0.083681,-1.397113,0.000000,-1.039895,-3.497225,0.200000
0.879270,5.590473,3.581636,0.400000,-3.151594,-0.083210,-1.397113,0.000000,-1.041767,-3.498426,0.200000
0.879805,5.592390,3.582239,0.400000,-3.151637,-0.082615,-1.397113,0.000000,-1.043640,-3.499624,0.200000
0.880340,5.594306,3.582841,0.400000,-3.151681,-0.082020,-1.397113,0.000000,-1.045513,-3.500821,0.200000
0.881159,5.597240,3.583764,0.400000,-3.151747,-0.081109,-1.397113,0.000000,-1.048380,-3.502655,0.200000
0.881977,5.600175,3.584355,0.400000,-3.151812,-0.079874,-1.397113,0.000000,-1.051250,-3.504481,0.200000
0.883373,5.605179,3.585071,0.400000,-3.151920,-0.077483,-1.397113,0.000000,-1.056147,-3.507588,0.200000
0.884769,5.610184,3.585216,0.400000,-3.152023,-0.074531,-1.397113,0.000000,-1.061049,-3.510684,0.200000
0.888208,5.622504,3.583712,0.400000,-3.152256,-0.065441,-1.397113,0.000000,-1.073135,-3.518271,0.200000
0.891646,5.634812,3.578948,0.400000,-3.152453,-0.054116,-1.397113,0.000000,-1.085245,-3.522910,0.200000
0.895084,5.647102,3.570873,0.400000,-3.152620,-0.044810,-1.397113,0.000000,-1.097337,-3.511691,0.200000
0.898522,5.659358,3.559417,0.400000,-3.152762,-0.037831,-1.397113,0.000000,-1.109354,-3.483476,0.200000
0.900000,5.664612,3.553426,0.400000,-3.152816,-0.035074,-1.397113,0.000000,-1.114486,-3.467461,0.200000
0.900000,5.664612,3.553426,0.400000,-3.152816,-0.035074,-1.397113,0.000000,-1.114486,-3.467461,0.200000
0.900012,5.664654,3.553375,0.400000,-3.152817,-0.035051,-1.397113,0.000000,-1.114527,-3.467322,0.200000
0.900132,5.665081,3.552859,0.400000,-3.152821,-0.034830,-1.397113,0.000000,-1.114943,-3.465926,0.200000
0.900252,5.665508,3.552339,0.400000,-3.152825,-0.034610,-1.397113,0.000000,-1.115359,-3.464515,0.200000
0.900466,5.666267,3.551402,0.400000,-3.152833,-0.034219,-1.397113,0.000000,-1.116100,-3.461966,0.200000
0.900834,5.667574,3.549759,0.400000,-3.152845,-0.033551,-1.397113,0.000000,-1.117373,-3.457473,0.200000
0.901469,5.669826,3.546831,0.400000,-3.152866,-0.032414,-1.397113,0.000000,-1.119566,-3.449404,0.200000
0.902573,5.673739,3.541445,0.400000,-3.152900,-0.030020,-1.397113,0.000000,-1.123366,-3.435742,0.200000
0.904784,5.681557,3.529561,0.400000,-3.152960,-0.024501,-1.397113,0.000000,-1.130932,-3.407311,0.200000
0.906596,5.687940,3.518738,0.400000,-3.152998,-0.018931,-1.397113,0.000000,-1.137084,-3.383938,0.200000
0.906597,5.687942,3.518734,0.400000,-3.152998,-0.018929,-1.397113,0.000000,-1.137085,-3.383931,0.200000
0.906907,5.689033,3.516783,0.400000,-3.153004,-0.017888,-1.397113,0.000000,-1.138134,-3.379902,0.200000
0.907877,5.692440,3.510500,0.400000,-3.153019,-0.014451,-1.397113,0.000000,-1.141406,-3.367310,0.200000
0.908846,5.695841,3.503944,0.400000,-3.153031,-0.010732,-1.397113,0.000000,-1.144666,-3.354756,0.200000
0.909816,5.699236,3.497112,0.400000,-3.153039,-0.006743,-1.397113,0.000000,-1.147913,-3.342194,0.200000
0.910786,5.702623,3.490016,0.400000,-3.153043,-0.002494,-1.397113,0.000000,-1.151149,-3.329630,0.200000
0.912845,5.709792,3.478926,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.157964,-3.300434,0.200000
0.916608,5.722840,3.460684,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.170252,-3.244562,0.200000
0.923193,5.745485,3.426355,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.191240,-3.144382,0.200000
0.929778,5.767908,3.388488,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.211580,-3.040665,0.200000
0.936363,5.790072,3.348301,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.231233,-2.934628,0.200000
0.942948,5.811977,3.305876,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.250195,-2.826353,0.200000
0.949534,5.833599,3.263048,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.268442,-2.717674,0.200000
0.960387,5.868633,3.192187,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.296968,-2.538276,0.200000
0.971241,5.902923,3.125084,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.323572,-2.362634,0.200000
0.982095,5.936528,3.065127,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.348313,-2.194139,0.200000
0.992949,5.969552,3.014710,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.371295,-2.035184,0.200000
0.998936,5.987540,2.992097,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.383239,-1.952702,0.200000
0.999828,5.990208,2.989075,0.400000,-3.153042,0.000000,-1.397113,0.000000,-1.384974,-1.940757,0.200000
1.000333,5.991716,2.987462,0.400000,-3.153042,-0.000000,-1.397113,0.000000,-1.385945,-1.934091,0.200000
1.000333,5.991716,2.987462,0.400000,-3.153042,-0.000000,-1.397113,0.000000,-1.385945,-1.934091,0.200000
1.000333,5.991716,2.987462,0.400000,-3.153042,-0.000000,-1.397113,0.000000,-1.385945,-1.934091,0.200000
1.000333,5.991716,2.987462,0.400000,-3.153042,-0.000000,-1.397113,0.000000,-1.385945,-1.934090,0.200000
1.000386,5.991875,2.987304,0.400000,-3.153042,-0.000026,-1.397113,0.000000,-1.386048,-1.933377,0.200000
1.000553,5.992372,2.986817,0.400000,-3.153042,-0.000113,-1.397113,0.000000,-1.386369,-1.931139,0.200000
1.000719,5.992869,2.986338,0.400000,-3.153042,-0.000208,-1.397113,0.000000,-1.386690,-1.928900,0.200000
1.000885,5.993365,2.985914,0.400000,-3.153042,-0.000360,-1.397113,0.000000,-1.387009,-1.926661,0.200000
1.001052,5.993861,2.985491,0.400000,-3.153043,-0.000513,-1.397113,0.000000,-1.387327,-1.924421,0.200000
1.001406,5.994919,2.984589,0.400000,-3.153043,-0.000839,-1.397113,0.000000,-1.388007,-1.919648,0.200000
1.002060,5.996870,2.982990,0.400000,-3.153044,-0.001504,-1.397113,0.000000,-1.389257,-1.910845,0.200000
1.003307,6.000586,2.980378,0.400000,-3.153048,-0.003217,-1.397113,0.000000,-1.391622,-1.894053,0.200000
1.005756,6.007884,2.976553,0.400000,-3.153068,-0.007913,-1.397113,0.000000,-1.396211,-1.861044,0.200000
1.008205,6.015179,2.974575,0.400000,-3.153105,-0.014492,-1.397113,0.000000,-1.400722,-1.827999,0.200000
1.009539,6.019152,2.974277,0.400000,-3.153132,-0.018872,-1.397113,0.000000,-1.403147,-1.809976,0.200000
1.010874,6.023124,2.974531,0.400000,-3.153163,-0.023813,-1.397113,0.000000,-1.405549,-1.791944,0.200000
1.012208,6.027094,2.975332,0.400000,-3.153199,-0.029312,-1.397113,0.000000,-1.407927,-1.773901,0.200000
1.014758,6.034699,2.978194,0.400000,-3.153304,-0.041181,-1.397113,0.000000,-1.412403,-1.739394,0.200000
1.017308,6.042309,2.982967,0.400000,-3.153437,-0.055000,-1.397113,0.000000,-1.416793,-1.704850,0.200000
1.019858,6.049924,2.989652,0.400000,-3.153598,-0.070769,-1.397113,0.000000,-1.421096,-1.670267,0.200000
1.022408,6.057570,2.997843,0.400000,-3.153813,-0.088084,-1.397113,0.000000,-1.425310,-1.635644,0.200000
1.024958,6.065236,3.007699,0.400000,-3.154072,-0.107102,-1.397113,0.000000,-1.429437,-1.600983,0.200000
1.027507,6.072921,3.019246,0.400000,-3.154372,-0.127851,-1.397113,0.000000,-1.433475,-1.566282,0.200000
1.032611,6.088411,3.045954,0.400000,-3.155154,-0.173092,-1.397113,0.000000,-1.441290,-1.496718,0.200000
1.037714,6.104035,3.077607,0.400000,-3.156165,-0.223436,-1.397113,0.000000,-1.448750,-1.426997,0.200000
1.042817,6.119828,3.112524,0.400000,-3.157442,-0.277202,-1.397113,0.000000,-1.455854,-1.357118,0.200000
1.047920,6.135804,3.149812,0.400000,-3.158997,-0.333496,-1.397113,0.000000,-1.462601,-1.287080,0.200000
1.060048,6.174538,3.239735,0.400000,-3.163852,-0.469226,-1.397113,0.000000,-1.477198,-1.119992,0.200000
1.067763,6.199732,3.291681,0.400000,-3.167784,-0.550781,-1.397113,0.000000,-1.485428,-1.013229,0.200000
1.075479,6.225296,3.334511,0.400000,-3.172316,-0.623583,-1.397113,0.000000,-1.492832,-0.906101,0.200000
1.083194,6.251142,3.364824,0.400000,-3.177362,-0.684233,-1.397113,0.000000,-1.499409,-0.798608,0.200000
1.090910,6.277161,3.380127,0.400000,-3.182817,-0.730240,-1.397113,0.000000,-1.505155,-0.690749,0.200000
1.098625,6.303239,3.378073,0.400000,-3.188570,-0.759256,-1.397113,0.000000,-1.510067,-0.582524,0.200000
1.107438,6.332912,3.354640,0.400000,-3.195323,-0.771757,-1.397113,0.000000,-1.514654,-0.458469,0.200000
1.108057,6.334988,3.352002,0.400000,-3.195801,-0.771664,-1.397113,0.000000,-1.514933,-0.449730,0.200000
1.108060,6.334998,3.351989,0.400000,-3.195803,-0.771663,-1.397113,0.000000,-1.514934,-0.449689,0.200000
1.108681,6.337078,3.349232,0.400000,-3.196283,-0.771460,-1.397113,0.000000,-1.515209,-0.440924,0.200000
1.109302,6.339157,3.346365,0.400000,-3.196762,-0.771150,-1.397113,0.000000,-1.515479,-0.432156,0.200000
1.110698,6.343820,3.339554,0.400000,-3.197835,-0.770091,-1.397113,0.000000,-1.516065,-0.412449,0.200000
1.112093,6.348471,3.332230,0.400000,-3.198906,-0.768531,-1.397113,0.000000,-1.516624,-0.392729,0.200000
1.113489,6.353113,3.324371,0.400000,-3.199975,-0.766448,-1.397113,0.000000,-1.517157,-0.372998,0.200000
1.115894,6.361089,3.309571,0.400000,-3.201810,-0.761631,-1.397113,0.000000,-1.518011,-0.338963,0.200000
1.119958,6.374473,3.281309,0.400000,-3.204874,-0.750318,-1.397113,0.000000,-1.519270,-0.281371,0.200000
1.120394,6.375902,3.278027,0.400000,-3.205200,-0.748860,-1.397113,0.000000,-1.519391,-0.275186,0.200000
1.121024,6.377965,3.273156,0.400000,-3.205671,-0.746627,-1.397113,0.000000,-1.519560,-0.266248,0.200000
1.121709,6.380204,3.267750,0.400000,-3.206181,-0.744094,-1.397113,0.000000,-1.519737,-0.256526,0.200000
1.122394,6.382439,3.262239,0.400000,-3.206689,-0.741458,-1.397113,0.000000,-1.519907,-0.246802,0.200000
1.123761,6.386888,3.250976,0.400000,-3.207697,-0.735941,-1.397113,0.000000,-1.520227,-0.227384,0.200000
1.125128,6.391321,3.239372,0.400000,-3.208696,-0.730094,-1.397113,0.000000,-1.520522,-0.207955,0.200000
1.126496,6.395738,3.227386,0.400000,-3.209687,-0.723877,-1.397113,0.000000,-1.520791,-0.188515,0.200000
1.129488,6.405349,3.199816,0.400000,-3.211827,-0.708972,-1.397113,0.000000,-1.521289,-0.145929,0.200000
1.132480,6.414873,3.170874,0.400000,-3.213918,-0.692750,-1.397113,0.000000,-1.521660,-0.103287,0.200000
1.135472,6.424311,3.140495,0.400000,-3.215961,-0.675147,-1.397113,0.000000,-1.521904,-0.060591,0.200000
1.138464,6.433658,3.109016,0.400000,-3.217951,-0.656499,-1.397113,0.000000,-1.522022,-0.017839,0.200000
1.143271,6.448427,3.056227,0.400000,-3.220948,-0.607471,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.144084,6.450887,3.047094,0.400000,-3.221415,-0.597984,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.145887,6.456336,3.026862,0.400000,-3.222448,-0.576965,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.147689,6.461752,3.006607,0.400000,-3.223446,-0.555936,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.149492,6.467130,2.986328,0.400000,-3.224405,-0.534897,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.150806,6.471026,2.971626,0.400000,-3.225080,-0.519650,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.152120,6.474871,2.957099,0.400000,-3.225701,-0.504598,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.153434,6.478716,2.942573,0.400000,-3.226322,-0.489546,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.154748,6.482562,2.928047,0.400000,-3.226943,-0.474495,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.156062,6.486395,2.913615,0.400000,-3.227552,-0.459541,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.157376,6.490164,2.899713,0.400000,-3.228095,-0.445143,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.158690,6.493934,2.885811,0.400000,-3.228637,-0.430745,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.160004,6.497703,2.871909,0.400000,-3.229180,-0.416347,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.161318,6.501472,2.858007,0.400000,-3.229722,-0.401949,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.162632,6.505186,2.844804,0.400000,-3.230208,-0.388273,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.163154,6.506661,2.839564,0.400000,-3.230400,-0.382845,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.163676,6.508136,2.834323,0.400000,-3.230593,-0.377417,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.164198,6.509611,2.829083,0.400000,-3.230785,-0.371988,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.165989,6.514646,2.811571,0.400000,-3.231418,-0.353843,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.167780,6.519640,2.794780,0.400000,-3.232008,-0.336437,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.169571,6.524624,2.778219,0.400000,-3.232588,-0.319266,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.171362,6.529564,2.762625,0.400000,-3.233123,-0.303082,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.173153,6.534486,2.747507,0.400000,-3.233639,-0.287383,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.176125,6.542595,2.724097,0.400000,-3.234435,-0.263040,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.179096,6.550641,2.702832,0.400000,-3.235165,-0.240877,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.182068,6.558640,2.683832,0.400000,-3.235847,-0.221015,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.187076,6.572011,2.656869,0.400000,-3.236879,-0.192673,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.192085,6.585274,2.637223,0.400000,-3.237798,-0.171749,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.197093,6.598465,2.625350,0.400000,-3.238638,-0.158702,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.198182,6.601325,2.623816,0.400000,-3.238812,-0.156926,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.198399,6.601894,2.623560,0.400000,-3.238846,-0.156622,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.198676,6.602621,2.623259,0.400000,-3.238889,-0.156261,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.198953,6.603347,2.622982,0.400000,-3.238932,-0.155924,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.199708,6.605328,2.622631,0.400000,-3.239049,-0.155415,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.200463,6.607308,2.622489,0.400000,-3.239166,-0.155117,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.201218,6.609288,2.622347,0.400000,-3.239283,-0.154819,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.201973,6.611268,2.622366,0.400000,-3.239400,-0.154685,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.202381,6.612339,2.622618,0.400000,-3.239463,-0.154857,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.202565,6.612820,2.622653,0.400000,-3.239492,-0.154855,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.202840,6.613543,2.622729,0.400000,-3.239535,-0.154876,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.203116,6.614265,2.622830,0.400000,-3.239577,-0.154922,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.203869,6.616240,2.623224,0.400000,-3.239694,-0.155168,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.204622,6.618216,2.623797,0.400000,-3.239812,-0.155594,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.205375,6.620193,2.624549,0.400000,-3.239929,-0.156202,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.206128,6.622169,2.625481,0.400000,-3.240047,-0.156993,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.207725,6.626365,2.628052,0.400000,-3.240301,-0.159272,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.211911,6.637390,2.638593,0.400000,-3.240988,-0.169097,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.216098,6.648481,2.654254,0.400000,-3.241739,-0.184117,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.218297,6.654346,2.664337,0.400000,-3.242171,-0.193892,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.220497,6.660233,2.675784,0.400000,-3.242624,-0.205051,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.222696,6.666141,2.688596,0.400000,-3.243098,-0.217595,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.227574,6.679347,2.721165,0.400000,-3.244252,-0.249643,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.232451,6.692724,2.758822,0.400000,-3.245573,-0.286880,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.237328,6.706293,2.800517,0.400000,-3.247084,-0.328252,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.242206,6.720065,2.845735,0.400000,-3.248798,-0.373248,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.247083,6.734066,2.892465,0.400000,-3.250740,-0.419856,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.250634,6.744398,2.927654,0.400000,-3.252293,-0.455019,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.250638,6.744409,2.927693,0.400000,-3.252294,-0.455057,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.253287,6.752214,2.954097,0.400000,-3.253548,-0.481462,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.254314,6.755256,2.964267,0.400000,-3.254051,-0.491632,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.255340,6.758310,2.974361,0.400000,-3.254568,-0.501726,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.256366,6.761406,2.984122,0.400000,-3.255126,-0.511486,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.258270,6.767149,3.002223,0.400000,-3.256162,-0.529588,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.260173,6.772891,3.020324,0.400000,-3.257198,-0.547689,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.262077,6.778689,3.037724,0.400000,-3.258289,-0.565089,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.263980,6.784507,3.054864,0.400000,-3.259400,-0.582229,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.265884,6.790358,3.071413,0.400000,-3.260544,-0.598778,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.270171,6.803643,3.106597,0.400000,-3.263229,-0.633962,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.274458,6.817066,3.138258,0.400000,-3.266051,-0.665623,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.278745,6.830607,3.165948,0.400000,-3.268991,-0.693313,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.283033,6.844234,3.189472,0.400000,-3.272018,-0.716837,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.290242,6.867334,3.218143,0.400000,-3.277291,-0.745508,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.297452,6.890576,3.231811,0.400000,-3.282707,-0.759176,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.297919,6.892086,3.232149,0.400000,-3.283061,-0.759514,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.298101,6.892674,3.232259,0.400000,-3.283199,-0.759624,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.298699,6.894605,3.232502,0.400000,-3.283653,-0.759867,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.299296,6.896536,3.232571,0.400000,-3.284107,-0.759936,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.300928,6.901812,3.232325,0.400000,-3.285347,-0.759690,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.302057,6.905460,3.231631,0.400000,-3.286204,-0.758996,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.302272,6.906156,3.231480,0.400000,-3.286367,-0.758845,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.302871,6.908089,3.230981,0.400000,-3.286821,-0.758346,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.303469,6.910020,3.230170,0.400000,-3.287273,-0.757535,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.304997,6.914954,3.227892,0.400000,-3.288428,-0.755257,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.306525,6.919884,3.224920,0.400000,-3.289579,-0.752285,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.308054,6.924808,3.221220,0.400000,-3.290724,-0.748585,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.310370,6.932243,3.214570,0.400000,-3.292432,-0.741935,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.315077,6.947299,3.196351,0.400000,-3.295848,-0.723716,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.319785,6.962277,3.171907,0.400000,-3.299186,-0.699272,-1.397113,0.000000,-1.522032,0.000000,0.200000
