"time","Inductor1.der(i)","Inductor2.der(i)","Capacitor1.der(v)","Capacitor2.der(v)","Inductor1.i","Inductor1.n.i","Inductor2.i","Inductor2.n.i","SineVoltage1.n.v","SineVoltage2.n.v","SineVoltage2.v","Inductor1.v","Inductor1.p.v","Inductor2.v","Inductor2.p.v","Inductor3.v","SineVoltage3.n.i","SineVoltage3.i","Inductor3.p.v","IdealDiode1.s","IdealDiode1.v","IdealDiode1.p.v","IdealDiode1.p.i","IdealDiode1.i","IdealDiode1.n.i","IdealDiode1.LossPower","IdealDiode6.s","IdealDiode6.v","IdealDiode6.n.i","IdealDiode6.LossPower","Capacitor1.p.v","Capacitor1.p.i","Capacitor2.n.v","Ground1.p.i","SignalCurrent1.v","Inductor3.der(i)","IdealDiode1.off","IdealDiode2.off","IdealDiode3.off","IdealDiode4.off","IdealDiode5.off","IdealDiode6.off"
0.0526,-172834.0634,172534.3154,-8895.692144,-8895.692144,-234.3356817,234.3356817,234.5594726,-234.5594726,-37.29842148,-37.29842148,312.6592386,-10.37004381,-275.3785782,10.35205892,275.3608172,0.01798488084,-0.2237909765,0.2237909765,-111.8775034,-529.783263,-527.783263,-265.0085344,-0.527783263,-0.527783263,0.527783263,278.5551727,-152.8792403,-150.8792403,0.1508792403,22.76454515,262.7747285,-266.8707643,-262.7747285,0,525.5494571,299.748014,1,0,1,0,1,1
0.0528,-258042.579,257739.0815,-7447.185033,-7447.185033,-277.8129317,277.8129317,277.9763855,-277.9763855,-27.2422455,-27.2422455,306.1150159,-15.48255474,-278.8908168,15.46434489,278.8727704,0.01820985228,-0.1634537999,0.1634537999,-81.7086901,-526.5392378,-524.5392378,-263.4082621,-0.5245392378,-0.5245392378,0.5245392378,275.1414119,-181.4040757,-179.4040757,0.1794040757,32.18582239,261.1309757,-223.415551,-261.1309757,5.684341886e-014,522.2619514,303.497538,1,0,1,0,1,1
0.053,-318976.3716,318670.2459,-5510.648622,-5510.648622,-335.9331185,335.9331185,336.0355901,-336.0355901,-17.07855911,-17.07855911,298.3626971,-19.1385823,-281.302403,19.12021475,281.284138,0.01836754496,-0.1024715596,0.1024715596,-51.21741226,-523.9922324,-521.9922324,-262.1638207,-0.5219922324,-0.5219922324,0.5219922324,272.4758906,-210.5926318,-208.5926318,0.2085926318,43.51088605,259.8284116,-165.3194587,-259.8284116,0,519.6568232,306.1257493,1,0,1,0,1,1
0.0532,-354208.4433,353900.9081,-3253.00401,-3253.00401,-403.6888843,403.6888843,403.7299692,-403.7299692,-6.847471134,-6.847471134,289.432877,-21.2525066,-282.6038169,21.23405449,282.5854058,0.01845211574,-0.04108490898,0.04108490898,-20.52400237,-522.299454,-520.299454,-261.3513103,-0.520299454,-0.520299454,0.520299454,270.7115218,-240.4056892,-238.4056892,0.2384056892,56.83727264,258.9481437,-97.5901203,-258.9481437,-5.684341886e-014,517.8962874,307.5352624,1,0,1,0,1,1
0.0534,-362959.7727,362652.0392,-848.5864855,-848.5864855,-475.8502731,475.8502731,475.8298092,-475.8298092,3.410640607,3.410640607,279.3607975,-21.77758636,-282.7899226,21.75912235,282.7714382,0.01846401457,0.02046388457,-0.02046388457,10.2504063,-521.5493438,-519.5493438,-261.0123363,-0.5195493438,-0.5195493438,0.5195493438,269.9315207,-270.7689498,-268.7689498,0.2687689498,72.23674839,258.5370075,-25.45759456,-258.5370075,0,517.0740151,307.7335761,1,0,1,0,1,1
0.0536,-345112.3834,344805.6499,1525.322681,1525.322681,-547.0987728,547.0987728,547.0168409,-547.0168409,13.65529162,13.65529162,268.1862087,-20.706743,-281.8599862,20.68833899,281.8415003,0.01840401088,0.08193191361,-0.08193191361,40.98436082,-521.7599095,-519.7599095,-261.1532432,-0.5197599095,-0.5197599095,0.5197599095,270.1503635,-301.572623,-299.572623,0.299572623,89.74375647,258.6066662,45.75968042,-258.6066662,0,517.2133325,306.7335147,1,0,1,0,1,1
0.0538,-301211.2423,300906.7373,3692.841257,3692.841257,-612.157666,612.157666,612.0145894,-612.0145894,23.84605198,23.84605198,255.9532114,-18.07267454,-279.8176767,18.05440424,279.7992633,0.01827030085,0.143076598,-0.143076598,71.55656932,-522.8783696,-520.8783696,-261.7450022,-0.5208783696,-0.5208783696,0.5208783696,271.3142759,-332.6716664,-330.6716664,0.3306716664,109.343751,259.1333674,110.7852377,-259.1333674,-1.136868377e-013,518.2667348,304.5050141,1,0,1,0,1,1
0.054,-232449.2585,232148.1697,5483.93298,5483.93298,-665.9254418,665.9254418,665.7217852,-665.7217852,33.94270244,33.94270244,242.7100837,-13.94695551,-276.6710551,13.92889018,276.6527861,0.01806533142,0.203656622,-0.203656622,101.8463763,-524.7827985,-522.7827985,-262.7240996,-0.5227827985,-0.5227827985,0.5227827985,273.3018544,-363.8870099,-361.8870099,0.3618870099,130.9622079,260.0586989,164.5179894,-260.0586989,-1.136868377e-013,520.1173978,301.0888569,1,0,1,0,1,1
0.0542,-140640.2549,140343.7774,6738.628746,6738.628746,-703.60244,703.60244,703.3390071,-703.3390071,43.90539678,43.90539678,228.5090901,-8.438415291,-272.432539,8.420626644,272.4144869,0.01778864733,0.2634329075,-0.2634329075,131.7342424,-527.2851722,-525.2851722,-263.9941237,-0.5252851722,-0.5252851722,0.5252851722,275.9245122,-395.0075023,-393.0075023,0.3930075023,154.4548969,261.2910485,202.1588624,-261.2910485,0,522.5820971,296.4774556,1,0,1,0,1,1
0.0544,-28169.11008,27878.41411,7310.879285,7310.879285,-720.8064457,720.8064457,720.4842762,-720.4842762,53.69481657,53.69481657,213.4062756,-1.690146605,-267.1188561,1.672704847,267.1010922,0.01744175779,0.3221695437,-0.3221695437,161.1022136,-530.1371427,-528.1371427,-265.4287095,-0.5281371427,-0.5281371427,0.5281371427,278.9288415,-425.7932051,-423.7932051,0.4237932051,179.6006807,262.7084332,219.3263786,-262.7084332,1.136868377e-013,525.4168664,290.6959632,1,0,1,0,1,1
0.0546,102057.7871,-102341.5546,7072.316006,7072.316006,-713.6855299,713.6855299,713.3058952,-713.3058952,63.27232744,63.27232744,197.461244,6.123467228,-260.7509772,-6.140493274,260.7335715,0.01702604628,0.3796347239,-0.3796347239,189.834388,-533.0357363,-531.0357363,-266.8744444,-0.5310357363,-0.5310357363,0.5310357363,281.9989532,-455.9786538,-453.9786538,0.4539786538,206.0966182,264.1612919,212.1694802,-264.1612919,1.136868377e-013,528.3225838,283.767438,1,0,1,0,1,1
0.0548,246677.588,-246953.3079,5915.688689,5915.688689,-679.0211991,679.0211991,678.5855974,-678.5855974,72.60013132,72.60013132,180.7369231,14.80065528,-253.3540333,-14.81719848,253.3370545,0.0165431936,0.4356016591,-0.4356016591,217.8173727,-535.6308915,-533.6308915,-268.1546885,-0.5336308915,-0.5336308915,0.5336308915,284.7619284,-485.2770325,-483.2770325,0.4832770325,233.5566902,265.476203,177.4706607,-265.476203,-1.136868377e-013,530.9524059,275.7198933,1,0,1,0,1,1
0.055,401953.5485,-402219.5231,3757.424727,3757.424727,-614.3051969,614.3051969,613.8153473,-613.8153473,81.64143393,81.64143393,163.2993162,24.11721291,-244.9571984,-24.13317138,244.9407501,0.0159584739,0.4898495833,-0.4898495833,244.9407501,-537.535055,-535.535055,-269.0744113,-0.535535055,-0.535535055,0.535535055,286.7977952,-513.3854353,-511.3854353,0.5113854353,261.5150635,266.4606437,112.7227418,-266.4606437,1.136868377e-013,532.9212874,265.9745651,1,0,1,0,1,1
0.0552,551791.8972,-576196.6518,543.0986385,543.0986385,-517.9014436,517.9014436,517.152308,-517.152308,89.63594437,89.63594437,145.2172414,33.10751383,-236.3182202,-34.57179911,234.8531858,1.464285273,0.7491355515,-0.7491355515,270.3728675,-538.334105,-536.334105,-269.425734,-0.536334105,-0.536334105,0.536334105,287.6542721,-537.8169532,-535.8169532,0.5358169532,287.0998073,266.9083709,16.29295916,-266.9083709,0,533.8167419,24404.75455,1,0,0,0,1,1
0.0554,576217.2021,-881747.8425,-3214.352973,-3214.352973,-405.176083,405.176083,371.3509502,-371.3509502,89.54779026,89.54779026,126.5620606,34.57303213,-234.4755143,-52.90487055,216.1098508,18.33183842,33.8251328,-33.8251328,287.0090343,-537.6924545,-535.6924545,-269.0485465,-0.5356924545,-0.5356924545,0.5356924545,286.9664059,-537.321104,-535.321104,0.535321104,286.5686844,266.6439081,-96.43058919,-266.6439081,0,533.2878162,305530.6403,1,0,0,0,1,1
0.0556,604784.9554,-1186065.922,-7148.774922,-7148.774922,-287.1369896,287.1369896,164.5359123,-164.5359123,89.20340833,89.20340833,107.4073971,36.28709733,-231.6102644,-71.16395534,196.6108054,34.87685802,122.6010773,-122.6010773,302.609684,-535.5081219,-533.5081219,-267.8973617,-0.5335081219,-0.5335081219,0.5335081219,284.6309161,-535.3435861,-533.3435861,0.5333435861,284.4553809,265.6107602,-214.4632477,-265.6107602,0,531.2215204,581280.967,1,0,0,0,1,1
0.0558,-106138.7798,-296.4686738,-9561.693088,-9561.693088,-214.6045668,214.6045668,0.2635396377,-0.2635396377,43.92318511,43.92318511,87.82884563,-6.368326786,-272.4147507,-0.01778812043,131.7520307,6.386114906,214.3410272,-214.3410272,272.4322752,-531.8787751,-529.8787751,-266.0464239,-0.5298787751,-0.5298787751,0.5298787751,280.7715163,-531.8785115,-529.8785115,0.5298785115,280.771237,263.8323512,-286.8507927,-263.8323512,0,527.6647024,106435.2484,1,1,0,0,1,1
0.056,-206548.4343,-301.0815722,-8505.941467,-8505.941467,-246.2382016,246.2382016,0.2037650125,-0.2037650125,33.9607675,33.9607675,67.90367388,-12.39290606,-276.65299,-0.01806489433,101.8644414,12.41097095,246.0344366,-246.0344366,276.6708512,-528.274458,-526.274458,-264.260084,-0.526274458,-0.526274458,0.526274458,276.9648052,-528.2742542,-526.2742542,0.5262742542,276.9645907,262.014374,-255.178244,-262.014374,0,524.0287481,206849.5159,1,1,0,0,1,1
0.0562,-283912.5334,-304.5069945,-6856.447744,-6856.447744,-295.6850984,295.6850984,0.1431862201,-0.1431862201,23.86432229,23.86432229,47.71051734,-17.034752,-279.7994064,-0.01827041967,71.57483963,17.05302242,295.5419122,-295.5419122,279.8175336,-525.234149,-523.234149,-262.7646544,-0.523234149,-0.523234149,0.523234149,273.7739746,-525.2340058,-523.2340058,0.5232340058,273.7738248,260.4694945,-205.6934323,-260.4694945,0,520.9389891,284217.0403,1,1,0,0,1,1
0.0564,-336386.3682,-306.7304657,-4773.291308,-4773.291308,-358.143501,358.143501,0.08204233702,-0.08204233702,13.67369549,13.67369549,27.32906919,-20.18318209,-281.8415824,-0.01840382794,41.00276468,20.20158592,358.0614586,-358.0614586,281.8599042,-522.95918,-520.95918,-261.6584003,-0.52095918,-0.52095918,0.52095918,271.3984673,-522.959098,-520.959098,0.520959098,271.3983818,259.3007797,-143.1987392,-259.3007797,0,518.6015595,336693.0987,1,1,0,0,1,1
0.0566,-362760.6526,-307.7416111,-2426.929301,-2426.929301,-428.5001535,428.5001535,0.02057466999,-0.02057466999,3.429104807,3.429104807,6.839765692,-21.76563916,-282.7714584,-0.01846449667,10.2688705,21.78410366,428.4795788,-428.4795788,282.7899024,-521.58366,-519.58366,-261.0058193,-0.51958366,-0.51958366,0.51958366,269.9671797,-521.5836394,-519.5836394,0.5195836394,269.9671583,258.5778407,-72.80787902,-258.5778407,0,517.1556814,363068.3943,1,1,0,0,1,1
0.0568,-362476.7854,-307.5424157,6.441586827,6.441586827,-501.4694415,501.4694415,-0.0409741951,0.0409741951,-6.829018859,-6.829018859,-13.67653124,-21.74860712,-282.5853646,-0.01845254494,-20.5055501,21.76705967,501.5104157,-501.5104157,282.6038581,-521.1725667,-519.1725667,-260.8367575,-0.5191725667,-0.5191725667,0.5191725667,269.540154,-521.1726077,-519.1726077,0.5191726077,269.5401965,258.3358092,0.1932476048,-258.3358092,5.684341886e-014,516.6716184,362784.3278,1,1,0,0,1,1
0.057,-335641.3125,-306.1288886,2349.09798,2349.09798,-571.719773,571.719773,-0.1023613539,0.1023613539,-17.06019153,-17.06019153,-34.13885315,-20.13847875,-281.2840355,-0.01836773331,-51.19904467,20.15684648,571.8221344,-571.8221344,281.3025055,-521.7199154,-519.7199154,-261.1455567,-0.5197199154,-0.5197199154,0.5197199154,270.1087904,-521.7200177,-519.7200177,0.5197200177,270.1088968,258.5743587,70.47293939,-258.5743587,-1.136868377e-013,517.1487173,335947.4414,1,1,0,0,1,1
0.0572,-283022.8211,-303.50404,4426.242731,4426.242731,-634.0071656,634.0071656,-0.1633445397,0.1633445397,-27.22403551,-27.22403551,-54.4664446,-16.98136926,-278.8726068,-0.0182102424,-81.69048011,16.99957951,634.1705101,-634.1705101,278.8909804,-523.1489911,-521.1489911,-261.8912376,-0.5211489911,-0.5211489911,0.5211489911,271.5962709,-523.1491544,-521.1491544,0.5211491544,271.5964412,259.2577535,132.7872819,-259.2577535,0,518.5155071,283326.3251,1,1,0,0,1,1
0.0574,-206030.8485,-299.6829525,6070.280684,6070.280684,-683.3035246,683.3035246,-0.223683079,0.223683079,-37.28043861,-37.28043861,-74.57908188,-12.36185091,-275.3605954,-0.01798097715,-111.8595205,12.37983189,683.5272077,-683.5272077,275.3788,-525.3147107,-523.3147107,-262.9987445,-0.5233147107,-0.5233147107,0.5233147107,273.8582864,-525.3149344,-523.3149344,0.5233149344,273.8585206,260.3159662,182.1084205,-260.3159662,-1.136868377e-013,520.6319325,206330.5315,1,1,0,0,1,1
0.0576,-106681.6611,-294.6784037,7125.20599,7125.20599,-714.9282722,714.9282722,-0.2831388435,0.2831388435,-47.18971288,-47.18971288,-94.39738959,-6.400899665,-270.7618615,-0.01768070422,-141.5871025,6.418580369,715.211411,-715.211411,270.7798253,-528.0075233,-526.0075233,-264.3609618,-0.5260075233,-0.5260075233,0.5260075233,276.6839146,-528.0078065,-526.0078065,0.5260078065,276.6842125,261.6465615,213.7561797,-261.6465615,-1.136868377e-013,523.2931231,106976.3395,1,1,0,0,1,1
0.0578,12448.79503,-288.5122067,7450.224296,7450.224296,-724.6570257,724.6570257,-0.3414771881,0.3414771881,-56.91275086,-56.91275086,-113.8431539,0.7469277017,-265.0945542,-0.0173107324,-170.7559048,-0.7296169693,724.9985028,-724.9985028,265.1122064,-530.9588377,-528.9588377,-265.8414819,-0.5289588377,-0.5289588377,0.5289588377,279.7974519,-530.9591791,-528.9591791,0.5289591791,279.7978132,263.1173558,223.5067289,-263.1173558,0,526.2347116,-12160.28282,1,1,0,0,1,1
0.058,148284.6821,-281.2099527,6923.502692,6923.502692,-708.8341129,708.8341129,-0.3984678778,0.3984678778,-66.41118015,-66.41118015,-132.8396314,8.897080925,-258.3810397,-0.01687259716,-199.2508115,-8.880208328,709.2325808,-709.2325808,258.3983107,-533.8479409,-531.8479409,-267.2781206,-0.5318479409,-0.5318479409,0.5318479409,282.8622323,-533.8483394,-531.8483394,0.5318483394,282.8626561,264.5698203,207.7050808,-264.5698203,1.136868377e-013,529.1396407,-148003.4721,1,1,0,0,1,1
0.0582,297323.076,-272.7918685,5445.165394,5445.165394,-664.4624635,664.4624635,-0.4538859979,0.4538859979,-75.64751503,-75.64751503,-151.3118515,17.83938456,-250.6478135,-0.01636751211,-226.9593665,-17.82301705,664.9163495,-664.9163495,250.6646349,-536.3104699,-534.3104699,-268.487198,-0.5343104699,-0.5343104699,0.5343104699,285.4876782,-536.3109238,-534.3109238,0.5343109238,285.4881633,265.8232719,163.3549618,-265.8232719,0,531.6465437,-297050.2841,1,1,0,0,1,1
0.0584,455712.744,-263.3000322,2939.886453,2939.886453,-589.2814122,589.2814122,-0.5075128369,0.5075128369,-84.58530364,-84.58530364,-169.1869128,27.34276464,-241.9253947,-0.01579800193,-253.7722164,-27.32696664,589.7889251,-589.7889251,241.9417003,-537.9475753,-535.9475753,-269.2681594,-0.5359475753,-0.5359475753,0.5359475753,287.2398035,-537.9480828,-535.9480828,0.5359480828,287.2403475,266.6794159,88.19659359,-266.6794159,1.136868377e-013,533.3588318,-455449.444,1,1,0,0,1,1
0.0586,678444.2247,-118375.6483,-558.3715167,-558.3715167,-479.3569444,479.3569444,-5.500457491,5.500457491,-89.64311567,-89.64311567,-186.3942707,40.70665348,-228.70205,-7.102538897,-276.0373863,-33.60411458,484.8574019,-484.8574019,235.8100893,-538.3385883,-536.3385883,-269.4087035,-0.5363385883,-0.5363385883,0.5363385883,287.6590813,-538.3440888,-536.3440888,0.5363440888,287.6649816,266.9298849,-16.7511455,-266.9298849,0,533.8597697,-560068.5764,1,1,0,0,0,1
0.0588,984053.6371,-397495.6255,-4377.973336,-4377.973336,-313.0910478,313.0910478,-57.17512617,57.17512617,-89.47955147,-89.47955147,-202.8660155,59.04321822,-209.7085269,-23.84973753,-292.345567,-35.19348069,370.266174,-370.266174,233.6154395,-537.1909364,-535.1909364,-268.7517451,-0.5351909364,-0.5351909364,0.5351909364,286.4293384,-537.2481115,-535.2481115,0.5352481115,286.4905409,266.4391913,-131.3392001,-266.4391913,-1.136868377e-013,532.8783826,-586558.0115,1,1,0,0,0,1
0.059,1287861.117,-671044.5771,-8387.163194,-8387.163194,-85.8555047,85.8555047,-164.1270941,164.1270941,-89.05516968,-89.05516968,-218.5371409,77.27166703,-189.9796974,-40.26267463,-307.5923106,-37.00899241,249.9825988,-249.9825988,230.406499,-534.4174078,-532.4174078,-267.2513645,-0.5324174078,-0.5324174078,0.5324174078,283.4682962,-534.5815348,-532.5815348,0.5325815348,283.6430912,265.1660434,-251.6148958,-265.1660434,2.842170943e-014,530.3320867,-616816.5401,1,1,0,0,0,1
0.0592,298.1368775,-140794.6763,-9240.495654,-9240.495654,-0.243718752,0.243718752,-223.98419,223.98419,-40.61971076,-40.61971076,-233.3458,0.01788821265,-121.8414878,-8.447680575,-273.9655108,8.429792363,224.2279088,-224.2279088,273.9478663,-387.1537529,-385.1537529,-121.859376,-0.3851537529,-0.3851537529,0.3851537529,148.3434133,-530.8124508,-528.8124508,0.5288124508,279.6426081,263.2943768,-277.2148696,-263.2943768,0,526.5887537,140496.5394,1,1,0,1,0,1
0.0594,302.3561724,-233643.728,-7980.519007,-7980.519007,-0.1836496837,0.1836496837,-261.804937,261.804937,-30.6082194,-30.6082194,-247.2335499,0.01814137035,-91.80670047,-14.01862368,-277.8417693,14.00048231,261.9885867,-261.9885867,277.8238116,-355.3867099,-353.3867099,-91.82484184,-0.3533867099,-0.3533867099,0.3533867099,124.8821667,-527.3851973,-525.3851973,0.5253851973,276.0296055,261.5618681,-239.4155702,-261.5618681,5.684341886e-014,523.1237361,233341.3719,1,1,0,1,0,1
0.0596,305.3818054,-302799.8939,-6179.471365,-6179.471365,-0.1228558339,0.1228558339,-315.8597529,315.8597529,-20.47593136,-20.47593136,-260.1455819,0.01832290832,-61.40959404,-18.16799364,-280.6215132,18.14967073,315.9826087,-315.9826087,280.6033132,-323.5661014,-321.5661014,-61.42791694,-0.3215661014,-0.3215661014,0.3215661014,103.4047576,-524.5918269,-522.5918269,0.5225918269,273.1022175,260.1381844,-185.3841409,-260.1381844,5.684341886e-014,520.2763689,302494.5121,1,1,0,1,0,1
0.0598,307.2032282,-346630.7947,-4001.121272,-4001.121272,-0.06157712842,0.06157712842,-381.2359108,381.2359108,-10.26283421,-10.26283421,-272.0309381,0.01843219369,-30.77013201,-20.79784768,-282.2937723,20.77941549,381.2974879,-381.2974879,282.2754017,-291.9037755,-289.9037755,-30.78856421,-0.2899037755,-0.2899037755,0.2899037755,84.04419906,-522.6111975,-520.6111975,0.5206111975,271.036019,259.1152113,-120.0336382,-259.1152113,5.684341886e-014,518.2304226,346323.5915,1,1,0,1,0,1
0.06,307.8116578,-364141.8484,-1618.051373,-1618.051373,-5.5406043e-005,5.5406043e-005,-452.7560916,452.7560916,-0.009234322026,-0.009234322026,-282.8427125,0.01846869947,-0.009234322026,-21.8485109,-282.8519468,21.8300422,452.756147,-452.756147,282.8334782,-260.5789044,-258.5789044,-0.0277030215,-0.2585789044,-0.2585789044,0.2585789044,66.86304979,-521.5546373,-519.5546373,0.5195546373,269.9370211,258.5512014,-48.54154118,-258.5512014,0,517.1024027,363834.0367,1,1,0,1,0,1
0.0602,307.2053485,-354992.8142,792.7628845,792.7628845,0.06146653498,-0.06146653498,-525.1110173,525.1110173,10.24440201,10.24440201,-292.5382359,0.01843232091,30.75169981,-21.29956885,-282.2938339,21.28113653,525.0495508,-525.0495508,282.2753401,-229.736408,-227.736408,30.73326749,-0.227736408,-0.227736408,0.227736408,51.86387152,-521.463879,-519.463879,0.519463879,269.8427216,258.4696755,23.78288653,-258.4696755,0,516.939351,354685.6089,1,1,0,1,0,1
0.0604,305.3888674,-319518.7416,3054.496736,3054.496736,0.1227458953,-0.1227458953,-592.99575,592.99575,20.4576083,20.4576083,-301.0792445,0.01832333205,61.39127097,-19.17112449,-280.6216362,19.15280116,592.8730042,-592.8730042,280.6031902,-199.4850907,-197.4850907,61.37294764,-0.1974850907,-0.1974850907,0.1974850907,39.00036104,-522.3084273,-520.3084273,0.5203084273,270.7208595,258.8580383,91.63490208,-258.8580383,1.136868377e-013,517.7160766,319213.3527,1,1,0,1,0,1
0.0606,302.362836,-258701.4246,4994.582201,4994.582201,0.1835408344,-0.1835408344,-651.2328835,651.2328835,30.59007788,30.59007788,-308.432031,0.01814177016,91.78855896,-15.52208548,-277.8419531,15.50394371,651.0493427,-651.0493427,277.8236278,-169.8987415,-167.8987415,91.77041719,-0.1678987415,-0.1678987415,0.1678987415,28.1899874,-523.9888428,-521.9888428,0.5219888428,272.472352,259.6691587,149.837466,-259.6691587,0,519.3383174,258399.0618,1,1,0,1,0,1
0.0608,298.1455652,-174144.3367,6448.916516,6448.916516,0.2436114213,-0.2436114213,-694.8988033,694.8988033,40.60182234,40.60182234,-314.5675771,0.01788873391,121.8235994,-10.4486602,-273.9657547,10.43077147,694.6551919,-694.6551919,273.9476224,-141.0170114,-139.0170114,121.8057106,-0.1390170114,-0.1390170114,0.1390170114,19.32572946,-526.339573,-524.339573,0.524339573,274.9319878,260.8227221,193.4674955,-260.8227221,2.273736754e-013,521.6454441,173846.1912,1,1,0,1,0,1
0.061,292.7516891,-68057.72975,7266.350284,7266.350284,0.3027205852,-0.3027205852,-719.4583361,719.4583361,50.45332996,50.45332996,-319.4616687,0.01756510134,151.3778577,-4.083463785,-269.0083387,4.065898684,719.1556155,-719.1556155,268.9904709,-112.8456531,-110.8456531,151.3602926,-0.1108456531,-0.1108456531,0.1108456531,12.28675881,-529.1305179,-527.1305179,0.5271305179,277.8665829,262.2059457,217.9905085,-262.2059457,-1.136868377e-013,524.4118914,67764.97807,1,1,0,1,0,1
0.0612,286.2095604,56812.08443,7312.239247,7312.239247,0.360635048,-0.360635048,-720.8713235,720.8713235,60.10572112,60.10572112,-323.094991,0.01717257362,180.3346966,3.408725066,-262.9892699,-3.42589764,720.5106885,-720.5106885,262.9717367,-85.36013169,-83.36013169,180.317524,-0.08336013169,-0.08336013169,0.08336013169,6.948911555,-532.07529,-530.07529,0.53007529,280.9798131,263.6776557,219.3671774,-263.6776557,0,527.3553114,-57098.29399,1,1,0,1,0,1
0.0614,278.5239348,197241.5873,6471.955907,6471.955907,0.4171262515,-0.4171262515,-695.6979884,695.6979884,69.52090288,69.52090288,-325.453205,0.01671143609,208.5798372,11.83449524,-255.9323021,-11.85120668,695.2808622,-695.2808622,255.9151736,-58.50850845,-56.50850845,208.5631258,-0.05650850845,-0.05650850845,0.05650850845,3.193211527,-534.8380144,-532.8380144,0.5328380144,283.9163496,265.0716342,194.1586772,-265.0716342,0,530.1432684,-197520.1113,1,1,0,1,0,1
0.0616,269.7459115,349607.4105,4653.682086,4653.682086,0.4719712471,-0.4719712471,-641.1827344,641.1827344,78.66171719,78.66171719,-326.5270039,0.01618475469,236.0018083,20.97644463,-247.8652867,-20.99262939,640.7107632,-640.7107632,247.84863,-32.21546211,-30.21546211,235.9856235,-0.03021546211,-0.03021546211,0.03021546211,0.9129741507,-537.042345,-535.042345,0.535042345,286.270311,266.2010856,139.6104626,-266.2010856,1.136868377e-013,532.4021713,-349877.1565,1,1,0,1,0,1
0.0618,259.9034042,509967.8558,1790.800151,1790.800151,0.5249535877,-0.5249535877,-555.3259071,555.3259071,87.49208964,87.49208964,-326.3121499,0.01559420425,262.4923881,30.59807135,-238.8200602,-30.61366555,554.8009535,-554.8009535,238.8039411,-6.386550108,-4.386550108,262.4767939,-0.004386550108,-0.004386550108,0.004386550108,0.01924182185,-538.2809506,-536.2809506,0.5362809506,287.597258,266.863344,53.72400453,-266.863344,1.136868377e-013,533.7266879,-510227.7592,1,1,0,1,0,1
0.062,211913.3974,568542.0855,-1890.512806,-1890.512806,16.4937978,-16.4937978,-444.8926543,444.8926543,89.61928095,89.61928095,-324.8094909,12.71480384,281.5891405,34.11252513,-235.1902099,-46.82732897,428.3988565,-428.3988565,222.4589123,15.95606508,2.015956065,268.8743366,15.95806508,15.95806508,-15.95806508,32.17075808,-538.1446219,-536.1446219,0.5361446219,287.4510555,266.8583806,-56.71538419,-266.8583806,0,533.7167611,-780455.4828,0,1,0,1,0,1
0.0622,489419.909,596055.3695,-5770.146814,-5770.146814,86.71838831,-86.71838831,-328.4988232,328.4988232,89.36494523,89.36494523,-322.0249572,29.36519454,297.5467485,35.76332217,-232.660012,-65.12851671,241.7804349,-241.7804349,203.2080992,86.18211139,2.086182111,268.181554,86.18411139,86.18411139,-86.18411139,179.7957515,-536.4319877,-534.4319877,0.5344319877,285.6175495,266.0953719,-173.1044044,-266.0953719,0,532.1907437,-1085475.278,0,1,0,1,0,1
0.0624,67225.60888,-66934.12967,-9742.25558,-9742.25558,208.9178151,-208.9178151,-209.2010594,209.2010594,47.20729755,47.20729755,-317.9695382,4.033536533,270.7794461,-4.01604778,-270.7622406,-0.01748875298,0.2832443518,-0.2832443518,141.6046871,208.3845317,2.208384532,266.7459096,208.3865317,208.3865317,-208.3865317,460.1975931,-408.159701,-406.159701,0.406159701,164.9657027,264.5375251,-292.2676674,-264.5375251,0,529.0750502,-291.4792163,0,1,1,1,0,1
0.0626,174779.019,-174479.3439,-8924.584125,-8924.584125,233.4683414,-233.4683414,-233.6921323,233.6921323,37.29841929,37.29841929,-312.6592386,10.48674114,275.3785761,-10.46876064,-275.3608193,-0.01798050123,0.2237909633,-0.2237909633,111.8775012,232.9387906,2.232938791,264.8918349,232.9407906,232.9407906,-232.9407906,520.1425273,-376.5543778,-374.5543778,0.3745543778,140.2909819,262.6588961,-267.7375237,-262.6588961,0,525.3177922,-299.6750205,0,1,1,1,0,1
0.0628,260056.9659,-259753.4602,-7462.898145,-7462.898145,277.3409355,-277.3409355,-277.5043893,277.5043893,27.24224575,27.24224575,-306.1150159,15.60341796,278.8908171,-15.58520761,-278.8727702,-0.01821034649,0.1634538014,-0.1634538014,81.70869035,276.8146375,2.276814637,263.2873991,276.8166375,276.8166375,-276.8166375,630.2601721,-344.7374852,-342.7374852,0.3427374852,117.4689837,261.0105845,-223.8869443,-261.0105845,0,522.0211689,-303.5057749,0,1,1,1,0,1
0.063,321013.142,-320707.0187,-5512.813476,-5512.813476,335.8675621,-335.8675621,-335.9700336,335.9700336,17.07855904,17.07855904,-298.3626971,19.26078852,281.302403,-19.24242112,-281.284138,-0.0183673976,0.1024715592,-0.1024715592,51.21741218,335.3438142,2.335343814,262.0416144,335.3458142,335.3458142,-335.3458142,783.1477728,-312.9420502,-310.9420502,0.3109420502,96.68495859,259.7062706,-165.3844043,-259.7062706,5.684341886e-014,519.4125413,-306.1232934,0,1,1,1,0,1
