"Time","axis1_w0","axis2_w0","axis3_w0","axis4_w0","axis5_w0","axis6_w0"
0.457965317,1.679134436,-1.272750576,-1.76583345,0.638853743,3.100345478,0.634057882
0.458965317,1.679150438,-1.272786035,-1.76591353,0.638846671,3.100339851,0.634065278
0.459965317,1.679166424,-1.272821354,-1.765994627,0.638839812,3.100332983,0.634073306
0.460965317,1.679182393,-1.272856509,-1.766076658,0.638833161,3.100324922,0.634081943
0.461965317,1.679198343,-1.272891477,-1.766159541,0.638826718,3.100315713,0.634091162
0.462965317,1.679214274,-1.272926238,-1.766243194,0.638820478,3.100305405,0.634100938
0.463965317,1.679230185,-1.272960769,-1.766327538,0.63881444,3.100294043,0.634111247
0.464965317,1.679246076,-1.272995051,-1.766412494,0.6388086,3.100281674,0.634122062
0.465965317,1.679261946,-1.273029064,-1.766497985,0.638802955,3.100268344,0.634133359
0.466965317,1.679277795,-1.27306279,-1.766583934,0.638797502,3.100254099,0.634145114
0.467965317,1.679293623,-1.273096211,-1.766670268,0.638792238,3.100238983,0.634157302
0.468965317,1.67930943,-1.27312931,-1.766756914,0.638787159,3.100223041,0.634169898
0.469965317,1.679325217,-1.273162072,-1.766843799,0.638782262,3.100206318,0.634182879
0.470965317,1.679340989,-1.27319448,-1.766930854,0.638777541,3.100188857,0.634196224
0.471965317,1.679356746,-1.27322652,-1.767018011,0.638772992,3.1001707,0.634209908
0.472965317,1.679372483,-1.273258179,-1.767105203,0.638768617,3.100151892,0.634223904
0.473965317,1.679388202,-1.273289443,-1.767192364,0.638764409,3.100132475,0.63423819
0.474965317,1.679403902,-1.2733203,-1.767279431,0.638760367,3.100112489,0.634252746
0.475965317,1.679419585,-1.27335074,-1.767366341,0.638756485,3.100091975,0.634267548
0.476965317,1.679435251,-1.273380751,-1.767453036,0.638752759,3.100070974,0.634282576
0.477965317,1.679450901,-1.273410323,-1.767539455,0.638749186,3.100049523,0.634297808
0.478965317,1.679466537,-1.273439448,-1.767625542,0.638745762,3.100027662,0.634313224
0.479965317,1.679482159,-1.273468115,-1.767711242,0.638742482,3.100005427,0.634328802
0.480965317,1.679497769,-1.273496319,-1.767796502,0.638739344,3.099982857,0.634344524
0.481965317,1.679513369,-1.273524051,-1.767881269,0.638736342,3.099959986,0.634360369
0.482965317,1.67952896,-1.273551305,-1.767965496,0.638733473,3.09993685,0.634376318
0.483965317,1.679544544,-1.273578075,-1.768049132,0.638730734,3.099913483,0.634392353
0.484965317,1.679560122,-1.273604356,-1.768132132,0.638728119,3.099889919,0.634408455
0.485965317,1.679575696,-1.273630143,-1.768214452,0.638725626,3.09986619,0.634424606
0.486736307,1.679587704,-1.273649684,-1.76827743,0.638723783,3.099847801,0.634437083
0.487736307,1.679603278,-1.273674587,-1.768358441,0.638721494,3.099823857,0.634453282
0.488736307,1.679618856,-1.273698987,-1.768438657,0.638719313,3.099799833,0.634469485
0.489736307,1.679634443,-1.27372288,-1.768518041,0.638717237,3.099775758,0.634485676
0.490736307,1.679650035,-1.273746266,-1.768596556,0.638715265,3.099751662,0.634501839
0.491736307,1.679665633,-1.273769144,-1.768674168,0.638713392,3.099727571,0.634517958
0.492736307,1.679681239,-1.273791512,-1.768750844,0.638711616,3.099703513,0.634534019
0.493736307,1.679696855,-1.273813371,-1.768826553,0.638709931,3.099679512,0.634550009
0.494736307,1.679712482,-1.273834721,-1.768901265,0.638708335,3.099655593,0.634565915
0.495736307,1.679728122,-1.273855563,-1.768974952,0.638706822,3.09963178,0.634581724
0.496736307,1.679743778,-1.273875897,-1.769047589,0.638705391,3.099608095,0.634597423
0.497736307,1.67975945,-1.273895727,-1.769119151,0.638704036,3.09958456,0.634613001
0.498736307,1.679775142,-1.273915053,-1.769189616,0.638702754,3.099561196,0.634628446
0.499736307,1.679790854,-1.273933878,-1.769258962,0.638701543,3.099538023,0.634643747
0.500736307,1.679806589,-1.273952206,-1.769327169,0.638700398,3.09951506,0.634658895
0.501736307,1.67982235,-1.27397004,-1.76939422,0.638699317,3.099492324,0.634673879
0.502736307,1.679838137,-1.273987383,-1.769460098,0.638698295,3.099469834,0.63468869
0.503736307,1.679853953,-1.274004239,-1.769524789,0.63869733,3.099447605,0.634703318
0.504736307,1.6798698,-1.274020613,-1.769588277,0.638696419,3.099425652,0.634717757
0.505736307,1.67988568,-1.27403651,-1.769650552,0.638695559,3.099403991,0.634731997
0.506736307,1.6799016,-1.274051933,-1.769711602,0.638694742,3.099382634,0.634746034
0.507736307,1.679917563,-1.274066889,-1.769771419,0.638693968,3.099361595,0.63475986
0.508736307,1.679933565,-1.274081384,-1.769829994,0.638693238,3.099340886,0.634773465
0.509736307,1.679949607,-1.274095423,-1.76988732,0.638692548,3.099320517,0.634786845
0.510736307,1.679965692,-1.274109013,-1.769943391,0.638691895,3.0993005,0.634799995
0.511736307,1.679981821,-1.27412216,-1.769998203,0.638691277,3.099280844,0.634812909
0.512736307,1.679997995,-1.274134871,-1.770051753,0.638690691,3.099261557,0.634825583
0.513736307,1.680014217,-1.274147153,-1.770104038,0.638690133,3.099242647,0.634838012
0.514736307,1.680030488,-1.274159012,-1.770155059,0.638689602,3.099224121,0.634850194
0.515736307,1.68004681,-1.274170456,-1.770204815,0.638689096,3.099205987,0.634862124
0.516736307,1.680063186,-1.274181493,-1.770253309,0.638688611,3.099188248,0.6348738
0.517736307,1.680079617,-1.27419213,-1.770300542,0.638688146,3.099170911,0.634885219
0.518736307,1.680096106,-1.274202374,-1.770346518,0.638687699,3.09915398,0.634896379
0.519736307,1.680112653,-1.274212233,-1.770391242,0.638687267,3.099137457,0.634907278
0.520736307,1.680129262,-1.274221715,-1.770434719,0.638686849,3.099121347,0.634917914
0.521736307,1.680145934,-1.274230829,-1.770476956,0.638686442,3.099105651,0.634928287
0.522736307,1.680162671,-1.274239582,-1.77051796,0.638686046,3.099090371,0.634938395
0.523736307,1.68017948,-1.274247982,-1.770557739,0.638685654,3.099075507,0.634948241
0.524736307,1.680196362,-1.274256038,-1.770596303,0.638685268,3.099061061,0.634957823
0.525736307,1.680213314,-1.274263758,-1.77063366,0.638684888,3.099047032,0.63496714
0.526736307,1.680230337,-1.27427115,-1.770669821,0.638684514,3.09903342,0.634976194
0.527736307,1.680247434,-1.274278224,-1.770704797,0.638684143,3.099020223,0.634984984
0.528736307,1.680264608,-1.274284988,-1.770738599,0.638683772,3.099007439,0.634993514
0.529736307,1.680281859,-1.27429145,-1.770771241,0.638683401,3.098995066,0.635001785
0.530736307,1.680299188,-1.274297618,-1.770802734,0.63868303,3.098983101,0.635009798
0.531736307,1.680316596,-1.274303503,-1.770833093,0.638682656,3.098971542,0.635017555
0.532736307,1.680334085,-1.274309111,-1.770862332,0.63868228,3.098960384,0.635025058
0.533736307,1.680351656,-1.274314452,-1.770890465,0.6386819,3.098949623,0.635032311
0.534736307,1.68036931,-1.274319533,-1.770917507,0.638681515,3.098939254,0.635039315
0.535736307,1.680387048,-1.274324364,-1.770943475,0.638681125,3.098929273,0.635046074
0.536736307,1.680404873,-1.274328953,-1.770968384,0.638680728,3.098919674,0.635052592
0.537736307,1.680422785,-1.274333308,-1.77099225,0.638680323,3.098910452,0.635058871
0.538736307,1.680440787,-1.274337437,-1.771015092,0.638679911,3.098901599,0.635064916
0.539736307,1.680458879,-1.274341348,-1.771036926,0.638679491,3.098893111,0.63507073
0.540736307,1.680477063,-1.27434505,-1.771057769,0.638679062,3.098884981,0.635076316
0.541736307,1.680495341,-1.27434855,-1.77107764,0.638678624,3.0988772,0.635081681
0.542736307,1.680513714,-1.274351857,-1.771096556,0.638678176,3.098869763,0.635086827
0.543736307,1.680532186,-1.274354977,-1.771114536,0.638677715,3.098862661,0.635091761
0.544736307,1.68055076,-1.274357919,-1.771131599,0.638677243,3.098855886,0.635096486
0.545736307,1.680569432,-1.274360691,-1.771147762,0.638676762,3.098849432,0.635101006
0.546736307,1.680588203,-1.2743633,-1.771163045,0.638676272,3.098843288,0.635105327
0.547736307,1.680607075,-1.274365754,-1.771177465,0.638675772,3.098837448,0.635109454
0.548736307,1.680626049,-1.27436806,-1.771191042,0.638675262,3.098831902,0.635113391
0.549736307,1.680645124,-1.274370226,-1.771203794,0.638674743,3.098826641,0.635117145
0.550736307,1.680664304,-1.274372258,-1.771215742,0.638674213,3.098821657,0.63512072
0.551736307,1.680683587,-1.274374163,-1.771226903,0.638673674,3.098816941,0.635124123
0.552736307,1.680702978,-1.274375949,-1.771237297,0.638673123,3.098812483,0.635127358
0.553736307,1.680722477,-1.274377621,-1.771246944,0.638672561,3.098808275,0.635130432
0.554736307,1.680742083,-1.274379186,-1.771255862,0.638671991,3.098804306,0.635133349
0.555736307,1.680761796,-1.274380652,-1.77126407,0.638671413,3.098800568,0.635136114
0.556736307,1.680781618,-1.274382023,-1.771271587,0.638670826,3.098797051,0.635138734
0.557736307,1.68080155,-1.274383307,-1.771278431,0.638670231,3.098793745,0.635141215
0.558736307,1.680821593,-1.274384508,-1.771284623,0.638669627,3.098790641,0.635143562
0.559736307,1.680841748,-1.274385633,-1.77129018,0.638669016,3.098787729,0.63514578
0.560736307,1.680862015,-1.274386687,-1.77129512,0.638668399,3.098785,0.635147876
0.561736307,1.680882394,-1.274387676,-1.771299463,0.638667775,3.098782444,0.635149855
0.562736307,1.680902887,-1.274388605,-1.771303226,0.638667145,3.098780051,0.635151724
0.563736307,1.680923493,-1.274389479,-1.771306426,0.63866651,3.098777811,0.635153486
0.564736307,1.680944215,-1.274390303,-1.771309083,0.638665871,3.098775715,0.635155149
0.565736307,1.680965052,-1.274391081,-1.771311213,0.638665227,3.098773754,0.635156719
0.566736307,1.680986006,-1.274391819,-1.771312834,0.63866458,3.098771918,0.6351582
0.567736307,1.681007077,-1.274392521,-1.771313963,0.638663929,3.098770197,0.635159598
0.568736307,1.681028266,-1.274393191,-1.771314616,0.638663277,3.098768583,0.635160919
0.569736307,1.681049574,-1.274393833,-1.771314811,0.638662622,3.098767065,0.635162169
0.570736307,1.681071001,-1.274394451,-1.771314563,0.638661967,3.098765635,0.635163353
0.571736307,1.681092549,-1.274395048,-1.771313888,0.638661311,3.098764284,0.635164477
0.572736307,1.681114217,-1.27439563,-1.771312802,0.638660655,3.098763003,0.635165546
0.573736307,1.681136006,-1.274396198,-1.77131132,0.63866,3.098761782,0.635166564
0.574736307,1.681157918,-1.274396756,-1.771309457,0.638659348,3.098760613,0.635167539
0.575736307,1.681179951,-1.274397309,-1.771307228,0.638658698,3.098759487,0.635168474
0.576736307,1.681202107,-1.274397857,-1.771304648,0.638658051,3.098758396,0.635169375
0.577736307,1.681224389,-1.274398405,-1.77130173,0.638657406,3.098757332,0.635170248
0.578736307,1.681246795,-1.274398954,-1.771298488,0.638656764,3.098756286,0.635171097
0.579736307,1.681269325,-1.274399509,-1.771294935,0.63865613,3.098755251,0.635171926
0.580736307,1.681291978,-1.27440007,-1.771291084,0.638655503,3.098754218,0.63517274
0.581736307,1.681314754,-1.274400641,-1.771286947,0.638654884,3.098753179,0.635173544
0.582736307,1.681337653,-1.274401223,-1.771282537,0.638654273,3.098752127,0.635174342
0.583736307,1.681360677,-1.274401818,-1.771277866,0.63865367,3.098751054,0.63517514
0.584736307,1.681383825,-1.274402429,-1.771272945,0.638653076,3.098749954,0.635175941
0.585736307,1.681407096,-1.274403056,-1.771267786,0.638652493,3.098748818,0.635176749
0.586736307,1.681430492,-1.274403701,-1.7712624,0.638651921,3.098747641,0.635177568
0.587736307,1.681454013,-1.274404365,-1.771256797,0.638651361,3.098746415,0.635178404
0.588736307,1.681477658,-1.27440505,-1.771250987,0.638650812,3.098745135,0.635179259
0.589736307,1.68150143,-1.274405756,-1.771244981,0.638650275,3.098743793,0.635180137
0.590736307,1.681525328,-1.274406484,-1.771238788,0.638649752,3.098742383,0.635181042
0.591736307,1.681549352,-1.274407236,-1.771232416,0.638649243,3.0987409,0.635181978
0.592736307,1.681573504,-1.27440801,-1.771225875,0.638648747,3.098739338,0.635182948
0.593736307,1.681597784,-1.274408809,-1.771219174,0.638648267,3.098737691,0.635183956
0.594736307,1.681622192,-1.274409632,-1.771212319,0.638647802,3.098735954,0.635185005
0.595736307,1.681646728,-1.27441048,-1.771205319,0.638647354,3.098734121,0.635186098
0.596736307,1.681671393,-1.274411353,-1.77119818,0.638646922,3.098732188,0.635187238
0.597736307,1.681696187,-1.274412251,-1.77119091,0.638646507,3.09873015,0.635188428
0.598736307,1.68172111,-1.274413174,-1.771183514,0.63864611,3.098728001,0.635189671
0.599736307,1.681746162,-1.274414121,-1.771175999,0.638645732,3.098725739,0.635190969
0.600736307,1.681771343,-1.274415093,-1.771168371,0.638645372,3.098723358,0.635192326
0.601736307,1.681796653,-1.27441609,-1.771160634,0.638645031,3.098720854,0.635193743
0.602736307,1.681822092,-1.27441711,-1.771152794,0.638644711,3.098718224,0.635195223
0.603736307,1.681847661,-1.274418154,-1.771144855,0.63864441,3.098715464,0.635196768
0.604736307,1.681873358,-1.27441922,-1.771136822,0.63864413,3.098712571,0.63519838
0.605736307,1.681899184,-1.274420308,-1.771128699,0.638643871,3.098709542,0.635200062
0.606736307,1.681925139,-1.274421418,-1.77112049,0.638643633,3.098706372,0.635201814
0.607736307,1.681951223,-1.274422547,-1.771112197,0.638643416,3.098703061,0.635203639
0.608736307,1.681977436,-1.274423696,-1.771103825,0.638643222,3.098699604,0.635205538
0.609736307,1.682003777,-1.274424864,-1.771095376,0.638643049,3.098696001,0.635207512
0.610736307,1.682030247,-1.274426048,-1.771086852,0.638642898,3.098692247,0.635209564
0.611736307,1.682056846,-1.274427248,-1.771078256,0.63864277,3.098688342,0.635211694
0.612736307,1.682083574,-1.274428462,-1.77106959,0.638642664,3.098684284,0.635213903
0.613736307,1.682110431,-1.27442969,-1.771060855,0.638642581,3.09868007,0.635216193
0.614736307,1.682137417,-1.274430929,-1.771052054,0.63864252,3.098675699,0.635218565
0.615736307,1.682164532,-1.274432179,-1.771043187,0.638642482,3.09867117,0.635221018
0.616736307,1.682191777,-1.274433437,-1.771034254,0.638642467,3.098666481,0.635223555
0.617736307,1.682219151,-1.274434702,-1.771025258,0.638642474,3.098661632,0.635226176
0.618736307,1.682246654,-1.274435973,-1.771016197,0.638642505,3.098656622,0.635228881
0.619736307,1.682274287,-1.274437247,-1.771007072,0.638642558,3.098651449,0.63523167
0.620736307,1.68230205,-1.274438524,-1.770997883,0.638642633,3.098646114,0.635234545
0.621736307,1.682329942,-1.274439801,-1.770988629,0.638642732,3.098640616,0.635237505
0.622736307,1.682357963,-1.274441076,-1.77097931,0.638642853,3.098634953,0.635240553
0.623736307,1.682386114,-1.274442348,-1.770969925,0.638642996,3.098629126,0.635243687
0.624736307,1.682414393,-1.274443616,-1.770960473,0.638643162,3.098623136,0.635246905
0.625736307,1.682442802,-1.274444876,-1.770950953,0.638643349,3.098616983,0.635250208
0.626736307,1.682471339,-1.274446128,-1.770941362,0.638643559,3.098610667,0.635253597
0.627736307,1.682500006,-1.274447369,-1.7709317,0.638643791,3.098604189,0.63525707
0.628736307,1.6825288,-1.274448598,-1.770921965,0.638644043,3.098597549,0.635260628
0.629736307,1.682557724,-1.274449813,-1.770912154,0.638644317,3.098590748,0.635264271
0.630736307,1.682586776,-1.274451011,-1.770902265,0.638644611,3.098583787,0.635267997
0.631736307,1.682615956,-1.274452191,-1.770892296,0.638644926,3.098576666,0.635271807
0.632736307,1.682645264,-1.274453351,-1.770882245,0.63864526,3.098569387,0.635275699
0.633736307,1.682674701,-1.274454488,-1.770872108,0.638645614,3.098561952,0.635279674
0.634736307,1.682704266,-1.274455601,-1.770861884,0.638645987,3.09855436,0.635283729
0.635736307,1.682733958,-1.274456688,-1.77085157,0.638646378,3.098546614,0.635287865
0.636736307,1.682763778,-1.274457746,-1.770841162,0.638646787,3.098538716,0.63529208
0.637736307,1.682793726,-1.274458774,-1.770830658,0.638647214,3.098530666,0.635296374
0.638736307,1.682823802,-1.27445977,-1.770820054,0.638647658,3.098522467,0.635300745
0.639736307,1.682854005,-1.274460732,-1.770809346,0.638648118,3.09851412,0.635305193
0.640736307,1.682884334,-1.274461657,-1.770798533,0.638648594,3.098505627,0.635309716
0.641736307,1.682914791,-1.274462544,-1.770787609,0.638649085,3.098496991,0.635314313
0.642736307,1.682945375,-1.274463391,-1.770776572,0.638649591,3.098488212,0.635318983
0.643736307,1.682976086,-1.274464196,-1.770765419,0.63865011,3.098479294,0.635323724
0.644736307,1.683006923,-1.274464957,-1.770754144,0.638650643,3.098470238,0.635328536
0.645736307,1.683037886,-1.274465672,-1.770742744,0.638651189,3.098461047,0.635333418
0.646736307,1.683068975,-1.274466339,-1.770731216,0.638651746,3.098451723,0.635338366
0.647736307,1.68310019,-1.274466956,-1.770719556,0.638652315,3.098442267,0.635343381
0.648736307,1.68313153,-1.274467522,-1.77070776,0.638652894,3.098432684,0.635348461
0.649736307,1.683162996,-1.274468035,-1.770695823,0.638653482,3.098422974,0.635353604
0.650736307,1.683194587,-1.274468492,-1.770683742,0.63865408,3.098413142,0.635358809
0.651736307,1.683226303,-1.274468893,-1.770671513,0.638654685,3.098403188,0.635364075
0.652736307,1.683258144,-1.274469235,-1.770659132,0.638655298,3.098393116,0.635369399
0.653736307,1.683290109,-1.274469517,-1.770646594,0.638655917,3.098382929,0.63537478
0.654736307,1.683322198,-1.274469736,-1.770633895,0.638656541,3.098372628,0.635380216
0.655736307,1.683354411,-1.274469892,-1.770621033,0.63865717,3.098362217,0.635385707
0.656736307,1.683386748,-1.274469983,-1.770608001,0.638657803,3.098351699,0.63539125
0.657736307,1.683419209,-1.274470008,-1.770594797,0.638658439,3.098341076,0.635396843
0.658736307,1.683451792,-1.274469963,-1.770581416,0.638659077,3.098330351,0.635402485
0.659736307,1.683484498,-1.274469849,-1.770567855,0.638659716,3.098319527,0.635408175
0.660736307,1.683517327,-1.274469664,-1.770554108,0.638660355,3.098308607,0.63541391
0.661736307,1.683550279,-1.274469405,-1.770540173,0.638660993,3.098297593,0.635419689
0.662736307,1.683583352,-1.274469073,-1.770526045,0.638661629,3.098286488,0.63542551
0.663736307,1.683616548,-1.274468665,-1.77051172,0.638662263,3.09827529,0.635431372
0.664736307,1.683649867,-1.274468179,-1.770497194,0.638662893,3.098264002,0.635437273
0.665736307,1.683683307,-1.274467616,-1.770482465,0.638663519,3.098252635,0.635443212
0.666736307,1.683716868,-1.274466972,-1.770467528,0.638664139,3.098241191,0.635449185
0.667736307,1.683750548,-1.274466248,-1.77045238,0.638664752,3.098229671,0.635455192
0.668736307,1.683784349,-1.274465442,-1.770437015,0.638665358,3.098218078,0.635461231
0.669736307,1.683818269,-1.274464554,-1.770421432,0.638665955,3.098206415,0.635467299
0.670736307,1.683852307,-1.274463581,-1.770405625,0.638666542,3.098194685,0.635473396
0.671736307,1.683886464,-1.274462524,-1.770389591,0.638667119,3.09818289,0.63547952
0.672736307,1.68392074,-1.27446138,-1.770373327,0.638667683,3.098171033,0.635485669
0.673736307,1.683955134,-1.27446015,-1.770356829,0.638668235,3.098159116,0.635491841
0.674736307,1.683989645,-1.274458832,-1.770340095,0.638668773,3.098147143,0.635498035
0.675736307,1.684024274,-1.274457425,-1.770323119,0.638669295,3.098135116,0.635504249
0.676736307,1.68405902,-1.274455928,-1.770305901,0.638669802,3.098123038,0.635510482
0.677736307,1.684093884,-1.274454341,-1.770288436,0.638670291,3.098110911,0.635516731
0.678736307,1.684128864,-1.274452663,-1.770270721,0.638670763,3.098098739,0.635522995
0.679736307,1.68416396,-1.274450892,-1.770252754,0.638671215,3.098086523,0.635529273
0.680736307,1.684199173,-1.274449029,-1.770234531,0.638671646,3.098074267,0.635535563
0.681736307,1.684234501,-1.274447072,-1.77021605,0.638672057,3.098061973,0.635541864
0.682736307,1.684269944,-1.274445021,-1.770197308,0.638672445,3.098049644,0.635548173
0.683736307,1.684305503,-1.274442875,-1.770178303,0.63867281,3.098037282,0.63555449
0.684736307,1.684341176,-1.274440635,-1.770159031,0.63867315,3.098024889,0.635560813
0.685736307,1.684376963,-1.274438298,-1.770139491,0.638673465,3.098012468,0.635567141
0.686736307,1.684412863,-1.274435866,-1.77011968,0.638673754,3.098000022,0.635573472
0.687736307,1.684448881,-1.274433336,-1.770099595,0.638674012,3.097987549,0.635579806
0.688736307,1.684485016,-1.274430709,-1.770079236,0.638674241,3.09797505,0.63558614
0.689736307,1.684521263,-1.274427984,-1.770058599,0.638674442,3.097962535,0.635592473
0.690736307,1.684557619,-1.274425163,-1.770037682,0.638674614,3.097950005,0.635598804
0.691736307,1.684594085,-1.274422243,-1.770016484,0.638674755,3.097937462,0.635605131
0.692736307,1.68463066,-1.274419226,-1.769995001,0.638674864,3.097924907,0.635611453
0.693736307,1.684667342,-1.274416111,-1.769973233,0.63867494,3.097912344,0.635617769
0.694736307,1.684704132,-1.274412898,-1.769951177,0.638674981,3.097899772,0.635624077
0.695736307,1.684741029,-1.274409587,-1.769928833,0.638674986,3.097887196,0.635630377
0.696736307,1.684778036,-1.274406177,-1.769906199,0.638674954,3.097874615,0.635636667
0.697736307,1.684815151,-1.274402668,-1.769883273,0.638674883,3.097862033,0.635642946
0.698736307,1.684852373,-1.27439906,-1.769860055,0.638674773,3.097849451,0.635649213
0.699736307,1.684889702,-1.274395354,-1.769836544,0.638674624,3.097836872,0.635655466
0.700736307,1.684927137,-1.274391549,-1.769812737,0.638674434,3.097824298,0.635661704
0.701736307,1.684964677,-1.274387645,-1.769788635,0.638674203,3.097811731,0.635667927
0.702736307,1.685002323,-1.274383642,-1.769764236,0.638673929,3.097799172,0.635674134
0.703736307,1.685040073,-1.274379541,-1.769739539,0.638673611,3.097786623,0.635680322
0.704736307,1.685077928,-1.274375342,-1.769714544,0.638673248,3.097774086,0.635686493
0.705736307,1.685115888,-1.274371044,-1.769689249,0.63867284,3.097761562,0.635692644
0.706736307,1.685153951,-1.274366648,-1.769663655,0.638672385,3.097749053,0.635698774
0.707736307,1.685192118,-1.274362154,-1.769637761,0.638671883,3.09773656,0.635704884
0.708736307,1.685230388,-1.274357563,-1.769611566,0.638671332,3.097724086,0.635710971
0.709736307,1.68526876,-1.274352874,-1.76958507,0.638670732,3.09771163,0.635717035
0.710736307,1.685307238,-1.274348087,-1.769558273,0.638670079,3.097699193,0.635723077
0.711736307,1.685345823,-1.274343203,-1.769531175,0.638669372,3.097686776,0.635729095
0.712736307,1.685384508,-1.274338223,-1.769503775,0.638668616,3.097674383,0.635735087
0.713736307,1.685423292,-1.274333146,-1.769476073,0.638667809,3.097662015,0.635741053
0.714736307,1.685462173,-1.274327975,-1.769448069,0.63866695,3.097649674,0.635746993
0.715736307,1.685501151,-1.274322708,-1.769419762,0.638666036,3.097637359,0.635752905
0.716736307,1.685540225,-1.274317347,-1.769391154,0.638665068,3.097625073,0.635758789
0.717736307,1.685579394,-1.274311891,-1.769362244,0.638664044,3.097612817,0.635764645
0.718736307,1.685618658,-1.274306341,-1.769333033,0.638662963,3.097600591,0.635770472
0.719736307,1.685658016,-1.274300698,-1.769303521,0.638661824,3.097588398,0.635776269
0.720736307,1.685697469,-1.274294962,-1.76927371,0.638660626,3.097576237,0.635782036
0.721736307,1.685737015,-1.274289133,-1.7692436,0.638659368,3.09756411,0.635787771
0.722736307,1.685776658,-1.274283211,-1.769213192,0.638658048,3.097552017,0.635793476
0.723736307,1.6858164,-1.274277197,-1.769182487,0.638656663,3.097539958,0.63579915
0.724736307,1.685856233,-1.274271091,-1.769151485,0.638655219,3.097527937,0.63580479
0.725736307,1.685896157,-1.274264894,-1.769120187,0.638653714,3.097515954,0.635810397
0.726736307,1.685936172,-1.274258607,-1.769088594,0.638652146,3.09750401,0.635815971
0.727736307,1.685976276,-1.27425223,-1.769056705,0.638650514,3.097492106,0.635821511
0.728736307,1.686016469,-1.274245764,-1.769024523,0.638648818,3.097480241,0.635827018
0.729736307,1.686056751,-1.27423921,-1.768992049,0.638647056,3.097468418,0.63583249
0.730736307,1.68609712,-1.274232567,-1.768959282,0.638645228,3.097456637,0.635837927
0.731736307,1.686137577,-1.274225837,-1.768926225,0.638643333,3.097444897,0.635843329
0.732736307,1.686178121,-1.27421902,-1.768892879,0.638641371,3.097433201,0.635848695
0.733736307,1.686218752,-1.274212116,-1.768859244,0.63863934,3.097421549,0.635854026
0.734736307,1.686259473,-1.274205125,-1.768825324,0.638637236,3.097409939,0.635859322
0.735736307,1.686300285,-1.274198049,-1.768791118,0.63863506,3.097398373,0.635864583
0.736736307,1.686341181,-1.274190888,-1.768756629,0.638632816,3.097386853,0.635869806
0.737736307,1.68638216,-1.274183642,-1.768721855,0.638630503,3.097375379,0.635874992
0.738736307,1.686423223,-1.274176314,-1.7686868,0.638628118,3.097363951,0.635880141
0.739736307,1.686464366,-1.274168902,-1.768651464,0.638625662,3.097352571,0.635885253
0.740736307,1.68650559,-1.274161408,-1.768615849,0.638623133,3.097341237,0.635890327
0.741736307,1.686546893,-1.274153833,-1.768579956,0.638620532,3.097329952,0.635895364
0.742736307,1.686588275,-1.274146176,-1.768543787,0.638617856,3.097318715,0.635900363
0.743736307,1.686629735,-1.27413844,-1.768507343,0.638615106,3.097307527,0.635905324
0.744736307,1.686671271,-1.274130622,-1.768470627,0.638612281,3.097296389,0.635910247
0.745736307,1.686712885,-1.274122726,-1.768433639,0.63860938,3.0972853,0.635915131
0.746736307,1.686754575,-1.27411475,-1.768396383,0.638606401,3.097274262,0.635919977
0.747736307,1.686796345,-1.274106695,-1.768358859,0.638603343,3.097263273,0.635924786
0.748736307,1.686838195,-1.274098561,-1.768321071,0.638600204,3.097252334,0.635929556
0.749736307,1.68688012,-1.27409035,-1.768283018,0.638596989,3.097241447,0.635934287
0.750736307,1.686922118,-1.274082062,-1.768244703,0.638593697,3.097230612,0.635938977
0.751736307,1.686964187,-1.274073698,-1.768206125,0.638590326,3.097219829,0.635943629
0.752736307,1.687006327,-1.274065258,-1.768167289,0.638586877,3.097209098,0.635948242
0.753736307,1.687048537,-1.274056743,-1.768128194,0.638583347,3.09719842,0.635952815
0.754736307,1.687090817,-1.274048153,-1.768088843,0.638579736,3.097187795,0.635957349
0.755736307,1.687133166,-1.274039489,-1.768049237,0.638576045,3.097177223,0.635961844
0.756736307,1.687175582,-1.274030752,-1.768009379,0.638572271,3.097166705,0.635966299
0.757736307,1.687218066,-1.274021941,-1.76796927,0.638568415,3.097156241,0.635970714
0.758736307,1.687260622,-1.274013057,-1.767928914,0.638564472,3.09714583,0.635975091
0.759736307,1.687303249,-1.274004099,-1.76788831,0.638560444,3.097135473,0.635979429
0.760736307,1.68734594,-1.27399507,-1.767847462,0.638556334,3.09712517,0.635983725
0.761736307,1.687388695,-1.27398597,-1.767806368,0.638552141,3.097114922,0.635987981
0.762736307,1.687431513,-1.273976799,-1.767765033,0.638547864,3.09710473,0.635992197
0.763736307,1.687474392,-1.273967558,-1.767723456,0.638543502,3.097094594,0.635996373
0.764736307,1.687517332,-1.273958247,-1.767681641,0.638539055,3.097084513,0.636000508
0.765736307,1.687560331,-1.273948867,-1.767639588,0.638534523,3.097074488,0.636004603
0.766736307,1.687603389,-1.273939418,-1.7675973,0.638529903,3.09706452,0.636008658
0.767736307,1.687646506,-1.2739299,-1.767554778,0.638525196,3.097054609,0.636012672
0.768736307,1.68768968,-1.273920313,-1.767512025,0.638520402,3.097044755,0.636016645
0.769736307,1.687732915,-1.273910658,-1.767469043,0.638515516,3.097034958,0.636020579
0.770736307,1.687776212,-1.273900935,-1.767425834,0.638510539,3.097025217,0.636024473
0.771736307,1.687819564,-1.273891144,-1.767382398,0.638505475,3.097015535,0.636028324
0.772736307,1.687862969,-1.273881287,-1.767338736,0.638500324,3.097005911,0.636032134
0.773736307,1.687906426,-1.273871363,-1.767294851,0.638495083,3.096996346,0.636035902
