"time","B1.f2.Pt","B1.f2.m","B2.f2.Pt","B2.f2.m","C1.V_bubble","C2.V_bubble","D1.f_out.m","D2.f_out.m","D3.f_out.m","D4.f_out.m","D5.f_out.m","D6.f_out.m","D7.f_out.m","D8.f_out.m"
20.55,5.2478782306014375,34.384297436630668,1.4005551578383983,-69.132802216273802,0,5.8050181407578654,35.379865686866466,-69.13280221627393,-23.691453091087599,-9.4104789638838025,-3.2036264773239673,-1.1816282757441279,-0.31701878673378442,-0.078218788615298587
20.6,5.2448719826958126,37.962595000196998,1.4005551578383983,-69.132802216273802,0,5.8084768560978883,38.976067104905624,-69.13280221627393,-27.950779988177107,-11.111947920148655,-3.7878527238890221,-1.3991498073817143,-0.3768117877893491,-0.093607857663005112
20.65,5.2418518039809738,41.548851217645208,1.4005551578383983,-69.132802216273802,0,5.8119355714379006,42.541050644870573,-69.13280221627393,-32.1588258712993,-12.775899300118196,-4.3490929557911366,-1.6046378028306134,-0.43177794328142288,-0.10732348813184797
20.7,5.238648338179984,45.192929012046093,1.4005551578383983,-69.132802216273802,0,5.8153942867779165,46.208367223774125,-69.13280221627393,-36.3646472892137,-14.474284526163787,-4.9356986467896542,-1.8231048758040913,-0.49145785924708058,-0.12249016791396634
20.75,5.2354933081511161,48.816116148361488,1.4005551578383983,-69.132802216273802,0,5.8188530021179403,49.683021372432471,-69.13280221627393,-39.769750697316766,-15.868755222735745,-5.4224375957957989,-2.0051478470798103,-0.5412072864955596,-0.13507418767221213
20.8,5.2321507603023276,52.473382939721866,1.4005551578383983,-69.132802216273802,0,5.8223117174579651,53.449120564400083,-69.13280221627393,-41.313564038032972,-16.478680277351753,-5.6280194290029311,-2.0803107897670885,-0.56119891614989048,-0.14001031524661539
20.85,5.2287523155754476,56.146057963437045,1.4005551578383983,-69.132802216273802,0,5.8257704327979889,57.099903259008485,-69.13280221627393,-41.507362146559885,-16.513055575700431,-5.6232774379168076,-2.0745219107081541,-0.55840117740108453,-0.13906661590686947
20.9,5.2253523381211835,59.786642111950925,1.4005551578383983,-69.132802216273802,0,5.8292291481380021,60.598572499558543,-69.13280221627393,-41.617928811814494,-16.583992397756784,-5.6572796543074624,-2.0897330114893515,-0.56346422694717768,-0.14058317285928545
20.95,5.2218826151305011,63.447301316512274,1.4005551578383983,-69.132802216273802,0,5.8326878634780144,64.392874105691959,-69.13280221627393,-41.6002851344509,-16.565659138861115,-5.644327311547281,-2.083043249878461,-0.56106335016524311,-0.13986868703784505
21,5.2184853550393715,67.025820595439754,1.4005551578383983,-69.132802216273802,0,5.8361465788180347,67.851266200637099,-69.13280221627393,-41.731032311292623,-16.632858677172273,-5.6733371172916707,-2.0955529669853679,-0.56503040689942252,-0.14098890581360668
21.05,5.2150961986551563,70.468766788194941,1.4005551578383983,-69.132802216273802,0,5.8396052941580487,71.352209429992129,-69.13280221627393,-42.0436930555244,-16.764605107109837,-5.7154475486545397,-2.1090747286460982,-0.56754131995561574,-0.14126154316823997
21.1,5.1714366993125696,109.05160057208421,1.4005551578383983,-69.132802216273802,0,5.8430640094980637,113.20453165506733,-69.13280221627393,-42.364765921624972,-16.901270610040086,-5.7664536925523677,-2.1298968265132343,-0.57428085858411637,-0.14333237809694926
21.15,5.1270005252791204,147.85600653661004,1.4005551578383983,-69.132802216273802,0,5.8465227248380787,162.32565723791478,-69.13280221627393,-42.748975395462708,-17.061263756190982,-5.8216931453405287,-2.1501546662163609,-0.57957992139331849,-0.14460353465142739
21.2,5.0829351383490247,182.6467664373979,1.4005551578383983,-69.132802216273802,0,5.8499814401780936,181.18755120450226,-69.13280221627393,-43.417164908448498,-17.304976211871786,-5.895163834539348,-2.1745049026832093,-0.58511324031317291,-0.14573156834147921
21.25,5.0425577507716044,213.22222206379925,1.4005551578383983,-69.132802216273802,0,5.8534401555181139,220.75755392677948,-69.13280221627393,-46.010408696204159,-18.144659121292143,-6.153394458047214,-2.2674076738763507,-0.61016510193573714,-0.15212132224501856
21.3,5.0065389875759623,240.24048555596127,1.4005551578383983,-69.132802216273802,0,5.8568988708581315,241.43414459916772,-69.13280221627393,-67.056245542240575,-25.472729999647598,-8.1733587170537465,-2.8887257294566586,-0.74094198878297357,-0.17794337039607827
21.35,4.9725341149074378,264.46953804552015,1.4005551578383983,-69.132802216273802,0,5.8603575861981527,265.52971958303692,-69.13280221627393,-114.05188349890562,-46.009601498996432,-16.083568959739523,-6.0998075141534551,-1.719206124595126,-0.45020931561845201
21.4,4.9404906719792949,287.41900700093191,1.4005551578383983,-69.132802216273802,0,5.8638163015381766,289.54813841910004,-69.13280221627393,-158.41388150872831,-62.951509734259147,-21.326066933060588,-7.8057146463496325,-2.0542943505321629,-0.49197228012824612
21.45,4.9099766581091737,309.21375157121639,1.4005551578383983,-69.132802216273802,0,5.8672750168782031,309.19004259532477,-69.13280221627393,-200.00344880587684,-80.059603841610453,-27.395081057980523,-10.10923497980786,-2.6963827684814867,-0.65723175126446964
21.5,4.8773584362978033,331.47001735638992,1.4005551578383983,-69.132802216273802,0,5.8707337322182278,331.75012046600574,-69.13280221627393,-235.66939458958666,-94.291970620799205,-32.241908693655795,-11.91870703258807,-3.2095026019142097,-0.79762693346115077
21.55,4.8304325855336749,361.99797667592043,1.4005551578383983,-69.132802216273802,0,5.8741924475582508,359.63122538860614,-69.13280221627393,-266.88383458921845,-106.92085685574519,-36.535276840588722,-13.493335212680391,-3.6349857375709398,-0.90690840762164227
21.6,4.7708087164025574,403.83934740665597,1.4005551578383983,-69.132802216273802,0,5.8776511628982631,403.3233214530332,-69.13280221627393,-294.72905326816215,-118.33545559430479,-40.487829864776046,-14.966281703689313,-4.0404379906250227,-1.0120379343014623
21.65,4.7144148159885093,447.58097842587443,1.4005551578383983,-69.132802216273802,0,5.8811098782382842,449.5360508626834,-69.13280221627393,-320.74872531775674,-128.99811652492528,-44.134951649307737,-16.306644487667747,-4.3995921300452734,-1.1020135037067416
21.7,4.6612584648593192,490.17465518716944,1.4005551578383983,-69.132802216273802,0,5.8845685935782956,489.63672074675929,-69.13280221627393,-345.79731987453306,-139.59765510451834,-47.868048036729412,-17.704991029969666,-4.7828599390961193,-1.199826372032625
21.75,4.6136607576432249,530.94701309030131,1.4005551578383983,-69.132802216273802,0,5.8880273089182946,532.37446274092849,-69.13280221627393,-364.95155998061728,-147.89993910044871,-50.822196606789412,-18.81646836469266,-5.088856630630743,-1.2782809611152137
21.8,4.5711890923853238,569.01207564680658,1.4005551578383983,-69.132802216273802,0,5.8914860242583149,569.77344233351982,-69.13280221627393,-374.66084453749085,-152.16773441456272,-52.30859851005205,-19.364253447292032,-5.2355623230065866,-1.3150539430188912
21.85,4.5317347654277969,604.59931618951418,1.4005551578383983,-69.132802216273802,0,5.8949447395983308,604.90551825421187,-69.13280221627393,-381.42138573958903,-155.23671736774639,-53.363872133069968,-19.744712554645339,-5.3328715501195587,-1.3380791295150185
21.9,4.4938322760279616,638.26747316183923,1.4005551578383983,-69.132802216273802,0,5.8984034549383395,639.06901510372916,-69.13280221627393,-391.56788111935913,-160.04750754134807,-55.15702184786597,-20.433327289999582,-5.5250652267308746,-1.387534407397033
21.95,4.4566255708015632,670.45026959610266,1.4005551578383983,-69.132802216273802,0,5.9018621702783545,670.72592977318504,-69.13280221627393,-403.87851174814239,-165.53015118617625,-57.085024150209648,-21.144885404110493,-5.7141922817427098,-1.4341388033578213
22,4.4239213915989826,698.69733989468421,1.4005551578383983,-69.132802216273802,0,5.9053208856183783,700.16630733968691,-69.13280221627393,-418.88930989124782,-172.31480525187874,-59.548655937617752,-22.080150832555073,-5.9732046756419894,-1.5006446983460948
22.05,4.397345563657284,721.15490687045087,1.4005551578383983,-69.132802216273802,0,5.9087796009584004,722.09344156033785,-69.13280221627393,-434.89372851852164,-179.46375937796762,-62.097742941424428,-23.031577042784253,-6.2296979585734027,-1.5645923147843486
22.1,4.3357711610770524,765.14985728128715,1.4005551578383983,-69.132802216273802,0,5.9122383162984171,760.25607472769025,-69.13280221627393,-450.62272550510721,-186.58707512990054,-64.668262214183514,-24.000037875641119,-6.4945213201981691,-1.6316877009988342
22.15,4.2854590667086958,807.19099453774015,1.4005551578383983,-69.132802216273802,0,5.9156970316384401,813.47836464470072,-69.13280221627393,-465.35137276202619,-193.30959875595525,-67.09260848190219,-24.911311947800794,-6.742800711682114,-1.6944180760186989
22.2,4.2438784009421564,846.89569692433508,1.4005551578383983,-69.132802216273802,0,5.9191557469784541,843.94604142429716,-69.13280221627393,-480.15675346353339,-200.08038343460956,-69.526033889847156,-25.821840376412723,-6.9887235149862343,-1.7559194656040797
22.25,4.2126773708372962,883.76644678362925,1.4005551578383983,-69.132802216273802,0,5.9226144623184718,885.56464402665574,-69.13280221627393,-496.89936701623628,-207.69874361110533,-72.285818546257175,-26.863130792528779,-7.2735209225123079,-1.8280485607092971
22.3,4.1908915910004563,919.58633911417519,1.4005551578383983,-69.132802216273802,0,5.9260731776584779,919.91481975717772,-69.13280221627393,-523.15191176633164,-218.58367218721781,-75.905192079371659,-28.156700242200458,-7.6075770973508803,-1.9090669099608732
22.35,4.1748858713351478,954.25512640459215,1.4005551578383983,-69.132802216273802,0,5.9295318929984973,953.66105238753937,-69.13280221627393,-564.36355622428573,-237.34949465706271,-83.018116338915007,-30.957093511824581,-8.4178364756123667,-2.1238248884505437
22.4,4.1621316779128108,989.1137892928806,1.4005551578383983,-69.132802216273802,0,5.9329906083385175,990.01596191709484,-69.13280221627393,-602.05408973421765,-253.2970335541207,-88.334485281717349,-32.80346227857487,-8.8478735674157587,-2.2099769754840479
22.45,4.1504135389368377,1023.9043421802348,1.4005551578383983,-69.132802216273802,0,5.9364493236785369,1023.5539321939806,-69.13280221627393,-634.67988439014823,-268.16181893309704,-93.866430138162144,-34.96100086577426,-9.4770038711156843,-2.3821924537619958
22.5,4.1356788517421972,1060.1136957288763,1.4005551578383983,-69.132802216273802,0,5.939908039018559,1059.7064750660015,-69.13280221627393,-662.11124248357305,-280.62381539781961,-98.31350181814453,-36.621839178152072,-9.930644390996056,-2.4991198393789804
22.55,4.1099601505796661,1103.978404786187,1.4005551578383983,-69.132802216273802,0,5.9433667543585722,1101.4680006083754,-69.13280221627393,-686.98118017904244,-292.39169487995741,-102.62897398352438,-38.2479666300029,-10.370792103021943,-2.6090368268822375
22.6,4.0711743720201685,1159.2870161876433,1.4005551578383983,-69.132802216273802,0,5.9468254696985916,1158.1858285129501,-69.13280221627393,-711.15098802079808,-304.01657001776027,-106.93575446310913,-39.883222828260038,-10.818180010615324,-2.7219475709647556
22.65,4.0286695076675514,1214.5083981229461,1.4005551578383983,-69.132802216273802,0,5.9502841850386021,1217.3831245026495,-69.13280221627393,-735.57335460089416,-315.87257312230378,-111.33446209243255,-41.549777882291352,-11.271579889940536,-2.8356116490315739
22.7,3.9849219215561451,1262.5570696051684,1.4005551578383983,-69.132802216273802,0,5.9537429003786295,1262.8029207740569,-69.13280221627393,-760.14193103933565,-328.01911111846715,-115.89924720601111,-43.292597840861063,-11.750321493884778,-2.9568287229004637
22.75,3.9417865583641376,1304.1500887288212,1.4005551578383983,-69.132802216273802,0,5.9572016157186409,1305.0982997415197,-69.13280221627393,-783.09027527262469,-339.57815692316348,-120.26546185452801,-44.959362906719832,-12.206844467016767,-3.0720434895643307
22.8,3.8997372115244318,1341.2603104608556,1.4005551578383983,-69.132802216273802,0,5.9606603310586523,1341.8013157437545,-69.13280221627393,-805.37167390937395,-350.87529303404295,-124.52821887079851,-46.581830158627781,-12.648603383615672,-3.1828418792652742
22.85,3.8572420474278637,1376.9485909356983,1.4005551578383983,-69.132802216273802,0,5.9641190463986762,1376.3820245490715,-69.13280221627393,-830.73711187014146,-363.72725152134359,-129.4068772981035,-48.447110178841811,-13.159233884740679,-3.3114544614771209
22.9,3.8143334307491186,1413.1936903028723,1.4005551578383983,-69.132802216273802,0,5.9675777617386929,1413.4208811952685,-69.13280221627393,-856.96640024321016,-377.23130027952931,-134.60566829634124,-50.453122496656391,-13.715085975014393,-3.4531673646846301
22.95,3.7728195901587003,1450.1526464590602,1.4005551578383983,-69.132802216273802,0,5.9710364770787212,1449.8388832998164,-69.13280221627393,-879.41624850857841,-389.1338784087169,-139.1913117872792,-52.209541853881511,-14.193914577843939,-3.5730901627302485
23,3.7359277881113035,1486.8175695525679,1.4005551578383983,-69.132802216273802,0,5.9744951924187362,1487.1810095024621,-69.13280221627393,-898.2340846249042,-399.82157322361007,-143.45128834616531,-53.868245140801285,-14.653793671487708,-3.6900503462082113
23.05,3.7035467159589386,1523.2321190910748,1.4005551578383983,-69.132802216273802,0,5.9779539077587494,1522.9872967208212,-69.13280221627393,-913.91085463388833,-409.26040847469841,-147.26465543139045,-55.350808863807991,-15.060477568653692,-3.7921090691049262
23.1,3.6717949066785693,1564.2125095335473,1.4005551578383983,-69.132802216273802,0,5.9814126230987652,1562.6123375787542,-69.13280221627393,-928.26210425003035,-418.310242446985,-151.00039147095947,-56.818344279993156,-15.467590915211881,-3.8954201403052253
23.15,3.6462541734315113,1607.398716421201,1.4005551578383983,-69.132802216273802,0,5.9848713384387739,1608.507590444636,-69.13280221627393,-942.5967645375863,-427.43249597446811,-154.78532337543331,-58.307105073217947,-15.880238308241841,-3.9999108414320119
23.2,3.6275702375579661,1647.7417723865319,1.4005551578383983,-69.132802216273802,0,5.9883300537787827,1648.6056244514084,-69.13280221627393,-957.89273734959681,-437.0476276671348,-158.7667263547103,-59.8705054799061,-16.311858628059678,-4.1086210307329472
23.25,3.6128770946100852,1683.1157960820337,1.4005551578383983,-69.132802216273802,0,5.9917887691188065,1683.7487005850758,-69.13280221627393,-973.75265385692546,-447.03179516009578,-162.93307480194753,-61.516845678371681,-16.770846237677766,-4.2255244928239621
23.3,3.6002435702448112,1714.0343607561535,1.4005551578383983,-69.132802216273802,0,5.9952474844588259,1714.758359033021,-69.13280221627393,-989.74826924878096,-457.00939090975783,-167.07119143868809,-63.143599419882875,-17.220505211058583,-4.3390783814070675
23.35,3.5875786493487349,1742.3346792055831,1.4005551578383983,-69.132802216273802,0,5.9987061997988498,1742.2373903866842,-69.13280221627393,-1008.147983528125,-468.19000691385168,-171.70509042595847,-64.970299730669936,-17.72737686758224,-4.4672846656413521
23.4,3.5734867684469402,1770.3501276469797,1.4005551578383983,-69.132802216273802,0,6.0021649151388718,1770.1783011313912,-69.13280221627393,-1028.3465808705803,-480.2343770455883,-176.66733661348826,-66.920402408167931,-18.266504110575632,-4.603208349800882
23.45,3.5575417572558794,1799.5869364202754,1.4005551578383983,-69.132802216273802,0,6.0056236304788841,1799.2858912081858,-69.13280221627393,-1047.710118524195,-492.08688679301463,-181.62522037253245,-68.885848629411868,-18.816282143816025,-4.7437381158525191
23.5,3.5405018528869925,1830.0196393086226,1.4005551578383983,-69.132802216273802,0,6.0090823458189018,1829.9795822615763,-69.13280221627393,-1064.38708830063,-502.91193456860555,-186.23850645445296,-70.719418728995123,-19.32624424477758,-4.8728676930112247
23.55,3.5225376740219465,1861.0255916103122,1.4005551578383983,-69.132802216273802,0,6.0125410611589238,1860.9544205227423,-69.13280221627393,-1078.2753814788348,-512.71684020392047,-190.54510150293027,-72.447602900102652,-19.808854106940856,-4.9951699152082778
23.6,3.5026148389843064,1893.7841385291683,1.4005551578383983,-69.132802216273802,0,6.015999776498945,1893.15475410157,-69.13280221627393,-1090.1732526779358,-521.77436749720903,-194.62225044543658,-74.095549730788221,-20.270282249496628,-5.1122181062916878
23.65,3.4821332799502862,1928.4328809691317,1.4005551578383983,-69.132802216273802,0,6.0194584918389697,1928.5026564389348,-69.13280221627393,-1101.4533949367972,-530.6499644608532,-198.6727155629678,-75.740573592058496,-20.73203034379592,-5.2294939350880396
23.7,3.4634046368837077,1962.5415553875275,1.4005551578383983,-69.132802216273802,0,6.0229172071789874,1963.092784878577,-69.13280221627393,-1113.2959043267806,-539.82797223059754,-202.86403090635773,-77.444328624419441,-21.210365289232378,-5.3509329466524598
23.75,3.4473787346720366,1993.8350346328934,1.4005551578383983,-69.132802216273802,0,6.0263759225190112,1994.388258859545,-69.13280221627393,-1125.8322001135471,-549.38120618414121,-207.23144885839386,-79.223177291666275,-21.711067918463883,-5.4783616949193954
23.8,3.4338256597304158,2021.7052257423334,1.4005551578383983,-69.132802216273802,0,6.0298346378590315,2022.2233104284849,-69.13280221627393,-1138.2574931104132,-558.92539436615391,-211.62316226007559,-81.016119866206864,-22.215991271159783,-5.6068276572691644
23.85,3.4218176398097047,2046.8992109748112,1.4005551578383983,-69.132802216273802,0,6.0332933531990518,2047.0623714620865,-69.13280221627393,-1150.6611760834462,-568.49393606035267,-216.04705892480555,-82.824353473846131,-22.724496215098188,-5.735868033189309
23.9,3.4101312552208789,2071.1349985795109,1.4005551578383983,-69.132802216273802,0,6.0367520685390588,2071.0036392493921,-69.13280221627393,-1163.5917109931327,-578.38964319972274,-220.64042597444953,-84.7079301462297,-23.256216471287697,-5.8712776469057362
23.95,3.3979747745647662,2096.0475367117042,1.4005551578383983,-69.132802216273802,0,6.0402107838790684,2095.8016141220978,-69.13280221627393,-1176.3423022674294,-588.2830314884053,-225.27073457824633,-86.612102900622318,-23.794161539637301,-6.0082413778947483
24,3.3855240721828981,2122.1307890020612,1.4005551578383983,-69.132802216273802,0,6.043669499219078,2122.0137440731232,-69.13280221627393,-1187.856655736472,-597.7303074754069,-229.7842108505331,-88.480490234067105,-24.323435365468349,-6.1431250467007477
24.05,3.3732070554429336,2148.6010048685744,1.4005551578383983,-69.132802216273802,0,6.0471282145590877,2148.7084912355481,-69.13280221627393,-1197.6223080636703,-606.50687518619668,-234.0999786957517,-90.282400984882798,-24.83540037392498,-6.2736453783534563
24.1,3.3614790912310544,2173.9678542931642,1.4005551578383983,-69.132802216273802,0,6.0505869298991088,2174.2728304737366,-69.13280221627393,-1205.8864980425326,-614.69620939425783,-238.24276824885678,-92.026118669451705,-25.332023138469012,-6.4002465657172278
24.15,3.3489860367229429,2199.0358015607726,1.4005551578383983,-69.132802216273802,0,6.0540456452391238,2198.7554081540989,-69.13280221627393,-1213.4363808711505,-622.61362813345977,-242.32514045052898,-93.755523955935004,-25.826209061122846,-6.5264513618140532
24.2,3.3363214134956052,2223.8069701057589,1.4005551578383983,-69.132802216273802,0,6.0575043605791441,2224.1168710202173,-69.13280221627393,-1221.1929606988999,-630.63122255941767,-246.47396115889987,-95.516856087903093,-26.329941203198278,-6.6550904718583812
24.25,3.3239664401269149,2247.2600485601579,1.4005551578383983,-69.132802216273802,0,6.0609630759191662,2247.60250358332,-69.13280221627393,-1229.627843461617,-638.9652060210534,-250.77227006093761,-97.342926369911879,-26.852657892179181,-6.7886356343763321
24.3,3.3119954375526319,2268.7396685336789,1.4005551578383983,-69.132802216273802,0,6.0644217912591873,2269.0076980321151,-69.13280221627393,-1237.9998527638388,-647.32658239981151,-255.1261310023624,-99.200557992785434,-27.385940695361111,-6.9251168669063379
24.35,3.3002309401833254,2288.335571534572,1.4005551578383983,-69.132802216273802,0,6.0678805065992059,2288.6083987143734,-69.13280221627393,-1245.1377821796325,-655.13665640535123,-259.30063688817597,-100.9945571443283,-27.901606305130308,-7.0569581550219294
24.4,3.2880655545793851,2306.8457906897174,1.4005551578383983,-69.132802216273802,0,6.071339221939227,2306.8313344272988,-69.13280221627393,-1251.568930256509,-662.67746765758534,-263.41866698010944,-102.77689652262978,-28.415619280191194,-7.1885391660449827
24.45,3.274792941957771,2325.2495589199111,1.4005551578383983,-69.132802216273802,0,6.0747979372792491,2325.146717194546,-69.13280221627393,-1257.6875646228668,-670.11259124054743,-267.53668736544455,-104.56800472603531,-28.93317582548277,-7.3210533624057161
24.5,3.2601637259478182,2344.1804265515539,1.4005551578383983,-69.132802216273802,0,6.0782566526192703,2344.0771526153312,-69.13280221627393,-1263.2015189453043,-677.29302114626034,-271.59626063512627,-106.34580761561006,-29.448607641865905,-7.4532564902270408
24.55,3.244975707675291,2363.16859116768,1.4005551578383983,-69.132802216273802,0,6.0817153679592888,2363.3423156979834,-69.13280221627393,-1267.85799847609,-684.11420892705564,-275.56073262581782,-108.09629085333462,-29.957749031781226,-7.583948284301167
24.6,3.2301698390523548,2381.061249858441,1.4005551578383983,-69.132802216273802,0,6.0851740832993038,2381.3586179805243,-69.13280221627393,-1271.5584390529448,-690.51820159926763,-279.40501409868671,-109.80932239984433,-30.457654667020929,-7.7123439162128431
24.65,3.2155478106221711,2397.7124305730381,1.4005551578383983,-69.132802216273802,0,6.0886327986393232,2397.7792330659563,-69.13280221627393,-1274.5087025741836,-696.58461973934459,-283.15737480221082,-111.49596192082613,-30.951525254119083,-7.8392950037608431
24.7,3.2009370576871778,2413.5899250098355,1.4005551578383983,-69.132802216273802,0,6.0920915139793408,2413.692205832157,-69.13280221627393,-1277.1274637506808,-702.47430979706871,-286.87038000633083,-113.17536553035501,-31.444565338885138,-7.9661352119306788
24.75,3.1866450640593311,2428.6857123303976,1.4005551578383983,-69.132802216273802,0,6.0955502293193584,2428.8509814984127,-69.13280221627393,-1279.8575553950484,-708.37644814249529,-290.61134985334405,-114.87298035840858,-31.943771574387707,-8.0946311135331399
24.8,3.1729508807146627,2442.7975760036616,1.4005551578383983,-69.132802216273802,0,6.0990089446593743,2442.9524917615136,-69.13280221627393,-1282.6924198009199,-714.30145177206816,-294.39025138637942,-116.59443405021638,-32.451287982771454,-8.2254567821800322
24.85,3.1599512657420892,2455.8802953206159,1.4005551578383983,-69.132802216273802,0,6.1024676599993919,2456.0456657437644,-69.13280221627393,-1285.0769818864655,-719.99618118159719,-298.10812026740325,-118.30003850256968,-32.95533993457051,-8.355407241953154
24.9,3.1475121178390713,2468.0470668497896,1.4005551578383983,-69.132802216273802,0,6.1059263753394113,2468.1360447205111,-69.13280221627393,-1286.7215529693074,-725.3332627014961,-301.71902127384124,-119.97285411668452,-33.451526983826938,-8.4834469546159301
24.95,3.1352333542908237,2479.6666134674906,1.4005551578383983,-69.132802216273802,0,6.1093850906794298,2479.6700414042584,-69.13280221627393,-1287.8038105897917,-730.39507239255488,-305.25524028424024,-121.62597133185258,-33.943722850554096,-8.6106047679888036
25,3.1226964245256243,2491.194600317011,1.4005551578383983,-69.132802216273802,0,6.1128438060194483,2491.1514162248855,-69.13280221627393,-1288.4984029886334,-735.24831890459188,-308.73771919927816,-123.26670090408403,-34.433745034031979,-8.7372930970687879
25.05,3.1100119364894399,2502.7491510325553,1.4005551578383983,-69.132802216273802,0,6.1163025213594651,2502.7844041113417,-69.13280221627393,-1288.8291780896968,-739.89550781820014,-312.16592560095205,-124.89510368736123,-34.921863066411049,-8.8636689151390335
25.1,3.0967248729670263,2514.6232560426906,1.4005551578383983,-69.132802216273802,0,6.1197612366994765,2514.5290107464571,-69.13280221627393,-1288.7888528065419,-744.33177425935901,-315.536633926386,-126.50954934281873,-35.407403281917148,-8.989477454269478
25.15,3.0843279418101877,2525.8893439057597,1.4005551578383983,-69.132802216273802,0,6.123219952039495,2526.2139464205156,-69.13280221627393,-1288.3688016581546,-748.54598907633761,-318.84304482510049,-128.10698140506645,-35.889395331805439,-9.1144450647150421
25.2,3.072806387368026,2536.2228268523963,1.4005551578383983,-69.132802216273802,0,6.1266786673795153,2536.236304220789,-69.13280221627393,-1287.6536910540426,-752.57017417150098,-322.09604157639052,-129.69192526227573,-36.369397714886141,-9.2390718096296833
25.25,3.0619251366076421,2545.8246304423815,1.4005551578383983,-69.132802216273802,0,6.1301373827195382,2545.9070774576508,-69.13280221627393,-1286.8439723070542,-756.48220215961771,-325.3204669647576,-131.27308790766989,-36.849528880551425,-9.3638085244820743
25.3,3.0516531807393856,2554.8145529959875,1.4005551578383983,-69.132802216273802,0,6.1335960980595514,2554.9414581724718,-69.13280221627393,-1286.3301070109076,-760.42837103952832,-328.56164193661033,-132.86633755871276,-37.333889181303547,-9.4896574303890588
25.35,3.0418946076813076,2563.2594580316181,1.4005551578383983,-69.132802216273802,0,6.1370548133995628,2563.2793691767138,-69.13280221627393,-1286.4348134526563,-764.60892949406923,-331.91278718178324,-134.5118513822853,-37.834827220258113,-9.6199595619304752
25.4,3.0325513654153951,2571.2785027895848,1.4005551578383983,-69.132802216273802,0,6.1405135287395769,2571.3654910507853,-69.13280221627393,-1286.3996978380505,-768.64423906645845,-335.21242980980344,-136.14170238424535,-38.331433140874822,-9.7489575192735618
25.45,3.0235716633643159,2578.9156713871716,1.4005551578383983,-69.132802216273802,0,6.1439722440795954,2578.9484310331982,-69.13280221627393,-1285.8856929624476,-772.42002554274666,-338.4357348388595,-137.75256544976548,-38.825485667782054,-9.8778607053291996
25.5,3.0146979943139378,2586.3433693540073,1.4005551578383983,-69.132802216273802,0,6.1474309594196113,2586.3356814562076,-69.13280221627393,-1284.9734140632888,-775.9690247338591,-341.58826325057328,-139.34342636410295,-39.314975340287617,-10.005581570566045
25.55,3.005459294059075,2593.8949149341011,1.4005551578383983,-69.132802216273802,0,6.1508896747596289,2593.7820439329907,-69.13280221627393,-1283.7313006196671,-779.31598861946429,-344.67947284834923,-140.9187775059695,-39.801591188454495,-10.132654114148741
25.6,2.9956818725165881,2601.8697029430255,1.4005551578383983,-69.132802216273802,0,6.154348390099651,2601.8012189955434,-69.13280221627393,-1282.3050012193034,-782.5184250559588,-347.72669552382195,-142.48431216223713,-40.286643644180224,-10.259363824655455
25.65,2.9862080218524283,2609.799298125331,1.4005551578383983,-69.132802216273802,0,6.1578071054396677,2609.949603193023,-69.13280221627393,-1280.7802475686972,-785.61291244516758,-350.7442127140319,-144.0463690501806,-40.772420927293709,-10.386464826480029
25.7,2.9774841649622892,2617.1696038246305,1.4005551578383983,-69.132802216273802,0,6.1612658207796844,2617.2636455564207,-69.13280221627393,-1279.182009437746,-788.60737632766438,-353.73146448864418,-145.60358062850278,-41.25805035623268,-10.513596328427733
25.75,2.9694630920001042,2623.8956227789422,1.4005551578383983,-69.132802216273802,0,6.1647245361197012,2623.944693892437,-69.13280221627393,-1277.468031027965,-791.48267171844759,-356.68229489555256,-147.15434775527345,-41.743513396660532,-10.640879246459827
25.8,2.9620043481240126,2630.1321828637347,1.4005551578383983,-69.132802216273802,0,6.1681832514597152,2630.2215430753554,-69.13280221627393,-1275.7326952025032,-794.2710345382236,-359.60340840693948,-148.69981719634558,-42.228547807412518,-10.76807726789578
25.85,2.9549023993584687,2635.9832592533567,1.4005551578383983,-69.132802216273802,0,6.171641966799732,2635.9924210368872,-69.13280221627393,-1274.1749360177587,-797.06998715162899,-362.53399922017371,-150.25610726075166,-42.718152768176473,-10.896618507306288
25.9,2.9479952193610202,2641.6401929467734,1.4005551578383983,-69.132802216273802,0,6.1751006821397443,2641.6479602216423,-69.13280221627393,-1272.7073430395269,-799.84466184754251,-365.46184994480302,-151.8188843975598,-43.211240995332219,-11.026237939709443
25.95,2.9412481403798836,2647.1537843056194,1.4005551578383983,-69.132802216273802,0,6.1785593974797628,2647.1999514210002,-69.13280221627393,-1271.0444935698104,-802.46639235854639,-368.33690499462068,-153.36804596434976,-43.70177165446929,-11.155254585892871
26,2.9346991525752428,2652.5027911014004,1.4005551578383983,-69.132802216273802,0,6.1820181128197822,2652.5013101617383,-69.13280221627393,-1269.1420741900745,-804.92245143595449,-371.15463696148362,-154.90176970359087,-44.189296166272719,-11.283591109176019
26.05,2.9282562075682725,2657.734715139909,1.4005551578383983,-69.132802216273802,0,6.1854768281598007,2657.7422486417463,-69.13280221627393,-1267.0278391545021,-807.22903501201642,-373.92404948411257,-156.42494233301397,-44.675839199736679,-11.411941514770554
26.1,2.9181352103411098,2665.2608118280514,1.4005551578383983,-69.132802216273802,0,6.1889355434998121,2664.5641346685939,-69.13280221627393,-1264.7579532317836,-809.39749922426563,-376.64194818881896,-157.93409239185127,-45.159507795957509,-11.539559980546903
