"time","egsCarSpeed","egsGear","egsTargetGear","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv1"
16.9142,143.309,4,4,0,0,0,1,0,1,0
16.9478,143.448,4,4,0,0,0,1,0,1,0
16.9814,143.632,4,4,0,0,0,1,0,1,0
17.0149,143.77,4,4,0,0,0,1,0,1,0
17.0485,143.907,4,4,0,0,0,1,0,1,0
17.082,144.09,4,4,0,0,0,1,0,1,0
17.1156,144.227,4,4,0,0,0,1,0,1,0
17.1492,144.364,4,4,0,0,0,1,0,1,0
17.1827,144.546,4,4,0,0,0,1,0,1,0
17.2163,144.682,4,4,0,0,0,1,0,1,0
17.2498,144.817,4,4,0,0,0,1,0,1,0
17.2834,144.998,4,4,0,0,0,1,0,1,0
17.317,145.133,4,4,0,0,0,1,0,1,0
17.3505,145.312,4,4,0,0,0,1,0,1,0
17.3841,145.447,4,4,0,0,0,1,0,1,0
17.4176,145.58,4,4,0,0,0,1,0,1,0
17.4512,145.759,4,4,0,0,0,1,0,1,0
17.4848,145.892,4,4,0,0,0,1,0,1,0
17.5183,146.025,4,4,0,0,0,1,0,1,0
17.5519,146.202,4,4,0,0,0,1,0,1,0
17.5854,146.334,4,4,0,0,0,1,0,1,0
17.619,146.466,4,4,0,0,0,1,0,1,0
17.6526,146.641,4,4,0,0,0,1,0,1,0
17.6861,146.773,4,4,0,0,0,1,0,1,0
17.7197,146.904,4,4,0,0,0,1,0,1,0
17.7532,147.078,4,4,0,0,0,1,0,1,0
17.7868,147.208,4,4,0,0,0,1,0,1,0
17.8204,147.382,4,4,0,0,0,1,0,1,0
17.8539,147.511,4,4,0,0,0,1,0,1,0
17.8875,147.64,4,4,0,0,0,1,0,1,0
17.921,147.813,4,4,0,0,0,1,0,1,0
17.9546,147.941,4,4,0,0,0,1,0,1,0
17.9882,148.07,4,4,0,0,0,1,0,1,0
18.0217,148.24,4,4,0,0,0,1,0,1,0
18.0553,148.368,4,4,0,0,0,1,0,1,0
18.0888,148.495,4,4,0,0,0,1,0,1,0
18.1224,148.665,4,4,0,0,0,1,0,1,0
18.156,148.792,4,4,0,0,0,1,0,1,0
18.1895,148.918,4,4,0,0,0,1,0,1,0
18.2231,149.086,4,4,0,0,0,1,0,1,0
18.2566,149.212,4,4,0,0,0,1,0,1,0
18.2902,149.38,4,4,0,0,0,1,0,1,0
18.3238,149.505,4,4,0,0,0,1,0,1,0
18.3573,149.63,4,4,0,0,0,1,0,1,0
18.3909,149.796,4,4,0,0,0,1,0,1,0
18.4244,149.92,4,4,0,0,0,1,0,1,0
18.458,150.044,4,4,0,0,0,1,0,1,0
18.4916,150.209,4,4,0,0,0,1,0,1,0
18.5251,150.332,4,4,0,0,0,1,0,1,0
18.5587,150.455,4,4,0,0,0,1,0,1,0
18.5922,150.619,4,4,0,0,0,1,0,1,0
18.6258,150.741,4,4,0,0,0,1,0,1,0
18.6594,150.863,4,4,0,0,0,1,0,1,0
18.6929,151.025,4,4,0,0,0,1,0,1,0
18.7265,151.147,4,4,0,0,0,1,0,1,0
18.76,151.308,4,4,0,0,0,1,0,1,0
18.7936,151.429,4,4,0,0,0,1,0,1,0
18.8272,151.55,4,4,0,0,0,1,0,1,0
18.8607,151.71,4,4,0,0,0,1,0,1,0
18.8943,151.83,4,4,0,0,0,1,0,1,0
18.9278,151.949,4,4,0,0,0,1,0,1,0
18.9614,152.109,4,4,0,0,0,1,0,1,0
18.995,152.228,4,4,0,0,0,1,0,1,0
19.0285,152.346,4,4,0,0,0,1,0,1,0
19.0621,152.504,4,4,0,0,0,1,0,1,0
19.0956,152.622,4,4,0,0,0,1,0,1,0
19.1292,152.74,4,4,0,0,0,1,0,1,0
19.1628,152.897,4,4,0,0,0,1,0,1,0
19.1963,153.014,4,4,0,0,0,1,0,1,0
19.2299,153.131,4,4,0,0,0,1,0,1,0
19.2634,153.286,4,4,0,0,0,1,0,1,0
19.297,153.403,4,4,0,0,0,1,0,1,0
19.3306,153.558,4,4,0,0,0,1,0,1,0
19.3641,153.673,4,4,0,0,0,1,0,1,0
19.3977,153.789,4,4,0,0,0,1,0,1,0
19.4312,153.942,4,4,0,0,0,1,0,1,0
19.4648,154.057,4,4,0,0,0,1,0,1,0
19.4984,153.898,4,4,0,0,0,1,0,1,0
19.5319,153.844,4,4,0,0,0,1,0,1,0
19.5655,153.705,4,4,0,0,0,1,0,1,0
19.599,153.484,4,4,0,0,0,1,0,1,0
19.6326,153.06,4,4,0,0,0,1,0,1,0
19.6662,152.65,4,4,0,0,0,1,0,1,0
19.6997,152.149,4,4,0,0,0,1,0,1,0
19.7333,152.588,4,4,0,0,0,1,0,1,0
19.7668,151.266,4,4,0,0,0,1,0,1,0
19.8004,151.221,4,4,0,0,0,1,0,1,0
19.834,151.01,4,4,0,0,0,1,0,1,0
19.8675,150.863,4,4,0,0,0,1,0,1,0
19.9011,150.777,4,4,0,0,0,1,0,1,0
19.9346,150.796,4,4,0,0,0,1,0,1,0
19.9682,150.884,4,4,0,0,0,1,0,1,0
20.0018,150.862,4,4,0,0,0,1,0,1,0
20.0353,150.972,4,4,0,0,0,1,0,1,0
20.0689,151.085,4,4,0,0,0,1,0,1,0
20.1024,151.236,4,4,0,0,0,1,0,1,0
20.136,151.349,4,4,0,0,0,1,0,1,0
20.1696,151.462,4,4,0,0,0,1,0,1,0
20.2031,151.613,4,4,0,0,0,1,0,1,0
20.2367,151.726,4,4,0,0,0,1,0,1,0
20.2702,151.876,4,4,0,0,0,1,0,1,0
20.3038,151.988,4,4,0,0,0,1,0,1,0
20.3374,152.101,4,4,0,0,0,1,0,1,0
20.3709,152.25,4,4,0,0,0,1,0,1,0
20.4045,152.362,4,4,0,0,0,1,0,1,0
20.438,152.474,4,4,0,0,0,1,0,1,0
20.4716,152.624,4,4,0,0,0,1,0,1,0
20.5052,152.735,4,4,0,0,0,1,0,1,0
20.5387,152.847,4,4,0,0,0,1,0,1,0
20.5723,152.996,4,4,0,0,0,1,0,1,0
20.6058,153.107,4,4,0,0,0,1,0,1,0
20.6394,153.218,4,4,0,0,0,1,0,1,0
20.673,153.367,4,4,0,0,0,1,0,1,0
20.7065,153.478,4,4,0,0,0,1,0,1,0
20.7401,153.625,4,4,0,0,0,1,0,1,0
20.7736,153.736,4,4,0,0,0,1,0,1,0
20.8072,153.847,4,4,0,0,0,1,0,1,0
20.8408,153.994,4,4,0,0,0,1,0,1,0
20.8743,154.105,4,4,0,0,0,1,0,1,0
20.9079,154.215,4,4,0,0,0,1,0,1,0
20.9414,154.362,4,4,0,0,0,1,0,1,0
20.975,154.472,4,4,0,0,0,1,0,1,0
21.0086,154.582,4,4,0,0,0,1,0,1,0
21.0421,154.728,4,4,0,0,0,1,0,1,0
21.0757,154.838,4,4,0,0,0,1,0,1,0
21.1092,154.948,4,4,0,0,0,1,0,1,0
21.1428,155.093,4,4,0,0,0,1,0,1,0
21.1764,155.203,4,4,0,0,0,1,0,1,0
21.2099,155.312,4,4,0,0,0,1,0,1,0
21.2435,155.457,4,4,0,0,0,1,0,1,0
21.277,155.566,4,4,0,0,0,1,0,1,0
21.3106,155.712,4,4,0,0,0,1,0,1,0
21.3442,155.82,4,4,0,0,0,1,0,1,0
21.3777,155.929,4,4,0,0,0,1,0,1,0
21.4113,156.074,4,4,0,0,0,1,0,1,0
21.4448,156.182,4,4,0,0,0,1,0,1,0
21.4784,156.29,4,4,0,0,0,1,0,1,0
21.512,156.434,4,4,0,0,0,1,0,1,0
21.5455,156.542,4,4,0,0,0,1,0,1,0
21.5791,156.65,4,4,0,0,0,1,0,1,0
21.6126,156.794,4,4,0,0,0,1,0,1,0
21.6462,156.902,4,4,0,0,0,1,0,1,0
21.6798,157.009,4,4,0,0,0,1,0,1,0
21.7133,157.152,4,4,0,0,0,1,0,1,0
21.7469,157.26,4,4,0,0,0,1,0,1,0
21.7804,157.403,4,4,0,0,0,1,0,1,0
21.814,157.51,4,4,0,0,0,1,0,1,0
21.8476,157.617,4,4,0,0,0,1,0,1,0
21.8811,157.759,4,4,0,0,0,1,0,1,0
21.9147,157.866,4,4,0,0,0,1,0,1,0
21.9482,157.972,4,4,0,0,0,1,0,1,0
21.9818,158.114,4,4,0,0,0,1,0,1,0
22.0154,158.221,4,4,0,0,0,1,0,1,0
22.0489,158.327,4,4,0,0,0,1,0,1,0
22.0825,158.468,4,4,0,0,0,1,0,1,0
22.116,158.574,4,4,0,0,0,1,0,1,0
22.1496,158.68,4,4,0,0,0,1,0,1,0
22.1832,158.821,4,4,0,0,0,1,0,1,0
22.2167,158.927,4,4,0,0,0,1,0,1,0
22.2503,159.067,4,4,0,0,0,1,0,1,0
22.2838,159.173,4,4,0,0,0,1,0,1,0
22.3174,159.278,4,4,0,0,0,1,0,1,0
22.351,159.418,4,4,0,0,0,1,0,1,0
22.3845,159.523,4,4,0,0,0,1,0,1,0
22.4181,159.628,4,4,0,0,0,1,0,1,0
22.4516,159.768,4,4,0,0,0,1,0,1,0
22.4852,159.873,4,4,0,0,0,1,0,1,0
22.5188,159.977,4,4,0,0,0,1,0,1,0
22.5523,160.117,4,5,0,0,0.04,0.96,0,1,0
22.5859,160.221,4,5,0,0,0.1,0.9,0,1,0
22.6194,160.325,4,5,0,0,0.16,0.84,0,1,0
22.653,160.464,4,5,0,0,0.24,0.76,0,1,0
22.6866,160.568,4,5,0,0,0.3,0.7,0,1,0
22.7201,160.706,4,5,0,0,0.38,0.62,0,1,0
22.7537,160.81,4,5,0,0,0.44,0.56,0,1,0
22.7872,160.914,4,5,0,0,0.5,0.5,0,1,0
22.8208,161.052,4,5,0,0,0.58,0.42,0,1,0
22.8544,161.155,4,5,0,0,0.64,0.36,0,1,0
22.8879,161.258,4,5,0,0,0.7,0.3,0,1,0
22.9215,161.396,4,5,0,0,0.78,0.22,0,1,0
22.955,161.499,4,5,0,0,0.84,0.16,0,1,0
22.9886,161.602,4,5,0,0,0.9,0.1,0,1,0
23.0222,161.739,4,5,0,0,0.98,0.02,0,1,0
23.0557,161.842,4,5,0,0,1,0,0,1,0
23.0893,161.944,4,5,0,0,1,0,0,1,0
23.1228,162.081,4,5,0,0,1,0,0,1,0
23.1564,162.183,4,5,0,0,1,0,0,1,0
23.19,162.286,4,5,0,0,1,0,0,1,0
23.2235,162.422,4,5,0,0,1,0,0,1,0
23.2571,162.524,4,5,0,0,1,0,0,1,0
23.2906,162.66,4,5,0,0,1,0,0,1,0
23.3242,162.761,4,5,0,0,1,0,0,1,0
23.3578,162.863,4,5,0,0,1,0,0,1,0
23.3913,162.998,4,5,0,0,1,0,0,1,0
23.4249,163.1,4,5,0,0,1,0,0,1,0
23.4584,163.201,4,5,0,0,1,0,0,1,0
23.492,163.336,4,5,0,0,1,0,0,1,0
23.5256,163.437,4,5,0,0,1,0,0,1,0
23.5591,163.538,5,5,0,0,1,0,0,1,0
23.5927,163.673,5,5,0,0,1,0,0,1,0
23.6262,163.773,5,5,0,0,1,0,0,1,0
23.6598,163.874,5,5,0,0,1,0,0,1,0
23.6934,164.008,5,5,0,0,1,0,0,1,0
23.7269,164.108,5,5,0,0,1,0,0,1,0
23.7605,164.242,5,5,0,0,1,0,0,1,0
23.794,164.342,5,5,0,0,1,0,0,1,0
23.8276,164.442,5,5,0,0,1,0,0,1,0
23.8612,164.576,5,5,0,0,1,0,0,1,0
23.8947,164.675,5,5,0,0,1,0,0,1,0
23.9283,164.775,5,5,0,0,1,0,0,1,0
23.9618,164.908,5,5,0,0,1,0,0,1,0
23.9954,165.007,5,5,0,0,1,0,0,1,0
24.029,165.107,5,5,0,0,1,0,0,1,0
24.0625,165.239,5,5,0,0,1,0,0,1,0
24.0961,165.338,5,5,0,0,1,0,0,1,0
24.1296,165.437,5,5,0,0,1,0,0,1,0
24.1632,165.569,5,5,0,0,1,0,0,1,0
24.1968,165.668,5,5,0,0,1,0,0,1,0
24.2303,165.8,5,5,0,0,1,0,0,1,0
24.2639,165.898,5,5,0,0,1,0,0,1,0
24.2974,165.997,5,5,0,0,1,0,0,1,0
24.331,166.128,5,5,0,0,1,0,0,1,0
24.3646,166.226,5,5,0,0,1,0,0,1,0
24.3981,166.324,5,5,0,0,1,0,0,1,0
24.4317,166.455,5,5,0,0,1,0,0,1,0
24.4652,166.553,5,5,0,0,1,0,0,1,0
24.4988,166.651,5,5,0,0,1,0,0,1,0
24.5324,166.781,5,5,0,0,1,0,0,1,0
24.5659,166.878,5,5,0,0,1,0,0,1,0
24.5995,166.976,5,5,0,0,1,0,0,1,0
24.633,167.106,5,5,0,0,1,0,0,1,0
24.6666,167.203,5,5,0,0,1,0,0,1,0
24.7002,167.332,5,5,0,0,1,0,0,1,0
24.7337,167.429,5,5,0,0,1,0,0,1,0
24.7673,167.521,5,5,0,0,1,0,0,1,0
24.8008,167.625,5,5,0,0,1,0,0,1,0
24.8344,167.537,5,6,0,0,1,0,0,1,1
24.868,167.36,5,6,0,0,1,0,0,1,1
24.9015,167.762,5,6,0,0,1,0,0,1,1
24.9351,167.709,5,6,0,0,1,0,0,1,1
24.9686,167.705,5,6,0,0,1,0,0,1,1
25.0022,167.646,5,6,0,0,1,0,0,1,1
25.0358,167.59,5,6,0,0,1,0,0,1,1
25.0693,167.533,5,6,0,0,1,0,0,1,1
25.1029,167.455,5,6,0,0,1,0,0,1,1
25.1364,167.397,5,6,0,0,1,0,0,1,1
25.17,167.339,5,6,0,0,1,0,0,1,1
25.2036,167.262,5,6,0,0,1,0,0,1,1
25.2371,167.204,5,6,0,0,1,0,0,1,1
25.2707,167.126,5,6,0,0,1,0,0,1,1
25.3042,167.068,5,6,0,0,1,0,0,1,1
25.3378,167.01,5,6,0,0,1,0,0,1,1
25.3714,166.933,5,6,0,0,1,0,0,1,1
25.4049,166.875,5,6,0,0,1,0,0,1,1
25.4385,166.817,5,6,0,0,1,0,0,1,1
25.472,166.74,5,6,0,0,1,0,0,1,1
25.5056,166.682,5,6,0,0,1,0,0,1,1
25.5392,166.624,5,6,0,0,1,0,0,1,1
25.5727,166.547,5,6,0,0,1,0,0,1,1
25.6063,166.489,5,6,0,0,1,0,0,1,1
25.6398,166.432,5,6,0,0,1,0,0,1,1
25.6734,166.355,5,6,0,0,1,0,0,1,1
25.707,166.297,5,6,0,0,1,0,0,1,1
25.7405,166.22,5,6,0,0,1,0,0,1,1
25.7741,166.162,5,6,0,0,1,0,0,1,1
25.8076,166.105,5,6,0,0,1,0,0,1,1
25.8412,166.028,6,6,0,0,1,0,0,1,1
25.8748,165.971,6,6,0,0,1,0,0,1,1
25.9083,165.913,6,6,0,0,1,0,0,1,1
25.9419,165.837,6,6,0,0,1,0,0,1,1
25.9754,165.779,6,6,0,0,1,0,0,1,1
26.009,165.722,6,6,0,0,1,0,0,1,1
26.0426,165.645,6,6,0,0,1,0,0,1,1
26.0761,165.588,6,6,0,0,1,0,0,1,1
26.1097,165.531,6,6,0,0,1,0,0,1,1
26.1432,165.454,6,6,0,0,1,0,0,1,1
26.1768,165.397,6,6,0,0,1,0,0,1,1
26.2104,165.318,6,6,0,0,1,0,0,1,1
26.2439,165.234,6,6,0,0,1,0,0,1,1
26.2775,165.091,6,6,0,0,1,0,0,1,1
26.311,164.774,6,6,0,0,1,0,0,1,1
26.3446,164.367,6,6,0,0,1,0,0,1,1
26.3782,163.732,6,6,0,0,1,0,0,1,1
26.4117,162.83,6,6,0,0,1,0,0,1,1
26.4453,162.1,6,6,0,0,1,0,0,1,1
26.4788,161.325,6,6,0,0,1,0,0,1,1
26.5124,160.258,6,6,0,0,1,0,0,1,1
26.546,159.454,6,6,0,0,1,0,0,1,1
26.5795,158.652,6,6,0,0,1,0,0,1,1
26.6131,157.582,6,6,0,0,1,0,0,1,1
26.6466,156.78,6,6,0,0,1,0,0,1,1
26.6802,155.711,6,6,0,0,1,0,0,1,1
26.7138,154.91,6,6,0,0,1,0,0,1,1
26.7473,154.109,6,6,0,0,1,0,0,1,1
26.7809,153.041,6,6,0,0,1,0,0,1,1
26.8144,152.241,6,6,0,0,1,0,0,1,1
26.848,151.442,6,6,0,0,1,0,0,1,1
26.8816,150.376,6,6,0,0,1,0,0,1,1
26.9151,149.577,6,6,0,0,1,0,0,1,1
26.9487,148.778,6,6,0,0,1,0,0,1,1
26.9822,147.714,6,6,0,0,1,0,0,1,1
27.0158,146.916,6,6,0,0,1,0,0,1,1
27.0494,146.119,6,6,0,0,1,0,0,1,1
27.0829,145.056,6,6,0,0,1,0,0,1,1
27.1165,144.259,6,6,0,0,1,0,0,1,1
27.15,143.198,6,6,0,0,1,0,0,1,1
27.1836,142.402,6,6,0,0,1,0,0,1,1
27.2172,141.606,6,6,0,0,1,0,0,1,1
27.2507,140.546,6,6,0,0,1,0,0,1,1
27.2843,139.751,6,6,0,0,1,0,0,1,1
27.3178,138.956,6,6,0,0,1,0,0,1,1
27.3514,137.897,6,6,0,0,1,0,0,1,1
27.385,137.103,6,6,0,0,1,0,0,1,1
27.4185,136.31,6,6,0,0,1,0,0,1,1
27.4521,135.252,6,6,0,0,1,0,0,1,1
27.4856,134.459,6,6,0,0,1,0,0,1,1
27.5192,133.667,6,6,0,0,1,0,0,1,1
27.5528,132.61,6,6,0,0,1,0,0,1,1
27.5863,131.819,6,6,0,0,1,0,0,1,1
27.6199,131.027,6,6,0,0,1,0,0,1,1
27.6534,129.972,6,6,0,0,1,0,0,1,1
27.687,129.182,6,6,0,0,1,0,0,1,1
27.7206,128.128,6,6,0,0,1,0,0,1,1
27.7541,127.338,6,6,0,0,1,0,0,1,1
27.7877,126.548,6,6,0,0,1,0,0,1,1
27.8212,125.495,6,6,0,0,1,0,0,1,1
27.8548,124.706,6,6,0,0,1,0,0,1,1
27.8884,123.918,6,6,0,0,1,0,0,1,1
27.9219,122.867,6,6,0,0,1,0,0,1,1
27.9555,122.079,6,6,0,0,1,0,0,1,1
27.989,121.291,6,6,0,0,1,0,0,1,1
28.0226,120.241,6,6,0,0,1,0,0,1,1
28.0562,119.454,6,6,0,0,1,0,0,1,1
28.0897,118.668,6,6,0,0,1,0,0,1,1
28.1233,117.619,6,6,0,0,1,0,0,1,1
28.1568,116.833,6,6,0,0,1,0,0,1,1
28.1904,115.786,6,6,0,0,1,0,0,1,1
28.224,115,6,6,0,0,1,0,0,1,1
28.2575,114.215,6,6,0,0,1,0,0,1,1
28.2911,113.169,6,6,0,0,1,0,0,1,1
28.3246,112.385,6,6,0,0,1,0,0,1,1
28.3582,111.601,6,6,0,0,1,0,0,1,1
28.3918,110.556,6,6,0,0,1,0,0,1,1
28.4253,109.772,6,6,0,0,1,0,0,1,1
28.4589,108.989,6,6,0,0,1,0,0,1,1
28.4924,107.946,6,6,0,0,1,0,0,1,1
28.526,107.163,6,6,0,0,1,0,0,1,1
28.5596,106.381,6,6,0,0,1,0,0,1,1
28.5931,105.338,6,6,0,0,1,0,0,1,1
28.6267,104.557,6,6,0,0,1,0,0,1,1
28.6602,103.515,6,6,0,0,1,0,0,1,1
28.6938,102.734,6,6,0,0,1,0,0,1,1
28.7274,101.953,6,6,0,0,1,0,0,1,1
28.7609,100.913,6,6,0,0,1,0,0,1,1
28.7945,100.132,6,6,0,0,1,0,0,1,1
28.828,99.353,6,6,0,0,1,0,0,1,1
28.8616,98.313,6,6,0,0,1,0,0,1,1
28.8952,97.534,6,6,0,0,1,0,0,1,1
28.9287,96.755,6,6,0,0,1,0,0,1,1
28.9623,95.716,6,6,0,0,1,0,0,1,1
28.9958,94.938,6,6,0,0,1,0,0,1,1
29.0294,94.16,6,6,0,0,1,0,0,1,1
29.063,93.122,6,6,0,0,1,0,0,1,1
29.0965,92.345,6,6,0,0,1,0,0,1,1
29.1301,91.308,6,6,0,0,1,0,0,1,1
29.1636,90.531,6,6,0,0,1,0,0,1,1
29.1972,89.754,6,6,0,0,1,0,0,1,1
29.2308,88.719,6,6,0,0,1,0,0,1,1
29.2643,87.942,6,6,0,0,1,0,0,1,1
29.2979,87.166,6,6,0,0,1,0,0,1,1
29.3314,86.131,6,6,0,0,1,0,0,1,1
29.365,85.356,6,6,0,0,1,0,0,1,1
29.3986,84.58,6,6,0,0,1,0,0,1,1
29.4321,83.547,6,6,0,0,1,0,0,1,1
29.4657,82.772,6,6,0,0,1,0,0,1,1
29.4992,81.997,6,6,0,0,1,0,0,1,1
29.5328,80.965,6,6,0,0,1,0,0,1,1
29.5664,80.19,6,6,0,0,1,0,0,1,1
29.5999,79.416,6,6,0,0,1,0,0,1,1
29.6335,78.385,6,6,0,0,1,0,0,1,1
29.667,77.611,6,6,0,0,1,0,0,1,1
29.7006,76.58,6,6,0,0,1,0,0,1,1
29.7342,75.807,6,6,0,0,1,0,0,1,1
29.7677,75.034,6,6,0,0,1,0,0,1,1
29.8013,74.004,6,6,0,0,1,0,0,1,1
29.8348,73.232,6,6,0,0,1,0,0,1,1
29.8684,72.459,6,6,0,0,1,0,0,1,1
29.902,71.43,6,6,0,0,1,0,0,1,1
29.9355,70.658,6,6,0,0,1,0,0,1,1
29.9691,69.887,6,6,0,0,1,0,0,1,1
30.0026,68.858,6,6,0,0,1,0,0,1,1
30.0362,68.087,6,6,0,0,1,0,0,1,1
30.0698,67.316,6,6,0,0,1,0,0,1,1
30.1033,66.288,6,6,0,0,1,0,0,1,1
30.1369,65.518,6,6,0,0,1,0,0,1,1
30.1704,64.49,6,6,0,0,1,0,0,1,1
30.204,63.72,6,6,0,0,1,0,0,1,1
30.2376,62.95,6,6,0,0,1,0,0,1,1
30.2711,61.924,6,6,0,0,1,0,0,1,1
30.3047,61.154,6,6,0,0,1,0,0,1,1
30.3382,60.385,6,6,0,0,1,0,0,1,1
30.3718,59.359,6,6,0,0,1,0,0,1,1
30.4054,58.59,6,6,0,0,1,0,0,1,1
30.4389,57.821,6,6,0,0,1,0,0,1,1
30.4725,56.796,6,6,0,0,1,0,0,1,1
30.506,56.028,6,6,0,0,1,0,0,1,1
30.5396,55.259,6,6,0,0,1,0,0,1,1
30.5732,54.235,6,6,0,0,1,0,0,1,1
30.6067,53.467,6,6,0,0,1,0,0,1,1
30.6403,52.443,6,6,0,0,1,0,0,1,1
30.6738,51.707,6,6,0,0,1,0,0,1,1
30.7074,50.877,6,6,0,0,1,0,0,1,1
30.741,49.84,6,6,0,0,1,0,0,1,1
30.7745,49.068,6,6,0,0,1,0,0,1,1
30.8081,48.299,6,6,0,0,1,0,0,1,1
30.8416,47.276,6,6,0,0,1,0,0,1,1
30.8752,46.509,6,6,0,0,1,0,0,1,1
30.9088,45.742,6,6,0,0,1,0,0,1,1
30.9423,44.721,6,5,0,0,1,0,0,1,1.98952E-13
30.9759,43.955,6,5,0,0,1,0,0,1,0
31.0094,43.189,6,5,0,0,1,0,0,1,0
31.043,42.168,6,5,0,0,1,0,0,1,0
31.0766,41.402,6,5,0,0,1,0,0,1,0
31.1101,40.381,6,5,0,0,1,0,0,1,0
31.1437,39.616,6,5,0,0,1,0,0,1,0
31.1772,38.851,6,5,0,0,1,0,0,1,0
31.2108,37.831,6,5,0,0,1,0,0,1,0
31.2444,37.066,6,5,0,0,1,0,0,1,0
31.2779,36.301,6,5,0,0,1,0,0,1,0
31.3115,35.282,6,5,0,0,1,0,0,1,0
31.345,34.517,6,5,0,0,1,0,0,1,0
31.3786,33.753,6,5,0,0,1,0,0,1,0
31.4122,32.734,6,5,0,0,1,0,0,1,0
31.4457,31.97,6,5,0,0,1,0,0,1,0
31.4793,31.206,6,5,0,0,1,0,0,1,0
31.5128,30.19,6,5,0,0,1,0,0,1,0
31.5464,29.428,6,5,0,0,1,0,0,1,0
31.58,28.666,6,5,0,0,1,0,0,1,0
31.6135,27.651,6,5,0,0,1,0,0,1,0
31.6471,26.891,6,5,0,0,1,0,0,1,0
31.6806,25.859,6,5,0,0,1,0,0,1,0
31.7142,25.08,6,5,0,0,1,0,0,1,0
31.7478,24.298,6,5,0,0,1,0,0,1,0
31.7813,23.236,6,5,0,0,1,0,0,1,0
31.8149,22.428,6,5,0,0,1,0,0,1,0
31.8484,21.609,6,5,0,0,1,0,0,1,0
31.882,20.497,6,5,0,0,1,0,0,1,0
31.9156,19.65,6,5,0,0,1,0,0,1,0
31.9491,18.718,6,5,0,0,1,0,0,1,0
31.9827,17.726,5,4,0,0,0.96,0.04,0,1,0
32.0162,16.886,5,4,0,0,0.9,0.1,0,1,0
32.0498,16.074,5,4,0,0,0.84,0.16,0,1,0
32.0834,15.013,5,4,0,0,0.76,0.24,0,1,0
32.1169,14.233,5,4,0,0,0.7,0.3,0,1,0
32.1505,13.215,5,4,0,0,0.62,0.38,0,1,0
32.184,12.443,5,4,0,0,0.56,0.44,0,1,0
32.2176,11.686,5,4,0,0,0.5,0.5,0,1,0
32.2512,10.691,5,4,0,0,0.42,0.58,0,1,0
32.2847,9.945,5,4,0,0,0.36,0.64,0,1,0
32.3183,9.2,5,4,0,0,0.3,0.7,0,1,0
32.3518,8.208,5,4,0,0,0.22,0.78,0,1,0
32.3854,7.465,5,4,0,0,0.16,0.84,0,1,0
32.419,6.721,5,4,0,0,0.1,0.9,0,1,0
32.4525,5.729,5,4,0,0,0.02,0.98,0,1,0
32.4861,4.987,5,4,0,0,0,1,0,1,0
32.5196,4.244,5,4,0,0,0,1,0,1,0
32.5532,3.254,5,4,0,0,0,1,0,1,0
32.5868,2.514,5,4,0,0,0,1,0,1,0
32.6203,1.531,5,4,0,0,0,1,0,1,0
32.6539,0.798,5,4,0,0,0,1,0,1,0
32.6874,0.066,5,4,0,0,0,1,0,1,0
32.721,0,5,4,0,0,0,1,0,1,0
32.7546,0,5,4,0,0,0,1,0,1,0
32.7881,0,5,4,0,0,0,1,0,1,0
32.8217,0,5,4,0,0,0,1,0,1,0
32.8552,0,5,4,0,0,0,1,0,1,0
32.8888,0,5,4,0,0,0,1,0,1,0
32.9224,0,5,4,0,0,0,1,0,1,0
32.9559,0,5,4,0,0,0,1,0,1,0
32.9895,0,4,3,0,0,0,1,0,1,0
33.023,0,4,3,0,0,0,0.92,0,0.92,0
33.0566,0,4,3,0,0,0,0.86,0,0.86,0
33.0902,0,4,3,0,0,0,0.78,0,0.78,0
33.1237,0,4,3,0,0,0,0.72,0,0.72,0
33.1573,0,4,3,0,0,0,0.66,0,0.66,0
33.1908,-0.052,4,3,0,0,0,0.58,0,0.58,0
33.2244,5.11527E-16,4,3,0,0,0,0.52,0,0.52,0
33.258,0,4,3,0,0,0,0.46,0,0.46,0
33.2915,0,4,3,0,0,0,0.38,0,0.38,0
33.3251,0,4,3,0,0,0,0.32,0,0.32,0
33.3586,0,4,3,0,0,0,0.26,0,0.26,0
33.3922,0,4,3,0,0,0,0.18,0,0.18,0
33.4258,0,4,3,0,0,0,0.12,0,0.12,0
33.4593,0,4,3,0,0,0,0.06,0,0.06,0
33.4929,0,4,3,0,0,0,0,0,0,0
33.5264,0,4,3,0,0,0,0,0,0,0
33.56,0,4,3,0,0,0,0,0,0,0
