"time","C1.v","L2.i","C3.v","C5.v","L1.i"
2.50800000000000E+01,4.86758171052451E-01,4.78228675558306E-01,5.13588445443935E-01,4.86912794351839E-01,5.14350009047409E-01
2.52000000000000E+01,4.87062250706659E-01,4.82047930139938E-01,5.15127901418463E-01,4.87204494325862E-01,5.11821609982986E-01
2.53200000000000E+01,4.87520648545737E-01,4.86015783699085E-01,5.16448965314228E-01,4.87650243495058E-01,5.09196521032212E-01
2.54400000000000E+01,4.88124631525270E-01,4.90079880445155E-01,5.17539505167566E-01,4.88241451508760E-01,5.06509233232079E-01
2.55600000000000E+01,4.88863832507310E-01,4.94187700422801E-01,5.18390494695420E-01,4.88967882987903E-01,5.03794333076514E-01
2.56800000000000E+01,4.89726410887196E-01,4.98287216581630E-01,5.18996064491343E-01,4.89817817801931E-01,5.01086070901929E-01
2.58000000000000E+01,4.90699228389308E-01,5.02327532707290E-01,5.19353512941428E-01,4.90778226652205E-01,4.98417941900157E-01
2.59200000000000E+01,4.91768037550492E-01,5.06259494656263E-01,5.19463277517150E-01,4.91834959471630E-01,4.95822284722741E-01
2.60400000000000E+01,4.92917680300539E-01,5.10036267818165E-01,5.19328867582220E-01,4.92972944040330E-01,4.93329902324412E-01
2.61600000000000E+01,4.94132293974038E-01,5.13613874289352E-01,5.18956760306920E-01,4.94176392141792E-01,4.90969709325742E-01
2.62800000000000E+01,4.95395522047602E-01,5.16951683871578E-01,5.18356261711049E-01,4.95429010543287E-01,4.88768409761137E-01
2.64000000000000E+01,4.96690726890548E-01,5.20012853700141E-01,5.17539335250654E-01,4.96714214078327E-01,4.86750208624462E-01
2.65200000000000E+01,4.98001201845056E-01,5.22764712047649E-01,5.16520400719937E-01,4.98015338136819E-01,4.84936560137221E-01
2.66400000000000E+01,4.99310380012695E-01,5.25179082631960E-01,5.15316106554500E-01,4.99315847929495E-01,4.83345955149966E-01
2.67600000000000E+01,5.00602037216399E-01,5.27232546569477E-01,5.13945078892213E-01,5.00599541985561E-01,4.81993749553513E-01
2.68800000000000E+01,5.01860486729004E-01,5.28906639947115E-01,5.12427650971058E-01,5.01850747464736E-01,4.80892035029535E-01
2.70000000000000E+01,5.03070763508907E-01,5.30187985827171E-01,5.10785576617464E-01,5.03054505014683E-01,4.80049552917329E-01
2.71200000000000E+01,5.04218795858206E-01,5.31068360338382E-01,5.09041731702629E-01,5.04196741079914E-01,4.79471651421954E-01
2.72400000000000E+01,5.05291562615830E-01,5.31544693333247E-01,5.07219807517677E-01,5.05264425765939E-01,4.79160285845373E-01
2.73600000000000E+01,5.06277234215086E-01,5.31619004896187E-01,5.05344000041224E-01,5.06245714579765E-01,4.79114060993315E-01
2.74800000000000E+01,5.07165296168380E-01,5.31298279759760E-01,5.03438699045774E-01,5.07130072601745E-01,4.79328314402575E-01
2.76000000000000E+01,5.07946653788586E-01,5.30594282417939E-01,5.01528180913657E-01,5.07908379891053E-01,4.79795238552313E-01
2.77200000000000E+01,5.08613717213172E-01,5.29523316408111E-01,4.99636308910840E-01,5.08573017184293E-01,4.80504039774087E-01
2.78400000000000E+01,5.09160466060483E-01,5.28105931859450E-01,4.97786244500357E-01,5.09117931210631E-01,4.81441131163737E-01
2.79600000000000E+01,5.09582493313939E-01,5.26366585967993E-01,4.96000173069206E-01,5.09538679213876E-01,4.82590356428276E-01
2.80800000000000E+01,5.09877028296213E-01,5.24333261552341E-01,4.94299047196836E-01,5.09832452538787E-01,4.83933241276439E-01
2.82000000000000E+01,5.10042938858109E-01,5.22037049263620E-01,4.92702350313495E-01,5.09998079402264E-01,4.85449268685547E-01
2.83200000000000E+01,5.10080713162929E-01,5.19511699365508E-01,4.91227883286974E-01,5.10036007226694E-01,4.87116174152433E-01
2.84400000000000E+01,5.09992421693328E-01,5.16793149261873E-01,4.89891576141046E-01,5.09948265159587E-01,4.88910256864119E-01
2.85600000000000E+01,5.09781660341330E-01,5.13919033129370E-01,4.88707326752873E-01,5.09738407637896E-01,4.90806702605775E-01
2.86800000000000E+01,5.09453475660467E-01,5.10928180109470E-01,4.87686868004629E-01,5.09411440074265E-01,4.92779914159733E-01
2.88000000000000E+01,5.09014273559670E-01,5.07860107529356E-01,4.86839664481599E-01,5.08973727943664E-01,4.94803844939605E-01
2.89200000000000E+01,5.08471712899268E-01,5.04754515555253E-01,4.86172839419892E-01,5.08432890730152E-01,4.96852331647017E-01
2.90400000000000E+01,5.07834585608566E-01,5.01650789537606E-01,4.85691132216801E-01,5.07797682353033E-01,4.98899421833395E-01
2.91600000000000E+01,5.07112685080219E-01,4.98587516088277E-01,4.85396886430444E-01,5.07077859827943E-01,5.00919692393641E-01
2.92800000000000E+01,5.06316664707927E-01,4.95602018639924E-01,4.85290067817508E-01,5.06284042030105E-01,5.02888555209380E-01
2.94000000000000E+01,5.05457888519887E-01,4.92729917881883E-01,4.85368311593109E-01,5.05427560513235E-01,5.04782546393723E-01
2.95200000000000E+01,5.04548275920338E-01,4.90004722050974E-01,4.85626997749366E-01,5.04520304397892E-01,5.06579595863211E-01
2.96400000000000E+01,5.03600142585257E-01,4.87457451585986E-01,4.86059352943120E-01,5.03574561377027E-01,5.08259274271678E-01
2.97600000000000E+01,5.02626039565884E-01,4.85116302138144E-01,4.86656577162097E-01,5.02602856894392E-01,5.09803014680685E-01
2.98800000000000E+01,5.01638592635641E-01,4.83006349373926E-01,4.87407993105807E-01,5.01617793533564E-01,5.11194306707011E-01
3.00000000000000E+01,5.00650343873006E-01,4.81149298418854E-01,4.88301215975583E-01,5.00631892612524E-01,5.12418861274479E-01
3.01200000000000E+01,4.99673597405863E-01,4.79563280179332E-01,4.89322341159698E-01,4.99657439911827E-01,5.13464744499829E-01
3.02400000000000E+01,4.98720271153298E-01,4.78262696152260E-01,4.90456147126383E-01,4.98706337374937E-01,5.14322479655185E-01
3.03600000000000E+01,4.97801756290071E-01,4.77258112697178E-01,4.91686310701350E-01,4.97789962508660E-01,5.14985116567501E-01
3.04800000000000E+01,4.96928786029069E-01,4.76556205111093E-01,4.92995631807966E-01,4.96919037081691E-01,5.15448268232981E-01
3.06000000000000E+01,4.96111315169764E-01,4.76159751219849E-01,4.94366264688081E-01,4.96103506572016E-01,5.15710114836578E-01
3.07200000000000E+01,4.95358411698353E-01,4.76067673589486E-01,4.95779952599609E-01,4.95352431651542E-01,5.15771375768337E-01
3.08400000000000E+01,4.94678161550086E-01,4.76275128873876E-01,4.97218263002938E-01,4.94673892821110E-01,5.15635250614744E-01
3.09600000000000E+01,4.94077587458771E-01,4.76773642257708E-01,4.98662820300958E-01,4.94074909123413E-01,5.15307330469848E-01
3.10800000000000E+01,4.93562582625049E-01,4.77551284433137E-01,5.00095533285811E-01,4.93561371667887E-01,5.14795481253604E-01
3.12000000000000E+01,4.93137859736371E-01,4.78592888069765E-01,5.01498814567355E-01,4.93137992502833E-01,5.14109701039836E-01
3.13200000000000E+01,4.92806915670199E-01,4.79880300306218E-01,5.02855789411774E-01,4.92808269168476E-01,5.13261953680017E-01
3.14400000000000E+01,4.92572012010417E-01,4.81392667411886E-01,5.04150491601164E-01,4.92574465062985E-01,5.12265981258916E-01
3.15600000000000E+01,4.92434171307701E-01,4.83106747443140E-01,5.05368044133430E-01,4.92437605554089E-01,5.11137098131482E-01
3.16800000000000E+01,4.92393188820212E-01,4.84997246452322E-01,5.06494822813382E-01,4.92397489574320E-01,5.09891969465274E-01
3.18000000000000E+01,4.92447659283620E-01,4.87037173602412E-01,5.07518601037131E-01,4.92452716250425E-01,5.08548377347921E-01
3.19200000000000E+01,4.92595018081465E-01,4.89198210396657E-01,5.08428674339285E-01,4.92600725939268E-01,5.07124977613441E-01
3.20400000000000E+01,4.92831596020156E-01,4.91451089151275E-01,5.09215963552368E-01,4.92837854875666E-01,5.05641050594655E-01
3.21600000000000E+01,4.93152686759399E-01,4.93765975820428E-01,5.09873095716602E-01,4.93159402483887E-01,5.04116249021235E-01
3.22800000000000E+01,4.93552625810132E-01,4.96112852324890E-01,5.10394462171947E-01,4.93559710265666E-01,5.02570346255082E-01
3.24000000000000E+01,4.94024879889642E-01,4.98461893637594E-01,5.10776253559319E-01,4.94032251054998E-01,5.01022987987643E-01
3.25200000000000E+01,4.94562145318551E-01,5.00783835038046E-01,5.11016471750546E-01,4.94569727324781E-01,4.99493450419176E-01
3.26400000000000E+01,4.95156454057828E-01,5.03050325160320E-01,5.11114919013187E-01,4.95164177143735E-01,4.98000407799869E-01
3.27600000000000E+01,4.95799285916574E-01,5.05234260722336E-01,5.11073164993545E-01,4.95807086314413E-01,4.96561712039558E-01
3.28800000000000E+01,4.96481685413530E-01,5.07310099133063E-01,5.10894492365597E-01,4.96489505175199E-01,4.95194186889358E-01
3.30000000000000E+01,4.97194381747263E-01,5.09254145524475E-01,5.10583822242267E-01,4.97202168521049E-01,4.93913438967960E-01
3.31200000000000E+01,4.97927910321768E-01,5.11044811141321E-01,5.10147620675619E-01,4.97935617089389E-01,4.92733687651063E-01
3.32400000000000E+01,4.98672734285462E-01,5.12662840438519E-01,5.09593787781621E-01,4.98680319068729E-01,4.91667615568041E-01
3.33600000000000E+01,4.99419364571782E-01,5.14091504677555E-01,5.08931531211053E-01,4.99426790117673E-01,4.90726241159254E-01
3.34800000000000E+01,5.00158476978000E-01,5.15316760273524E-01,5.08171225848906E-01,5.00165710430341E-01,4.89918814444395E-01
3.36000000000000E+01,5.00881024884553E-01,5.16327370617438E-01,5.07324261758865E-01,5.00888037449808E-01,4.89252736840894E-01
3.37200000000000E+01,5.01578346298928E-01,5.17114990577985E-01,5.06402882495941E-01,5.01585112912914E-01,4.88733505555739E-01
3.38400000000000E+01,5.02242264004678E-01,5.17674213366820E-01,5.05420015988313E-01,5.02248763006205E-01,4.88364682758111E-01
3.39600000000000E+01,5.02865177705895E-01,5.18002579925982E-01,5.04389100238509E-01,5.02871390522595E-01,4.88147889427900E-01
3.40800000000000E+01,5.03440147178939E-01,5.18100551459101E-01,5.03323906114148E-01,5.03446058029688E-01,4.88082823470335E-01
3.42000000000000E+01,5.03960965574480E-01,5.17971446174331E-01,5.02238359489967E-01,5.03966561192059E-01,4.88167301393187E-01
3.43200000000000E+01,5.04422222152345E-01,5.17621341731110E-01,5.01146364966331E-01,5.04427491529168E-01,4.88397322563785E-01
3.44400000000000E+01,5.04819353877227E-01,5.17058945280124E-01,5.00061633325996E-01,5.04824288036188E-01,4.88767154801606E-01
3.45600000000000E+01,5.05148685453101E-01,5.16295433351738E-01,4.98997514801779E-01,5.05153277244867E-01,4.89269439821326E-01
3.46800000000000E+01,5.05407457526350E-01,5.15344264178829E-01,4.97966840114681E-01,5.05411701453706E-01,4.89895316823569E-01
3.48000000000000E+01,5.05593842940039E-01,5.14220965331931E-01,4.96981771106732E-01,5.05597735009257E-01,4.90634562338420E-01
3.49200000000000E+01,5.05706951072737E-01,5.12942899794985E-01,4.96053662637522E-01,5.05710488671319E-01,4.91475744261947E-01
3.50400000000000E+01,5.05746820442820E-01,5.11529013816569E-01,4.95192937240398E-01,5.05750002242447E-01,4.92406387890012E-01
3.51600000000000E+01,5.05714399901586E-01,5.09999570032486E-01,4.94408973846100E-01,5.05717225784604E-01,4.93413151647707E-01
3.52800000000000E+01,5.05611518874054E-01,5.08375869469901E-01,4.93710011680843E-01,5.05613989881443E-01,4.94482010137484E-01
3.54000000000000E+01,5.05440847233526E-01,5.06679966110434E-01,4.93103070235290E-01,5.05442965531942E-01,4.95598442084873E-01
3.55200000000000E+01,5.05205845513361E-01,5.04934377709697E-01,4.92593885983282E-01,5.05207614378569E-01,4.96747620747455E-01
3.56400000000000E+01,5.04910706265736E-01,5.03161796544463E-01,4.92186866307447E-01,5.04912130079567E-01,4.97914604370102E-01
3.57600000000000E+01,5.04560287471327E-01,5.01384803687256E-01,4.91885060865769E-01,5.04561371729149E-01,4.99084524316525E-01
3.58800000000000E+01,5.04160038984905E-01,4.99625590293289E-01,4.91690150411633E-01,5.04160790310534E-01,5.00242768582828E-01
3.60000000000000E+01,5.03715923069041E-01,4.97905689228815E-01,4.91602452862487E-01,5.03716349234024E-01,5.01375158501350E-01
3.61200000000000E+01,5.03234330120917E-01,4.96245720175679E-01,4.91620946201760E-01,5.03234440065179E-01,5.02468116571033E-01
3.62400000000000E+01,5.02721990735252E-01,4.94665151117470E-01,4.91743307597439E-01,5.02721794586209E-01,5.03508823501582E-01
3.63600000000000E+01,5.02185885269390E-01,4.93182078851616E-01,4.91965967931145E-01,5.02185394356814E-01,5.04485362730517E-01
3.64800000000000E+01,5.01633152084692E-01,4.91813030882988E-01,4.92284180755738E-01,5.01632378948812E-01,5.05386850862399E-01
3.66000000000000E+01,5.01070995631699E-01,4.90572790742184E-01,4.92692104539333E-01,5.01069954022280E-01,5.06203552685130E-01
3.67200000000000E+01,5.00506595525447E-01,4.89474248439974E-01,4.93182896910859E-01,5.00505300389898E-01,5.06926979636639E-01
3.68400000000000E+01,4.99947017722434E-01,4.88528277423023E-01,4.93748819498290E-01,4.99945485181276E-01,5.07549970823273E-01
3.69600000000000E+01,4.99399128862656E-01,4.87743639039369E-01,4.94381351846709E-01,4.99397376171055E-01,5.08066755926002E-01
3.70800000000000E+01,4.98869514779834E-01,4.87126915160111E-01,4.95071312820184E-01,4.98867560274228E-01,5.08472999568913E-01
3.72000000000000E+01,4.98364404111300E-01,4.86682469240707E-01,4.95808987829839E-01,4.98362267140530E-01,5.08765826963449E-01
3.73200000000000E+01,4.97889597857253E-01,4.86412435745948E-01,4.96584260190639E-01,4.97887298697951E-01,5.08943830878436E-01
3.74400000000000E+01,4.97450405648302E-01,4.86316737511312E-01,4.97386744891543E-01,4.97447965404667E-01,5.09007060217247E-01
3.75600000000000E+01,4.97051589381868E-01,4.86393130274302E-01,4.98205923067435E-01,4.97049029870284E-01,5.08956990706705E-01
3.76800000000000E+01,4.96697314783264E-01,4.86637273286487E-01,4.99031275486241E-01,4.96694658402574E-01,5.08796478414876E-01
3.78000000000000E+01,4.96391111337817E-01,4.87042824613971E-01,4.99852413410137E-01,4.96388380926350E-01,5.08529697014403E-01
3.79200000000000E+01,4.96135840927407E-01,4.87601559454351E-01,5.00659205254735E-01,4.96133059608167E-01,5.08162059892114E-01
3.80400000000000E+01,4.95933675390003E-01,4.88303509544831E-01,5.01441897553499E-01,4.95930866405659E-01,5.07700128372487E-01
3.81600000000000E+01,4.95786083105427E-01,4.89137121511731E-01,5.02191228834845E-01,4.95783269645001E-01,5.07151507470269E-01
3.82800000000000E+01,4.95693824596307E-01,4.90089431818369E-01,5.02898535135037E-01,4.95691029615616E-01,5.06524730714821E-01
3.84000000000000E+01,4.95656957021229E-01,4.91146255807960E-01,5.03555845999157E-01,4.95654203059306E-01,5.05829135694266E-01
3.85200000000000E+01,4.95674847328920E-01,4.92292388212186E-01,5.04155969963395E-01,4.95672156322745E-01,5.05074732050495E-01
3.86400000000000E+01,4.95746193739106E-01,4.93511812405256E-01,5.04692568662562E-01,4.95743586839065E-01,5.04272063715887E-01
3.87600000000000E+01,4.95869055118723E-01,4.94787915628087E-01,5.05160218865134E-01,4.95866552507225E-01,5.03432067218901E-01
3.88800000000000E+01,4.96040887732414E-01,4.96103707387646E-01,5.05554461902012E-01,4.96038508448108E-01,5.02565927898632E-01
3.90000000000000E+01,4.96258588764819E-01,4.97442038252081E-01,5.05871840122567E-01,4.96256350534797E-01,5.01684935858138E-01
3.91200000000000E+01,4.96518545939781E-01,4.98785816312104E-01,5.06109920180084E-01,4.96516465022072E-01,5.00800343453551E-01
3.92400000000000E+01,4.96816692499052E-01,5.00118218661885E-01,5.06267303116499E-01,4.96814783537599E-01,4.99923226061469E-01
3.93600000000000E+01,4.97148566750963E-01,5.01422895366869E-01,5.06343621381101E-01,4.97146842645115E-01,4.99064347791987E-01
3.94800000000000E+01,4.97509375358223E-01,5.02684163529232E-01,5.06339523077751E-01,4.97507847148589E-01,4.98234033720365E-01
3.96000000000000E+01,4.97894059503871E-01,5.03887189231996E-01,5.06256643888258E-01,4.97892736276188E-01,4.97442050098243E-01
3.97200000000000E+01,4.98297363055595E-01,5.05018155337320E-01,5.06097567264008E-01,4.98296251864003E-01,4.96697493877245E-01
3.98400000000000E+01,4.98713901841071E-01,5.06064413330334E-01,5.05865773612232E-01,4.98713007651969E-01,4.96008692735722E-01
3.99600000000000E+01,4.99138233150694E-01,5.07014617633998E-01,5.05565579325871E-01,4.99137558808044E-01,4.95383116645260E-01
4.00800000000000E+01,4.99564924598616E-01,5.07858841069547E-01,5.05202066615632E-01,4.99564470811306E-01,4.94827301849604E-01
4.02000000000000E+01,4.99988621498149E-01,5.08588670397743E-01,5.04781005198315E-01,4.99988386849723E-01,4.94346787957039E-01
4.03200000000000E+01,5.00404111942671E-01,5.09197281144907E-01,5.04308766976071E-01,5.00404092923458E-01,4.93946068670348E-01
4.04400000000000E+01,5.00806388827695E-01,5.09679491191121E-01,5.03792234906048E-01,5.00806579889053E-01,4.93628556498462E-01
4.05600000000000E+01,5.01190708102848E-01,5.10031792872412E-01,5.03238707308532E-01,5.01191101732973E-01,4.93396561613258E-01
4.06800000000000E+01,5.01552642603427E-01,5.10252363620977E-01,5.02655798893829E-01,5.01553229423887E-01,4.93251284835723E-01
4.08000000000000E+01,5.01888130879013E-01,5.10341055433943E-01,5.02051339803727E-01,5.01888899760912E-01,4.93192824560311E-01
4.09200000000000E+01,5.02193520510332E-01,5.10299363718845E-01,5.01433273962551E-01,5.02194458708749E-01,4.93220197256647E-01
4.10400000000000E+01,5.02465605484141E-01,5.10130376309727E-01,5.00809558015865E-01,5.02466698789263E-01,4.93331371025999E-01
4.11600000000000E+01,5.02701657278316E-01,5.09838703678801E-01,5.00188062102421E-01,5.02702890181488E-01,4.93523311537799E-01
4.12800000000000E+01,5.02899449394421E-01,5.09430391582328E-01,4.99576473657557E-01,5.02900805267132E-01,4.93792039530812E-01
4.14000000000000E+01,5.03057275161702E-01,5.08912817573487E-01,4.98982205384976E-01,5.03058736445398E-01,4.94132698935768E-01
4.15200000000000E+01,5.03173958723662E-01,5.08294572987454E-01,4.98412308459539E-01,5.03175507128112E-01,4.94539634562708E-01
4.16400000000000E+01,5.03248859204872E-01,5.07585332153005E-01,4.97873391937712E-01,5.03250475912775E-01,4.95006478198161E-01
4.17600000000000E+01,5.03281868140621E-01,5.06795710709282E-01,4.97371549255857E-01,5.03283534016014E-01,4.95526241875405E-01
4.18800000000000E+01,5.03273400334124E-01,5.05937115004881E-01,4.96912292591000E-01,5.03275096132162E-01,4.96091417016208E-01
4.20000000000000E+01,5.03224378384568E-01,5.05021584628381E-01,4.96500495745695E-01,5.03226084960231E-01,4.96694078095055E-01
4.21200000000000E+01,5.03136211203182E-01,5.04061630164507E-01,4.96140346099468E-01,5.03137909716488E-01,4.97325989447200E-01
4.22400000000000E+01,5.03010766903076E-01,5.03070068288253E-01,4.95835306045915E-01,5.03012439018451E-01,4.97978713829932E-01
4.23600000000000E+01,5.02850340510953E-01,5.02059856300757E-01,4.95588084208210E-01,5.02851968588492E-01,4.98643721352043E-01
4.24800000000000E+01,5.02657617004412E-01,5.01043928176250E-01,4.95400616598428E-01,5.02659184280891E-01,4.99312497409208E-01
4.26000000000000E+01,5.02435630226765E-01,5.00035034129789E-01,4.95274057759082E-01,5.02437120984388E-01,4.99976648302185E-01
4.27200000000000E+01,5.02187718271680E-01,4.99045585632115E-01,4.95208781800383E-01,5.02189117992742E-01,5.00628003269652E-01
4.28400000000000E+01,5.01917475962247E-01,4.98087507692243E-01,4.95204393125309E-01,5.01918771468058E-01,5.01258711737077E-01
4.29600000000000E+01,5.01628705072845E-01,4.97172100102120E-01,4.95259746518170E-01,5.01629884645478E-01,5.01861334666167E-01
4.30800000000000E+01,5.01325362957546E-01,4.96309909192808E-01,4.95372976162257E-01,5.01326416443199E-01,5.02428928984788E-01
4.32000000000000E+01,5.01011510255479E-01,4.95510611490363E-01,4.95541533049671E-01,5.01012429148465E-01,5.02955124183441E-01
4.33200000000000E+01,5.00691258341891E-01,4.94782910484195E-01,4.95762230152580E-01,5.00692035848532E-01,5.03434190279833E-01
4.34400000000000E+01,5.00368717183598E-01,4.94134447533699E-01,4.96031294641055E-01,5.00369348265530E-01,5.03861096476180E-01
4.35600000000000E+01,5.00047944239536E-01,4.93571727742833E-01,4.96344426359077E-01,5.00048425636207E-01,5.04231559962990E-01
4.36800000000000E+01,4.99732895021454E-01,4.93100061429801E-01,4.96696861707950E-01,4.99733225251833E-01,5.04542084456384E-01
4.38000000000000E+01,4.99427375897066E-01,4.92723521612629E-01,4.97083442035911E-01,4.99427555240848E-01,5.04789988191893E-01
4.39200000000000E+01,4.99134999678576E-01,4.92444917723909E-01,4.97498685594376E-01,4.99135030137395E-01,5.04973421234250E-01
4.40400000000000E+01,4.98859144494151E-01,4.92265785561894E-01,4.97936862095457E-01,4.98859029733561E-01,5.05091372098409E-01
4.41600000000000E+01,4.98602916389274E-01,4.92186393283008E-01,4.98392068892014E-01,4.98602661662474E-01,5.05143663810037E-01
4.42800000000000E+01,4.98369116049712E-01,4.92205763045145E-01,4.98858307800617E-01,4.98368728104190E-01,5.05130939662614E-01
4.44000000000000E+01,4.98160209978819E-01,4.92321707724117E-01,4.99329561599126E-01,4.98159696947294E-01,5.05054639051333E-01
4.45200000000000E+01,4.97978306399958E-01,4.92530881949505E-01,4.99799869253668E-01,4.97977677677157E-01,5.04916963879974E-01
4.46400000000000E+01,4.97825136090677E-01,4.92828846542892E-01,5.00263398964298E-01,4.97824402197634E-01,5.04720836144409E-01
4.47600000000000E+01,4.97702038289893E-01,4.93210145292790E-01,5.00714518163625E-01,4.97701210727583E-01,5.04469847394240E-01
4.48800000000000E+01,4.97609951753404E-01,4.93668392868140E-01,5.01147859657740E-01,4.97609042847632E-01,5.04168200861312E-01
4.50000000000000E+01,4.97549410967561E-01,4.94196372557280E-01,5.01558383162650E-01,4.97548433707081E-01,5.03820647119498E-01
4.51200000000000E+01,4.97520547466542E-01,4.94786142422951E-01,5.01941431561509E-01,4.97519515336461E-01,5.03432414203590E-01
4.52400000000000E+01,4.97523096136279E-01,4.95429148386976E-01,5.02292781286817E-01,4.97522022948804E-01,5.03009133165794E-01
4.53600000000000E+01,4.97556406328350E-01,4.96116342701350E-01,5.02608686316659E-01,4.97555306052935E-01,5.02556760085768E-01
4.54800000000000E+01,4.97619457550799E-01,4.96838306225862E-01,5.02885915363498E-01,4.97618344145739E-01,5.02081495574262E-01
4.56000000000000E+01,4.97710879450507E-01,4.97585372916178E-01,5.03121781927072E-01,4.97709766697951E-01,5.01589702821093E-01
4.57200000000000E+01,4.97828975753964E-01,4.98347754930229E-01,5.03314166978153E-01,4.97827877100273E-01,5.01087825235599E-01
4.58400000000000E+01,4.97971751790638E-01,4.99115666784487E-01,5.03461534136211E-01,4.97970680193882E-01,5.00582304712109E-01
4.59600000000000E+01,4.98136945185943E-01,4.99879447034362E-01,5.03562937300082E-01,4.98135912972251E-01,5.00079501524879E-01
4.60800000000000E+01,4.98322059279560E-01,5.00629676013892E-01,5.03618020785437E-01,4.98321078009868E-01,4.99585616816847E-01
4.62000000000000E+01,4.98524398799668E-01,5.01357288247733E-01,5.03627012115006E-01,4.98523479148281E-01,4.99106618595315E-01
4.63200000000000E+01,4.98741107304881E-01,5.02053678242071E-01,5.03590707696005E-01,4.98740258951084E-01,4.98648172086028E-01
4.64400000000000E+01,4.98969205893272E-01,5.02710798468951E-01,5.03510451703114E-01,4.98968437427048E-01,4.98215575226150E-01
4.65600000000000E+01,4.99205632672002E-01,5.03321248478953E-01,5.03388108563562E-01,4.99204951514728E-01,4.97813699997296E-01
4.66800000000000E+01,4.99447282481573E-01,5.03878354208529E-01,5.03226029512681E-01,4.99446694822359E-01,4.97446940213358E-01
4.68000000000000E+01,4.99691046375525E-01,5.04376236688644E-01,5.03027013752795E-01,4.99690557123674E-01,4.97119166285404E-01
4.69200000000000E+01,4.99933850369295E-01,5.04809869508887E-01,5.02794264804963E-01,4.99933463123144E-01,4.96833687388894E-01
4.70400000000000E+01,5.00172692990608E-01,5.05175124543791E-01,5.02531342691260E-01,5.00172410022812E-01,4.96593221357961E-01
4.71600000000000E+01,5.00404681187901E-01,5.05468805603837E-01,5.02242112624603E-01,5.00404503447020E-01,4.96399872528995E-01
4.72800000000000E+01,5.00627064182461E-01,5.05688669830496E-01,5.01930690913203E-01,5.00626991310512E-01,4.96255117652513E-01
4.74000000000000E+01,5.00837264883668E-01,5.05833436810649E-01,5.01601388807468E-01,5.00837295249124E-01,4.96159799889565E-01
4.75200000000000E+01,5.01032908524590E-01,5.05902785539031E-01,5.01258655028413E-01,5.01033039270114E-01,4.96114130808062E-01
4.76400000000000E+01,5.01211848216461E-01,5.05897339505905E-01,5.00907017718500E-01,5.01212075320525E-01,4.96117700196541E-01
4.77600000000000E+01,5.01372187164904E-01,5.05818640329493E-01,5.00551026548365E-01,5.01372505516243E-01,4.96169493419248E-01
4.78800000000000E+01,5.01512297337278E-01,5.05669110486872E-01,5.00195195696562E-01,5.01512700821050E-01,4.96267915948042E-01
4.80000000000000E+01,5.01630834418895E-01,5.05452005821777E-01,4.99843948394407E-01,5.01631316013249E-01,4.96410824624538E-01
4.81200000000000E+01,5.01726748945179E-01,5.05171358621537E-01,4.99501563694931E-01,5.01727300826851E-01,4.96595565130961E-01
4.82400000000000E+01,5.01799293546627E-01,5.04831912157076E-01,4.99172126084282E-01,5.01799907204105E-01,4.96819015081269E-01
4.83600000000000E+01,5.01848026293070E-01,5.04439047668497E-01,4.98859478506385E-01,5.01848692645792E-01,4.97077632085736E-01
4.84800000000000E+01,5.01872810172468E-01,5.03998704853387E-01,4.98567179317940E-01,5.01873519694480E-01,4.97367506093100E-01
4.86000000000000E+01,5.01873808786925E-01,5.03517296974945E-01,4.98298463631797E-01,5.01874551633395E-01,4.97684415274866E-01
4.87200000000000E+01,5.01851478393973E-01,5.03001621751986E-01,4.98056209443074E-01,5.01852244528970E-01,4.98023884686788E-01
4.88400000000000E+01,5.01806556464165E-01,5.02458769222427E-01,4.97842908865180E-01,5.01807335788102E-01,4.98381246923071E-01
4.89600000000000E+01,5.01740046965962E-01,5.01896027786022E-01,4.97660644732840E-01,5.01740829441155E-01,4.98751703969526E-01
4.90800000000000E+01,5.01653202625439E-01,5.01320789631018E-01,4.97511072757431E-01,5.01653978398292E-01,4.99130389462609E-01
4.92000000000000E+01,5.01547504441129E-01,5.00740456733333E-01,4.97395409347179E-01,5.01548263959499E-01,4.99512430571877E-01
4.93200000000000E+01,5.01424638762890E-01,5.00162348586283E-01,4.97314425132121E-01,5.01425372887309E-01,4.99893008743489E-01
4.94400000000000E+01,5.01286472267958E-01,4.99593612774579E-01,4.97268444161954E-01,5.01287172375455E-01,5.00267418571558E-01
4.95600000000000E+01,5.01135025186881E-01,4.99041139448960E-01,4.97257348674963E-01,5.01135683266299E-01,5.00631124101929E-01
4.96800000000000E+01,5.00972443146909E-01,4.98511480688490E-01,4.97280589268930E-01,5.00973051884697E-01,5.00979811918560E-01
4.98000000000000E+01,5.00800968010309E-01,4.98010775657324E-01,4.97337200241055E-01,5.00801520865946E-01,5.01309440415553E-01
4.99200000000000E+01,5.00622908090200E-01,4.97544682372761E-01,4.97425819804199E-01,5.00623399360526E-01,5.01616284717052E-01
5.00400000000000E+01,5.00440608126652E-01,4.97118316803086E-01,4.97544714831892E-01,5.00441032998543E-01,5.01896976771998E-01
5.01600000000000E+01,5.00256419401284E-01,4.96736199908374E-01,4.97691809735045E-01,5.00256773992249E-01,5.02148540220056E-01
5.02800000000000E+01,5.00072670359365E-01,4.96402213126514E-01,4.97864719029724E-01,5.00072951745836E-01,5.02368419698019E-01
