"time","freqHz","T2","clutch1_phi_0rel","clutch1_w_0rel","clutch2_phi_0rel","clutch2_w_0rel","clutch3_phi_0rel","clutch3_w_0rel","J1_phi","J1_w"
0.4125,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.414,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4155,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.417,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4185,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.42,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4215,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.423,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4245,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.426,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4275,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.429,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4305,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.432,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4335,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.435,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4365,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.438,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4395,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.441,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4425,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.444,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4455,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.447,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4485,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.45,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4515,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.453,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4545,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.456,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4575,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.459,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4605,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.462,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4635,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.465,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4665,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.468,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4695,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.471,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4725,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.474,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4755,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.477,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4785,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.48,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4815,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.483,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4845,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.486,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4875,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.489,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4905,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.492,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4935,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.495,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4965,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.498,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.4995,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.501,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5025,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.504,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5055,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.507,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5085,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.51,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5115,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.513,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5145,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.516,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5175,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.519,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5205,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.522,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5235,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.525,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5265,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.528,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5295,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.531,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5325,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.534,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5355,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.537,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5385,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.54,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5415,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.543,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5445,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.546,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5475,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.549,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5505,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.552,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5535,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.555,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5565,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.558,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5595,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.561,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5625,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.564,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5655,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.567,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5685,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.57,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5715,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.573,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5745,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.576,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5775,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.579,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5805,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.582,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5835,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.585,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5865,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.588,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5895,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.591,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5925,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.594,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5955,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.597,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.5985,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6015,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.603,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6045,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.606,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6075,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.609,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6105,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.612,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6135,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.615,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6165,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.618,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6195,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.621,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6225,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.624,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6255,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.627,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6285,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.63,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6315,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.633,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6345,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.636,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6375,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.639,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6405,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.642,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6435,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.645,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6465,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.648,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6495,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.651,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6525,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.654,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6555,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.657,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6585,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.66,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6615,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.663,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6645,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.666,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6675,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.669,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6705,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.672,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6735,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.675,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6765,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.678,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6795,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.681,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6825,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.684,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6855,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.687,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6885,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.69,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6915,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.693,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6945,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.696,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.6975,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.699,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7005,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.702,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7035,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.705,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7065,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.708,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7095,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.711,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7125,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.714,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7155,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.717,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7185,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.72,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7215,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.723,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7245,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.726,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7275,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.729,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7305,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.732,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7335,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.735,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7365,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.738,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7395,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.741,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7425,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.744,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7455,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.747,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7485,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.75,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7515,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.753,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7545,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.756,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7575,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.759,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7605,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.762,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7635,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.765,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7665,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.768,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7695,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.771,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7725,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.774,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7755,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.777,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7785,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.78,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7815,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.783,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7845,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.786,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7875,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.789,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7905,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.792,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7935,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.795,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7965,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.798,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.7995,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.8,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.801,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.8025,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.804,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.8055,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.807,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.8085,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.81,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.8115,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.813,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.8145,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.816,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.8175,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
0.819,0.2,0.4,-2.56051,-2.33109,-0.783404,-3.83446,0,0,3.34392,6.16555
