"Time","Piston_frame_a_r_0_1_","Piston_frame_a_r_0_2_","Piston_frame_a_r_0_3_"
0.081431,0.15,0.337551463,0
0.081531,0.15,0.33685607,0
0.081631,0.15,0.336156265,0
0.081731,0.15,0.33545207,0
0.081831,0.15,0.334743507,0
0.081931,0.15,0.334030598,0
0.082031,0.15,0.333313368,0
0.082131,0.15,0.332591842,0
0.082231,0.15,0.331866044,0
0.082331,0.15,0.331136002,0
0.082431,0.15,0.330401742,0
0.082531,0.15,0.329663294,0
0.082631,0.15,0.328920685,0
0.082731,0.15,0.328173946,0
0.082831,0.15,0.327423108,0
0.082931,0.15,0.326668202,0
0.083031,0.15,0.325909262,0
0.083131,0.15,0.325146321,0
0.083231,0.15,0.324379414,0
0.083331,0.15,0.323608577,0
0.083431,0.15,0.322833845,0
0.083531,0.15,0.322055258,0
0.083631,0.15,0.321272853,0
0.083731,0.15,0.320486671,0
0.083831,0.15,0.319696751,0
0.083931,0.15,0.318903136,0
0.084031,0.15,0.31810587,0
0.084131,0.15,0.317304994,0
0.084231,0.15,0.316500556,0
0.084331,0.15,0.3156926,0
0.084431,0.15,0.314881175,0
0.084531,0.15,0.314066328,0
0.084631,0.15,0.313248109,0
0.084731,0.15,0.312426569,0
0.084831,0.15,0.311601759,0
0.084931,0.15,0.310773734,0
0.085031,0.15,0.309942546,0
0.085131,0.15,0.309108252,0
0.085231,0.15,0.308270908,0
0.085331,0.15,0.307430572,0
0.085431,0.15,0.306587303,0
0.085531,0.15,0.305741162,0
0.085631,0.15,0.304892211,0
0.085731,0.15,0.304040512,0
0.085831,0.15,0.303186129,0
0.085931,0.15,0.30232913,0
0.086031,0.15,0.301469579,0
0.086131,0.15,0.300607546,0
0.086231,0.15,0.2997431,0
0.086331,0.15,0.298876313,0
0.086431,0.15,0.298007256,0
0.086531,0.15,0.297136003,0
0.086631,0.15,0.29626263,0
0.086731,0.15,0.295387213,0
0.086831,0.15,0.29450983,0
0.086931,0.15,0.29363056,0
0.087031,0.15,0.292749484,0
0.087131,0.15,0.291866684,0
0.087231,0.15,0.290982244,0
0.087331,0.15,0.290096248,0
0.087431,0.15,0.289208784,0
0.087531,0.15,0.288319939,0
0.087631,0.15,0.287429802,0
0.087731,0.15,0.286538465,0
0.087831,0.15,0.28564602,0
0.087931,0.15,0.28475256,0
0.088031,0.15,0.28385818,0
0.088131,0.15,0.282962978,0
0.088231,0.15,0.28206705,0
0.088331,0.15,0.281170498,0
0.088431,0.15,0.28027342,0
0.088531,0.15,0.279375921,0
0.088631,0.15,0.278478103,0
0.088731,0.15,0.277580071,0
0.088831,0.15,0.276681933,0
0.088931,0.15,0.275783796,0
0.089031,0.15,0.274885769,0
0.089131,0.15,0.273987963,0
0.089231,0.15,0.273090489,0
0.089331,0.15,0.272193461,0
0.089431,0.15,0.271296994,0
0.089432,0.15,0.271288032,0
0.089437,0.15,0.27124322,0
0.089462,0.15,0.271019214,0
0.089562,0.15,0.27012365,0
0.089662,0.15,0.269228915,0
0.089762,0.15,0.268335129,0
0.089862,0.15,0.267442409,0
0.089962,0.15,0.266550878,0
0.090062,0.15,0.265660656,0
0.090162,0.15,0.264771868,0
0.090262,0.15,0.263884636,0
0.090362,0.15,0.262999085,0
0.090462,0.15,0.262115342,0
0.090562,0.15,0.261233532,0
0.090662,0.15,0.260353783,0
0.090762,0.15,0.259476223,0
0.090862,0.15,0.258600981,0
0.090962,0.15,0.257728186,0
0.091062,0.15,0.256857969,0
0.091162,0.15,0.25599046,0
0.091262,0.15,0.255125789,0
0.091362,0.15,0.25426409,0
0.091462,0.15,0.253405492,0
0.091562,0.15,0.252550129,0
0.091662,0.15,0.251698132,0
0.091762,0.15,0.250849633,0
0.091862,0.15,0.250004765,0
0.091962,0.15,0.249163661,0
0.092062,0.15,0.248326451,0
0.092162,0.15,0.247493269,0
0.092262,0.15,0.246664245,0
0.092362,0.15,0.245839511,0
0.092462,0.15,0.245019198,0
0.092562,0.15,0.244203435,0
0.092662,0.15,0.243392352,0
0.092762,0.15,0.242586078,0
0.092862,0.15,0.241784741,0
0.092962,0.15,0.240988468,0
0.093062,0.15,0.240197385,0
0.093162,0.15,0.239411616,0
0.093262,0.15,0.238631286,0
0.093362,0.15,0.237856517,0
0.093462,0.15,0.237087429,0
0.093562,0.15,0.236324143,0
0.093662,0.15,0.235566776,0
0.093762,0.15,0.234815445,0
0.093862,0.15,0.234070265,0
0.093962,0.15,0.233331348,0
0.094062,0.15,0.232598806,0
0.094162,0.15,0.231872747,0
0.094262,0.15,0.231153279,0
0.094362,0.15,0.230440506,0
0.094462,0.15,0.229734532,0
0.094562,0.15,0.229035457,0
0.094662,0.15,0.228343379,0
0.094762,0.15,0.227658395,0
0.094862,0.15,0.226980597,0
0.094962,0.15,0.226310076,0
0.095062,0.15,0.225646922,0
0.095162,0.15,0.224991221,0
0.095262,0.15,0.224343055,0
0.095362,0.15,0.223702506,0
0.095462,0.15,0.223069651,0
0.095562,0.15,0.222444567,0
0.095662,0.15,0.221827325,0
0.095762,0.15,0.221217997,0
0.095862,0.15,0.22061665,0
0.095962,0.15,0.220023348,0
0.096062,0.15,0.219438153,0
0.096162,0.15,0.218861125,0
0.096262,0.15,0.21829232,0
0.096362,0.15,0.217731792,0
0.096462,0.15,0.217179593,0
0.096562,0.15,0.216635771,0
0.096662,0.15,0.216100371,0
0.096762,0.15,0.215573438,0
0.096862,0.15,0.215055012,0
0.096962,0.15,0.214545131,0
0.097062,0.15,0.214043832,0
0.097162,0.15,0.213551148,0
0.097262,0.15,0.213067109,0
0.097362,0.15,0.212591746,0
0.097462,0.15,0.212125083,0
0.097562,0.15,0.211667146,0
0.097662,0.15,0.211217957,0
0.097762,0.15,0.210777536,0
0.097862,0.15,0.2103459,0
0.097962,0.15,0.209923067,0
0.098062,0.15,0.20950905,0
0.098162,0.15,0.209103862,0
0.098262,0.15,0.208707514,0
0.098362,0.15,0.208320015,0
0.098462,0.15,0.207941372,0
0.098562,0.15,0.207571592,0
0.098662,0.15,0.207210679,0
0.098762,0.15,0.206858637,0
0.098862,0.15,0.206515467,0
0.098962,0.15,0.20618117,0
0.099062,0.15,0.205855747,0
0.099162,0.15,0.205539196,0
0.099262,0.15,0.205231515,0
0.099362,0.15,0.2049327,0
0.099462,0.15,0.204642747,0
0.099562,0.15,0.204361653,0
0.099662,0.15,0.204089411,0
0.099762,0.15,0.203826016,0
0.099862,0.15,0.20357146,0
0.099962,0.15,0.203325738,0
0.100062,0.15,0.203088842,0
0.100162,0.15,0.202860764,0
0.100262,0.15,0.202641496,0
0.100362,0.15,0.20243103,0
0.100462,0.15,0.202229358,0
0.100562,0.15,0.202036471,0
0.100662,0.15,0.201852361,0
0.100762,0.15,0.201677019,0
0.100862,0.15,0.201510438,0
0.100962,0.15,0.201352608,0
0.101062,0.15,0.201203522,0
0.101162,0.15,0.201063171,0
0.101262,0.15,0.200931549,0
0.101362,0.15,0.200808647,0
0.101462,0.15,0.20069446,0
0.101562,0.15,0.200588979,0
0.101662,0.15,0.200492198,0
0.101762,0.15,0.200404113,0
0.101862,0.15,0.200324717,0
0.101962,0.15,0.200254005,0
0.102062,0.15,0.200191972,0
0.102162,0.15,0.200138616,0
0.102262,0.15,0.200093932,0
0.102362,0.15,0.200057917,0
0.102462,0.15,0.200030569,0
0.102562,0.15,0.200011886,0
0.102662,0.15,0.200001867,0
0.102678667,0.15,0.200001039,0
0.102695333,0.15,0.200000452,0
0.102712,0.15,0.200000106,0
0.102717556,0.15,0.200000044,0
0.102726815,0.15,0.2,0
0.102727815,0.15,0.2,0
0.102732815,0.15,0.200000012,0
0.102757815,0.15,0.200000394,0
0.102857815,0.15,0.200007339,0
0.102957815,0.15,0.200022947,0
0.103057815,0.15,0.20004722,0
0.103157815,0.15,0.20008016,0
0.103257815,0.15,0.200121767,0
0.103357815,0.15,0.200172046,0
0.103457815,0.15,0.200230999,0
0.103557815,0.15,0.200298631,0
0.103657815,0.15,0.200374945,0
0.103757815,0.15,0.200459947,0
0.103857815,0.15,0.200553642,0
0.103957815,0.15,0.200656036,0
0.104057815,0.15,0.200767135,0
0.104157815,0.15,0.200886946,0
0.104257815,0.15,0.201015477,0
0.104357815,0.15,0.201152734,0
0.104457815,0.15,0.201298725,0
0.104557815,0.15,0.20145346,0
0.104657815,0.15,0.201616946,0
0.104757815,0.15,0.201789192,0
0.104857815,0.15,0.201970208,0
0.104957815,0.15,0.202160002,0
0.105057815,0.15,0.202358585,0
0.105157815,0.15,0.202565965,0
0.105257815,0.15,0.202782152,0
0.105357815,0.15,0.203007156,0
0.105457815,0.15,0.203240986,0
0.105557815,0.15,0.203483653,0
0.105657815,0.15,0.203735165,0
0.105757815,0.15,0.203995531,0
0.105857815,0.15,0.204264762,0
0.105957815,0.15,0.204542865,0
0.106057815,0.15,0.20482985,0
0.106157815,0.15,0.205125724,0
0.106257815,0.15,0.205430495,0
0.106357815,0.15,0.205744171,0
0.106457815,0.15,0.206066758,0
0.106557815,0.15,0.206398263,0
0.106657815,0.15,0.206738691,0
0.106757815,0.15,0.207088047,0
0.106857815,0.15,0.207446335,0
0.106957815,0.15,0.207813558,0
0.107057815,0.15,0.208189719,0
0.107157815,0.15,0.20857482,0
0.107257815,0.15,0.20896886,0
0.107357815,0.15,0.209371839,0
0.107457815,0.15,0.209783756,0
0.107557815,0.15,0.210204608,0
0.107657815,0.15,0.210634391,0
0.107757815,0.15,0.211073099,0
0.107857815,0.15,0.211520726,0
0.107957815,0.15,0.211977263,0
0.108057815,0.15,0.212442702,0
0.108157815,0.15,0.212917031,0
0.108257815,0.15,0.213400238,0
0.108357815,0.15,0.213892309,0
0.108457815,0.15,0.214393227,0
0.108557815,0.15,0.214902976,0
0.108657815,0.15,0.215421536,0
0.108757815,0.15,0.215948887,0
0.108857815,0.15,0.216485005,0
0.108957815,0.15,0.217029866,0
0.109057815,0.15,0.217583443,0
0.109157815,0.15,0.218145709,0
0.109257815,0.15,0.218716632,0
0.109357815,0.15,0.219296181,0
0.109457815,0.15,0.219884321,0
0.109557815,0.15,0.220481015,0
0.109657815,0.15,0.221086227,0
0.109757815,0.15,0.221699914,0
0.109857815,0.15,0.222322034,0
0.109957815,0.15,0.222952544,0
0.110057815,0.15,0.223591396,0
0.110157815,0.15,0.224238542,0
0.110257815,0.15,0.224893931,0
0.110357815,0.15,0.22555751,0
0.110457815,0.15,0.226229225,0
0.110557815,0.15,0.226909018,0
0.110657815,0.15,0.22759683,0
0.110757815,0.15,0.228292601,0
0.110857815,0.15,0.228996267,0
0.110957815,0.15,0.229707764,0
0.111057815,0.15,0.230427024,0
0.111157815,0.15,0.231153979,0
0.111257815,0.15,0.231888557,0
0.111357815,0.15,0.232630687,0
0.111457815,0.15,0.233380294,0
0.111557815,0.15,0.234137301,0
0.111657815,0.15,0.23490163,0
0.111757815,0.15,0.235673202,0
0.111857815,0.15,0.236451935,0
0.111957815,0.15,0.237237746,0
0.112057815,0.15,0.23803055,0
0.112157815,0.15,0.238830262,0
0.112257815,0.15,0.239636793,0
0.112357815,0.15,0.240450055,0
0.112457815,0.15,0.241269957,0
0.112557815,0.15,0.242096406,0
0.112657815,0.15,0.24292931,0
0.112757815,0.15,0.243768575,0
0.112857815,0.15,0.244614105,0
0.112957815,0.15,0.245465803,0
0.113057815,0.15,0.246323571,0
0.113157815,0.15,0.247187311,0
0.113257815,0.15,0.248056922,0
0.113357815,0.15,0.248932305,0
0.113457815,0.15,0.249813358,0
0.113557815,0.15,0.250699977,0
0.113657815,0.15,0.251592061,0
0.113757815,0.15,0.252489506,0
0.113857815,0.15,0.253392206,0
0.113957815,0.15,0.254300057,0
0.114057815,0.15,0.255212954,0
0.114157815,0.15,0.256130789,0
0.114257815,0.15,0.257053458,0
0.114357815,0.15,0.257980852,0
0.114457815,0.15,0.258912865,0
0.114557815,0.15,0.259849389,0
0.114657815,0.15,0.260790315,0
0.114757815,0.15,0.261735537,0
0.114857815,0.15,0.262684945,0
0.114957815,0.15,0.263638431,0
0.115057815,0.15,0.264595887,0
0.115157815,0.15,0.265557204,0
0.115257815,0.15,0.266522273,0
0.115357815,0.15,0.267490986,0
0.115457815,0.15,0.268463235,0
0.115557815,0.15,0.26943891,0
0.115657815,0.15,0.270417903,0
0.115757815,0.15,0.271400107,0
0.115857815,0.15,0.272385412,0
0.115957815,0.15,0.273373712,0
0.116057815,0.15,0.274364898,0
0.116157815,0.15,0.275358863,0
0.116158815,0.15,0.275368816,0
0.116163815,0.15,0.27541859,0
0.116188815,0.15,0.275667542,0
0.116288815,0.15,0.276664982,0
0.116388815,0.15,0.277664953,0
0.116488815,0.15,0.27866735,0
0.116588815,0.15,0.279672067,0
0.116688815,0.15,0.280678997,0
0.116788815,0.15,0.281688035,0
0.116888815,0.15,0.282699077,0
0.116988815,0.15,0.283712018,0
0.117088815,0.15,0.284726754,0
0.117188815,0.15,0.285743181,0
0.117288815,0.15,0.286761197,0
0.117388815,0.15,0.287780697,0
0.117488815,0.15,0.28880158,0
0.117588815,0.15,0.289823745,0
0.117688815,0.15,0.290847089,0
0.117788815,0.15,0.291871513,0
0.117888815,0.15,0.292896916,0
0.117988815,0.15,0.293923197,0
0.118088815,0.15,0.294950259,0
0.118188815,0.15,0.295978001,0
0.118288815,0.15,0.297006326,0
0.118388815,0.15,0.298035137,0
0.118488815,0.15,0.299064335,0
0.118588815,0.15,0.300093825,0
0.118688815,0.15,0.301123509,0
0.118788815,0.15,0.302153293,0
0.118888815,0.15,0.303183081,0
0.118988815,0.15,0.304212779,0
0.119088815,0.15,0.305242292,0
0.119188815,0.15,0.306271527,0
0.119288815,0.15,0.307300391,0
0.119388815,0.15,0.30832879,0
0.119488815,0.15,0.309356633,0
0.119588815,0.15,0.310383828,0
0.119688815,0.15,0.311410283,0
0.119788815,0.15,0.312435907,0
0.119888815,0.15,0.313460611,0
0.119988815,0.15,0.314484303,0
0.120088815,0.15,0.315506894,0
0.120188815,0.15,0.316528295,0
0.120288815,0.15,0.317548417,0
0.120388815,0.15,0.31856717,0
0.120488815,0.15,0.319584467,0
0.120588815,0.15,0.32060022,0
0.120688815,0.15,0.32161434,0
0.120788815,0.15,0.32262674,0
0.120888815,0.15,0.323637334,0
0.120988815,0.15,0.324646032,0
0.121088815,0.15,0.32565275,0
0.121188815,0.15,0.326657399,0
0.121288815,0.15,0.327659894,0
0.121388815,0.15,0.328660147,0
0.121488815,0.15,0.329658072,0
0.121588815,0.15,0.330653583,0
0.121688815,0.15,0.331646593,0
0.121788815,0.15,0.332637015,0
0.121888815,0.15,0.333624764,0
0.121988815,0.15,0.334609752,0
0.122088815,0.15,0.335591894,0
0.122188815,0.15,0.3365711,0
0.122288815,0.15,0.337547286,0
0.122388815,0.15,0.338520363,0
0.122488815,0.15,0.339490244,0
0.122588815,0.15,0.34045684,0
0.122688815,0.15,0.341420064,0
0.122788815,0.15,0.342379827,0
0.122888815,0.15,0.343336039,0
0.122988815,0.15,0.344288612,0
0.123088815,0.15,0.345237454,0
0.123188815,0.15,0.346182475,0
0.123288815,0.15,0.347123584,0
0.123388815,0.15,0.348060689,0
0.123488815,0.15,0.348993697,0
0.123588815,0.15,0.349922515,0
0.123688815,0.15,0.350847047,0
0.123788815,0.15,0.351767199,0
0.123888815,0.15,0.352682875,0
0.123988815,0.15,0.353593978,0
0.124088815,0.15,0.354500409,0
0.124188815,0.15,0.355402069,0
0.124288815,0.15,0.356298857,0
0.124388815,0.15,0.357190673,0
0.124488815,0.15,0.358077412,0
0.124588815,0.15,0.358958971,0
0.124688815,0.15,0.359835245,0
0.124788815,0.15,0.360706125,0
0.124888815,0.15,0.361571504,0
0.124988815,0.15,0.362431271,0
0.125088815,0.15,0.363285314,0
0.125188815,0.15,0.36413352,0
0.125288815,0.15,0.364975774,0
0.125388815,0.15,0.365811958,0
0.125488815,0.15,0.366641954,0
0.125588815,0.15,0.367465641,0
0.125688815,0.15,0.368282895,0
0.125788815,0.15,0.369093592,0
0.125888815,0.15,0.369897604,0
0.125988815,0.15,0.370694803,0
0.126088815,0.15,0.371485057,0
0.126188815,0.15,0.372268231,0
0.126288815,0.15,0.373044191,0
0.126388815,0.15,0.373812797,0
0.126488815,0.15,0.374573908,0
0.126588815,0.15,0.375327381,0
0.126688815,0.15,0.37607307,0
0.126788815,0.15,0.376810826,0
0.126888815,0.15,0.377540498,0
0.126988815,0.15,0.378261932,0
0.127088815,0.15,0.378974972,0
0.127188815,0.15,0.379679459,0
0.127288815,0.15,0.380375231,0
0.127388815,0.15,0.381062123,0
0.127488815,0.15,0.381739968,0
0.127588815,0.15,0.382408597,0
0.127688815,0.15,0.383067837,0
0.127788815,0.15,0.383717512,0
0.127888815,0.15,0.384357445,0
0.127988815,0.15,0.384987456,0
0.128088815,0.15,0.385607362,0
0.128188815,0.15,0.386216978,0
0.128288815,0.15,0.386816117,0
0.128388815,0.15,0.387404588,0
0.128488815,0.15,0.387982201,0
0.128588815,0.15,0.388548761,0
0.128688815,0.15,0.389104073,0
0.128788815,0.15,0.389647941,0
0.128888815,0.15,0.390180165,0
0.128988815,0.15,0.390700545,0
0.129088815,0.15,0.391208881,0
0.129188815,0.15,0.391704972,0
0.129288815,0.15,0.392188615,0
0.129388815,0.15,0.392659607,0
0.129488815,0.15,0.393117747,0
0.129588815,0.15,0.393562832,0
0.129688815,0.15,0.393994662,0
0.129788815,0.15,0.394413036,0
0.129888815,0.15,0.394817755,0
0.129988815,0.15,0.395208623,0
0.130088815,0.15,0.395585445,0
0.130188815,0.15,0.39594803,0
0.130288815,0.15,0.396296189,0
0.130388815,0.15,0.396629736,0
0.130488815,0.15,0.396948491,0
0.130588815,0.15,0.397252277,0
0.130688815,0.15,0.397540924,0
0.130788815,0.15,0.397814264,0
0.130888815,0.15,0.398072139,0
0.130988815,0.15,0.398314395,0
0.131088815,0.15,0.398540887,0
0.131188815,0.15,0.398751474,0
0.131288815,0.15,0.398946026,0
0.131388815,0.15,0.399124422,0
0.131488815,0.15,0.399286547,0
0.131588815,0.15,0.399432296,0
0.131688815,0.15,0.399561576,0
0.131788815,0.15,0.399674301,0
0.131888815,0.15,0.399770396,0
0.131988815,0.15,0.399849798,0
0.132088815,0.15,0.399912454,0
0.132188815,0.15,0.39995832,0
0.132288815,0.15,0.399987367,0
0.132388815,0.15,0.399999575,0
0.132405481,0.15,0.399999972,0
0.132411037,0.15,0.4,0
0.132412037,0.15,0.4,0
0.132417037,0.15,0.399999972,0
0.132442037,0.15,0.399999203,0
0.132542037,0.15,0.399985596,0
0.132642037,0.15,0.399955147,0
0.132742037,0.15,0.399907868,0
0.132842037,0.15,0.399843781,0
0.132942037,0.15,0.399762911,0
0.133042037,0.15,0.399665294,0
0.133142037,0.15,0.399550969,0
0.133242037,0.15,0.399419986,0
0.133342037,0.15,0.399272398,0
0.133442037,0.15,0.399108267,0
0.133542037,0.15,0.398927659,0
0.133642037,0.15,0.398730647,0
0.133742037,0.15,0.398517311,0
0.133842037,0.15,0.398287736,0
0.133942037,0.15,0.39804201,0
0.134042037,0.15,0.397780229,0
0.134142037,0.15,0.397502494,0
0.134242037,0.15,0.397208909,0
0.134342037,0.15,0.396899582,0
0.134442037,0.15,0.396574628,0
0.134542037,0.15,0.396234162,0
0.134642037,0.15,0.395878306,0
0.134742037,0.15,0.395507183,0
0.134842037,0.15,0.395120921,0
0.134942037,0.15,0.394719648,0
0.135042037,0.15,0.394303497,0
0.135142037,0.15,0.393872603,0
0.135242037,0.15,0.393427101,0
0.135342037,0.15,0.392967131,0
0.135442037,0.15,0.392492832,0
0.135542037,0.15,0.392004346,0
0.135642037,0.15,0.391501815,0
0.135742037,0.15,0.390985383,0
0.135842037,0.15,0.390455193,0
0.135942037,0.15,0.389911391,0
0.136042037,0.15,0.389354123,0
0.136142037,0.15,0.388783532,0
0.136242037,0.15,0.388199767,0
0.136342037,0.15,0.387602971,0
0.136442037,0.15,0.386993291,0
0.136542037,0.15,0.386370873,0
0.136642037,0.15,0.38573586,0
0.136742037,0.15,0.385088399,0
0.136842037,0.15,0.384428632,0
0.136942037,0.15,0.383756704,0
0.137042037,0.15,0.383072757,0
0.137142037,0.15,0.382376934,0
0.137242037,0.15,0.381669374,0
0.137342037,0.15,0.38095022,0
0.137442037,0.15,0.38021961,0
0.137542037,0.15,0.379477682,0
0.137642037,0.15,0.378724574,0
0.137742037,0.15,0.377960423,0
0.137842037,0.15,0.377185364,0
0.137942037,0.15,0.376399532,0
0.138042037,0.15,0.37560306,0
0.138142037,0.15,0.37479608,0
0.138242037,0.15,0.373978723,0
0.138342037,0.15,0.373151121,0
0.138442037,0.15,0.372313401,0
0.138542037,0.15,0.371465693,0
0.138642037,0.15,0.370608123,0
0.138742037,0.15,0.369740818,0
0.138842037,0.15,0.368863903,0
0.138942037,0.15,0.367977502,0
0.139042037,0.15,0.367081739,0
0.139142037,0.15,0.366176736,0
0.139242037,0.15,0.365262615,0
0.139342037,0.15,0.364339497,0
0.139442037,0.15,0.363407501,0
0.139542037,0.15,0.362466748,0
0.139642037,0.15,0.361517356,0
0.139742037,0.15,0.360559442,0
0.139842037,0.15,0.359593124,0
0.139942037,0.15,0.35861852,0
0.140042037,0.15,0.357635745,0
0.140142037,0.15,0.356644915,0
0.140242037,0.15,0.355646147,0
0.140342037,0.15,0.354639553,0
0.140442037,0.15,0.353625251,0
0.140542037,0.15,0.352603353,0
0.140642037,0.15,0.351573975,0
0.140742037,0.15,0.350537231,0
0.140842037,0.15,0.349493235,0
0.140942037,0.15,0.3484421,0
0.141042037,0.15,0.347383941,0
0.141142037,0.15,0.346318872,0
0.141242037,0.15,0.345247008,0
0.141342037,0.15,0.344168463,0
0.141442037,0.15,0.343083352,0
0.141542037,0.15,0.341991789,0
0.141642037,0.15,0.340893892,0
0.141742037,0.15,0.339789775,0
0.141842037,0.15,0.338679555,0
0.141942037,0.15,0.33756335,0
0.142042037,0.15,0.336441276,0
0.142142037,0.15,0.335313454,0
0.142242037,0.15,0.334180002,0
0.142342037,0.15,0.33304104,0
0.142442037,0.15,0.331896689,0
0.142542037,0.15,0.330747072,0
0.142642037,0.15,0.329592311,0
0.142742037,0.15,0.328432532,0
0.142842037,0.15,0.327267858,0
0.142942037,0.15,0.326098418,0
0.143042037,0.15,0.324924339,0
0.143142037,0.15,0.323745751,0
0.143242037,0.15,0.322562784,0
0.143342037,0.15,0.321375572,0
0.143442037,0.15,0.320184247,0
0.143542037,0.15,0.318988947,0
0.143642037,0.15,0.317789807,0
0.143742037,0.15,0.316586968,0
0.143842037,0.15,0.315380571,0
0.143942037,0.15,0.314170758,0
0.144042037,0.15,0.312957675,0
0.144142037,0.15,0.311741468,0
0.144242037,0.15,0.310522287,0
0.144342037,0.15,0.309300283,0
0.144442037,0.15,0.308075611,0
0.144542037,0.15,0.306848424,0
0.144642037,0.15,0.305618883,0
0.144742037,0.15,0.304387147,0
0.144842037,0.15,0.303153379,0
0.144942037,0.15,0.301917745,0
0.145042037,0.15,0.300680414,0
0.145142037,0.15,0.299441555,0
0.145242037,0.15,0.298201343,0
0.145342037,0.15,0.296959953,0
0.145442037,0.15,0.295717564,0
0.145542037,0.15,0.294474358,0
0.145642037,0.15,0.293230518,0
0.145742037,0.15,0.291986232,0
0.145842037,0.15,0.290741691,0
0.145942037,0.15,0.289497086,0
0.146042037,0.15,0.288252614,0
0.146142037,0.15,0.287008472,0
0.146242037,0.15,0.285764864,0
0.146342037,0.15,0.284521992,0
0.146442037,0.15,0.283280064,0
0.146542037,0.15,0.282039291,0
0.146642037,0.15,0.280799885,0
0.146742037,0.15,0.279562062,0
0.146842037,0.15,0.278326041,0
0.146942037,0.15,0.277092043,0
0.147042037,0.15,0.275860292,0
0.147142037,0.15,0.274631016,0
0.147242037,0.15,0.273404442,0
0.147342037,0.15,0.272180805,0
0.147442037,0.15,0.270960337,0
0.147443037,0.15,0.270948148,0
0.147448037,0.15,0.270887207,0
0.147473037,0.15,0.270582663,0
0.147573037,0.15,0.269366696,0
0.147673037,0.15,0.268154449,0
0.147773037,0.15,0.266946165,0
0.147873037,0.15,0.265742087,0
0.147973037,0.15,0.26454246,0
0.148073037,0.15,0.263347533,0
0.148173037,0.15,0.262157555,0
0.148273037,0.15,0.260972777,0
0.148373037,0.15,0.259793449,0
0.148473037,0.15,0.258619826,0
0.148573037,0.15,0.257452162,0
0.148673037,0.15,0.256290711,0
0.148773037,0.15,0.255135728,0
0.148873037,0.15,0.253987469,0
0.148973037,0.15,0.252846189,0
0.149073037,0.15,0.251712144,0
0.149173037,0.15,0.25058559,0
0.149273037,0.15,0.24946678,0
0.149373037,0.15,0.248355968,0
0.149473037,0.15,0.247253406,0
0.149573037,0.15,0.246159345,0
0.149673037,0.15,0.245074035,0
0.149773037,0.15,0.243997723,0
0.149873037,0.15,0.242930653,0
0.149973037,0.15,0.241873068,0
0.150073037,0.15,0.240825207,0
0.150173037,0.15,0.239787307,0
0.150273037,0.15,0.238759602,0
0.150373037,0.15,0.237742319,0
0.150473037,0.15,0.236735685,0
0.150573037,0.15,0.235739921,0
0.150673037,0.15,0.234755243,0
0.150773037,0.15,0.233781863,0
0.150873037,0.15,0.232819988,0
0.150973037,0.15,0.23186982,0
0.151073037,0.15,0.230931554,0
0.151173037,0.15,0.230005382,0
0.151273037,0.15,0.229091487,0
0.151373037,0.15,0.228190049,0
0.151473037,0.15,0.227301239,0
0.151573037,0.15,0.226425224,0
0.151673037,0.15,0.225562162,0
0.151773037,0.15,0.224712207,0
0.151873037,0.15,0.223875504,0
0.151973037,0.15,0.223052192,0
0.152073037,0.15,0.222242404,0
0.152173037,0.15,0.221446265,0
0.152273037,0.15,0.220663894,0
0.152373037,0.15,0.219895401,0
0.152473037,0.15,0.219140892,0
0.152573037,0.15,0.218400464,0
0.152673037,0.15,0.217674208,0
0.152773037,0.15,0.216962208,0
0.152873037,0.15,0.216264541,0
0.152973037,0.15,0.215581279,0
0.153073037,0.15,0.214912486,0
0.153173037,0.15,0.214258221,0
0.153273037,0.15,0.213618535,0
0.153373037,0.15,0.212993476,0
0.153473037,0.15,0.212383083,0
0.153573037,0.15,0.211787393,0
0.153673037,0.15,0.211206434,0
0.153773037,0.15,0.210640233,0
0.153873037,0.15,0.210088808,0
0.153973037,0.15,0.209552176,0
0.154073037,0.15,0.209030348,0
0.154173037,0.15,0.20852333,0
0.154273037,0.15,0.208031125,0
0.154373037,0.15,0.207553734,0
0.154473037,0.15,0.207091153,0
0.154573037,0.15,0.206643374,0
0.154673037,0.15,0.206210389,0
0.154773037,0.15,0.205792185,0
0.154873037,0.15,0.205388748,0
0.154973037,0.15,0.20500006,0
0.155073037,0.15,0.204626106,0
0.155173037,0.15,0.204266863,0
0.155273037,0.15,0.203922312,0
0.155373037,0.15,0.203592429,0
0.155473037,0.15,0.203277193,0
0.155573037,0.15,0.202976579,0
0.155673037,0.15,0.202690564,0
0.155773037,0.15,0.202419123,0
0.155873037,0.15,0.202162233,0
0.155973037,0.15,0.201919868,0
0.156073037,0.15,0.201692005,0
0.156173037,0.15,0.201478622,0
0.156273037,0.15,0.201279695,0
0.156373037,0.15,0.201095203,0
0.156473037,0.15,0.200925125,0
0.156573037,0.15,0.200769441,0
0.156673037,0.15,0.200628134,0
0.156773037,0.15,0.200501186,0
0.156873037,0.15,0.200388582,0
0.156973037,0.15,0.200290308,0
0.157073037,0.15,0.20020635,0
0.157173037,0.15,0.200136699,0
0.157273037,0.15,0.200081345,0
0.157373037,0.15,0.200040282,0
0.157473037,0.15,0.200013503,0
0.157573037,0.15,0.200001005,0
0.157589704,0.15,0.200000311,0
0.15760637,0.15,0.200000013,0
0.157609558,0.15,0.200000001,0
0.157610558,0.15,0.2,0
0.157615558,0.15,0.200000018,0
