Time,freqHz,T2,T3,J1_flange_0a_phi,J1_flange_0a_tau,J1_flange_0b_phi,J1_flange_0b_tau,J1_J,J1_stateSelect,_J1_phi_start,J1_phi,der_J1_phi_,_J1_w_start,J1_w,der_J1_w_,J1_a,torque_useSupport,torque_flange_phi,torque_flange_tau,torque_support_phi,torque_support_tau,torque_phi_0support,torque_tau,clutch1_phi_0rel,der_clutch1_phi_0rel_,clutch1_w_0rel,der_clutch1_w_0rel_,clutch1_a_0rel,clutch1_tau,clutch1_flange_0a_phi,clutch1_flange_0a_tau,clutch1_flange_0b_phi,clutch1_flange_0b_tau,clutch1_phi_0nominal,clutch1_stateSelect,clutch1_mue_0pos_1__1_,clutch1_mue_0pos_1__2_,clutch1_peak,clutch1_cgeo,clutch1_fn_0max,clutch1_w_0small,clutch1_w_0relfric,clutch1_a_0relfric,clutch1_tau0,clutch1_tau0_0max,clutch1_free,clutch1_sa,_clutch1_startForward_start,clutch1_startForward,_clutch1_startBackward_start,clutch1_startBackward,_clutch1_locked_start,clutch1_locked,clutch1_Unknown,clutch1_Free,clutch1_Forward,clutch1_Stuck,clutch1_Backward,_clutch1_mode_start,clutch1_mode,clutch1_unitAngularAcceleration,clutch1_unitTorque,clutch1_useHeatPort,clutch1_lossPower,clutch1_mue0,clutch1_fn,clutch1_f_0normalized,sin1_amplitude,sin1_freqHz,sin1_phase,sin1_offset,sin1_startTime,sin1_y,sin1_pi,step1_height,step1_y,step1_offset,step1_startTime,J2_flange_0a_phi,J2_flange_0a_tau,J2_flange_0b_phi,J2_flange_0b_tau,J2_J,J2_stateSelect,_J2_phi_start,J2_phi,der_J2_phi_,_J2_w_start,J2_w,der_J2_w_,J2_a,clutch2_phi_0rel,der_clutch2_phi_0rel_,clutch2_w_0rel,der_clutch2_w_0rel_,clutch2_a_0rel,clutch2_tau,clutch2_flange_0a_phi,clutch2_flange_0a_tau,clutch2_flange_0b_phi,clutch2_flange_0b_tau,clutch2_phi_0nominal,clutch2_stateSelect,clutch2_mue_0pos_1__1_,clutch2_mue_0pos_1__2_,clutch2_peak,clutch2_cgeo,clutch2_fn_0max,clutch2_w_0small,clutch2_w_0relfric,clutch2_a_0relfric,clutch2_tau0,clutch2_tau0_0max,clutch2_free,clutch2_sa,_clutch2_startForward_start,clutch2_startForward,_clutch2_startBackward_start,clutch2_startBackward,_clutch2_locked_start,clutch2_locked,clutch2_Unknown,clutch2_Free,clutch2_Forward,clutch2_Stuck,clutch2_Backward,_clutch2_mode_start,clutch2_mode,clutch2_unitAngularAcceleration,clutch2_unitTorque,clutch2_useHeatPort,clutch2_lossPower,clutch2_mue0,clutch2_fn,clutch2_f_0normalized,J3_flange_0a_phi,J3_flange_0a_tau,J3_flange_0b_phi,J3_flange_0b_tau,J3_J,J3_stateSelect,_J3_phi_start,J3_phi,der_J3_phi_,_J3_w_start,J3_w,der_J3_w_,J3_a,clutch3_phi_0rel,der_clutch3_phi_0rel_,clutch3_w_0rel,der_clutch3_w_0rel_,clutch3_a_0rel,clutch3_tau,clutch3_flange_0a_phi,clutch3_flange_0a_tau,clutch3_flange_0b_phi,clutch3_flange_0b_tau,clutch3_phi_0nominal,clutch3_stateSelect,clutch3_mue_0pos_1__1_,clutch3_mue_0pos_1__2_,clutch3_peak,clutch3_cgeo,clutch3_fn_0max,clutch3_w_0small,clutch3_w_0relfric,clutch3_a_0relfric,clutch3_tau0,clutch3_tau0_0max,clutch3_free,clutch3_sa,_clutch3_startForward_start,clutch3_startForward,_clutch3_startBackward_start,clutch3_startBackward,_clutch3_locked_start,clutch3_locked,clutch3_Unknown,clutch3_Free,clutch3_Forward,clutch3_Stuck,clutch3_Backward,_clutch3_mode_start,clutch3_mode,clutch3_unitAngularAcceleration,clutch3_unitTorque,clutch3_useHeatPort,clutch3_lossPower,clutch3_mue0,clutch3_fn,clutch3_f_0normalized,J4_flange_0a_phi,J4_flange_0a_tau,J4_flange_0b_phi,J4_flange_0b_tau,J4_J,J4_stateSelect,_J4_phi_start,J4_phi,der_J4_phi_,_J4_w_start,J4_w,der_J4_w_,J4_a,sin2_amplitude,sin2_freqHz,sin2_phase,sin2_offset,sin2_startTime,sin2_y,sin2_pi,step2_height,step2_y,step2_offset,step2_startTime,fixed_phi0,fixed_flange_phi,fixed_flange_tau,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
0.548,0.2,0.4,0.9,4.2212,-9.98027,4.2212,-7.72619,1,3,0,4.2212,5.27977,10,5.27977,-17.7065,-17.7065,1,4.2212,9.98027,0,-9.98027,0,-9.98027,-2.88734,-1.7013,-1.7013,15.4326,15.4326,-7.72619,4.2212,7.72619,1.33386,-7.72619,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.7013,15.4326,7.72619,8.49881,0,6.93384,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,13.1445,0.5,15.4524,0.772619,10,5,0,0,0,-9.98027,3.14159,1,1,0,0.4,1.33386,7.72619,1.33386,-10,1,3,0,1.33386,3.57847,0,3.57847,-2.27381,-2.27381,-1.22434,-2.09847,-2.09847,12.2738,12.2738,-10,1.33386,10,0.10952,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.09847,12.2738,10,11,0,1.27381,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,20.9847,0.5,20,1,0.10952,10,0.10952,0,1,3,0,0.10952,1.48,0,1.48,10,10,-0.10952,-1.48,-1.48,-10,-10,0,0.10952,-0,-2.8727e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.48,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-2.8727e-015,-0,-2.8727e-015,0,1,3,0,-2.8727e-015,-3.79696e-014,0,-3.79696e-014,0,0,1,0.2,1.57,0,0,0.772619,3.14159,1,0,0,0.9,0,0,9.98027,0,1,8,54
0.55,0.2,0.4,0.9,4.23172,-10,4.23172,-7.71021,1,3,0,4.23172,5.24435,10,5.24435,-17.7102,-17.7102,1,4.23172,10,0,-10,0,-10,-2.89071,-1.67044,-1.67044,15.4204,15.4204,-7.71021,4.23172,7.71021,1.34101,-7.71021,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.67044,15.4204,7.71021,8.48123,0,6.93919,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,12.8794,0.5,15.4204,0.771021,10,5,0,0,0,-10,3.14159,1,1,0,0.4,1.34101,7.71021,1.34101,-10,1,3,0,1.34101,3.57391,0,3.57391,-2.28979,-2.28979,-1.22851,-2.07391,-2.07391,12.2898,12.2898,-10,1.34101,10,0.1125,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.07391,12.2898,10,11,0,1.28979,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,20.7391,0.5,20,1,0.1125,10,0.1125,0,1,3,0,0.1125,1.5,0,1.5,10,10,-0.1125,-1.5,-1.5,-10,-10,0,0.1125,-0,-1.42941e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.5,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.42941e-015,-0,-1.42941e-015,0,1,3,0,-1.42941e-015,-3.64153e-014,0,-3.64153e-014,-1.77636e-015,-1.77636e-015,1,0.2,1.57,0,0,0.771021,3.14159,1,0,0,0.9,0,0,10,0,1,8,54
0.552,0.2,0.4,0.9,4.24217,-9.98027,4.24217,-7.69418,1,3,0,4.24217,5.20895,10,5.20895,-17.6744,-17.6744,1,4.24217,9.98027,0,-9.98027,0,-9.98027,-2.89402,-1.63964,-1.63964,15.3686,15.3686,-7.69418,4.24217,7.69418,1.34815,-7.69418,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.63964,15.3686,7.69418,8.46359,0,6.90503,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,12.6157,0.5,15.3884,0.769418,10,5,0,0,0,-9.98027,3.14159,1,1,0,0.4,1.34815,7.69418,1.34815,-10,1,3,0,1.34815,3.56931,0,3.56931,-2.30582,-2.30582,-1.23263,-2.04931,-2.04931,12.3058,12.3058,-10,1.34815,10,0.11552,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.04931,12.3058,10,11,0,1.30582,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,20.4931,0.5,20,1,0.11552,10,0.11552,0,1,3,0,0.11552,1.52,0,1.52,10,10,-0.11552,-1.52,-1.52,-10,-10,0,0.11552,-0,-2.16493e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.52,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-2.16493e-015,-0,-2.16493e-015,0,1,3,0,-2.16493e-015,-3.86358e-014,0,-3.86358e-014,0,0,1,0.2,1.57,0,0,0.769418,3.14159,1,0,0,0.9,0,0,9.98027,0,1,8,54
0.554,0.2,0.4,0.9,4.25256,-9.92115,4.25256,-7.6781,1,3,0,4.25256,5.17367,10,5.17367,-17.5992,-17.5992,1,4.25256,9.92115,0,-9.92115,0,-9.92115,-2.89727,-1.60899,-1.60899,15.2773,15.2773,-7.6781,4.25256,7.6781,1.35529,-7.6781,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.60899,15.2773,7.6781,8.44591,0,6.83144,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,12.354,0.5,15.3562,0.76781,10,5,0,0,0,-9.92115,3.14159,1,1,0,0.4,1.35529,7.6781,1.35529,-10,1,3,0,1.35529,3.56469,0,3.56469,-2.3219,-2.3219,-1.23671,-2.02469,-2.02469,12.3219,12.3219,-10,1.35529,10,0.11858,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.02469,12.3219,10,11,0,1.3219,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,20.2469,0.5,20,1,0.11858,10,0.11858,0,1,3,0,0.11858,1.54,0,1.54,10,10,-0.11858,-1.54,-1.54,-10,-10,0,0.11858,-0,-1.20737e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.54,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.20737e-015,-0,-1.20737e-015,0,1,3,0,-1.20737e-015,-3.93019e-014,0,-3.93019e-014,-1.77636e-015,-1.77636e-015,1,0.2,1.57,0,0,0.76781,3.14159,1,0,0,0.9,0,0,9.92115,0,1,8,54
0.556,0.2,0.4,0.9,4.26287,-9.82287,4.26287,-7.66197,1,3,0,4.26287,5.13858,10,5.13858,-17.4848,-17.4848,1,4.26287,9.82287,0,-9.82287,0,-9.82287,-2.90045,-1.57855,-1.57855,15.1468,15.1468,-7.66197,4.26287,7.66197,1.36241,-7.66197,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.57855,15.1468,7.66197,8.42817,0,6.71865,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,12.0948,0.5,15.3239,0.766197,10,5,0,0,0,-9.82287,3.14159,1,1,0,0.4,1.36241,7.66197,1.36241,-10,1,3,0,1.36241,3.56003,0,3.56003,-2.33803,-2.33803,-1.24073,-2.00003,-2.00003,12.338,12.338,-10,1.36241,10,0.12168,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.00003,12.338,10,11,0,1.33803,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,20.0003,0.5,20,1,0.12168,10,0.12168,0,1,3,0,0.12168,1.56,0,1.56,10,10,-0.12168,-1.56,-1.56,-10,-10,0,0.12168,-0,-2.55351e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.56,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-2.55351e-015,-0,-2.55351e-015,0,1,3,0,-2.55351e-015,-4.06342e-014,0,-4.06342e-014,0,0,1,0.2,1.57,0,0,0.766197,3.14159,1,0,0,0.9,0,0,9.82287,0,1,8,54
0.558,0.2,0.4,0.9,4.27311,-9.68583,4.27311,-7.6458,1,3,0,4.27311,5.10376,10,5.10376,-17.3316,-17.3316,1,4.27311,9.68583,0,-9.68583,0,-9.68583,-2.90358,-1.54842,-1.54842,14.9774,14.9774,-7.6458,4.27311,7.6458,1.36953,-7.6458,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.54842,14.9774,7.6458,8.41038,0,6.56705,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,11.8389,0.5,15.2916,0.76458,10,5,0,0,0,-9.68583,3.14159,1,1,0,0.4,1.36953,7.6458,1.36953,-10,1,3,0,1.36953,3.55533,0,3.55533,-2.3542,-2.3542,-1.24471,-1.97533,-1.97533,12.3542,12.3542,-10,1.36953,10,0.12482,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.97533,12.3542,10,11,0,1.3542,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,19.7533,0.5,20,1,0.12482,10,0.12482,0,1,3,0,0.12482,1.58,0,1.58,10,10,-0.12482,-1.58,-1.58,-10,-10,0,0.12482,-0,-3.13638e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.58,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-3.13638e-015,-0,-3.13638e-015,0,1,3,0,-3.13638e-015,-3.9968e-014,0,-3.9968e-014,0,0,1,0.2,1.57,0,0,0.76458,3.14159,1,0,0,0.9,0,0,9.68583,0,1,8,54
0.56,0.2,0.4,0.9,4.28328,-9.51056,4.28328,-7.62958,1,3,0,4.28328,5.06928,10,5.06928,-17.1401,-17.1401,1,4.28328,9.51056,0,-9.51056,0,-9.51056,-2.90665,-1.51867,-1.51867,14.7697,14.7697,-7.62958,4.28328,7.62958,1.37663,-7.62958,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.51867,14.7697,7.62958,8.39253,0,6.37718,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,11.5868,0.5,15.2592,0.762958,10,5,0,0,0,-9.51056,3.14159,1,1,0,0.4,1.37663,7.62958,1.37663,-10,1,3,0,1.37663,3.55061,0,3.55061,-2.37042,-2.37042,-1.24863,-1.95061,-1.95061,12.3704,12.3704,-10,1.37663,10,0.128,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.95061,12.3704,10,11,0,1.37042,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,19.5061,0.5,20,1,0.128,10,0.128,0,1,3,0,0.128,1.6,0,1.6,10,10,-0.128,-1.6,-1.6,-10,-10,0,0.128,-0,-3.2474e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.6,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-3.2474e-015,-0,-3.2474e-015,0,1,3,0,-3.2474e-015,-4.21885e-014,0,-4.21885e-014,0,0,1,0.2,1.57,0,0,0.762958,3.14159,1,0,0,0.9,0,0,9.51056,0,1,8,54
0.562,0.2,0.4,0.9,4.29339,-9.29776,4.29339,-7.6133,1,3,0,4.29339,5.03522,10,5.03522,-16.9111,-16.9111,1,4.29339,9.29776,0,-9.29776,0,-9.29776,-2.90966,-1.48937,-1.48937,14.5244,14.5244,-7.6133,4.29339,7.6133,1.38373,-7.6133,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.48937,14.5244,7.6133,8.37463,0,6.14974,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,11.339,0.5,15.2266,0.76133,10,5,0,0,0,-9.29776,3.14159,1,1,0,0.4,1.38373,7.6133,1.38373,-10,1,3,0,1.38373,3.54585,0,3.54585,-2.3867,-2.3867,-1.25251,-1.92585,-1.92585,12.3867,12.3867,-10,1.38373,10,0.13122,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.92585,12.3867,10,11,0,1.3867,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,19.2585,0.5,20,1,0.13122,10,0.13122,0,1,3,0,0.13122,1.62,0,1.62,10,10,-0.13122,-1.62,-1.62,-10,-10,0,0.13122,-0,-3.77476e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.62,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-3.77476e-015,-0,-3.77476e-015,0,1,3,0,-3.77476e-015,-4.30767e-014,0,-4.30767e-014,0,0,1,0.2,1.57,0,0,0.76133,3.14159,1,0,0,0.9,0,0,9.29776,0,1,8,54
0.564,0.2,0.4,0.9,4.30342,-9.04827,4.30342,-7.59698,1,3,0,4.30342,5.00166,10,5.00166,-16.6453,-16.6453,1,4.30342,9.04827,0,-9.04827,0,-9.04827,-2.91261,-1.4606,-1.4606,14.2422,14.2422,-7.59698,4.30342,7.59698,1.39082,-7.59698,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.4606,14.2422,7.59698,8.35668,0,5.88556,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,11.0961,0.5,15.194,0.759699,10,5,0,0,0,-9.04827,3.14159,1,1,0,0.4,1.39082,7.59698,1.39082,-10,1,3,0,1.39082,3.54106,0,3.54106,-2.40301,-2.40301,-1.25634,-1.90106,-1.90106,12.403,12.403,-10,1.39082,10,0.13448,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.90106,12.403,10,11,0,1.40301,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,19.0106,0.5,20,1,0.13448,10,0.13448,0,1,3,0,0.13448,1.64,0,1.64,10,10,-0.13448,-1.64,-1.64,-10,-10,0,0.13448,-0,-1.97065e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.64,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.97065e-015,-0,-1.97065e-015,0,1,3,0,-1.97065e-015,-4.26326e-014,0,-4.26326e-014,0,0,1,0.2,1.57,0,0,0.759699,3.14159,1,0,0,0.9,0,0,9.04827,0,1,8,54
0.566,0.2,0.4,0.9,4.31339,-8.76307,4.31339,-7.58062,1,3,0,4.31339,4.96866,10,4.96866,-16.3437,-16.3437,1,4.31339,8.76307,0,-8.76307,0,-8.76307,-2.9155,-1.43242,-1.43242,13.9243,13.9243,-7.58062,4.31339,7.58062,1.3979,-7.58062,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.43242,13.9243,7.58062,8.33868,0,5.58562,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,10.8587,0.5,15.1612,0.758062,10,5,0,0,0,-8.76307,3.14159,1,1,0,0.4,1.3979,7.58062,1.3979,-10,1,3,0,1.3979,3.53624,0,3.53624,-2.41938,-2.41938,-1.26012,-1.87624,-1.87624,12.4194,12.4194,-10,1.3979,10,0.13778,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.87624,12.4194,10,11,0,1.41938,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,18.7624,0.5,20,1,0.13778,10,0.13778,0,1,3,0,0.13778,1.66,0,1.66,10,10,-0.13778,-1.66,-1.66,-10,-10,0,0.13778,-0,-3.71925e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.66,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-3.71925e-015,-0,-3.71925e-015,0,1,3,0,-3.71925e-015,-4.39648e-014,0,-4.39648e-014,-1.77636e-015,-1.77636e-015,1,0.2,1.57,0,0,0.758062,3.14159,1,0,0,0.9,0,0,8.76307,0,1,8,54
0.568,0.2,0.4,0.9,4.3233,-8.44328,4.3233,-7.5642,1,3,0,4.3233,4.93631,10,4.93631,-16.0075,-16.0075,1,4.3233,8.44328,0,-8.44328,0,-8.44328,-2.91834,-1.40492,-1.40492,13.5717,13.5717,-7.5642,4.3233,7.5642,1.40496,-7.5642,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.40492,13.5717,7.5642,8.32062,0,5.25106,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,10.6271,0.5,15.1284,0.75642,10,5,0,0,0,-8.44328,3.14159,1,1,0,0.4,1.40496,7.5642,1.40496,-10,1,3,0,1.40496,3.53139,0,3.53139,-2.4358,-2.4358,-1.26384,-1.85139,-1.85139,12.4358,12.4358,-10,1.40496,10,0.14112,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.85139,12.4358,10,11,0,1.4358,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,18.5139,0.5,20,1,0.14112,10,0.14112,0,1,3,0,0.14112,1.68,0,1.68,10,10,-0.14112,-1.68,-1.68,-10,-10,0,0.14112,-0,-3.41394e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.68,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-3.41394e-015,-0,-3.41394e-015,0,1,3,0,-3.41394e-015,-4.37428e-014,0,-4.37428e-014,0,0,1,0.2,1.57,0,0,0.75642,3.14159,1,0,0,0.9,0,0,8.44328,0,1,8,54
0.57,0.2,0.4,0.9,4.33314,-8.09017,4.33314,-7.54774,1,3,0,4.33314,4.90466,10,4.90466,-15.6379,-15.6379,1,4.33314,8.09017,0,-8.09017,0,-8.09017,-2.92112,-1.37816,-1.37816,13.1856,13.1856,-7.54774,4.33314,7.54774,1.41202,-7.54774,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.37816,13.1856,7.54774,8.30251,0,4.88314,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,10.402,0.5,15.0955,0.754774,10,5,0,0,0,-8.09017,3.14159,1,1,0,0.4,1.41202,7.54774,1.41202,-10,1,3,0,1.41202,3.5265,0,3.5265,-2.45226,-2.45226,-1.26752,-1.8265,-1.8265,12.4523,12.4523,-10,1.41202,10,0.1445,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.8265,12.4523,10,11,0,1.45226,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,18.265,0.5,20,1,0.1445,10,0.1445,0,1,3,0,0.1445,1.7,0,1.7,10,10,-0.1445,-1.7,-1.7,-10,-10,0,0.1445,-0,-2.88658e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.7,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-2.88658e-015,-0,-2.88658e-015,0,1,3,0,-2.88658e-015,-4.30767e-014,0,-4.30767e-014,0,0,1,0.2,1.57,0,0,0.754774,3.14159,1,0,0,0.9,0,0,8.09017,0,1,8,54
0.572,0.2,0.4,0.9,4.34292,-7.70513,4.34292,-7.53123,1,3,0,4.34292,4.87378,10,4.87378,-15.2364,-15.2364,1,4.34292,7.70513,0,-7.70513,0,-7.70513,-2.92385,-1.3522,-1.3522,12.7676,12.7676,-7.53123,4.34292,7.53123,1.41907,-7.53123,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.3522,12.7676,7.53123,8.28435,0,4.48324,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,10.1837,0.5,15.0625,0.753123,10,5,0,0,0,-7.70513,3.14159,1,1,0,0.4,1.41907,7.53123,1.41907,-10,1,3,0,1.41907,3.52158,0,3.52158,-2.46877,-2.46877,-1.27115,-1.80158,-1.80158,12.4688,12.4688,-10,1.41907,10,0.14792,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.80158,12.4688,10,11,0,1.46877,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,18.0158,0.5,20,1,0.14792,10,0.14792,0,1,3,0,0.14792,1.72,0,1.72,10,10,-0.14792,-1.72,-1.72,-10,-10,0,0.14792,-0,-2.85882e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.72,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-2.85882e-015,-0,-2.85882e-015,0,1,3,0,-2.85882e-015,-4.44089e-014,0,-4.44089e-014,1.77636e-015,1.77636e-015,1,0.2,1.57,0,0,0.753123,3.14159,1,0,0,0.9,0,0,7.70513,0,1,8,54
0.574,0.2,0.4,0.9,4.35263,-7.28969,4.35263,-7.51467,1,3,0,4.35263,4.84373,10,4.84373,-14.8044,-14.8044,1,4.35263,7.28969,0,-7.28969,0,-7.28969,-2.92653,-1.32711,-1.32711,12.319,12.319,-7.51467,4.35263,7.51467,1.42611,-7.51467,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.32711,12.319,7.51467,8.26614,0,4.05289,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,9.97281,0.5,15.0293,0.751467,10,5,0,0,0,-7.28969,3.14159,1,1,0,0.4,1.42611,7.51467,1.42611,-10,1,3,0,1.42611,3.51662,0,3.51662,-2.48533,-2.48533,-1.27473,-1.77662,-1.77662,12.4853,12.4853,-10,1.42611,10,0.15138,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.77662,12.4853,10,11,0,1.48533,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,17.7662,0.5,20,1,0.15138,10,0.15138,0,1,3,0,0.15138,1.74,0,1.74,10,10,-0.15138,-1.74,-1.74,-10,-10,0,0.15138,-0,-2.44249e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.74,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-2.44249e-015,-0,-2.44249e-015,0,1,3,0,-2.44249e-015,-4.52971e-014,0,-4.52971e-014,-1.77636e-015,-1.77636e-015,1,0.2,1.57,0,0,0.751467,3.14159,1,0,0,0.9,0,0,7.28969,0,1,8,54
0.576,0.2,0.4,0.9,4.36229,-6.84547,4.36229,-7.49807,1,3,0,4.36229,4.81458,10,4.81458,-14.3435,-14.3435,1,4.36229,6.84547,0,-6.84547,0,-6.84547,-2.92916,-1.30295,-1.30295,11.8416,11.8416,-7.49807,4.36229,7.49807,1.43314,-7.49807,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.30295,11.8416,7.49807,8.24787,0,3.59373,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,9.76959,0.5,14.9961,0.749807,10,5,0,0,0,-6.84547,3.14159,1,1,0,0.4,1.43314,7.49807,1.43314,-10,1,3,0,1.43314,3.51164,0,3.51164,-2.50193,-2.50193,-1.27826,-1.75164,-1.75164,12.5019,12.5019,-10,1.43314,10,0.15488,-10,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.75164,12.5019,10,11,0,1.50193,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,17.5164,0.5,20,1,0.15488,10,0.15488,0,1,3,0,0.15488,1.76,0,1.76,10,10,-0.15488,-1.76,-1.76,-10,-10,0,0.15488,-0,-3.35842e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.76,-10,0,0,1,-10,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-3.35842e-015,-0,-3.35842e-015,0,1,3,0,-3.35842e-015,-4.55191e-014,0,-4.55191e-014,1.77636e-015,1.77636e-015,1,0.2,1.57,0,0,0.749807,3.14159,1,0,0,0.9,0,0,6.84547,0,1,8,54
