    "time","headlight","light_intensity","light_switch"
      1.34,         1, 99.713836,         2
      1.36,         1, 99.707547,         2
      1.38,         1, 99.701258,         2
       1.4,         1, 99.694969,         2
      1.42,         1, 99.688679,         2
      1.44,         1,  99.68239,         2
      1.46,         1, 99.676101,         2
      1.48,         1, 99.669811,         2
       1.5,         1, 99.663522,         2
      1.52,         1, 99.657233,         2
      1.54,         1, 99.650943,         2
      1.56,         1, 99.644654,         2
      1.58,         1, 99.638365,         2
       1.6,         1, 99.632075,         2
      1.62,         1, 99.625786,         2
      1.64,         1, 99.619497,         2
      1.66,         1, 99.613208,         2
      1.68,         1, 99.606918,         2
       1.7,         1, 99.600629,         2
      1.72,         1,  99.59434,         2
      1.74,         1,  99.58805,         2
      1.76,         1, 99.581761,         2
      1.78,         1, 99.575472,         2
       1.8,         1, 99.569182,         2
      1.82,         1, 99.562893,         2
      1.84,         1, 99.556604,         2
      1.86,         1, 99.550314,         2
      1.88,         1, 99.544025,         2
       1.9,         1, 99.537736,         2
      1.92,         1, 99.531447,         2
      1.94,         1, 99.525157,         2
      1.96,         1, 99.518868,         2
      1.98,         1, 99.512579,         2
         2,         1, 99.506289,         2
      2.02,         1,      99.5,         2
      2.04,         1, 99.493711,         2
      2.06,         1, 99.487421,         2
      2.08,         1, 99.481132,         2
       2.1,         1, 99.474843,         2
      2.12,         1, 99.468553,         2
      2.14,         1, 99.462264,         2
      2.16,         1, 99.455975,         2
      2.18,         1, 99.449686,         2
       2.2,         1, 99.443396,         2
      2.22,         1, 99.437107,         2
      2.24,         1, 99.430818,         2
      2.26,         1, 99.424528,         2
      2.28,         1, 99.418239,         2
       2.3,         1,  99.41195,         2
      2.32,         1,  99.40566,         2
      2.34,         1, 99.399371,         2
      2.36,         1, 99.393082,         2
      2.38,         1, 99.386792,         2
       2.4,         1, 99.380503,         2
      2.42,         1, 99.374214,         2
      2.44,         1, 99.367925,         2
      2.46,         1, 99.361635,         2
      2.48,         1, 99.355346,         2
       2.5,         1, 99.349057,         2
      2.52,         1, 99.342767,         2
      2.54,         1, 99.336478,         2
      2.56,         1, 99.330189,         2
      2.58,         1, 99.323899,         2
       2.6,         1,  99.31761,         2
      2.62,         1, 99.311321,         2
      2.64,         1, 99.305031,         2
      2.66,         1, 99.298742,         2
      2.68,         1, 99.292453,         2
       2.7,         1, 99.286164,         2
      2.72,         1, 99.279874,         2
      2.74,         1, 99.273585,         2
      2.76,         1, 99.267296,         2
      2.78,         1, 99.261006,         2
       2.8,         1, 99.254717,         2
      2.82,         1, 99.248428,         2
      2.84,         1, 99.242138,         2
      2.86,         1, 99.235849,         2
      2.88,         1,  99.22956,         2
       2.9,         1,  99.22327,         2
      2.92,         1, 99.216981,         2
      2.94,         1, 99.210692,         2
      2.96,         1, 99.204403,         2
      2.98,         1, 99.198113,         2
         3,         1, 99.191824,         2
      3.02,         1, 99.185535,         2
      3.04,         1, 99.179245,         2
      3.06,         1, 99.172956,         2
      3.08,         1, 99.166667,         2
       3.1,         1, 99.160377,         2
      3.12,         1, 99.154088,         2
      3.14,         1, 99.147799,         2
      3.16,         1, 99.141509,         2
      3.18,         1,  99.13522,         2
       3.2,         1, 99.128931,         2
      3.22,         1, 99.122642,         2
      3.24,         1, 99.116352,         2
      3.26,         1, 99.110063,         2
      3.28,         1, 99.103774,         2
       3.3,         1, 99.097484,         2
      3.32,         1, 99.091195,         2
      3.34,         1, 99.084906,         2
      3.36,         1, 99.078616,         2
      3.38,         1, 99.072327,         2
       3.4,         1, 99.066038,         2
      3.42,         0, 99.059748,         2
      3.44,         0, 99.053459,         2
      3.46,         0,  99.04717,         2
      3.48,         0, 99.040881,         2
       3.5,         0, 99.034591,         2
      3.52,         0, 99.028302,         2
      3.54,         0, 99.022013,         2
      3.56,         0, 99.015723,         2
      3.58,         0, 99.009434,         2
       3.6,         0, 99.003145,         2
      3.62,         0,        98,         2
      3.64,         0,        63,         2
      3.66,         0,        40,         2
      3.68,         0,        30,         2
       3.7,         0,        27,         2
      3.72,         0, 27.042857,         2
      3.74,         0, 27.085714,         2
      3.76,         0, 27.128571,         2
      3.78,         0, 27.171429,         2
       3.8,         0, 27.214286,         2
      3.82,         0, 27.257143,         2
      3.84,         0,      27.3,         2
      3.86,         0, 27.342857,         2
      3.88,         0, 27.385714,         2
       3.9,         0, 27.428571,         2
      3.92,         0, 27.471429,         2
      3.94,         0, 27.514286,         2
      3.96,         0, 27.557143,         2
      3.98,         0,      27.6,         2
         4,         0, 27.642857,         2
      4.02,         0, 27.685714,         2
      4.04,         0, 27.728571,         2
      4.06,         0, 27.771429,         2
      4.08,         0, 27.814286,         2
       4.1,         0, 27.857143,         2
      4.12,         0,      27.9,         2
      4.14,         0, 27.942857,         2
      4.16,         0, 27.985714,         2
      4.18,         0, 28.028571,         2
       4.2,         0, 28.071429,         2
      4.22,         0, 28.114286,         2
      4.24,         0, 28.157143,         2
      4.26,         0,      28.2,         2
      4.28,         0, 28.242857,         2
       4.3,         0, 28.285714,         2
      4.32,         0, 28.328571,         2
      4.34,         0, 28.371429,         2
      4.36,         0, 28.414286,         2
      4.38,         0, 28.457143,         2
       4.4,         0,      28.5,         2
      4.42,         0, 28.542857,         2
      4.44,         0, 28.585714,         2
      4.46,         0, 28.628571,         2
      4.48,         0, 28.671429,         2
       4.5,         0, 28.714286,         2
      4.52,         0, 28.757143,         2
      4.54,         0,      28.8,         2
      4.56,         0, 28.842857,         2
      4.58,         0, 28.885714,         2
       4.6,         0, 28.928571,         2
      4.62,         0, 28.971429,         2
      4.64,         0, 29.014286,         2
      4.66,         0, 29.057143,         2
      4.68,         0,      29.1,         2
       4.7,         0, 29.142857,         2
      4.72,         0, 29.185714,         2
      4.74,         0, 29.228571,         2
      4.76,         0, 29.271429,         2
      4.78,         0, 29.314286,         2
       4.8,         0, 29.357143,         2
      4.82,         0,      29.4,         2
      4.84,         0, 29.442857,         2
      4.86,         0, 29.485714,         2
      4.88,         0, 29.528571,         2
       4.9,         0, 29.571429,         2
      4.92,         0, 29.614286,         2
      4.94,         0, 29.657143,         2
      4.96,         0,      29.7,         2
      4.98,         0, 29.742857,         2
         5,         0, 29.785714,         2
      5.02,         0, 29.828571,         2
      5.04,         0, 29.871429,         2
      5.06,         0, 29.914286,         2
      5.08,         0, 29.957143,         2
       5.1,         0,        30,         2
      5.12,         0, 30.042857,         2
      5.14,         0, 30.085714,         2
      5.16,         0, 30.128571,         2
      5.18,         0, 30.171429,         2
       5.2,         0, 30.214286,         2
      5.22,         0, 30.257143,         2
      5.24,         0,      30.3,         2
      5.26,         0, 30.342857,         2
      5.28,         0, 30.385714,         2
       5.3,         0, 30.428571,         2
      5.32,         0, 30.471429,         2
      5.34,         0, 30.514286,         2
      5.36,         0, 30.557143,         2
      5.38,         0,      30.6,         2
       5.4,         0, 30.642857,         2
      5.42,         0, 30.685714,         2
      5.44,         0, 30.728571,         2
      5.46,         0, 30.771429,         2
      5.48,         0, 30.814286,         2
       5.5,         0, 30.857143,         2
      5.52,         0,      30.9,         2
      5.54,         0, 30.942857,         2
      5.56,         0, 30.985714,         2
      5.58,         0, 31.028571,         2
       5.6,         0, 31.071429,         2
      5.62,         0, 31.114286,         2
      5.64,         0, 31.157143,         2
      5.66,         0,      31.2,         2
      5.68,         1, 31.242857,         2
       5.7,         1, 31.285714,         2
      5.72,         1, 31.328571,         2
      5.74,         1, 31.371429,         2
      5.76,         1, 31.414286,         2
      5.78,         1, 31.457143,         2
       5.8,         1,      31.5,         2
      5.82,         1, 31.542857,         2
      5.84,         1, 31.585714,         2
      5.86,         1, 31.628571,         2
      5.88,         1, 31.671429,         2
       5.9,         1, 31.714286,         2
      5.92,         1, 31.757143,         2
      5.94,         1,      31.8,         2
      5.96,         1, 31.842857,         2
      5.98,         1, 31.885714,         2
         6,         1, 31.928571,         2
      6.02,         1, 31.971429,         2
      6.04,         1, 32.014286,         2
      6.06,         1, 32.057143,         2
      6.08,         1,      32.1,         2
       6.1,         1, 32.142857,         2
      6.12,         1, 32.185714,         2
      6.14,         1, 32.228571,         2
      6.16,         1, 32.271429,         2
      6.18,         1, 32.314286,         2
       6.2,         1, 32.357143,         2
      6.22,         1,      32.4,         2
      6.24,         1, 32.442857,         2
      6.26,         1, 32.485714,         2
      6.28,         1, 32.528571,         2
       6.3,         1, 32.571429,         2
      6.32,         1, 32.614286,         2
      6.34,         1, 32.657143,         2
      6.36,         1,      32.7,         2
      6.38,         1, 32.742857,         2
       6.4,         1, 32.785714,         2
      6.42,         1, 32.828571,         2
      6.44,         1, 32.871429,         2
      6.46,         1, 32.914286,         2
      6.48,         1, 32.957143,         2
       6.5,         1,        33,         2
      6.52,         1,        60,         2
      6.54,         1,        88,         2
      6.56,         1,       100,         2
      6.58,         1,       100,         2
       6.6,         1,       100,         2
      6.62,         1,       100,         2
      6.64,         1,       100,         2
      6.66,         1,       100,         2
      6.68,         1,       100,         2
       6.7,         1,       100,         2
      6.72,         1,       100,         2
      6.74,         1,       100,         2
      6.76,         1,       100,         2
      6.78,         1,       100,         2
       6.8,         1,       100,         2
      6.82,         1,       100,         2
      6.84,         1,       100,         2
      6.86,         1,       100,         2
      6.88,         1,       100,         2
       6.9,         1,       100,         2
      6.92,         1,       100,         2
      6.94,         1,       100,         2
      6.96,         1,       100,         2
      6.98,         1,       100,         2
         7,         1,       100,         2
      7.02,         1,       100,         2
