"time","axlePosition","speedVal2","RUN1_0rotation","RUN1_0cycleEnd"
10.885,100,5000,1,0
10.8971,100,5000,1,0
10.9,100,5000,1,0
10.9091,100,5000,1,0
10.9212,100,5000,1,0
10.9212,95,5000,1,0
10.9333,95,5000,1,0
10.9454,95,5000,1,0
10.9575,95,5000,1,0
10.9695,95,5000,1,0
10.9695,85,5000,1,0
10.9816,85,5000,1,0
10.9937,85,5000,1,0
11,85,5000,1,0
11.0058,85,5000,1,0
11.0179,85,5000,1,0
11.0179,75,5000,1,0
11.03,75,5000,1,0
11.042,75,5000,1,0
11.0541,75,5000,1,0
11.0662,75,5000,1,0
11.0662,65,5000,1,0
11.0783,65,5000,1,0
11.0904,65,5000,1,0
11.1,65,5000,1,0
11.1024,65,5000,1,0
11.1145,65,5000,1,0
11.1145,55,5000,1,0
11.1266,55,5000,1,0
11.1387,55,5000,1,0
11.1508,55,5000,1,0
11.1628,55,5000,1,0
11.1628,45,5000,1,0
11.1749,45,5000,1,0
11.187,45,5000,1,0
11.1991,45,5000,1,0
11.2,45,5000,1,0
11.2112,45,5000,1,0
11.2232,45,5000,1,0
11.2232,35,5000,1,0
11.2353,35,5000,1,0
11.2474,35,5000,1,0
11.2595,35,5000,1,0
11.2716,35,5000,1,0
11.2716,25,5000,0,0
11.2837,25,5000,0,0
11.2957,25,5000,0,0
11.3,25,5000,0,0
11.3078,25,5000,0,0
11.3199,25,5000,0,0
11.3199,25,4500,0,0
11.332,25,4500,0,0
11.3441,25,4500,0,0
11.3561,25,4500,0,0
11.3682,25,4500,0,0
11.3682,20,4000,0,0
11.3803,20,4000,0,0
11.3924,20,4000,0,0
11.4,20,4000,0,0
11.4045,20,4000,0,0
11.4165,20,4000,0,0
11.4165,15,3500,0,0
11.4286,15,3500,0,0
11.4407,15,3500,0,0
11.4528,15,3500,0,0
11.4649,15,3500,0,0
11.4649,10,3000,0,0
11.4769,10,3000,0,0
11.489,10,3000,0,0
11.5,10,3000,0,0
11.5011,10,3000,0,0
11.5132,10,3000,0,0
11.5132,5,2500,0,0
11.5253,5,2500,0,0
11.5374,5,2500,0,0
11.5494,5,2500,0,0
11.5615,5,2500,0,0
11.5736,5,2500,0,0
11.5736,0,2000,0,0
11.5857,0,2000,0,0
11.5978,0,2000,0,0
11.6,0,2000,0,0
11.6098,0,2000,0,0
11.6219,0,2000,0,0
11.6219,0,1500,0,0
11.634,0,1500,0,0
11.6461,0,1500,0,0
11.6582,0,1500,0,0
11.6702,0,1500,0,0
11.6702,0,1000,0,0
11.6823,0,1000,0,0
11.6944,0,1000,0,0
11.7,0,1000,0,0
11.7065,0,1000,0,0
11.7186,0,1000,0,0
11.7186,0,500,0,0
11.7307,0,500,0,0
11.7427,0,500,0,0
11.7548,0,500,0,0
11.7669,0,500,0,0
11.7669,0,0,0,0
11.779,0,0,0,0
11.7911,0,0,0,0
11.8,0,0,0,0
11.8031,0,0,0,0
11.8152,0,0,0,0
11.8273,0,0,0,0
11.8394,0,0,0,0
11.8515,0,0,0,0
11.8635,0,0,0,0
11.8756,0,0,0,0
11.8877,0,0,0,0
11.8998,0,0,0,0
11.9,0,0,0,0
11.9119,0,0,0,0
11.9239,0,0,0,0
11.936,0,0,0,0
11.9481,0,0,0,0
11.9602,0,0,0,0
11.9723,0,0,0,0
11.9844,0,0,0,0
11.9964,0,0,0,0
12,0,0,0,0
12.0085,0,0,0,0
12.0206,0,0,0,0
12.0327,0,0,0,0
12.0448,0,0,0,0
12.0568,0,0,0,0
12.0689,0,0,0,0
12.081,0,0,0,0
12.081,0,0,0,0
