"time","iAC[2]","Losses","iAC[3]","uDC","uAC[3]","iAC[1]","uAC[1]","uAC[2]"
1.26374165451094E-02,3.23337660244828E+02,2.22647292370603E+03,-2.12562961957420E-01,5.29107082486021E+02,1.60594651931909E+02,-3.23125097282871E+02,-5.33752478383988E+02,3.73157826452079E+02
1.26985401093587E-02,3.33485913799072E+02,2.27483213514210E+03,-1.94158936621037E-01,5.28401948208952E+02,1.69454264814113E+02,-3.33291754862450E+02,-5.33067660408005E+02,3.63613395593892E+02
1.27596636736080E-02,3.45079455769499E+02,2.33181967705708E+03,-1.75682469032107E-01,5.27740545098807E+02,1.78373409721733E+02,-3.44903773300467E+02,-5.32429464157868E+02,3.54056054436134E+02
1.28207872378574E-02,3.57979336728082E+02,2.39690309550355E+03,-1.57141793111700E-01,5.27129014633335E+02,1.87350901469447E+02,-3.57822194934971E+02,-5.31843753192230E+02,3.44492851722783E+02
1.28819108021067E-02,3.72046587027146E+02,2.46954008031023E+03,-1.38542370616139E-01,5.26572724905388E+02,1.96386554245179E+02,-3.71908044656530E+02,-5.31315617648730E+02,3.34929063403550E+02
1.30631156933451E-02,4.19300315942171E+02,2.72394862103265E+03,-8.31314828221287E-02,5.25282981091198E+02,2.23494436617326E+02,-4.19217184459349E+02,-5.30120439188179E+02,3.06626002570854E+02
1.32443205845834E-02,4.72008377762712E+02,3.02400906053769E+03,-2.74509782220767E-02,5.24595906159506E+02,2.51043915828141E+02,-4.71980926784490E+02,-5.29538837329309E+02,2.78494921501169E+02
1.34255254758218E-02,5.26460806937945E+02,3.35065076265956E+03,2.83184654024795E-02,5.24558951762590E+02,2.78964668623026E+02,-5.26489125403347E+02,-5.29610843525136E+02,2.50646174902110E+02
1.36067303670602E-02,5.78918119501030E+02,3.68136659147544E+03,8.39961584664672E-02,5.25171962252104E+02,3.07162532724510E+02,-5.79002115659496E+02,-5.30328822986479E+02,2.23166290261969E+02
1.37879352582985E-02,6.25683374990055E+02,3.99067440601379E+03,1.39401718298447E-01,5.26388693745271E+02,3.35520497784582E+02,-6.25822776708353E+02,-5.31639137869137E+02,1.96118640084555E+02
1.39691401495369E-02,6.63182279532914E+02,4.25126325536468E+03,1.94355640197992E-01,5.28118678318703E+02,3.63900003111998E+02,-6.63376635173112E+02,-5.33444171670559E+02,1.69544168558561E+02
1.41503450407753E-02,6.88040162084479E+02,4.43569171819108E+03,2.48679882764806E-01,5.30229450182190E+02,3.92142420398261E+02,-6.88288841967244E+02,-5.35604709352082E+02,1.43462288953821E+02
1.43315499320136E-02,6.97152977428659E+02,4.51848950607628E+03,3.02198444662036E-01,5.32549407264593E+02,4.20070843892863E+02,-6.97455175873322E+02,-5.37942940925547E+02,1.17872097032684E+02
1.45127548232520E-02,6.87751920683395E+02,4.47848123262101E+03,3.54737934812306E-01,5.34871437041994E+02,4.47492253026764E+02,-6.88106658618207E+02,-5.40246216503642E+02,9.27539634768778E+01
1.46939597144904E-02,6.57461283074460E+02,4.30112125044583E+03,4.06128134197087E-01,5.36957294328573E+02,4.74200040059418E+02,-6.57867411208657E+02,-5.42271539794022E+02,6.80714997346034E+01
1.48751646057287E-02,6.04348832949544E+02,3.98061324650019E+03,4.56202547256702E-01,5.38542650528090E+02,4.99976860780981E+02,-6.04805035496800E+02,-5.43750718103168E+02,4.37738573221876E+01
1.50563694969671E-02,5.26967865330184E+02,3.52159299679655E+03,5.04798941388303E-01,5.39342710442498E+02,5.24597754710033E+02,-5.27472664271573E+02,-5.44396063233326E+02,1.97983085232931E+01
1.52040658409928E-02,4.45300100476875E+02,3.05590249946132E+03,5.43206252691419E-01,5.39206252691417E+02,5.43651552346596E+02,-4.45843306729567E+02,-5.44096308796062E+02,4.44756449466752E-01
1.52040658409928E-02,4.45300100476875E+02,3.05590249946132E+03,5.43206252691419E-01,5.39206252691417E+02,5.43651552346595E+02,-4.45843306729567E+02,-5.44096308796062E+02,4.44756449467718E-01
1.52043927841802E-02,4.45100121910427E+02,3.05474345642946E+03,5.43444034909126E-01,5.39205032518980E+02,5.43650132673795E+02,-4.45643565945336E+02,-5.44094688907114E+02,4.44556233319304E-01
1.52047197273676E-02,4.44899982813453E+02,3.05358438606582E+03,5.43836145682320E-01,5.39203807992903E+02,5.43648708795491E+02,-4.45443818959136E+02,-5.44093064497803E+02,4.44355702312066E-01
1.52056120571154E-02,4.44352943699779E+02,3.05042080756260E+03,5.45672715518650E-01,5.39200444258201E+02,5.43644801702085E+02,-4.44898616415297E+02,-5.44088608529263E+02,4.43806827177468E-01
1.52065043868632E-02,4.43804841636090E+02,3.04725718505265E+03,5.48531065930935E-01,5.39197051692804E+02,5.43640866758654E+02,-4.44353372702021E+02,-5.44084122625968E+02,4.43255867314292E-01
1.52073967166111E-02,4.43255588043454E+02,3.04409341888408E+03,5.52496282277730E-01,5.39193627891980E+02,5.43636901642059E+02,-4.43808084325732E+02,-5.44079604291117E+02,4.42702649058504E-01
1.52082890463589E-02,4.42705153400535E+02,3.04092947842107E+03,5.57596679661856E-01,5.39190172052337E+02,5.43632905576019E+02,-4.43262750080197E+02,-5.44075052690593E+02,4.42147114573743E-01
1.52100902304176E-02,4.41590452832603E+02,3.03454244385154E+03,5.71388392976442E-01,5.39183097668601E+02,5.43624744090377E+02,-4.42161841225580E+02,-5.44065762713798E+02,4.41018623421030E-01
1.52133311891019E-02,4.39572454388259E+02,3.02304812224639E+03,6.07988717265522E-01,5.39170035584302E+02,5.43609737236352E+02,-4.40180443105524E+02,-5.44048701263059E+02,4.38964026706969E-01
1.52191271523920E-02,4.35924250384896E+02,3.00248694663889E+03,7.11218019121345E-01,5.39145608490098E+02,5.43581868449044E+02,-4.36635468404017E+02,-5.44017081046198E+02,4.35212597153168E-01
1.52302976117241E-02,4.28750847997780E+02,2.96284405259546E+03,1.04680064849203E+00,5.39094664247948E+02,5.43524422078157E+02,-4.29797648646272E+02,-5.43952125697803E+02,4.27703619645683E-01
1.52530795874910E-02,4.13540197443607E+02,2.88195916826320E+03,2.28825624234497E+00,5.38974958713534E+02,5.43391989056515E+02,-4.15828453685952E+02,-5.43803240586464E+02,4.11251529949766E-01
1.52758615632579E-02,3.97550542488280E+02,2.80109254874713E+03,4.27646287410704E+00,5.38834009897244E+02,5.43239027292443E+02,-4.01827005362388E+02,-5.43632300978784E+02,3.93273686340535E-01
1.52986435390248E-02,3.80782146678946E+02,2.72032637665544E+03,7.01026603634244E+00,5.38671770030474E+02,5.43065486971969E+02,-3.87792412715288E+02,-5.43439258478840E+02,3.73771506871094E-01
1.53330590412605E-02,3.53974916033166E+02,2.59870879188346E+03,1.25515741767940E+01,5.38386209151369E+02,5.42764202065344E+02,-3.66526490209960E+02,-5.43105625065778E+02,3.41423000433394E-01
1.53674745434962E-02,3.25392492066923E+02,2.47786510362621E+03,1.97876003404772E+01,5.38051783720036E+02,5.42415666945334E+02,-3.45180092407400E+02,-5.42721271531455E+02,3.05604586121888E-01
1.54018900457318E-02,2.95036517128327E+02,2.35816887982928E+03,2.87134562697994E+01,5.37668292596380E+02,5.42019672338083E+02,-3.23749973398127E+02,-5.42285995132618E+02,2.66322794535711E-01
1.54566581892671E-02,2.43076591545064E+02,2.17108084836011E+03,4.63901211189316E+01,5.36956342540444E+02,5.41291117126767E+02,-2.89466712663995E+02,-5.41487803400507E+02,1.96686273739886E-01
1.56197513927817E-02,6.18785099761648E+01,1.65668217913369E+03,1.24099039590463E+02,5.34088844366720E+02,5.38397844469188E+02,-1.85977549566628E+02,-5.38335624001794E+02,-6.22204673938427E-02
1.56681312113728E-02,5.37020610629426E-01,1.52270945528235E+03,1.54310652936795E+02,5.33020610834127E+02,5.37328694811305E+02,-1.54847673547424E+02,-5.37174921332752E+02,-1.53773478552694E-01
1.56681312113728E-02,5.37020610629426E-01,1.52270945517283E+03,1.54310652936795E+02,5.33020610834127E+02,5.37328694811305E+02,-1.54847673547424E+02,-5.37174921230402E+02,-1.53773580902623E-01
1.56681358184299E-02,5.31163990121908E-01,1.51958132499054E+03,1.54313610073612E+02,5.33020504331968E+02,5.37328588367013E+02,-1.54844774063734E+02,-5.34246554826189E+02,-3.08203354082303E+00
1.56681404254870E-02,5.25453494022979E-01,1.51656426589173E+03,1.54316494162011E+02,5.33020397829818E+02,5.37328481922757E+02,-1.54841947656034E+02,-5.31391250699352E+02,-5.93723122340458E+00
1.56681557557768E-02,5.07472143992737E-01,1.50727705564970E+03,1.54325580906978E+02,5.33020043436878E+02,5.37328127722665E+02,-1.54833053050971E+02,-5.22400389593520E+02,-1.49277381291458E+01
1.56681710860666E-02,4.90778614973816E-01,1.49894438170945E+03,1.54334023877127E+02,5.33019689044027E+02,5.37327773522934E+02,-1.54824802492101E+02,-5.14053439637437E+02,-2.32743338854965E+01
1.56681864163564E-02,4.75387968848188E-01,1.49150890935766E+03,1.54341815552824E+02,5.33019334651271E+02,5.37327419323592E+02,-1.54817203521672E+02,-5.06357931779637E+02,-3.09694875439549E+01
1.56682240944882E-02,4.42446315981963E-01,1.47639017688975E+03,1.54358523837999E+02,5.33018463640310E+02,5.37326548789289E+02,-1.54800970153981E+02,-4.89886653608563E+02,-4.74398951807265E+01
1.56682617726199E-02,4.15648936276041E-01,1.46489158933884E+03,1.54372160904841E+02,5.33017592629949E+02,5.37325678257424E+02,-1.54787809841117E+02,-4.76487515090993E+02,-6.08381631664310E+01
1.56682994507516E-02,3.93929086564520E-01,1.45609840440767E+03,1.54383260127440E+02,5.33016721620193E+02,5.37324807728005E+02,-1.54777189214005E+02,-4.65627144110609E+02,-7.16976636173965E+01
1.56683371288834E-02,3.76352937440306E-01,1.44932788639302E+03,1.54392288421319E+02,5.33015850611044E+02,5.37323937201037E+02,-1.54768641358759E+02,-4.56838625496952E+02,-8.04853117040846E+01
1.56683748070151E-02,3.62139895007395E-01,1.44407855504133E+03,1.54399636083681E+02,5.33014979602506E+02,5.37323066676522E+02,-1.54761775978688E+02,-4.49731661911725E+02,-8.75914047647971E+01
1.56684124851468E-02,3.50649780093241E-01,1.43998232644973E+03,1.54405623204182E+02,5.33014108594579E+02,5.37322196154463E+02,-1.54756272984275E+02,-4.43986163448567E+02,-9.33360327058962E+01
1.56684501632786E-02,3.41361882854261E-01,1.43676745403425E+03,1.54410510137750E+02,5.33013237587268E+02,5.37321325634863E+02,-1.54751872020604E+02,-4.39341774925333E+02,-9.79795507095301E+01
1.56684878414103E-02,3.33854205790897E-01,1.43423160099709E+03,1.54414507883122E+02,5.33012366580573E+02,5.37320455117723E+02,-1.54748362088913E+02,-4.35587497381246E+02,-1.01732957736477E+02
1.56685255195421E-02,3.27785303768712E-01,1.43222269224205E+03,1.54417787162844E+02,5.33011495574498E+02,5.37319584603047E+02,-1.54745572466612E+02,-4.32552608078367E+02,-1.04766976524680E+02
1.56685631976738E-02,3.22879107563814E-01,1.43062535720765E+03,1.54420486011504E+02,5.33010624569044E+02,5.37318714090836E+02,-1.54743365119068E+02,-4.30099072266717E+02,-1.07219641824118E+02
1.56686008758055E-02,3.18912478632988E-01,1.42935129585557E+03,1.54422715998350E+02,5.33009753564214E+02,5.37317843581092E+02,-1.54741628476983E+02,-4.28115320563120E+02,-1.09202523017972E+02
1.56686385539373E-02,3.15705086842592E-01,1.42833237997342E+03,1.54424567288424E+02,5.33008882560010E+02,5.37316973073818E+02,-1.54740272375266E+02,-4.26511187810591E+02,-1.10805785263227E+02
1.56686762320690E-02,3.13111207264183E-01,1.42751566526908E+03,1.54426112744166E+02,5.33008011556435E+02,5.37316102569016E+02,-1.54739223951431E+02,-4.25213811472047E+02,-1.12102291096970E+02
1.56687139102007E-02,3.11013082884701E-01,1.42685974666562E+03,1.54427411244059E+02,5.33007140553491E+02,5.37315232066689E+02,-1.54738424326944E+02,-4.24164312982081E+02,-1.13150919084608E+02
1.56687749454744E-02,3.08430981073205E-01,1.42605812133209E+03,1.54429108318102E+02,5.33005729606346E+02,5.37313821934411E+02,-1.54737539299175E+02,-4.22872555719144E+02,-1.14441266215267E+02
1.56688359807481E-02,3.06616903011559E-01,1.42549836880860E+03,1.54430423798887E+02,5.33004318660871E+02,5.37312411808642E+02,-1.54737040701898E+02,-4.21964810718398E+02,-1.15347601090243E+02
1.56688970160217E-02,3.05337010510921E-01,1.42510488246031E+03,1.54431474605403E+02,5.33002907717078E+02,5.37311001689390E+02,-1.54736811615914E+02,-4.21324158768508E+02,-1.15986842920882E+02
1.56690055036208E-02,3.03942424958745E-01,1.42467674259070E+03,1.54432908154338E+02,5.33000399828766E+02,5.37308495278604E+02,-1.54736850579297E+02,-4.20625612089735E+02,-1.16682883188869E+02
1.56691139912199E-02,3.03174923505812E-01,1.42444050267054E+03,1.54434035801233E+02,5.32997891945851E+02,5.37305988888496E+02,-1.54737210724739E+02,-4.20240607784464E+02,-1.17065381104032E+02
1.56692224788190E-02,3.02713667528287E-01,1.42429754502964E+03,1.54435017964815E+02,5.32995384068390E+02,5.37303482519121E+02,-1.54737731632343E+02,-4.20008726380386E+02,-1.17294756138734E+02
1.56693309664181E-02,3.02419532981059E-01,1.42420536234384E+03,1.54435924206522E+02,5.32992876196437E+02,5.37300976170531E+02,-1.54738343739503E+02,-4.19860405785410E+02,-1.17440570385121E+02
1.56694394540172E-02,3.02228444200078E-01,1.42414443958149E+03,1.54436786563604E+02,5.32990368330048E+02,5.37298469842782E+02,-1.54739015007804E+02,-4.19763608135501E+02,-1.17534861707281E+02
1.56695479416163E-02,3.02103256053193E-01,1.42410349530091E+03,1.54437623608041E+02,5.32987860469278E+02,5.37295963535926E+02,-1.54739726864095E+02,-4.19699760846037E+02,-1.17596202689889E+02
1.56697490980580E-02,3.01973239081955E-01,1.42405853974672E+03,1.54439144801437E+02,5.32983210438127E+02,5.37291316426442E+02,-1.54741118040519E+02,-4.19632428740667E+02,-1.17658887685775E+02
1.56700579356367E-02,3.01879918759704E-01,1.42402187124908E+03,1.54441478250317E+02,5.32976071235674E+02,5.37284181811840E+02,-1.54743358169077E+02,-4.19582201225580E+02,-1.17701980586260E+02
1.56703667732154E-02,3.01783857247703E-01,1.42398467034586E+03,1.54443874938595E+02,5.32968932081308E+02,5.37277047369063E+02,-1.54745658795843E+02,-4.19530603200161E+02,-1.17746444168902E+02
1.56709827462561E-02,3.01611399231535E-01,1.42391712670085E+03,1.54448830239621E+02,5.32954693267728E+02,5.37262818322095E+02,-1.54750441638852E+02,-4.19437259582364E+02,-1.17825558739731E+02
1.56715987192968E-02,3.01433684834358E-01,1.42384916590101E+03,1.54454034121354E+02,5.32940454660606E+02,5.37248589973489E+02,-1.54755467806188E+02,-4.19341288120615E+02,-1.17907301852874E+02
1.56722146923375E-02,3.01223804782566E-01,1.42377268421227E+03,1.54459499931355E+02,5.32926216270043E+02,5.37234362333131E+02,-1.54760723736137E+02,-4.19229234169601E+02,-1.18005128163531E+02
1.56728306653782E-02,3.01019011663373E-01,1.42369891448972E+03,1.54465208936204E+02,5.32911978106130E+02,5.37220135410901E+02,-1.54766227947867E+02,-4.19119724046492E+02,-1.18100411364408E+02
1.56734466384189E-02,3.00837216184989E-01,1.42363324120902E+03,1.54471152073363E+02,5.32897740178957E+02,5.37205909216671E+02,-1.54771989289548E+02,-4.19021713119288E+02,-1.18184196097383E+02
1.56746870081737E-02,3.00476967801221E-01,1.42350629395424E+03,1.54483861586656E+02,5.32869070374622E+02,5.37177264528429E+02,-1.54784338554457E+02,-4.18827266403159E+02,-1.18349998125270E+02
1.56759273779286E-02,3.00114422791335E-01,1.42338338893250E+03,1.54497566943680E+02,5.32840401653408E+02,5.37148622912694E+02,-1.54797681366471E+02,-4.18631672909076E+02,-1.18516950003618E+02
1.56788883301476E-02,2.99247962960207E-01,1.42310880735604E+03,1.54534300419397E+02,5.32771969897881E+02,5.37080263894449E+02,-1.54833548382357E+02,-4.18164263051160E+02,-1.18916000843290E+02
1.56818492823666E-02,2.98378710273661E-01,1.42286029532181E+03,1.54576686601952E+02,5.32703545899375E+02,5.37011923935819E+02,-1.54875065312225E+02,-4.17695466293946E+02,-1.19316457641873E+02
1.56874500327454E-02,2.96735699226039E-01,1.42246392512534E+03,1.54672257276595E+02,5.32574146017980E+02,5.36882713811372E+02,-1.54968992975821E+02,-4.16809354886407E+02,-1.20073358924965E+02
1.56930507831241E-02,2.95091955424873E-01,1.42216306457623E+03,1.54787916293921E+02,5.32444786070905E+02,5.36753583797079E+02,-1.55083008249346E+02,-4.15922917156806E+02,-1.20830666640272E+02
1.57057696701997E-02,2.91356358034714E-01,1.42183218400462E+03,1.55124600095777E+02,5.32151219963580E+02,5.36460687908222E+02,-1.55415956453811E+02,-4.13908668649501E+02,-1.22552019258721E+02
1.57486177166220E-02,2.78737838571417E-01,1.42424881474156E+03,1.56998472872418E+02,5.31165746929119E+02,5.35478951968004E+02,-1.57277210710989E+02,-4.07108534638490E+02,-1.28370417329513E+02
1.57914657630443E-02,2.66068818494774E-01,1.43203877896345E+03,1.59991243007685E+02,5.30187478604221E+02,5.34506658464918E+02,-1.60257311826180E+02,-4.00287871514123E+02,-1.34218786950796E+02
1.58343138094666E-02,2.53351579518311E-01,1.44507999885923E+03,1.64065892440733E+02,5.29219363923377E+02,5.33546682293792E+02,-1.64319244020252E+02,-3.93449257581714E+02,-1.40097424712078E+02
1.58771618558889E-02,2.40588433471531E-01,1.46325050011543E+03,1.69182890825238E+02,5.28264370759765E+02,5.32601912263566E+02,-1.69423479258709E+02,-3.86595293161645E+02,-1.46006619101921E+02
1.59526553408754E-02,2.17996558766090E-01,1.50735323655862E+03,1.80602347785332E+02,5.26622816118758E+02,5.30983177204894E+02,-1.80820344344098E+02,-3.74489976983662E+02,-1.56493200221232E+02
1.60281488258618E-02,1.95282062745705E-01,1.56641747359619E+03,1.94906758194545E+02,5.25045101073111E+02,5.29434051392411E+02,-1.95102040257291E+02,-3.62358154709992E+02,-1.67075896682419E+02
1.61036423108482E-02,1.72457729514646E-01,1.63980823511811E+03,2.11853677817758E+02,5.23545172166119E+02,5.27967996466315E+02,-2.12026135547273E+02,-3.50212949219259E+02,-1.77755047247056E+02
1.61791357958346E-02,1.49536395092536E-01,1.72682934179688E+03,2.31184190576234E+02,5.22136180896424E+02,5.26597646080145E+02,-2.31333726971327E+02,-3.38067095354463E+02,-1.88530550725681E+02
1.62546292808211E-02,1.26530951126148E-01,1.82674090941307E+03,2.52633046641884E+02,5.20829775146661E+02,5.25334117607003E+02,-2.52759577593010E+02,-3.25932597631988E+02,-1.99401519975015E+02
1.63848886222022E-02,8.66765180635518E-02,2.02703350838924E+03,2.93828132388418E+02,5.18844107584789E+02,5.23430804251172E+02,-2.93914808906482E+02,-3.05053704495578E+02,-2.18377099755594E+02
1.65151479635834E-02,4.66769544941336E-02,2.25849457207348E+03,3.39101898362786E+02,5.17233776609067E+02,5.21910983937986E+02,-3.39148575317280E+02,-2.84293992554514E+02,-2.37616991383472E+02
1.66454073049646E-02,6.59923542299547E-03,2.51535817678272E+03,3.87001061366089E+02,5.16028690885424E+02,5.20801658777042E+02,-3.87007660601512E+02,-2.63700450399633E+02,-2.57101208377409E+02
1.68851223315767E-02,-6.71351489913181E-02,3.03031354395277E+03,4.77053901670228E+02,5.14908541156795E+02,5.19861543054902E+02,-4.76986766521237E+02,-2.26363163464251E+02,-2.93498379590651E+02
1.71248373581888E-02,-1.40488963283525E-01,3.55328718818593E+03,5.61768930362902E+02,5.15192361381890E+02,5.20314719246572E+02,-5.61628441399619E+02,-1.89912807737112E+02,-3.30401911509460E+02
1.73645523848009E-02,-2.13046384837979E-01,4.01938578054696E+03,6.32144388466166E+02,5.16734224118330E+02,5.21997257117397E+02,-6.31931342081328E+02,-1.54475329616623E+02,-3.67521927500774E+02
1.76042674114130E-02,-2.84396105998459E-01,4.35835343481989E+03,6.79699026186253E+02,5.19238093751111E+02,5.24596159573124E+02,-6.79414630080255E+02,-1.20099884589422E+02,-4.04496274983702E+02
1.78439824380250E-02,-3.54133665293879E-01,4.50385610891345E+03,6.96813142172699E+02,5.22272258438664E+02,5.27664476652609E+02,-6.96459008507405E+02,-8.67652286127091E+01,-4.40899248039900E+02
1.80836974646371E-02,-4.21863740031124E-01,4.40431080540459E+03,6.77023438107827E+02,5.25292894232064E+02,5.30645459306186E+02,-6.76601574367796E+02,-5.43906487058721E+01,-4.76254810600314E+02
1.83234124912492E-02,-4.87202387389202E-01,4.03338340846705E+03,6.15253748199311E+02,5.27666647734149E+02,5.32895603465909E+02,-6.14766545811922E+02,-2.28463644374033E+01,-5.10049239028505E+02
1.84961150345454E-02,-5.32584803551916E-01,3.60063836387663E+03,5.42699654163141E+02,5.28584803551863E+02,5.33668604021978E+02,-5.42167069359589E+02,-5.41633942895487E-01,-5.33126970079083E+02
1.84961150345454E-02,-5.32584803551916E-01,3.60063836387660E+03,5.42699654163141E+02,5.28584803551863E+02,5.33668604021978E+02,-5.42167069359589E+02,-5.41633942922090E-01,-5.33126970079056E+02
1.84964435600840E-02,-5.32822839229964E-01,3.59964684025049E+03,5.42538517713781E+02,5.28585700331905E+02,5.33669178289615E+02,-5.42005694874551E+02,-5.41472330563010E-01,-5.33127705959052E+02
1.84967720856226E-02,-5.33214139407724E-01,3.59865517045821E+03,5.42377369423161E+02,5.28586593582474E+02,5.33669748850839E+02,-5.41844155283753E+02,-5.41310399834060E-01,-5.33128438451005E+02
1.84976687589485E-02,-5.35043271766719E-01,3.59594780777047E+03,5.41937474510545E+02,5.28589014077930E+02,5.33671287723378E+02,-5.41402431238778E+02,-5.40866847100233E-01,-5.33130420876277E+02
1.84985654322743E-02,-5.37887161504114E-01,3.59323956679147E+03,5.41497501006503E+02,5.28591411195575E+02,5.33672802046213E+02,-5.40959613844999E+02,-5.40421186262279E-01,-5.33132380859951E+02
1.84994621056002E-02,-5.41830286142579E-01,3.59053031214694E+03,5.41057442247527E+02,5.28593782983081E+02,5.33674289769217E+02,-5.40515611961384E+02,-5.39973241702000E-01,-5.33134316527515E+02
1.85003587789261E-02,-5.46900739321080E-01,3.58782000064366E+03,5.40617295928049E+02,5.28596128786186E+02,5.33675750205423E+02,-5.40070395188728E+02,-5.39522954926497E-01,-5.33136227250497E+02
1.85021693127692E-02,-5.60612829408116E-01,3.58234415404616E+03,5.39728296149837E+02,5.28600785242081E+02,5.33678614942151E+02,-5.39167683320429E+02,-5.38606531884511E-01,-5.33140008410266E+02
1.85054308602689E-02,-5.97045392539715E-01,3.57246881037232E+03,5.38125909517640E+02,5.28608902782942E+02,5.33683491264191E+02,-5.37528864125100E+02,-5.36931281801344E-01,-5.33146559982390E+02
1.85113026717910E-02,-7.00665913983276E-01,3.55465480107781E+03,5.35238116380752E+02,5.28622638055547E+02,5.33691347308409E+02,-5.34537450466769E+02,-5.33836250716604E-01,-5.33157511057692E+02
1.85232345381840E-02,-1.06177016793124E+00,3.51831893936590E+03,5.29357938952298E+02,5.28647060358542E+02,5.33703648115570E+02,-5.28296168784366E+02,-5.27233871382464E-01,-5.33176414244187E+02
1.85351664045770E-02,-1.62450299828289E+00,3.48180642851090E+03,5.23461471100521E+02,5.28666798065312E+02,5.33711030126687E+02,-5.21836968102238E+02,-5.20211944892026E-01,-5.33190818181795E+02
1.85470982709700E-02,-2.38864815814643E+00,3.44512549300090E+03,5.17548439477326E+02,5.28681838511093E+02,5.33713480346571E+02,-5.15159791319180E+02,-5.12770630390264E-01,-5.33200709716180E+02
1.85590301373630E-02,-3.35397617839810E+00,3.40828487669182E+03,5.11618564486016E+02,5.28692168549682E+02,5.33710985299322E+02,-5.08264588307618E+02,-5.04910107218961E-01,-5.33206075192103E+02
1.85885741897684E-02,-6.60820381380524E+00,3.31643740907579E+03,4.96861245837926E+02,5.28697373220942E+02,5.33683421128010E+02,-4.90253042024121E+02,-4.83644354565968E-01,-5.33199776773444E+02
1.86181182421738E-02,-1.10908508019209E+01,3.22382556615818E+03,4.81994840188842E+02,5.28673408878555E+02,5.33625241409480E+02,-4.70903989386921E+02,-4.59812678772209E-01,-5.33165428730708E+02
1.86476622945793E-02,-1.67983383097111E+01,3.13062658352300E+03,4.67015361436302E+02,5.28620064995376E+02,5.33536231223642E+02,-4.50217023126591E+02,-4.33418251398621E-01,-5.33102812972244E+02
1.86772063469847E-02,-2.37267922248318E+01,3.03703705801214E+03,4.51918642967719E+02,5.28537109952468E+02,5.33416154492914E+02,-4.28191850742887E+02,-4.04464654053413E-01,-5.33011689838861E+02
1.87350853326405E-02,-4.08240427062251E+01,2.85340800358115E+03,4.21988048171429E+02,5.28287836342592E+02,5.33089923018469E+02,-3.81164005465204E+02,-3.40339622419492E-01,-5.32749583396050E+02
1.88572245688831E-02,-9.20959007073154E+01,2.47256704877083E+03,3.57175805346310E+02,5.27377127036117E+02,5.31998319370656E+02,-2.65079904638995E+02,-1.72983830947828E-01,-5.31825335539708E+02
1.90700450811796E-02,-2.29920425100273E+02,1.89146616693646E+03,2.38328490623140E+02,5.24491352762394E+02,5.28737032090155E+02,-8.40806552286713E+00,2.21512138065236E-01,-5.28958544228220E+02
1.90757867565482E-02,-2.34480637085323E+02,1.87834448810855E+03,2.35009026943647E+02,5.24389858661203E+02,5.28624339063808E+02,-5.28389858323919E-01,2.33952013275029E-01,-5.28858291077083E+02
1.90757867565482E-02,-2.34480637085323E+02,1.87834448793101E+03,2.35009026943647E+02,5.24389858661203E+02,5.28624338895166E+02,-5.28389858323919E-01,2.33952181916834E-01,-5.28858291077083E+02
1.90758527757574E-02,-2.34521136768147E+02,1.84543849565764E+03,2.34983001033475E+02,5.24388685441006E+02,4.95360929762761E+02,-4.61864265328728E-01,3.34962025702292E+01,-5.28857132332990E+02
1.90759187949665E-02,-2.34552715476921E+02,1.82417301545235E+03,2.34965901067790E+02,5.24387512252684E+02,4.71020988839892E+02,-4.13185590868864E-01,5.78349847858511E+01,-5.28855973625743E+02
1.90760284646434E-02,-2.34593779117655E+02,1.80192079425833E+03,2.34948897877831E+02,5.24385563433385E+02,4.41986582082571E+02,-3.55118760175969E-01,8.68674667881967E+01,-5.28854048870768E+02
1.90761381343203E-02,-2.34623488413274E+02,1.79004780906258E+03,2.34943261338962E+02,5.24383614693071E+02,4.24312684833788E+02,-3.19772925687886E-01,1.04539439373297E+02,-5.28852124207085E+02
1.90765105457140E-02,-2.34690738690022E+02,1.77478196953522E+03,2.34957859560094E+02,5.24376997911897E+02,3.97983363239985E+02,-2.67120870071807E-01,1.30862226047575E+02,-5.28845589287560E+02
1.90768829571077E-02,-2.34731644146631E+02,1.77501898266494E+03,2.34998959085772E+02,5.24370382138150E+02,3.98077130993873E+02,-2.67314939141130E-01,1.30761924538072E+02,-5.28839055531945E+02
1.90772553685015E-02,-2.34769014646302E+02,1.77721594722709E+03,2.35043751058035E+02,5.24363767380446E+02,4.01784604709819E+02,-2.74736411733642E-01,1.27047918240041E+02,-5.28832522949860E+02
1.90779085421505E-02,-2.34839363932830E+02,1.77865836490799E+03,2.35118130696287E+02,5.24352169777098E+02,4.03794056160695E+02,-2.78766763456417E-01,1.25027013937793E+02,-5.28821070098487E+02
1.90785617157996E-02,-2.34911611301102E+02,1.77918748257056E+03,2.35191097730953E+02,5.24340575336680E+02,4.04148165116535E+02,-2.79486429851403E-01,1.24661455778981E+02,-5.28809620895516E+02
1.90802458238577E-02,-2.35100564563547E+02,1.77996657439593E+03,2.35379781285303E+02,5.24310702058351E+02,4.03998563143377E+02,-2.79216721756939E-01,1.24781562169996E+02,-5.28780125313373E+02
1.90842878469856E-02,-2.35563591372915E+02,1.78173811700720E+03,2.35841638523815E+02,5.24239127946421E+02,4.03378452587432E+02,-2.78047150900278E-01,1.25331023640281E+02,-5.28709476227714E+02
