Time,_dummy,_derdummy,sum_nu,sum_u_1_,sum_u_2_,sum_u_3_,sum_y,sum_k_1_,sum_k_2_,sum_k_3_,sine_amplitude,sine_freqHz,sine_phase,sine_offset,sine_startTime,sine_y,sine_pi,realToInteger_u,realToInteger_y,integerConstant_k,integerConstant_y,showValue_use_0numberPort,showValue_number,showValue_numberPort,showValue_showNumber,product_nu,product_u_1_,product_u_2_,product_y,showValue1_use_0numberPort,showValue1_number,showValue1_numberPort,showValue1_showNumber,triggeredAdd_u,triggeredAdd_y,triggeredAdd_use_0reset,triggeredAdd_use_0set,triggeredAdd_y_0start,triggeredAdd_trigger,triggeredAdd_local_0reset,triggeredAdd_local_0set,booleanPulse1_width,booleanPulse1_period,booleanPulse1_startTime,booleanPulse1_y,booleanPulse1_Twidth,booleanPulse1_pulsStart,showValue2_use_0numberPort,showValue2_number,showValue2_numberPort,showValue2_showNumber,multiSwitch1_expr_1_,multiSwitch1_expr_2_,multiSwitch1_y_0default,multiSwitch1_use_0pre_0as_0default,multiSwitch1_nu,multiSwitch1_u_1_,multiSwitch1_u_2_,multiSwitch1_y,multiSwitch1_firstActiveIndex,booleanPulse2_width,booleanPulse2_period,booleanPulse2_startTime,booleanPulse2_y,booleanPulse2_Twidth,booleanPulse2_pulsStart,showValue3_use_0numberPort,showValue3_number,showValue3_showNumber,DymolaConvertInputToReal0,DymolaConvertInputToREAL0,integerStep,y_0sum,y_0product,y_0triggeredAdd,y_0multiSwitch,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
6.48,1,0,3,-2,0,1,-1,1,1,1,3,0.1,0,0,0,-2.4047,3.14159,-2.4047,-2,1,1,1,0,-1,-1,2,-1,0,0,1,0,0,0,1,6,0,0,0,1,0,0,50,1,0,1,0.5,6,1,0,6,6,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-1,0,6,4,0,1,0,8
6.5,1,0,3,-2,0,1,-1,1,1,1,3,0.1,0,0,0,-2.42705,3.14159,-2.42705,-2,1,1,1,0,-1,-1,2,-1,0,0,1,0,0,0,1,6,0,0,0,1,0,0,50,1,0,1,0.5,6,1,0,6,6,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-1,0,6,4,0,1,0,8
6.5,1,0,3,-2,0,1,-1,1,1,1,3,0.1,0,0,0,-2.42705,3.14159,-2.42705,-2,1,1,1,0,-1,-1,2,-1,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-1,0,6,6,0,1,0,8
6.52,1,0,3,-2,0,1,-1,1,1,1,3,0.1,0,0,0,-2.44902,3.14159,-2.44902,-2,1,1,1,0,-1,-1,2,-1,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-1,0,6,6,0,1,0,8
6.54,1,0,3,-2,0,1,-1,1,1,1,3,0.1,0,0,0,-2.4706,3.14159,-2.4706,-2,1,1,1,0,-1,-1,2,-1,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-1,0,6,6,0,1,0,8
6.56,1,0,3,-2,0,1,-1,1,1,1,3,0.1,0,0,0,-2.49179,3.14159,-2.49179,-2,1,1,1,0,-1,-1,2,-1,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-1,0,6,6,0,1,0,8
6.56785,1,0,3,-2,0,1,-1,1,1,1,3,0.1,0,0,0,-2.5,3.14159,-2.5,-2,1,1,1,0,-1,-1,2,-1,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-1,0,6,6,0,1,0,8
6.56785,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.5,3.14159,-2.5,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.58,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.51258,3.14159,-2.51258,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.6,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.53298,3.14159,-2.53298,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.62,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.55298,3.14159,-2.55298,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.64,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.57258,3.14159,-2.57258,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.66,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.59177,3.14159,-2.59177,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.68,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.61055,3.14159,-2.61055,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.7,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.62892,3.14159,-2.62892,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.72,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.64687,3.14159,-2.64687,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.74,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.66441,3.14159,-2.66441,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.76,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.68152,3.14159,-2.68152,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.78,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.69822,3.14159,-2.69822,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.8,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.71448,3.14159,-2.71448,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.82,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.73032,3.14159,-2.73032,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.84,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.74572,3.14159,-2.74572,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.86,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.7607,3.14159,-2.7607,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.88,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.77523,3.14159,-2.77523,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.9,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.78933,3.14159,-2.78933,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.92,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.80299,3.14159,-2.80299,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.94,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.8162,3.14159,-2.8162,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.96,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.82897,3.14159,-2.82897,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
6.98,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.8413,3.14159,-2.8413,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
7,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.85317,3.14159,-2.85317,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,6,0,0,0,0,0,0,50,1,0,0,0.5,6,1,0,6,6,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,6,6,0,1,0,8
7,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.85317,3.14159,-2.85317,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.02,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.86459,3.14159,-2.86459,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.04,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.87557,3.14159,-2.87557,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.06,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.88608,3.14159,-2.88608,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.08,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.89614,3.14159,-2.89614,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.1,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.90575,3.14159,-2.90575,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.12,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.9149,3.14159,-2.9149,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.14,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.92358,3.14159,-2.92358,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.16,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.9318,3.14159,-2.9318,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.18,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.93957,3.14159,-2.93957,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.2,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.94686,3.14159,-2.94686,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.22,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.95369,3.14159,-2.95369,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.24,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.96006,3.14159,-2.96006,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.26,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.96596,3.14159,-2.96596,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.28,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.97138,3.14159,-2.97138,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.3,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.97634,3.14159,-2.97634,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.32,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.98083,3.14159,-2.98083,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.34,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.98485,3.14159,-2.98485,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.36,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.9884,3.14159,-2.9884,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.38,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99148,3.14159,-2.99148,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.4,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99408,3.14159,-2.99408,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.42,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99621,3.14159,-2.99621,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.44,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99787,3.14159,-2.99787,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.46,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99905,3.14159,-2.99905,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.48,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99976,3.14159,-2.99976,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.5,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-3,3.14159,-3,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,1,0,0,50,1,0,1,0.5,7,1,0,7,7,4,6,2,0,2,1,1,4,1,80,2,0,1,1.6,6,0,4,4,0,0,0,-2,0,7,4,0,1,0,8
7.5,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-3,3.14159,-3,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,7,6,0,1,0,8
7.52,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99976,3.14159,-2.99976,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,7,6,0,1,0,8
7.54,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99905,3.14159,-2.99905,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,7,6,0,1,0,8
7.56,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99787,3.14159,-2.99787,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,7,6,0,1,0,8
7.58,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99621,3.14159,-2.99621,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,7,6,0,1,0,8
7.6,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99408,3.14159,-2.99408,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,1,6,2,80,2,0,1,1.6,6,0,6,6,0,0,0,-2,0,7,6,0,1,0,8
7.6,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99408,3.14159,-2.99408,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,0,2,0,80,2,0,0,1.6,6,0,2,2,0,0,0,-2,0,7,2,0,1,0,8
7.62,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.99148,3.14159,-2.99148,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,0,2,0,80,2,0,0,1.6,6,0,2,2,0,0,0,-2,0,7,2,0,1,0,8
7.64,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.9884,3.14159,-2.9884,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,0,2,0,80,2,0,0,1.6,6,0,2,2,0,0,0,-2,0,7,2,0,1,0,8
7.66,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.98485,3.14159,-2.98485,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,0,2,0,80,2,0,0,1.6,6,0,2,2,0,0,0,-2,0,7,2,0,1,0,8
7.68,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.98083,3.14159,-2.98083,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,0,2,0,80,2,0,0,1.6,6,0,2,2,0,0,0,-2,0,7,2,0,1,0,8
7.7,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.97634,3.14159,-2.97634,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,0,2,0,80,2,0,0,1.6,6,0,2,2,0,0,0,-2,0,7,2,0,1,0,8
7.72,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.97138,3.14159,-2.97138,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,0,2,0,80,2,0,0,1.6,6,0,2,2,0,0,0,-2,0,7,2,0,1,0,8
7.74,1,0,3,-3,0,1,-2,1,1,1,3,0.1,0,0,0,-2.96596,3.14159,-2.96596,-3,1,1,1,0,-2,-2,2,-2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,50,1,0,0,0.5,7,1,0,7,7,4,6,2,0,2,0,0,2,0,80,2,0,0,1.6,6,0,2,2,0,0,0,-2,0,7,2,0,1,0,8
