"time","OAT","fanspeed","valveopen","room.Awall","room.LWT","room.RATinit","room.cAir","room.cWater","room.eps","room.hAir","room.mdotat","room.mdotwt","room.rohAir","room.vAir","wall.TisurfInit","wall.TosurfInit","wall.aWall","wall.cWall","wall.hi","wall.ho","wall.lWall","wall.lambda_Wall","wall.rhoWall","RAT","wall.RAT","room.energy","room.Tisurf","wall.Tosurf","room.der(RAT)","room.der(energy)","wall.der(Tisurf)","wall.der(Tosurf)","room.DT","room.EWT","room.Qin","room.Qout","room.SAT","room.fs","room.mdota","room.mdotw","room.vo","wall.C","wall.R"
0.8515,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4136246315,15.99924147,9.990165705,8.302717786e-007,0.4857599814,-0.0008913677652,-0.01154258129,0.3034928964,28.3817273,0.4857599814,0.182267085,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.852,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4138675115,15.99924103,9.990159934,8.29978882e-007,0.4857599814,-0.0008913684166,-0.01154257332,0.3033858327,28.3817273,0.4857599814,0.1823741487,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8525,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4141103915,15.99924058,9.990154163,8.296859854e-007,0.4857599814,-0.000891369068,-0.01154256534,0.3032787688,28.3817273,0.4857599814,0.1824812125,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.853,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4143532714,15.99924014,9.990148391,8.293930885e-007,0.4857599814,-0.0008913697195,-0.01154255737,0.303171705,28.38172731,0.4857599814,0.1825882764,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8535,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4145961514,15.99923969,9.99014262,8.291001916e-007,0.4857599814,-0.0008913703709,-0.0115425494,0.3030646411,28.38172731,0.4857599814,0.1826953403,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.854,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4148390314,15.99923924,9.990136849,8.288072946e-007,0.4857599813,-0.0008913710223,-0.01154254142,0.3029575771,28.38172731,0.4857599813,0.1828024042,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8545,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4150819114,15.9992388,9.990131078,8.285143974e-007,0.4857599813,-0.0008913716737,-0.01154253345,0.3028505132,28.38172731,0.4857599813,0.1829094682,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.855,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4153247914,15.99923835,9.990125306,8.282215001e-007,0.4857599813,-0.0008913723251,-0.01154252548,0.3027434491,28.38172731,0.4857599813,0.1830165322,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8555,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4155676714,15.99923791,9.990119535,8.279286027e-007,0.4857599813,-0.0008913729766,-0.0115425175,0.302636385,28.38172731,0.4857599813,0.1831235963,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.856,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4158105514,15.99923746,9.990113764,8.276357052e-007,0.4857599813,-0.000891373628,-0.01154250953,0.3025293209,28.38172731,0.4857599813,0.1832306604,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8565,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4160534314,15.99923702,9.990107992,8.273428076e-007,0.4857599813,-0.0008913742794,-0.01154250156,0.3024222568,28.38172731,0.4857599813,0.1833377245,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.857,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4162963114,15.99923657,9.990102221,8.270499098e-007,0.4857599813,-0.0008913749308,-0.01154249358,0.3023151926,28.38172731,0.4857599813,0.1834447887,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8575,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4165391914,15.99923613,9.99009645,8.26757012e-007,0.4857599813,-0.0008913755822,-0.01154248561,0.3022081283,28.38172731,0.4857599813,0.183551853,25.60000055,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.858,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000092,16.00000092,0.4167820714,15.99923568,9.990090679,8.26464114e-007,0.4857599813,-0.0008913762337,-0.01154247764,0.302101064,28.38172731,0.4857599813,0.1836589173,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8585,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4170249513,15.99923523,9.990084907,8.261712159e-007,0.4857599813,-0.0008913768851,-0.01154246966,0.3019939997,28.38172731,0.4857599813,0.1837659816,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.859,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4172678313,15.99923479,9.990079136,8.258783177e-007,0.4857599813,-0.0008913775365,-0.01154246169,0.3018869353,28.38172731,0.4857599813,0.1838730459,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8595,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4175107113,15.99923434,9.990073365,8.255854193e-007,0.4857599813,-0.0008913781879,-0.01154245372,0.3017798709,28.38172731,0.4857599813,0.1839801104,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.86,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4177535913,15.9992339,9.990067594,8.252925209e-007,0.4857599812,-0.0008913788393,-0.01154244574,0.3016728064,28.38172731,0.4857599812,0.1840871748,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8605,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4179964713,15.99923345,9.990061823,8.249996223e-007,0.4857599812,-0.0008913794907,-0.01154243777,0.3015657419,28.38172731,0.4857599812,0.1841942393,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.861,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4182393513,15.99923301,9.990056051,8.247067236e-007,0.4857599812,-0.0008913801422,-0.0115424298,0.3014586774,28.38172731,0.4857599812,0.1843013038,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8615,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4184822313,15.99923256,9.99005028,8.244138248e-007,0.4857599812,-0.0008913807936,-0.01154242182,0.3013516128,28.38172731,0.4857599812,0.1844083684,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.862,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4187251113,15.99923211,9.990044509,8.241209259e-007,0.4857599812,-0.000891381445,-0.01154241385,0.3012445482,28.38172731,0.4857599812,0.184515433,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8625,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4189679913,15.99923167,9.990038738,8.238280268e-007,0.4857599812,-0.0008913820964,-0.01154240588,0.3011374835,28.38172731,0.4857599812,0.1846224977,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.863,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4192108713,15.99923122,9.990032967,8.235351277e-007,0.4857599812,-0.0008913827478,-0.0115423979,0.3010304188,28.38172731,0.4857599812,0.1847295624,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8635,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4194537512,15.99923078,9.990027195,8.232422284e-007,0.4857599812,-0.0008913833992,-0.01154238993,0.300923354,28.38172731,0.4857599812,0.1848366272,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.864,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4196966312,15.99923033,9.990021424,8.22949329e-007,0.4857599812,-0.0008913840506,-0.01154238196,0.3008162892,28.38172731,0.4857599812,0.184943692,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8645,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4199395112,15.99922989,9.990015653,8.226564295e-007,0.4857599812,-0.000891384702,-0.01154237398,0.3007092244,28.38172731,0.4857599812,0.1850507568,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.865,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4201823912,15.99922944,9.990009882,8.223635299e-007,0.4857599812,-0.0008913853535,-0.01154236601,0.3006021595,28.38172731,0.4857599812,0.1851578217,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8655,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4204252712,15.99922899,9.990004111,8.220706301e-007,0.4857599812,-0.0008913860049,-0.01154235804,0.3004950945,28.38172731,0.4857599812,0.1852648866,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.866,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4206681512,15.99922855,9.989998339,8.217777302e-007,0.4857599811,-0.0008913866563,-0.01154235006,0.3003880296,28.38172731,0.4857599811,0.1853719516,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8665,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4209110312,15.9992281,9.989992568,8.214848303e-007,0.4857599811,-0.0008913873077,-0.01154234209,0.3002809645,28.38172731,0.4857599811,0.1854790166,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.867,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4211539112,15.99922766,9.989986797,8.211919301e-007,0.4857599811,-0.0008913879591,-0.01154233412,0.3001738995,28.38172731,0.4857599811,0.1855860817,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8675,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4213967912,15.99922721,9.989981026,8.208990299e-007,0.4857599811,-0.0008913886105,-0.01154232614,0.3000668344,28.38172731,0.4857599811,0.1856931468,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.868,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4216396712,15.99922677,9.989975255,8.206061296e-007,0.4857599811,-0.0008913892619,-0.01154231817,0.2999597692,28.38172731,0.4857599811,0.1858002119,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8685,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4218825512,15.99922632,9.989969484,8.203132291e-007,0.4857599811,-0.0008913899133,-0.0115423102,0.299852704,28.38172731,0.4857599811,0.1859072771,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.869,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4221254311,15.99922587,9.989963712,8.200203286e-007,0.4857599811,-0.0008913905647,-0.01154230223,0.2997456388,28.38172731,0.4857599811,0.1860143423,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8695,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4223683111,15.99922543,9.989957941,8.197274279e-007,0.4857599811,-0.0008913912161,-0.01154229425,0.2996385735,28.38172731,0.4857599811,0.1861214076,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.87,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000093,16.00000093,0.4226111911,15.99922498,9.98995217,8.194345271e-007,0.4857599811,-0.0008913918675,-0.01154228628,0.2995315082,28.38172731,0.4857599811,0.1862284729,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8705,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4228540711,15.99922454,9.989946399,8.191416261e-007,0.4857599811,-0.0008913925189,-0.01154227831,0.2994244428,28.38172731,0.4857599811,0.1863355382,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.871,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4230969511,15.99922409,9.989940628,8.188487251e-007,0.4857599811,-0.0008913931703,-0.01154227033,0.2993173774,28.38172731,0.4857599811,0.1864426036,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8715,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4233398311,15.99922365,9.989934857,8.185558239e-007,0.4857599811,-0.0008913938217,-0.01154226236,0.299210312,28.38172731,0.4857599811,0.1865496691,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.872,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4235827111,15.9992232,9.989929086,8.182629227e-007,0.485759981,-0.0008913944731,-0.01154225439,0.2991032465,28.38172731,0.485759981,0.1866567346,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8725,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4238255911,15.99922275,9.989923314,8.179700213e-007,0.485759981,-0.0008913951245,-0.01154224641,0.2989961809,28.38172731,0.485759981,0.1867638001,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.873,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4240684711,15.99922231,9.989917543,8.176771197e-007,0.485759981,-0.0008913957759,-0.01154223844,0.2988891154,28.38172731,0.485759981,0.1868708657,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8735,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4243113511,15.99922186,9.989911772,8.173842181e-007,0.485759981,-0.0008913964273,-0.01154223047,0.2987820497,28.38172731,0.485759981,0.1869779313,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.874,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.424554231,15.99922142,9.989906001,8.170913164e-007,0.485759981,-0.0008913970787,-0.01154222249,0.2986749841,28.38172731,0.485759981,0.1870849969,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8745,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.424797111,15.99922097,9.98990023,8.167984145e-007,0.485759981,-0.0008913977301,-0.01154221452,0.2985679184,28.38172731,0.485759981,0.1871920626,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.875,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.425039991,15.99922053,9.989894459,8.165055125e-007,0.485759981,-0.0008913983815,-0.01154220655,0.2984608526,28.38172731,0.485759981,0.1872991284,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8755,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.425282871,15.99922008,9.989888688,8.162126104e-007,0.485759981,-0.0008913990329,-0.01154219857,0.2983537868,28.38172731,0.485759981,0.1874061942,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.876,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.425525751,15.99921963,9.989882917,8.159197082e-007,0.485759981,-0.0008913996843,-0.0115421906,0.298246721,28.38172731,0.485759981,0.18751326,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8765,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.425768631,15.99921919,9.989877146,8.156268058e-007,0.485759981,-0.0008914003357,-0.01154218263,0.2981396551,28.38172731,0.485759981,0.1876203259,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.877,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.426011511,15.99921874,9.989871374,8.153339034e-007,0.485759981,-0.000891400987,-0.01154217465,0.2980325892,28.38172731,0.485759981,0.1877273918,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8775,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.426254391,15.9992183,9.989865603,8.150410008e-007,0.485759981,-0.0008914016384,-0.01154216668,0.2979255232,28.38172731,0.485759981,0.1878344578,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.878,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.426497271,15.99921785,9.989859832,8.147480981e-007,0.4857599809,-0.0008914022898,-0.01154215871,0.2978184572,28.38172732,0.4857599809,0.1879415238,25.60000056,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8785,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.426740151,15.99921741,9.989854061,8.144551953e-007,0.4857599809,-0.0008914029412,-0.01154215074,0.2977113911,28.38172732,0.4857599809,0.1880485898,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.879,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.426983031,15.99921696,9.98984829,8.141622924e-007,0.4857599809,-0.0008914035926,-0.01154214276,0.297604325,28.38172732,0.4857599809,0.1881556559,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8795,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4272259109,15.99921651,9.989842519,8.138693893e-007,0.4857599809,-0.000891404244,-0.01154213479,0.2974972589,28.38172732,0.4857599809,0.188262722,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.88,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4274687909,15.99921607,9.989836748,8.135764862e-007,0.4857599809,-0.0008914048954,-0.01154212682,0.2973901927,28.38172732,0.4857599809,0.1883697882,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8805,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4277116709,15.99921562,9.989830977,8.132835829e-007,0.4857599809,-0.0008914055468,-0.01154211884,0.2972831265,28.38172732,0.4857599809,0.1884768544,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.881,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4279545509,15.99921518,9.989825206,8.129906795e-007,0.4857599809,-0.0008914061982,-0.01154211087,0.2971760602,28.38172732,0.4857599809,0.1885839207,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8815,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4281974309,15.99921473,9.989819435,8.12697776e-007,0.4857599809,-0.0008914068495,-0.0115421029,0.2970689939,28.38172732,0.4857599809,0.188690987,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.882,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4284403109,15.99921429,9.989813664,8.124048723e-007,0.4857599809,-0.0008914075009,-0.01154209492,0.2969619276,28.38172732,0.4857599809,0.1887980533,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8825,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000094,16.00000094,0.4286831909,15.99921384,9.989807893,8.121119686e-007,0.4857599809,-0.0008914081523,-0.01154208695,0.2968548612,28.38172732,0.4857599809,0.1889051197,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.883,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000095,16.00000095,0.4289260709,15.99921339,9.989802122,8.118190647e-007,0.4857599809,-0.0008914088037,-0.01154207898,0.2967477947,28.38172732,0.4857599809,0.1890121861,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8835,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000095,16.00000095,0.4291689509,15.99921295,9.989796351,8.115261607e-007,0.4857599809,-0.0008914094551,-0.011542071,0.2966407282,28.38172732,0.4857599809,0.1891192526,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.884,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000095,16.00000095,0.4294118309,15.9992125,9.98979058,8.112332566e-007,0.4857599809,-0.0008914101065,-0.01154206303,0.2965336617,28.38172732,0.4857599809,0.1892263191,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.8845,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000095,16.00000095,0.4296547108,15.99921206,9.989784809,8.109403524e-007,0.4857599808,-0.0008914107578,-0.01154205506,0.2964265952,28.38172732,0.4857599808,0.1893333857,25.60000057,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
