"time","egsCarSpeed","egsGear","egsTargetGear","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv1","valves_mv2","valves_mv3","tShiftStart"
3.86,53.602,1,2,0,0,0,0,0,0,1,0,0,2.9
3.87,53.738,1,2,0,0,0,0,0,0,1,0,0,2.9
3.88,53.874,1,2,0,0,0,0,0,0,1,0,0,2.9
3.89,54.01,1,2,0,0,0,0,0,0,1,0,0,2.9
3.9,54.146,1,2,0,0,0,0,0,0,1,0,0,2.9
3.91,54.281,1,2,0,0,0,0,0,0,1,0,0,2.9
3.92,54.417,2,2,0,0,0,0,0,0,1,0,0,2.9
3.93,54.552,2,2,0,0,0,0,0,0,1,0,0,2.9
3.94,54.687,2,2,0,0,0,0,0,0,1,0,0,2.9
3.95,54.821,2,2,0,0,0,0,0,0,1,0,0,2.9
3.96,54.956,2,2,0,0,0,0,0,0,1,0,0,2.9
3.97,55.09,2,2,0,0,0,0,0,0,1,0,0,2.9
3.98,55.225,2,2,0,0,0,0,0,0,1,0,0,2.9
3.99,55.359,2,2,0,0,0,0,0,0,1,0,0,2.9
4,55.493,2,2,0,0,0,0,0,0,1,0,0,2.9
4.01,55.626,2,2,0,0,0,0,0,0,1,0,0,2.9
4.02,55.76,2,2,0,0,0,0,0,0,1,0,0,2.9
4.03,55.893,2,2,0,0,0,0,0,0,1,0,0,2.9
4.04,56.026,2,2,0,0,0,0,0,0,1,0,0,2.9
4.05,56.159,2,2,0,0,0,0,0,0,1,0,0,2.9
4.06,56.292,2,2,0,0,0,0,0,0,1,0,0,2.9
4.07,56.425,2,2,0,0,0,0,0,0,1,0,0,2.9
4.08,56.557,2,2,0,0,0,0,0,0,1,0,0,2.9
4.09,56.69,2,2,0,0,0,0,0,0,1,0,0,2.9
4.1,56.822,2,2,0,0,0,0,0,0,1,0,0,2.9
4.11,56.954,2,2,0,0,0,0,0,0,1,0,0,2.9
4.12,57.085,2,2,0,0,0,0,0,0,1,0,0,2.9
4.13,57.217,2,2,0,0,0,0,0,0,1,0,0,2.9
4.14,57.348,2,2,0,0,0,0,0,0,1,0,0,2.9
4.15,57.479,2,2,0,0,0,0,0,0,1,0,0,2.9
4.16,57.61,2,2,0,0,0,0,0,0,1,0,0,2.9
4.17,57.741,2,2,0,0,0,0,0,0,1,0,0,2.9
4.18,57.872,2,2,0,0,0,0,0,0,1,0,0,2.9
4.19,58.002,2,2,0,0,0,0,0,0,1,0,0,2.9
4.2,58.133,2,2,0,0,0,0,0,0,1,0,0,2.9
4.21,58.263,2,2,0,0,0,0,0,0,1,0,0,2.9
4.22,58.393,2,2,0,0,0,0,0,0,1,0,0,2.9
4.23,58.523,2,2,0,0,0,0,0,0,1,0,0,2.9
4.24,58.652,2,2,0,0,0,0,0,0,1,0,0,2.9
4.25,58.782,2,2,0,0,0,0,0,0,1,0,0,2.9
4.26,58.911,2,2,0,0,0,0,0,0,1,0,0,2.9
4.27,59.04,2,2,0,0,0,0,0,0,1,0,0,2.9
4.28,59.169,2,2,0,0,0,0,0,0,1,0,0,2.9
4.29,59.298,2,2,0,0,0,0,0,0,1,0,0,2.9
4.3,59.426,2,2,0,0,0,0,0,0,1,0,0,2.9
4.31,59.555,2,2,0,0,0,0,0,0,1,0,0,2.9
4.32,59.683,2,2,0,0,0,0,0,0,1,0,0,2.9
4.33,59.811,2,2,0,0,0,0,0,0,1,0,0,2.9
4.34,59.939,2,2,0,0,0,0,0,0,1,0,0,2.9
4.35,60.066,2,2,0,0,0,0,0,0,1,0,0,2.9
4.36,60.194,2,2,0,0,0,0,0,0,1,0,0,2.9
4.37,60.321,2,2,0,0,0,0,0,0,1,0,0,2.9
4.38,60.448,2,2,0,0,0,0,0,0,1,0,0,2.9
4.39,60.575,2,2,0,0,0,0,0,0,1,0,0,2.9
4.4,60.702,2,2,0,0,0,0,0,0,1,0,0,2.9
4.41,60.829,2,2,0,0,0,0,0,0,1,0,0,2.9
4.42,60.955,2,2,0,0,0,0,0,0,1,0,0,2.9
4.43,61.081,2,2,0,0,0,0,0,0,1,0,0,2.9
4.44,61.208,2,2,0,0,0,0,0,0,1,0,0,2.9
4.45,61.334,2,2,0,0,0,0,0,0,1,0,0,2.9
4.46,61.459,2,2,0,0,0,0,0,0,1,0,0,2.9
4.47,61.585,2,2,0,0,0,0,0,0,1,0,0,2.9
4.48,61.71,2,2,0,0,0,0,0,0,1,0,0,2.9
4.49,61.835,2,2,0,0,0,0,0,0,1,0,0,2.9
4.5,61.961,2,2,0,0,0,0,0,0,1,0,0,2.9
4.51,62.085,2,2,0,0,0,0,0,0,1,0,0,2.9
4.52,62.21,2,2,0,0,0,0,0,0,1,0,0,2.9
4.53,62.335,2,2,0,0,0,0,0,0,1,0,0,2.9
4.54,62.459,2,2,0,0,0,0,0,0,1,0,0,2.9
4.55,62.583,2,2,0,0,0,0,0,0,1,0,0,2.9
4.56,62.707,2,2,0,0,0,0,0,0,1,0,0,2.9
4.57,62.831,2,2,0,0,0,0,0,0,1,0,0,2.9
4.58,62.955,2,2,0,0,0,0,0,0,1,0,0,2.9
4.59,63.078,2,2,0,0,0,0,0,0,1,0,0,2.9
4.6,63.202,2,2,0,0,0,0,0,0,1,0,0,2.9
4.61,63.325,2,2,0,0,0,0,0,0,1,0,0,2.9
4.62,63.448,2,2,0,0,0,0,0,0,1,0,0,2.9
4.63,63.571,2,2,0,0,0,0,0,0,1,0,0,2.9
4.64,63.693,2,2,0,0,0,0,0,0,1,0,0,2.9
4.65,63.816,2,2,0,0,0,0,0,0,1,0,0,2.9
4.66,63.938,2,2,0,0,0,0,0,0,1,0,0,2.9
4.67,64.06,2,2,0,0,0,0,0,0,1,0,0,2.9
4.68,64.182,2,2,0,0,0,0,0,0,1,0,0,2.9
4.69,64.304,2,2,0,0,0,0,0,0,1,0,0,2.9
4.7,64.426,2,2,0,0,0,0,0,0,1,0,0,2.9
4.71,64.547,2,2,0,0,0,0,0,0,1,0,0,2.9
4.72,64.668,2,2,0,0,0,0,0,0,1,0,0,2.9
4.73,64.79,2,2,0,0,0,0,0,0,1,0,0,2.9
4.74,64.911,2,2,0,0,0,0,0,0,1,0,0,2.9
4.75,65.031,2,2,0,0,0,0,0,0,1,0,0,2.9
4.76,65.152,2,2,0,0,0,0,0,0,1,0,0,2.9
4.77,65.272,2,2,0,0,0,0,0,0,1,0,0,2.9
4.78,65.393,2,2,0,0,0,0,0,0,1,0,0,2.9
4.79,65.513,2,2,0,0,0,0,0,0,1,0,0,2.9
4.8,65.633,2,2,0,0,0,0,0,0,1,0,0,2.9
4.81,65.753,2,2,0,0,0,0,0,0,1,0,0,2.9
4.82,65.872,2,2,0,0,0,0,0,0,1,0,0,2.9
4.83,65.992,2,2,0,0,0,0,0,0,1,0,0,2.9
4.84,66.111,2,2,0,0,0,0,0,0,1,0,0,2.9
4.85,66.23,2,2,0,0,0,0,0,0,1,0,0,2.9
4.86,66.349,2,2,0,0,0,0,0,0,1,0,0,2.9
4.87,66.468,2,2,0,0,0,0,0,0,1,0,0,2.9
4.88,66.587,2,2,0,0,0,0,0,0,1,0,0,2.9
4.89,66.705,2,2,0,0,0,0,0,0,1,0,0,2.9
4.9,66.823,2,2,0,0,0,0,0,0,1,0,0,2.9
4.91,66.941,2,2,0,0,0,0,0,0,1,0,0,2.9
4.92,67.059,2,2,0,0,0,0,0,0,1,0,0,2.9
4.93,67.177,2,2,0,0,0,0,0,0,1,0,0,2.9
4.94,67.295,2,2,0,0,0,0,0,0,1,0,0,2.9
4.95,67.412,2,2,0,0,0,0,0,0,1,0,0,2.9
4.96,67.53,2,2,0,0,0,0,0,0,1,0,0,2.9
4.97,67.647,2,2,0,0,0,0,0,0,1,0,0,2.9
4.98,67.764,2,2,0,0,0,0,0,0,1,0,0,2.9
4.99,67.881,2,2,0,0,0,0,0,0,1,0,0,2.9
5,67.997,2,2,0,0,0,0,0,0,1,0,0,2.9
5.01,68.114,2,2,0,0,0,0,0,0,1,0,0,2.9
5.02,68.23,2,2,0,0,0,0,0,0,1,0,0,2.9
5.03,68.347,2,2,0,0,0,0,0,0,1,0,0,2.9
5.04,68.463,2,2,0,0,0,0,0,0,1,0,0,2.9
5.05,68.579,2,2,0,0,0,0,0,0,1,0,0,2.9
5.06,68.694,2,2,0,0,0,0,0,0,1,0,0,2.9
5.07,68.81,2,2,0,0,0,0,0,0,1,0,0,2.9
5.08,68.925,2,2,0,0,0,0,0,0,1,0,0,2.9
5.09,69.04,2,2,0,0,0,0,0,0,1,0,0,2.9
5.1,69.156,2,2,0,0,0,0,0,0,1,0,0,2.9
5.11,69.27,2,2,0,0,0,0,0,0,1,0,0,2.9
5.12,69.385,2,2,0,0,0,0,0,0,1,0,0,2.9
5.13,69.5,2,2,0,0,0,0,0,0,1,0,0,2.9
5.14,69.614,2,2,0,0,0,0,0,0,1,0,0,2.9
5.15,69.729,2,2,0,0,0,0,0,0,1,0,0,2.9
5.16,69.843,2,2,0,0,0,0,0,0,1,0,0,2.9
5.17,69.957,2,2,0,0,0,0,0,0,1,0,0,2.9
5.18,70.07,2,2,0,0,0,0,0,0,1,0,0,2.9
5.19,70.184,2,2,0,0,0,0,0,0,1,0,0,2.9
5.2,70.297,2,2,0,0,0,0,0,0,1,0,0,2.9
5.21,70.408,2,2,0,0,0,0,0,0,1,0,0,2.9
5.22,70.52,2,2,0,0,0,0,0,0,1,0,0,2.9
5.23,70.632,2,2,0,0,0,0,0,0,1,0,0,2.9
5.24,70.744,2,2,0,0,0,0,0,0,1,0,0,2.9
5.25,70.856,2,2,0,0,0,0,0,0,1,0,0,2.9
5.26,70.969,2,2,0,0,0,0,0,0,1,0,0,2.9
5.27,71.08,2,2,0,0,0,0,0,0,1,0,0,2.9
5.28,71.191,2,2,0,0,0,0,0,0,1,0,0,2.9
5.29,71.302,2,2,0,0,0,0,0,0,1,0,0,2.9
5.3,71.413,2,2,0,0,0,0,0,0,1,0,0,2.9
5.31,71.523,2,2,0,0,0,0,0,0,1,0,0,2.9
5.32,71.633,2,2,0,0,0,0,0,0,1,0,0,2.9
5.33,71.743,2,2,0,0,0,0,0,0,1,0,0,2.9
5.34,71.853,2,2,0,0,0,0,0,0,1,0,0,2.9
5.35,71.962,2,2,0,0,0,0,0,0,1,0,0,2.9
5.36,72.071,2,2,0,0,0,0,0,0,1,0,0,2.9
5.37,72.18,2,2,0,0,0,0,0,0,1,0,0,2.9
5.38,72.288,2,2,0,0,0,0,0,0,1,0,0,2.9
5.39,72.396,2,2,0,0,0,0,0,0,1,0,0,2.9
5.4,72.504,2,2,0,0,0,0,0,0,1,0,0,2.9
5.41,72.612,2,2,0,0,0,0,0,0,1,0,0,2.9
5.42,72.719,2,2,0,0,0,0,0,0,1,0,0,2.9
5.43,72.826,2,2,0,0,0,0,0,0,1,0,0,2.9
5.44,72.933,2,2,0,0,0,0,0,0,1,0,0,2.9
5.45,73.039,2,2,0,0,0,0,0,0,1,0,0,2.9
5.46,73.145,2,2,0,0,0,0,0,0,1,0,0,2.9
5.47,73.251,2,2,0,0,0,0,0,0,1,0,0,2.9
5.48,73.357,2,2,0,0,0,0,0,0,1,0,0,2.9
5.49,73.462,2,2,0,0,0,0,0,0,1,0,0,2.9
5.5,73.567,2,2,0,0,0,0,0,0,1,0,0,2.9
5.51,73.672,2,2,0,0,0,0,0,0,1,0,0,2.9
5.52,73.777,2,2,0,0,0,0,0,0,1,0,0,2.9
5.53,73.881,2,2,0,0,0,0,0,0,1,0,0,2.9
5.54,73.985,2,2,0,0,0,0,0,0,1,0,0,2.9
5.55,74.089,2,2,0,0,0,0,0,0,1,0,0,2.9
5.56,74.192,2,2,0,0,0,0,0,0,1,0,0,2.9
5.57,74.296,2,2,0,0,0,0,0,0,1,0,0,2.9
5.58,74.399,2,2,0,0,0,0,0,0,1,0,0,2.9
5.59,74.501,2,2,0,0,0,0,0,0,1,0,0,2.9
5.6,74.604,2,2,0,0,0,0,0,0,1,0,0,2.9
5.61,74.706,2,2,0,0,0,0,0,0,1,0,0,2.9
5.62,74.808,2,2,0,0,0,0,0,0,1,0,0,2.9
5.63,74.909,2,2,0,0,0,0,0,0,1,0,0,2.9
5.64,75.011,2,2,0,0,0,0,0,0,1,0,0,2.9
5.65,75.112,2,2,0,0,0,0,0,0,1,0,0,2.9
5.66,75.213,2,2,0,0,0,0,0,0,1,0,0,2.9
5.67,75.313,2,2,0,0,0,0,0,0,1,0,0,2.9
5.68,75.414,2,2,0,0,0,0,0,0,1,0,0,2.9
5.69,75.514,2,2,0,0,0,0,0,0,1,0,0,2.9
5.7,75.614,2,2,0,0,0,0,0,0,1,0,0,2.9
5.71,75.713,2,2,0,0,0,0,0,0,1,0,0,2.9
5.72,75.812,2,2,0,0,0,0,0,0,1,0,0,2.9
5.73,75.911,2,2,0,0,0,0,0,0,1,0,0,2.9
5.74,76.01,2,2,0,0,0,0,0,0,1,0,0,2.9
5.75,76.109,2,2,0,0,0,0,0,0,1,0,0,2.9
5.76,76.207,2,2,0,0,0,0,0,0,1,0,0,2.9
5.77,76.305,2,2,0,0,0,0,0,0,1,0,0,2.9
5.78,76.403,2,2,0,0,0,0,0,0,1,0,0,2.9
5.79,76.5,2,2,0,0,0,0,0,0,1,0,0,2.9
5.8,76.598,2,2,0,0,0,0,0,0,1,0,0,2.9
5.81,76.695,2,2,0,0,0,0,0,0,1,0,0,2.9
5.82,76.791,2,2,0,0,0,0,0,0,1,0,0,2.9
5.83,76.888,2,2,0,0,0,0,0,0,1,0,0,2.9
5.84,76.984,2,2,0,0,0,0,0,0,1,0,0,2.9
5.85,77.08,2,2,0,0,0,0,0,0,1,0,0,2.9
5.86,74.925,2,2,0,0,0,0,0,0,1,0,0,2.9
5.87,74.475,2,2,0,0,0,0,0,0,1,0,0,2.9
5.88,76.259,2,2,0,0,0,0,0,0,1,0,0,2.9
5.89,77.108,2,2,0,0,0,0,0,0,1,0,0,2.9
5.9,77.701,2,2,0,0,0,0,0,0,1,0,0,2.9
5.91,78.064,2,2,0,0,0,0,0,0,1,0,0,2.9
5.92,78.253,2,2,0,0,0,0,0,0,1,0,0,2.9
5.93,78.367,2,2,0,0,0,0,0,0,1,0,0,2.9
5.94,78.456,2,2,0,0,0,0,0,0,1,0,0,2.9
5.95,78.541,2,2,0,0,0,0,0,0,1,0,0,2.9
5.96,78.629,2,2,0,0,0,0,0,0,1,0,0,2.9
5.97,78.717,2,2,0,0,0,0,0,0,1,0,0,2.9
5.98,78.805,2,2,0,0,0,0,0,0,1,0,0,2.9
5.99,78.894,2,2,0,0,0,0,0,0,1,0,0,2.9
6,78.982,2,2,0,0,0,0,0,0,1,0,0,2.9
6.01,79.071,2,2,0,0,0,0,0,0,1,0,0,2.9
6.02,79.159,2,2,0,0,0,0,0,0,1,0,0,2.9
6.03,79.248,2,2,0,0,0,0,0,0,1,0,0,2.9
6.04,79.336,2,2,0,0,0,0,0,0,1,0,0,2.9
6.05,79.425,2,2,0,0,0,0,0,0,1,0,0,2.9
6.06,79.513,2,2,0,0,0,0,0,0,1,0,0,2.9
6.07,79.601,2,2,0,0,0,0,0,0,1,0,0,2.9
6.08,79.689,2,2,0,0,0,0,0,0,1,0,0,2.9
6.09,79.777,2,2,0,0,0,0,0,0,1,0,0,2.9
6.1,79.865,2,2,0,0,0,0,0,0,1,0,0,2.9
6.11,79.953,2,2,0,0,0,0,0,0,1,0,0,2.9
6.12,80.041,2,2,0,0,0,0,0,0,1,0,0,2.9
6.13,80.129,2,3,0,0,0,0,0,0,0,0,0,6.12
6.14,80.217,2,3,0,0,0,0,0,0,0,0,0,6.12
6.15,80.305,2,3,0,0,0,0,0,0,0,0,0,6.12
6.16,80.393,2,3,0,0,0,0,0,0,0,0,0,6.12
6.17,80.48,2,3,0,0,0,0,0,0,0,0,0,6.12
6.18,80.568,2,3,0,0,0,0,0,0,0,0,0,6.12
6.19,80.655,2,3,0,0,0,0,0,0,0,0,0,6.12
6.2,80.743,2,3,0,0,0,0,0,0,0,0,0,6.12
6.21,80.83,2,3,0,0,0,0,0,0,0,0,0,6.12
6.22,80.918,2,3,0,0,0,0,0,0,0,0,0,6.12
6.23,81.005,2,3,0,0,0,0,0,0,0,0,0,6.12
6.24,81.093,2,3,0,0,0,0,0,0,0,0,0,6.12
6.25,81.18,2,3,0,0,0,0,0,0,0,0,0,6.12
6.26,81.267,2,3,0,0,0,0,0,0,0,0,0,6.12
6.27,81.354,2,3,0,0,0,0,0,0,0,0,0,6.12
6.28,81.441,2,3,0,0,0,0,0,0,0,0,0,6.12
6.29,81.528,2,3,0,0,0,0,0,0,0,0,0,6.12
6.3,81.615,2,3,0,0,0,0,0,0,0,0,0,6.12
6.31,81.702,2,3,0,0,0,0,0,0,0,0,0,6.12
6.32,81.789,2,3,0,0,0,0,0,0,0,0,0,6.12
6.33,81.876,2,3,0,0,0,0,0,0,0,0,0,6.12
6.34,81.962,2,3,0,0,0,0,0,0,0,0,0,6.12
6.35,82.049,2,3,0,0,0,0,0,0,0,0,0,6.12
6.36,82.136,2,3,0,0,0,0,0,0,0,0,0,6.12
6.37,82.222,2,3,0,0,0,0,0,0,0,0,0,6.12
6.38,82.309,2,3,0,0,0,0,0,0,0,0,0,6.12
6.39,82.395,2,3,0,0,0,0,0,0,0,0,0,6.12
6.4,82.482,2,3,0,0,0,0,0,0,0,0,0,6.12
6.41,82.568,2,3,0,0,0,0,0,0,0,0,0,6.12
6.42,82.655,2,3,0,0,0,0,0,0,0,0,0,6.12
6.43,82.741,2,3,0,0,0,0,0,0,0,0,0,6.12
6.44,82.827,2,3,0,0,0,0,0,0,0,0,0,6.12
6.45,82.913,2,3,0,0,0,0,0,0,0,0,0,6.12
6.46,82.999,2,3,0,0,0,0,0,0,0,0,0,6.12
6.47,83.085,2,3,0,0,0,0,0,0,0,0,0,6.12
6.48,83.171,2,3,0,0,0,0,0,0,0,0,0,6.12
6.49,83.257,2,3,0,0,0,0,0,0,0,0,0,6.12
6.5,83.343,2,3,0,0,0,0,0,0,0,0,0,6.12
6.51,83.429,2,3,0,0,0,0,0,0,0,0,0,6.12
6.52,83.515,2,3,0,0,0,0,0,0,0,0,0,6.12
6.53,83.601,2,3,0,0,0,0,0,0,0,0,0,6.12
6.54,83.686,2,3,0,0,0,0,0,0,0,0,0,6.12
6.55,83.772,2,3,0,0,0,0,0,0,0,0,0,6.12
6.56,83.857,2,3,0,0,0,0,0,0,0,0,0,6.12
6.57,83.943,2,3,0,0,0,0,0,0,0,0,0,6.12
6.58,84.028,2,3,0,0,0,0,0,0,0,0,0,6.12
6.59,84.114,2,3,0,0,0,0,0,0,0,0,0,6.12
6.6,84.199,2,3,0,0,0,0,0,0,0,0,0,6.12
6.61,84.284,2,3,0,0,0,0,0,0,0,0,0,6.12
6.62,84.37,2,3,0,0,0,0,0,0,0,0,0,6.12
6.63,84.455,2,3,0,0,0,0,0,0,0,0,0,6.12
6.64,84.54,2,3,0,0,0,0,0,0,0,0,0,6.12
6.65,84.625,2,3,0,0,0,0,0,0,0,0,0,6.12
6.66,84.71,2,3,0,0,0,0,0,0,0,0,0,6.12
6.67,84.795,2,3,0,0,0,0,0,0,0,0,0,6.12
6.68,84.88,2,3,0,0,0,0,0,0,0,0,0,6.12
6.69,84.965,2,3,0,0,0,0,0,0,0,0,0,6.12
6.7,85.05,2,3,0,0,0,0,0,0,0,0,0,6.12
6.71,85.134,2,3,0,0,0,0,0,0,0,0,0,6.12
6.72,85.219,2,3,0,0,0,0,0,0,0,0,0,6.12
6.73,85.304,2,3,0,0,0,0,0,0,0,0,0,6.12
6.74,85.388,2,3,0,0,0,0,0,0,0,0,0,6.12
6.75,85.473,2,3,0,0,0,0,0,0,0,0,0,6.12
6.76,85.557,2,3,0,0,0,0,0,0,0,0,0,6.12
6.77,85.642,2,3,0,0,0,0,0,0,0,0,0,6.12
6.78,85.726,2,3,0,0,0,0,0,0,0,0,0,6.12
6.79,85.811,2,3,0,0,0,0,0,0,0,0,0,6.12
6.8,85.895,2,3,0,0,0,0,0,0,0,0,0,6.12
6.81,85.979,2,3,0,0,0,0,0,0,0,0,0,6.12
6.82,86.063,2,3,0,0,0,0,0,0,0,0,0,6.12
6.83,86.147,2,3,0,0,0,0,0,0,0,0,0,6.12
6.84,86.231,2,3,0,0,0,0,0,0,0,0,0,6.12
6.85,86.315,2,3,0,0,0,0,0,0,0,0,0,6.12
6.86,86.399,2,3,0,0,0,0,0,0,0,0,0,6.12
6.87,86.483,2,3,0,0,0,0,0,0,0,0,0,6.12
6.88,86.567,2,3,0,0,0,0,0,0,0,0,0,6.12
6.89,86.651,2,3,0,0,0,0,0,0,0,0,0,6.12
6.9,86.735,2,3,0,0,0,0,0,0,0,0,0,6.12
6.91,86.818,2,3,0,0,0,0,0,0,0,0,0,6.12
6.92,86.902,2,3,0,0,0,0,0,0,0,0,0,6.12
6.93,86.986,2,3,0,0,0,0,0,0,0,0,0,6.12
6.94,87.069,2,3,0,0,0,0,0,0,0,0,0,6.12
6.95,87.153,2,3,0,0,0,0,0,0,0,0,0,6.12
6.96,87.236,2,3,0,0,0,0,0,0,0,0,0,6.12
6.97,87.319,2,3,0,0,0,0,0,0,0,0,0,6.12
6.98,87.403,2,3,0,0,0,0,0,0,0,0,0,6.12
6.99,87.486,2,3,0,0,0,0,0,0,0,0,0,6.12
7,87.569,2,3,0,0,0,0,0,0,0,0,0,6.12
7.01,87.652,2,3,0,0,0,0,0,0,0,0,0,6.12
7.02,87.735,2,3,0,0,0,0,0,0,0,0,0,6.12
7.03,87.818,2,3,0,0,0,0,0,0,0,0,0,6.12
7.04,87.901,2,3,0,0,0,0,0,0,0,0,0,6.12
7.05,87.984,2,3,0,0,0,0,0,0,0,0,0,6.12
7.06,88.067,2,3,0,0,0,0,0,0,0,0,0,6.12
7.07,88.15,2,3,0,0,0,0,0,0,0,0,0,6.12
7.08,88.233,2,3,0,0,0,0,0,0,0,0,0,6.12
7.09,88.316,2,3,0,0,0,0,0,0,0,0,0,6.12
7.1,88.398,2,3,0,0,0,0,0,0,0,0,0,6.12
7.11,88.481,2,3,0,0,0,0,0,0,0,0,0,6.12
7.12,88.564,2,3,0,0,0,0,0,0,0,0,0,6.12
7.13,88.646,2,3,0,0,0,0,0,0,0,0,0,6.12
7.14,88.729,3,3,0,0,0,0,0,0,0,0,0,6.12
7.15,88.811,3,3,0,0,0,0,0,0,0,0,0,6.12
7.16,88.893,3,3,0,0,0,0,0,0,0,0,0,6.12
7.17,88.976,3,3,0,0,0,0,0,0,0,0,0,6.12
7.18,89.058,3,3,0,0,0,0,0,0,0,0,0,6.12
7.19,89.14,3,3,0,0,0,0,0,0,0,0,0,6.12
7.2,89.222,3,3,0,0,0,0,0,0,0,0,0,6.12
7.21,89.304,3,3,0,0,0,0,0,0,0,0,0,6.12
7.22,89.386,3,3,0,0,0,0,0,0,0,0,0,6.12
7.23,89.468,3,3,0,0,0,0,0,0,0,0,0,6.12
7.24,89.55,3,3,0,0,0,0,0,0,0,0,0,6.12
7.25,89.632,3,3,0,0,0,0,0,0,0,0,0,6.12
7.26,89.714,3,3,0,0,0,0,0,0,0,0,0,6.12
7.27,89.796,3,3,0,0,0,0,0,0,0,0,0,6.12
7.28,89.878,3,3,0,0,0,0,0,0,0,0,0,6.12
7.29,89.959,3,3,0,0,0,0,0,0,0,0,0,6.12
7.3,90.041,3,3,0,0,0,0,0,0,0,0,0,6.12
7.31,90.122,3,3,0,0,0,0,0,0,0,0,0,6.12
7.32,90.204,3,3,0,0,0,0,0,0,0,0,0,6.12
7.33,90.285,3,3,0,0,0,0,0,0,0,0,0,6.12
7.34,90.367,3,3,0,0,0,0,0,0,0,0,0,6.12
7.35,90.448,3,3,0,0,0,0,0,0,0,0,0,6.12
7.36,90.53,3,3,0,0,0,0,0,0,0,0,0,6.12
7.37,90.611,3,3,0,0,0,0,0,0,0,0,0,6.12
7.38,90.692,3,3,0,0,0,0,0,0,0,0,0,6.12
7.39,90.773,3,3,0,0,0,0,0,0,0,0,0,6.12
7.4,90.854,3,3,0,0,0,0,0,0,0,0,0,6.12
7.41,90.935,3,3,0,0,0,0,0,0,0,0,0,6.12
7.42,91.016,3,3,0,0,0,0,0,0,0,0,0,6.12
7.43,91.097,3,3,0,0,0,0,0,0,0,0,0,6.12
7.44,91.178,3,3,0,0,0,0,0,0,0,0,0,6.12
7.45,91.259,3,3,0,0,0,0,0,0,0,0,0,6.12
7.46,91.34,3,3,0,0,0,0,0,0,0,0,0,6.12
7.47,91.42,3,3,0,0,0,0,0,0,0,0,0,6.12
7.48,91.501,3,3,0,0,0,0,0,0,0,0,0,6.12
7.49,91.582,3,3,0,0,0,0,0,0,0,0,0,6.12
7.5,91.662,3,3,0,0,0,0,0,0,0,0,0,6.12
7.51,91.743,3,3,0,0,0,0,0,0,0,0,0,6.12
7.52,91.823,3,3,0,0,0,0,0,0,0,0,0,6.12
7.53,91.904,3,3,0,0,0,0,0,0,0,0,0,6.12
7.54,91.984,3,3,0,0,0,0,0,0,0,0,0,6.12
7.55,92.064,3,3,0,0,0,0,0,0,0,0,0,6.12
7.56,92.145,3,3,0,0,0,0,0,0,0,0,0,6.12
7.57,92.225,3,3,0,0,0,0,0,0,0,0,0,6.12
7.58,92.305,3,3,0,0,0,0,0,0,0,0,0,6.12
7.59,92.385,3,3,0,0,0,0,0,0,0,0,0,6.12
7.6,92.465,3,3,0,0,0,0,0,0,0,0,0,6.12
7.61,92.545,3,3,0,0,0,0,0,0,0,0,0,6.12
7.62,92.625,3,3,0,0,0,0,0,0,0,0,0,6.12
7.63,92.705,3,3,0,0,0,0,0,0,0,0,0,6.12
7.64,92.785,3,3,0,0,0,0,0,0,0,0,0,6.12
7.65,92.865,3,3,0,0,0,0,0,0,0,0,0,6.12
7.66,92.944,3,3,0,0,0,0,0,0,0,0,0,6.12
7.67,93.024,3,3,0,0,0,0,0,0,0,0,0,6.12
7.68,93.104,3,3,0,0,0,0,0,0,0,0,0,6.12
7.69,93.183,3,3,0,0,0,0,0,0,0,0,0,6.12
7.7,93.263,3,3,0,0,0,0,0,0,0,0,0,6.12
7.71,93.342,3,3,0,0,0,0,0,0,0,0,0,6.12
7.72,93.422,3,3,0,0,0,0,0,0,0,0,0,6.12
7.73,93.501,3,3,0,0,0,0,0,0,0,0,0,6.12
7.74,93.58,3,3,0,0,0,0,0,0,0,0,0,6.12
7.75,93.66,3,3,0,0,0,0,0,0,0,0,0,6.12
7.76,93.739,3,3,0,0,0,0,0,0,0,0,0,6.12
7.77,93.818,3,3,0,0,0,0,0,0,0,0,0,6.12
7.78,93.897,3,3,0,0,0,0,0,0,0,0,0,6.12
7.79,93.976,3,3,0,0,0,0,0,0,0,0,0,6.12
7.8,94.055,3,3,0,0,0,0,0,0,0,0,0,6.12
7.81,94.134,3,3,0,0,0,0,0,0,0,0,0,6.12
7.82,94.213,3,3,0,0,0,0,0,0,0,0,0,6.12
7.83,94.292,3,3,0,0,0,0,0,0,0,0,0,6.12
7.84,94.371,3,3,0,0,0,0,0,0,0,0,0,6.12
7.85,94.45,3,3,0,0,0,0,0,0,0,0,0,6.12
7.86,94.528,3,3,0,0,0,0,0,0,0,0,0,6.12
7.87,94.607,3,3,0,0,0,0,0,0,0,0,0,6.12
7.88,94.686,3,3,0,0,0,0,0,0,0,0,0,6.12
7.89,94.764,3,3,0,0,0,0,0,0,0,0,0,6.12
7.9,94.843,3,3,0,0,0,0,0,0,0,0,0,6.12
7.91,94.921,3,3,0,0,0,0,0,0,0,0,0,6.12
7.92,94.999,3,3,0,0,0,0,0,0,0,0,0,6.12
7.93,95.078,3,3,0,0,0,0,0,0,0,0,0,6.12
7.94,95.156,3,3,0,0,0,0,0,0,0,0,0,6.12
