"time","driveAngle","spring_w_0rel","PI_I_y","inertia1_phi","spring_phi_0rel","integrator_y","inertia1_w"
2.216,1.57,0,-0.1,0,0.001,0,0
2.22,1.57,0,-0.1,0,0.001,0,0
2.224,1.57,0,-0.1,0,0.001,0,0
2.228,1.57,0,-0.1,0,0.001,0,0
2.232,1.57,0,-0.1,0,0.001,0,0
2.236,1.57,0,-0.1,0,0.001,0,0
2.24,1.57,0,-0.1,0,0.001,0,0
2.244,1.57,0,-0.1,0,0.001,0,0
2.248,1.57,0,-0.1,0,0.001,0,0
2.252,1.57,0,-0.1,0,0.001,0,0
2.256,1.57,0,-0.1,0,0.001,0,0
2.26,1.57,0,-0.1,0,0.001,0,0
2.264,1.57,0,-0.1,0,0.001,0,0
2.268,1.57,0,-0.1,0,0.001,0,0
2.272,1.57,0,-0.1,0,0.001,0,0
2.276,1.57,0,-0.1,0,0.001,0,0
2.28,1.57,0,-0.1,0,0.001,0,0
2.284,1.57,0,-0.1,0,0.001,0,0
2.288,1.57,0,-0.1,0,0.001,0,0
2.292,1.57,0,-0.1,0,0.001,0,0
2.296,1.57,0,-0.1,0,0.001,0,0
2.3,1.57,0,-0.1,0,0.001,0,0
2.304,1.57,0,-0.1,0,0.001,0,0
2.308,1.57,0,-0.1,0,0.001,0,0
2.312,1.57,0,-0.1,0,0.001,0,0
2.316,1.57,0,-0.1,0,0.001,0,0
2.32,1.57,0,-0.1,0,0.001,0,0
2.324,1.57,0,-0.1,0,0.001,0,0
2.328,1.57,0,-0.1,0,0.001,0,0
2.332,1.57,0,-0.1,0,0.001,0,0
2.336,1.57,0,-0.1,0,0.001,0,0
2.34,1.57,0,-0.1,0,0.001,0,0
2.344,1.57,0,-0.1,0,0.001,0,0
2.348,1.57,0,-0.1,0,0.001,0,0
2.352,1.57,0,-0.1,0,0.001,0,0
2.356,1.57,0,-0.1,0,0.001,0,0
2.36,1.57,0,-0.1,0,0.001,0,0
2.364,1.57,0,-0.1,0,0.001,0,0
2.368,1.57,0,-0.1,0,0.001,0,0
2.372,1.57,0,-0.1,0,0.001,0,0
2.376,1.57,0,-0.1,0,0.001,0,0
2.38,1.57,0,-0.1,0,0.001,0,0
2.384,1.57,0,-0.1,0,0.001,0,0
2.388,1.57,0,-0.1,0,0.001,0,0
2.392,1.57,0,-0.1,0,0.001,0,0
2.396,1.57,0,-0.1,0,0.001,0,0
2.4,1.57,0,-0.1,0,0.001,0,0
2.404,1.57,0,-0.1,0,0.001,0,0
2.408,1.57,0,-0.1,0,0.001,0,0
2.412,1.57,0,-0.1,0,0.001,0,0
2.416,1.57,0,-0.1,0,0.001,0,0
2.42,1.57,0,-0.1,0,0.001,0,0
2.424,1.57,0,-0.1,0,0.001,0,0
2.428,1.57,0,-0.1,0,0.001,0,0
2.432,1.57,0,-0.1,0,0.001,0,0
2.436,1.57,0,-0.1,0,0.001,0,0
2.44,1.57,0,-0.1,0,0.001,0,0
2.444,1.57,0,-0.1,0,0.001,0,0
2.448,1.57,0,-0.1,0,0.001,0,0
2.452,1.57,0,-0.1,0,0.001,0,0
2.456,1.57,0,-0.1,0,0.001,0,0
2.46,1.57,0,-0.1,0,0.001,0,0
2.464,1.57,0,-0.1,0,0.001,0,0
2.468,1.57,0,-0.1,0,0.001,0,0
2.472,1.57,0,-0.1,0,0.001,0,0
2.476,1.57,0,-0.1,0,0.001,0,0
2.48,1.57,0,-0.1,0,0.001,0,0
2.484,1.57,0,-0.1,0,0.001,0,0
2.488,1.57,0,-0.1,0,0.001,0,0
2.492,1.57,0,-0.1,0,0.001,0,0
2.496,1.57,0,-0.1,0,0.001,0,0
2.5,1.57,0,-0.1,0,0.001,0,0
2.504,1.57,0,-0.1,0,0.001,0,0
2.508,1.57,0,-0.1,0,0.001,0,0
2.512,1.57,0,-0.1,0,0.001,0,0
2.516,1.57,0,-0.1,0,0.001,0,0
2.52,1.57,0,-0.1,0,0.001,0,0
2.524,1.57,0,-0.1,0,0.001,0,0
2.528,1.57,0,-0.1,0,0.001,0,0
2.532,1.57,0,-0.1,0,0.001,0,0
2.536,1.57,0,-0.1,0,0.001,0,0
2.54,1.57,0,-0.1,0,0.001,0,0
2.544,1.57,0,-0.1,0,0.001,0,0
2.548,1.57,0,-0.1,0,0.001,0,0
2.552,1.57,0,-0.1,0,0.001,0,0
2.556,1.57,0,-0.1,0,0.001,0,0
2.56,1.57,0,-0.1,0,0.001,0,0
2.564,1.57,0,-0.1,0,0.001,0,0
2.568,1.57,0,-0.1,0,0.001,0,0
2.572,1.57,0,-0.1,0,0.001,0,0
2.576,1.57,0,-0.1,0,0.001,0,0
2.58,1.57,0,-0.1,0,0.001,0,0
2.584,1.57,0,-0.1,0,0.001,0,0
2.588,1.57,0,-0.1,0,0.001,0,0
2.592,1.57,0,-0.1,0,0.001,0,0
2.596,1.57,0,-0.1,0,0.001,0,0
2.6,1.57,0,-0.1,0,0.001,0,0
2.604,1.57,0,-0.1,0,0.001,0,0
2.608,1.57,0,-0.1,0,0.001,0,0
2.612,1.57,0,-0.1,0,0.001,0,0
2.616,1.57,0,-0.1,0,0.001,0,0
2.62,1.57,0,-0.1,0,0.001,0,0
2.624,1.57,0,-0.1,0,0.001,0,0
2.628,1.57,0,-0.1,0,0.001,0,0
2.632,1.57,0,-0.1,0,0.001,0,0
2.636,1.57,0,-0.1,0,0.001,0,0
2.64,1.57,0,-0.1,0,0.001,0,0
2.644,1.57,0,-0.1,0,0.001,0,0
2.648,1.57,0,-0.1,0,0.001,0,0
2.652,1.57,0,-0.1,0,0.001,0,0
2.656,1.57,0,-0.1,0,0.001,0,0
2.66,1.57,0,-0.1,0,0.001,0,0
2.664,1.57,0,-0.1,0,0.001,0,0
2.668,1.57,0,-0.1,0,0.001,0,0
2.672,1.57,0,-0.1,0,0.001,0,0
2.676,1.57,0,-0.1,0,0.001,0,0
2.68,1.57,0,-0.1,0,0.001,0,0
2.684,1.57,0,-0.1,0,0.001,0,0
2.688,1.57,0,-0.1,0,0.001,0,0
2.692,1.57,0,-0.1,0,0.001,0,0
2.696,1.57,0,-0.1,0,0.001,0,0
2.7,1.57,0,-0.1,0,0.001,0,0
2.704,1.57,0,-0.1,0,0.001,0,0
2.708,1.57,0,-0.1,0,0.001,0,0
2.712,1.57,0,-0.1,0,0.001,0,0
2.716,1.57,0,-0.1,0,0.001,0,0
2.72,1.57,0,-0.1,0,0.001,0,0
2.724,1.57,0,-0.1,0,0.001,0,0
2.728,1.57,0,-0.1,0,0.001,0,0
2.732,1.57,0,-0.1,0,0.001,0,0
2.736,1.57,0,-0.1,0,0.001,0,0
2.74,1.57,0,-0.1,0,0.001,0,0
2.744,1.57,0,-0.1,0,0.001,0,0
2.748,1.57,0,-0.1,0,0.001,0,0
2.752,1.57,0,-0.1,0,0.001,0,0
2.756,1.57,0,-0.1,0,0.001,0,0
2.76,1.57,0,-0.1,0,0.001,0,0
2.764,1.57,0,-0.1,0,0.001,0,0
2.768,1.57,0,-0.1,0,0.001,0,0
2.772,1.57,0,-0.1,0,0.001,0,0
2.776,1.57,0,-0.1,0,0.001,0,0
2.78,1.57,0,-0.1,0,0.001,0,0
2.784,1.57,0,-0.1,0,0.001,0,0
2.788,1.57,0,-0.1,0,0.001,0,0
2.792,1.57,0,-0.1,0,0.001,0,0
2.796,1.57,0,-0.1,0,0.001,0,0
2.8,1.57,0,-0.1,0,0.001,0,0
2.804,1.57,0,-0.1,0,0.001,0,0
2.808,1.57,0,-0.1,0,0.001,0,0
2.812,1.57,0,-0.1,0,0.001,0,0
2.816,1.57,0,-0.1,0,0.001,0,0
2.82,1.57,0,-0.1,0,0.001,0,0
2.824,1.57,0,-0.1,0,0.001,0,0
2.828,1.57,0,-0.1,0,0.001,0,0
2.832,1.57,0,-0.1,0,0.001,0,0
2.836,1.57,0,-0.1,0,0.001,0,0
2.84,1.57,0,-0.1,0,0.001,0,0
2.844,1.57,0,-0.1,0,0.001,0,0
2.848,1.57,0,-0.1,0,0.001,0,0
2.852,1.57,0,-0.1,0,0.001,0,0
2.856,1.57,0,-0.1,0,0.001,0,0
2.86,1.57,0,-0.1,0,0.001,0,0
2.864,1.57,0,-0.1,0,0.001,0,0
2.868,1.57,0,-0.1,0,0.001,0,0
2.872,1.57,0,-0.1,0,0.001,0,0
2.876,1.57,0,-0.1,0,0.001,0,0
2.88,1.57,0,-0.1,0,0.001,0,0
2.884,1.57,0,-0.1,0,0.001,0,0
2.888,1.57,0,-0.1,0,0.001,0,0
2.892,1.57,0,-0.1,0,0.001,0,0
2.896,1.57,0,-0.1,0,0.001,0,0
2.9,1.57,0,-0.1,0,0.001,0,0
2.904,1.57,0,-0.1,0,0.001,0,0
2.908,1.57,0,-0.1,0,0.001,0,0
2.912,1.57,0,-0.1,0,0.001,0,0
2.916,1.57,0,-0.1,0,0.001,0,0
2.92,1.57,0,-0.1,0,0.001,0,0
2.924,1.57,0,-0.1,0,0.001,0,0
2.928,1.57,0,-0.1,0,0.001,0,0
2.932,1.57,0,-0.1,0,0.001,0,0
2.936,1.57,0,-0.1,0,0.001,0,0
2.94,1.57,0,-0.1,0,0.001,0,0
2.944,1.57,0,-0.1,0,0.001,0,0
2.948,1.57,0,-0.1,0,0.001,0,0
2.952,1.57,0,-0.1,0,0.001,0,0
2.956,1.57,0,-0.1,0,0.001,0,0
2.96,1.57,0,-0.1,0,0.001,0,0
2.964,1.57,0,-0.1,0,0.001,0,0
2.968,1.57,0,-0.1,0,0.001,0,0
2.972,1.57,0,-0.1,0,0.001,0,0
2.976,1.57,0,-0.1,0,0.001,0,0
2.98,1.57,0,-0.1,0,0.001,0,0
2.984,1.57,0,-0.1,0,0.001,0,0
2.988,1.57,0,-0.1,0,0.001,0,0
2.992,1.57,0,-0.1,0,0.001,0,0
2.996,1.57,0,-0.1,0,0.001,0,0
3,1.57,0,-0.1,0,0.001,0,0
3.004,1.57,0,-0.1,0,0.001,0,0
3.008,1.57,0,-0.1,0,0.001,0,0
3.012,1.57,0,-0.1,0,0.001,0,0
3.016,1.57,0,-0.1,0,0.001,0,0
3.02,1.57,0,-0.1,0,0.001,0,0
3.024,1.57,0,-0.1,0,0.001,0,0
3.028,1.57,0,-0.1,0,0.001,0,0
3.032,1.57,0,-0.1,0,0.001,0,0
3.036,1.57,0,-0.1,0,0.001,0,0
3.04,1.57,0,-0.1,0,0.001,0,0
3.044,1.57,0,-0.1,0,0.001,0,0
3.048,1.57,0,-0.1,0,0.001,0,0
3.052,1.57,0,-0.1,0,0.001,0,0
3.056,1.57,0,-0.1,0,0.001,0,0
3.06,1.57,0,-0.1,0,0.001,0,0
3.064,1.57,0,-0.1,0,0.001,0,0
3.068,1.57,0,-0.1,0,0.001,0,0
3.072,1.57,0,-0.1,0,0.001,0,0
3.076,1.57,0,-0.1,0,0.001,0,0
3.08,1.57,0,-0.1,0,0.001,0,0
3.084,1.57,0,-0.1,0,0.001,0,0
3.088,1.57,0,-0.1,0,0.001,0,0
3.092,1.57,0,-0.1,0,0.001,0,0
3.096,1.57,0,-0.1,0,0.001,0,0
3.1,1.57,0,-0.1,0,0.001,0,0
3.104,1.57,0,-0.1,0,0.001,0,0
3.108,1.57,0,-0.1,0,0.001,0,0
3.112,1.57,0,-0.1,0,0.001,0,0
3.116,1.57,0,-0.1,0,0.001,0,0
3.12,1.57,0,-0.1,0,0.001,0,0
3.124,1.57,0,-0.1,0,0.001,0,0
3.128,1.57,0,-0.1,0,0.001,0,0
3.132,1.57,0,-0.1,0,0.001,0,0
3.136,1.57,0,-0.1,0,0.001,0,0
3.14,1.57,0,-0.1,0,0.001,0,0
3.144,1.57,0,-0.1,0,0.001,0,0
3.148,1.57,0,-0.1,0,0.001,0,0
3.152,1.57,0,-0.1,0,0.001,0,0
3.156,1.57,0,-0.1,0,0.001,0,0
3.16,1.57,0,-0.1,0,0.001,0,0
3.164,1.57,0,-0.1,0,0.001,0,0
3.168,1.57,0,-0.1,0,0.001,0,0
3.172,1.57,0,-0.1,0,0.001,0,0
3.176,1.57,0,-0.1,0,0.001,0,0
3.18,1.57,0,-0.1,0,0.001,0,0
3.184,1.57,0,-0.1,0,0.001,0,0
3.188,1.57,0,-0.1,0,0.001,0,0
3.192,1.57,0,-0.1,0,0.001,0,0
3.196,1.57,0,-0.1,0,0.001,0,0
3.2,1.57,0,-0.1,0,0.001,0,0
3.204,1.57,0,-0.1,0,0.001,0,0
3.208,1.57,0,-0.1,0,0.001,0,0
3.212,1.57,0,-0.1,0,0.001,0,0
3.216,1.57,0,-0.1,0,0.001,0,0
3.22,1.57,0,-0.1,0,0.001,0,0
3.224,1.57,0,-0.1,0,0.001,0,0
3.228,1.57,0,-0.1,0,0.001,0,0
3.232,1.57,0,-0.1,0,0.001,0,0
3.236,1.57,0,-0.1,0,0.001,0,0
3.24,1.57,0,-0.1,0,0.001,0,0
3.244,1.57,0,-0.1,0,0.001,0,0
3.248,1.57,0,-0.1,0,0.001,0,0
3.252,1.57,0,-0.1,0,0.001,0,0
3.256,1.57,0,-0.1,0,0.001,0,0
3.26,1.57,0,-0.1,0,0.001,0,0
3.264,1.57,0,-0.1,0,0.001,0,0
3.268,1.57,0,-0.1,0,0.001,0,0
3.272,1.57,0,-0.1,0,0.001,0,0
3.276,1.57,0,-0.1,0,0.001,0,0
3.28,1.57,0,-0.1,0,0.001,0,0
3.284,1.57,0,-0.1,0,0.001,0,0
3.288,1.57,0,-0.1,0,0.001,0,0
3.292,1.57,0,-0.1,0,0.001,0,0
3.296,1.57,0,-0.1,0,0.001,0,0
3.3,1.57,0,-0.1,0,0.001,0,0
3.304,1.57,0,-0.1,0,0.001,0,0
3.308,1.57,0,-0.1,0,0.001,0,0
3.312,1.57,0,-0.1,0,0.001,0,0
3.316,1.57,0,-0.1,0,0.001,0,0
3.32,1.57,0,-0.1,0,0.001,0,0
3.324,1.57,0,-0.1,0,0.001,0,0
3.328,1.57,0,-0.1,0,0.001,0,0
3.332,1.57,0,-0.1,0,0.001,0,0
3.336,1.57,0,-0.1,0,0.001,0,0
3.34,1.57,0,-0.1,0,0.001,0,0
3.344,1.57,0,-0.1,0,0.001,0,0
3.348,1.57,0,-0.1,0,0.001,0,0
3.352,1.57,0,-0.1,0,0.001,0,0
3.356,1.57,0,-0.1,0,0.001,0,0
3.36,1.57,0,-0.1,0,0.001,0,0
3.364,1.57,0,-0.1,0,0.001,0,0
3.368,1.57,0,-0.1,0,0.001,0,0
3.372,1.57,0,-0.1,0,0.001,0,0
3.376,1.57,0,-0.1,0,0.001,0,0
3.38,1.57,0,-0.1,0,0.001,0,0
3.384,1.57,0,-0.1,0,0.001,0,0
3.388,1.57,0,-0.1,0,0.001,0,0
3.392,1.57,0,-0.1,0,0.001,0,0
3.396,1.57,0,-0.1,0,0.001,0,0
3.4,1.57,0,-0.1,0,0.001,0,0
3.404,1.57,0,-0.1,0,0.001,0,0
3.408,1.57,0,-0.1,0,0.001,0,0
3.412,1.57,0,-0.1,0,0.001,0,0
3.416,1.57,0,-0.1,0,0.001,0,0
3.42,1.57,0,-0.1,0,0.001,0,0
3.424,1.57,0,-0.1,0,0.001,0,0
3.428,1.57,0,-0.1,0,0.001,0,0
3.432,1.57,0,-0.1,0,0.001,0,0
3.436,1.57,0,-0.1,0,0.001,0,0
3.44,1.57,0,-0.1,0,0.001,0,0
3.444,1.57,0,-0.1,0,0.001,0,0
3.448,1.57,0,-0.1,0,0.001,0,0
3.452,1.57,0,-0.1,0,0.001,0,0
3.456,1.57,0,-0.1,0,0.001,0,0
3.46,1.57,0,-0.1,0,0.001,0,0
3.464,1.57,0,-0.1,0,0.001,0,0
3.468,1.57,0,-0.1,0,0.001,0,0
3.472,1.57,0,-0.1,0,0.001,0,0
3.476,1.57,0,-0.1,0,0.001,0,0
3.48,1.57,0,-0.1,0,0.001,0,0
3.484,1.57,0,-0.1,0,0.001,0,0
3.488,1.57,0,-0.1,0,0.001,0,0
3.492,1.57,0,-0.1,0,0.001,0,0
3.496,1.57,0,-0.1,0,0.001,0,0
3.5,1.57,0,-0.1,0,0.001,0,0
3.504,1.57,0,-0.1,0,0.001,0,0
3.508,1.57,0,-0.1,0,0.001,0,0
3.512,1.57,0,-0.1,0,0.001,0,0
3.516,1.57,0,-0.1,0,0.001,0,0
3.52,1.57,0,-0.1,0,0.001,0,0
3.524,1.57,0,-0.1,0,0.001,0,0
3.528,1.57,0,-0.1,0,0.001,0,0
3.532,1.57,0,-0.1,0,0.001,0,0
3.536,1.57,0,-0.1,0,0.001,0,0
3.54,1.57,0,-0.1,0,0.001,0,0
3.544,1.57,0,-0.1,0,0.001,0,0
3.548,1.57,0,-0.1,0,0.001,0,0
3.552,1.57,0,-0.1,0,0.001,0,0
3.556,1.57,0,-0.1,0,0.001,0,0
3.56,1.57,0,-0.1,0,0.001,0,0
3.564,1.57,0,-0.1,0,0.001,0,0
3.568,1.57,0,-0.1,0,0.001,0,0
3.572,1.57,0,-0.1,0,0.001,0,0
3.576,1.57,0,-0.1,0,0.001,0,0
3.58,1.57,0,-0.1,0,0.001,0,0
3.584,1.57,0,-0.1,0,0.001,0,0
3.588,1.57,0,-0.1,0,0.001,0,0
3.592,1.57,0,-0.1,0,0.001,0,0
3.596,1.57,0,-0.1,0,0.001,0,0
3.6,1.57,0,-0.1,0,0.001,0,0
3.604,1.57,0,-0.1,0,0.001,0,0
3.608,1.57,0,-0.1,0,0.001,0,0
3.612,1.57,0,-0.1,0,0.001,0,0
3.616,1.57,0,-0.1,0,0.001,0,0
3.62,1.57,0,-0.1,0,0.001,0,0
3.624,1.57,0,-0.1,0,0.001,0,0
3.628,1.57,0,-0.1,0,0.001,0,0
3.632,1.57,0,-0.1,0,0.001,0,0
3.636,1.57,0,-0.1,0,0.001,0,0
3.64,1.57,0,-0.1,0,0.001,0,0
3.644,1.57,0,-0.1,0,0.001,0,0
3.648,1.57,0,-0.1,0,0.001,0,0
3.652,1.57,0,-0.1,0,0.001,0,0
3.656,1.57,0,-0.1,0,0.001,0,0
3.66,1.57,0,-0.1,0,0.001,0,0
3.664,1.57,0,-0.1,0,0.001,0,0
3.668,1.57,0,-0.1,0,0.001,0,0
3.672,1.57,0,-0.1,0,0.001,0,0
3.676,1.57,0,-0.1,0,0.001,0,0
3.68,1.57,0,-0.1,0,0.001,0,0
3.684,1.57,0,-0.1,0,0.001,0,0
3.688,1.57,0,-0.1,0,0.001,0,0
3.692,1.57,0,-0.1,0,0.001,0,0
3.696,1.57,0,-0.1,0,0.001,0,0
3.7,1.57,0,-0.1,0,0.001,0,0
3.704,1.57,0,-0.1,0,0.001,0,0
3.708,1.57,0,-0.1,0,0.001,0,0
3.712,1.57,0,-0.1,0,0.001,0,0
3.716,1.57,0,-0.1,0,0.001,0,0
3.72,1.57,0,-0.1,0,0.001,0,0
3.724,1.57,0,-0.1,0,0.001,0,0
3.728,1.57,0,-0.1,0,0.001,0,0
3.732,1.57,0,-0.1,0,0.001,0,0
3.736,1.57,0,-0.1,0,0.001,0,0
3.74,1.57,0,-0.1,0,0.001,0,0
3.744,1.57,0,-0.1,0,0.001,0,0
3.748,1.57,0,-0.1,0,0.001,0,0
3.752,1.57,0,-0.1,0,0.001,0,0
3.756,1.57,0,-0.1,0,0.001,0,0
3.76,1.57,0,-0.1,0,0.001,0,0
3.764,1.57,0,-0.1,0,0.001,0,0
3.768,1.57,0,-0.1,0,0.001,0,0
3.772,1.57,0,-0.1,0,0.001,0,0
3.776,1.57,0,-0.1,0,0.001,0,0
3.78,1.57,0,-0.1,0,0.001,0,0
3.784,1.57,0,-0.1,0,0.001,0,0
3.788,1.57,0,-0.1,0,0.001,0,0
3.792,1.57,0,-0.1,0,0.001,0,0
3.796,1.57,0,-0.1,0,0.001,0,0
3.8,1.57,0,-0.1,0,0.001,0,0
3.804,1.57,0,-0.1,0,0.001,0,0
3.808,1.57,0,-0.1,0,0.001,0,0
3.812,1.57,0,-0.1,0,0.001,0,0
3.816,1.57,0,-0.1,0,0.001,0,0
3.82,1.57,0,-0.1,0,0.001,0,0
3.824,1.57,0,-0.1,0,0.001,0,0
3.828,1.57,0,-0.1,0,0.001,0,0
3.832,1.57,0,-0.1,0,0.001,0,0
3.836,1.57,0,-0.1,0,0.001,0,0
3.84,1.57,0,-0.1,0,0.001,0,0
3.844,1.57,0,-0.1,0,0.001,0,0
3.848,1.57,0,-0.1,0,0.001,0,0
3.852,1.57,0,-0.1,0,0.001,0,0
3.856,1.57,0,-0.1,0,0.001,0,0
3.86,1.57,0,-0.1,0,0.001,0,0
3.864,1.57,0,-0.1,0,0.001,0,0
3.868,1.57,0,-0.1,0,0.001,0,0
3.872,1.57,0,-0.1,0,0.001,0,0
3.876,1.57,0,-0.1,0,0.001,0,0
3.88,1.57,0,-0.1,0,0.001,0,0
3.884,1.57,0,-0.1,0,0.001,0,0
3.888,1.57,0,-0.1,0,0.001,0,0
3.892,1.57,0,-0.1,0,0.001,0,0
3.896,1.57,0,-0.1,0,0.001,0,0
3.9,1.57,0,-0.1,0,0.001,0,0
3.904,1.57,0,-0.1,0,0.001,0,0
3.908,1.57,0,-0.1,0,0.001,0,0
3.912,1.57,0,-0.1,0,0.001,0,0
3.916,1.57,0,-0.1,0,0.001,0,0
3.92,1.57,0,-0.1,0,0.001,0,0
3.924,1.57,0,-0.1,0,0.001,0,0
3.928,1.57,0,-0.1,0,0.001,0,0
3.932,1.57,0,-0.1,0,0.001,0,0
3.936,1.57,0,-0.1,0,0.001,0,0
3.94,1.57,0,-0.1,0,0.001,0,0
3.944,1.57,0,-0.1,0,0.001,0,0
3.948,1.57,0,-0.1,0,0.001,0,0
3.952,1.57,0,-0.1,0,0.001,0,0
3.956,1.57,0,-0.1,0,0.001,0,0
3.96,1.57,0,-0.1,0,0.001,0,0
3.964,1.57,0,-0.1,0,0.001,0,0
3.968,1.57,0,-0.1,0,0.001,0,0
3.972,1.57,0,-0.1,0,0.001,0,0
3.976,1.57,0,-0.1,0,0.001,0,0
3.98,1.57,0,-0.1,0,0.001,0,0
3.984,1.57,0,-0.1,0,0.001,0,0
3.988,1.57,0,-0.1,0,0.001,0,0
3.992,1.57,0,-0.1,0,0.001,0,0
3.996,1.57,0,-0.1,0,0.001,0,0
4,1.57,0,-0.1,0,0.001,0,0
4,1.57,0,-0.1,0,0.001,0,0
