"time","Output1","Output2","Output3","Output4","Output5","Output6"
1.6600000000000013E+00,7.2001574577192969E+01,1.2014229474730588E+01,0.0000000000000000E+00,6.6961318451630785E+00,2.0383170884614263E+01,0.0000000000000000E+00
1.6700000000000013E+00,7.1649158324762965E+01,1.3160309550165046E+01,0.0000000000000000E+00,6.2165849765547740E+00,2.0142504885749425E+01,0.0000000000000000E+00
1.6800000000000013E+00,7.1326276595392059E+01,1.3406993593390093E+01,0.0000000000000000E+00,5.7995934511148839E+00,1.9880348479943908E+01,0.0000000000000000E+00
1.6900000000000013E+00,7.1023173457105571E+01,1.2802945741046635E+01,0.0000000000000000E+00,5.4521614215509064E+00,1.9619703376607735E+01,0.0000000000000000E+00
1.7000000000000013E+00,7.0719325482348722E+01,1.1653978057680829E+01,0.0000000000000000E+00,5.1762733973560788E+00,1.9382502242065787E+01,0.0000000000000000E+00
1.7100000000000013E+00,7.0402261098791556E+01,1.0381843255066547E+01,0.0000000000000000E+00,4.9692348936372808E+00,1.9168889490968692E+01,0.0000000000000000E+00
1.7200000000000013E+00,7.0074967652309113E+01,9.3718704019628394E+00,0.0000000000000000E+00,4.8241548113796657E+00,1.8963304460702716E+01,0.0000000000000000E+00
1.7300000000000013E+00,6.9749216959069614E+01,8.8608671344669023E+00,0.0000000000000000E+00,4.7305809667760688E+00,1.8753609448789639E+01,0.0000000000000000E+00
1.7400000000000013E+00,6.9433871747200996E+01,8.8936188140168095E+00,0.0000000000000000E+00,4.6752805843113583E+00,1.8541322799360110E+01,0.0000000000000000E+00
1.7500000000000013E+00,6.9128679021574811E+01,9.3479040311158172E+00,0.0000000000000000E+00,4.6431336436464026E+00,1.8335971404490291E+01,0.0000000000000000E+00
1.7600000000000013E+00,6.8826895480864508E+01,1.0005073510195475E+01,0.0000000000000000E+00,4.6180854370148197E+00,1.8143632442352619E+01,0.0000000000000000E+00
1.7700000000000014E+00,6.8522276272254302E+01,1.0633056711303105E+01,0.0000000000000000E+00,4.5840913032431390E+00,1.7962183538359103E+01,0.0000000000000000E+00
1.7800000000000014E+00,6.8213770551910869E+01,1.1052290603031844E+01,0.0000000000000000E+00,4.5259849231412952E+00,1.7785697008899628E+01,0.0000000000000000E+00
1.7900000000000014E+00,6.7904882452771602E+01,1.1168175712797595E+01,0.0000000000000000E+00,4.4302130429643638E+00,1.7611066075508496E+01,0.0000000000000000E+00
1.8000000000000014E+00,6.7599654001823396E+01,1.0969091254785562E+01,0.0000000000000000E+00,4.2854018183344191E+00,1.7439927705219194E+01,0.0000000000000000E+00
1.8100000000000014E+00,6.7299331348112275E+01,1.0500554614348831E+01,0.0000000000000000E+00,4.0827501254836465E+00,1.7275476953871497E+01,0.0000000000000000E+00
1.8200000000000014E+00,6.7002130859445657E+01,9.8305563023493026E+00,0.0000000000000000E+00,3.8162770604500587E+00,1.7118711443104679E+01,0.0000000000000000E+00
1.8300000000000014E+00,6.6705441040549118E+01,9.0190973398453327E+00,0.0000000000000000E+00,3.4829799266765264E+00,1.6967836190567507E+01,0.0000000000000000E+00
1.8400000000000014E+00,6.6408071200407335E+01,8.0993219499092213E+00,0.0000000000000000E+00,3.0829805972171012E+00,1.6820459369081760E+01,0.0000000000000000E+00
1.8500000000000014E+00,6.6110777394858559E+01,7.0717192943890312E+00,0.0000000000000000E+00,2.6197491074235906E+00,1.6675688466012186E+01,0.0000000000000000E+00
1.8600000000000014E+00,6.5815124757574893E+01,5.9089826756947863E+00,0.0000000000000000E+00,2.1004921135788224E+00,1.6534190609456939E+01,0.0000000000000000E+00
1.8700000000000014E+00,6.5522030862514725E+01,4.5679441876554687E+00,0.0000000000000000E+00,1.5367798050052879E+00,1.6396776566234049E+01,0.0000000000000000E+00
1.8800000000000014E+00,6.5231215315392404E+01,3.0060405515864193E+00,0.0000000000000000E+00,9.4545762892913454E-01,1.6263283609890127E+01,0.0000000000000000E+00
1.8900000000000015E+00,6.4941736671030270E+01,1.2018801181375556E+00,0.0000000000000000E+00,3.4984834178124252E-01,1.6132708942402111E+01,0.0000000000000000E+00
1.9000000000000015E+00,6.4652899775547084E+01,-8.1847003698728793E-01,0.0000000000000000E+00,-2.1880587690234604E-01,1.6004074755513006E+01,0.0000000000000000E+00
1.9100000000000015E+00,6.4364723467051547E+01,-2.9468512315261801E+00,0.0000000000000000E+00,-7.1978372336810181E-01,1.5876967688849909E+01,0.0000000000000000E+00
1.9200000000000015E+00,6.4077722805820656E+01,-4.9483629465064576E+00,0.0000000000000000E+00,-1.1014197713700324E+00,1.5751315120110844E+01,0.0000000000000000E+00
1.9300000000000015E+00,6.3792364027587887E+01,-6.4090384141787995E+00,0.0000000000000000E+00,-1.3000526543626438E+00,1.5626811304309523E+01,0.0000000000000000E+00
1.9400000000000015E+00,6.3508707124963998E+01,-6.6865772814978595E+00,0.0000000000000000E+00,-1.2398214662174201E+00,1.5502611112221979E+01,0.0000000000000000E+00
1.9500000000000015E+00,6.3226463938440297E+01,-4.8886089198673162E+00,0.0000000000000000E+00,-8.3385847451317574E-01,1.5377473332563811E+01,0.0000000000000000E+00
1.9600000000000015E+00,6.2945312671657398E+01,7.8776065191840508E-02,0.0000000000000000E+00,1.2488650024008292E-02,1.5250060995442993E+01,0.0000000000000000E+00
1.9700000000000015E+00,6.2665152873935540E+01,9.3320325979307608E+00,0.0000000000000000E+00,1.3957515137389256E+00,1.5119054039736961E+01,0.0000000000000000E+00
1.9800000000000015E+00,6.2386118079508996E+01,2.3636937479923457E+01,0.0000000000000000E+00,3.4051914782994350E+00,1.4983024810288001E+01,0.0000000000000000E+00
1.9900000000000015E+00,6.2108402187555228E+01,4.2810081379474049E+01,0.0000000000000000E+00,6.1101033659041466E+00,1.4840290966696005E+01,0.0000000000000000E+00
2.0000000000000013E+00,6.1858732038884767E+01,6.4959626359086428E+01,1.4212265376005048E-01,9.5437432276072407E+00,1.4688956602306755E+01,0.0000000000000000E+00
2.0100000000000011E+00,6.5451960484660603E+01,8.7620452832217623E+01,8.7903910619960115E+00,1.3684761731764976E+01,1.4527168281243357E+01,0.0000000000000000E+00
2.0200000000000009E+00,7.8680044526650150E+01,1.0978105940192427E+02,2.6326328759615855E+01,1.8431770735381281E+01,1.4891024139144619E+01,1.0022061601403454E+00
2.0300000000000007E+00,9.8548311602004006E+01,1.2816752657975690E+02,4.5212301924461215E+01,2.3542353513911223E+01,1.7899824632683401E+01,4.0852096496879140E+00
2.0400000000000005E+00,1.1768550709176226E+02,1.4001588016672201E+02,6.0054938146356506E+01,2.8647781741064076E+01,2.2456070026009307E+01,7.7453133602327533E+00
2.0500000000000003E+00,1.3147623933617749E+02,1.4380540142719320E+02,6.8483626088770905E+01,3.3449406013800427E+01,2.6028264939527368E+01,1.1718699327908364E+01
2.0600000000000001E+00,1.3987141425554836E+02,1.3961899885961884E+02,6.9178077791709924E+01,3.8061161379973257E+01,2.8724806745075394E+01,1.6613465427465425E+01
2.0699999999999998E+00,1.4413804064849046E+02,1.2963263467932734E+02,6.0975490092655519E+01,4.2298158749751941E+01,3.2286958264697404E+01,2.2188668395979832E+01
2.0799999999999996E+00,1.4414712863402536E+02,1.1822475738508523E+02,4.4516699713854905E+01,4.5969341388875506E+01,3.6739927735742434E+01,2.7398266698959304E+01
2.0899999999999994E+00,1.3942505588113923E+02,1.1065114621296621E+02,2.3998172743487139E+01,4.8939665982499754E+01,4.0575186948733631E+01,3.1748385966360207E+01
2.0999999999999992E+00,1.3162742560077663E+02,1.1038456521926655E+02,6.1009696961997824E+00,5.1107383545291036E+01,4.3234870663717508E+01,3.5469975038168990E+01
2.1099999999999990E+00,1.2585579069509116E+02,1.1628604178327318E+02,0.0000000000000000E+00,5.2388899200789218E+01,4.5467834033921562E+01,3.8590334737355711E+01
2.1199999999999988E+00,1.2519702094581940E+02,1.2220919989450324E+02,0.0000000000000000E+00,5.2753844487422654E+01,4.7626682948632961E+01,4.0650802176007666E+01
2.1299999999999986E+00,1.2308206220514498E+02,1.2713368268551659E+02,7.1167984275262031E-01,5.2253159607075268E+01,4.9105317798533754E+01,4.1338276850015710E+01
2.1399999999999983E+00,1.1896771176749321E+02,1.2895927572008921E+02,5.5074427883325772E+00,5.0994245798063112E+01,4.9466077747256200E+01,4.0817188214621353E+01
2.1499999999999981E+00,1.1589323615023243E+02,1.2453614597069907E+02,1.1769638079545141E+01,4.9105684801259223E+01,4.9054573002587880E+01,3.9339714534292355E+01
2.1599999999999979E+00,1.1408012345640334E+02,1.1419919797512183E+02,1.4253590210440098E+01,4.6736834533133887E+01,4.8299386403456943E+01,3.6931387735407689E+01
2.1699999999999977E+00,1.1083737177234542E+02,1.0066295058490701E+02,1.0319459402801742E+01,4.3274364581130378E+01,4.7087739567506176E+01,3.3481221591996920E+01
2.1799999999999975E+00,1.0409550295839442E+02,9.0688653588455665E+01,1.5417109022825999E+00,3.9232795430950098E+01,4.4661946490396062E+01,2.8737152870601932E+01
2.1899999999999973E+00,9.9135145907928688E+01,8.6063606636673214E+01,0.0000000000000000E+00,3.5746770286222265E+01,4.1435252075135082E+01,2.3690343051912343E+01
2.1999999999999971E+00,9.9213318909607125E+01,8.1559102132114603E+01,0.0000000000000000E+00,3.2816724839302331E+01,3.8739491838199868E+01,1.8781923959792273E+01
2.2099999999999969E+00,1.0030333782571927E+02,7.7054597627556277E+01,0.0000000000000000E+00,3.0433291184622998E+01,3.6704929105597408E+01,1.3889445441102993E+01
2.2199999999999966E+00,9.9154082757923533E+01,7.2550093122997950E+01,0.0000000000000000E+00,2.8589786637172502E+01,3.4559803968775320E+01,9.1878794700411124E+00
2.2299999999999964E+00,9.5465929078036410E+01,6.8045588618439510E+01,0.0000000000000000E+00,2.7237409983247481E+01,3.2197633360052471E+01,5.1712470441369742E+00
2.2399999999999962E+00,9.1264213955740615E+01,6.3541084113881062E+01,0.0000000000000000E+00,2.6283571512431269E+01,3.0236339161459782E+01,2.0440324156187919E+00
2.2499999999999960E+00,8.8636764672001959E+01,5.9036579609322473E+01,0.0000000000000000E+00,2.5633981365364992E+01,2.9015090620093929E+01,0.0000000000000000E+00
2.2599999999999958E+00,8.8049056571663627E+01,5.4532075104763905E+01,0.0000000000000000E+00,2.5075422806802933E+01,2.9886848860502138E+01,0.0000000000000000E+00
2.2699999999999956E+00,8.8394004599364209E+01,5.0027570600205188E+01,0.0000000000000000E+00,2.4516864248240875E+01,3.0999611302026370E+01,0.0000000000000000E+00
2.2799999999999954E+00,8.8261914883281747E+01,4.5523066095647117E+01,0.0000000000000000E+00,2.3958305689678902E+01,3.0481051653643327E+01,0.0000000000000000E+00
2.2899999999999952E+00,8.7103768808961419E+01,4.1018561591088691E+01,0.0000000000000000E+00,2.3399747131116879E+01,2.8698878470215316E+01,0.0000000000000000E+00
2.2999999999999949E+00,8.5407437533964753E+01,3.6514057086529881E+01,0.0000000000000000E+00,2.2841188572554803E+01,2.7175077456302258E+01,0.0000000000000000E+00
2.3099999999999947E+00,8.4018547911312496E+01,3.2009552581970944E+01,0.0000000000000000E+00,2.2282630013992716E+01,2.6772795894028825E+01,0.0000000000000000E+00
2.3199999999999945E+00,8.3370076189898057E+01,2.7505048077412788E+01,0.0000000000000000E+00,2.1724071455430725E+01,2.7064891573440647E+01,0.0000000000000000E+00
2.3299999999999943E+00,8.3247103650120195E+01,2.2760009099204989E+01,0.0000000000000000E+00,2.0944168758281776E+01,2.7116379776768955E+01,0.0000000000000000E+00
2.3399999999999941E+00,8.3123789734357501E+01,1.7747159880123899E+01,0.0000000000000000E+00,1.9772607093548650E+01,2.6514891336191685E+01,0.0000000000000000E+00
2.3499999999999939E+00,8.2652476921258028E+01,1.2995959172868110E+01,0.0000000000000000E+00,1.8621841074554972E+01,2.5601183328254852E+01,0.0000000000000000E+00
2.3599999999999937E+00,8.1880950583776936E+01,8.5806031467517183E+00,0.0000000000000000E+00,1.7501468392783725E+01,2.4921338103087383E+01,0.0000000000000000E+00
2.3699999999999934E+00,8.1102278555991546E+01,5.6250410206490287E+00,0.0000000000000000E+00,1.6419322506950191E+01,2.4650135071373828E+01,0.0000000000000000E+00
2.3799999999999932E+00,8.0554885993029913E+01,5.3656152584469679E+00,0.0000000000000000E+00,1.5381455225226050E+01,2.4537702771737532E+01,0.0000000000000000E+00
2.3899999999999930E+00,8.0248029185326686E+01,7.5846373804425067E+00,0.0000000000000000E+00,1.4392167806313884E+01,2.4272643926994501E+01,0.0000000000000000E+00
2.3999999999999928E+00,8.0014596780182984E+01,1.0963004111213950E+01,0.0000000000000000E+00,1.3454087387001183E+01,2.3794237779805691E+01,0.0000000000000000E+00
2.4099999999999926E+00,7.9687713186511090E+01,1.3891729049241389E+01,0.0000000000000000E+00,1.2568284412662537E+01,2.3274535382889702E+01,0.0000000000000000E+00
2.4199999999999924E+00,7.9229223387835631E+01,1.5225803652529086E+01,0.0000000000000000E+00,1.1734425760661471E+01,2.2886186806638324E+01,0.0000000000000000E+00
2.4299999999999922E+00,7.8722775747563404E+01,1.4669756439092989E+01,0.0000000000000000E+00,1.0950957428567296E+01,2.2639151150183714E+01,0.0000000000000000E+00
2.4399999999999920E+00,7.8273894388919160E+01,1.2730107635580504E+01,0.0000000000000000E+00,1.0215310028568616E+01,2.2419598173422717E+01,0.0000000000000000E+00
2.4499999999999917E+00,7.7920509590690330E+01,1.0363882879667571E+01,0.0000000000000000E+00,9.5241199001868004E+00,2.2133709139063470E+01,0.0000000000000000E+00
2.4599999999999915E+00,7.7620948711250605E+01,8.5332171798652894E+00,0.0000000000000000E+00,8.8734584335618258E+00,2.1789390686287398E+01,0.0000000000000000E+00
2.4699999999999913E+00,7.7307551017318332E+01,7.8526154250146920E+00,0.0000000000000000E+00,8.2590621876622308E+00,2.1457544583035599E+01,0.0000000000000000E+00
2.4799999999999911E+00,7.6946042097748105E+01,8.4324780414436518E+00,0.0000000000000000E+00,7.6765565885048064E+00,2.1185603127243045E+01,0.0000000000000000E+00
2.4899999999999909E+00,7.6552682880684202E+01,9.9286663720751402E+00,0.0000000000000000E+00,7.1216714320295731E+00,2.0959217108654705E+01,0.0000000000000000E+00
2.4999999999999907E+00,7.6167330409810631E+01,1.1736905589880047E+01,0.0000000000000000E+00,6.5956515048816877E+00,2.0733787394744482E+01,0.0000000000000000E+00
2.5099999999999905E+00,7.5815501723776379E+01,1.3237737744818260E+01,0.0000000000000000E+00,6.1132628909808044E+00,2.0485149090546688E+01,0.0000000000000000E+00
2.5199999999999902E+00,7.5492076817360612E+01,1.4001697662840051E+01,0.0000000000000000E+00,5.6873510498212863E+00,2.0225845065787009E+01,0.0000000000000000E+00
2.5299999999999900E+00,7.5173442802656453E+01,1.3895612328249987E+01,0.0000000000000000E+00,5.3257645505141848E+00,1.9981940319521378E+01,0.0000000000000000E+00
2.5399999999999898E+00,7.4840803597337299E+01,1.3074059878407859E+01,0.0000000000000000E+00,5.0314630959557256E+00,1.9764057772742408E+01,0.0000000000000000E+00
2.5499999999999896E+00,7.4493382601370556E+01,1.1880154984376626E+01,0.0000000000000000E+00,4.8027663050879541E+00,1.9561677658165504E+01,0.0000000000000000E+00
2.5599999999999894E+00,7.4143964180637397E+01,1.0704865743172924E+01,0.0000000000000000E+00,4.6337667149542439E+00,1.9359107796176303E+01,0.0000000000000000E+00
2.5699999999999892E+00,7.3805080331909096E+01,9.8583739617568398E+00,0.0000000000000000E+00,4.5149178220907640E+00,1.9151586873855805E+01,0.0000000000000000E+00
2.5799999999999890E+00,7.3479193825234574E+01,9.4926244851163695E+00,0.0000000000000000E+00,4.4337857856222751E+00,1.8946304609507656E+01,0.0000000000000000E+00
2.5899999999999888E+00,7.3159448196703309E+01,9.5890893951537102E+00,0.0000000000000000E+00,4.3759286394699037E+00,1.8751908760410483E+01,0.0000000000000000E+00
2.5999999999999885E+00,7.2837506474634111E+01,1.0000959231382842E+01,0.0000000000000000E+00,4.3258455859942471E+00,1.8569834962742007E+01,0.0000000000000000E+00
2.6099999999999883E+00,7.2510412846949521E+01,1.0523221606539416E+01,0.0000000000000000E+00,4.2679269157965987E+00,1.8395066454769481E+01,0.0000000000000000E+00
2.6199999999999881E+00,7.2181382179948258E+01,1.0961297771818607E+01,0.0000000000000000E+00,4.1873354504400986E+00,1.8222751040565935E+01,0.0000000000000000E+00
2.6299999999999879E+00,7.1855559834881404E+01,1.1177069281097815E+01,0.0000000000000000E+00,4.0707636460367160E+00,1.8052650970012770E+01,0.0000000000000000E+00
2.6399999999999877E+00,7.1535439014278850E+01,1.1104475578063436E+01,0.0000000000000000E+00,3.9070344497301401E+00,1.7887856164766664E+01,0.0000000000000000E+00
2.6499999999999875E+00,7.1219609480982456E+01,1.0739078396601659E+01,0.0000000000000000E+00,3.6875444585990311E+00,1.7730682875513605E+01,0.0000000000000000E+00
2.6599999999999873E+00,7.0904901662752053E+01,1.0112967556144534E+01,0.0000000000000000E+00,3.4065796722047681E+00,1.7580467070786359E+01,0.0000000000000000E+00
2.6699999999999871E+00,7.0589322723811478E+01,9.2672866718553060E+00,0.0000000000000000E+00,3.0615618701774574E+00,1.7434773174910518E+01,0.0000000000000000E+00
2.6799999999999868E+00,7.0273272631306469E+01,8.2313046771575991E+00,0.0000000000000000E+00,2.6533031593850867E+00,1.7291868938972399E+01,0.0000000000000000E+00
2.6899999999999866E+00,6.9958560794939245E+01,7.0121527092805440E+00,0.0000000000000000E+00,2.1863544910514183E+00,1.7151769979384969E+01,0.0000000000000000E+00
2.6999999999999864E+00,6.9646592479336448E+01,5.5954606457873695E+00,0.0000000000000000E+00,1.6695292261789332E+00,1.7015313171769701E+01,0.0000000000000000E+00
2.7099999999999862E+00,6.9337368644335712E+01,3.9553041008497267E+00,0.0000000000000000E+00,1.1166643306609572E+00,1.6882732772559287E+01,0.0000000000000000E+00
2.7199999999999860E+00,6.9029857954668856E+01,2.0720458990713584E+00,0.0000000000000000E+00,5.4764888339269469E-01,1.6753233118669851E+01,0.0000000000000000E+00
2.7299999999999858E+00,6.8723074693991933E+01,-4.2004030485501796E-02,0.0000000000000000E+00,-1.0298633407781518E-02,1.6625654867406915E+01,0.0000000000000000E+00
2.7399999999999856E+00,6.8416827208011128E+01,-2.3078282122502460E+00,0.0000000000000000E+00,-5.2118737068579601E-01,1.6499264232043156E+01,0.0000000000000000E+00
2.7499999999999853E+00,6.8111641781653717E+01,-4.5344297633118691E+00,0.0000000000000000E+00,-9.3881082263100579E-01,1.6373861865449413E+01,0.0000000000000000E+00
2.7599999999999851E+00,6.7808147182330174E+01,-6.3641112406116100E+00,0.0000000000000000E+00,-1.2055678161736461E+00,1.6249285689566314E+01,0.0000000000000000E+00
2.7699999999999849E+00,6.7506548151560878E+01,-7.2159722232981967E+00,0.0000000000000000E+00,-1.2519246667653852E+00,1.6124927537965092E+01,0.0000000000000000E+00
2.7799999999999847E+00,6.7206574589601544E+01,-6.2474107003068502E+00,0.0000000000000000E+00,-9.9701027566589639E-01,1.5999682615799191E+01,0.0000000000000000E+00
2.7899999999999845E+00,6.6907815994456200E+01,-2.3711349565061828E+00,0.0000000000000000E+00,-3.5093370636043847E-01,1.5872219085626828E+01,0.0000000000000000E+00
2.7999999999999843E+00,6.6610074523290905E+01,5.6149857252982027E+00,0.0000000000000000E+00,7.8053673078457320E-01,1.5741193220482728E+01,0.0000000000000000E+00
2.8099999999999841E+00,6.6313455365322312E+01,1.8716421188466644E+01,0.0000000000000000E+00,2.4883354524867123E+00,1.5605211856570786E+01,0.0000000000000000E+00
2.8199999999999839E+00,6.6018196093677105E+01,3.7197019029322547E+01,0.0000000000000000E+00,4.8490888738779629E+00,1.5462665212982005E+01,0.0000000000000000E+00
2.8299999999999836E+00,6.5724439377348801E+01,5.9822372635483930E+01,0.0000000000000000E+00,7.9106942695994018E+00,1.5311674448006700E+01,0.0000000000000000E+00
2.8399999999999834E+00,6.6928192283118506E+01,8.3639558240606277E+01,4.2839204366048591E+00,1.1675053278763349E+01,1.5150271248354032E+01,0.0000000000000000E+00
2.8499999999999832E+00,7.6906667717095118E+01,1.0774931875390863E+02,2.0199568683301443E+01,1.6079224288824911E+01,1.4998440993160104E+01,8.2622624590387828E-02
2.8599999999999830E+00,9.6147512582660625E+01,1.2920857289583702E+02,4.0565236607500452E+01,2.0955354695912650E+01,1.6273112802084473E+01,2.0944379843618912E+00
2.8699999999999828E+00,1.1761728880573908E+02,1.4473491195450254E+02,5.8410720091923579E+01,2.5985897087629048E+01,2.0195550552712120E+01,5.4993901061300932E+00
2.8799999999999826E+00,1.3467147407942917E+02,1.5216034958908043E+02,7.0161810271269573E+01,3.0780086233317011E+01,2.4438179801108241E+01,9.1346937644826625E+00
2.8899999999999824E+00,1.4562197859081701E+02,1.5086787412021422E+02,7.4246162337915052E+01,3.5375984982342267E+01,2.7322296134651449E+01,1.3317846232780818E+01
2.8999999999999821E+00,1.5178384115807367E+02,1.4225125930239474E+02,6.9284234223559352E+01,3.9703694742923140E+01,3.0105579636211637E+01,1.8475086196193509E+01
2.9099999999999819E+00,1.5367591916462712E+02,1.3012159921114980E+02,5.4920410511328967E+01,4.3558011017088006E+01,3.4065721333575780E+01,2.3863258401434443E+01
2.9199999999999817E+00,1.5060293138851330E+02,1.1997741425145799E+02,3.4087502429708863E+01,4.6778413381990980E+01,3.8288127945035519E+01,2.8542427750856259E+01
2.9299999999999815E+00,1.4324732136017133E+02,1.1658011069837181E+02,1.3219705783595604E+01,4.9256741247633904E+01,4.1426833354742378E+01,3.2422041148718733E+01
2.9399999999999813E+00,1.3514416232212275E+02,1.2113677236433936E+02,0.0000000000000000E+00,5.0905248702210095E+01,4.3646486319355432E+01,3.5763151356878971E+01
2.9499999999999811E+00,1.3309013086493073E+02,1.2799812214900750E+02,0.0000000000000000E+00,5.1664432872605730E+01,4.5739090838485481E+01,3.8347825542067433E+01
2.9599999999999809E+00,1.3199008934229283E+02,1.3394936155615545E+02,1.6336608712964684E-01,5.1545181239263151E+01,4.7576607280902785E+01,3.9697764684198027E+01
2.9699999999999807E+00,1.2838909828161144E+02,1.3764297783137476E+02,3.9501292393105225E+00,5.0633167763567577E+01,4.8467005562112853E+01,3.9726629158116864E+01
2.9799999999999804E+00,1.2477396471825240E+02,1.3552622967631308E+02,1.0723091974022161E+01,4.9049873606510467E+01,4.8337158646790201E+01,3.8710361504181151E+01
2.9899999999999802E+00,1.2257667265705345E+02,1.2642590724378186E+02,1.5302259675250838E+01,4.6930839624689646E+01,4.7693907868940698E+01,3.6811292968999091E+01
2.9999999999999800E+00,1.1988228547272260E+02,1.1335119881443036E+02,1.3715091425912105E+01,4.4266463303685725E+01,4.6759902823593073E+01,3.3999289869812046E+01
3.0099999999999798E+00,1.1403345364052214E+02,9.9760919071730058E+01,5.6576536229004333E+00,4.0128784456499993E+01,4.4973180299756265E+01,2.9850999657187756E+01
3.0199999999999796E+00,1.0680420374963155E+02,9.3774693859402390E+01,0.0000000000000000E+00,3.6506586781910670E+01,4.1987777135089082E+01,2.4971015993403029E+01
3.0299999999999794E+00,1.0532549370029498E+02,8.9270189354787419E+01,0.0000000000000000E+00,3.3428808186541502E+01,3.9040551482868544E+01,2.0158349929299426E+01
3.0399999999999792E+00,1.0668678854998440E+02,8.4765684850172192E+01,0.0000000000000000E+00,3.0883266610057532E+01,3.6877324074963127E+01,1.5410674834973674E+01
3.0499999999999790E+00,1.0660837204927225E+02,8.0261180345556639E+01,0.0000000000000000E+00,2.8867627681951085E+01,3.4910630959243129E+01,1.0708490690857358E+01
3.0599999999999787E+00,1.0346955881581314E+02,7.5756675840941497E+01,0.0000000000000000E+00,2.7356201391018384E+01,3.2638434786118530E+01,6.4719256920604380E+00
3.0699999999999785E+00,9.8785562092681985E+01,7.1252171336326256E+01,0.0000000000000000E+00,2.6272436221346986E+01,3.0490878051304282E+01,3.0786163778024065E+00
3.0799999999999783E+00,9.5114660393628242E+01,6.6747666831710987E+01,0.0000000000000000E+00,2.5522150747152814E+01,2.8963519603263890E+01,4.6155877593153694E-01
3.0899999999999781E+00,9.3731442714161460E+01,6.2243162327096236E+01,0.0000000000000000E+00,2.4958371938014228E+01,2.8978124226536021E+01,0.0000000000000000E+00
3.0999999999999779E+00,9.3946962619725610E+01,5.7738657822481137E+01,0.0000000000000000E+00,2.4399813379450254E+01,3.0317523110007659E+01,0.0000000000000000E+00
3.1099999999999777E+00,9.4154860161896352E+01,5.3234153317866472E+01,0.0000000000000000E+00,2.3841254820886331E+01,3.0507887740234338E+01,0.0000000000000000E+00
3.1199999999999775E+00,9.3313067139276399E+01,4.8729648813251345E+01,0.0000000000000000E+00,2.3282696262322336E+01,2.9078853349102427E+01,0.0000000000000000E+00
3.1299999999999772E+00,9.1583482566656713E+01,4.4225144308636331E+01,0.0000000000000000E+00,2.2724137703758363E+01,2.7319027451365638E+01,0.0000000000000000E+00
3.1399999999999770E+00,8.9859477926178144E+01,3.9720639804021147E+01,0.0000000000000000E+00,2.2165579145194371E+01,2.6492014298426660E+01,0.0000000000000000E+00
3.1499999999999768E+00,8.8854015543777635E+01,3.5216135299405920E+01,0.0000000000000000E+00,2.1607020586630384E+01,2.6632746312043640E+01,0.0000000000000000E+00
3.1599999999999766E+00,8.8580531514478437E+01,3.0711630794791166E+01,0.0000000000000000E+00,2.1048462028066425E+01,2.6873622392396943E+01,0.0000000000000000E+00
3.1699999999999764E+00,8.8524291163801436E+01,2.5444244051348686E+01,0.0000000000000000E+00,1.9893448014635378E+01,2.6528746744170398E+01,0.0000000000000000E+00
3.1799999999999762E+00,8.8181141889536377E+01,2.0409339784289681E+01,0.0000000000000000E+00,1.8743615156942045E+01,2.5684071487261765E+01,0.0000000000000000E+00
3.1899999999999760E+00,8.7441971363802580E+01,1.5642879907646199E+01,0.0000000000000000E+00,1.7620892184660061E+01,2.4883969635990738E+01,0.0000000000000000E+00
3.1999999999999758E+00,8.6564477003579952E+01,1.1154949541614165E+01,0.0000000000000000E+00,1.6533645026338164E+01,2.4480171979364421E+01,0.0000000000000000E+00
3.2099999999999755E+00,8.5867004778202173E+01,7.3306714187146031E+00,0.0000000000000000E+00,1.5488473784414786E+01,2.4357920698323770E+01,0.0000000000000000E+00
3.2199999999999753E+00,8.5459522708701385E+01,5.5993792752913123E+00,0.0000000000000000E+00,1.4490228023349493E+01,2.4184224978431999E+01,0.0000000000000000E+00
3.2299999999999751E+00,8.5211618629588500E+01,6.4956855971469905E+00,0.0000000000000000E+00,1.3542068252778767E+01,2.3787453732402771E+01,0.0000000000000000E+00
3.2399999999999749E+00,8.4917585040250259E+01,9.2835908565575167E+00,0.0000000000000000E+00,1.2645569658451386E+01,2.3270862001449153E+01,0.0000000000000000E+00
3.2499999999999747E+00,8.4475605551062017E+01,1.2532537497547240E+01,0.0000000000000000E+00,1.1800863101655201E+01,2.2832771994063727E+01,0.0000000000000000E+00
3.2599999999999745E+00,8.3937121032760245E+01,1.4860111631430302E+01,0.0000000000000000E+00,1.1006807536324514E+01,2.2550900335159326E+01,0.0000000000000000E+00
3.2699999999999743E+00,8.3423255776136884E+01,1.5486109203432484E+01,0.0000000000000000E+00,1.0261187302621149E+01,2.2344916498662890E+01,0.0000000000000000E+00
3.2799999999999740E+00,8.3009912942349317E+01,1.4422817614301024E+01,0.0000000000000000E+00,9.5609272620091872E+00,2.2099072210273352E+01,0.0000000000000000E+00
3.2899999999999738E+00,8.2679837559713675E+01,1.2319475277740946E+01,0.0000000000000000E+00,8.9023184517105278E+00,2.1781289216650187E+01,0.0000000000000000E+00
3.2999999999999736E+00,8.2360746210480571E+01,1.0103908105436275E+01,0.0000000000000000E+00,8.2812468602938178E+00,2.1447530220926279E+01,0.0000000000000000E+00
3.3099999999999734E+00,8.1996159830482213E+01,8.5985950075461925E+00,0.0000000000000000E+00,7.6934180596304191E+00,2.1161812753276386E+01,0.0000000000000000E+00
