"time","spring_length_out"
12.96,804.8342543
12.97,804.8342543
12.97,802.005132
12.98,802.005132
12.98,799.0907707
12.99,799.0907707
12.99,796.0991686
13,796.0991686
13,793.0385088
13.01,793.0385088
13.01,789.9171365
13.02,789.9171365
13.02,786.7435365
13.03,786.7435365
13.03,783.5263104
13.04,783.5263104
13.04,780.2741126
13.05,780.2741126
13.05,776.9957159
13.06,776.9957159
13.06,773.7000524
13.07,773.7000524
13.07,770.3959561
13.08,770.3959561
13.08,767.0922597
13.09,767.0922597
13.09,763.7977711
13.1,763.7977711
13.1,760.5212496
13.11,760.5212496
13.11,757.2713833
13.12,757.2713833
13.12,754.0567658
13.13,754.0567658
13.13,750.8858735
13.14,750.8858735
13.14,747.7670434
13.15,747.7670434
13.15,744.7084511
13.16,744.7084511
13.16,741.7177783
13.17,741.7177783
13.17,738.8029889
13.18,738.8029889
13.18,735.9717137
13.19,735.9717137
13.19,733.2312794
13.2,733.2312794
13.2,730.5887511
13.21,730.5887511
13.21,728.0509136
13.22,728.0509136
13.22,725.6242549
13.23,725.6242549
13.23,723.3149489
13.24,723.3149489
13.24,721.1288403
13.25,721.1288403
13.25,719.0714296
13.26,719.0714296
13.26,717.1478595
13.27,717.1478595
13.27,715.3629022
13.28,715.3629022
13.28,713.7209474
13.29,713.7209474
13.29,712.225992
13.3,712.225992
13.3,710.8816301
13.31,710.8816301
13.31,709.6910448
13.32,709.6910448
13.32,708.6570004
13.33,708.6570004
13.33,707.7818368
13.34,707.7818368
13.34,707.0674638
13.35,707.0674638
13.35,706.5153573
13.36,706.5153573
13.36,706.1265568
13.37,706.1265568
13.37,705.9016635
13.38,705.9016635
13.38,705.8408397
13.39,705.8408397
13.39,705.9438103
13.4,705.9438103
13.4,706.2098637
13.41,706.2098637
13.41,706.6378556
13.42,706.6378556
13.42,707.2262128
13.43,707.2262128
13.43,707.9729389
13.44,707.9729389
13.44,708.8756204
13.45,708.8756204
13.45,709.9314343
13.46,709.9314343
13.46,711.1371571
13.47,711.1371571
13.47,712.4891739
13.48,712.4891739
13.48,713.9834895
13.49,713.9834895
13.49,715.6157398
13.5,715.6157398
13.5,717.3812047
13.51,717.3812047
13.51,719.2748213
13.52,719.2748213
13.52,721.2911988
13.53,721.2911988
13.53,723.4246332
13.54,723.4246332
13.54,725.6691235
13.55,725.6691235
13.55,728.0183887
13.56,728.0183887
13.56,730.4658853
13.57,730.4658853
13.57,733.0048252
13.58,733.0048252
13.58,735.6281945
13.59,735.6281945
13.59,738.328773
13.6,738.328773
13.6,741.0991538
13.61,741.0991538
13.61,743.9317638
13.62,743.9317638
13.62,746.818884
13.63,746.818884
13.63,749.7526706
13.64,749.7526706
13.64,752.7251764
13.65,752.7251764
13.65,755.7284388
13.66,755.7284388
13.66,758.7542831
13.67,758.7542831
13.67,761.7945178
13.68,761.7945178
13.68,764.8409977
13.69,764.8409977
13.69,767.8855829
13.7,767.8855829
13.7,770.9201605
13.71,770.9201605
13.71,773.9366663
13.72,773.9366663
13.72,776.9271057
13.73,776.9271057
13.73,779.8835753
13.74,779.8835753
13.74,782.7982837
13.75,782.7982837
13.75,785.6635716
13.76,785.6635716
13.76,788.4719321
13.77,788.4719321
13.77,791.2163161
13.78,791.2163161
13.78,793.8894281
13.79,793.8894281
13.79,796.4842666
13.8,796.4842666
13.8,798.9941212
13.81,798.9941212
13.81,801.4125262
13.82,801.4125262
13.82,803.733277
13.83,803.733277
13.83,805.9504459
13.84,805.9504459
13.84,808.0583972
13.85,808.0583972
13.85,810.0518015
13.86,810.0518015
13.86,811.9256489
13.87,811.9256489
13.87,813.6752619
13.88,813.6752619
13.88,815.2963065
13.89,815.2963065
13.89,816.7848033
13.9,816.7848033
13.9,818.1371367
13.91,818.1371367
13.91,819.3500639
13.92,819.3500639
13.92,820.4207227
13.93,820.4207227
13.93,821.3466375
13.94,821.3466375
13.94,822.1257255
13.95,822.1257255
13.95,822.7563009
13.96,822.7563009
13.96,823.2370784
13.97,823.2370784
13.97,823.5671755
13.98,823.5671755
13.98,823.746114
13.99,823.746114
13.99,823.7738198
14,823.7738198
14,823.6506225
14.01,823.6506225
14.01,823.3772529
14.02,823.3772529
14.02,822.9548405
14.03,822.9548405
14.03,822.3849092
14.04,822.3849092
14.04,821.6693721
14.05,821.6693721
14.05,820.8105255
14.06,820.8105255
14.06,819.8110415
14.07,819.8110415
14.07,818.6739605
14.08,818.6739605
14.08,817.4026813
14.09,817.4026813
14.09,816.0009516
14.1,816.0009516
14.1,814.4728569
14.11,814.4728569
14.11,812.822809
14.12,812.822809
14.12,811.0555326
14.13,811.0555326
14.13,809.176053
14.14,809.176053
14.14,807.1896807
14.15,807.1896807
14.15,805.1019974
14.16,805.1019974
14.16,802.9188401
14.17,802.9188401
14.17,800.6462847
14.18,800.6462847
14.18,798.2906291
14.19,798.2906291
14.19,795.8583763
14.2,795.8583763
14.2,793.3562159
14.21,793.3562159
14.21,790.7910064
14.22,790.7910064
14.22,788.1697558
14.23,788.1697558
14.23,785.4996029
14.24,785.4996029
14.24,782.7877982
14.25,782.7877982
14.25,780.0416834
14.26,780.0416834
14.26,777.2685861
14.27,777.2685861
14.27,774.4761186
14.28,774.4761186
14.28,771.6717936
14.29,771.6717936
14.29,768.8631205
14.3,768.8631205
14.3,766.0575998
14.31,766.0575998
14.31,763.2627037
14.32,763.2627037
14.32,760.4858558
14.33,760.4858558
14.33,757.7344116
14.34,757.7344116
14.34,755.0156389
14.35,755.0156389
14.35,752.3366991
14.36,752.3366991
14.36,749.7046279
14.37,749.7046279
14.37,747.1263172
14.38,747.1263172
14.38,744.6082387
14.39,744.6082387
14.39,742.1570679
14.4,742.1570679
14.4,739.7792313
14.41,739.7792313
14.41,737.4808738
14.42,737.4808738
14.42,735.2679119
14.43,735.2679119
14.43,733.1460185
14.44,733.1460185
14.44,731.1206088
14.45,731.1206088
14.45,729.1968259
14.46,729.1968259
14.46,727.3795285
14.47,727.3795285
14.47,725.6732782
14.48,725.6732782
14.48,724.0823287
14.49,724.0823287
14.49,722.6106144
14.5,722.6106144
14.5,721.2617416
14.51,721.2617416
14.51,720.0389795
14.52,720.0389795
14.52,718.945252
14.53,718.945252
14.53,717.9831314
14.54,717.9831314
14.54,717.1548322
14.55,717.1548322
14.55,716.462206
14.56,716.462206
14.56,715.9067379
14.57,715.9067379
14.57,715.4895431
14.58,715.4895431
14.58,715.2113654
14.59,715.2113654
14.59,715.0725756
14.6,715.0725756
14.6,715.0731722
14.61,715.0731722
14.61,715.2127817
14.62,715.2127817
14.62,715.4906612
14.63,715.4906612
14.63,715.905701
14.64,715.905701
14.64,716.4564284
14.65,716.4564284
14.65,717.1410133
14.66,717.1410133
14.66,717.9572732
14.67,717.9572732
14.67,718.9026803
14.68,718.9026803
14.68,719.9743695
14.69,719.9743695
14.69,721.1691462
14.7,721.1691462
14.7,722.4834964
14.71,722.4834964
14.71,723.9135966
14.72,723.9135966
14.72,725.4553247
14.73,725.4553247
14.73,727.1042722
14.74,727.1042722
14.74,728.8557562
14.75,728.8557562
14.75,730.7048331
14.76,730.7048331
14.76,732.6463122
14.77,732.6463122
14.77,734.6747701
14.78,734.6747701
14.78,736.7845661
14.79,736.7845661
14.79,738.9698576
14.8,738.9698576
14.8,741.2246164
14.81,741.2246164
14.81,743.5426449
14.82,743.5426449
14.82,745.9175936
14.83,745.9175936
14.83,748.3429779
14.84,748.3429779
14.84,750.8121962
14.85,750.8121962
14.85,753.3185477
14.86,753.3185477
14.86,755.8552724
14.87,755.8552724
14.87,758.4155574
14.88,758.4155574
14.88,760.99239
14.89,760.99239
14.89,763.5788548
14.9,763.5788548
14.9,766.1680293
14.91,766.1680293
14.91,768.7530027
14.92,768.7530027
14.92,771.3268936
14.93,771.3268936
14.93,773.8828691
14.94,773.8828691
14.94,776.4141621
14.95,776.4141621
14.95,778.9140899
14.96,778.9140899
14.96,781.3760712
14.97,781.3760712
14.97,783.7936436
14.98,783.7936436
14.98,786.1604806
14.99,786.1604806
14.99,788.4706407
15,788.4706407
15,790.7180178
15.01,790.7180178
15.01,792.8967131
15.02,792.8967131
15.02,795.0011005
15.03,795.0011005
15.03,797.0257668
15.04,797.0257668
15.04,798.9655261
15.05,798.9655261
15.05,800.8154325
15.06,800.8154325
15.06,802.570793
15.07,802.570793
15.07,804.2271793
15.08,804.2271793
15.08,805.7804385
15.09,805.7804385
15.09,807.2267042
15.1,807.2267042
15.1,808.5624053
15.11,808.5624053
15.11,809.784275
15.12,809.784275
15.12,810.889359
15.13,810.889359
15.13,811.8750221
15.14,811.8750221
15.14,812.7389545
15.15,812.7389545
15.15,813.4791773
15.16,813.4791773
15.16,814.0940466
15.17,814.0940466
15.17,814.5822574
15.18,814.5822574
15.18,814.9428455
15.19,814.9428455
15.19,815.1751899
15.2,815.1751899
15.2,815.2790131
15.21,815.2790131
15.21,815.254381
15.22,815.254381
15.22,815.1017019
15.23,815.1017019
15.23,814.8217244
15.24,814.8217244
15.24,814.4155345
15.25,814.4155345
15.25,813.884552
15.26,813.884552
15.26,813.2305255
15.27,813.2305255
15.27,812.4555271
15.28,812.4555271
15.28,811.5619459
15.29,811.5619459
15.29,810.5524808
15.3,810.5524808
15.3,809.4301327
15.31,809.4301327
15.31,808.1981952
15.32,808.1981952
15.32,806.8602455
15.33,806.8602455
15.33,805.420134
15.34,805.420134
15.34,803.881973
15.35,803.881973
15.35,802.2501254
15.36,802.2501254
15.36,800.5291924
15.37,800.5291924
15.37,798.7240003
15.38,798.7240003
15.38,796.8395873
15.39,796.8395873
15.39,794.8811893
15.4,794.8811893
15.4,792.8542256
15.41,792.8542256
15.41,790.7642839
15.42,790.7642839
15.42,788.6171048
15.43,788.6171048
15.43,786.4185663
15.44,786.4185663
15.44,784.1746677
15.45,784.1746677
15.45,781.8915132
15.46,781.8915132
15.46,779.5752953
15.47,779.5752953
15.47,777.2322384
15.48,777.2322384
15.48,774.8686831
15.49,774.8686831
15.49,772.4910683
15.5,772.4910683
15.5,770.1057714
15.51,770.1057714
15.51,767.7191733
15.52,767.7191733
15.52,765.3376409
15.53,765.3376409
15.53,762.9675107
15.54,762.9675107
15.54,760.6150716
15.55,760.6150716
15.55,758.2865484
15.56,758.2865484
15.56,755.9880854
15.57,755.9880854
15.57,753.7257302
15.58,753.7257302
15.58,751.5054178
15.59,751.5054178
15.59,749.3329552
15.6,749.3329552
15.6,747.2137994
15.61,747.2137994
15.61,745.1535291
15.62,745.1535291
15.62,743.1575606
15.63,743.1575606
15.63,741.2310446
15.64,741.2310446
15.64,739.3789329
15.65,739.3789329
15.65,737.6059655
15.66,737.6059655
15.66,735.916659
15.67,735.916659
15.67,734.3152945
15.68,734.3152945
15.68,732.8059075
15.69,732.8059075
15.69,731.3922774
15.7,731.3922774
15.7,730.077918
15.71,730.077918
15.71,728.8660695
15.72,728.8660695
15.72,727.7596896
15.73,727.7596896
15.73,726.7614471
15.74,726.7614471
15.74,725.8737155
15.75,725.8737155
15.75,725.0985671
15.76,725.0985671
15.76,724.4377684
15.77,724.4377684
15.77,723.8927766
15.78,723.8927766
15.78,723.4647358
15.79,723.4647358
15.79,723.1544757
15.8,723.1544757
15.8,722.9625092
15.81,722.9625092
15.81,722.8890329
15.82,722.8890329
15.82,722.9339265
15.83,722.9339265
15.83,723.0967547
15.84,723.0967547
15.84,723.3767689
15.85,723.3767689
15.85,723.7729097
15.86,723.7729097
15.86,724.2838113
15.87,724.2838113
15.87,724.9078052
15.88,724.9078052
15.88,725.642926
15.89,725.642926
15.89,726.4869171
15.9,726.4869171
15.9,727.4372378
15.91,727.4372378
15.91,728.4910704
15.92,728.4910704
15.92,729.645329
15.93,729.645329
15.93,730.8966679
15.94,730.8966679
15.94,732.2414916
15.95,732.2414916
15.95,733.6759649
15.96,733.6759649
15.96,735.1960237
15.97,735.1960237
15.97,736.7973866
15.98,736.7973866
15.98,738.475567
15.99,738.475567
15.99,740.225885
16,740.225885
16,742.0434812
16.01,742.0434812
16.01,743.9233296
16.02,743.9233296
16.02,745.8602518
16.03,745.8602518
16.03,747.8489308
16.04,747.8489308
16.04,749.8839258
16.05,749.8839258
16.05,751.9596872
16.06,751.9596872
16.06,754.0705713
16.07,754.0705713
16.07,756.2108559
16.08,756.2108559
16.08,758.3748161
16.09,758.3748161
16.09,760.5565377
16.1,760.5565377
16.1,762.750118
16.11,762.750118
16.11,764.949676
16.12,764.949676
16.12,767.1493309
16.13,767.1493309
16.13,769.3432173
16.14,769.3432173
16.14,771.525501
16.15,771.525501
16.15,773.6903945
16.16,773.6903945
16.16,775.8321722
16.17,775.8321722
16.17,777.9451857
16.18,777.9451857
16.18,780.0238783
16.19,780.0238783
16.19,782.0627999
16.2,782.0627999
16.2,784.0566212
16.21,784.0566212
16.21,786.0003299
16.22,786.0003299
16.22,787.8888313
16.23,787.8888313
16.23,789.7171519
16.24,789.7171519
16.24,791.4805772
16.25,791.4805772
16.25,793.174578
16.26,793.174578
16.26,794.7948227
16.27,794.7948227
16.27,796.3371875
16.28,796.3371875
16.28,797.7977677
16.29,797.7977677
16.29,799.1728869
16.3,799.1728869
16.3,800.4591061
16.31,800.4591061
16.31,801.653233
16.32,801.653233
16.32,802.7523291
16.33,802.7523291
16.33,803.7537171
16.34,803.7537171
16.34,804.6549875
16.35,804.6549875
16.35,805.4540041
16.36,805.4540041
16.36,806.1489092
16.37,806.1489092
16.37,806.7381274
16.38,806.7381274
16.38,807.2203695
16.39,807.2203695
16.39,807.5946349
16.4,807.5946349
16.4,807.8602138
16.41,807.8602138
16.41,808.0166877
16.42,808.0166877
16.42,808.0639305
16.43,808.0639305
16.43,808.0021075
16.44,808.0021075
16.44,807.8316744
16.45,807.8316744
16.45,807.5533753
16.46,807.5533753
16.46,807.1682401
16.47,807.1682401
16.47,806.6775806
16.48,806.6775806
16.48,806.0829864
16.49,806.0829864
16.49,805.3863204
16.5,805.3863204
16.5,804.5897122
16.51,804.5897122
16.51,803.6955527
16.52,803.6955527
16.52,802.7064861
16.53,802.7064861
16.53,801.6254029
16.54,801.6254029
16.54,800.4554312
16.55,800.4554312
16.55,799.1999276
16.56,799.1999276
16.56,797.862468
16.57,797.862468
16.57,796.4468373
16.58,796.4468373
16.58,794.9570186
16.59,794.9570186
16.59,793.3971823
16.6,793.3971823
16.6,791.7716743
16.61,791.7716743
16.61,790.0850041
16.62,790.0850041
16.62,788.3418323
16.63,788.3418323
16.63,786.5469576
16.64,786.5469576
16.64,784.7053039
16.65,784.7053039
16.65,782.8219064
16.66,782.8219064
16.66,780.9018987
16.67,780.9018987
16.67,778.9504978
16.68,778.9504978
16.68,776.9729898
16.69,776.9729898
16.69,774.9746426
16.7,774.9746426
16.7,772.9609697
16.71,772.9609697
16.71,770.9373815
16.72,770.9373815
16.72,768.9093002
16.73,768.9093002
16.73,766.8821458
16.74,766.8821458
16.74,764.8613206
16.75,764.8613206
16.75,762.8521961
16.76,762.8521961
16.76,760.8600978
16.77,760.8600978
16.77,758.8902914
16.78,758.8902914
16.78,756.9479692
16.79,756.9479692
16.79,755.038236
16.8,755.038236
16.8,753.1660962
16.81,753.1660962
16.81,751.3364403
16.82,751.3364403
16.82,749.5538768
16.83,749.5538768
16.83,747.8230471
16.84,747.8230471
16.84,746.1485226
16.85,746.1485226
16.85,744.534618
16.86,744.534618
16.86,742.9854752
16.87,742.9854752
16.87,741.5050521
16.88,741.5050521
16.88,740.0971128
16.89,740.0971128
16.89,738.7652182
16.9,738.7652182
16.9,737.512717
16.91,737.512717
16.91,736.3427371
16.92,736.3427371
16.92,735.2581782
16.93,735.2581782
16.93,734.2617042
16.94,734.2617042
16.94,733.3557373
16.95,733.3557373
16.95,732.5424518
16.96,732.5424518
16.96,731.8237692
16.97,731.8237692
16.97,731.2013534
16.98,731.2013534
16.98,730.6766074
16.99,730.6766074
16.99,730.2506697
17,730.2506697
17,729.9244128
17.01,729.9244128
17.01,729.6984406
17.02,729.6984406
17.02,729.5730882
17.03,729.5730882
17.03,729.5484215
17.04,729.5484215
17.04,729.6242378
17.05,729.6242378
17.05,729.8000669
17.06,729.8000669
17.06,730.0751733
17.07,730.0751733
17.07,730.4485585
17.08,730.4485585
17.08,730.9189649
17.09,730.9189649
17.09,731.4848794
17.1,731.4848794
17.1,732.1445383
17.11,732.1445383
17.11,732.8959327
17.12,732.8959327
17.12,733.7368143
17.13,733.7368143
17.13,734.6647023
17.14,734.6647023
17.14,735.6768905
17.15,735.6768905
17.15,736.7704551
17.16,736.7704551
17.16,737.9422632
17.17,737.9422632
17.17,739.1889816
17.18,739.1889816
17.18,740.5070861
17.19,740.5070861
17.19,741.8928717
17.2,741.8928717
17.2,743.3424628
17.21,743.3424628
17.21,744.851824
17.22,744.851824
17.22,746.4167713
17.23,746.4167713
17.23,748.0329834
17.24,748.0329834
17.24,749.6960143
17.25,749.6960143
17.25,751.4013046
17.26,751.4013046
17.26,753.1441946
17.27,753.1441946
17.27,754.9199367
17.28,754.9199367
17.28,756.7237083
17.29,756.7237083
17.29,758.5506497
17.3,758.5506497
17.3,760.395838
17.31,760.395838
17.31,762.2542199
17.32,762.2542199
17.32,764.1208048
17.33,764.1208048
17.33,765.9905935
17.34,765.9905935
17.34,767.8585919
17.35,767.8585919
17.35,769.7198239
17.36,769.7198239
17.36,771.5693452
17.37,771.5693452
17.37,773.4022557
17.38,773.4022557
17.38,775.213713
17.39,775.213713
17.39,776.9989447
17.4,776.9989447
17.4,778.7532616
17.41,778.7532616
17.41,780.4720692
17.42,780.4720692
17.42,782.1508802
17.43,782.1508802
17.43,783.785462
17.44,783.785462
17.44,785.3715789
17.45,785.3715789
17.45,786.9050335
17.46,786.9050335
17.46,788.3818776
17.47,788.3818776
17.47,789.798324
17.48,789.798324
17.48,791.1507571
17.49,791.1507571
17.49,792.4357414
17.5,792.4357414
17.5,793.6500304
17.51,793.6500304
17.51,794.7905749
17.52,794.7905749
17.52,795.8545304
17.53,795.8545304
17.53,796.8392641
17.54,796.8392641
17.54,797.7423616
17.55,797.7423616
17.55,798.5616325
17.56,798.5616325
17.56,799.2951159
17.57,799.2951159
17.57,799.9410849
17.58,799.9410849
17.58,800.4980503
17.59,800.4980503
17.59,800.9647644
17.6,800.9647644
17.6,801.3402236
17.61,801.3402236
17.61,801.6236699
17.62,801.6236699
17.62,801.814593
17.63,801.814593
17.63,801.9127306
17.64,801.9127306
17.64,801.9180685
17.65,801.9180685
17.65,801.83084
17.66,801.83084
17.66,801.6515244
17.67,801.6515244
17.67,801.3808456
17.68,801.3808456
17.68,801.019769
17.69,801.019769
17.69,800.5694984
17.7,800.5694984
17.7,800.0314723
17.71,800.0314723
17.71,799.4073595
17.72,799.4073595
17.72,798.6990537
17.73,798.6990537
17.73,797.908668
17.74,797.908668
17.74,797.0385289
17.75,797.0385289
17.75,796.0911692
17.76,796.0911692
17.76,795.0693211
17.77,795.0693211
17.77,793.9759079
17.78,793.9759079
17.78,792.8140359
17.79,792.8140359
17.79,791.5869857
17.8,791.5869857
17.8,790.2982032
17.81,790.2982032
17.81,788.9512893
17.82,788.9512893
17.82,787.5499906
17.83,787.5499906
17.83,786.0981887
17.84,786.0981887
17.84,784.5998893
17.85,784.5998893
17.85,783.0592116
17.86,783.0592116
17.86,781.4803767
17.87,781.4803767
17.87,779.8676963
17.88,779.8676963
17.88,778.2255608
17.89,778.2255608
17.89,776.5584274
17.9,776.5584274
17.9,774.8707602
17.91,774.8707602
17.91,773.1671666
17.92,773.1671666
17.92,771.4522726
17.93,771.4522726
17.93,769.7306812
17.94,769.7306812
17.94,768.0070009
17.95,768.0070009
17.95,766.2858332
17.96,766.2858332
17.96,764.5717607
17.97,764.5717607
17.97,762.8693346
17.98,762.8693346
17.98,761.1830628
17.99,761.1830628
17.99,759.5173981
18,759.5173981
18,757.8767261
18.01,757.8767261
18.01,756.2653543
18.02,756.2653543
18.02,754.6875002
18.03,754.6875002
18.03,753.1472807
18.04,753.1472807
18.04,751.6485874
18.05,751.6485874
18.05,750.1952758
18.06,750.1952758
18.06,748.7912037
18.07,748.7912037
18.07,747.4399839
18.08,747.4399839
18.08,746.1450781
18.09,746.1450781
18.09,744.9097891
18.1,744.9097891
18.1,743.7372517
18.11,743.7372517
18.11,742.6304249
18.12,742.6304249
18.12,741.5920849
18.13,741.5920849
18.13,740.6248176
18.14,740.6248176
18.14,739.7310126
18.15,739.7310126
18.15,738.9128574
18.16,738.9128574
18.16,738.1723316
18.17,738.1723316
18.17,737.5112029
18.18,737.5112029
18.18,736.9310223
18.19,736.9310223
18.19,736.433121
18.2,736.433121
18.2,736.0186072
18.21,736.0186072
18.21,735.6883636
18.22,735.6883636
18.22,735.4430462
18.23,735.4430462
18.23,735.2830826
18.24,735.2830826
18.24,735.2086716
18.25,735.2086716
18.25,735.2197836
18.26,735.2197836
18.26,735.3161607
18.27,735.3161607
18.27,735.4973186
18.28,735.4973186
18.28,735.7625481
18.29,735.7625481
18.29,736.1109179
18.3,736.1109179
18.3,736.5412772
18.31,736.5412772
18.31,737.0522598
18.32,737.0522598
18.32,737.6422883
18.33,737.6422883
18.33,738.3095784
18.34,738.3095784
18.34,739.052145
18.35,739.052145
18.35,739.8678072
18.36,739.8678072
18.36,740.7541951
18.37,740.7541951
18.37,741.7087566
18.38,741.7087566
18.38,742.7287646
18.39,742.7287646
18.39,743.8113248
18.4,743.8113248
18.4,744.9533837
18.41,744.9533837
18.41,746.1517375
18.42,746.1517375
18.42,747.4030407
18.43,747.4030407
18.43,748.7038155
18.44,748.7038155
18.44,750.0504615
18.45,750.0504615
18.45,751.4392657
18.46,751.4392657
18.46,752.8664124
18.47,752.8664124
18.47,754.327994
18.48,754.327994
18.48,755.8200214
18.49,755.8200214
18.49,757.338435
18.5,757.338435
18.5,758.8791157
18.51,758.8791157
18.51,760.4379564
18.52,760.4379564
18.52,762.0106614
18.53,762.0106614
18.53,763.5929883
18.54,763.5929883
18.54,765.180692
18.55,765.180692
18.55,766.7695248
18.56,766.7695248
18.56,768.3552471
18.57,768.3552471
18.57,769.9336391
18.58,769.9336391
18.58,771.5005122
18.59,771.5005122
18.59,773.0517193
18.6,773.0517193
18.6,774.5831667
18.61,774.5831667
18.61,776.0908241
18.62,776.0908241
18.62,777.5707357
18.63,777.5707357
18.63,779.0190302
18.64,779.0190302
18.64,780.4319311
18.65,780.4319311
18.65,781.8058601
18.66,781.8058601
18.66,783.1373096
18.67,783.1373096
18.67,784.4227336
18.68,784.4227336
18.68,785.6588274
18.69,785.6588274
18.69,786.8424266
18.7,786.8424266
18.7,787.9705152
18.71,787.9705152
18.71,789.0402332
18.72,789.0402332
18.72,790.048884
18.73,790.048884
18.73,790.993941
18.74,790.993941
18.74,791.8730538
18.75,791.8730538
18.75,792.6840542
18.76,792.6840542
18.76,793.4249614
18.77,793.4249614
18.77,794.0939866
18.78,794.0939866
18.78,794.6895378
18.79,794.6895378
18.79,795.2102229
18.8,795.2102229
18.8,795.6548532
18.81,795.6548532
18.81,796.0224458
18.82,796.0224458
18.82,796.3122262
18.83,796.3122262
18.83,796.5236292
18.84,796.5236292
18.84,796.6563001
18.85,796.6563001
18.85,796.7100951
18.86,796.7100951
18.86,796.6850812
18.87,796.6850812
18.87,796.5815353
18.88,796.5815353
18.88,796.3999428
18.89,796.3999428
18.89,796.1409961
18.9,796.1409961
18.9,795.8055921
18.91,795.8055921
18.91,795.394829
18.92,795.394829
18.92,794.910003
18.93,794.910003
18.93,794.3526044
18.94,794.3526044
18.94,793.7243131
18.95,793.7243131
18.95,793.0269934
18.96,793.0269934
18.96,792.2626887
18.97,792.2626887
18.97,791.4336158
18.98,791.4336158
18.98,790.542158
18.99,790.542158
18.99,789.5908587
19,789.5908587
19,788.5824141
19.01,788.5824141
19.01,787.5196656
19.02,787.5196656
19.02,786.4055917
19.03,786.4055917
19.03,785.2433
19.04,785.2433
19.04,784.0360182
19.05,784.0360182
19.05,782.7870854
19.06,782.7870854
19.06,781.4999431
19.07,781.4999431
19.07,780.178125
19.08,780.178125
19.08,778.8252484
19.09,778.8252484
19.09,777.4450034
19.1,777.4450034
19.1,776.0411433
19.11,776.0411433
19.11,774.61746
19.12,774.61746
19.12,773.1777744
19.13,773.1777744
19.13,771.7260493
19.14,771.7260493
19.14,770.2661879
19.15,770.2661879
19.15,768.8021048
19.16,768.8021048
19.16,767.337715
19.17,767.337715
19.17,765.876924
19.18,765.876924
19.18,764.4236171
19.19,764.4236171
19.19,762.9816491
19.2,762.9816491
19.2,761.5548345
19.21,761.5548345
19.21,760.1469368
19.22,760.1469368
19.22,758.7616589
19.23,758.7616589
19.23,757.4026337
19.24,757.4026337
19.24,756.073414
19.25,756.073414
19.25,754.7774638
19.26,754.7774638
19.26,753.5180712
19.27,753.5180712
19.27,752.2984296
19.28,752.2984296
19.28,751.1217964
19.29,751.1217964
19.29,749.9911945
19.3,749.9911945
19.3,748.9095156
19.31,748.9095156
19.31,747.8795135
19.32,747.8795135
19.32,746.9037969
19.33,746.9037969
19.33,745.9848226
19.34,745.9848226
19.34,745.1248897
19.35,745.1248897
19.35,744.3261338
19.36,744.3261338
19.36,743.5905214
19.37,743.5905214
19.37,742.9198457
19.38,742.9198457
19.38,742.3157218
19.39,742.3157218
19.39,741.7795829
19.4,741.7795829
19.4,741.3126775
19.41,741.3126775
19.41,740.9160658
19.42,740.9160658
19.42,740.590618
19.43,740.590618
19.43,740.3370119
19.44,740.3370119
19.44,740.1557322
19.45,740.1557322
19.45,740.0470693
19.46,740.0470693
19.46,740.0111195
19.47,740.0111195
19.47,740.0477845
19.48,740.0477845
19.48,740.156773
19.49,740.156773
19.49,740.3376014
19.5,740.3376014
19.5,740.589596
19.51,740.589596
19.51,740.9118951
19.52,740.9118951
19.52,741.3034517
19.53,741.3034517
19.53,741.7630371
19.54,741.7630371
19.54,742.2892444
19.55,742.2892444
19.55,742.8804927
19.56,742.8804927
19.56,743.5350322
19.57,743.5350322
19.57,744.2509488
19.58,744.2509488
19.58,745.0261697
19.59,745.0261697
19.59,745.8584697
19.6,745.8584697
19.6,746.7454773
19.61,746.7454773
19.61,747.6846815
19.62,747.6846815
19.62,748.6734387
19.63,748.6734387
19.63,749.7089804
19.64,749.7089804
19.64,750.7884204
19.65,750.7884204
19.65,751.9087635
19.66,751.9087635
19.66,753.0669133
19.67,753.0669133
19.67,754.2596807
19.68,754.2596807
19.68,755.483793
19.69,755.483793
19.69,756.7359027
19.7,756.7359027
19.7,758.0125962
19.71,758.0125962
19.71,759.3104039
19.72,759.3104039
19.72,760.625844
19.73,760.625844
19.73,761.9553353
19.74,761.9553353
19.74,763.2952511
19.75,763.2952511
19.75,764.6419905
19.76,764.6419905
19.76,765.9919445
19.77,765.9919445
19.77,767.3415047
19.78,767.3415047
19.78,768.6870738
19.79,768.6870738
19.79,770.0250749
19.8,770.0250749
19.8,771.3519606
19.81,771.3519606
19.81,772.664223
19.82,772.664223
19.82,773.9584025
19.83,773.9584025
19.83,775.2310969
19.84,775.2310969
19.84,776.4789708
19.85,776.4789708
19.85,777.6987637
19.86,777.6987637
19.86,778.8872987
19.87,778.8872987
19.87,780.0415508
19.88,780.0415508
19.88,781.158621
19.89,781.158621
19.89,782.2355136
19.9,782.2355136
19.9,783.2694643
19.91,783.2694643
19.91,784.2578305
19.92,784.2578305
19.92,785.1980985
19.93,785.1980985
19.93,786.0878893
19.94,786.0878893
19.94,786.9249651
19.95,786.9249651
19.95,787.7072343
19.96,787.7072343
19.96,788.4327574
19.97,788.4327574
19.97,789.099751
19.98,789.099751
19.98,789.7065928
19.99,789.7065928
19.99,790.2518251
20,790.2518251
20,790.7341583
20.01,790.7341583
20.01,791.1524742
20.02,791.1524742
20.02,791.505828
20.03,791.505828
20.03,791.7934508
