"time","revolute1_w","revolute2_w"
2.73,-0.968949,-0.598489
2.733,-0.968949,-0.598489
2.733,-0.912207,-0.62023
2.736,-0.912207,-0.62023
2.736,-0.855216,-0.64293
2.739,-0.855216,-0.64293
2.739,-0.79799,-0.666534
2.742,-0.79799,-0.666534
2.742,-0.740539,-0.690985
2.745,-0.740539,-0.690985
2.745,-0.682876,-0.716227
2.748,-0.682876,-0.716227
2.748,-0.625011,-0.742205
2.751,-0.625011,-0.742205
2.751,-0.566955,-0.768862
2.754,-0.566955,-0.768862
2.754,-0.508719,-0.796142
2.757,-0.508719,-0.796142
2.757,-0.450313,-0.823989
2.76,-0.450313,-0.823989
2.76,-0.391746,-0.852347
2.763,-0.391746,-0.852347
2.763,-0.333027,-0.881159
2.766,-0.333027,-0.881159
2.766,-0.274166,-0.91037
2.769,-0.274166,-0.91037
2.769,-0.215172,-0.939923
2.772,-0.215172,-0.939923
2.772,-0.156052,-0.969763
2.775,-0.156052,-0.969763
2.775,-0.0968159,-0.999834
2.778,-0.0968159,-0.999834
2.778,-0.0374703,-1.03008
2.781,-0.0374703,-1.03008
2.781,0.0219769,-1.06044
2.784,0.0219769,-1.06044
2.784,0.0815184,-1.09087
2.787,0.0815184,-1.09087
2.787,0.141147,-1.12131
2.79,0.141147,-1.12131
2.79,0.200857,-1.1517
2.793,0.200857,-1.1517
2.793,0.26064,-1.18198
2.796,0.26064,-1.18198
2.796,0.320491,-1.21211
2.799,0.320491,-1.21211
2.799,0.380404,-1.24203
2.8,0.380404,-1.24203
2.802,0.380404,-1.24203
2.802,0.440373,-1.27168
2.805,0.440373,-1.27168
2.805,0.500392,-1.30101
2.808,0.500392,-1.30101
2.808,0.560457,-1.32997
2.811,0.560457,-1.32997
2.811,0.620561,-1.35849
2.814,0.620561,-1.35849
2.814,0.680699,-1.38653
2.817,0.680699,-1.38653
2.817,0.740868,-1.41404
2.82,0.740868,-1.41404
2.82,0.801062,-1.44095
2.823,0.801062,-1.44095
2.823,0.861276,-1.46722
2.826,0.861276,-1.46722
2.826,0.921506,-1.49279
2.829,0.921506,-1.49279
2.829,0.981748,-1.51761
2.832,0.981748,-1.51761
2.832,1.042,-1.54162
2.835,1.042,-1.54162
2.835,1.10225,-1.56478
2.838,1.10225,-1.56478
2.838,1.1625,-1.58703
2.841,1.1625,-1.58703
2.841,1.22275,-1.60832
2.844,1.22275,-1.60832
2.844,1.28298,-1.6286
2.847,1.28298,-1.6286
2.847,1.3432,-1.64781
2.85,1.3432,-1.64781
2.85,1.40341,-1.6659
2.853,1.40341,-1.6659
2.853,1.46359,-1.68282
2.856,1.46359,-1.68282
2.856,1.52374,-1.69852
2.859,1.52374,-1.69852
2.859,1.58386,-1.71295
2.862,1.58386,-1.71295
2.862,1.64394,-1.72606
2.865,1.64394,-1.72606
2.865,1.70398,-1.73779
2.868,1.70398,-1.73779
2.868,1.76397,-1.74809
2.871,1.76397,-1.74809
2.871,1.8239,-1.75691
2.874,1.8239,-1.75691
2.874,1.88377,-1.7642
2.877,1.88377,-1.7642
2.877,1.94358,-1.76991
2.88,1.94358,-1.76991
2.88,2.0033,-1.77399
2.883,2.0033,-1.77399
2.883,2.06295,-1.77639
2.886,2.06295,-1.77639
2.886,2.12249,-1.77705
2.889,2.12249,-1.77705
2.889,2.18194,-1.77593
2.892,2.18194,-1.77593
2.892,2.24127,-1.77297
2.895,2.24127,-1.77297
2.895,2.30048,-1.76813
2.898,2.30048,-1.76813
2.898,2.35955,-1.76135
2.9,2.35955,-1.76135
2.901,2.35955,-1.76135
2.901,2.41847,-1.75258
2.904,2.41847,-1.75258
2.904,2.47723,-1.74177
2.907,2.47723,-1.74177
2.907,2.53581,-1.72887
2.91,2.53581,-1.72887
2.91,2.5942,-1.71384
2.913,2.5942,-1.71384
2.913,2.65237,-1.69661
2.916,2.65237,-1.69661
2.916,2.71031,-1.67715
2.919,2.71031,-1.67715
2.919,2.76799,-1.65539
2.922,2.76799,-1.65539
2.922,2.82541,-1.6313
2.925,2.82541,-1.6313
2.925,2.88252,-1.60482
2.928,2.88252,-1.60482
2.928,2.93931,-1.5759
2.931,2.93931,-1.5759
2.931,2.99575,-1.5445
2.934,2.99575,-1.5445
2.934,3.0518,-1.51056
2.937,3.0518,-1.51056
2.937,3.10745,-1.47404
2.94,3.10745,-1.47404
2.94,3.16265,-1.43489
2.943,3.16265,-1.43489
2.943,3.21738,-1.39306
2.946,3.21738,-1.39306
2.946,3.27158,-1.34851
2.949,3.27158,-1.34851
2.949,3.32523,-1.30118
2.952,3.32523,-1.30118
2.952,3.37827,-1.25105
2.955,3.37827,-1.25105
2.955,3.43068,-1.19806
2.958,3.43068,-1.19806
2.958,3.48239,-1.14216
2.961,3.48239,-1.14216
2.961,3.53336,-1.08332
2.964,3.53336,-1.08332
2.964,3.58354,-1.0215
2.967,3.58354,-1.0215
2.967,3.63286,-0.956645
2.97,3.63286,-0.956645
2.97,3.68128,-0.888727
2.973,3.68128,-0.888727
2.973,3.72874,-0.817705
2.976,3.72874,-0.817705
2.976,3.77516,-0.743542
2.979,3.77516,-0.743542
2.979,3.82048,-0.666202
2.982,3.82048,-0.666202
2.982,3.86464,-0.585651
2.985,3.86464,-0.585651
2.985,3.90756,-0.501855
2.988,3.90756,-0.501855
2.988,3.94917,-0.414784
2.991,3.94917,-0.414784
2.991,3.98939,-0.324406
2.994,3.98939,-0.324406
2.994,4.02814,-0.230695
2.997,4.02814,-0.230695
2.997,4.06533,-0.133622
3,4.06533,-0.133622
3,4.10089,-0.0331621
