"Time","onOffController.reference","temperatureSensor.T"
4.220000000000000E+00,3.425000000000000E+01,3.454416923967200E+01
4.230000000000000E+00,3.429166666670000E+01,3.462417505438700E+01
4.240000000000000E+00,3.433333333330000E+01,3.470407287260800E+01
4.250000000000000E+00,3.437500000000000E+01,3.478386285668400E+01
4.260000000000000E+00,3.441666666670000E+01,3.486354516867100E+01
4.270000000000000E+00,3.445833333330000E+01,3.494311997033100E+01
4.280000000000000E+00,3.450000000000000E+01,3.502258742312800E+01
4.290000000000000E+00,3.454166666670000E+01,3.510194768822400E+01
4.300000000000000E+00,3.458333333330000E+01,3.518120092648000E+01
4.310000000000000E+00,3.462500000000000E+01,3.526034729845100E+01
4.320000000000000E+00,3.466666666670000E+01,3.533938696441500E+01
4.330000000000000E+00,3.470833333330000E+01,3.541832008434600E+01
4.340000000000000E+00,3.475000000000000E+01,3.549714681792300E+01
4.350000000000000E+00,3.479166666670000E+01,3.557586732452900E+01
4.360000000000000E+00,3.483333333330000E+01,3.565448176325800E+01
4.370000000000000E+00,3.487500000000000E+01,3.573299029290600E+01
4.380000000000000E+00,3.491666666670000E+01,3.581139307198500E+01
4.390000000000000E+00,3.495833333330000E+01,3.588969025870800E+01
4.400000000000000E+00,3.500000000000000E+01,3.595638360619200E+01
4.410000000000000E+00,3.504166666670000E+01,3.594043857499200E+01
4.420000000000000E+00,3.508333333330000E+01,3.592450698714800E+01
4.430000000000000E+00,3.512500000000000E+01,3.590859073142100E+01
4.440000000000000E+00,3.516666666670000E+01,3.589269018676200E+01
4.450000000000000E+00,3.520833333330000E+01,3.587680546893800E+01
4.460000000000000E+00,3.525000000000000E+01,3.586093660596700E+01
4.470000000000000E+00,3.529166666670000E+01,3.584508359662000E+01
4.480000000000000E+00,3.533333333330000E+01,3.582924642992600E+01
4.490000000000000E+00,3.537500000000000E+01,3.581342509167500E+01
4.500000000000000E+00,3.541666666670000E+01,3.579761956658800E+01
4.510000000000000E+00,3.545833333330000E+01,3.578182983904000E+01
4.520000000000000E+00,3.550000000000000E+01,3.576605589330400E+01
4.530000000000000E+00,3.554166666670000E+01,3.575029771362300E+01
4.540000000000000E+00,3.558333333330000E+01,3.573455528424800E+01
4.550000000000000E+00,3.562500000000000E+01,3.571882858943700E+01
4.560000000000000E+00,3.566666666670000E+01,3.570311761346600E+01
4.570000000000000E+00,3.570833333330000E+01,3.568742234062300E+01
4.580000000000000E+00,3.575000000000000E+01,3.567174275521200E+01
4.590000000000000E+00,3.579166666670000E+01,3.565607884155500E+01
4.600000000000000E+00,3.583333333330000E+01,3.564043058398700E+01
4.610000000000000E+00,3.587500000000000E+01,3.562479796686100E+01
4.620000000000000E+00,3.591666666670000E+01,3.560918097454300E+01
4.630000000000000E+00,3.595833333330000E+01,3.559357959141700E+01
4.640000000000000E+00,3.600000000000000E+01,3.557799380188100E+01
4.650000000000000E+00,3.604166666670000E+01,3.556242359034900E+01
4.660000000000000E+00,3.608333333330000E+01,3.554686894125100E+01
4.670000000000000E+00,3.612500000000000E+01,3.553132983903300E+01
4.680000000000000E+00,3.616666666670000E+01,3.551580626815600E+01
4.690000000000000E+00,3.620833333330000E+01,3.550029821309500E+01
4.700000000000000E+00,3.625000000000000E+01,3.548480565834200E+01
4.710000000000000E+00,3.629166666670000E+01,3.546932858840600E+01
4.720000000000000E+00,3.633333333330000E+01,3.545386698780900E+01
4.730000000000000E+00,3.637500000000000E+01,3.543842084109000E+01
4.740000000000000E+00,3.641666666670000E+01,3.542299013280200E+01
4.750000000000000E+00,3.645833333330000E+01,3.546316327557900E+01
4.760000000000000E+00,3.650000000000000E+01,3.554187650013700E+01
4.770000000000000E+00,3.654166666670000E+01,3.562048373921100E+01
4.780000000000000E+00,3.658333333330000E+01,3.569898515134900E+01
4.790000000000000E+00,3.662500000000000E+01,3.577738089481900E+01
4.800000000000000E+00,3.666666666670000E+01,3.585567112760400E+01
4.810000000000000E+00,3.670833333330000E+01,3.593385600737100E+01
4.820000000000000E+00,3.675000000000000E+01,3.601193569152300E+01
4.830000000000000E+00,3.679166666670000E+01,3.608991033716300E+01
4.840000000000000E+00,3.683333333330000E+01,3.616778010111400E+01
4.850000000000000E+00,3.687500000000000E+01,3.624554513990000E+01
4.860000000000000E+00,3.691666666670000E+01,3.632320560976300E+01
4.870000000000000E+00,3.695833333330000E+01,3.640076166666700E+01
4.880000000000000E+00,3.700000000000000E+01,3.647821346627600E+01
4.890000000000000E+00,3.704166666670000E+01,3.655556116399300E+01
4.900000000000000E+00,3.708333333330000E+01,3.663280491492500E+01
4.910000000000000E+00,3.712500000000000E+01,3.670994487389900E+01
4.920000000000000E+00,3.716666666670000E+01,3.678698119544300E+01
4.930000000000000E+00,3.720833333330000E+01,3.686391403382700E+01
4.940000000000000E+00,3.725000000000000E+01,3.694074354304300E+01
4.950000000000000E+00,3.729166666670000E+01,3.701746987678500E+01
4.960000000000000E+00,3.733333333330000E+01,3.709409318847000E+01
4.970000000000000E+00,3.737500000000000E+01,3.717061363123900E+01
4.980000000000000E+00,3.741666666670000E+01,3.724703135797100E+01
4.990000000000000E+00,3.745833333330000E+01,3.732334652125300E+01
5.000000000000000E+00,3.750000000000000E+01,3.739955927337500E+01
5.010000000000000E+00,3.754166666670000E+01,3.747566976640600E+01
5.020000000000000E+00,3.758333333330000E+01,3.755167815208400E+01
5.030000000000000E+00,3.762500000000000E+01,3.762758458190800E+01
5.040000000000000E+00,3.766666666670000E+01,3.770338920710100E+01
5.050000000000000E+00,3.770833333330000E+01,3.777909217859200E+01
5.060000000000000E+00,3.775000000000000E+01,3.785469364705400E+01
5.070000000000000E+00,3.779166666670000E+01,3.793019376286800E+01
5.080000000000000E+00,3.783333333330000E+01,3.800559267617400E+01
5.090000000000000E+00,3.787500000000000E+01,3.808089053683900E+01
5.100000000000000E+00,3.791666666670000E+01,3.815608749443900E+01
5.110000000000000E+00,3.795833333330000E+01,3.823118369829300E+01
5.120000000000000E+00,3.800000000000000E+01,3.830617929744600E+01
5.130000000000000E+00,3.804166666670000E+01,3.838107444067200E+01
5.140000000000000E+00,3.808333333330000E+01,3.845586927650600E+01
5.150000000000000E+00,3.812500000000000E+01,3.853056395317500E+01
5.160000000000000E+00,3.816666666670000E+01,3.860515861867000E+01
5.170000000000000E+00,3.820833333330000E+01,3.867965342071000E+01
5.180000000000000E+00,3.825000000000000E+01,3.875404850674100E+01
5.190000000000000E+00,3.829166666670000E+01,3.882834402395600E+01
5.200000000000000E+00,3.833333333330000E+01,3.890254011927700E+01
5.210000000000000E+00,3.837500000000000E+01,3.897663693937200E+01
5.220000000000000E+00,3.841666666670000E+01,3.905063463063900E+01
5.230000000000000E+00,3.845833333330000E+01,3.912453333922300E+01
5.240000000000000E+00,3.850000000000000E+01,3.919833321099900E+01
5.250000000000000E+00,3.854166666670000E+01,3.927203439158800E+01
5.260000000000000E+00,3.858333333330000E+01,3.934563702636200E+01
5.270000000000000E+00,3.862500000000000E+01,3.941914126040500E+01
5.280000000000000E+00,3.866666666670000E+01,3.949254723856400E+01
5.290000000000000E+00,3.870833333330000E+01,3.956585510542300E+01
5.300000000000000E+00,3.875000000000000E+01,3.963906500531000E+01
5.310000000000000E+00,3.879166666670000E+01,3.971217708230400E+01
5.320000000000000E+00,3.883333333330000E+01,3.978519148021800E+01
5.330000000000000E+00,3.887500000000000E+01,3.982659683808600E+01
5.340000000000000E+00,3.891666666670000E+01,3.980679004911400E+01
5.350000000000000E+00,3.895833333330000E+01,3.978700304714400E+01
5.360000000000000E+00,3.900000000000000E+01,3.976723581240900E+01
5.370000000000000E+00,3.904166666670000E+01,3.974748832516100E+01
5.380000000000000E+00,3.908333333330000E+01,3.972776056567200E+01
5.390000000000000E+00,3.912500000000000E+01,3.970805251423500E+01
5.400000000000000E+00,3.916666666670000E+01,3.968836415116100E+01
5.410000000000000E+00,3.920833333330000E+01,3.966869545678100E+01
5.420000000000000E+00,3.925000000000000E+01,3.964904641144700E+01
5.430000000000000E+00,3.929166666670000E+01,3.962941699552800E+01
5.440000000000000E+00,3.933333333330000E+01,3.960980718941500E+01
5.450000000000000E+00,3.937500000000000E+01,3.959021697351800E+01
5.460000000000000E+00,3.941666666670000E+01,3.957064632826600E+01
5.470000000000000E+00,3.945833333330000E+01,3.955109523410900E+01
5.480000000000000E+00,3.950000000000000E+01,3.953156367151400E+01
5.490000000000000E+00,3.954166666670000E+01,3.951205162096900E+01
5.500000000000000E+00,3.958333333330000E+01,3.949255906298200E+01
5.510000000000000E+00,3.962500000000000E+01,3.947308597808000E+01
5.520000000000000E+00,3.966666666670000E+01,3.945363234680900E+01
5.530000000000000E+00,3.970833333330000E+01,3.943419814973600E+01
5.540000000000000E+00,3.975000000000000E+01,3.941478336744400E+01
5.550000000000000E+00,3.979166666670000E+01,3.939538798053900E+01
5.560000000000000E+00,3.983333333330000E+01,3.937601196964500E+01
5.570000000000000E+00,3.987500000000000E+01,3.935665531540600E+01
5.580000000000000E+00,3.991666666670000E+01,3.933731799848300E+01
5.590000000000000E+00,3.995833333330000E+01,3.931799999955900E+01
5.600000000000000E+00,4.000000000000000E+01,3.929870129933500E+01
5.610000000000000E+00,4.004166666670000E+01,3.927942187853200E+01
5.620000000000000E+00,4.008333333330000E+01,3.926016171788900E+01
5.630000000000000E+00,4.012500000000000E+01,3.924092079816600E+01
5.640000000000000E+00,4.016666666670000E+01,3.922169910014100E+01
5.650000000000000E+00,4.020833333330000E+01,3.920249660461200E+01
5.660000000000000E+00,4.025000000000000E+01,3.927619221718300E+01
5.670000000000000E+00,4.029166666670000E+01,3.934978929212900E+01
5.680000000000000E+00,4.033333333330000E+01,3.942328797452500E+01
5.690000000000000E+00,4.037500000000000E+01,3.949668840921200E+01
5.700000000000000E+00,4.041666666670000E+01,3.956999074076400E+01
5.710000000000000E+00,4.045833333330000E+01,3.964319511348300E+01
5.720000000000000E+00,4.050000000000000E+01,3.971630167144100E+01
5.730000000000000E+00,4.054166666670000E+01,3.978931055842400E+01
5.740000000000000E+00,4.058333333330000E+01,3.986222191798400E+01
5.750000000000000E+00,4.062500000000000E+01,3.993503589342300E+01
5.760000000000000E+00,4.066666666670000E+01,4.000775262776100E+01
5.770000000000000E+00,4.070833333330000E+01,4.008037226380000E+01
5.780000000000000E+00,4.075000000000000E+01,4.015289494406000E+01
5.790000000000000E+00,4.079166666670000E+01,4.022532081083000E+01
5.800000000000000E+00,4.083333333330000E+01,4.029765000614900E+01
5.810000000000000E+00,4.087500000000000E+01,4.036988267177200E+01
5.820000000000000E+00,4.091666666670000E+01,4.044201894924300E+01
5.830000000000000E+00,4.095833333330000E+01,4.051405897983900E+01
5.840000000000000E+00,4.100000000000000E+01,4.058600290459000E+01
5.850000000000000E+00,4.104166666670000E+01,4.065785086427900E+01
5.860000000000000E+00,4.108333333330000E+01,4.072960299942400E+01
5.870000000000000E+00,4.112500000000000E+01,4.080125945033000E+01
5.880000000000000E+00,4.116666666670000E+01,4.087282035702200E+01
5.890000000000000E+00,4.120833333330000E+01,4.094428585929500E+01
5.900000000000000E+00,4.125000000000000E+01,4.101565609671700E+01
5.910000000000000E+00,4.129166666670000E+01,4.108693120857400E+01
5.920000000000000E+00,4.133333333330000E+01,4.115811133392200E+01
5.930000000000000E+00,4.137500000000000E+01,4.122919661157600E+01
5.940000000000000E+00,4.141666666670000E+01,4.130018718010200E+01
5.950000000000000E+00,4.145833333330000E+01,4.137108317784000E+01
5.960000000000000E+00,4.150000000000000E+01,4.144188474286800E+01
5.970000000000000E+00,4.154166666670000E+01,4.151259201303800E+01
5.980000000000000E+00,4.158333333330000E+01,4.158320512593800E+01
5.990000000000000E+00,4.162500000000000E+01,4.165372421895000E+01
6.000000000000000E+00,4.166666666670000E+01,4.172414942919100E+01
6.010000000000000E+00,4.170833333330000E+01,4.179448089354000E+01
6.020000000000000E+00,4.175000000000000E+01,4.186471874864500E+01
6.030000000000000E+00,4.179166666670000E+01,4.193486313091400E+01
6.040000000000000E+00,4.183333333330000E+01,4.200491417652900E+01
6.050000000000000E+00,4.187500000000000E+01,4.207487202139600E+01
6.060000000000000E+00,4.191666666670000E+01,4.214473680122800E+01
6.070000000000000E+00,4.195833333330000E+01,4.221450865148300E+01
6.080000000000000E+00,4.200000000000000E+01,4.228418770739000E+01
6.090000000000000E+00,4.204166666670000E+01,4.235377410392300E+01
6.100000000000000E+00,4.208333333330000E+01,4.242326797584800E+01
6.110000000000000E+00,4.212500000000000E+01,4.249266945769000E+01
6.120000000000000E+00,4.216666666670000E+01,4.256197868373300E+01
6.130000000000000E+00,4.220833333330000E+01,4.263119578802200E+01
6.140000000000000E+00,4.225000000000000E+01,4.270032090439400E+01
6.150000000000000E+00,4.229166666670000E+01,4.276935416643100E+01
6.160000000000000E+00,4.233333333330000E+01,4.283829570749300E+01
6.170000000000000E+00,4.237500000000000E+01,4.290714566071500E+01
6.180000000000000E+00,4.241666666670000E+01,4.297590415899500E+01
6.190000000000000E+00,4.245833333330000E+01,4.304457133499000E+01
6.200000000000000E+00,4.250000000000000E+01,4.311314732115700E+01
6.210000000000000E+00,4.254166666670000E+01,4.318163224971000E+01
6.220000000000000E+00,4.258333333330000E+01,4.325002625262700E+01
6.230000000000000E+00,4.262500000000000E+01,4.331832946166400E+01
6.240000000000000E+00,4.266666666670000E+01,4.338654200834000E+01
6.250000000000000E+00,4.270833333330000E+01,4.345466402397100E+01
6.260000000000000E+00,4.275000000000000E+01,4.352269563854400E+01
6.270000000000000E+00,4.279166666670000E+01,4.359063698399500E+01
6.280000000000000E+00,4.283333333330000E+01,4.365848819096300E+01
6.290000000000000E+00,4.287500000000000E+01,4.372624938985000E+01
6.300000000000000E+00,4.291666666670000E+01,4.379392071082100E+01
6.310000000000000E+00,4.295833333330000E+01,4.386150228384300E+01
6.320000000000000E+00,4.300000000000000E+01,4.392899423864200E+01
6.330000000000000E+00,4.304166666670000E+01,4.399639670472900E+01
6.340000000000000E+00,4.308333333330000E+01,4.403379627635500E+01
6.350000000000000E+00,4.312500000000000E+01,4.400978649095800E+01
6.360000000000000E+00,4.316666666670000E+01,4.398580069136100E+01
6.370000000000000E+00,4.320833333330000E+01,4.396183885360100E+01
6.380000000000000E+00,4.325000000000000E+01,4.393790095374100E+01
6.390000000000000E+00,4.329166666670000E+01,4.391398696786600E+01
6.400000000000000E+00,4.333333333330000E+01,4.389009687208800E+01
6.410000000000000E+00,4.337500000000000E+01,4.386623064253800E+01
6.420000000000000E+00,4.341666666670000E+01,4.384238825537600E+01
6.430000000000000E+00,4.345833333330000E+01,4.381856968678300E+01
6.440000000000000E+00,4.350000000000000E+01,4.379477491296300E+01
6.450000000000000E+00,4.354166666670000E+01,4.377100391014600E+01
6.460000000000000E+00,4.358333333330000E+01,4.374725665458400E+01
6.470000000000000E+00,4.362500000000000E+01,4.372353312255400E+01
6.480000000000000E+00,4.366666666670000E+01,4.369983329035600E+01
6.490000000000000E+00,4.370833333330000E+01,4.367615713431500E+01
6.500000000000000E+00,4.375000000000000E+01,4.365250463077600E+01
6.510000000000000E+00,4.379166666670000E+01,4.362887575611300E+01
6.520000000000000E+00,4.383333333330000E+01,4.360527048671800E+01
6.530000000000000E+00,4.387500000000000E+01,4.358168879901200E+01
6.540000000000000E+00,4.391666666670000E+01,4.355813066943400E+01
6.550000000000000E+00,4.395833333330000E+01,4.353459607445200E+01
6.560000000000000E+00,4.400000000000000E+01,4.351108499055300E+01
6.570000000000000E+00,4.404166666670000E+01,4.348759739425100E+01
6.580000000000000E+00,4.408333333330000E+01,4.346413326208100E+01
6.590000000000000E+00,4.412500000000000E+01,4.344069257060200E+01
6.600000000000000E+00,4.416666666670000E+01,4.341727529639700E+01
6.610000000000000E+00,4.420833333330000E+01,4.339388141607200E+01
6.620000000000000E+00,4.425000000000000E+01,4.337051090625700E+01
6.630000000000000E+00,4.429166666670000E+01,4.334716374360500E+01
6.640000000000000E+00,4.433333333330000E+01,4.332383990479100E+01
6.650000000000000E+00,4.437500000000000E+01,4.339204513692100E+01
6.660000000000000E+00,4.441666666670000E+01,4.346015984859600E+01
6.670000000000000E+00,4.445833333330000E+01,4.352818417086900E+01
6.680000000000000E+00,4.450000000000000E+01,4.359611823458600E+01
6.690000000000000E+00,4.454166666670000E+01,4.366396217034100E+01
6.700000000000000E+00,4.458333333330000E+01,4.373171610852700E+01
6.710000000000000E+00,4.462500000000000E+01,4.379938017931500E+01
6.720000000000000E+00,4.466666666670000E+01,4.386695451262600E+01
6.730000000000000E+00,4.470833333330000E+01,4.393443923817500E+01
6.740000000000000E+00,4.475000000000000E+01,4.400183448546500E+01
6.750000000000000E+00,4.479166666670000E+01,4.406914038375700E+01
6.760000000000000E+00,4.483333333330000E+01,4.413635706211500E+01
6.770000000000000E+00,4.487500000000000E+01,4.420348464935100E+01
6.780000000000000E+00,4.491666666670000E+01,4.427052327407400E+01
6.790000000000000E+00,4.495833333330000E+01,4.433747306467900E+01
6.800000000000000E+00,4.500000000000000E+01,4.440433414934100E+01
6.810000000000000E+00,4.504166666670000E+01,4.447110665600400E+01
6.820000000000000E+00,4.508333333330000E+01,4.453779071239200E+01
6.830000000000000E+00,4.512500000000000E+01,4.460438644601500E+01
6.840000000000000E+00,4.516666666670000E+01,4.467089398418300E+01
6.850000000000000E+00,4.520833333330000E+01,4.473731345397400E+01
6.860000000000000E+00,4.525000000000000E+01,4.480364498224900E+01
6.870000000000000E+00,4.529166666670000E+01,4.486988869563700E+01
6.880000000000000E+00,4.533333333330000E+01,4.493604472058500E+01
6.890000000000000E+00,4.537500000000000E+01,4.500211318331000E+01
6.900000000000000E+00,4.541666666670000E+01,4.506809420981300E+01
6.910000000000000E+00,4.545833333330000E+01,4.513398792589800E+01
6.920000000000000E+00,4.550000000000000E+01,4.519979445711800E+01
6.930000000000000E+00,4.554166666670000E+01,4.526551392883200E+01
6.940000000000000E+00,4.558333333330000E+01,4.533114646620200E+01
6.950000000000000E+00,4.562500000000000E+01,4.539669219415600E+01
6.960000000000000E+00,4.566666666670000E+01,4.546215123743000E+01
6.970000000000000E+00,4.570833333330000E+01,4.552752372052600E+01
6.980000000000000E+00,4.575000000000000E+01,4.559280976775300E+01
6.990000000000000E+00,4.579166666670000E+01,4.565800950320500E+01
7.000000000000000E+00,4.583333333330000E+01,4.572312305076400E+01
7.010000000000000E+00,4.587500000000000E+01,4.578815053411800E+01
7.020000000000000E+00,4.591666666670000E+01,4.585309207670700E+01
7.030000000000000E+00,4.595833333330000E+01,4.591794780181100E+01
7.040000000000000E+00,4.600000000000000E+01,4.598271783246400E+01
7.050000000000000E+00,4.604166666670000E+01,4.604740229150500E+01
7.060000000000000E+00,4.608333333330000E+01,4.611200130158000E+01
7.070000000000000E+00,4.612500000000000E+01,4.617651498510700E+01
7.080000000000000E+00,4.616666666670000E+01,4.624094346430800E+01
7.090000000000000E+00,4.620833333330000E+01,4.630528686121400E+01
7.100000000000000E+00,4.625000000000000E+01,4.636954529761000E+01
7.110000000000000E+00,4.629166666670000E+01,4.643371889512300E+01
7.120000000000000E+00,4.633333333330000E+01,4.649780777515200E+01
7.130000000000000E+00,4.637500000000000E+01,4.656181205888600E+01
7.140000000000000E+00,4.641666666670000E+01,4.662573186732300E+01
7.150000000000000E+00,4.645833333330000E+01,4.668956732126800E+01
7.160000000000000E+00,4.650000000000000E+01,4.675331854129800E+01
7.170000000000000E+00,4.654166666670000E+01,4.681698564780100E+01
7.180000000000000E+00,4.658333333330000E+01,4.688056876095500E+01
7.190000000000000E+00,4.662500000000000E+01,4.694406800076300E+01
7.200000000000000E+00,4.666666666670000E+01,4.700748348698700E+01
7.210000000000000E+00,4.670833333330000E+01,4.707081533923100E+01
7.220000000000000E+00,4.675000000000000E+01,4.713406367685700E+01
7.230000000000000E+00,4.679166666670000E+01,4.719722861905400E+01
7.240000000000000E+00,4.683333333330000E+01,4.726031028482100E+01
7.250000000000000E+00,4.687500000000000E+01,4.732330879197600E+01
7.260000000000000E+00,4.691666666670000E+01,4.738622426007800E+01
7.270000000000000E+00,4.695833333330000E+01,4.744905680750400E+01
7.280000000000000E+00,4.700000000000000E+01,4.751180655244300E+01
7.290000000000000E+00,4.704166666670000E+01,4.757447361290900E+01
7.300000000000000E+00,4.708333333330000E+01,4.763705810669500E+01
7.310000000000000E+00,4.712500000000000E+01,4.769956015140300E+01
7.320000000000000E+00,4.716666666670000E+01,4.776197986443200E+01
7.330000000000000E+00,4.720833333330000E+01,4.782431736300700E+01
7.340000000000000E+00,4.725000000000000E+01,4.788657276413200E+01
7.350000000000000E+00,4.729166666670000E+01,4.794874618463800E+01
7.360000000000000E+00,4.733333333330000E+01,4.801083774115300E+01
7.370000000000000E+00,4.737500000000000E+01,4.807284755011800E+01
7.380000000000000E+00,4.741666666670000E+01,4.813477572778400E+01
7.390000000000000E+00,4.745833333330000E+01,4.819662239018100E+01
7.400000000000000E+00,4.750000000000000E+01,4.825838765318800E+01
7.410000000000000E+00,4.754166666670000E+01,4.832007163246200E+01
7.420000000000000E+00,4.758333333330000E+01,4.838167444347100E+01
7.430000000000000E+00,4.762500000000000E+01,4.844319620149900E+01
7.440000000000000E+00,4.766666666670000E+01,4.850463702166200E+01
7.450000000000000E+00,4.770833333330000E+01,4.856599701883400E+01
7.460000000000000E+00,4.775000000000000E+01,4.862727630774100E+01
7.470000000000000E+00,4.779166666670000E+01,4.868847500290700E+01
7.480000000000000E+00,4.783333333330000E+01,4.874959321866600E+01
7.490000000000000E+00,4.787500000000000E+01,4.881063106915300E+01
7.500000000000000E+00,4.791666666670000E+01,4.887158866833500E+01
7.510000000000000E+00,4.795833333330000E+01,4.890916390223000E+01
7.520000000000000E+00,4.800000000000000E+01,4.888028361972400E+01
7.530000000000000E+00,4.804166666670000E+01,4.885143218864800E+01
7.540000000000000E+00,4.808333333330000E+01,4.882260958018000E+01
7.550000000000000E+00,4.812500000000000E+01,4.879381576552800E+01
7.560000000000000E+00,4.816666666670000E+01,4.876505071592400E+01
7.570000000000000E+00,4.820833333330000E+01,4.873631440263400E+01
7.580000000000000E+00,4.825000000000000E+01,4.870760679694900E+01
7.590000000000000E+00,4.829166666670000E+01,4.867892787019100E+01
7.600000000000000E+00,4.833333333330000E+01,4.865027759371000E+01
7.610000000000000E+00,4.837500000000000E+01,4.862165593888300E+01
7.620000000000000E+00,4.841666666670000E+01,4.859306287711800E+01
7.630000000000000E+00,4.845833333330000E+01,4.856449837985000E+01
7.640000000000000E+00,4.850000000000000E+01,4.853596241854300E+01
7.650000000000000E+00,4.854166666670000E+01,4.850745496469000E+01
7.660000000000000E+00,4.858333333330000E+01,4.847897598981100E+01
7.670000000000000E+00,4.862500000000000E+01,4.845052546545700E+01
7.680000000000000E+00,4.866666666670000E+01,4.842210336320500E+01
7.690000000000000E+00,4.870833333330000E+01,4.839370965466200E+01
7.700000000000000E+00,4.875000000000000E+01,4.836534431146100E+01
7.710000000000000E+00,4.879166666670000E+01,4.833700730526700E+01
7.720000000000000E+00,4.883333333330000E+01,4.830869860777000E+01
7.730000000000000E+00,4.887500000000000E+01,4.828041819069000E+01
7.740000000000000E+00,4.891666666670000E+01,4.825216602577500E+01
7.750000000000000E+00,4.895833333330000E+01,4.822394208480000E+01
7.760000000000000E+00,4.900000000000000E+01,4.819574633957100E+01
7.770000000000000E+00,4.904166666670000E+01,4.816757876191900E+01
7.780000000000000E+00,4.908333333330000E+01,4.813943932370600E+01
7.790000000000000E+00,4.912500000000000E+01,4.811132799681900E+01
7.800000000000000E+00,4.916666666670000E+01,4.817320552209500E+01
7.810000000000000E+00,4.920833333330000E+01,4.823500160410600E+01
7.820000000000000E+00,4.925000000000000E+01,4.829671635858800E+01
7.830000000000000E+00,4.929166666670000E+01,4.835834990108900E+01
7.840000000000000E+00,4.933333333330000E+01,4.841990234697100E+01
7.850000000000000E+00,4.937500000000000E+01,4.848137381141100E+01
7.860000000000000E+00,4.941666666670000E+01,4.854276440936500E+01
7.870000000000000E+00,4.945833333330000E+01,4.860407425561800E+01
7.880000000000000E+00,4.950000000000000E+01,4.866530346477100E+01
7.890000000000000E+00,4.954166666670000E+01,4.872645215124000E+01
7.900000000000000E+00,4.958333333330000E+01,4.878752042922100E+01
7.910000000000000E+00,4.962500000000000E+01,4.884850841275700E+01
7.920000000000000E+00,4.966666666670000E+01,4.890941621569200E+01
7.930000000000000E+00,4.970833333330000E+01,4.897024395166600E+01
7.940000000000000E+00,4.975000000000000E+01,4.903099173415200E+01
7.950000000000000E+00,4.979166666670000E+01,4.909165967644000E+01
7.960000000000000E+00,4.983333333330000E+01,4.915224789161500E+01
7.970000000000000E+00,4.987500000000000E+01,4.921275649258200E+01
7.980000000000000E+00,4.991666666670000E+01,4.927318559205900E+01
7.990000000000000E+00,4.995833333330000E+01,4.933353530258300E+01
8.000000000000000E+00,5.000000000000000E+01,4.939380573650500E+01
8.010000000000000E+00,5.000000000000000E+01,4.945399700599600E+01
8.020000000000000E+00,5.000000000000000E+01,4.951410922304000E+01
8.029999999999999E+00,5.000000000000000E+01,4.957414249944200E+01
8.039999999999999E+00,5.000000000000000E+01,4.963409694680400E+01
8.050000000000001E+00,5.000000000000000E+01,4.969397267656400E+01
8.060000000000000E+00,5.000000000000000E+01,4.975376979997800E+01
8.070000000000000E+00,5.000000000000000E+01,4.981348842810100E+01
8.080000000000000E+00,5.000000000000000E+01,4.987312867184500E+01
8.090000000000000E+00,5.000000000000000E+01,4.993269064189900E+01
8.100000000000000E+00,5.000000000000000E+01,4.999217444877600E+01
8.109999999999999E+00,5.000000000000000E+01,5.005158020283900E+01
8.119999999999999E+00,5.000000000000000E+01,5.011090801423800E+01
8.130000000000001E+00,5.000000000000000E+01,5.017015799297300E+01
8.140000000000001E+00,5.000000000000000E+01,5.022933024883300E+01
8.150000000000000E+00,5.000000000000000E+01,5.028842489145600E+01
8.160000000000000E+00,5.000000000000000E+01,5.034744203026900E+01
8.170000000000000E+00,5.000000000000000E+01,5.040638177456900E+01
8.180000000000000E+00,5.000000000000000E+01,5.046524423342100E+01
8.190000000000000E+00,5.000000000000000E+01,5.052402951574500E+01
8.199999999999999E+00,5.000000000000000E+01,5.058273773028000E+01
8.210000000000001E+00,5.000000000000000E+01,5.064136898558800E+01
8.220000000000001E+00,5.000000000000000E+01,5.069992339003200E+01
8.230000000000000E+00,5.000000000000000E+01,5.075840105183200E+01
8.240000000000000E+00,5.000000000000000E+01,5.081680207902800E+01
8.250000000000000E+00,5.000000000000000E+01,5.087512657946400E+01
8.260000000000000E+00,5.000000000000000E+01,5.093337466080500E+01
8.270000000000000E+00,5.000000000000000E+01,5.099154643057400E+01
8.279999999999999E+00,5.000000000000000E+01,5.097353347096000E+01
8.289999999999999E+00,5.000000000000000E+01,5.094258845745200E+01
8.300000000000001E+00,5.000000000000000E+01,5.091167417042200E+01
8.310000000000000E+00,5.000000000000000E+01,5.088079075450300E+01
8.320000000000000E+00,5.000000000000000E+01,5.084993819260000E+01
8.330000000000000E+00,5.000000000000000E+01,5.081911645496600E+01
8.340000000000000E+00,5.000000000000000E+01,5.078832551088800E+01
8.350000000000000E+00,5.000000000000000E+01,5.075756532960800E+01
8.359999999999999E+00,5.000000000000000E+01,5.072683588039100E+01
8.369999999999999E+00,5.000000000000000E+01,5.069613713253500E+01
8.380000000000001E+00,5.000000000000000E+01,5.066546905536500E+01
8.390000000000001E+00,5.000000000000000E+01,5.063483161823900E+01
8.400000000000000E+00,5.000000000000000E+01,5.060422479054500E+01
8.410000000000000E+00,5.000000000000000E+01,5.057364854170100E+01
8.420000000000000E+00,5.000000000000000E+01,5.054310284115600E+01
8.430000000000000E+00,5.000000000000000E+01,5.051258765839100E+01
8.440000000000000E+00,5.000000000000000E+01,5.048210296291500E+01
