Time,step2,J1_w,J2_w,J3_w,J4_w,
0.422,0,6.0463,3.80584,0.22,-2.02616e-015,
0.423,0,6.04415,3.80447,0.23,-2.47025e-015,
0.424,0,6.04225,3.80309,0.24,-2.16493e-015,
0.425,0,6.04058,3.8017,0.25,-2.16493e-015,
0.426,0,6.03914,3.80031,0.26,-2.55351e-015,
0.427,0,6.03792,3.79891,0.27,-1.66533e-015,
0.428,0,6.03692,3.79751,0.28,-2.9976e-015,
0.429,0,6.03612,3.7961,0.29,-2.55351e-015,
0.43,0,6.03553,3.79468,0.3,-2.498e-015,
0.431,0,6.03512,3.79325,0.31,-2.498e-015,
0.432,0,6.0349,3.79182,0.32,-2.498e-015,
0.433,0,6.03486,3.79039,0.33,-3.33067e-015,
0.434,0,6.03499,3.78894,0.34,-3.33067e-015,
0.435,0,6.03527,3.78749,0.35,-2.88658e-015,
0.436,0,6.0357,3.78604,0.36,-2.44249e-015,
0.437,0,6.03628,3.78457,0.37,-2.77556e-015,
0.438,0,6.03698,3.78311,0.38,-2.33147e-015,
0.439,0,6.03781,3.78163,0.39,-3.21965e-015,
0.44,0,6.03876,3.78015,0.4,-2.27596e-015,
0.441,0,6.0398,3.77866,0.41,-2.27596e-015,
0.442,0,6.04094,3.77716,0.42,-1.83187e-015,
0.443,0,6.04216,3.77566,0.43,-1.83187e-015,
0.444,0,6.04346,3.77415,0.44,-2.33147e-015,
0.445,0,6.04483,3.77263,0.45,-2.77556e-015,
0.446,0,6.04625,3.77111,0.46,-2.33147e-015,
0.447,0,6.04771,3.76958,0.47,-2.33147e-015,
0.448,0,6.04922,3.76805,0.48,-2.33147e-015,
0.449,0,6.05075,3.76651,0.49,-2.77556e-015,
0.45,0,6.05229,3.76496,0.5,-1.9984e-015,
0.451,0,6.05384,3.7634,0.51,-1.9984e-015,
0.452,0,6.05539,3.76184,0.52,-2.44249e-015,
0.453,0,6.05693,3.76027,0.53,-2.88658e-015,
0.454,0,6.05844,3.75869,0.54,-1.9984e-015,
0.455,0,6.05993,3.75711,0.55,-2.10942e-015,
0.456,0,6.06137,3.75552,0.56,-2.10942e-015,
0.457,0,6.06276,3.75392,0.57,-2.10942e-015,
0.458,0,6.06408,3.75232,0.58,-2.10942e-015,
0.459,0,6.06534,3.75071,0.59,-2.10942e-015,
0.46,0,6.06651,3.74909,0.6,-1.66533e-015,
0.461,0,6.0676,3.74747,0.61,-1.44329e-015,
0.462,0,6.0686,3.74584,0.62,-1.88738e-015,
0.463,0,6.06948,3.7442,0.63,-1.44329e-015,
0.464,0,6.07025,3.74256,0.64,-2.33147e-015,
0.465,0,6.07089,3.74091,0.65,-1.88738e-015,
0.466,0,6.0714,3.73925,0.66,-1.88738e-015,
0.467,0,6.07176,3.73758,0.67,-1.88738e-015,
0.468,0,6.07196,3.73591,0.68,-1.44329e-015,
0.469,0,6.072,3.73423,0.69,-2.33147e-015,
0.47,0,6.07188,3.73254,0.7,-1.66533e-015,
0.471,0,6.07158,3.73085,0.71,-1.66533e-015,
0.472,0,6.07109,3.72915,0.72,-2.10942e-015,
0.473,0,6.07041,3.72744,0.73,-1.66533e-015,
0.474,0,6.06953,3.72573,0.74,-2.55351e-015,
0.475,0,6.06843,3.72401,0.75,-1.44329e-015,
0.476,0,6.06713,3.72228,0.76,-1.44329e-015,
0.477,0,6.06561,3.72055,0.77,-1.44329e-015,
0.478,0,6.06386,3.7188,0.78,-1.44329e-015,
0.479,0,6.06187,3.71705,0.79,-1.44329e-015,
0.48,0,6.05963,3.7153,0.8,-9.99201e-016,
0.481,0,6.05715,3.71353,0.81,-1.22125e-015,
0.482,0,6.05443,3.71176,0.82,-7.77156e-016,
0.483,0,6.05144,3.70998,0.83,-7.77156e-016,
0.484,0,6.0482,3.7082,0.84,-1.22125e-015,
0.485,0,6.04468,3.70641,0.85,-7.77156e-016,
0.486,0,6.04088,3.70461,0.86,-7.77156e-016,
0.487,0,6.03681,3.7028,0.87,-9.99201e-016,
0.488,0,6.03247,3.70099,0.88,-9.99201e-016,
0.489,0,6.02784,3.69917,0.89,-9.99201e-016,
0.49,0,6.02292,3.69734,0.9,-1.11022e-016,
0.491,0,6.01771,3.6955,0.91,-5.55112e-016,
0.492,0,6.01219,3.69366,0.92,-5.55112e-016,
0.493,0,6.0064,3.69181,0.93,5.55112e-016,
0.494,0,6.0003,3.68995,0.94,1.11022e-016,
0.495,0,5.9939,3.68809,0.95,-3.33067e-016,
0.496,0,5.98719,3.68621,0.96,5.55112e-016,
0.497,0,5.98018,3.68433,0.97,1.11022e-016,
0.498,0,5.97286,3.68245,0.98,0,
0.499,0,5.96524,3.68055,0.99,4.44089e-016,
0.5,0,5.95732,3.67865,1,0,
0.501,0,5.94909,3.67674,1.01,4.44089e-016,
0.502,0,5.94055,3.67483,1.02,0,
0.503,0,5.9317,3.6729,1.03,0,
0.504,0,5.92254,3.67097,1.04,2.22045e-016,
0.505,0,5.91309,3.66903,1.05,6.66134e-016,
0.506,0,5.90333,3.66709,1.06,2.22045e-016,
0.507,0,5.89328,3.66513,1.07,2.22045e-016,
0.508,0,5.88292,3.66317,1.08,2.22045e-016,
0.509,0,5.87225,3.66121,1.09,-2.22045e-016,
0.51,0,5.8613,3.65923,1.1,-2.22045e-016,
0.511,0,5.85005,3.65725,1.11,-2.22045e-016,
0.512,0,5.83852,3.65526,1.12,-2.22045e-016,
0.513,0,5.8267,3.65326,1.13,-2.22045e-016,
0.514,0,5.8146,3.65125,1.14,2.22045e-016,
0.515,0,5.80221,3.64924,1.15,-2.22045e-016,
0.516,0,5.78956,3.64722,1.16,2.22045e-016,
0.517,0,5.77664,3.64519,1.17,2.22045e-016,
0.518,0,5.76345,3.64315,1.18,-2.22045e-016,
0.519,0,5.75,3.64111,1.19,2.22045e-016,
0.52,0,5.73631,3.63906,1.2,-2.22045e-016,
0.521,0,5.72236,3.637,1.21,-2.22045e-016,
0.522,0,5.70817,3.63493,1.22,-1.11022e-015,
0.523,0,5.69375,3.63286,1.23,-1.11022e-015,
0.524,0,5.6791,3.63077,1.24,-2.22045e-016,
0.525,0,5.66423,3.62868,1.25,-6.66134e-016,
0.526,0,5.64914,3.62659,1.26,-1.11022e-015,
0.527,0,5.63385,3.62448,1.27,-1.11022e-015,
0.528,0,5.61836,3.62237,1.28,-2.22045e-016,
0.529,0,5.60267,3.62025,1.29,-6.66134e-016,
0.53,0,5.5868,3.61812,1.3,-1.11022e-015,
0.531,0,5.57075,3.61598,1.31,-2.22045e-016,
0.532,0,5.55454,3.61384,1.32,-6.66134e-016,
0.533,0,5.53816,3.61169,1.33,-1.11022e-015,
0.534,0,5.52163,3.60953,1.34,-6.66134e-016,
0.535,0,5.50496,3.60736,1.35,-6.66134e-016,
0.536,0,5.48815,3.60519,1.36,-6.66134e-016,
0.537,0,5.47122,3.603,1.37,2.22045e-016,
0.538,0,5.45417,3.60081,1.38,2.22045e-016,
0.539,0,5.43702,3.59861,1.39,-2.22045e-016,
0.54,0,5.41976,3.59641,1.4,-2.22045e-016,
0.541,0,5.40242,3.59419,1.41,2.22045e-016,
0.542,0,5.38499,3.59197,1.42,-6.66134e-016,
0.543,0,5.36749,3.58974,1.43,-6.66134e-016,
0.544,0,5.34994,3.5875,1.44,-2.22045e-016,
0.545,0,5.33233,3.58526,1.45,-6.66134e-016,
0.546,0,5.31469,3.583,1.46,-1.55431e-015,
0.547,0,5.29701,3.58074,1.47,-1.55431e-015,
0.548,0,5.2793,3.57847,1.48,-2.22045e-016,
0.549,0,5.26159,3.57619,1.49,-1.11022e-015,
0.55,0,5.24388,3.57391,1.5,-1.11022e-015,
0.551,0,5.22617,3.57161,1.51,-6.66134e-016,
0.552,0,5.20848,3.56931,1.52,-1.55431e-015,
0.553,0,5.19082,3.567,1.53,-1.11022e-015,
0.554,0,5.17319,3.56469,1.54,-1.11022e-015,
0.555,0,5.15561,3.56236,1.55,-1.55431e-015,
0.556,0,5.13808,3.56003,1.56,-1.11022e-015,
0.557,0,5.12063,3.55768,1.57,-1.77636e-015,
0.558,0,5.10325,3.55533,1.58,-1.77636e-015,
0.559,0,5.08596,3.55297,1.59,-1.11022e-015,
0.56,0,5.06876,3.55061,1.6,-1.33227e-015,
0.561,0,5.05167,3.54823,1.61,-6.66134e-016,
0.562,0,5.03469,3.54585,1.62,-8.88178e-016,
0.563,0,5.01783,3.54346,1.63,-1.11022e-015,
0.564,0,5.0011,3.54106,1.64,-1.11022e-015,
0.565,0,4.98452,3.53865,1.65,-4.44089e-016,
0.566,0,4.96809,3.53624,1.66,-1.33227e-015,
0.567,0,4.95181,3.53382,1.67,-1.55431e-015,
0.568,0,4.93571,3.53138,1.68,-6.66134e-016,
0.569,0,4.91979,3.52894,1.69,-1.11022e-015,
0.57,0,4.90405,3.5265,1.7,-8.88178e-016,
0.571,0,4.8885,3.52404,1.71,-2.22045e-016,
0.572,0,4.87315,3.52157,1.72,-2.22045e-016,
0.573,0,4.85801,3.5191,1.73,-2.22045e-016,
0.574,0,4.84309,3.51662,1.74,-2.22045e-016,
0.575,0,4.82839,3.51413,1.75,0,
0.576,0,4.81392,3.51163,1.76,-8.88178e-016,
0.577,0,4.79969,3.50913,1.77,0,
0.578,0,4.78571,3.50661,1.78,-8.88178e-016,
0.579,0,4.77198,3.50409,1.79,-4.44089e-016,
0.58,0,4.7585,3.50156,1.8,-2.22045e-016,
0.581,0,4.74529,3.49902,1.81,-2.22045e-016,
0.582,0,4.73234,3.49647,1.82,-4.44089e-016,
0.583,0,4.71967,3.49392,1.83,0,
0.584,0,4.70728,3.49135,1.84,0,
0.585,0,4.69518,3.48878,1.85,6.66134e-016,
0.586,0,4.68336,3.4862,1.86,-2.22045e-016,
0.587,0,4.67184,3.48361,1.87,4.44089e-016,
0.588,0,4.66061,3.48101,1.88,0,
0.589,0,4.64968,3.4784,1.89,2.22045e-016,
0.59,0,4.63906,3.47579,1.9,0,
0.591,0,4.62875,3.47316,1.91,8.88178e-016,
0.592,0,4.61875,3.47053,1.92,8.88178e-016,
0.593,0,4.60906,3.46789,1.93,6.66134e-016,
0.594,0,4.59968,3.46524,1.94,-2.22045e-016,
0.595,0,4.59063,3.46258,1.95,4.44089e-016,
0.596,0,4.58189,3.45992,1.96,2.22045e-016,
0.597,0,4.57347,3.45724,1.97,2.22045e-016,
0.598,0,4.56537,3.45456,1.98,4.44089e-016,
0.599,0,4.55759,3.45187,1.99,-6.66134e-016,
0.6,0,4.55014,3.44917,2,2.22045e-016,
0.601,0,4.54301,3.44646,2.01,-8.88178e-016,
0.602,0,4.53621,3.44374,2.02,0,
0.603,0,4.52972,3.44101,2.03,0,
0.604,0,4.52356,3.43828,2.04,-4.44089e-016,
0.605,0,4.51772,3.43553,2.05,0,
0.606,0,4.51219,3.43278,2.06,0,
0.607,0,4.50698,3.43002,2.07,0,
0.608,0,4.50209,3.42725,2.08,-4.44089e-016,
0.609,0,4.49751,3.42447,2.09,4.44089e-016,
0.61,0,4.49324,3.42169,2.1,-4.44089e-016,
0.611,0,4.48928,3.41889,2.11,-4.44089e-016,
0.612,0,4.48562,3.41608,2.12,4.44089e-016,
0.613,0,4.48227,3.41327,2.13,0,
0.614,0,4.47921,3.41045,2.14,-4.44089e-016,
0.615,0,4.47644,3.40762,2.15,-4.44089e-016,
0.616,0,4.47396,3.40478,2.16,-4.44089e-016,
0.617,0,4.47176,3.40193,2.17,-4.44089e-016,
0.618,0,4.46985,3.39907,2.18,-4.44089e-016,
0.619,0,4.46821,3.39621,2.19,0,
0.62,0,4.46683,3.39333,2.2,-4.44089e-016,
0.621,0,4.46573,3.39045,2.21,0,
0.622,0,4.46487,3.38756,2.22,-4.44089e-016,
0.623,0,4.46427,3.38466,2.23,0,
0.624,0,4.46391,3.38175,2.24,0,
0.625,0,4.46379,3.37883,2.25,-8.88178e-016,
0.626,0,4.4639,3.3759,2.26,0,
0.627,0,4.46424,3.37296,2.27,-8.88178e-016,
0.628,0,4.46479,3.37002,2.28,-4.44089e-016,
0.629,0,4.46556,3.36706,2.29,-4.44089e-016,
0.63,0,4.46652,3.3641,2.3,0,
0.631,0,4.46768,3.36113,2.31,-1.33227e-015,
0.632,0,4.46902,3.35815,2.32,-4.44089e-016,
0.633,0,4.47054,3.35516,2.33,-1.33227e-015,
0.634,0,4.47223,3.35216,2.34,-8.88178e-016,
0.635,0,4.47407,3.34915,2.35,-4.44089e-016,
0.636,0,4.47607,3.34613,2.36,-8.88178e-016,
0.637,0,4.47822,3.34311,2.37,-8.88178e-016,
0.638,0,4.48049,3.34007,2.38,-8.88178e-016,
0.639,0,4.4829,3.33703,2.39,0,
0.64,0,4.48541,3.33397,2.4,0,
0.641,0,4.48804,3.33091,2.41,-8.88178e-016,
0.642,0,4.49076,3.32784,2.42,-8.88178e-016,
0.643,0,4.49356,3.32476,2.43,-8.88178e-016,
0.644,0,4.49645,3.32167,2.44,-4.44089e-016,
0.645,0,4.4994,3.31857,2.45,-8.88178e-016,
0.646,0,4.50241,3.31546,2.46,-1.33227e-015,
0.647,0,4.50547,3.31235,2.47,-1.33227e-015,
0.648,0,4.50857,3.30922,2.48,-1.33227e-015,
0.649,0,4.51169,3.30609,2.49,-1.77636e-015,
0.65,0,4.51484,3.30294,2.5,-1.33227e-015,
0.651,0,4.51799,3.29979,2.51,-2.22045e-015,
0.652,0,4.52114,3.29663,2.52,-1.33227e-015,
0.653,0,4.52429,3.29345,2.53,-1.33227e-015,
0.654,0,4.52741,3.29027,2.54,-1.33227e-015,
0.655,0,4.5305,3.28708,2.55,-1.33227e-015,
0.656,0,4.53355,3.28388,2.56,-2.22045e-015,
0.657,0,4.53655,3.28068,2.57,-2.66454e-015,
0.658,0,4.53949,3.27746,2.58,-1.33227e-015,
0.659,0,4.54237,3.27423,2.59,-1.33227e-015,
0.66,0,4.54516,3.271,2.6,-1.77636e-015,
0.661,0,4.54787,3.26775,2.61,-1.33227e-015,
0.662,0,4.55048,3.2645,2.62,-2.22045e-015,
0.663,0,4.55298,3.26123,2.63,-2.22045e-015,
0.664,0,4.55537,3.25796,2.64,-1.33227e-015,
0.665,0,4.55763,3.25468,2.65,-8.88178e-016,
0.666,0,4.55976,3.25138,2.66,-1.33227e-015,
0.667,0,4.56175,3.24808,2.67,-8.88178e-016,
0.668,0,4.56358,3.24477,2.68,-1.77636e-015,
0.669,0,4.56526,3.24145,2.69,-1.33227e-015,
0.67,0,4.56677,3.23812,2.7,-1.77636e-015,
0.671,0,4.56811,3.23478,2.71,-1.33227e-015,
0.672,0,4.56926,3.23144,2.72,-1.33227e-015,
0.673,0,4.57022,3.22808,2.73,-1.77636e-015,
0.674,0,4.57098,3.22471,2.74,-8.88178e-016,
0.675,0,4.57154,3.22134,2.75,-8.88178e-016,
0.676,0,4.57188,3.21795,2.76,-1.33227e-015,
0.677,0,4.57201,3.21455,2.77,-8.88178e-016,
0.678,0,4.5719,3.21115,2.78,-1.33227e-015,
0.679,0,4.57157,3.20774,2.79,-8.88178e-016,
0.68,0,4.571,3.20431,2.8,-1.33227e-015,
0.681,0,4.57018,3.20088,2.81,-8.88178e-016,
0.682,0,4.56911,3.19744,2.82,-1.33227e-015,
0.683,0,4.56778,3.19399,2.83,-4.44089e-016,
0.684,0,4.5662,3.19052,2.84,-8.88178e-016,
0.685,0,4.56435,3.18705,2.85,-4.44089e-016,
0.686,0,4.56222,3.18357,2.86,-8.88178e-016,
0.687,0,4.55983,3.18008,2.87,-4.44089e-016,
0.688,0,4.55715,3.17658,2.88,-4.44089e-016,
0.689,0,4.55419,3.17307,2.89,-4.44089e-016,
0.69,0,4.55095,3.16956,2.9,-8.88178e-016,
0.691,0,4.54742,3.16603,2.91,0,
0.692,0,4.54359,3.16249,2.92,-8.88178e-016,
0.693,0,4.53947,3.15894,2.93,-8.88178e-016,
0.694,0,4.53505,3.15539,2.94,-1.33227e-015,
0.695,0,4.53033,3.15182,2.95,-1.33227e-015,
0.696,0,4.52532,3.14824,2.96,-1.33227e-015,
0.697,0,4.52,3.14466,2.97,-8.88178e-016,
0.698,0,4.51437,3.14106,2.98,-8.88178e-016,
0.699,0,4.50845,3.13746,2.99,-4.44089e-016,
0.7,0,4.50222,3.13384,3,-1.33227e-015,
0.701,0,4.49568,3.13022,3.01,-8.88178e-016,
0.702,0,4.48884,3.12658,3.02,-8.88178e-016,
0.703,0,4.4817,3.12294,3.03,-4.44089e-016,
0.704,0,4.47425,3.11929,3.04,-8.88178e-016,
0.705,0,4.4665,3.11562,3.05,-4.44089e-016,
0.706,0,4.45845,3.11195,3.06,-8.88178e-016,
0.707,0,4.4501,3.10827,3.07,-4.44089e-016,
0.708,0,4.44146,3.10457,3.08,-8.88178e-016,
0.709,0,4.43252,3.10087,3.09,-4.44089e-016,
0.71,0,4.42328,3.09858,3.09858,-4.44089e-016,
0.711,0,4.41376,3.10172,3.10172,-4.44089e-016,
0.712,0,4.40395,3.10485,3.10485,-4.44089e-016,
0.713,0,4.39387,3.10798,3.10798,-4.44089e-016,
0.714,0,4.38351,3.11111,3.11111,-4.44089e-016,
0.715,0,4.37287,3.11423,3.11423,4.44089e-016,
0.716,0,4.36197,3.11734,3.11734,0,
0.717,0,4.3508,3.12045,3.12045,4.44089e-016,
0.718,0,4.33938,3.12356,3.12356,0,
0.719,0,4.3277,3.12666,3.12666,-8.88178e-016,
0.72,0,4.31577,3.12975,3.12975,0,
0.721,0,4.30359,3.13284,3.13284,4.44089e-016,
0.722,0,4.29118,3.13593,3.13593,4.44089e-016,
0.723,0,4.27854,3.13901,3.13901,8.88178e-016,
0.724,0,4.26566,3.14208,3.14208,-4.44089e-016,
0.725,0,4.25258,3.14515,3.14515,4.44089e-016,
0.726,0,4.23928,3.14822,3.14822,4.44089e-016,
0.727,0,4.22577,3.15128,3.15128,0,
0.728,0,4.21206,3.15433,3.15433,-4.44089e-016,
0.729,0,4.19816,3.15738,3.15738,4.44089e-016,
0.73,0,4.18408,3.16043,3.16043,-4.44089e-016,
0.731,0,4.16981,3.16347,3.16347,4.44089e-016,
0.732,0,4.15538,3.1665,3.1665,-4.44089e-016,
0.733,0,4.14079,3.16953,3.16953,-4.44089e-016,
0.734,0,4.12605,3.17256,3.17256,0,
0.735,0,4.11117,3.17558,3.17558,0,
0.736,0,4.09616,3.17859,3.17859,4.44089e-016,
0.737,0,4.08102,3.1816,3.1816,0,
0.738,0,4.06577,3.18461,3.18461,0,
0.739,0,4.05041,3.18761,3.18761,0,
0.74,0,4.03496,3.1906,3.1906,0,
0.741,0,4.01942,3.19359,3.19359,0,
0.742,0,4.00381,3.19658,3.19658,0,
0.743,0,3.98813,3.19956,3.19956,4.44089e-016,
0.744,0,3.97239,3.20254,3.20254,8.88178e-016,
0.745,0,3.9566,3.20551,3.20551,4.44089e-016,
0.746,0,3.94077,3.20847,3.20847,4.44089e-016,
0.747,0,3.92491,3.21143,3.21143,4.44089e-016,
0.748,0,3.90904,3.21438,3.21438,0,
0.749,0,3.89315,3.21733,3.21733,0,
0.75,0,3.87727,3.22028,3.22028,0,
0.751,0,3.86139,3.22322,3.22322,0,
0.752,0,3.84554,3.22615,3.22615,0,
0.753,0,3.82971,3.22908,3.22908,0,
0.754,0,3.81392,3.23201,3.23201,0,
0.755,0,3.79819,3.23493,3.23493,0,
0.756,0,3.78251,3.23784,3.23784,0,
0.757,0,3.7669,3.24075,3.24075,0,
0.758,0,3.75137,3.24365,3.24365,0,
0.759,0,3.73593,3.24655,3.24655,0,
0.76,0,3.72058,3.24945,3.24945,0,
0.761,0,3.70534,3.25233,3.25233,0,
0.762,0,3.69022,3.25522,3.25522,-4.44089e-016,
0.763,0,3.67522,3.2581,3.2581,-4.44089e-016,
0.764,0,3.66036,3.26097,3.26097,-4.44089e-016,
0.765,0,3.64564,3.26384,3.26384,-4.44089e-016,
0.766,0,3.63107,3.2667,3.2667,-4.44089e-016,
0.767,0,3.61666,3.26956,3.26956,-4.44089e-016,
0.768,0,3.60243,3.27241,3.27241,-4.44089e-016,
0.769,0,3.58838,3.27526,3.27526,-4.44089e-016,
0.77,0,3.5745,3.2781,3.2781,-4.44089e-016,
0.771,0,3.56082,3.28094,3.28094,-4.44089e-016,
0.772,0,3.54735,3.28377,3.28377,-4.44089e-016,
0.773,0,3.53409,3.2866,3.2866,-8.88178e-016,
0.774,0,3.52104,3.28942,3.28942,-4.44089e-016,
0.775,0,3.50822,3.29223,3.29223,-4.44089e-016,
0.776,0,3.49563,3.29504,3.29504,-4.44089e-016,
0.777,0,3.48328,3.29785,3.29785,-8.88178e-016,
0.778,0,3.47118,3.30065,3.30065,-8.88178e-016,
0.779,0,3.45933,3.30345,3.30345,-8.88178e-016,
0.78,0,3.44774,3.30624,3.30624,-8.88178e-016,
0.781,0,3.43641,3.30902,3.30902,-1.33227e-015,
0.782,0,3.42534,3.3118,3.3118,-1.33227e-015,
0.783,0,3.41456,3.31458,3.31458,-8.88178e-016,
0.784,0,3.40406,3.31735,3.31735,-8.88178e-016,
0.785,0,3.39384,3.32011,3.32011,-4.44089e-016,
0.786,0,3.38392,3.32287,3.32287,-8.88178e-016,
0.787,0,3.37429,3.32562,3.32562,-1.33227e-015,
0.788,0,3.36496,3.32837,3.32837,-1.33227e-015,
0.789,0,3.35594,3.33111,3.33111,-1.33227e-015,
0.79,0,3.34722,3.33385,3.33385,-8.88178e-016,
0.791,0,3.33881,3.33659,3.33659,-8.88178e-016,
0.792,0,3.33647,3.33647,3.33647,-8.88178e-016,
0.793,0,3.33571,3.33571,3.33571,-8.88178e-016,
0.794,0,3.33504,3.33504,3.33504,-4.44089e-016,
0.795,0,3.33447,3.33447,3.33447,-8.88178e-016,
0.796,0,3.33401,3.33401,3.33401,-4.44089e-016,
0.797,0,3.33364,3.33364,3.33364,-8.88178e-016,
0.798,0,3.33338,3.33338,3.33338,-4.44089e-016,
0.799,0,3.33323,3.33323,3.33323,-8.88178e-016,
0.8,0,3.33318,3.33318,3.33318,-8.88178e-016,
0.801,0,3.33323,3.33323,3.33323,-4.44089e-016,
0.802,0,3.33339,3.33339,3.33339,-8.88178e-016,
0.803,0,3.33365,3.33365,3.33365,-4.44089e-016,
0.804,0,3.33401,3.33401,3.33401,-4.44089e-016,
0.805,0,3.33448,3.33448,3.33448,-8.88178e-016,
0.806,0,3.33505,3.33505,3.33505,-8.88178e-016,
0.807,0,3.33572,3.33572,3.33572,-4.44089e-016,
0.808,0,3.3365,3.3365,3.3365,-8.88178e-016,
0.809,0,3.33737,3.33737,3.33737,-8.88178e-016,
0.81,0,3.33834,3.33834,3.33834,-4.44089e-016,
0.811,0,3.33942,3.33942,3.33942,-8.88178e-016,
0.812,0,3.34059,3.34059,3.34059,-8.88178e-016,
0.813,0,3.34185,3.34185,3.34185,-4.44089e-016,
0.814,0,3.34321,3.34321,3.34321,-4.44089e-016,
0.815,0,3.34467,3.34467,3.34467,-8.88178e-016,
0.816,0,3.34622,3.34622,3.34622,-8.88178e-016,
0.817,0,3.34786,3.34786,3.34786,-4.44089e-016,
0.818,0,3.34959,3.34959,3.34959,-8.88178e-016,
0.819,0,3.3514,3.3514,3.3514,-4.44089e-016,
0.82,0,3.3533,3.3533,3.3533,-8.88178e-016,
0.821,0,3.35529,3.35529,3.35529,-4.44089e-016,
0.822,0,3.35736,3.35736,3.35736,-8.88178e-016,
0.823,0,3.35951,3.35951,3.35951,-4.44089e-016,
0.824,0,3.36173,3.36173,3.36173,-8.88178e-016,
0.825,0,3.36403,3.36403,3.36403,-4.44089e-016,
0.826,0,3.3664,3.3664,3.3664,-4.44089e-016,
0.827,0,3.36885,3.36885,3.36885,-4.44089e-016,
0.828,0,3.37138,3.37138,3.37138,-4.44089e-016,
0.829,0,3.37395,3.37395,3.37395,-4.44089e-016,
0.83,0,3.37658,3.37658,3.37658,-4.44089e-016,
0.831,0,3.37928,3.37928,3.37928,-8.88178e-016,
0.832,0,3.38254,3.38183,3.38183,-1.33227e-015,
0.833,0,3.38606,3.38434,3.38434,-1.77636e-015,
0.834,0,3.38973,3.38684,3.38684,-1.33227e-015,
0.835,0,3.39357,3.38934,3.38934,-8.88178e-016,
0.836,0,3.39755,3.39183,3.39183,-8.88178e-016,
0.837,0,3.40168,3.39432,3.39432,-8.88178e-016,
0.838,0,3.40594,3.3968,3.3968,-8.88178e-016,
0.839,0,3.41034,3.39928,3.39928,-8.88178e-016,
0.84,0,3.41483,3.40175,3.40175,-4.44089e-016,
0.841,0,3.41945,3.40421,3.40421,-4.44089e-016,
0.842,0,3.42416,3.40667,3.40667,-8.88178e-016,
0.843,0,3.42896,3.40912,3.40912,-8.88178e-016,
0.844,0,3.43384,3.41157,3.41157,-4.44089e-016,
0.845,0,3.43878,3.41401,3.41401,-4.44089e-016,
0.846,0,3.4438,3.41645,3.41645,-4.44089e-016,
0.847,0,3.44886,3.41888,3.41888,-8.88178e-016,
0.848,0,3.45398,3.42131,3.42131,-4.44089e-016,
0.849,0,3.45912,3.42373,3.42373,0,
0.85,0,3.46429,3.42614,3.42614,0,
0.851,0,3.46947,3.42855,3.42855,-4.44089e-016,
0.852,0,3.47465,3.43096,3.43096,0,
0.853,0,3.47983,3.43335,3.43335,-4.44089e-016,
0.854,0,3.48498,3.43575,3.43575,0,
0.855,0,3.49011,3.43813,3.43813,0,
0.856,0,3.4952,3.44052,3.44052,4.44089e-016,
0.857,0,3.50024,3.44289,3.44289,0,
0.858,0,3.50522,3.44526,3.44526,0,
0.859,0,3.51014,3.44763,3.44763,4.44089e-016,
0.86,0,3.51498,3.44999,3.44999,-4.44089e-016,
0.861,0,3.51974,3.45234,3.45234,0,
0.862,0,3.52439,3.45469,3.45469,0,
0.863,0,3.52895,3.45704,3.45704,-4.44089e-016,
0.864,0,3.53339,3.45937,3.45937,-4.44089e-016,
0.865,0,3.53771,3.4617,3.4617,-4.44089e-016,
0.866,0,3.54189,3.46403,3.46403,-8.88178e-016,
0.867,0,3.54594,3.46635,3.46635,-4.44089e-016,
0.868,0,3.54984,3.46867,3.46867,-4.44089e-016,
0.869,0,3.55358,3.47098,3.47098,-4.44089e-016,
0.87,0,3.55716,3.47328,3.47328,-4.44089e-016,
0.871,0,3.56056,3.47558,3.47558,0,
0.872,0,3.56378,3.47787,3.47787,0,
0.873,0,3.56682,3.48016,3.48016,0,
0.874,0,3.56965,3.48244,3.48244,0,
0.875,0,3.57228,3.48472,3.48472,-4.44089e-016,
0.876,0,3.5747,3.48699,3.48699,-4.44089e-016,
0.877,0,3.57691,3.48925,3.48925,-4.44089e-016,
0.878,0,3.57889,3.49151,3.49151,0,
0.879,0,3.58064,3.49377,3.49377,0,
0.88,0,3.58215,3.49602,3.49602,-8.88178e-016,
0.881,0,3.58342,3.49826,3.49826,-1.33227e-015,
0.882,0,3.58444,3.5005,3.5005,-8.88178e-016,
0.883,0,3.58521,3.50273,3.50273,-8.88178e-016,
0.884,0,3.58571,3.50495,3.50495,-8.88178e-016,
0.885,0,3.58596,3.50717,3.50717,-4.44089e-016,
0.886,0,3.58594,3.50939,3.50939,-4.44089e-016,
0.887,0,3.58564,3.5116,3.5116,-4.44089e-016,
0.888,0,3.58507,3.5138,3.5138,-4.44089e-016,
0.889,0,3.58421,3.516,3.516,-4.44089e-016,
0.89,0,3.58307,3.51819,3.51819,-4.44089e-016,
0.891,0,3.58165,3.52038,3.52038,-4.44089e-016,
0.892,0,3.57993,3.52256,3.52256,-8.88178e-016,
0.893,0,3.57792,3.52473,3.52473,0,
0.894,0,3.57562,3.5269,3.5269,0,
0.895,0,3.57302,3.52906,3.52906,0,
0.896,0,3.57012,3.53122,3.53122,-4.44089e-016,
0.897,0,3.56692,3.53338,3.53338,0,
0.898,0,3.56341,3.53552,3.53552,-4.44089e-016,
0.899,0,3.55961,3.53766,3.53766,-4.44089e-016,
