"time","dateOut1","dateOut2"
14.7744,4,3
14.8245,4,3
14.8746,4,3
14.9247,4,3
14.9748,4,3
15.0248,4,3
15.0749,4,3
15.125,4,3
15.1751,4,3
15.2252,4,3
15.2753,4,3
15.3254,4,3
15.3755,4,3
15.4256,4,3
15.4757,4,3
15.5258,4,3
15.5759,4,3
15.626,4,3
15.6761,4,3
15.7262,4,3
15.7763,4,3
15.8264,4,3
15.8765,4,3
15.9266,4,3
15.9767,4,3
16.0267,4,2
16.0768,4,2
16.1269,4,2
16.177,4,2
16.2271,4,2
16.2772,4,2
16.3273,4,2
16.3774,4,2
16.4275,4,2
16.4776,4,2
16.5277,4,2
16.5778,4,2
16.6279,4,2
16.678,4,2
16.7281,4,2
16.7782,4,2
16.8283,4,2
16.8784,4,2
16.9285,4,2
16.9786,4,2
17.0287,4,2
17.0788,4,2
17.1289,4,2
17.179,4,2
17.2291,4,2
17.2792,4,2
17.3293,4,2
17.3794,4,2
17.4295,4,2
17.4796,4,2
17.5297,4,2
17.5798,4,2
17.6299,4,2
17.68,4,2
17.7301,4,2
17.7802,4,2
17.8303,4,2
17.8804,4,2
17.9305,4,2
17.9806,4,2
18.0307,4,2
18.0808,4,2
18.1309,4,2
18.181,4,2
18.2311,4,2
18.2812,4,2
18.3313,4,2
18.3814,4,2
18.4315,4,2
18.4816,4,2
18.5317,4,2
18.5818,4,2
18.6319,4,2
18.682,4,2
18.7321,4,2
18.7822,4,2
18.8323,4,2
18.8824,4,2
18.9325,4,2
18.9826,4,2
19.0327,4,2
19.0828,4,2
19.1329,4,2
19.183,4,2
19.2331,4,2
19.2832,4,2
19.3333,4,2
19.3834,4,2
19.4335,4,2
19.4836,4,2
19.5337,4,2
19.5838,4,2
19.6339,4,2
19.684,4,2
19.7341,4,2
19.7842,4,2
19.8343,4,2
19.8844,4,2
19.9345,4,2
19.9846,4,2
20.0346,3,2
20.0847,3,2
20.1348,3,2
20.1849,3,2
20.235,3,2
20.2851,3,2
20.3352,3,2
20.3853,3,2
20.4354,3,2
20.4855,3,2
20.5356,3,2
20.5857,3,2
20.6358,3,2
20.6859,3,2
20.736,3,2
20.7861,3,2
20.8362,3,2
20.8863,3,2
20.9364,3,2
20.9865,3,2
21.0366,3,2
21.0867,3,2
21.1368,3,2
21.1869,3,2
21.237,3,2
21.2871,3,2
21.3372,3,2
21.3873,3,2
21.4374,3,2
21.4875,3,2
21.5376,3,2
21.5877,3,2
21.6378,3,2
21.6879,3,2
21.738,3,2
21.7881,3,2
21.8382,3,2
21.8883,3,2
21.9384,3,2
21.9885,3,2
22.0386,3,2
22.0887,3,2
22.1388,3,2
22.1889,3,2
22.239,3,2
22.2891,3,2
22.3392,3,2
22.3893,3,2
22.4394,3,2
22.4895,3,2
22.5396,3,2
22.5897,3,2
22.6398,3,2
22.6899,3,2
22.74,3,2
22.7901,3,2
22.8402,3,2
22.8903,3,2
22.9404,3,2
22.9905,3,2
23.0406,3,2
23.0907,3,2
23.1408,3,2
23.1909,3,2
23.241,3,2
23.2911,3,2
23.3412,3,2
23.3913,3,2
23.4414,3,2
23.4915,3,2
23.5416,3,2
23.5917,3,2
23.6418,3,2
23.6919,3,2
23.742,3,2
23.7921,3,2
23.8422,3,2
23.8923,3,2
23.9424,3,2
23.9925,3,2
24.0426,3,2
24.0927,3,2
24.1428,3,2
24.1929,3,2
24.243,3,2
24.2931,3,2
24.3432,3,2
24.3933,3,2
24.4434,3,2
24.4935,3,2
24.5436,3,2
24.5937,3,2
24.6438,3,2
24.6939,3,2
24.744,3,2
24.7941,3,2
24.8442,3,2
24.8943,3,2
24.9444,3,2
24.9945,3,2
25,3,2
