"time","Var_disp"
1.211,0.0009270210
1.212,0.0010274900
1.213,0.0011324200
1.214,0.0012417300
1.215,0.0013553900
1.216,0.0014733700
1.217,0.0015956500
1.218,0.0017222100
1.219,0.0018530100
1.22,0.0019880400
1.221,0.0021272700
1.222,0.0022706700
1.223,0.0024182200
1.224,0.0025698800
1.225,0.0027255700
1.226,0.0028852300
1.227,0.0030487800
1.228,0.0032161500
1.229,0.0033872700
1.23,0.0035620700
1.231,0.0037404800
1.232,0.0039224200
1.233,0.0041078300
1.234,0.0042966600
1.235,0.0044889100
1.236,0.0046845700
1.237,0.0048836700
1.238,0.0050862000
1.239,0.0052921700
1.24,0.0055015900
1.241,0.0057144700
1.242,0.0059308100
1.243,0.0061506100
1.244,0.0063738700
1.245,0.0066004500
1.246,0.0068301900
1.247,0.0070629400
1.248,0.0072985400
1.249,0.0075368300
1.25,0.0077776700
1.251,0.0080208900
1.252,0.0082663400
1.253,0.0085138800
1.254,0.0087633500
1.255,0.0090147600
1.256,0.0092682000
1.257,0.0095237600
1.258,0.0097815600
1.259,0.0100417000
1.26,0.0103042000
1.261,0.0105693000
1.262,0.0108371000
1.263,0.0111076000
1.264,0.0113810000
1.265,0.0116573000
1.266,0.0119361000
1.267,0.0122175000
1.268,0.0125010000
1.269,0.0127866000
1.27,0.0130740000
1.271,0.0133629000
1.272,0.0136532000
1.273,0.0139447000
1.274,0.0142372000
1.275,0.0145305000
1.276,0.0148246000
1.277,0.0151198000
1.278,0.0154160000
1.279,0.0157133000
1.28,0.0160120000
1.281,0.0163120000
1.282,0.0166135000
1.283,0.0169167000
1.284,0.0172215000
1.285,0.0175282000
1.286,0.0178366000
1.287,0.0181466000
1.288,0.0184581000
1.289,0.0187707000
1.29,0.0190845000
1.291,0.0193992000
1.292,0.0197147000
1.293,0.0200308000
1.294,0.0203474000
1.295,0.0206642000
1.296,0.0209813000
1.297,0.0212985000
1.298,0.0216157000
1.299,0.0219330000
1.3,0.0222503000
1.301,0.0225675000
1.302,0.0228845000
1.303,0.0232014000
1.304,0.0235180000
1.305,0.0238343000
1.306,0.0241502000
1.307,0.0244658000
1.308,0.0247808000
1.309,0.0250954000
1.31,0.0254094000
1.311,0.0257227000
1.312,0.0260353000
1.313,0.0263473000
1.314,0.0266584000
1.315,0.0269687000
1.316,0.0272780000
1.317,0.0275865000
1.318,0.0278941000
1.319,0.0282010000
1.32,0.0285070000
1.321,0.0288123000
1.322,0.0291169000
1.323,0.0294209000
1.324,0.0297243000
1.325,0.0300271000
1.326,0.0303294000
1.327,0.0306310000
1.328,0.0309316000
1.329,0.0312312000
1.33,0.0315294000
1.331,0.0318259000
1.332,0.0321206000
1.333,0.0324133000
1.334,0.0327036000
1.335,0.0329915000
1.336,0.0332766000
1.337,0.0335588000
1.338,0.0338382000
1.339,0.0341148000
1.34,0.0343886000
1.341,0.0346595000
1.342,0.0349277000
1.343,0.0351930000
1.344,0.0354555000
1.345,0.0357152000
1.346,0.0359722000
1.347,0.0362262000
1.348,0.0364774000
1.349,0.0367256000
1.35,0.0369707000
1.351,0.0372126000
1.352,0.0374512000
1.353,0.0376865000
1.354,0.0379183000
1.355,0.0381465000
1.356,0.0383711000
1.357,0.0385919000
1.358,0.0388089000
1.359,0.0390219000
1.36,0.0392309000
1.361,0.0394358000
1.362,0.0396364000
1.363,0.0398326000
1.364,0.0400244000
1.365,0.0402117000
1.366,0.0403943000
1.367,0.0405721000
1.368,0.0407452000
1.369,0.0409133000
1.37,0.0410765000
1.371,0.0412346000
1.372,0.0413876000
1.373,0.0415354000
1.374,0.0416779000
1.375,0.0418150000
1.376,0.0419467000
1.377,0.0420729000
1.378,0.0421936000
1.379,0.0423085000
1.38,0.0424177000
1.381,0.0425210000
1.382,0.0426184000
1.383,0.0427098000
1.384,0.0427951000
1.385,0.0428742000
1.386,0.0429470000
1.387,0.0430135000
1.388,0.0430735000
1.389,0.0431271000
1.39,0.0431740000
1.391,0.0432142000
1.392,0.0432477000
1.393,0.0432743000
1.394,0.0432940000
1.395,0.0433066000
1.396,0.0433121000
1.397,0.0433105000
1.398,0.0433016000
1.399,0.0432857000
1.4,0.0432627000
1.401,0.0432328000
1.402,0.0431960000
1.403,0.0431524000
1.404,0.0431020000
1.405,0.0430449000
1.406,0.0429813000
1.407,0.0429111000
1.408,0.0428344000
1.409,0.0427514000
1.41,0.0426620000
1.411,0.0425664000
1.412,0.0424647000
1.413,0.0423568000
1.414,0.0422429000
1.415,0.0421231000
1.416,0.0419974000
1.417,0.0418659000
1.418,0.0417287000
1.419,0.0415859000
1.42,0.0414375000
1.421,0.0412836000
1.422,0.0411243000
1.423,0.0409598000
1.424,0.0407900000
1.425,0.0406150000
1.426,0.0404350000
1.427,0.0402501000
1.428,0.0400602000
1.429,0.0398655000
1.43,0.0396660000
1.431,0.0394619000
1.432,0.0392533000
1.433,0.0390401000
1.434,0.0388225000
1.435,0.0386005000
1.436,0.0383743000
1.437,0.0381440000
1.438,0.0379095000
1.439,0.0376710000
1.44,0.0374285000
1.441,0.0371822000
1.442,0.0369322000
1.443,0.0366784000
1.444,0.0364210000
1.445,0.0361601000
1.446,0.0358958000
1.447,0.0356281000
1.448,0.0353571000
1.449,0.0350830000
1.45,0.0348058000
1.451,0.0345256000
1.452,0.0342425000
1.453,0.0339567000
1.454,0.0336682000
1.455,0.0333771000
1.456,0.0330835000
1.457,0.0327876000
1.458,0.0324892000
1.459,0.0321886000
1.46,0.0318857000
1.461,0.0315806000
1.462,0.0312733000
1.463,0.0309638000
1.464,0.0306523000
1.465,0.0303386000
1.466,0.0300229000
1.467,0.0297053000
1.468,0.0293858000
1.469,0.0290647000
1.47,0.0287421000
1.471,0.0284182000
1.472,0.0280932000
1.473,0.0277671000
1.474,0.0274402000
1.475,0.0271126000
1.476,0.0267844000
1.477,0.0264558000
1.478,0.0261266000
1.479,0.0257967000
1.48,0.0254663000
1.481,0.0251351000
1.482,0.0248032000
1.483,0.0244704000
1.484,0.0241368000
1.485,0.0238023000
1.486,0.0234668000
1.487,0.0231306000
1.488,0.0227938000
1.489,0.0224567000
1.49,0.0221196000
1.491,0.0217825000
1.492,0.0214459000
1.493,0.0211099000
1.494,0.0207747000
1.495,0.0204407000
1.496,0.0201079000
1.497,0.0197765000
1.498,0.0194463000
1.499,0.0191174000
1.5,0.0187898000
1.501,0.0184634000
1.502,0.0181382000
1.503,0.0178143000
1.504,0.0174915000
1.505,0.0171700000
1.506,0.0168497000
1.507,0.0165305000
1.508,0.0162127000
1.509,0.0158960000
1.51,0.0155807000
1.511,0.0152666000
1.512,0.0149538000
1.513,0.0146423000
1.514,0.0143321000
1.515,0.0140233000
1.516,0.0137159000
1.517,0.0134100000
1.518,0.0131056000
1.519,0.0128029000
1.52,0.0125019000
1.521,0.0122027000
1.522,0.0119053000
1.523,0.0116099000
1.524,0.0113165000
1.525,0.0110252000
1.526,0.0107360000
1.527,0.0104492000
1.528,0.0101648000
1.529,0.0098829900
1.53,0.0096037800
1.531,0.0093273200
1.532,0.0090537300
1.533,0.0087831200
1.534,0.0085155900
1.535,0.0082512400
1.536,0.0079901600
1.537,0.0077324300
1.538,0.0074781400
1.539,0.0072273700
1.54,0.0069802000
1.541,0.0067367100
1.542,0.0064969800
1.543,0.0062611000
1.544,0.0060291400
1.545,0.0058011200
1.546,0.0055770200
1.547,0.0053567900
1.548,0.0051404300
1.549,0.0049279000
1.55,0.0047191700
1.551,0.0045142100
1.552,0.0043130100
1.553,0.0041155300
1.554,0.0039217600
1.555,0.0037317700
1.556,0.0035456500
1.557,0.0033635000
1.558,0.0031854200
1.559,0.0030115000
1.56,0.0028418500
1.561,0.0026765600
1.562,0.0025157400
1.563,0.0023594800
1.564,0.0022078600
1.565,0.0020609200
1.566,0.0019186500
1.567,0.0017810900
1.568,0.0016482300
1.569,0.0015200900
1.57,0.0013966900
1.571,0.0012780300
1.572,0.0011641400
1.573,0.0010550200
1.574,0.0009507190
1.575,0.0008513700
1.576,0.0007571150
1.577,0.0006680990
1.578,0.0005844690
1.579,0.0005063750
1.58,0.0004339700
1.581,0.0003674100
1.582,0.0003068550
1.583,0.0002524540
1.584,0.0002040960
1.585,0.0001614330
1.586,0.0001241180
1.587,0.0000918236
1.588,0.0000642362
1.589,0.0000410551
1.59,0.0000219921
1.591,0.0000067706
1.592,-0.0000048754
1.593,-0.0000132439
1.594,-0.0000187870
1.595,-0.0000219706
1.596,-0.0000232327
1.597,-0.0000229856
1.598,-0.0000216189
1.599,-0.0000195014
1.6,-0.0000169830
1.601,-0.0000143960
1.602,-0.0000120566
1.603,-0.0000102433
1.604,-0.0000090055
1.605,-0.0000082694
1.606,-0.0000079593
1.607,-0.0000079987
1.608,-0.0000083104
1.609,-0.0000088165
1.61,-0.0000094387
1.611,-0.0000100980
1.612,-0.0000107146
1.613,-0.0000112102
1.614,-0.0000115511
1.615,-0.0000117548
1.616,-0.0000118417
1.617,-0.0000118323
1.618,-0.0000117471
1.619,-0.0000116066
1.62,-0.0000114314
1.621,-0.0000112423
1.622,-0.0000110598
1.623,-0.0000109043
1.624,-0.0000107833
1.625,-0.0000106934
1.626,-0.0000106305
1.627,-0.0000105911
1.628,-0.0000105717
1.629,-0.0000105690
1.63,-0.0000105800
1.631,-0.0000106019
1.632,-0.0000106321
1.633,-0.0000106682
1.634,-0.0000107078
1.635,-0.0000107486
1.636,-0.0000107884
1.637,-0.0000108251
1.638,-0.0000108568
1.639,-0.0000108818
1.64,-0.0000108988
1.641,-0.0000109062
1.642,-0.0000109029
1.643,-0.0000108881
1.644,-0.0000108623
1.645,-0.0000108276
1.646,-0.0000107864
1.647,-0.0000107412
1.648,-0.0000106948
1.649,-0.0000106502
1.65,-0.0000106105
1.651,-0.0000105791
1.652,-0.0000105595
1.653,-0.0000105553
1.654,-0.0000105653
1.655,-0.0000105839
1.656,-0.0000106054
1.657,-0.0000106242
1.658,-0.0000106350
1.659,-0.0000106325
1.66,-0.0000106117
1.661,-0.0000105675
1.662,-0.0000104953
1.663,-0.0000103911
1.664,-0.0000102634
1.665,-0.0000101332
1.666,-0.0000100222
1.667,-0.0000099523
1.668,-0.0000099454
1.669,-0.0000100239
1.67,-0.0000102101
1.671,-0.0000105268
1.672,-0.0000109967
1.673,-0.0000116405
1.674,-0.0000124236
1.675,-0.0000132513
1.676,-0.0000140247
1.677,-0.0000146430
1.678,-0.0000150043
1.679,-0.0000150049
1.68,-0.0000145395
1.681,-0.0000135016
1.682,-0.0000117828
1.683,-0.0000092913
1.684,-0.0000061388
1.685,-0.0000025629
1.686,0.0000012040
1.687,0.0000049370
1.688,0.0000084185
1.689,0.0000114370
1.69,0.0000137879
1.691,0.0000152724
1.692,0.0000156980
1.693,0.0000148852
1.694,0.0000128460
1.695,0.0000097912
1.696,0.0000059486
1.697,0.0000015550
1.698,-0.0000031440
1.699,-0.0000078933
1.7,-0.0000124276
1.701,-0.0000164715
1.702,-0.0000197383
1.703,-0.0000219361
1.704,-0.0000229808
1.705,-0.0000230484
1.706,-0.0000223259
1.707,-0.0000209954
1.708,-0.0000192343
1.709,-0.0000172157
1.71,-0.0000151082
1.711,-0.0000130761
1.712,-0.0000112798
1.713,-0.0000098692
1.714,-0.0000088836
1.715,-0.0000082720
1.716,-0.0000079803
1.717,-0.0000079540
1.718,-0.0000081386
1.719,-0.0000084793
1.72,-0.0000089212
1.721,-0.0000094092
1.722,-0.0000098882
1.723,-0.0000103042
1.724,-0.0000106338
1.725,-0.0000108853
1.726,-0.0000110685
1.727,-0.0000111935
1.728,-0.0000112704
1.729,-0.0000113094
1.73,-0.0000113209
1.731,-0.0000113155
1.732,-0.0000113038
1.733,-0.0000112961
1.734,-0.0000112930
1.735,-0.0000112858
1.736,-0.0000112656
1.737,-0.0000112235
1.738,-0.0000111509
1.739,-0.0000110393
1.74,-0.0000108804
1.741,-0.0000106660
1.742,-0.0000103882
1.743,-0.0000100404
1.744,-0.0000096436
1.745,-0.0000092441
1.746,-0.0000088889
1.747,-0.0000086252
1.748,-0.0000085000
1.749,-0.0000085602
1.75,-0.0000088527
1.751,-0.0000094239
1.752,-0.0000103205
1.753,-0.0000115872
1.754,-0.0000132101
1.755,-0.0000151030
1.756,-0.0000171739
1.757,-0.0000193294
1.758,-0.0000214753
1.759,-0.0000235158
1.76,-0.0000253542
1.761,-0.0000268927
1.762,-0.0000280323
1.763,-0.0000286748
1.764,-0.0000287818
1.765,-0.0000283833
1.766,-0.0000275129
1.767,-0.0000262041
1.768,-0.0000244904
1.769,-0.0000224049
1.77,-0.0000199811
1.771,-0.0000172521
1.772,-0.0000142507
1.773,-0.0000110136
1.774,-0.0000076180
1.775,-0.0000041654
1.776,-0.0000007566
1.777,0.0000025087
1.778,0.0000055321
1.779,0.0000082162
1.78,0.0000104651
1.781,0.0000121839
1.782,0.0000132790
1.783,0.0000136632
1.784,0.0000133377
1.785,0.0000123778
1.786,0.0000108616
1.787,0.0000088684
1.788,0.0000064779
1.789,0.0000037706
1.79,0.0000008278
1.791,-0.0000022685
1.792,-0.0000054359
1.793,-0.0000085914
1.794,-0.0000116572
1.795,-0.0000145639
1.796,-0.0000172414
1.797,-0.0000196190
1.798,-0.0000216252
1.799,-0.0000231877
1.8,-0.0000242336
1.801,-0.0000246890
1.802,-0.0000244794
1.803,-0.0000235375
1.804,-0.0000219450
1.805,-0.0000199129
1.806,-0.0000176507
1.807,-0.0000153622
1.808,-0.0000132454
1.809,-0.0000114931
1.81,-0.0000102927
1.811,-0.0000098267
1.812,-0.0000102725
1.813,-0.0000117996
1.814,-0.0000144020
1.815,-0.0000178219
1.816,-0.0000217698
1.817,-0.0000259422
1.818,-0.0000300206
1.819,-0.0000336705
1.82,-0.0000365404
1.821,-0.0000382602
1.822,-0.0000384395
1.823,-0.0000366971
1.824,-0.0000331113
1.825,-0.0000281175
1.826,-0.0000221352
1.827,-0.0000155602
1.828,-0.0000087667
1.829,-0.0000021092
1.83,0.0000040758
1.831,0.0000094687
1.832,0.0000137652
1.833,0.0000166992
1.834,0.0000182715
1.835,0.0000186450
1.836,0.0000179894
1.837,0.0000164791
1.838,0.0000142934
1.839,0.0000116165
1.84,0.0000086377
1.841,0.0000055512
1.842,0.0000025567
1.843,-0.0000001440
1.844,-0.0000024585
1.845,-0.0000044324
1.846,-0.0000061195
1.847,-0.0000075734
1.848,-0.0000088472
1.849,-0.0000099939
1.85,-0.0000110661
1.851,-0.0000121159
1.852,-0.0000131952
1.853,-0.0000143536
1.854,-0.0000155900
1.855,-0.0000168449
1.856,-0.0000180556
1.857,-0.0000191585
1.858,-0.0000200897
1.859,-0.0000207847
1.86,-0.0000211786
1.861,-0.0000212060
1.862,-0.0000208013
1.863,-0.0000199042
1.864,-0.0000185697
1.865,-0.0000169554
1.866,-0.0000152191
1.867,-0.0000135156
1.868,-0.0000119964
1.869,-0.0000108100
1.87,-0.0000101017
1.871,-0.0000100141
1.872,-0.0000106866
1.873,-0.0000122526
1.874,-0.0000147013
1.875,-0.0000178189
1.876,-0.0000213682
1.877,-0.0000251028
1.878,-0.0000287668
1.879,-0.0000320939
1.88,-0.0000348072
1.881,-0.0000366184
1.882,-0.0000372275
1.883,-0.0000363382
1.884,-0.0000339658
1.885,-0.0000304036
1.886,-0.0000259425
1.887,-0.0000208619
1.888,-0.0000154303
1.889,-0.0000099059
1.89,-0.0000045372
1.891,0.0000004362
1.892,0.0000047837
1.893,0.0000083001
1.894,0.0000109557
1.895,0.0000128185
1.896,0.0000139585
1.897,0.0000144459
1.898,0.0000143514
1.899,0.0000137464
1.9,0.0000127024
1.901,0.0000112915
1.902,0.0000095860
1.903,0.0000076583
1.904,0.0000055733
1.905,0.0000033873
1.906,0.0000011571
1.907,-0.0000010605
1.908,-0.0000032077
1.909,-0.0000052267
1.91,-0.0000070590
1.911,-0.0000086459
1.912,-0.0000099281
1.913,-0.0000108486
1.914,-0.0000114114
1.915,-0.0000116828
1.916,-0.0000117315
1.917,-0.0000116259
1.918,-0.0000114339
1.919,-0.0000112229
1.92,-0.0000110602
1.921,-0.0000110122
1.922,-0.0000111452
1.923,-0.0000115214
1.924,-0.0000121212
1.925,-0.0000128406
1.926,-0.0000135695
1.927,-0.0000141963
1.928,-0.0000146073
1.929,-0.0000146869
1.93,-0.0000143176
1.931,-0.0000133801
1.932,-0.0000117531
1.933,-0.0000093318
1.934,-0.0000062245
1.935,-0.0000026731
1.936,0.0000010860
1.937,0.0000048244
1.938,0.0000083206
1.939,0.0000113602
1.94,0.0000137352
1.941,0.0000152442
1.942,0.0000156918
1.943,0.0000148963
1.944,0.0000128689
1.945,0.0000098208
1.946,0.0000059808
1.947,0.0000015861
1.948,-0.0000031169
1.949,-0.0000078721
1.95,-0.0000124136
1.951,-0.0000164650
1.952,-0.0000197386
1.953,-0.0000219413
1.954,-0.0000229886
1.955,-0.0000230570
1.956,-0.0000223338
1.957,-0.0000210017
1.958,-0.0000192386
1.959,-0.0000172179
1.96,-0.0000151087
1.961,-0.0000130756
1.962,-0.0000112794
1.963,-0.0000098702
1.964,-0.0000088873
1.965,-0.0000082792
1.966,-0.0000079910
1.967,-0.0000079680
1.968,-0.0000081549
1.969,-0.0000084964
1.97,-0.0000089371
1.971,-0.0000094213
1.972,-0.0000098932
1.973,-0.0000102984
1.974,-0.0000106141
1.975,-0.0000108507
1.976,-0.0000110198
1.977,-0.0000111335
1.978,-0.0000112038
1.979,-0.0000112430
1.98,-0.0000112634
1.981,-0.0000112772
1.982,-0.0000112923
1.983,-0.0000113046
1.984,-0.0000113088
1.985,-0.0000112996
1.986,-0.0000112720
1.987,-0.0000112210
1.988,-0.0000111418
1.989,-0.0000110299
1.99,-0.0000108809
1.991,-0.0000106906
1.992,-0.0000104549
1.993,-0.0000101709
1.994,-0.0000098552
1.995,-0.0000095428
1.996,-0.0000092694
1.997,-0.0000090708
1.998,-0.0000089828
1.999,-0.0000090413
2,-0.0000092822
2.001,-0.0000097413
2.002,-0.0000104546
2.003,-0.0000114577
2.004,-0.0000127866
2.005,-0.0000144672
2.006,-0.0000164367
2.007,-0.0000185840
2.008,-0.0000207956
2.009,-0.0000229561
2.01,-0.0000249485
2.011,-0.0000266538
2.012,-0.0000279513
2.013,-0.0000287208
2.014,-0.0000289137
2.015,-0.0000285649
2.016,-0.0000277141
2.017,-0.0000264006
2.018,-0.0000246638
2.019,-0.0000225427
2.02,-0.0000200762
2.021,-0.0000173031
2.022,-0.0000142621
2.023,-0.0000109947
2.024,-0.0000075791
2.025,-0.0000041155
2.026,-0.0000007030
2.027,0.0000025602
2.028,0.0000055771
2.029,0.0000082519
2.03,0.0000104898
2.031,0.0000121973
2.032,0.0000132822
2.033,0.0000136584
2.034,0.0000133274
2.035,0.0000123643
2.036,0.0000108468
2.037,0.0000088539
2.038,0.0000064648
2.039,0.0000037600
2.04,0.0000008201
2.041,-0.0000022731
2.042,-0.0000054376
2.043,-0.0000085906
2.044,-0.0000116548
2.045,-0.0000145604
2.046,-0.0000172375
2.047,-0.0000196151
2.048,-0.0000216217
2.049,-0.0000231849
2.05,-0.0000242316
2.051,-0.0000246878
2.052,-0.0000244790
2.053,-0.0000235378
2.054,-0.0000219457
2.055,-0.0000199139
2.056,-0.0000176518
2.057,-0.0000153633
2.058,-0.0000132464
2.059,-0.0000114939
2.06,-0.0000102933
2.061,-0.0000098270
2.062,-0.0000102727
2.063,-0.0000117995
2.064,-0.0000144017
2.065,-0.0000178214
2.066,-0.0000217692
2.067,-0.0000259415
2.068,-0.0000300199
2.069,-0.0000336699
2.07,-0.0000365399
2.071,-0.0000382598
2.072,-0.0000384394
2.073,-0.0000366972
2.074,-0.0000331118
2.075,-0.0000281184
2.076,-0.0000221364
2.077,-0.0000155616
2.078,-0.0000087682
2.079,-0.0000021107
2.08,0.0000040745
2.081,0.0000094678
2.082,0.0000137650
2.083,0.0000167000
2.084,0.0000182734
2.085,0.0000186481
2.086,0.0000179936
2.087,0.0000164843
2.088,0.0000142992
2.089,0.0000116225
2.09,0.0000086432
2.091,0.0000055553
2.092,0.0000025585
2.093,-0.0000001457
2.094,-0.0000024647
2.095,-0.0000044434
2.096,-0.0000061352
2.097,-0.0000075930
2.098,-0.0000088693
2.099,-0.0000100166
2.1,-0.0000110867
2.101,-0.0000121314
2.102,-0.0000132019
2.103,-0.0000143474
2.104,-0.0000155670
2.105,-0.0000168028
2.106,-0.0000179937
2.107,-0.0000190776
2.108,-0.0000199923
2.109,-0.0000206751
2.11,-0.0000210626
2.111,-0.0000210915
2.112,-0.0000206976
2.113,-0.0000198223
2.114,-0.0000185190
2.115,-0.0000169407
2.116,-0.0000152409
2.117,-0.0000135704
2.118,-0.0000120766
2.119,-0.0000109042
2.12,-0.0000101952
2.121,-0.0000100886
2.122,-0.0000107205
2.123,-0.0000122213
2.124,-0.0000145787
2.125,-0.0000175826
2.126,-0.0000210008
2.127,-0.0000245919
2.128,-0.0000281055
2.129,-0.0000312812
2.13,-0.0000338484
2.131,-0.0000355260
2.132,-0.0000360210
2.133,-0.0000350463
2.134,-0.0000326396
2.135,-0.0000291267
2.136,-0.0000248285
2.137,-0.0000200522
2.138,-0.0000150915
2.139,-0.0000102282
2.14,-0.0000057324
2.141,-0.0000018636
2.142,0.0000011291
2.143,0.0000030194
2.144,0.0000037964
2.145,0.0000036160
2.146,0.0000026427
2.147,0.0000010454
2.148,-0.0000010024
2.149,-0.0000033229
2.15,-0.0000057334
2.151,-0.0000080465
2.152,-0.0000100702
2.153,-0.0000116116
2.154,-0.0000126034
2.155,-0.0000131231
2.156,-0.0000132554
2.157,-0.0000130840
2.158,-0.0000126915
2.159,-0.0000121600
2.16,-0.0000115703
2.161,-0.0000110025
2.162,-0.0000105355
2.163,-0.0000102448
2.164,-0.0000101459
2.165,-0.0000101976
2.166,-0.0000103562
2.167,-0.0000105780
2.168,-0.0000108190
2.169,-0.0000110352
2.17,-0.0000111826
2.171,-0.0000112169
2.172,-0.0000110938
2.173,-0.0000107729
2.174,-0.0000102813
2.175,-0.0000097042
2.176,-0.0000091280
2.177,-0.0000086384
2.178,-0.0000083202
2.179,-0.0000082575
2.18,-0.0000085337
2.181,-0.0000092313
2.182,-0.0000104317
2.183,-0.0000122143
2.184,-0.0000145276
2.185,-0.0000170912
2.186,-0.0000195889
2.187,-0.0000216879
2.188,-0.0000230383
2.189,-0.0000232717
2.19,-0.0000219992
2.191,-0.0000188099
2.192,-0.0000132686
2.193,-0.0000049133
2.194,0.0000066997
2.195,0.0000218532
2.196,0.0000407959
2.197,0.0000637853
2.198,0.0000910880
2.199,0.0001229810
2.2,0.0001597500
2.201,0.0002016960
2.202,0.0002491280
2.203,0.0003023650
2.204,0.0003615140
2.205,0.0004264120
2.206,0.0004968840
2.207,0.0005727590
2.208,0.0006538720
2.209,0.0007400580
2.21,0.0008311600
2.211,0.0009270210
2.212,0.0010274900
2.213,0.0011324200
2.214,0.0012417300
2.215,0.0013553900
2.216,0.0014733700
2.217,0.0015956500
2.218,0.0017222100
2.219,0.0018530100
2.22,0.0019880400
2.221,0.0021272700
2.222,0.0022706700
2.223,0.0024182200
2.224,0.0025698800
2.225,0.0027255700
2.226,0.0028852300
2.227,0.0030487800
2.228,0.0032161500
2.229,0.0033872700
2.23,0.0035620700
2.231,0.0037404800
2.232,0.0039224200
2.233,0.0041078300
2.234,0.0042966600
2.235,0.0044889100
2.236,0.0046845700
2.237,0.0048836700
2.238,0.0050862000
2.239,0.0052921700
2.24,0.0055015900
2.241,0.0057144700
2.242,0.0059308100
2.243,0.0061506100
2.244,0.0063738700
2.245,0.0066004500
2.246,0.0068301900
2.247,0.0070629400
2.248,0.0072985400
2.249,0.0075368300
2.25,0.0077776700
2.251,0.0080208900
2.252,0.0082663400
2.253,0.0085138800
2.254,0.0087633500
2.255,0.0090147600
2.256,0.0092682000
2.257,0.0095237600
2.258,0.0097815600
2.259,0.0100417000
2.26,0.0103042000
2.261,0.0105693000
2.262,0.0108371000
2.263,0.0111076000
2.264,0.0113810000
2.265,0.0116573000
2.266,0.0119361000
2.267,0.0122175000
2.268,0.0125010000
2.269,0.0127866000
2.27,0.0130740000
2.271,0.0133629000
2.272,0.0136532000
2.273,0.0139447000
2.274,0.0142372000
2.275,0.0145305000
2.276,0.0148246000
2.277,0.0151198000
2.278,0.0154160000
2.279,0.0157133000
2.28,0.0160120000
2.281,0.0163120000
2.282,0.0166135000
2.283,0.0169167000
2.284,0.0172215000
2.285,0.0175282000
2.286,0.0178366000
2.287,0.0181466000
2.288,0.0184581000
2.289,0.0187707000
2.29,0.0190845000
2.291,0.0193992000
2.292,0.0197147000
2.293,0.0200308000
2.294,0.0203474000
2.295,0.0206642000
2.296,0.0209813000
2.297,0.0212985000
2.298,0.0216157000
2.299,0.0219330000
2.3,0.0222503000
2.301,0.0225675000
2.302,0.0228845000
2.303,0.0232014000
2.304,0.0235180000
2.305,0.0238343000
2.306,0.0241502000
2.307,0.0244658000
2.308,0.0247808000
2.309,0.0250954000
2.31,0.0254094000
2.311,0.0257227000
2.312,0.0260353000
2.313,0.0263473000
2.314,0.0266584000
2.315,0.0269687000
2.316,0.0272780000
2.317,0.0275865000
2.318,0.0278941000
2.319,0.0282010000
2.32,0.0285070000
2.321,0.0288123000
2.322,0.0291169000
2.323,0.0294209000
2.324,0.0297243000
2.325,0.0300271000
2.326,0.0303294000
2.327,0.0306310000
2.328,0.0309316000
2.329,0.0312312000
2.33,0.0315294000
2.331,0.0318259000
2.332,0.0321206000
2.333,0.0324133000
2.334,0.0327036000
2.335,0.0329915000
2.336,0.0332766000
2.337,0.0335588000
2.338,0.0338382000
2.339,0.0341148000
2.34,0.0343886000
2.341,0.0346595000
2.342,0.0349277000
2.343,0.0351930000
2.344,0.0354555000
2.345,0.0357152000
2.346,0.0359722000
2.347,0.0362262000
2.348,0.0364774000
2.349,0.0367256000
2.35,0.0369707000
2.351,0.0372126000
2.352,0.0374512000
2.353,0.0376865000
2.354,0.0379183000
2.355,0.0381465000
2.356,0.0383711000
2.357,0.0385919000
2.358,0.0388089000
2.359,0.0390219000
2.36,0.0392309000
2.361,0.0394358000
2.362,0.0396364000
2.363,0.0398326000
2.364,0.0400244000
2.365,0.0402117000
2.366,0.0403943000
2.367,0.0405721000
2.368,0.0407452000
2.369,0.0409133000
2.37,0.0410765000
2.371,0.0412346000
2.372,0.0413876000
2.373,0.0415354000
2.374,0.0416779000
2.375,0.0418150000
2.376,0.0419467000
2.377,0.0420729000
2.378,0.0421936000
2.379,0.0423085000
2.38,0.0424177000
2.381,0.0425210000
2.382,0.0426184000
2.383,0.0427098000
2.384,0.0427951000
2.385,0.0428742000
2.386,0.0429470000
2.387,0.0430135000
2.388,0.0430735000
2.389,0.0431271000
2.39,0.0431740000
2.391,0.0432142000
2.392,0.0432477000
2.393,0.0432743000
2.394,0.0432940000
2.395,0.0433066000
2.396,0.0433121000
2.397,0.0433105000
2.398,0.0433016000
2.399,0.0432857000
2.4,0.0432627000
2.401,0.0432328000
2.402,0.0431960000
2.403,0.0431524000
2.404,0.0431020000
2.405,0.0430449000
2.406,0.0429813000
2.407,0.0429111000
2.408,0.0428344000
2.409,0.0427514000
2.41,0.0426620000
2.411,0.0425664000
2.412,0.0424647000
2.413,0.0423568000
2.414,0.0422429000
2.415,0.0421231000
2.416,0.0419974000
2.417,0.0418659000
2.418,0.0417287000
2.419,0.0415859000
2.42,0.0414375000
2.421,0.0412836000
2.422,0.0411243000
2.423,0.0409598000
2.424,0.0407900000
2.425,0.0406150000
2.426,0.0404350000
2.427,0.0402501000
2.428,0.0400602000
2.429,0.0398655000
2.43,0.0396660000
2.431,0.0394619000
2.432,0.0392533000
2.433,0.0390401000
2.434,0.0388225000
2.435,0.0386005000
2.436,0.0383743000
