"time","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uDC","Losses","uAC[3]"
3.700000E-002,-5.385450E+002,-7.170316E-002,5.386167E+002,-2.255372E+002,-2.972404E+002,5.177015E+002,3.409135E+003,5.227776E+002
3.720000E-002,-6.039397E+002,-1.329185E-001,6.040726E+002,-1.954648E+002,-3.283835E+002,5.186414E+002,3.829046E+003,5.238483E+002
3.740000E-002,-6.588407E+002,-1.936093E-001,6.590343E+002,-1.660482E+002,-3.596578E+002,5.203892E+002,4.201977E+003,5.257060E+002
3.760000E-002,-6.984111E+002,-2.535361E-001,6.986646E+002,-1.373161E+002,-3.908524E+002,5.227725E+002,4.487514E+003,5.281685E+002
3.780000E-002,-7.182155E+002,-3.124622E-001,7.185280E+002,-1.092650E+002,-4.217275E+002,5.255568E+002,4.647039E+003,5.309925E+002
3.800000E-002,-7.143311E+002,-3.701552E-001,7.147013E+002,-8.186209E+001,-4.520176E+002,5.284518E+002,4.647899E+003,5.338797E+002
3.820000E-002,-6.834469E+002,-4.263873E-001,6.838732E+002,-5.504866E+001,-4.814364E+002,5.311188E+002,4.467661E+003,5.364851E+002
3.840000E-002,-6.229487E+002,-4.809367E-001,6.234297E+002,-2.874393E+001,-5.096811E+002,5.331798E+002,4.097964E+003,5.384251E+002
3.860000E-002,-5.309882E+002,-5.335881E-001,5.315218E+002,-2.849686E+000,-5.364383E+002,5.342266E+002,3.547469E+003,5.392880E+002
3.880000E-002,-3.947933E+002,-2.397845E+001,4.187718E+002,-3.708145E-001,-5.383212E+002,5.338795E+002,2.865174E+003,5.386920E+002
3.900000E-002,-1.977498E+002,-1.031477E+002,3.008975E+002,-9.460193E-002,-5.363981E+002,5.319951E+002,2.196118E+003,5.364927E+002
3.920000E-002,-2.741180E-001,-2.070822E+002,2.073563E+002,1.294198E+002,-5.329578E+002,5.285445E+002,1.652837E+003,4.035381E+002
3.940000E-002,-2.137948E-001,-2.350300E+002,2.352438E+002,1.577300E+002,-5.292551E+002,5.247859E+002,1.764578E+003,3.715250E+002
3.960000E-002,-1.533284E-001,-2.816483E+002,2.818016E+002,1.863812E+002,-5.260910E+002,5.215286E+002,1.979456E+003,3.397098E+002
3.980000E-002,-9.226201E-002,-3.422071E+002,3.422994E+002,2.157061E+002,-5.236744E+002,5.189909E+002,2.282995E+003,3.079682E+002
4.000000E-002,-3.083148E-002,-4.116418E+002,4.116726E+002,2.456580E+002,-5.221475E+002,5.173253E+002,2.657156E+003,2.764895E+002
4.020000E-002,3.072072E-002,-4.846859E+002,4.846552E+002,2.761519E+002,-5.215830E+002,5.166147E+002,3.078254E+003,2.454311E+002
4.040000E-002,9.215169E-002,-5.560044E+002,5.559122E+002,3.070676E+002,-5.219834E+002,5.168725E+002,3.516213E+003,2.149158E+002
4.060000E-002,1.532190E-001,-6.203219E+002,6.201687E+002,3.382496E+002,-5.232800E+002,5.180406E+002,3.935109E+003,1.850304E+002
4.080000E-002,2.136816E-001,-6.725611E+002,6.723474E+002,3.695083E+002,-5.253347E+002,5.199909E+002,4.295086E+003,1.558265E+002
4.100000E-002,2.733009E-001,-7.079635E+002,7.076902E+002,4.006229E+002,-5.279447E+002,5.225301E+002,4.555369E+003,1.273218E+002
4.120000E-002,3.318416E-001,-7.222056E+002,7.218738E+002,4.313446E+002,-5.308473E+002,5.254043E+002,4.678119E+003,9.950271E+001
4.140000E-002,3.890726E-001,-7.115179E+002,7.111289E+002,4.614000E+002,-5.337270E+002,5.283054E+002,4.632817E+003,7.232699E+001
4.160000E-002,4.447682E-001,-6.727778E+002,6.723330E+002,4.904961E+002,-5.362236E+002,5.308796E+002,4.400492E+003,4.572748E+001
4.180000E-002,4.987085E-001,-6.035836E+002,6.030849E+002,5.183253E+002,-5.379416E+002,5.327360E+002,3.977361E+003,1.961630E+001
4.200000E-002,2.470687E+000,-5.032717E+002,5.008010E+002,5.379624E+002,-5.384607E+002,5.334577E+002,3.374104E+003,4.983298E-001
4.220000E-002,4.528149E+001,-3.904715E+002,3.451900E+002,5.371677E+002,-5.374676E+002,5.327330E+002,2.690166E+003,2.999082E-001
4.240000E-002,1.435485E+002,-2.720921E+002,1.285437E+002,5.348832E+002,-5.348682E+002,5.304686E+002,2.046903E+003,-1.500477E-002
4.260000E-002,2.215565E+002,-2.218101E+002,2.536431E-001,5.312770E+002,-3.924602E+002,5.268347E+002,1.713179E+003,-1.388168E+002
4.280000E-002,2.568095E+002,-2.570032E+002,1.937180E-001,5.278324E+002,-3.607753E+002,5.233196E+002,1.865139E+003,-1.670571E+002
4.300000E-002,3.090174E+002,-3.091504E+002,1.330283E-001,5.250075E+002,-3.290180E+002,5.203904E+002,2.115343E+003,-1.959895E+002
4.320000E-002,3.733238E+002,-3.733956E+002,7.181367E-002,5.229893E+002,-2.974015E+002,5.182436E+002,2.448323E+003,-2.255878E+002
4.340000E-002,4.445810E+002,-4.445913E+002,1.031560E-002,5.218960E+002,-2.661058E+002,5.170079E+002,2.844018E+003,-2.557902E+002
4.360000E-002,5.174730E+002,-5.174218E+002,-5.122318E-002,5.217725E+002,-2.352746E+002,5.167387E+002,3.276214E+003,-2.864979E+002
4.380000E-002,5.866747E+002,-5.865622E+002,-1.125598E-001,5.225943E+002,-2.050172E+002,5.174221E+002,3.712429E+003,-3.175771E+002
4.400000E-002,6.469777E+002,-6.468042E+002,-1.734522E-001,5.242671E+002,-1.754074E+002,5.189744E+002,4.114948E+003,-3.488598E+002
4.420000E-002,6.934153E+002,-6.931816E+002,-2.336601E-001,5.266290E+002,-1.464843E+002,5.212434E+002,4.443132E+003,-3.801446E+002
4.440000E-002,7.213718E+002,-7.210788E+002,-2.929458E-001,5.294544E+002,-1.182542E+002,5.240130E+002,4.656705E+003,-4.112003E+002
4.460000E-002,7.267062E+002,-7.263552E+002,-3.510754E-001,5.324603E+002,-9.069230E+001,5.270083E+002,4.719889E+003,-4.417680E+002
4.480000E-002,7.058733E+002,-7.054655E+002,-4.078194E-001,5.353134E+002,-6.374678E+001,5.299031E+002,4.605880E+003,-4.715666E+002
4.500000E-002,6.560129E+002,-6.555500E+002,-4.629540E-001,5.376393E+002,-3.734240E+001,5.323288E+002,4.300945E+003,-5.002969E+002
4.520000E-002,5.750129E+002,-5.744967E+002,-5.162615E-001,5.390319E+002,-1.138494E+001,5.338835E+002,3.807677E+003,-5.276470E+002
4.540000E-002,4.662755E+002,-4.562745E+002,-1.000102E+001,5.390760E+002,-4.462730E-001,5.341545E+002,3.149964E+003,-5.386297E+002
4.560000E-002,3.500102E+002,-2.794360E+002,-7.057418E+001,5.375426E+002,-2.088617E-001,5.329143E+002,2.460800E+003,-5.373338E+002
4.580000E-002,2.279529E+002,-4.170609E+001,-1.862468E+002,5.343546E+002,1.445406E-001,5.300860E+002,1.846353E+003,-5.344991E+002
4.600000E-002,2.274600E+002,-2.337677E-001,-2.272262E+002,3.822581E+002,1.484902E+002,5.262947E+002,1.734634E+003,-5.307483E+002
4.620000E-002,2.677508E+002,-1.735613E-001,-2.675773E+002,3.504929E+002,1.769314E+002,5.228900E+002,1.914630E+003,-5.274243E+002
4.640000E-002,3.235249E+002,-1.126699E-001,-3.234122E+002,3.187228E+002,2.060528E+002,5.201297E+002,2.187900E+003,-5.247756E+002
4.660000E-002,3.898457E+002,-5.133383E-002,-3.897944E+002,2.871519E+002,2.358181E+002,5.181914E+002,2.537892E+003,-5.229700E+002
4.680000E-002,4.615061E+002,1.020480E-002,-4.615163E+002,2.559486E+002,2.661534E+002,5.171801E+002,2.942834E+003,-5.221021E+002
4.700000E-002,5.331885E+002,7.170316E-002,-5.332602E+002,2.252464E+002,2.969496E+002,5.171306E+002,3.374748E+003,-5.221960E+002
4.720000E-002,5.996027E+002,1.329185E-001,-5.997357E+002,1.951438E+002,3.280625E+002,5.180080E+002,3.799613E+003,-5.232063E+002
4.740000E-002,6.556148E+002,1.936093E-001,-6.558084E+002,1.657043E+002,3.593138E+002,5.197077E+002,4.178817E+003,-5.250181E+002
4.760000E-002,6.963664E+002,2.535361E-001,-6.966199E+002,1.369570E+002,3.904933E+002,5.220584E+002,4.471762E+003,-5.274503E+002
4.780000E-002,7.173838E+002,3.124622E-001,-7.176962E+002,1.088987E+002,4.213613E+002,5.248260E+002,4.639402E+003,-5.302600E+002
4.800000E-002,7.147070E+002,3.701552E-001,-7.150772E+002,8.149659E+001,4.516521E+002,5.277200E+002,4.648542E+003,-5.331487E+002
4.820000E-002,6.850024E+002,4.263873E-001,-6.854287E+002,5.469159E+001,4.810794E+002,5.304016E+002,4.476235E+003,-5.357709E+002
4.840000E-002,6.256398E+002,4.809367E-001,-6.261207E+002,2.840277E+001,5.093400E+002,5.324921E+002,4.113617E+003,-5.377427E+002
4.860000E-002,5.347511E+002,5.335881E-001,-5.352847E+002,2.531567E+000,5.361202E+002,5.335828E+002,3.568823E+003,-5.386518E+002
4.880000E-002,3.992538E+002,2.460150E+001,-4.238553E+002,3.746520E-001,5.377421E+002,5.332947E+002,2.891489E+003,-5.381168E+002
4.900000E-002,2.028038E+002,1.043766E+002,-3.071804E+002,9.842715E-002,5.358968E+002,5.314863E+002,2.225724E+003,-5.359952E+002
4.920000E-002,2.734122E-001,2.115999E+002,-2.118733E+002,-1.295644E+002,5.325413E+002,5.281189E+002,1.673372E+003,-4.029769E+002
4.940000E-002,2.137897E-001,2.401766E+002,-2.403904E+002,-1.575577E+002,5.289052E+002,5.244257E+002,1.789110E+003,-3.713476E+002
4.960000E-002,1.533284E-001,2.873208E+002,-2.874742E+002,-1.862431E+002,5.258147E+002,5.212410E+002,2.007852E+003,-3.395717E+002
4.980000E-002,9.226201E-002,3.482754E+002,-3.483677E+002,-2.156077E+002,5.234775E+002,5.187819E+002,2.315106E+003,-3.078698E+002
5.000000E-002,3.083148E-002,4.179686E+002,-4.179994E+002,-2.456010E+002,5.220336E+002,5.171986E+002,2.692633E+003,-2.764325E+002
5.020000E-002,-3.072072E-002,4.911330E+002,-4.911022E+002,-2.761380E+002,5.215553E+002,5.165741E+002,3.116519E+003,-2.454173E+002
5.040000E-002,-9.215169E-002,5.624263E+002,-5.623342E+002,-3.070971E+002,5.220423E+002,5.169186E+002,3.556384E+003,-2.149453E+002
5.060000E-002,-1.532190E-001,6.265748E+002,-6.264215E+002,-3.383212E+002,5.234233E+002,5.181713E+002,3.976051E+003,-1.851021E+002
5.080000E-002,-2.136816E-001,6.785080E+002,-6.782943E+002,-3.696203E+002,5.255588E+002,5.202031E+002,4.335493E+003,-1.559385E+002
5.100000E-002,-2.733009E-001,7.134873E+002,-7.132140E+002,-4.007731E+002,5.282451E+002,5.228195E+002,4.593922E+003,-1.274720E+002
5.120000E-002,-3.318416E-001,7.271809E+002,-7.268491E+002,-4.315295E+002,5.312171E+002,5.257642E+002,4.713387E+003,-9.968761E+001
5.140000E-002,-3.890726E-001,7.158219E+002,-7.154328E+002,-4.616152E+002,5.341573E+002,5.287271E+002,4.663432E+003,-7.254215E+001
5.160000E-002,-4.447682E-001,6.763172E+002,-6.758724E+002,-4.907367E+002,5.367047E+002,5.313536E+002,4.425457E+003,-4.596801E+001
5.180000E-002,-4.987085E-001,6.062878E+002,-6.057890E+002,-5.185858E+002,5.384627E+002,5.332517E+002,3.996094E+003,-1.987685E+001
5.200000E-002,-2.317508E+000,5.050089E+002,-5.026914E+002,-5.385100E+002,5.390103E+002,5.340037E+002,3.386452E+003,-5.003734E-001
5.220000E-002,-4.451352E+001,3.909723E+002,-3.464588E+002,-5.377284E+002,5.380303E+002,5.332940E+002,2.695167E+003,-3.019450E-001
5.240000E-002,-1.421602E+002,2.713456E+002,-1.291854E+002,-5.354403E+002,5.354273E+002,5.310279E+002,2.045064E+003,1.297474E-002
5.260000E-002,-2.195754E+002,2.198291E+002,-2.536431E-001,-5.318135E+002,3.927284E+002,5.273752E+002,1.704933E+003,1.390851E+002
5.280000E-002,-2.539623E+002,2.541560E+002,-1.937180E-001,-5.283342E+002,3.610262E+002,5.238271E+002,1.852172E+003,1.673080E+002
5.300000E-002,-3.053663E+002,3.054993E+002,-1.330283E-001,-5.254638E+002,3.292462E+002,5.208540E+002,2.097460E+003,1.962177E+002
5.320000E-002,-3.689504E+002,3.690222E+002,-7.181368E-002,-5.233896E+002,2.976017E+002,5.186527E+002,2.425398E+003,2.257879E+002
5.340000E-002,-4.395840E+002,4.395943E+002,-1.031560E-002,-5.222297E+002,2.662727E+002,5.173516E+002,2.816083E+003,2.559571E+002
5.360000E-002,-5.119758E+002,5.119246E+002,5.122317E-002,-5.220323E+002,2.354046E+002,5.170095E+002,3.243608E+003,2.866278E+002
5.380000E-002,-5.808111E+002,5.806985E+002,1.125598E-001,-5.227748E+002,2.051074E+002,5.176143E+002,3.675782E+003,3.176674E+002
5.400000E-002,-6.408846E+002,6.407111E+002,1.734522E-001,-5.243642E+002,1.754559E+002,5.190837E+002,4.075168E+003,3.489083E+002
5.420000E-002,-6.872274E+002,6.869938E+002,2.336601E-001,-5.266408E+002,1.464902E+002,5.212676E+002,4.401361E+003,3.801505E+002
5.440000E-002,-7.152326E+002,7.149396E+002,2.929458E-001,-5.293810E+002,1.182174E+002,5.239518E+002,4.614352E+003,4.111635E+002
5.460000E-002,-7.207701E+002,7.204190E+002,3.510754E-001,-5.323039E+002,9.061410E+001,5.268638E+002,4.678582E+003,4.416898E+002
5.480000E-002,-7.002909E+002,6.998831E+002,4.078194E-001,-5.350787E+002,6.362943E+001,5.296796E+002,4.567263E+003,4.714493E+002
5.500000E-002,-6.509172E+002,6.504542E+002,4.629540E-001,-5.373327E+002,3.718912E+001,5.320324E+002,4.266458E+003,5.001436E+002
5.520000E-002,-5.705192E+002,5.700030E+002,5.162615E-001,-5.386614E+002,1.119966E+001,5.335219E+002,3.778445E+003,5.274617E+002
5.540000E-002,-4.625918E+002,4.523314E+002,1.026038E+001,-5.386515E+002,4.420706E-001,5.337377E+002,3.126893E+003,5.382095E+002
5.560000E-002,-3.473133E+002,2.759934E+002,7.131990E+001,-5.370770E+002,2.046733E-001,5.324548E+002,2.444854E+003,5.368724E+002
5.580000E-002,-2.263189E+002,3.880183E+001,1.875171E+002,-5.338616E+002,-1.487151E-001,5.295976E+002,1.837760E+003,5.340104E+002
5.600000E-002,-2.280940E+002,2.337677E-001,2.278602E+002,-3.820147E+002,-1.482468E+002,5.258066E+002,1.736461E+003,5.302615E+002
5.620000E-002,-2.691850E+002,1.735613E-001,2.690114E+002,-3.502572E+002,-1.766958E+002,5.224158E+002,1.920665E+003,5.269530E+002
5.640000E-002,-3.257236E+002,1.126699E-001,3.256109E+002,-3.184999E+002,-2.058299E+002,5.196796E+002,2.198377E+003,5.243298E+002
5.660000E-002,-3.927586E+002,5.133383E-002,3.927073E+002,-2.869467E+002,-2.356129E+002,5.177752E+002,2.553023E+003,5.225596E+002
5.680000E-002,-4.650672E+002,-1.020480E-002,4.650774E+002,-2.557657E+002,-2.659705E+002,5.168072E+002,2.962713E+003,5.217363E+002
5.700000E-002,-5.373170E+002,-7.170316E-002,5.373887E+002,-2.250898E+002,-2.967930E+002,5.168091E+002,3.399269E+003,5.218827E+002
5.720000E-002,-6.042050E+002,-1.329185E-001,6.043379E+002,-1.950168E+002,-3.279355E+002,5.177448E+002,3.828422E+003,5.229523E+002
5.740000E-002,-6.605872E+002,-1.936094E-001,6.607808E+002,-1.656096E+002,-3.592192E+002,5.195085E+002,4.211279E+003,5.248288E+002
5.760000E-002,-7.015991E+002,-2.535361E-001,7.018526E+002,-1.368967E+002,-3.904330E+002,5.219274E+002,4.506983E+003,5.273298E+002
5.780000E-002,-7.227611E+002,-3.124622E-001,7.230736E+002,-1.088741E+002,-4.213366E+002,5.247659E+002,4.676244E+003,5.302107E+002
5.800000E-002,-7.201085E+002,-3.701552E-001,7.204787E+002,-8.150799E+001,-4.516635E+002,5.277320E+002,4.685684E+003,5.331715E+002
5.820000E-002,-6.903064E+002,-4.263873E-001,6.907328E+002,-5.473867E+001,-4.811264E+002,5.304851E+002,4.512267E+003,5.358651E+002
5.840000E-002,-6.307281E+002,-4.809367E-001,6.312091E+002,-2.848434E+001,-5.094216E+002,5.326450E+002,4.147168E+003,5.379059E+002
5.860000E-002,-5.395117E+002,-5.335881E-001,5.400453E+002,-2.645708E+000,-5.362343E+002,5.338016E+002,3.598684E+003,5.388800E+002
5.880000E-002,-4.037121E+002,-2.434456E+001,4.280567E+002,-3.793672E-001,-5.380248E+002,5.335734E+002,2.916334E+003,5.384041E+002
5.900000E-002,-2.069088E+002,-1.037819E+002,3.106907E+002,-1.031268E-001,-5.362299E+002,5.318165E+002,2.244547E+003,5.363330E+002
5.920000E-002,-2.734126E-001,-2.124682E+002,2.127416E+002,1.297486E+002,-5.329102E+002,5.284860E+002,1.678554E+003,4.031615E+002
5.940000E-002,-2.137897E-001,-2.404238E+002,2.406376E+002,1.577452E+002,-5.292803E+002,5.248003E+002,1.791321E+003,3.715351E+002
5.960000E-002,-1.533284E-001,-2.869435E+002,2.870969E+002,1.864296E+002,-5.261877E+002,5.216147E+002,2.006885E+003,3.397581E+002
5.980000E-002,-9.226201E-002,-3.472841E+002,3.473764E+002,2.157890E+002,-5.238401E+002,5.191464E+002,2.310709E+003,3.080511E+002
6.000000E-002,-3.083148E-002,-4.163871E+002,4.164180E+002,2.457731E+002,-5.223778E+002,5.175460E+002,2.684568E+003,2.766046E+002
6.020000E-002,3.072072E-002,-4.889985E+002,4.889678E+002,2.762972E+002,-5.218736E+002,5.168966E+002,3.104631E+003,2.455764E+002
6.040000E-002,9.215169E-002,-5.597880E+002,5.596959E+002,3.072397E+002,-5.223277E+002,5.172092E+002,3.540662E+003,2.150879E+002
6.060000E-002,1.532190E-001,-6.234927E+002,6.233394E+002,3.384443E+002,-5.236695E+002,5.184237E+002,3.956673E+003,1.852252E+002
6.080000E-002,2.136816E-001,-6.750516E+002,6.748379E+002,3.697212E+002,-5.257606E+002,5.204118E+002,4.312856E+003,1.560394E+002
6.100000E-002,2.733009E-001,-7.097345E+002,7.094612E+002,4.008496E+002,-5.283981E+002,5.229800E+002,4.568651E+003,1.275485E+002
6.120000E-002,3.318416E-001,-7.232163E+002,7.228845E+002,4.315800E+002,-5.313182E+002,5.258732E+002,4.686317E+003,9.973815E+001
6.140000E-002,3.890726E-001,-7.117338E+002,7.113448E+002,4.616387E+002,-5.342044E+002,5.287824E+002,4.635557E+003,7.256567E+001
6.160000E-002,4.447682E-001,-6.721963E+002,6.717515E+002,4.907327E+002,-5.366968E+002,5.313539E+002,4.397864E+003,4.596408E+001
6.180000E-002,4.987085E-001,-6.022255E+002,6.017268E+002,5.185546E+002,-5.384003E+002,5.331974E+002,3.969886E+003,1.984565E+001
6.200000E-002,2.345448E+000,-5.011090E+002,4.987636E+002,5.383986E+002,-5.388950E+002,5.338962E+002,3.362650E+003,4.964176E-001
6.220000E-002,4.468880E+001,-3.873802E+002,3.426914E+002,5.375674E+002,-5.378654E+002,5.331364E+002,2.674917E+003,2.980023E-001
6.240000E-002,1.425353E+002,-2.681663E+002,1.256310E+002,5.352347E+002,-5.352178E+002,5.308250E+002,2.029185E+003,-1.690433E-002
6.260000E-002,2.185435E+002,-2.187972E+002,2.536431E-001,5.315811E+002,-3.926123E+002,5.271448E+002,1.699293E+003,-1.389689E+002
6.280000E-002,2.533258E+002,-2.535195E+002,1.937180E-001,5.280921E+002,-3.609052E+002,5.235864E+002,1.848348E+003,-1.671870E+002
6.300000E-002,3.051415E+002,-3.052745E+002,1.330283E-001,5.252173E+002,-3.291229E+002,5.206079E+002,2.095645E+003,-1.960944E+002
6.320000E-002,3.691429E+002,-3.692147E+002,7.181367E-002,5.231446E+002,-2.974792E+002,5.184073E+002,2.425815E+003,-2.256654E+002
6.340000E-002,4.401889E+002,-4.401992E+002,1.031560E-002,5.219936E+002,-2.661546E+002,5.171143E+002,2.818953E+003,-2.558390E+002
6.360000E-002,5.129678E+002,-5.129166E+002,-5.122318E-002,5.218105E+002,-2.352936E+002,5.167857E+002,3.249031E+003,-2.865169E+002
6.380000E-002,5.821565E+002,-5.820439E+002,-1.125598E-001,5.225720E+002,-2.050061E+002,5.174089E+002,3.683761E+003,-3.175660E+002
6.400000E-002,6.425464E+002,-6.423729E+002,-1.734522E-001,5.241852E+002,-1.753664E+002,5.189013E+002,4.085606E+003,-3.488188E+002
6.420000E-002,6.891688E+002,-6.889352E+002,-2.336601E-001,5.264895E+002,-1.464146E+002,5.211124E+002,4.414065E+003,-3.800749E+002
6.440000E-002,7.174041E+002,-7.171111E+002,-2.929458E-001,5.292607E+002,-1.181573E+002,5.238272E+002,4.628931E+003,-4.111034E+002
6.460000E-002,7.231045E+002,-7.227534E+002,-3.510754E-001,5.322167E+002,-9.057051E+001,5.267719E+002,4.694417E+003,-4.416462E+002
6.480000E-002,7.027157E+002,-7.023078E+002,-4.078194E-001,5.350256E+002,-6.360287E+001,5.296216E+002,4.583610E+003,-4.714227E+002
6.500000E-002,6.533673E+002,-6.529043E+002,-4.629540E-001,5.373137E+002,-3.717964E+001,5.320085E+002,4.282583E+003,-5.001341E+002
6.520000E-002,5.729359E+002,-5.724196E+002,-5.162615E-001,5.386760E+002,-1.120698E+001,5.335317E+002,3.793662E+003,-5.274690E+002
6.540000E-002,4.649302E+002,-4.546911E+002,-1.023914E+001,5.386981E+002,-4.444515E-001,5.337796E+002,3.140690E+003,-5.382537E+002
6.560000E-002,3.495170E+002,-2.782818E+002,-7.123525E+001,5.371538E+002,-2.070463E-001,5.325271E+002,2.456692E+003,-5.369467E+002
6.580000E-002,2.283235E+002,-4.098677E+001,-1.873367E+002,5.339662E+002,1.463498E-001,5.296980E+002,1.847116E+003,-5.341125E+002
6.600000E-002,2.288237E+002,-2.337677E-001,-2.285899E+002,3.820721E+002,1.483042E+002,5.259200E+002,1.740345E+003,-5.303763E+002
6.620000E-002,2.697161E+002,-1.735613E-001,-2.695426E+002,3.503186E+002,1.767572E+002,5.225376E+002,1.923680E+003,-5.270758E+002
6.640000E-002,3.260456E+002,-1.126699E-001,-3.259329E+002,3.185640E+002,2.058941E+002,5.198072E+002,2.200417E+003,-5.244581E+002
6.660000E-002,3.928647E+002,-5.133383E-002,-3.928134E+002,2.870121E+002,2.356782E+002,5.179057E+002,2.553952E+003,-5.226904E+002
6.680000E-002,4.649553E+002,1.020480E-002,-4.649655E+002,2.558309E+002,2.660357E+002,5.169377E+002,2.962394E+003,-5.218665E+002
6.700000E-002,5.369901E+002,7.170316E-002,-5.370618E+002,2.251532E+002,2.968564E+002,5.169366E+002,3.397590E+003,-5.220096E+002
6.720000E-002,6.036712E+002,1.329185E-001,-6.038041E+002,1.950772E+002,3.279958E+002,5.178666E+002,3.825313E+003,-5.230730E+002
6.740000E-002,6.598589E+002,1.936093E-001,-6.600525E+002,1.656656E+002,3.592751E+002,5.196218E+002,4.206737E+003,-5.249407E+002
6.760000E-002,7.006927E+002,2.535361E-001,-7.009462E+002,1.369470E+002,3.904833E+002,5.220298E+002,4.501083E+003,-5.274304E+002
6.780000E-002,7.216969E+002,3.124622E-001,-7.220094E+002,1.089176E+002,4.213801E+002,5.248551E+002,4.669147E+003,-5.302978E+002
6.800000E-002,7.189108E+002,3.701552E-001,-7.192809E+002,8.154383E+001,4.516994E+002,5.278061E+002,4.677641E+003,-5.332432E+002
6.820000E-002,6.890028E+002,4.263873E-001,-6.894292E+002,5.476603E+001,4.811538E+002,5.305425E+002,4.503608E+003,-5.359198E+002
6.840000E-002,6.293487E+002,4.809367E-001,-6.298296E+002,2.850266E+001,5.094399E+002,5.326844E+002,4.138278E+003,-5.379425E+002
6.860000E-002,5.380873E+002,5.335881E-001,-5.386209E+002,2.654619E+000,5.362432E+002,5.338222E+002,3.589970E+003,-5.388979E+002
6.880000E-002,4.022793E+002,2.433406E+001,-4.266134E+002,3.779449E-001,5.380248E+002,5.335749E+002,2.908177E+003,-5.384028E+002
6.900000E-002,2.054896E+002,1.037804E+002,-3.092701E+002,1.017091E-001,5.362109E+002,5.317989E+002,2.237342E+003,-5.363126E+002
6.920000E-002,2.739025E-001,2.118041E+002,-2.120780E+002,-1.294858E+002,5.328744E+002,5.284515E+002,1.675378E+003,-4.033886E+002
6.940000E-002,2.137896E-001,2.398380E+002,-2.400518E+002,-1.577228E+002,5.292354E+002,5.247566E+002,1.788300E+003,-3.715126E+002
6.960000E-002,1.533284E-001,2.864380E+002,-2.865913E+002,-1.864036E+002,5.261358E+002,5.215638E+002,2.004150E+003,-3.397322E+002
6.980000E-002,9.226201E-002,3.468694E+002,-3.469616E+002,-2.157599E+002,5.237819E+002,5.190892E+002,2.308326E+003,-3.080220E+002
7.000000E-002,3.083148E-002,4.160768E+002,-4.161076E+002,-2.457422E+002,5.223159E+002,5.174848E+002,2.682652E+003,-2.765737E+002
7.020000E-002,-3.072073E-002,4.888031E+002,-4.887724E+002,-2.762649E+002,5.218091E+002,5.168326E+002,3.103302E+003,-2.455442E+002
7.040000E-002,-9.215170E-002,5.597140E+002,-5.596219E+002,-3.072067E+002,5.222616E+002,5.171433E+002,3.540030E+003,-2.150549E+002
7.060000E-002,-1.532190E-001,6.235366E+002,-6.233834E+002,-3.384113E+002,5.236035E+002,5.183577E+002,3.956787E+003,-1.851922E+002
7.080000E-002,-2.136816E-001,6.752011E+002,-6.749874E+002,-3.696890E+002,5.256962E+002,5.203470E+002,4.313689E+003,-1.560072E+002
7.100000E-002,-2.733009E-001,7.099672E+002,-7.096939E+002,-4.008185E+002,5.283358E+002,5.229172E+002,4.570078E+003,-1.275173E+002
7.120000E-002,-3.318416E-001,7.235357E+002,-7.232039E+002,-4.315505E+002,5.312592E+002,5.258135E+002,4.688362E+003,-9.970865E+001
7.140000E-002,-3.890726E-001,7.121517E+002,-7.117626E+002,-4.616118E+002,5.341506E+002,5.287277E+002,4.638274E+003,-7.253877E+001
7.160000E-002,-4.447682E-001,6.727007E+002,-6.722559E+002,-4.907092E+002,5.366497E+002,5.313058E+002,4.401110E+003,-4.594052E+001
7.180000E-002,-4.987085E-001,6.027937E+002,-6.022950E+002,-5.185350E+002,5.383610E+002,5.331570E+002,3.973419E+003,-1.982599E+001
7.200000E-002,-2.354623E+000,5.017214E+002,-4.993668E+002,-5.383673E+002,5.388643E+002,5.338643E+002,3.366214E+003,-4.970117E-001
7.220000E-002,-4.472858E+001,3.880518E+002,-3.433233E+002,-5.375448E+002,5.378434E+002,5.331131E+002,2.678486E+003,-2.985944E-001
7.240000E-002,-1.425957E+002,2.688771E+002,-1.262815E+002,-5.352214E+002,5.352051E+002,5.308110E+002,2.032547E+003,1.631421E-002
7.260000E-002,-2.189443E+002,2.191979E+002,-2.536431E-001,-5.315752E+002,3.926093E+002,5.271381E+002,1.701229E+003,1.389659E+002
7.280000E-002,-2.537319E+002,2.539256E+002,-1.937180E-001,-5.280916E+002,3.609049E+002,5.235850E+002,1.850381E+003,1.671867E+002
7.300000E-002,-3.055440E+002,3.056770E+002,-1.330283E-001,-5.252222E+002,3.291253E+002,5.206120E+002,2.097757E+003,1.960969E+002
7.320000E-002,-3.695329E+002,3.696047E+002,-7.181367E-002,-5.231548E+002,2.974843E+002,5.184167E+002,2.427976E+003,2.256705E+002
7.340000E-002,-4.405576E+002,4.405679E+002,-1.031560E-002,-5.220089E+002,2.661622E+002,5.171288E+002,2.821115E+003,2.558466E+002
7.360000E-002,-5.133072E+002,5.132560E+002,5.122318E-002,-5.218304E+002,2.353036E+002,5.168049E+002,3.251135E+003,2.865268E+002
7.380000E-002,-5.824591E+002,5.823466E+002,1.125598E-001,-5.225961E+002,2.050181E+002,5.174324E+002,3.685737E+003,3.175780E+002
