"time","Capacitor1_i","IdealDiode3_v"
0.0475,195.125,-524.751
0.0476,195.125,-524.751
0.0476,208.366,-526.112
0.0477,208.366,-526.112
0.0477,216.155,-527.538
0.0478,216.155,-527.538
0.0478,218.013,-528.99
0.0479,218.013,-528.99
0.0479,213.504,-530.428
0.048,213.504,-530.428
0.048,202.23,-531.806
0.0481,202.23,-531.806
0.0481,183.838,-533.079
0.0482,183.838,-533.079
0.0482,158.019,-534.197
0.0483,158.019,-534.197
0.0483,124.516,-535.109
0.0484,124.516,-535.109
0.0484,83.1181,-535.765
0.0485,83.1181,-535.765
0.0485,33.6675,-536.109
0.0486,33.6675,-536.109
0.0486,-21.4073,-536.096
0.0487,-21.4073,-536.096
0.0487,-77.7438,-535.709
0.0488,-77.7438,-535.709
0.0488,-135.373,-534.942
0.0489,-135.373,-534.942
0.0489,-194.398,-533.785
0.049,-194.398,-533.785
0.049,-254.909,-532.227
0.0491,-254.909,-532.227
0.0491,-289.554,-530.323
0.0492,-289.554,-530.323
0.0492,-277.864,-528.44
0.0493,-277.864,-528.44
0.0493,-260.974,-526.658
0.0494,-260.974,-526.658
0.0494,-239.438,-525.009
0.0495,-239.438,-525.009
0.0495,-213.839,-523.521
0.0496,-213.839,-523.521
0.0496,-184.783,-522.22
0.0497,-184.783,-522.22
0.0497,-152.897,-521.125
0.0498,-152.897,-521.125
0.0498,-118.825,-520.252
0.0499,-118.825,-520.252
0.0499,-83.2216,-519.614
0.05,-83.2216,-519.614
0.05,-46.7524,-519.217
0.0501,-46.7524,-519.217
0.0501,-10.0852,-519.064
0.0502,-10.0852,-519.064
0.0502,26.1117,-519.154
0.0503,26.1117,-519.154
0.0503,61.1742,-519.481
0.0504,61.1742,-519.481
0.0504,94.4464,-520.034
0.0505,94.4464,-520.034
0.0505,125.285,-520.799
0.0506,125.285,-520.799
0.0506,153.063,-521.756
0.0507,153.063,-521.756
0.0507,177.174,-522.883
0.0508,177.174,-522.883
0.0508,197.035,-524.153
0.0509,197.035,-524.153
0.0509,212.092,-525.535
0.051,212.092,-525.535
0.051,221.82,-526.994
0.0511,221.82,-526.994
0.0511,225.731,-528.493
0.0512,225.731,-528.493
0.0512,223.374,-529.991
0.0513,223.374,-529.991
0.0513,214.336,-531.445
0.0514,214.336,-531.445
0.0514,198.252,-532.808
0.0515,198.252,-532.808
0.0515,174.797,-534.032
0.0516,174.797,-534.032
0.0516,143.698,-535.067
0.0517,143.698,-535.067
0.0517,104.729,-535.861
0.0518,104.729,-535.861
0.0518,57.7166,-536.36
0.0519,57.7166,-536.36
0.0519,3.41943,-536.51
0.052,3.41943,-536.51
0.052,-52.9498,-536.275
0.0521,-52.9498,-536.275
0.0521,-110.617,-535.645
0.0522,-110.617,-535.645
0.0522,-169.686,-534.61
0.0523,-169.686,-534.61
0.0523,-230.248,-533.161
0.0524,-230.248,-533.161
0.0524,-291.013,-406.269
0.0525,-291.013,-406.269
0.0525,-281.624,-390.511
0.0526,-281.624,-390.511
0.0526,-266.86,-374.67
0.0527,-266.86,-374.67
0.0527,-247.263,-358.775
0.0528,-247.263,-358.775
0.0528,-223.404,-342.858
0.0529,-223.404,-342.858
0.0529,-195.879,-326.945
0.053,-195.879,-326.945
0.053,-165.307,-311.064
0.0531,-165.307,-311.064
0.0531,-132.323,-295.238
0.0532,-132.323,-295.238
0.0532,-97.5777,-279.49
0.0533,-97.5777,-279.49
0.0533,-61.7299,-263.84
0.0534,-61.7299,-263.84
0.0534,-25.445,-248.305
0.0535,-25.445,-248.305
0.0535,10.6101,-232.901
0.0536,10.6101,-232.901
0.0536,45.7717,-217.641
0.0537,45.7717,-217.641
0.0537,79.3827,-202.536
0.0538,79.3827,-202.536
0.0538,110.797,-187.595
0.0539,110.797,-187.595
0.0539,139.383,-172.825
0.054,139.383,-172.825
0.054,164.528,-158.231
0.0541,164.528,-158.231
0.0541,185.644,-143.814
0.0542,185.644,-143.814
0.0542,202.166,-129.575
0.0543,202.166,-129.575
0.0543,213.562,-115.513
0.0544,213.562,-115.513
0.0544,219.331,-101.624
0.0545,219.331,-101.624
0.0545,219.01,-87.9035
0.0546,219.01,-87.9035
0.0546,212.174,-74.3443
0.0547,212.174,-74.3443
0.0547,198.441,-60.9383
0.0548,198.441,-60.9383
0.0548,177.474,-47.6758
0.0549,177.474,-47.6758
0.0549,148.982,-34.5458
0.055,148.982,-34.5458
0.055,112.722,-21.5364
0.0551,112.722,-21.5364
0.0551,68.504,-8.6347
0.0552,68.504,-8.6347
0.0552,16.2913,2.00021
0.0553,16.2913,2.00021
0.0553,-39.4605,2.00972
0.0554,-39.4605,2.00972
0.0554,-96.4333,2.03329
0.0555,-96.4333,2.03329
0.0555,-154.737,2.07078
0.0556,-154.737,2.07078
0.0556,-214.469,2.12206
0.0557,-214.469,2.12206
0.0557,-275.713,2.18699
0.0558,-275.713,2.18699
0.0558,-286.857,2.2138
0.0559,-286.857,2.2138
0.0559,-273.532,2.22714
0.056,-273.532,2.22714
0.056,-255.185,2.2455
0.0561,-255.185,2.2455
0.0561,-232.378,2.26832
0.0562,-232.378,2.26832
0.0562,-205.702,2.29501
0.0563,-205.702,2.29501
0.0563,-175.768,2.32496
0.0564,-175.768,2.32496
0.0564,-143.21,2.35753
0.0565,-143.21,2.35753
0.0565,-108.674,2.39208
0.0566,-108.674,2.39208
0.0566,-72.8203,2.42795
0.0567,-72.8203,2.42795
0.0567,-36.3127,2.46447
0.0568,-36.3127,2.46447
0.0568,0.180054,2.50098
0.0569,0.180054,2.50098
0.0569,35.991,2.5368
0.057,35.991,2.5368
0.057,70.4589,2.57129
0.0571,70.4589,2.57129
0.0571,102.932,2.60378
0.0572,102.932,2.60378
0.0572,132.772,2.63363
0.0573,132.772,2.63363
0.0573,159.359,2.66024
0.0574,159.359,2.66024
0.0574,182.094,2.68299
0.0575,182.094,2.68299
0.0575,200.403,2.70131
0.0576,200.403,2.70131
0.0576,213.741,2.71467
0.0577,213.741,2.71467
0.0577,221.597,2.72254
0.0578,221.597,2.72254
0.0578,223.493,2.72445
0.0579,223.493,2.72445
0.0579,218.99,2.71997
0.058,218.99,2.71997
0.058,207.693,2.70869
0.0581,207.693,2.70869
0.0581,189.246,2.69026
0.0582,189.246,2.69026
0.0582,163.344,2.66437
0.0583,163.344,2.66437
0.0583,129.727,2.63077
0.0584,129.727,2.63077
0.0584,88.1869,2.58924
0.0585,88.1869,2.58924
0.0585,38.5663,2.53963
0.0586,38.5663,2.53963
0.0586,-16.7589,2.48431
0.0587,-16.7589,2.48431
0.0587,-73.3891,2.42768
0.0588,-73.3891,2.42768
0.0588,-131.344,2.36972
0.0589,-131.344,2.36972
0.0589,-190.723,2.31034
0.059,-190.723,2.31034
0.059,-251.616,2.24945
0.0591,-251.616,2.24945
0.0591,-288.593,2.21234
0.0592,-288.593,2.21234
0.0592,-277.211,2.2237
0.0593,-277.211,2.2237
0.0593,-260.632,2.24026
0.0594,-260.632,2.24026
0.0594,-239.408,2.26147
0.0595,-239.408,2.26147
0.0595,-214.121,2.28674
0.0596,-214.121,2.28674
0.0596,-185.375,2.31547
0.0597,-185.375,2.31547
0.0597,-153.795,2.34703
0.0598,-153.795,2.34703
0.0598,-120.023,2.38079
0.0599,-120.023,2.38079
0.0599,-84.7138,2.41608
0.06,-84.7138,2.41608
0.06,-48.5293,2.45225
0.0601,-48.5293,2.45225
0.0601,-12.1364,2.48862
0.0602,-12.1364,2.48862
0.0602,23.7979,2.52454
0.0603,23.7979,2.52454
0.0603,58.6111,2.55934
0.0604,58.6111,2.55934
0.0604,91.6488,2.59236
0.0605,91.6488,2.59236
0.0605,122.269,2.62297
0.0606,122.269,2.62297
0.0606,149.845,2.65053
0.0607,149.845,2.65053
0.0607,173.773,2.67445
0.0608,173.773,2.67445
0.0608,193.47,2.69413
0.0609,193.47,2.69413
0.0609,208.382,2.70903
0.061,208.382,2.70903
0.061,217.987,2.71862
0.0611,217.987,2.71862
0.0611,221.796,2.72242
0.0612,221.796,2.72242
0.0612,219.359,2.71997
0.0613,219.359,2.71997
0.0613,210.264,2.71086
0.0614,210.264,2.71086
0.0614,194.145,2.69473
0.0615,194.145,2.69473
0.0615,170.678,2.67125
0.0616,170.678,2.67125
0.0616,139.59,2.64015
0.0617,139.59,2.64015
0.0617,100.655,2.60121
0.0618,100.655,2.60121
0.0618,53.6987,2.55424
0.0619,53.6987,2.55424
0.0619,-0.507026,2.49822
0.062,-0.507026,2.49822
0.062,-56.745,2.42782
0.0621,-56.745,2.42782
0.0621,-114.253,2.34214
0.0622,-114.253,2.34214
0.0622,-173.136,2.2412
0.0623,-173.136,2.2412
0.0623,-233.487,2.12507
0.0624,-233.487,2.12507
0.0624,-292.28,-122.914
0.0625,-292.28,-122.914
0.0625,-282.706,-136.756
0.0626,-282.706,-136.756
0.0626,-267.751,-150.764
0.0627,-267.751,-150.764
0.0627,-247.958,-164.939
0.0628,-247.958,-164.939
0.0628,-223.899,-179.284
0.0629,-223.899,-179.284
0.0629,-196.173,-193.795
0.063,-196.173,-193.795
0.063,-165.397,-208.47
0.0631,-165.397,-208.47
0.0631,-132.21,-223.303
0.0632,-132.21,-223.303
0.0632,-97.2623,-238.284
0.0633,-97.2623,-238.284
0.0633,-61.2143,-253.405
0.0634,-61.2143,-253.405
0.0634,-24.7325,-268.651
0.0635,-24.7325,-268.651
0.0635,11.5154,-284.009
0.0636,11.5154,-284.009
0.0636,46.8644,-299.461
0.0637,46.8644,-299.461
0.0637,80.6563,-314.988
0.0638,80.6563,-314.988
0.0638,112.244,-330.569
0.0639,112.244,-330.569
0.0639,140.995,-346.179
0.064,140.995,-346.179
0.064,166.297,-361.795
0.0641,166.297,-361.795
0.0641,187.559,-377.387
0.0642,187.559,-377.387
0.0642,204.216,-392.928
0.0643,204.216,-392.928
0.0643,215.735,-408.386
0.0644,215.735,-408.386
0.0644,221.616,-423.728
0.0645,221.616,-423.728
0.0645,221.393,-438.921
0.0646,221.393,-438.921
0.0646,214.642,-453.93
0.0647,214.642,-453.93
0.0647,200.981,-468.717
0.0648,200.981,-468.717
0.0648,180.071,-483.245
0.0649,180.071,-483.245
0.0649,151.621,-497.476
0.065,151.621,-497.476
0.065,115.389,-511.371
0.0651,115.389,-511.371
0.0651,71.1835,-524.89
0.0652,71.1835,-524.89
0.0652,18.9687,-535.824
0.0653,18.9687,-535.824
0.0653,-36.804,-535.775
0.0654,-36.804,-535.775
0.0654,-93.8174,-535.363
0.0655,-93.8174,-535.363
0.0655,-152.181,-534.582
0.0656,-152.181,-534.582
0.0656,-211.991,-533.42
0.0657,-211.991,-533.42
0.0657,-273.333,-531.868
0.0658,-273.333,-531.868
0.0658,-285.818,-529.982
0.0659,-285.818,-529.982
0.0659,-272.584,-528.131
0.066,-272.584,-528.131
0.066,-254.333,-526.39
0.0661,-254.333,-526.39
0.0661,-231.627,-524.791
0.0662,-231.627,-524.791
0.0662,-205.055,-523.36
0.0663,-205.055,-523.36
0.0663,-175.229,-522.12
0.0664,-175.229,-522.12
0.0664,-142.782,-521.092
0.0665,-142.782,-521.092
0.0665,-108.36,-520.288
0.0666,-108.36,-520.288
0.0666,-72.6212,-519.72
0.0667,-72.6212,-519.72
0.0667,-36.2296,-519.393
0.0668,-36.2296,-519.393
0.0668,0.146854,-519.31
0.0669,0.146854,-519.31
0.0669,35.842,-519.466
0.067,35.842,-519.466
0.067,70.1951,-519.855
0.0671,70.1951,-519.855
0.0671,102.555,-520.464
0.0672,102.555,-520.464
0.0672,132.285,-521.278
0.0673,132.285,-521.278
0.0673,158.764,-522.277
0.0674,158.764,-522.277
0.0674,181.395,-523.435
0.0675,181.395,-523.435
0.0675,199.604,-524.726
0.0676,199.604,-524.726
0.0676,212.848,-526.117
0.0677,212.848,-526.117
0.0677,220.614,-527.573
0.0678,220.614,-527.573
0.0678,222.426,-529.055
0.0679,222.426,-529.055
0.0679,217.846,-530.521
0.068,217.846,-530.521
0.068,206.477,-531.928
0.0681,206.477,-531.928
0.0681,187.967,-533.228
0.0682,187.967,-533.228
0.0682,162.009,-534.373
0.0683,162.009,-534.373
0.0683,128.344,-535.311
0.0684,128.344,-535.311
0.0684,86.7635,-535.991
0.0685,86.7635,-535.991
0.0685,37.111,-536.359
0.0686,37.111,-536.359
0.0686,-18.2445,-536.367
0.0687,-18.2445,-536.367
0.0687,-74.8955,-536.001
0.0688,-74.8955,-536.001
0.0688,-132.86,-535.251
0.0689,-132.86,-535.251
0.0689,-192.238,-534.109
0.069,-192.238,-534.109
0.069,-253.117,-532.564
0.0691,-253.117,-532.564
0.0691,-289.34,-530.665
0.0692,-289.34,-530.665
0.0692,-277.936,-528.783
0.0693,-277.936,-528.783
0.0693,-261.332,-526.999
0.0694,-261.332,-526.999
0.0694,-240.081,-525.347
0.0695,-240.081,-525.347
0.0695,-214.762,-523.854
0.0696,-214.762,-523.854
0.0696,-185.981,-522.545
0.0697,-185.981,-522.545
0.0697,-154.364,-521.441
0.0698,-154.364,-521.441
0.0698,-120.551,-520.557
0.0699,-120.551,-520.557
0.0699,-85.198,-519.906
0.07,-85.198,-519.906
0.07,-48.9673,-519.495
0.0701,-48.9673,-519.495
0.0701,-12.5258,-519.326
0.0702,-12.5258,-519.326
0.0702,23.4593,-519.399
0.0703,23.4593,-519.399
0.0703,58.325,-519.708
0.0704,58.325,-519.708
0.0704,91.4168,-520.241
0.0705,91.4168,-520.241
0.0705,122.092,-520.985
0.0706,122.092,-520.985
0.0706,149.725,-521.92
0.0707,149.725,-521.92
0.0707,173.71,-523.024
0.0708,173.71,-523.024
0.0708,193.464,-524.27
0.0709,193.464,-524.27
0.0709,208.434,-525.628
0.071,208.434,-525.628
0.071,218.097,-527.062
0.0711,218.097,-527.062
0.0711,221.963,-528.536
0.0712,221.963,-528.536
0.0712,219.582,-530.009
0.0713,219.582,-530.009
0.0713,210.542,-531.437
0.0714,210.542,-531.437
0.0714,194.477,-532.775
0.0715,194.477,-532.775
0.0715,171.062,-533.974
0.0716,171.062,-533.974
0.0716,140.024,-534.984
0.0717,140.024,-534.984
0.0717,101.138,-535.753
0.0718,101.138,-535.753
0.0718,54.2268,-536.229
0.0719,54.2268,-536.229
0.0719,0.0714581,-536.356
0.072,0.0714581,-536.356
0.072,-56.1129,-536.099
0.0721,-56.1129,-536.099
0.0721,-113.572,-535.449
0.0722,-113.572,-535.449
0.0722,-172.412,-534.395
0.0723,-172.412,-534.395
0.0723,-232.725,-532.93
0.0724,-232.725,-532.93
0.0724,-291.821,-406.148
0.0725,-291.821,-406.148
0.0725,-282.223,-390.387
0.0726,-282.223,-390.387
0.0726,-267.249,-374.544
0.0727,-267.249,-374.544
0.0727,-247.44,-358.648
0.0728,-247.44,-358.648
0.0728,-223.369,-342.73
0.0729,-223.369,-342.73
0.0729,-195.632,-326.818
0.073,-195.632,-326.818
0.073,-164.85,-310.938
0.0731,-164.85,-310.938
0.0731,-131.659,-295.115
0.0732,-131.659,-295.115
0.0732,-96.7106,-279.369
0.0733,-96.7106,-279.369
0.0733,-60.6649,-263.722
0.0734,-60.6649,-263.722
0.0734,-24.1884,-248.191
0.0735,-24.1884,-248.191
0.0735,12.0512,-232.791
0.0736,12.0512,-232.791
0.0736,47.3888,-217.536
0.0737,47.3888,-217.536
0.0737,81.1665,-202.437
0.0738,81.1665,-202.437
0.0738,112.737,-187.502
0.0739,112.737,-187.502
0.0739,141.469,-172.739
0.074,141.469,-172.739
0.074,166.748,-158.152
0.0741,166.748,-158.152
0.0741,187.985,-143.742
0.0742,187.985,-143.742
0.0742,204.615,-129.512
0.0743,204.615,-129.512
0.0743,216.105,-115.458
0.0744,216.105,-115.458
0.0744,221.954,-101.578
0.0745,221.954,-101.578
0.0745,221.698,-87.8661
0.0746,221.698,-87.8661
0.0746,214.913,-74.316
0.0747,214.913,-74.316
0.0747,201.215,-60.9191
0.0748,201.215,-60.9191
0.0748,180.268,-47.6659
0.0749,180.268,-47.6659
0.0749,151.78,-34.5452
0.075,151.78,-34.5452
0.075,115.509,-21.5452
0.0751,115.509,-21.5452
0.0751,71.2631,-8.65269
0.0752,71.2631,-8.65269
0.0752,19.0058,2.0002
0.0753,19.0058,2.0002
0.0753,-36.8207,2.00968
0.0754,-36.8207,2.00968
0.0754,-93.8877,2.0332
0.0755,-93.8877,2.0332
0.0755,-152.304,2.07064
0.0756,-152.304,2.07064
0.0756,-212.167,2.12186
0.0757,-212.167,2.12186
0.0757,-273.558,2.18672
0.0758,-273.558,2.18672
0.0758,-286.036,2.21462
0.0759,-286.036,2.21462
0.0759,-272.837,2.22784
0.076,-272.837,2.22784
0.076,-254.62,2.24606
0.0761,-254.62,2.24606
0.0761,-231.946,2.26875
0.0762,-231.946,2.26875
0.0762,-205.404,2.29531
0.0763,-205.404,2.29531
0.0763,-175.607,2.32512
0.0764,-175.607,2.32512
0.0764,-143.187,2.35755
0.0765,-143.187,2.35755
0.0765,-108.789,2.39196
0.0766,-108.789,2.39196
0.0766,-73.0714,2.42769
0.0767,-73.0714,2.42769
0.0767,-36.6989,2.46408
0.0768,-36.6989,2.46408
0.0768,-0.338893,2.50046
0.0769,-0.338893,2.50046
0.0769,35.3425,2.53615
0.077,35.3425,2.53615
0.077,69.6847,2.57051
0.0771,69.6847,2.57051
0.0771,102.037,2.60288
0.0772,102.037,2.60288
0.0772,131.761,2.63262
0.0773,131.761,2.63262
0.0773,158.238,2.65911
0.0774,158.238,2.65911
0.0774,180.869,2.68176
0.0775,180.869,2.68176
0.0775,199.082,2.69999
0.0776,199.082,2.69999
0.0776,212.332,2.71326
0.0777,212.332,2.71326
0.0777,220.108,2.72105
0.0778,220.108,2.72105
0.0778,221.932,2.72289
0.0779,221.932,2.72289
0.0779,217.367,2.71834
0.078,217.367,2.71834
0.078,206.015,2.70701
0.0781,206.015,2.70701
0.0781,187.525,2.68853
0.0782,187.525,2.68853
0.0782,161.589,2.66261
0.0783,161.589,2.66261
0.0783,127.949,2.62899
0.0784,127.949,2.62899
0.0784,86.3957,2.58745
0.0785,86.3957,2.58745
0.0785,36.7719,2.53784
0.0786,36.7719,2.53784
0.0786,-18.5445,2.48253
0.0787,-18.5445,2.48253
0.0787,-75.1526,2.42592
0.0788,-75.1526,2.42592
0.0788,-133.072,2.368
0.0789,-133.072,2.368
0.0789,-192.404,2.30866
0.079,-192.404,2.30866
0.079,-253.236,2.24783
0.0791,-253.236,2.24783
0.0791,-289.311,2.21162
0.0792,-289.311,2.21162
0.0792,-277.871,2.22304
0.0793,-277.871,2.22304
0.0793,-261.231,2.23966
0.0794,-261.231,2.23966
0.0794,-239.945,2.26093
0.0795,-239.945,2.26093
0.0795,-214.593,2.28627
0.0796,-214.593,2.28627
0.0796,-185.779,2.31506
0.0797,-185.779,2.31506
0.0797,-154.13,2.3467
0.0798,-154.13,2.3467
0.0798,-120.287,2.38052
0.0799,-120.287,2.38052
0.0799,-84.9046,2.41589
0.08,-84.9046,2.41589
0.08,-48.6466,2.45213
0.0801,-48.6466,2.45213
0.0801,-12.1798,2.48858
0.0802,-12.1798,2.48858
0.0802,23.8287,2.52457
0.0803,23.8287,2.52457
0.0803,58.7158,2.55945
0.0804,58.7158,2.55945
0.0804,91.8267,2.59254
0.0805,91.8267,2.59254
0.0805,122.519,2.62322
0.0806,122.519,2.62322
0.0806,150.166,2.65085
0.0807,150.166,2.65085
0.0807,174.163,2.67484
0.0808,174.163,2.67484
0.0808,193.927,2.69459
0.0809,193.927,2.69459
0.0809,208.903,2.70955
0.081,208.903,2.70955
0.081,218.57,2.71921
0.0811,218.57,2.71921
0.0811,222.438,2.72306
0.0812,222.438,2.72306
0.0812,220.056,2.72067
0.0813,220.056,2.72067
0.0813,211.013,2.71161
0.0814,211.013,2.71161
0.0814,194.941,2.69553
0.0815,194.941,2.69553
0.0815,171.518,2.67209
0.0816,171.518,2.67209
0.0816,140.469,2.64103
0.0817,140.469,2.64103
0.0817,101.568,2.60212
0.0818,101.568,2.60212
0.0818,54.641,2.55518
0.0819,54.641,2.55518
0.0819,0.464086,2.49919
0.082,0.464086,2.49919
0.082,-55.7475,2.4288
0.0821,-55.7475,2.4288
0.0821,-113.237,2.34312
0.0822,-113.237,2.34312
0.0822,-172.109,2.24219
0.0823,-172.109,2.24219
0.0823,-232.456,2.12606
0.0824,-232.456,2.12606
0.0824,-291.747,-122.914
0.0825,-291.747,-122.914
0.0825,-282.179,-136.761
0.0826,-282.179,-136.761
0.0826,-267.233,-150.77
0.0827,-267.233,-150.77
0.0827,-247.452,-164.947
0.0828,-247.452,-164.947
0.0828,-223.409,-179.293
0.0829,-223.409,-179.293
0.0829,-195.7,-193.806
0.083,-195.7,-193.806
0.083,-164.945,-208.483
0.0831,-164.945,-208.483
0.0831,-131.781,-223.317
0.0832,-131.781,-223.317
0.0832,-96.8578,-238.3
0.0833,-96.8578,-238.3
0.0833,-60.8372,-253.421
0.0834,-60.8372,-253.421
0.0834,-24.3849,-268.669
0.0835,-24.3849,-268.669
0.0835,11.8317,-284.028
0.0836,11.8317,-284.028
0.0836,47.1476,-299.481
0.0837,47.1476,-299.481
0.0837,80.905,-315.009
0.0838,80.905,-315.009
0.0838,112.457,-330.59
0.0839,112.457,-330.59
0.0839,141.171,-346.202
0.084,141.171,-346.202
0.084,166.435,-361.818
0.0841,166.435,-361.818
0.0841,187.658,-377.411
0.0842,187.658,-377.411
0.0842,204.276,-392.952
0.0843,204.276,-392.952
0.0843,215.756,-408.41
0.0844,215.756,-408.41
0.0844,221.597,-423.752
0.0845,221.597,-423.752
0.0845,221.335,-438.945
0.0846,221.335,-438.945
0.0846,214.545,-453.953
0.0847,214.545,-453.953
0.0847,200.846,-468.74
0.0848,200.846,-468.74
0.0848,179.898,-483.267
0.0849,179.898,-483.267
0.0849,151.412,-497.498
0.085,151.412,-497.498
0.085,115.145,-511.392
0.0851,115.145,-511.392
0.0851,70.9057,-524.91
0.0852,70.9057,-524.91
0.0852,18.6569,-535.862
0.0853,18.6569,-535.862
0.0853,-37.1565,-535.811
0.0854,-37.1565,-535.811
0.0854,-94.2079,-535.397
0.0855,-94.2079,-535.397
0.0855,-152.606,-534.612
0.0856,-152.606,-534.612
0.0856,-212.449,-533.448
0.0857,-212.449,-533.448
0.0857,-273.818,-531.893
0.0858,-273.818,-531.893
0.0858,-286.126,-530.004
0.0859,-286.126,-530.004
0.0859,-272.909,-528.151
0.086,-272.909,-528.151
0.086,-254.673,-526.408
0.0861,-254.673,-526.408
0.0861,-231.981,-524.806
0.0862,-231.981,-524.806
0.0862,-205.42,-523.373
0.0863,-205.42,-523.373
0.0863,-175.604,-522.131
0.0864,-175.604,-522.131
0.0864,-143.165,-521.1
0.0865,-143.165,-521.1
0.0865,-108.748,-520.293
0.0866,-108.748,-520.293
0.0866,-73.0117,-519.723
0.0867,-73.0117,-519.723
0.0867,-36.621,-519.394
0.0868,-36.621,-519.394
0.0868,-0.243191,-519.307
0.0869,-0.243191,-519.307
0.0869,35.4554,-519.461
0.087,35.4554,-519.461
0.087,69.8141,-519.847
0.0871,69.8141,-519.847
0.0871,102.182,-520.454
0.0872,102.182,-520.454
0.0872,131.921,-521.266
0.0873,131.921,-521.266
0.0873,158.412,-522.262
0.0874,158.412,-522.262
0.0874,181.057,-523.418
0.0875,181.057,-523.418
0.0875,199.281,-524.707
0.0876,199.281,-524.707
0.0876,212.542,-526.096
0.0877,212.542,-526.096
0.0877,220.328,-527.549
0.0878,220.328,-527.549
0.0878,222.16,-529.029
0.0879,222.16,-529.029
0.0879,217.602,-530.494
0.088,217.602,-530.494
0.088,206.257,-531.9
0.0881,206.257,-531.9
0.0881,187.771,-533.198
0.0882,187.771,-533.198
0.0882,161.838,-534.342
0.0883,161.838,-534.342
0.0883,128.2,-535.279
0.0884,128.2,-535.279
0.0884,86.6467,-535.958
0.0885,86.6467,-535.958
0.0885,37.022,-536.325
0.0886,37.022,-536.325
0.0886,-18.2974,-536.333
0.0887,-18.2974,-536.333
0.0887,-74.9105,-535.966
0.0888,-74.9105,-535.966
0.0888,-132.837,-535.217
0.0889,-132.837,-535.217
0.0889,-192.177,-534.075
0.089,-192.177,-534.075
0.089,-253.02,-532.531
0.0891,-253.02,-532.531
0.0891,-289.219,-530.633
0.0892,-289.219,-530.633
0.0892,-277.788,-528.751
0.0893,-277.788,-528.751
0.0893,-261.157,-526.969
0.0894,-261.157,-526.969
0.0894,-239.879,-525.317
0.0895,-239.879,-525.317
0.0895,-214.535,-523.826
0.0896,-214.535,-523.826
0.0896,-185.729,-522.519
0.0897,-185.729,-522.519
0.0897,-154.088,-521.416
0.0898,-154.088,-521.416
0.0898,-120.254,-520.535
0.0899,-120.254,-520.535
0.0899,-84.8808,-519.885
0.09,-84.8808,-519.885
0.09,-48.6317,-519.476
0.0901,-48.6317,-519.476
0.0901,-12.1738,-519.31
0.0902,-12.1738,-519.31
0.0902,23.8258,-519.385
0.0903,23.8258,-519.385
0.0903,58.7039,-519.696
0.0904,58.7039,-519.696
0.0904,91.8058,-520.232
0.0905,91.8058,-520.232
0.0905,122.489,-520.979
0.0906,122.489,-520.979
0.0906,150.127,-521.917
0.0907,150.127,-521.917
0.0907,174.115,-523.024
0.0908,174.115,-523.024
0.0908,193.87,-524.273
0.0909,193.87,-524.273
0.0909,208.839,-525.633
0.091,208.839,-525.633
0.091,218.497,-527.07
0.0911,218.497,-527.07
0.0911,222.357,-528.547
0.0912,222.357,-528.547
0.0912,219.967,-530.022
0.0913,219.967,-530.022
0.0913,210.916,-531.453
0.0914,210.916,-531.453
0.0914,194.836,-532.794
0.0915,194.836,-532.794
0.0915,171.406,-533.995
0.0916,171.406,-533.995
0.0916,140.35,-535.008
0.0917,140.35,-535.008
0.0917,101.443,-535.779
0.0918,101.443,-535.779
0.0918,54.5098,-536.257
0.0919,54.5098,-536.257
0.0919,0.326165,-536.386
0.092,0.326165,-536.386
0.092,-55.8924,-536.131
0.0921,-55.8924,-536.131
0.0921,-113.388,-535.481
0.0922,-113.388,-535.481
0.0922,-172.264,-534.429
0.0923,-172.264,-534.429
0.0923,-232.615,-532.964
0.0924,-232.615,-532.964
0.0924,-291.835,-406.167
0.0925,-291.835,-406.167
0.0925,-282.268,-390.404
0.0926,-282.268,-390.404
0.0926,-267.323,-374.561
0.0927,-267.323,-374.561
0.0927,-247.543,-358.665
0.0928,-247.543,-358.665
0.0928,-223.499,-342.747
0.0929,-223.499,-342.747
0.0929,-195.79,-326.834
0.093,-195.79,-326.834
0.093,-165.033,-310.954
0.0931,-165.033,-310.954
0.0931,-131.867,-295.129
0.0932,-131.867,-295.129
0.0932,-96.9423,-279.383
0.0933,-96.9423,-279.383
0.0933,-60.919,-263.735
0.0934,-60.919,-263.735
0.0934,-24.4635,-248.203
0.0935,-24.4635,-248.203
0.0935,11.7567,-232.803
0.0936,11.7567,-232.803
0.0936,47.0766,-217.547
0.0937,47.0766,-217.547
0.0937,80.8384,-202.446
0.0938,80.8384,-202.446
0.0938,112.395,-187.511
0.0939,112.395,-187.511
0.0939,141.114,-172.746
0.094,141.114,-172.746
0.094,166.384,-158.158
0.0941,166.384,-158.158
0.0941,187.612,-143.747
0.0942,187.612,-143.747
0.0942,204.237,-129.515
0.0943,204.237,-129.515
0.0943,215.723,-115.46
0.0944,215.723,-115.46
0.0944,221.57,-101.579
0.0945,221.57,-101.579
0.0945,221.314,-87.8657
0.0946,221.314,-87.8657
0.0946,214.531,-74.3143
0.0947,214.531,-74.3143
0.0947,200.838,-60.9162
0.0948,200.838,-60.9162
0.0948,179.897,-47.6617
0.0949,179.897,-47.6617
0.0949,151.418,-34.5398
0.095,151.418,-34.5398
0.095,115.157,-21.5385
0.0951,115.157,-21.5385
0.0951,70.9244,-8.6449
0.0952,70.9244,-8.6449
